direction,corrAns,thisN,thisTrialN,thisRepN,respDots.keys,respDots.corr,respDots.rt,respDots.duration,randomInstr,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,stimulusDots.stopped,dots.stopped,practice_trials.respDots.keys,practice_trials.respDots.corr,practice_trials.respDots.rt,practice_trials.respDots.duration,feedback.started,textFeedback.started,feedback.stopped,textFeedback.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,instr_trials.respRandomInstr.keys,instr_trials.respRandomInstr.rt,instr_trials.respRandomInstr.duration,test_trials.respDots.keys,test_trials.respDots.corr,test_trials.respDots.rt,test_trials.respDots.duration,goodbye.started,textGoodbye.started,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 87
,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0024411000777035,0.0078905000118538,0.0078905000118538,76.61173820006661,space,76.58442710002419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-160,1,random_dot,60.9884024167268,
right,right,0.0,0.0,0.0,right,1.0,15.045580200036056,,,,,,0.0,0.0,0.0,1.0,,,,,,,,,76.6635086000897,,,,,,,,,76.65532360004727,77.42092210007831,78.23619269998744,78.205306100077,78.20598080009222,78.23619269998744,78.23619269998744,78.23619269998744,83.21089840005152,93.28518560004886,right,1.0,15.045580200036056,,93.3140159000177,93.32532240008004,93.79936629999428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-160,1,random_dot,60.9884024167268,
left,left,1.0,1.0,0.0,left,1.0,4.329954399960116,,,,,,0.0,1.0,1.0,0.0,,,,,,,,,93.81567240005823,,,,,,,,,93.80004350002856,94.14918629999738,94.9521914999932,94.93357600003948,94.93432120000944,94.9521914999932,94.9521914999932,94.9521914999932,,99.28970349999145,left,1.0,4.329954399960116,,99.2899564000545,99.30266390007456,99.78698430000804,99.80299320002086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-160,1,random_dot,60.9884024167268,
right,right,2.0,0.0,1.0,right,1.0,2.405849000089802,,,,,,1.0,0.0,2.0,1.0,,,,,,,,,99.80299320002086,,,,,,,,,99.7876081999857,99.90313500002958,100.70610050007237,100.68746650009416,100.68818920000922,100.70610050007237,100.70610050007237,100.70610050007237,,103.12543610006104,right,1.0,2.405849000089802,,103.12568679999094,103.13861960009672,103.62302380008624,103.63895380008034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-160,1,random_dot,60.9884024167268,
left,left,3.0,1.0,1.0,right,0.0,3.249609599937685,,,,,,1.0,1.0,3.0,0.0,,,,,,,,,103.63895380008034,,,,,,,,,103.6236438000342,104.4396177000599,105.24196080002002,105.22308010002598,105.22341480001342,105.24196080002002,105.24196080002002,105.24196080002002,,108.49492389999796,right,0.0,3.249609599937685,,108.51208350004164,108.51860800001305,109.0088345000986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-160,1,random_dot,60.9884024167268,
right,right,4.0,0.0,2.0,right,1.0,3.3184885000810027,,,,,,2.0,0.0,4.0,1.0,,,,,,,,,109.02548569999637,,,,,,,,,109.00925230002032,110.20983270008584,111.01309610006864,110.9938397000078,110.9942444000626,111.01309610006864,111.01309610006864,111.01309610006864,,114.33283420000224,right,1.0,3.3184885000810027,,114.3401407999918,114.34918180003297,114.84701110003516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-160,1,random_dot,60.9884024167268,
left,left,5.0,1.0,2.0,left,1.0,1.3017452999483794,,,,,,2.0,1.0,5.0,0.0,,,,,,,,,114.8633695000317,,,,,,,,,114.84760590002406,115.64730040007272,116.45038220006973,116.43160440004432,116.4323563000653,116.45038220006973,116.45038220006973,116.45038220006973,,117.7537249000743,left,1.0,1.3017452999483794,,117.75405380001756,117.76586829998996,118.2496031000046,118.26571200008038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-160,1,random_dot,60.9884024167268,
right,right,6.0,0.0,3.0,left,0.0,1.9024782999185843,,,,,,3.0,0.0,6.0,1.0,,,,,,,,,118.26571200008038,,,,,,,,,118.25022290006746,119.0663636000827,119.86926320008934,119.850579900085,119.85124810005073,119.86926320008934,119.86926320008934,119.86926320008934,,121.78535770007876,left,0.0,1.9024782999185843,,121.79457670007832,121.8027786000166,122.30017900001258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-160,1,random_dot,60.9884024167268,
left,left,7.0,1.0,3.0,left,1.0,1.558412899961695,,,,,,3.0,1.0,7.0,0.0,,,,,,,,,122.3165452000685,,,,,,,,,122.30093450006098,123.10054750007112,123.90303050004876,123.8851953999838,123.88593099999709,123.90303050004876,123.90303050004876,123.90303050004876,,125.47236660006456,left,1.0,1.558412899961695,,125.48080880008638,125.48955410008784,125.98625810001975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-160,1,random_dot,60.9884024167268,
right,right,8.0,0.0,4.0,right,1.0,2.09168019995559,,,,,,4.0,0.0,8.0,1.0,,,,,,,,,126.00268939998932,,,,,,,,,125.98671890003608,126.08609470003285,126.88969069998711,126.87121570005549,126.87186569999903,126.88969069998711,126.88969069998711,126.88969069998711,,128.9922817000188,right,1.0,2.09168019995559,,128.9924028000096,129.00611509999726,129.49060140002985,129.5067525000777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-160,1,random_dot,60.9884024167268,
