direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,stimulusDots.stopped,dots.stopped,respDots.keys,respDots.corr,respDots.rt,respDots.duration,feedback.started,textFeedback.started,feedback.stopped,textFeedback.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,goodbye.started,textGoodbye.started,textGoodbye.stopped,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 74
left,left,,5.0,1.0,11.0,0.0,,,,,,,,,96.41422910000074,,,,,,,,,96.4071502000006,96.51441440000052,97.31418800000029,97.30647750000026,97.30649630000062,97.31418800000029,97.31418800000029,97.31418800000029,102.3059557000006,102.71509610000066,right,0.0,32.70829099999992,,102.71559030000026,102.72213610000016,103.21459380000032,103.22247070000049,,,,,,,,,,,,,,,,,,,,,,,,,,sub-118,2.0,random_dot,120.27412879412584,
right,right,,6.0,0.0,12.0,1.0,,,,,,,,,103.22247070000049,,,,,,,,,103.2149588000002,104.02251240000078,104.82256580000012,104.81478320000042,104.81481780000011,104.82256580000012,104.82256580000012,104.82256580000012,,109.75663450000047,right,1.0,32.237243799999305,,109.75730139999996,109.76454040000044,110.25711950000004,110.26479259999996,,,,,,,,,,,,,,,,,,,,,,,,,,sub-118,2.0,random_dot,120.27412879412584,
left,left,,6.0,1.0,13.0,0.0,,,,,,,,,110.26479259999996,,,,,,,,,110.25750650000008,110.60675190000076,111.40640280000024,111.3985332000002,111.39855119999991,111.40640280000024,111.40640280000024,111.40640280000024,,116.06653499999992,left,1.0,31.964021499999944,,116.06705000000056,116.07434310000008,116.5659056000004,116.57395520000046,,,,,,,,,,,,,,,,,,,,,,,,,,sub-118,2.0,random_dot,120.27412879412584,
right,right,,7.0,0.0,14.0,1.0,,,,,,,,,116.57395520000046,,,,,,,,,116.5662596000002,117.77391540000008,118.57416970000033,118.56643210000038,118.56645180000032,118.57416970000033,118.57416970000033,118.57416970000033,123.56963540000017,124.18783040000017,right,1.0,32.92198299999927,,124.1883097,124.19534130000012,124.68664900000022,124.69451819999996,,,,,,,,,,,,,,,,,,,,,,,,,,sub-118,2.0,random_dot,120.27412879412584,
left,left,,7.0,1.0,15.0,0.0,,,,,,,,,124.69451819999996,,,,,,,,,124.68707070000072,125.04485410000052,125.84432560000003,125.83779460000004,125.8378158000005,125.84432560000003,125.84432560000003,125.84432560000003,130.84503459999996,131.17871670000022,left,1.0,32.635607600000185,,131.1791935000001,131.1863742000005,131.67834360000052,131.68613069999992,,,,,,,,,,,,,,,,,,,,,,,,,,sub-118,2.0,random_dot,120.27412879412584,
left,left,,8.0,0.0,16.0,0.0,,,,,,,,,131.68613069999992,,,,,,,,,131.67891680000048,132.48646090000057,133.28659730000072,133.2785014000001,133.27852150000035,133.28659730000072,133.28659730000072,133.28659730000072,138.27820390000034,138.44574790000024,right,0.0,32.46702579999965,,138.44627010000022,138.45255980000002,138.9451036999999,138.95297350000055,,,,,,,,,,,,,,,,,,,,,,,,,,sub-118,2.0,random_dot,120.27412879412584,
right,right,,8.0,1.0,17.0,1.0,,,,,,,,,138.95297350000055,,,,,,,,,138.94548320000013,139.30278390000058,140.10285750000003,140.09531040000002,140.09534340000027,140.10285750000003,140.10285750000003,140.10285750000003,,140.69535610000003,right,1.0,27.89837809999972,,140.69587469999988,140.70241370000076,141.1949723000007,141.2029089000007,,,,,,,,,,,,,,,,,,,,,,,,,,sub-118,2.0,random_dot,120.27412879412584,
left,left,,9.0,0.0,18.0,0.0,,,,,,,,,141.2029089000007,,,,,,,,,141.19540940000024,141.3030357000007,142.10276140000042,142.09651530000065,142.09653590000016,142.10276140000042,142.10276140000042,142.10276140000042,,144.01206810000076,left,1.0,29.21366510000007,,144.01254260000042,144.0197476000003,144.51311090000036,144.51970680000068,,,,,,,,,,,,,,,,,,,,,,,,,,sub-118,2.0,random_dot,120.27412879412584,
right,right,,9.0,1.0,19.0,1.0,,,,,,,,,144.51970680000068,,,,,,,,,144.5135476000005,145.31990920000044,146.11966680000023,146.1117309000001,146.11174819999997,146.11966680000023,146.11966680000023,146.11966680000023,,148.3538290000006,right,1.0,29.536662599999545,,148.35462780000034,148.36141580000003,148.85338330000013,148.86128690000078,,,,,,,,,,,,,,,,,,,,,,,,,,sub-118,2.0,random_dot,120.27412879412584,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.85346019999997,148.86128690000078,148.86128690000078,153.56248200000027,space,32.004656299999624,,,,,,,,,,,,,,,,,,,,sub-118,2.0,random_dot,120.27412879412584,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.56252829999994,153.5693056,153.5693056,159.27076470000063,space,33.00292519999948,,,,,,,,,,,,,sub-118,2.0,random_dot,120.27412879412584,
left,left,speed,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,161.17402829999992,,,,,,,,,161.17045469999994,162.3656688000001,163.1657098000005,163.15785170000072,163.15787350000028,163.1657098000005,163.1657098000005,163.1657098000005,,166.0339743000004,right,0.0,30.1714536999998,,,,,,,,,,,,,,,,,,,,159.2752835000001,159.2924554000001,159.2924554000001,161.1637307000001,space,29.175114399999075,,,,,,sub-118,2.0,random_dot,120.27412879412584,
right,right,speed,,,,,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,166.04061360000014,,,,,,,,,166.03514050000013,166.840776,167.64081609999994,167.63313000000016,167.63315020000027,167.64081609999994,167.64081609999994,167.64081609999994,,167.9416710000005,left,0.0,27.60890289999952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-118,2.0,random_dot,120.27412879412584,
left,left,speed,,,,,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,167.9491323000002,,,,,,,,,167.94258200000058,168.74940830000014,169.54921430000013,169.54133679999995,169.54135660000065,169.54921430000013,169.54921430000013,169.54921430000013,,169.79217080000035,right,0.0,27.545370199999525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-118,2.0,random_dot,120.27412879412584,
right,right,speed,,,,,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,169.79886050000005,,,,,,,,,169.79305360000035,170.99902509999993,171.7990405999999,171.79126369999994,171.7912823000006,171.7990405999999,171.7990405999999,171.7990405999999,,172.35817080000015,left,0.0,27.866280000000188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-118,2.0,random_dot,120.27412879412584,
right,right,speed,,,,,0.0,0.0,0.0,1.0,2.0,0.0,4.0,1.0,172.3657060000005,,,,,,,,,172.359152,172.71586340000067,173.5155609000003,173.50832740000078,173.50834680000025,173.5155609000003,173.5155609000003,173.5155609000003,,175.5083099000003,right,1.0,29.30084050000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-118,2.0,random_dot,120.27412879412584,
left,left,speed,,,,,0.0,0.0,0.0,1.0,2.0,1.0,5.0,0.0,175.51585310000064,,,,,,,,,175.50925140000072,176.71569780000027,177.51516549999997,177.50942889999988,177.50944810000055,177.51516549999997,177.51516549999997,177.51516549999997,,178.29987140000048,left,1.0,28.090760999999475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-118,2.0,random_dot,120.27412879412584,
left,left,speed,,,,,0.0,0.0,0.0,1.0,3.0,0.0,6.0,0.0,178.30751280000004,,,,,,,,,178.3007963,178.65799470000002,179.4581007000006,179.44974340000044,179.4497635000007,179.4581007000006,179.4581007000006,179.4581007000006,,181.0333811999999,right,0.0,28.88222979999955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-118,2.0,random_dot,120.27412879412584,
right,right,speed,,,,,0.0,0.0,0.0,1.0,3.0,1.0,7.0,1.0,181.04142870000032,,,,,,,,,181.0342768999999,182.24078030000052,183.0406555,183.0332225000002,183.03325680000037,183.0406555,183.0406555,183.0406555,,183.3332350000001,left,0.0,27.59728209999957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-118,2.0,random_dot,120.27412879412584,
left,left,speed,,,,,0.0,0.0,0.0,1.0,4.0,0.0,8.0,0.0,183.34072340000057,,,,,,,,,183.3342246000002,183.43251880000025,184.23281540000065,184.2248838000005,184.22491810000065,184.23281540000065,184.23281540000065,184.23281540000065,,184.79171040000077,right,0.0,27.86687960000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-118,2.0,random_dot,120.27412879412584,
right,right,speed,,,,,0.0,0.0,0.0,1.0,4.0,1.0,9.0,1.0,184.79958740000075,,,,,,,,,184.7926127000001,185.5990677,186.39925290000065,186.39163950000057,186.39166670000031,186.39925290000065,186.39925290000065,186.39925290000065,,188.33388240000025,left,0.0,29.237284399999226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-118,2.0,random_dot,120.27412879412584,
right,right,speed,,,,,0.0,0.0,0.0,1.0,5.0,0.0,10.0,1.0,188.34099060000065,,,,,,,,,188.33499460000075,189.14121310000064,189.9410657000008,189.9333299,189.93334870000035,189.9410657000008,189.9410657000008,189.9410657000008,,190.90043610000063,right,1.0,28.26110880000033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-118,2.0,random_dot,120.27412879412584,
left,left,speed,,,,,0.0,0.0,0.0,1.0,5.0,1.0,11.0,0.0,190.90758650000043,,,,,,,,,190.9016977000001,191.7076849000005,192.5078121000006,192.49992389999989,192.4999453999999,192.5078121000006,192.5078121000006,192.5078121000006,,195.64174040000037,right,0.0,30.43985470000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-118,2.0,random_dot,120.27412879412584,
right,right,speed,,,,,0.0,0.0,0.0,1.0,6.0,0.0,12.0,1.0,195.6493806000008,,,,,,,,,195.6426749000002,195.74934160000063,196.5489985000004,196.5428034000006,196.54283590000068,196.5489985000004,196.5489985000004,196.5489985000004,,197.75050230000036,left,0.0,28.50232539999979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-118,2.0,random_dot,120.27412879412584,
left,left,speed,,,,,0.0,0.0,0.0,1.0,6.0,1.0,13.0,0.0,197.75778080000052,,,,,,,,,197.75141059999987,198.1076841000004,198.90776280000048,198.9000659000003,198.90010040000016,198.90776280000048,198.90776280000048,198.90776280000048,,201.12537560000052,right,0.0,29.52254739999989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-118,2.0,random_dot,120.27412879412584,
left,left,speed,,,,,0.0,0.0,0.0,1.0,7.0,0.0,14.0,0.0,201.13278549999995,,,,,,,,,201.1264387000001,201.2326417000004,202.03290410000045,202.02504790000057,202.0251044000006,202.03290410000045,202.03290410000045,202.03290410000045,,204.12554750000072,left,1.0,29.399276299999656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-118,2.0,random_dot,120.27412879412584,
right,right,speed,,,,,0.0,0.0,0.0,1.0,7.0,1.0,15.0,1.0,204.13270020000076,,,,,,,,,204.12662040000032,205.3244622000002,206.1243897000004,206.11698570000044,206.1170116000003,206.1243897000004,206.1243897000004,206.1243897000004,,207.23362630000065,right,1.0,28.413336499999787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-118,2.0,random_dot,120.27412879412584,
right,right,speed,,,,,0.0,0.0,0.0,1.0,8.0,0.0,16.0,1.0,207.24102240000047,,,,,,,,,207.2345181999999,208.0412976000007,208.84053080000007,208.83468280000037,208.8347158000006,208.84053080000007,208.84053080000007,208.84053080000007,,210.1501214,right,1.0,28.61165019999953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-118,2.0,random_dot,120.27412879412584,
left,left,speed,,,,,0.0,0.0,0.0,1.0,8.0,1.0,17.0,0.0,210.15763190000047,,,,,,,,,210.1516465000004,211.3576990000001,212.15745090000016,212.14993480000064,212.1499604999999,212.15745090000016,212.15745090000016,212.15745090000016,,215.1588975000004,right,0.0,30.306298599999536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-118,2.0,random_dot,120.27412879412584,
right,right,speed,,,,,0.0,0.0,0.0,1.0,9.0,0.0,18.0,1.0,215.16607660000045,,,,,,,,,215.15986909999992,215.51601200000005,216.31648900000076,216.30836540000016,216.30838550000044,216.31648900000076,216.31648900000076,216.31648900000076,221.3076412999999,221.62507630000076,right,1.0,32.61413989999983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-118,2.0,random_dot,120.27412879412584,
left,left,speed,,,,,0.0,0.0,0.0,1.0,9.0,1.0,19.0,0.0,221.6328914000005,,,,,,,,,221.6260204,221.73289449999996,222.5326171000006,222.5251595,222.5251889000001,222.5326171000006,222.5326171000006,222.5326171000006,,224.10139400000023,right,0.0,28.876729499999783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-118,2.0,random_dot,120.27412879412584,
left,left,speed,,,,,0.0,0.0,0.0,1.0,10.0,0.0,20.0,0.0,224.10748390000023,,,,,,,,,224.10229620000064,224.90770030000024,225.7077264,225.7000371000004,225.7000579000005,225.7077264,225.7077264,225.7077264,,226.30007440000009,left,1.0,27.89797969999927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-118,2.0,random_dot,120.27412879412584,
right,right,speed,,,,,0.0,0.0,0.0,1.0,10.0,1.0,21.0,1.0,226.30777040000063,,,,,,,,,226.300988,227.10801170000013,227.90804260000004,227.8999346999999,227.89995520000048,227.90804260000004,227.90804260000004,227.90804260000004,,228.82568770000037,left,0.0,28.22068129999934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-118,2.0,random_dot,120.27412879412584,
right,right,speed,,,,,0.0,0.0,0.0,1.0,11.0,0.0,22.0,1.0,228.83292530000017,,,,,,,,,228.82660010000015,229.63290310000048,230.4325748000001,230.4248821000001,230.42490780000023,230.4325748000001,230.4325748000001,230.4325748000001,,231.5501659000001,right,1.0,28.424274299999524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-118,2.0,random_dot,120.27412879412584,
left,left,speed,,,,,0.0,0.0,0.0,1.0,11.0,1.0,23.0,0.0,231.5578365000001,,,,,,,,,231.5510764999999,231.90785760000017,232.70765050000043,232.7000119000004,232.7000364000005,232.70765050000043,232.70765050000043,232.70765050000043,,233.91708999999992,right,0.0,28.51172889999907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-118,2.0,random_dot,120.27412879412584,
left,left,speed,,,,,0.0,0.0,0.0,1.0,12.0,0.0,24.0,0.0,233.92468110000027,,,,,,,,,233.91801510000005,234.2745617999999,235.07419550000031,235.06658030000017,235.06660830000052,235.07419550000031,235.07419550000031,235.07419550000031,,236.94283950000045,left,1.0,29.17189159999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-118,2.0,random_dot,120.27412879412584,
right,right,speed,,,,,0.0,0.0,0.0,1.0,12.0,1.0,25.0,1.0,236.94920340000044,,,,,,,,,236.94384380000065,237.7496222,238.54940250000072,238.5417479000007,238.54176850000025,238.54940250000072,238.54940250000072,238.54940250000072,,240.9922789000002,right,1.0,29.750665599999596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-118,2.0,random_dot,120.27412879412584,
right,right,speed,,,,,0.0,0.0,0.0,1.0,13.0,0.0,26.0,1.0,240.9994176,,,,,,,,,240.99320570000052,242.19946400000023,242.99956370000015,242.99203960000068,242.99205940000047,242.99956370000015,242.99956370000015,242.99956370000015,,244.0502617000002,right,1.0,28.35523279999961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-118,2.0,random_dot,120.27412879412584,
left,left,speed,,,,,0.0,0.0,0.0,1.0,13.0,1.0,27.0,0.0,244.05845860000045,,,,,,,,,244.0511842000005,244.8578266000004,245.6584053000006,245.6501471000001,245.65016730000025,245.6584053000006,245.6584053000006,245.6584053000006,,246.00029240000003,right,0.0,27.64945069999976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-118,2.0,random_dot,120.27412879412584,
right,right,speed,,,,,0.0,0.0,0.0,1.0,14.0,0.0,28.0,1.0,246.0080910000006,,,,,,,,,246.00117060000048,246.80787080000027,247.60796050000044,247.60007050000056,247.6000918,247.60796050000044,247.60796050000044,247.60796050000044,,249.8417808000004,left,0.0,29.535428899999715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-118,2.0,random_dot,120.27412879412584,
left,left,speed,,,,,0.0,0.0,0.0,1.0,14.0,1.0,29.0,0.0,249.8499628,,,,,,,,,249.8428623,250.19942210000045,250.9992650000004,250.99172630000064,250.99175060000016,250.9992650000004,250.9992650000004,250.9992650000004,255.99117670000032,256.6753595,right,0.0,32.97926319999988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-118,2.0,random_dot,120.27412879412584,
right,right,speed,,,,,0.0,0.0,0.0,1.0,15.0,0.0,30.0,1.0,256.6828475000002,,,,,,,,,256.6763344000001,257.0244504000002,257.8250882000002,257.8172691,257.8172885000004,257.8250882000002,257.8250882000002,257.8250882000002,,260.6419349000007,left,0.0,30.11952310000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-118,2.0,random_dot,120.27412879412584,
left,left,speed,,,,,0.0,0.0,0.0,1.0,15.0,1.0,31.0,0.0,260.6495190000005,,,,,,,,,260.64287670000067,261.8416354000001,262.6411125000004,262.63426900000013,262.6342893000001,262.6411125000004,262.6411125000004,262.6411125000004,,263.1341071000006,right,0.0,27.797053100000085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-118,2.0,random_dot,120.27412879412584,
right,right,speed,,,,,0.0,0.0,0.0,1.0,16.0,0.0,32.0,1.0,263.1418112000001,,,,,,,,,263.13499090000005,263.9412644000004,264.74196400000073,264.7337164999999,264.73373660000016,264.74196400000073,264.74196400000073,264.74196400000073,269.7331030000005,270.36698630000046,right,1.0,32.93039209999915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-118,2.0,random_dot,120.27412879412584,
left,left,speed,,,,,0.0,0.0,0.0,1.0,16.0,1.0,33.0,0.0,270.37452680000024,,,,,,,,,270.3679871000004,271.5747102000005,272.37458030000016,272.3665458000005,272.36657340000056,272.37458030000016,272.37458030000016,272.37458030000016,,276.3255472000001,left,1.0,31.258671599999616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-118,2.0,random_dot,120.27412879412584,
left,left,speed,,,,,0.0,0.0,0.0,1.0,17.0,0.0,34.0,0.0,276.3329999000007,,,,,,,,,276.3265110000002,277.5329913000005,278.3332061000001,278.3252830000001,278.3253169,278.3332061000001,278.3332061000001,278.3332061000001,,281.7922267000004,right,0.0,30.767055100000107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-118,2.0,random_dot,120.27412879412584,
right,right,speed,,,,,0.0,0.0,0.0,1.0,17.0,1.0,35.0,1.0,281.7996903000003,,,,,,,,,281.7931186000005,282.9911729000005,283.7911584000003,283.7836341000002,283.7836534000008,283.7911584000003,283.7911584000003,283.7911584000003,,285.8589993000005,right,1.0,29.37222290000045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-118,2.0,random_dot,120.27412879412584,
right,right,speed,,,,,0.0,0.0,0.0,1.0,18.0,0.0,36.0,1.0,285.8659825000004,,,,,,,,,285.86060570000063,286.66613810000035,287.4662517000006,287.4586884999999,287.45870860000014,287.4662517000006,287.4662517000006,287.4662517000006,,290.0260709000004,right,1.0,29.867979399999054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-118,2.0,random_dot,120.27412879412584,
left,left,speed,,,,,0.0,0.0,0.0,1.0,18.0,1.0,37.0,0.0,290.0330522000004,,,,,,,,,290.0269487000005,291.2330169000006,292.03302950000034,292.0249797000006,292.0249984000002,292.03302950000034,292.03302950000034,292.03302950000034,,294.8339444000003,right,0.0,30.105357899999944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-118,2.0,random_dot,120.27412879412584,
left,left,speed,,,,,0.0,0.0,0.0,1.0,19.0,0.0,38.0,0.0,294.84110620000047,,,,,,,,,294.8348817000005,295.1911833000004,295.9913264000006,295.9838252,295.98384500000066,295.9913264000006,295.9913264000006,295.9913264000006,,297.6421012999999,left,1.0,28.95508899999913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-118,2.0,random_dot,120.27412879412584,
right,right,speed,,,,,0.0,0.0,0.0,1.0,19.0,1.0,39.0,1.0,297.6495467000004,,,,,,,,,297.6432407000002,297.99969260000034,298.7996965000002,298.7924090000006,298.7924296000001,298.7996965000002,298.7996965000002,298.7996965000002,,300.0841207000003,left,0.0,28.58529879999969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-118,2.0,random_dot,120.27412879412584,
