direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,dots.stopped,respDots.keys,respDots.corr,respDots.rt,respDots.duration,feedback.started,textFeedback.started,textFeedback.stopped,feedback.stopped,stimulusDots.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,goodbye.started,textGoodbye.started,textGoodbye.stopped,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 74
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,20.0,0.0,40.0,0.0,297.38950499985367,,,,,,,,,297.3751691998914,297.4893427998759,298.28932649991475,298.27317889989354,298.273202699842,298.28932649991475,298.28932649991475,298.28932649991475,299.19023670000024,left,1.0,19.383343999972567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-081,1.0,random_dot,59.98598727840456,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,20.0,1.0,41.0,1.0,299.2055704998784,,,,,,,,,299.1913312000688,299.30570179992355,300.10593229997903,300.0900204000063,300.0900483999867,300.10593229997903,300.10593229997903,300.10593229997903,301.2064409998711,right,1.0,19.58793859998696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-081,1.0,random_dot,59.98598727840456,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,21.0,0.0,42.0,0.0,301.22211429988965,,,,,,,,,301.2073796999175,302.02199909999035,302.82192480005324,302.8060812000185,302.8061036998406,302.82192480005324,302.82192480005324,302.82192480005324,304.34030829998665,left,1.0,19.99619510001503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-081,1.0,random_dot,59.98598727840456,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,21.0,1.0,43.0,1.0,304.35543240001425,,,,,,,,,304.3419814000372,305.5551119998563,306.35481170006096,306.33882449986413,306.338850799948,306.35481170006096,306.35481170006096,306.35481170006096,311.63886730000377,right,1.0,23.76861499994993,,,,,,311.3542026998475,,,,,,,,,,,,,,,,,,,,,,,,,,sub-081,1.0,random_dot,59.98598727840456,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,22.0,0.0,44.0,0.0,311.65427089994773,,,,,,,,,311.6401052000001,312.85407830006443,313.65409439988434,313.6380620999262,313.63808749988675,313.65409439988434,313.65409439988434,313.65409439988434,315.1049587999005,left,1.0,19.943613399984315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-081,1.0,random_dot,59.98598727840456,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,22.0,1.0,45.0,1.0,315.1204651999288,,,,,,,,,315.1061102999374,315.9201960000209,316.7204688000493,316.7042717000004,316.70429620007053,316.7204688000493,316.7204688000493,316.7204688000493,319.9876744998619,right,1.0,21.74950349982828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-081,1.0,random_dot,59.98598727840456,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,23.0,0.0,46.0,0.0,320.0032868999988,,,,,,,,,319.988851999864,321.2027531999629,322.00287949992344,321.98716549994424,321.9871922000312,322.00287949992344,322.00287949992344,322.00287949992344,322.98708710004576,left,1.0,19.47371660009958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-081,1.0,random_dot,59.98598727840456,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,23.0,1.0,47.0,1.0,323.00248879985884,,,,,,,,,322.98801199998707,324.2026428000536,325.00245829997584,324.9867084999569,324.98673340003006,325.00245829997584,325.00245829997584,325.00245829997584,329.8363946999889,right,1.0,23.32323159999214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-081,1.0,random_dot,59.98598727840456,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,24.0,0.0,48.0,0.0,329.8518405000213,,,,,,,,,329.83758959989063,329.95189539995044,330.7518668998964,330.7357327998616,330.7357558000367,330.7518668998964,330.7518668998964,330.7518668998964,332.96971730003133,left,1.0,20.71080200001597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-081,1.0,random_dot,59.98598727840456,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,24.0,1.0,49.0,1.0,332.9847442000173,,,,,,,,,332.97081550001167,334.18561609997414,334.98473079991527,334.9688611999154,334.96888749999925,334.98473079991527,334.98473079991527,334.98473079991527,339.20191189995967,right,1.0,22.700158999999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-081,1.0,random_dot,59.98598727840456,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,25.0,0.0,50.0,1.0,339.21748519991525,,,,,,,,,339.2031681998633,339.3174827999901,340.1175969999749,340.1015566000715,340.101585400058,340.1175969999749,340.1175969999749,340.1175969999749,342.7182984000537,right,1.0,21.083956100046635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-081,1.0,random_dot,59.98598727840456,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,25.0,1.0,51.0,0.0,342.733547499869,,,,,,,,,342.7195583998692,343.0836265999824,343.88340719998814,343.86768849985674,343.86771279992536,343.88340719998814,343.88340719998814,343.88340719998814,345.0507006999105,left,1.0,19.65062229987234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-081,1.0,random_dot,59.98598727840456,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,26.0,0.0,52.0,0.0,345.0665708000306,,,,,,,,,345.051715800073,345.1663804000709,345.9664371998515,345.95041029993445,345.95043259998783,345.9664371998515,345.9664371998515,345.9664371998515,347.367591700051,left,1.0,19.893413400044665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-081,1.0,random_dot,59.98598727840456,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,26.0,1.0,53.0,1.0,347.38290439988486,,,,,,,,,347.3687551000621,347.48294049990363,348.28292199992575,348.2668504000176,348.2668777999934,348.28292199992575,348.28292199992575,348.28292199992575,349.1172529000323,right,1.0,19.31348570017144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-081,1.0,random_dot,59.98598727840456,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,27.0,0.0,54.0,1.0,349.13283100002445,,,,,,,,,349.118383300025,350.3327279998921,351.1325695000123,351.1165674999356,351.1165895999875,351.1325695000123,351.1325695000123,351.1325695000123,355.9158882999327,right,1.0,23.266340000089254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-081,1.0,random_dot,59.98598727840456,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,27.0,1.0,55.0,0.0,355.93170119985007,,,,,,,,,355.9167523998767,356.2819300000556,357.0815588000696,357.06561190006323,357.06563249998726,357.0815588000696,357.0815588000696,357.0815588000696,359.133082699962,left,1.0,20.535652699880306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-081,1.0,random_dot,59.98598727840456,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,28.0,0.0,56.0,0.0,359.14844490005635,,,,,,,,,359.1344266999513,359.49821639992297,360.2983454999048,360.2824927000329,360.2825225999113,360.2983454999048,360.2983454999048,360.2983454999048,362.71571319992654,left,1.0,20.897382100112736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-081,1.0,random_dot,59.98598727840456,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,28.0,1.0,57.0,1.0,362.7311853999272,,,,,,,,,362.7169989999384,363.0812184000388,363.8810503999703,363.8652414998505,363.86526770005,363.8810503999703,363.8810503999703,363.8810503999703,368.5315684999805,right,1.0,23.135180899873376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-081,1.0,random_dot,59.98598727840456,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,29.0,0.0,58.0,0.0,368.54704639990814,,,,,,,,,368.5328357999679,368.6469695998821,369.44704449991696,369.4308412000537,369.4308821000159,369.44704449991696,369.44704449991696,369.44704449991696,371.1982716000639,left,1.0,20.230246300110597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-081,1.0,random_dot,59.98598727840456,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,29.0,1.0,59.0,1.0,371.2136075999588,,,,,,,,,371.19969210005365,371.3135962998495,372.1134527998511,372.0974850999192,372.0975120998919,372.1134527998511,372.1134527998511,372.1134527998511,374.0967387999408,right,1.0,20.469297900097445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-081,1.0,random_dot,59.98598727840456,
,,accuracy,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-081,1.0,random_dot,59.98598727840456,
left,left,speed,,,,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,385.92867799988016,,,,,,,,,385.9188570999541,386.713015699992,387.5281231000554,387.5124353999272,387.51245519984514,387.5281231000554,387.5281231000554,387.5281231000554,390.2459239000455,right,0.0,21.209476799936965,,,,,,,,,,,,,,,,,,,,,374.0975074998569,374.112957400037,374.112957400037,385.912843399914,space,30.291600600117818,,,,,,sub-081,1.0,random_dot,59.98598727840456,
right,right,speed,,,,,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,390.2620448998641,,,,,,,,,390.2470547000412,391.46097179991193,392.2609305998776,392.2450812000316,392.2450987000484,392.2609305998776,392.2609305998776,392.2609305998776,393.47869629994966,right,1.0,19.70088450005278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-081,1.0,random_dot,59.98598727840456,
left,left,speed,,,,,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,393.4946334999986,,,,,,,,,393.47958939988166,393.844301499892,394.6440349998884,394.62792239990085,394.6279398999177,394.6440349998884,394.6440349998884,394.6440349998884,395.5614287999924,left,1.0,19.40042810002342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-081,1.0,random_dot,59.98598727840456,
right,right,speed,,,,,0.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,395.5770316000562,,,,,,,,,395.56266029994,396.7764427000657,397.5765583999455,397.56076529994607,397.560787800001,397.5765583999455,397.5765583999455,397.5765583999455,398.1275152000599,right,1.0,19.03297649999149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-081,1.0,random_dot,59.98598727840456,
right,right,speed,,,,,0.0,1.0,1.0,1.0,2.0,0.0,4.0,1.0,398.1432372999843,,,,,,,,,398.1286857000087,398.94300119997934,399.7431987000164,399.7273581998888,399.7273846999742,399.7431987000164,399.7431987000164,399.7431987000164,401.54386410000734,right,1.0,20.281532800057903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-081,1.0,random_dot,59.98598727840456,
left,left,speed,,,,,0.0,1.0,1.0,1.0,2.0,1.0,5.0,0.0,401.5595384999178,,,,,,,,,401.5451130999718,401.6594583999831,402.45942199998535,402.44334369990975,402.4433788000606,402.45942199998535,402.45942199998535,402.45942199998535,403.2435124998447,left,1.0,19.267944399965927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-081,1.0,random_dot,59.98598727840456,
left,left,speed,,,,,0.0,1.0,1.0,1.0,3.0,0.0,6.0,0.0,403.2590707999189,,,,,,,,,403.24461110006087,404.4589990999084,405.2590306999628,405.24308150005527,405.2431027998682,405.2590306999628,405.2590306999628,405.2590306999628,406.30993149988353,left,1.0,19.537530099973083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-081,1.0,random_dot,59.98598727840456,
right,right,speed,,,,,0.0,1.0,1.0,1.0,3.0,1.0,7.0,1.0,406.3256633998826,,,,,,,,,406.3111783999484,406.4257827000693,407.22550499998033,407.2096196999773,407.209644400049,407.22550499998033,407.22550499998033,407.22550499998033,408.093149599852,right,1.0,19.348290499998257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-081,1.0,random_dot,59.98598727840456,
left,left,speed,,,,,0.0,1.0,1.0,1.0,4.0,0.0,8.0,0.0,408.1086850999855,,,,,,,,,408.0943793000188,408.458672599867,409.25839890004136,409.24262689985335,409.2426448999904,409.25839890004136,409.25839890004136,409.25839890004136,410.6422808000352,left,1.0,19.86899370001629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-081,1.0,random_dot,59.98598727840456,
right,right,speed,,,,,0.0,1.0,1.0,1.0,4.0,1.0,9.0,1.0,410.65818100003526,,,,,,,,,410.64299679989927,411.4583143000491,412.2583897998557,412.24234029999934,412.2423678999767,412.2583897998557,412.2583897998557,412.2583897998557,415.3252856000327,right,1.0,21.55530039989389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-081,1.0,random_dot,59.98598727840456,
left,left,speed,,,,,0.0,1.0,1.0,1.0,5.0,0.0,10.0,0.0,415.34108959999867,,,,,,,,,415.32626589993015,415.4409813999664,416.24104009987786,416.225327800028,416.2253558998928,416.24104009987786,416.24104009987786,416.24104009987786,417.0582908999641,left,1.0,19.304874800145623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-081,1.0,random_dot,59.98598727840456,
right,right,speed,,,,,0.0,1.0,1.0,1.0,5.0,1.0,11.0,1.0,417.0741999000311,,,,,,,,,417.0593524000142,417.8738587999251,418.67406079988,418.65799809992313,418.6580221999902,418.67406079988,418.67406079988,418.67406079988,419.5416500000283,right,1.0,19.351382700027894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-081,1.0,random_dot,59.98598727840456,
right,right,speed,,,,,0.0,1.0,1.0,1.0,6.0,0.0,12.0,1.0,419.5572021000553,,,,,,,,,419.5428929000627,420.3574737999588,421.15706490003504,421.1409793999046,421.1410117999185,421.15706490003504,421.15706490003504,421.15706490003504,421.7578902000096,left,0.0,19.08491239999421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-081,1.0,random_dot,59.98598727840456,
left,left,speed,,,,,0.0,1.0,1.0,1.0,6.0,1.0,13.0,0.0,421.7736325999722,,,,,,,,,421.75901519996114,422.123442000011,422.92337520001456,422.9076008999255,422.9076250998769,422.92337520001456,422.92337520001456,422.92337520001456,424.8573507000692,right,0.0,20.42054840014316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-081,1.0,random_dot,59.98598727840456,
right,right,speed,,,,,0.0,1.0,1.0,1.0,7.0,0.0,14.0,1.0,424.87371239997447,,,,,,,,,424.8581920000725,424.97380509995855,425.7731244000606,425.7570384000428,425.7570730999578,425.7731244000606,425.7731244000606,425.7731244000606,427.1237148998771,right,1.0,19.829533000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-081,1.0,random_dot,59.98598727840456,
left,left,speed,,,,,0.0,1.0,1.0,1.0,7.0,1.0,15.0,0.0,427.13945179991424,,,,,,,,,427.1248314999975,428.33928889990784,429.1392824999057,429.12316680001095,429.1231916998513,429.1392824999057,429.1392824999057,429.1392824999057,430.9569427999668,left,1.0,20.306640800088644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-081,1.0,random_dot,59.98598727840456,
right,right,speed,,,,,0.0,1.0,1.0,1.0,8.0,0.0,16.0,1.0,430.97245480003767,,,,,,,,,430.958127199905,432.1722234999761,432.9722756000701,432.9561631998513,432.9561900999397,432.9722756000701,432.9722756000701,432.9722756000701,434.389916599961,right,1.0,19.909336699871343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-081,1.0,random_dot,59.98598727840456,
left,left,speed,,,,,0.0,1.0,1.0,1.0,8.0,1.0,17.0,0.0,434.4052007999271,,,,,,,,,434.39107039989904,434.7552283999976,435.5553073999472,435.5393991000019,435.5394224999473,435.5553073999472,435.5553073999472,435.5553073999472,436.7393966000527,left,1.0,19.67164329998195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-081,1.0,random_dot,59.98598727840456,
right,right,speed,,,,,0.0,1.0,1.0,1.0,9.0,0.0,18.0,1.0,436.7550641000271,,,,,,,,,436.7406416998711,436.85517290001735,437.6550445000176,437.63913489994593,437.63915920001455,437.6550445000176,437.6550445000176,437.6550445000176,439.9883921998553,right,1.0,20.820594899822023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-081,1.0,random_dot,59.98598727840456,
left,left,speed,,,,,0.0,1.0,1.0,1.0,9.0,1.0,19.0,0.0,440.0044783998746,,,,,,,,,439.98924200003967,440.3378330999985,441.1378764999099,441.12174399988726,441.12176709994674,441.1378764999099,441.1378764999099,441.1378764999099,442.23853860003874,left,1.0,19.59078429988585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-081,1.0,random_dot,59.98598727840456,
right,right,speed,,,,,0.0,1.0,1.0,1.0,10.0,0.0,20.0,1.0,442.25440179998986,,,,,,,,,442.2396712000482,442.354187999852,443.154142000014,443.138083799975,443.1381057000253,443.154142000014,443.154142000014,443.154142000014,445.9554077000357,right,1.0,21.292852099984884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-081,1.0,random_dot,59.98598727840456,
left,left,speed,,,,,0.0,1.0,1.0,1.0,10.0,1.0,21.0,0.0,445.9707642998546,,,,,,,,,445.9565544000361,447.1707401999738,447.9707776000723,447.9547170998994,447.9547480000183,447.9707776000723,447.9707776000723,447.9707776000723,449.23858830006793,left,1.0,19.75944179994985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-081,1.0,random_dot,59.98598727840456,
right,right,speed,,,,,0.0,1.0,1.0,1.0,11.0,0.0,22.0,1.0,449.2537849000655,,,,,,,,,449.2401677998714,450.0531405999791,450.85313689988106,450.837147800019,450.83716630004346,450.85313689988106,450.85313689988106,450.85313689988106,451.8042170999106,right,1.0,19.42947079986334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-081,1.0,random_dot,59.98598727840456,
left,left,speed,,,,,0.0,1.0,1.0,1.0,11.0,1.0,23.0,0.0,451.8196771000512,,,,,,,,,451.80534760002047,453.0196726999711,453.8196702999994,453.8037880999036,453.80381339997984,453.8196702999994,453.8196702999994,453.8196702999994,454.7870533000678,left,1.0,19.45619199983776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-081,1.0,random_dot,59.98598727840456,
left,left,speed,,,,,0.0,1.0,1.0,1.0,12.0,0.0,24.0,0.0,454.8026417000219,,,,,,,,,454.7881901999936,454.9026215998456,455.7027201999445,455.6865288000554,455.6865509999916,455.7027201999445,455.7027201999445,455.7027201999445,456.9034347999841,right,0.0,19.682794300140813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-081,1.0,random_dot,59.98598727840456,
right,right,speed,,,,,0.0,1.0,1.0,1.0,12.0,1.0,25.0,1.0,456.9192154998891,,,,,,,,,456.9045724000316,458.1188598000445,458.9188876999542,458.9026859998703,458.9027042000089,458.9188876999542,458.9188876999542,458.9188876999542,460.5199370000046,right,1.0,20.088391199940816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-081,1.0,random_dot,59.98598727840456,
right,right,speed,,,,,0.0,1.0,1.0,1.0,13.0,0.0,26.0,1.0,460.5355300998781,,,,,,,,,460.5213023000397,461.335103899939,462.1349954998586,462.1191252998542,462.1191562998574,462.1349954998586,462.1349954998586,462.1349954998586,464.01942289993167,right,1.0,20.3760665000882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-081,1.0,random_dot,59.98598727840456,
left,left,speed,,,,,0.0,1.0,1.0,1.0,13.0,1.0,27.0,0.0,464.0348084999714,,,,,,,,,464.0205749999732,464.384837300051,465.1847848999314,465.1687213999685,465.1687588000205,465.1847848999314,465.1847848999314,465.1847848999314,466.2522515999153,left,1.0,19.557567400159314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-081,1.0,random_dot,59.98598727840456,
left,left,speed,,,,,0.0,1.0,1.0,1.0,14.0,0.0,28.0,0.0,466.26802319986746,,,,,,,,,466.2533368000295,466.3680104999803,467.16775979986414,467.1517501999624,467.15177439991385,467.16775979986414,467.16775979986414,467.16775979986414,470.0519816000015,right,0.0,21.36225449992344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-081,1.0,random_dot,59.98598727840456,
right,right,speed,,,,,0.0,1.0,1.0,1.0,14.0,1.0,29.0,1.0,470.067560599884,,,,,,,,,470.0531695999671,470.16756860003807,470.967333599925,470.9509576000273,470.95097539993,470.967333599925,470.967333599925,470.967333599925,472.318638100056,right,1.0,19.83769299997948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-081,1.0,random_dot,59.98598727840456,
right,right,speed,,,,,0.0,1.0,1.0,1.0,15.0,0.0,30.0,1.0,472.333873399999,,,,,,,,,472.3200194998644,473.1336286000442,473.9338519000448,473.917761299992,473.91778700007126,473.9338519000448,473.9338519000448,473.9338519000448,475.41758310003206,right,1.0,19.96932990010828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-081,1.0,random_dot,59.98598727840456,
left,left,speed,,,,,0.0,1.0,1.0,1.0,15.0,1.0,31.0,0.0,475.4334280998446,,,,,,,,,475.4185834999662,476.2332794999238,477.03312069992535,477.0174242998473,477.01744810002856,477.03312069992535,477.03312069992535,477.03312069992535,478.8674637000077,left,1.0,20.32045440003276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-081,1.0,random_dot,59.98598727840456,
right,right,speed,,,,,0.0,1.0,1.0,1.0,16.0,0.0,32.0,1.0,478.8831438999623,,,,,,,,,478.8686396998819,479.6829452998936,480.482773100026,480.4669518000446,480.4669750998728,480.482773100026,480.482773100026,480.482773100026,481.6338579999283,right,1.0,19.63127610017545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-081,1.0,random_dot,59.98598727840456,
left,left,speed,,,,,0.0,1.0,1.0,1.0,16.0,1.0,33.0,0.0,481.6494014998898,,,,,,,,,481.6350398999639,482.84910129988566,483.6492254999466,483.6332969998475,483.6333216000348,483.6492254999466,483.6492254999466,483.6492254999466,484.7840676000342,left,1.0,19.617680700030174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-081,1.0,random_dot,59.98598727840456,
left,left,speed,,,,,0.0,1.0,1.0,1.0,17.0,0.0,34.0,0.0,484.79930790001526,,,,,,,,,484.7857752998825,484.8993229998741,485.69905230007134,485.6828669998795,485.6828935998492,485.69905230007134,485.69905230007134,485.69905230007134,486.6329959998839,left,1.0,19.41268920013681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-081,1.0,random_dot,59.98598727840456,
right,right,speed,,,,,0.0,1.0,1.0,1.0,17.0,1.0,35.0,1.0,486.6487813000567,,,,,,,,,486.6341212999541,486.7485116999597,487.5487631000578,487.5328001000453,487.5328271999024,487.5487631000578,487.5487631000578,487.5487631000578,488.3659608999733,right,1.0,19.299262000015005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-081,1.0,random_dot,59.98598727840456,
right,right,speed,,,,,0.0,1.0,1.0,1.0,18.0,0.0,36.0,1.0,488.3816037999932,,,,,,,,,488.3669797000475,488.7318634998519,489.53173409984447,489.515495599946,489.5155176999979,489.53173409984447,489.53173409984447,489.53173409984447,490.6991601998452,right,1.0,19.644512599799786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-081,1.0,random_dot,59.98598727840456,
left,left,speed,,,,,0.0,1.0,1.0,1.0,18.0,1.0,37.0,0.0,490.7149570998736,,,,,,,,,490.7003113999963,490.8148054999765,491.6146668000147,491.59878830006346,491.59881029999815,491.6146668000147,491.6146668000147,491.6146668000147,492.5490408998448,left,1.0,19.41250089998357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-081,1.0,random_dot,59.98598727840456,
left,left,speed,,,,,0.0,1.0,1.0,1.0,19.0,0.0,38.0,0.0,492.56463899998926,,,,,,,,,492.550178400008,493.7642532000318,494.5645383999217,494.54847509996034,494.5485014000442,494.5645383999217,494.5645383999217,494.5645383999217,495.6824475000613,left,1.0,19.60722030000761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-081,1.0,random_dot,59.98598727840456,
right,right,speed,,,,,0.0,1.0,1.0,1.0,19.0,1.0,39.0,1.0,495.6976117999293,,,,,,,,,495.68378299986944,495.7975916999858,496.5975540999789,496.5813608998433,496.5813839999028,496.5975540999789,496.5975540999789,496.5975540999789,497.6651192998979,right,1.0,19.55741839995608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-081,1.0,random_dot,59.98598727840456,
right,right,speed,,,,,0.0,1.0,1.0,1.0,20.0,0.0,40.0,1.0,497.6808017999865,,,,,,,,,497.6663118000142,498.0306825998705,498.83052870002575,498.81430920003913,498.8143304998521,498.83052870002575,498.83052870002575,498.83052870002575,499.6978716999293,right,1.0,19.35105989989825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-081,1.0,random_dot,59.98598727840456,
left,left,speed,,,,,0.0,1.0,1.0,1.0,20.0,1.0,41.0,0.0,499.7134324999061,,,,,,,,,499.6988836999517,500.0636630998925,500.8636534998659,500.847527399892,500.8475663999561,500.8636534998659,500.8636534998659,500.8636534998659,501.6312196999788,left,1.0,19.25021789991297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-081,1.0,random_dot,59.98598727840456,
right,right,speed,,,,,0.0,1.0,1.0,1.0,21.0,0.0,42.0,1.0,501.6466991000343,,,,,,,,,501.6323563000187,502.84638680005446,503.6467426000163,503.63065720000304,503.630683099851,503.6467426000163,503.6467426000163,503.6467426000163,504.0813855999149,right,1.0,18.92347740009427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-081,1.0,random_dot,59.98598727840456,
left,left,speed,,,,,0.0,1.0,1.0,1.0,21.0,1.0,43.0,0.0,504.0966147999279,,,,,,,,,504.0827194000594,504.1968294000253,504.9965180999134,504.9806760998909,504.98070169985294,504.9965180999134,504.9965180999134,504.9965180999134,505.59761970001273,left,1.0,19.09105010004714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-081,1.0,random_dot,59.98598727840456,
left,left,speed,,,,,0.0,1.0,1.0,1.0,22.0,0.0,44.0,0.0,505.61286709993146,,,,,,,,,505.598743799841,506.8128474999685,507.6125127999112,507.5965757998638,507.5965966999065,507.6125127999112,507.6125127999112,507.6125127999112,508.6635622000322,left,1.0,19.53806359996088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-081,1.0,random_dot,59.98598727840456,
right,right,speed,,,,,0.0,1.0,1.0,1.0,22.0,1.0,45.0,1.0,508.67913060006686,,,,,,,,,508.6646411998663,509.4790256000124,510.27889929991215,510.2630779000465,510.2630970999599,510.27889929991215,510.27889929991215,510.27889929991215,511.3964333999902,right,1.0,19.60539509984665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-081,1.0,random_dot,59.98598727840456,
