direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,stimulusDots.stopped,dots.stopped,respDots.keys,respDots.corr,respDots.rt,respDots.duration,feedback.started,textFeedback.started,feedback.stopped,textFeedback.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,goodbye.started,textGoodbye.started,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 73
right,right,,4.0,1.0,9.0,1.0,,,,,,,,,86.86231009999756,,,,,,,,,86.84918110002764,86.96256680006627,87.77904210006818,87.76351960003376,87.76358899998013,87.77904210006818,87.77904210006818,87.77904210006818,,89.94506549998187,right,1.0,26.041800499893725,,89.94600340002216,89.95945389999542,90.44294780003838,90.45893299998716,,,,,,,,,,,,,,,,,,,,,,,,,sub-221,1.0,random_dot,60.15301726201172,
right,right,,5.0,0.0,10.0,1.0,,,,,,,,,90.45893299998716,,,,,,,,,90.44338100007737,90.5589825999923,91.35899219999555,91.34296250005718,91.343016800005,91.35899219999555,91.35899219999555,91.35899219999555,,93.24181300005876,left,0.0,25.76524339988828,,93.24246990005486,93.2560502999695,93.74123090005014,93.75623329996596,,,,,,,,,,,,,,,,,,,,,,,,,sub-221,1.0,random_dot,60.15301726201172,
left,left,,5.0,1.0,11.0,0.0,,,,,,,,,93.75623329996596,,,,,,,,,93.74256340006832,93.8557496999856,94.67229830008,94.65577080007644,94.65579810005148,94.67229830008,94.67229830008,94.67229830008,,96.00701359997038,left,1.0,25.216769300051965,,96.00836870004424,96.02191820007285,96.52022870001385,,,,,,,,,,,,,,,,,,,,,,,,,,sub-221,1.0,random_dot,60.15301726201172,
right,right,,6.0,0.0,12.0,1.0,,,,,,,,,96.536578200059,,,,,,,,,96.5212391000241,96.86964699998498,97.66987129999325,97.6533602999989,97.65340439998543,97.66987129999325,97.66987129999325,97.66987129999325,,100.18586129997855,right,1.0,26.388975500012748,,100.18694519996644,100.1998741000425,100.6838578999741,100.69937909999862,,,,,,,,,,,,,,,,,,,,,,,,,sub-221,1.0,random_dot,60.15301726201172,
left,left,,6.0,1.0,13.0,0.0,,,,,,,,,100.69937909999862,,,,,,,,,100.68470460001843,101.49866829998793,102.29874890006612,102.28294170007575,102.28301570005716,102.29874890006612,102.29874890006612,102.29874890006612,107.2938289999729,108.16152950003745,left,1.0,29.734622500021946,,108.16261720005424,108.17550090001896,108.65943150001112,108.6750175000634,,,,,,,,,,,,,,,,,,,,,,,,,sub-221,1.0,random_dot,60.15301726201172,
right,right,,7.0,0.0,14.0,1.0,,,,,,,,,108.6750175000634,,,,,,,,,108.66008170007262,109.87426499999128,110.67790979996788,110.65805740002544,110.65810590004548,110.67790979996788,110.67790979996788,110.67790979996788,,113.48975970002355,right,1.0,26.690319299930707,,113.4906049000565,113.50387320003938,113.9879550000187,114.00340270006564,,,,,,,,,,,,,,,,,,,,,,,,,sub-221,1.0,random_dot,60.15301726201172,
left,left,,7.0,1.0,15.0,0.0,,,,,,,,,114.00340270006564,,,,,,,,,113.98866620007902,114.35313030006364,115.15342570003122,115.1375839000102,115.13765619997866,115.15342570003122,115.15342570003122,115.15342570003122,,117.33625789999496,right,0.0,26.052609099890105,,117.33719640003984,117.35047860001214,117.8341730000684,117.8500307999784,,,,,,,,,,,,,,,,,,,,,,,,,sub-221,1.0,random_dot,60.15301726201172,
left,left,,8.0,0.0,16.0,0.0,,,,,,,,,117.8500307999784,,,,,,,,,117.83477159996984,117.9497973000398,118.74996589997318,118.73388379998504,118.7339291999815,118.74996589997318,118.74996589997318,118.74996589997318,,123.26410600007512,left,1.0,28.38765109993983,,123.264923300012,123.27808399999049,123.7621960999677,123.77733690000603,,,,,,,,,,,,,,,,,,,,,,,,,sub-221,1.0,random_dot,60.15301726201172,
right,right,,8.0,1.0,17.0,1.0,,,,,,,,,123.77733690000603,,,,,,,,,123.76291839999612,124.97657339996658,125.77669319999404,125.76030800002628,125.7603458999656,125.77669319999404,125.77669319999404,125.77669319999404,,130.10830079996958,left,0.0,28.200990099925548,,130.10961140005384,130.1215428999858,130.60639079997782,130.62136970006395,,,,,,,,,,,,,,,,,,,,,,,,,sub-221,1.0,random_dot,60.15301726201172,
right,right,,9.0,0.0,18.0,1.0,,,,,,,,,130.62136970006395,,,,,,,,,130.60756679996848,130.97146849997807,131.78777990001254,131.77129539998714,131.77134039998057,131.78777990001254,131.78777990001254,131.78777990001254,,135.2860498999944,right,1.0,27.375839699991047,,135.2868703000713,135.30012080003507,135.78470339998603,135.80015560006723,,,,,,,,,,,,,,,,,,,,,,,,,sub-221,1.0,random_dot,60.15301726201172,
left,left,,9.0,1.0,19.0,0.0,,,,,,,,,135.80015560006723,,,,,,,,,135.78588700003456,135.89984199998435,136.70003249996807,136.68403210001998,136.6841181999771,136.70003249996807,136.70003249996807,136.70003249996807,,140.58074560004752,right,0.0,27.762318499968387,,140.58143290004227,140.5953845999902,141.0789514000062,141.09478200005833,,,,,,,,,,,,,,,,,,,,,,,,,sub-221,1.0,random_dot,60.15301726201172,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.07902389997616,141.09478200005833,141.09478200005833,143.07781150005758,space,25.85257419990376,,,,,,,,,,,,,,,,,,,sub-221,1.0,random_dot,60.15301726201172,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.0778649999993,143.09307709999848,143.09307709999848,147.1575006999774,space,27.943932799971662,,,,,,,,,,,,sub-221,1.0,random_dot,60.15301726201172,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.9907857000362,,,,,,,,,149.98667840007693,150.08649959997274,150.88657860003875,150.87010790000204,150.87015600001905,150.88657860003875,150.88657860003875,150.88657860003875,155.8820847000461,156.08348180004396,left,1.0,29.070081499870867,,,,,,,,,,,,,,,,,,,,147.16243759996723,147.1828356999904,147.1828356999904,149.97257390001323,space,26.66347519995179,,,,,sub-221,1.0,random_dot,60.15301726201172,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,156.0973573999945,,,,,,,,,156.08579070004637,157.29626670002472,158.09648459998425,158.08089410001412,158.08095500001218,158.09648459998425,158.09648459998425,158.09648459998425,,160.96187830006238,right,1.0,26.733502499875613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-221,1.0,random_dot,60.15301726201172,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,160.97609610005748,,,,,,,,,160.963563599973,161.77550620003603,162.57551230001263,162.55910559999757,162.5591481999727,162.57551230001263,162.57551230001263,162.57551230001263,,165.37559720000718,right,1.0,26.6811536999885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-221,1.0,random_dot,60.15301726201172,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,165.389038000023,,,,,,,,,165.37820789997932,166.5876521000173,167.38780240004417,167.37100070004817,167.37103410006966,167.38780240004417,167.38780240004417,167.38780240004417,,169.65397029998712,left,1.0,26.14002599997912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-221,1.0,random_dot,60.15301726201172,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,2.0,0.0,4.0,1.0,169.66798550006934,,,,,,,,,169.656117000035,170.01803410006687,170.8180678000208,170.80168330005836,170.801730300067,170.8180678000208,170.8180678000208,170.8180678000208,,172.8853061000118,right,1.0,25.939988299971446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-221,1.0,random_dot,60.15301726201172,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,2.0,1.0,5.0,0.0,172.8983464000048,,,,,,,,,172.8878207000671,173.2480719999876,174.04828910005745,174.03280990000349,174.03289130004123,174.04828910005745,174.04828910005745,174.04828910005745,,177.43007780006155,left,1.0,27.250076700001955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-221,1.0,random_dot,60.15301726201172,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,3.0,0.0,6.0,0.0,177.4439947999781,,,,,,,,,177.43209440005012,177.79434939997736,178.61101600003894,178.59460519999266,178.59465910005383,178.61101600003894,178.61101600003894,178.61101600003894,,181.5262695000274,left,1.0,26.787736099911854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-221,1.0,random_dot,60.15301726201172,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,3.0,1.0,7.0,1.0,181.54035190003924,,,,,,,,,181.52838470006827,181.8902970000636,182.69029200007208,182.67446530004963,182.67452660005077,182.69029200007208,182.69029200007208,182.69029200007208,,184.25718159996904,right,1.0,25.44316709996201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-221,1.0,random_dot,60.15301726201172,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,4.0,0.0,8.0,0.0,184.27102640003432,,,,,,,,,184.25910570006815,185.0706227000337,185.88752059999388,185.8704798000399,185.87052150000815,185.88752059999388,185.88752059999388,185.88752059999388,,187.62018550001085,left,1.0,25.604081799974665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-221,1.0,random_dot,60.15301726201172,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,4.0,1.0,9.0,1.0,187.63465370005,,,,,,,,,187.62219640007245,188.83337180002127,189.63381150003988,189.61806130001787,189.6181319999741,189.63381150003988,189.63381150003988,189.63381150003988,,191.30039490002676,right,1.0,25.54568339989055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-221,1.0,random_dot,60.15301726201172,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,5.0,0.0,10.0,1.0,191.31455800007095,,,,,,,,,191.3025786000071,191.6645554000279,192.4808822000632,192.46454429998997,192.4645848000655,192.4808822000632,192.4808822000632,192.4808822000632,,193.69863730005451,right,1.0,25.094027300016023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-221,1.0,random_dot,60.15301726201172,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,5.0,1.0,11.0,0.0,193.71214820002209,,,,,,,,,193.70099070004653,194.51183600001968,195.32826840004415,195.3114320000168,195.31146180001087,195.32826840004415,195.32826840004415,195.32826840004415,,196.11282220005523,left,1.0,24.657153800013475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-221,1.0,random_dot,60.15301726201172,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,6.0,0.0,12.0,1.0,196.12664120004047,,,,,,,,,196.1150036000181,196.4766122000292,197.27674050000496,197.26080920000092,197.26086899999063,197.27674050000496,197.27674050000496,197.27674050000496,,202.1406788000604,right,1.0,28.735026799957268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-221,1.0,random_dot,60.15301726201172,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,6.0,1.0,13.0,0.0,202.1545786000788,,,,,,,,,202.14330890006383,203.3531757000601,204.15382980008144,204.1379779999843,204.13804870005697,204.15382980008144,204.15382980008144,204.15382980008144,,208.40003969997636,left,1.0,28.12314649997279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-221,1.0,random_dot,60.15301726201172,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,7.0,0.0,14.0,1.0,208.41532729996837,,,,,,,,,208.40081200003624,209.21453400002792,210.0149552000221,209.9984098999994,209.99845840001944,210.0149552000221,210.0149552000221,210.0149552000221,,210.83155850006733,right,1.0,24.690280699986037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-221,1.0,random_dot,60.15301726201172,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,7.0,1.0,15.0,0.0,210.84602719999384,,,,,,,,,210.83305550005755,211.6459038000321,212.44561000005345,212.43004470004237,212.4301153999986,212.44561000005345,212.44561000005345,212.44561000005345,,215.21220389998047,left,1.0,26.649770199903287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-221,1.0,random_dot,60.15301726201172,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,8.0,0.0,16.0,1.0,215.2254352000309,,,,,,,,,215.21437120006885,215.32561860000715,216.12553690001369,216.1094257000368,216.1094803999877,216.12553690001369,216.12553690001369,216.12553690001369,,217.2592356000096,right,1.0,25.006192700006068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-221,1.0,random_dot,60.15301726201172,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,8.0,1.0,17.0,0.0,217.27332530007695,,,,,,,,,217.26065010007005,217.3737382000545,218.19016580004245,218.173947900068,218.17399160005152,218.19016580004245,218.19016580004245,218.19016580004245,,219.175499200006,left,1.0,24.858294900041077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-221,1.0,random_dot,60.15301726201172,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,9.0,0.0,18.0,0.0,219.18814209999985,,,,,,,,,219.17840360000264,219.9879589000484,220.7882034999784,220.7718934000004,220.77195409999692,220.7882034999784,220.7882034999784,220.7882034999784,,222.3720489999978,left,1.0,25.4554304999765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-221,1.0,random_dot,60.15301726201172,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,9.0,1.0,19.0,1.0,222.38553369999863,,,,,,,,,222.37442580005157,222.73530389997177,223.5518508000532,223.53558230004276,223.53562630002853,223.5518508000532,223.5518508000532,223.5518508000532,,225.10252020007465,right,1.0,25.431940100039355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-221,1.0,random_dot,60.15301726201172,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,10.0,0.0,20.0,1.0,225.1161119000753,,,,,,,,,225.10451229999308,226.3154335999861,227.1317071000813,227.115079500014,227.11511180002708,227.1317071000813,227.1317071000813,227.1317071000813,,229.26498640002683,right,1.0,26.009154499974105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-221,1.0,random_dot,60.15301726201172,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,10.0,1.0,21.0,0.0,229.2787983000744,,,,,,,,,229.26666189997923,230.07848869997545,230.8786431000335,230.8626474000048,230.8627093000105,230.8786431000335,230.8786431000335,230.8786431000335,,231.6967042000033,left,1.0,24.692429999937303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-221,1.0,random_dot,60.15301726201172,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,11.0,0.0,22.0,0.0,231.71003650000785,,,,,,,,,231.6996202999726,232.50949460000265,233.30952330003493,233.2933338000439,233.29338110005483,233.30952330003493,233.30952330003493,233.30952330003493,,237.2573964999756,left,1.0,27.81792319996748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-221,1.0,random_dot,60.15301726201172,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,11.0,1.0,23.0,1.0,237.2715836999705,,,,,,,,,237.2594365000259,237.62125900003596,238.4213847999927,238.40517020004336,238.40522329998203,238.4213847999927,238.4213847999927,238.4213847999927,,239.78710269997828,right,1.0,25.24705719994381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-221,1.0,random_dot,60.15301726201172,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,12.0,0.0,24.0,1.0,239.80199930001984,,,,,,,,,239.787916900008,240.6017975000432,241.4020103000803,241.3862730000401,241.3863485000329,241.4020103000803,241.4020103000803,241.4020103000803,,243.3850052000489,right,1.0,25.86207739997189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-221,1.0,random_dot,60.15301726201172,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,12.0,1.0,25.0,0.0,243.3989256999921,,,,,,,,,243.3869772000471,244.59814690006897,245.39780460007023,245.38117569999304,245.3811929000076,245.39780460007023,245.39780460007023,245.39780460007023,,249.3120428000111,left,1.0,27.782706700032577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-221,1.0,random_dot,60.15301726201172,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,13.0,0.0,26.0,1.0,249.3267152999761,,,,,,,,,249.3128939999733,250.12604920007288,250.9261076999828,250.9091573000187,250.90918229997624,250.9261076999828,250.9261076999828,250.9261076999828,,254.45728910004252,right,1.0,27.40470839990303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-221,1.0,random_dot,60.15301726201172,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,13.0,1.0,27.0,0.0,254.47205980005677,,,,,,,,,254.45818269997835,254.57250380003825,255.38883239997085,255.3723568000132,255.37239659996703,255.38883239997085,255.38883239997085,255.38883239997085,,256.6894268000033,left,1.0,25.1817766999593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-221,1.0,random_dot,60.15301726201172,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,14.0,0.0,28.0,0.0,256.7030589000788,,,,,,,,,256.69154869997874,257.5027906000614,258.3028351999819,258.2876481000567,258.28771980002057,258.3028351999819,258.3028351999819,258.3028351999819,263.29814730002545,263.55175860004965,left,1.0,29.124602199997756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-221,1.0,random_dot,60.15301726201172,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,14.0,1.0,29.0,1.0,263.5635127000278,,,,,,,,,263.5558384000324,264.3627160000615,265.1629159000004,265.14734190003946,265.1474126999965,265.1629159000004,265.1629159000004,265.1629159000004,,265.91347969998606,right,1.0,24.625322399893776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-221,1.0,random_dot,60.15301726201172,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,15.0,0.0,30.0,1.0,265.92778520006686,,,,,,,,,265.9150309000397,266.028021599981,266.84496330004185,266.8279592000181,266.8280005999841,266.84496330004185,266.84496330004185,266.84496330004185,,267.8620918999659,right,1.0,24.885753500042483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-221,1.0,random_dot,60.15301726201172,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,15.0,1.0,31.0,0.0,267.8761125999736,,,,,,,,,267.8640854000114,268.2259361000033,269.0257169000106,269.0088850000175,269.0089036000427,269.0257169000106,269.0257169000106,269.0257169000106,,269.77682749996893,left,1.0,24.62431949994061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-221,1.0,random_dot,60.15301726201172,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,16.0,0.0,32.0,0.0,269.79102120001335,,,,,,,,,269.778696399997,270.14123489998747,270.957513100002,270.9412061000476,270.9412502000341,270.957513100002,270.957513100002,270.957513100002,,271.90808349999133,left,1.0,24.82235229993239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-221,1.0,random_dot,60.15301726201172,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,16.0,1.0,33.0,1.0,271.9226561000105,,,,,,,,,271.90992720006034,272.02235149999615,272.8227410999825,272.80723919998854,272.80731319996994,272.8227410999825,272.8227410999825,272.8227410999825,,273.64000710006803,right,1.0,24.7011513998732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-221,1.0,random_dot,60.15301726201172,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,17.0,0.0,34.0,0.0,273.6538460999727,,,,,,,,,273.64128260000143,273.7539271999849,274.5543016999727,274.53761170001235,274.5376439000247,274.5543016999727,274.5543016999727,274.5543016999727,,276.4372616000473,left,1.0,25.766381100052968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-221,1.0,random_dot,60.15301726201172,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,17.0,1.0,35.0,1.0,276.4512790000299,,,,,,,,,276.43879350007046,277.25120579998475,278.06794550002087,278.0521641999949,278.05223390005995,278.06794550002087,278.06794550002087,278.06794550002087,,282.0646710000001,right,1.0,27.879317999933846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-221,1.0,random_dot,60.15301726201172,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,18.0,0.0,36.0,1.0,282.0796367999865,,,,,,,,,282.065695199999,282.4291750000557,283.2295177000342,283.2123494000407,283.212377000018,283.2295177000342,283.2295177000342,283.2295177000342,,285.3316990999738,right,1.0,25.98428099998273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-221,1.0,random_dot,60.15301726201172,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,18.0,1.0,37.0,0.0,285.3431950000813,,,,,,,,,285.334937900072,285.4431244999869,286.2432656000601,286.22687260003295,286.2269204000477,286.2432656000601,286.2432656000601,286.2432656000601,,287.44396309996955,left,1.0,25.07694369996898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-221,1.0,random_dot,60.15301726201172,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,19.0,0.0,38.0,0.0,287.45776490005665,,,,,,,,,287.4462114999769,288.2575819999911,289.0740519000683,289.0583315000404,289.05840029998217,289.0740519000683,289.0740519000683,289.0740519000683,,292.07282850006595,left,1.0,26.87003700004425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-221,1.0,random_dot,60.15301726201172,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,19.0,1.0,39.0,1.0,292.0870097000152,,,,,,,,,292.07478710007854,292.88603509997483,293.6862543000607,293.67021999997087,293.67028040008154,293.6862543000607,293.6862543000607,293.6862543000607,,295.75402250001207,right,1.0,25.93734790000599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-221,1.0,random_dot,60.15301726201172,
