direction,corrAns,thisN,thisTrialN,thisRepN,respDots.keys,respDots.corr,respDots.rt,respDots.duration,randomInstr,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,stimulusDots.stopped,dots.stopped,practice_trials.respDots.keys,practice_trials.respDots.corr,practice_trials.respDots.rt,practice_trials.respDots.duration,feedback.started,textFeedback.started,feedback.stopped,textFeedback.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,instr_trials.respRandomInstr.keys,instr_trials.respRandomInstr.rt,instr_trials.respRandomInstr.duration,test_trials.respDots.keys,test_trials.respDots.corr,test_trials.respDots.rt,test_trials.respDots.duration,goodbye.started,textGoodbye.started,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 87
,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0036771000595763,0.012015699991025,0.012015699991025,32.287479200051166,space,32.250506500015035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-159,1,random_dot,59.93313856989516,
left,left,0.0,0.0,0.0,left,1.0,5.899970099912025,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,32.3876207000576,,,,,,,,,32.37257490004413,32.3876207000576,33.20251680002548,33.17131700005848,33.172126800054684,33.20251680002548,33.20251680002548,33.20251680002548,38.175180200021714,39.10989720001817,left,1.0,5.899970099912025,,39.14118450006936,39.15089930000249,39.625151699990965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-159,1,random_dot,59.93313856989516,
right,right,1.0,1.0,0.0,right,1.0,5.485452000051737,,,,,,0.0,1.0,1.0,1.0,,,,,,,,,39.64138380007353,,,,,,,,,39.62585210008547,39.97474269999657,40.77680370002054,40.75916750007309,40.75994920008816,40.77680370002054,40.77680370002054,40.77680370002054,45.76361370005179,46.26497300004121,right,1.0,5.485452000051737,,46.26522679999471,46.27932720002718,46.763592200004496,46.7797230000142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-159,1,random_dot,59.93313856989516,
left,left,2.0,0.0,1.0,left,1.0,5.569894100073725,,,,,,1.0,0.0,2.0,0.0,,,,,,,,,46.7797230000142,,,,,,,,,46.76426259998698,47.58027969999239,48.38213530008216,48.36447190004401,48.36520150001161,48.38213530008216,48.38213530008216,48.38213530008216,53.368889400037006,53.95274800003972,left,1.0,5.569894100073725,,53.95289389998652,53.96739820006769,54.45143290003762,54.467914700042456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-159,1,random_dot,59.93313856989516,
right,right,3.0,1.0,1.0,right,1.0,5.5331513999262825,,,,,,1.0,1.0,3.0,1.0,,,,,,,,,54.467914700042456,,,,,,,,,54.451800400041975,55.26849669998046,56.07044030004181,56.05240970000159,56.05282990005799,56.07044030004181,56.07044030004181,56.07044030004181,61.0571956000058,61.60852210002486,right,1.0,5.5331513999262825,,61.60875880008098,61.62308100005612,62.10738529998344,62.123446400044486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-159,1,random_dot,59.93313856989516,
right,right,4.0,0.0,2.0,right,1.0,5.37375280004926,,,,,,2.0,0.0,4.0,1.0,,,,,,,,,62.123446400044486,,,,,,,,,62.10802789998706,63.30784420005512,64.10942160000559,64.09184280002955,64.09260710002854,64.10942160000559,64.10942160000559,64.10942160000559,69.09625569998752,69.4974455999909,right,1.0,5.37375280004926,,69.49768760008737,69.51188650005497,69.99634120007977,70.0120533000445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-159,1,random_dot,59.93313856989516,
left,left,5.0,1.0,2.0,left,1.0,5.488667499972507,,,,,,2.0,1.0,5.0,0.0,,,,,,,,,70.0120533000445,,,,,,,,,69.99701430008281,70.3625589000294,71.16477600007784,71.14701529999729,71.14777949999552,71.16477600007784,71.16477600007784,71.16477600007784,76.15123429999221,76.6690460999962,left,1.0,5.488667499972507,,76.6692892999854,76.68344020005316,77.16744880005717,77.18376949999947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-159,1,random_dot,59.93313856989516,
left,left,6.0,0.0,3.0,left,1.0,6.216471399995498,,,,,,3.0,0.0,6.0,0.0,,,,,,,,,77.18376949999947,,,,,,,,,77.16809689998627,78.38466930005234,79.18694230006076,79.16918109997641,79.16994649998378,79.18694230006076,79.18694230006076,79.18694230006076,84.1731945000356,85.40816190000623,left,1.0,6.216471399995498,,85.40841230005026,85.4227234000573,85.90694980008993,85.92310550005641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-159,1,random_dot,59.93313856989516,
right,right,7.0,1.0,3.0,right,1.0,5.363656900008209,,,,,,3.0,1.0,7.0,1.0,,,,,,,,,85.92310550005641,,,,,,,,,85.90764260001015,87.10742170002777,87.90976260008756,87.8920105000725,87.89274370006751,87.90976260008756,87.90976260008756,87.90976260008756,92.89590930007398,93.28024079999886,right,1.0,5.363656900008209,,93.28048010007478,93.29483440006152,93.77840359997936,93.7948885000078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-159,1,random_dot,59.93313856989516,
left,left,8.0,0.0,4.0,left,1.0,5.445608200039715,,,,,,4.0,0.0,8.0,0.0,,,,,,,,,93.7948885000078,,,,,,,,,93.77877600002104,94.59522570006084,95.39753359998576,95.37950530007949,95.379894600017,95.39753359998576,95.39753359998576,95.39753359998576,100.38420119998044,100.85228240001015,left,1.0,5.445608200039715,,100.85253700008616,100.86661050003022,101.35077350004576,101.36672090005597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-159,1,random_dot,59.93313856989516,
