direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,dots.stopped,respDots.keys,respDots.corr,respDots.rt,respDots.duration,feedback.started,textFeedback.started,feedback.stopped,textFeedback.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,goodbye.started,textGoodbye.started,textGoodbye.stopped,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 73
right,right,,4.0,1.0,9.0,1.0,,,,,,,,,71.16424280003412,,,,,,,,,71.1485973999952,71.947526700038,72.74831330002053,72.73309490003157,72.73319009999977,72.74831330002053,72.74831330002053,72.74831330002053,73.69951150001725,right,1.0,23.887650199991185,,73.70025400002487,73.71428230003221,74.19881840003654,74.21428960002959,,,,,,,,,,,,,,,,,,,,,,,,,,sub-151,1.0,random_dot,60.00358820697053,
left,left,,5.0,0.0,10.0,0.0,,,,,,,,,74.21428960002959,,,,,,,,,74.1993841000367,75.41399249999085,76.21481330000097,76.19902570004342,76.1990730999969,76.21481330000097,76.21481330000097,76.21481330000097,76.93228730000556,right,0.0,23.664289699983783,,76.93305470002815,76.9473311000038,77.43231790000573,77.44757550000213,,,,,,,,,,,,,,,,,,,,,,,,,,sub-151,1.0,random_dot,60.00358820697053,
right,right,,5.0,1.0,11.0,1.0,,,,,,,,,77.44757550000213,,,,,,,,,77.4335393999936,78.64761470002122,79.44731940003112,79.43135309999343,79.4313844999997,79.44731940003112,79.44731940003112,79.44731940003112,81.21587930002715,right,1.0,24.705760399927385,,81.21702909999294,81.23040380002931,81.71574449999025,81.73070439998992,,,,,,,,,,,,,,,,,,,,,,,,,,sub-151,1.0,random_dot,60.00358820697053,
right,right,,6.0,0.0,12.0,1.0,,,,,,,,,81.73070439998992,,,,,,,,,81.71667330001947,82.93065530003514,83.73121400002856,83.71607050002785,83.71612310002092,83.73121400002856,83.73121400002856,83.73121400002856,84.59944090002682,right,1.0,23.81184089992894,,84.60040679998929,84.61399600002915,85.09926240000641,85.11413719999837,,,,,,,,,,,,,,,,,,,,,,,,,,sub-151,1.0,random_dot,60.00358820697053,
left,left,,6.0,1.0,13.0,0.0,,,,,,,,,85.11413719999837,,,,,,,,,85.10035459999926,86.3138922000071,87.11433410004247,87.09898960002465,87.09904160001315,87.11433410004247,87.11433410004247,87.11433410004247,87.51812720001908,left,1.0,23.35161609994248,,87.51889110001503,87.5302159000421,88.01636450004298,88.03081520000705,,,,,,,,,,,,,,,,,,,,,,,,,,sub-151,1.0,random_dot,60.00358820697053,
left,left,,7.0,0.0,14.0,0.0,,,,,,,,,88.03081520000705,,,,,,,,,88.01738540001679,88.13067330000922,88.93116030003875,88.91595769999549,88.91602160001639,88.93116030003875,88.93116030003875,88.93116030003875,89.66763640003046,left,1.0,23.68380559998332,,89.6683941000374,89.6804611000116,90.16531790001318,90.18083090003348,,,,,,,,,,,,,,,,,,,,,,,,,,sub-151,1.0,random_dot,60.00358820697053,
right,right,,7.0,1.0,15.0,1.0,,,,,,,,,90.18083090003348,,,,,,,,,90.16632469999604,90.9806579000433,91.780648200016,91.76518470002338,91.76522380003009,91.780648200016,91.780648200016,91.780648200016,92.19991870003288,right,1.0,23.360220599977765,,92.2006283000228,92.214040699997,92.6977321000304,92.71341389999724,,,,,,,,,,,,,,,,,,,,,,,,,,sub-151,1.0,random_dot,60.00358820697053,
left,left,,8.0,0.0,16.0,0.0,,,,,,,,,92.71341389999724,,,,,,,,,92.69832419999877,92.81377150001936,93.6141898999922,93.59856090001996,93.59861240000464,93.6141898999922,93.6141898999922,93.6141898999922,94.13240500004032,right,0.0,23.465316399990115,,94.13340480002807,94.14710310002556,94.63140620000196,94.64705620001769,,,,,,,,,,,,,,,,,,,,,,,,,,sub-151,1.0,random_dot,60.00358820697053,
right,right,,8.0,1.0,17.0,1.0,,,,,,,,,94.64705620001769,,,,,,,,,94.63202070002444,95.447435100039,96.2476482000202,96.23207220004406,96.2321241000318,96.2476482000202,96.2476482000202,96.2476482000202,97.61839230003534,right,1.0,24.317545099940617,,97.61944810004206,97.63020750001306,98.11594690004132,98.13035960000708,,,,,,,,,,,,,,,,,,,,,,,,,,sub-151,1.0,random_dot,60.00358820697053,
right,right,,9.0,0.0,18.0,1.0,,,,,,,,,98.13035960000708,,,,,,,,,98.11693409999134,98.23045989999082,99.03073110000696,99.0154324999894,99.01548380003078,99.03073110000696,99.03073110000696,99.03073110000696,100.54902490001405,right,1.0,24.465716400009114,,100.54972170002291,100.56375080003636,101.04742160002934,101.0634423000156,,,,,,,,,,,,,,,,,,,,,,,,,,sub-151,1.0,random_dot,60.00358820697053,
left,left,,9.0,1.0,19.0,0.0,,,,,,,,,101.0634423000156,,,,,,,,,101.04795159999048,101.8638484000112,102.66397689998848,102.64817990001757,102.64822110004025,102.66397689998848,102.66397689998848,102.66397689998848,103.73276410001564,left,1.0,24.012227999977767,,103.7336371000274,103.74749380000868,104.2313580000191,104.24746470001992,,,,,,,,,,,,,,,,,,,,,,,,,,sub-151,1.0,random_dot,60.00358820697053,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.23150440002792,104.24746470001992,104.24746470001992,135.21569620002992,space,53.91022580000572,,,,,,,,,,,,,,,,,,,,sub-151,1.0,random_dot,60.00358820697053,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.2157589000417,135.23013310000533,135.23013310000533,138.5004109000438,space,26.21652760001598,,,,,,,,,,,,,sub-151,1.0,random_dot,60.00358820697053,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,148.31294219999108,,,,,,,,,148.3072538000415,148.66326300002402,149.46330490004038,149.44796510000015,149.44802150002215,149.46330490004038,149.46330490004038,149.46330490004038,151.09933679999085,left,0.0,24.573108199925628,,,,,,,,,,,,,,,,,,,,138.5059719000128,138.5326486999984,138.5326486999984,148.29830800002674,space,32.70622279995587,,,,,,sub-151,1.0,random_dot,60.00358820697053,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,151.1133073000237,,,,,,,,,151.1015258000116,152.3130746000097,153.11369379999817,153.09805880003842,153.09811459999764,153.11369379999817,153.11369379999817,153.11369379999817,154.8185348000261,left,1.0,24.652984799991827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-151,1.0,random_dot,60.00358820697053,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,154.82954659999814,,,,,,,,,154.8200269000372,156.0295824999921,156.82999890000792,156.81446260004304,156.81452860002173,156.82999890000792,156.82999890000792,156.82999890000792,158.27007780002896,right,1.0,24.386774599959608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-151,1.0,random_dot,60.00358820697053,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,158.27949809998972,,,,,,,,,158.27177980000852,159.07908990001306,159.88010460004443,159.86419290001504,159.86424950003857,159.88010460004443,159.88010460004443,159.88010460004443,161.26504670002032,right,0.0,24.328594299964607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-151,1.0,random_dot,60.00358820697053,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,2.0,0.0,4.0,1.0,161.2795449999976,,,,,,,,,161.26639770000477,161.62966090004193,162.4294474000344,162.41473140002927,162.41478699998697,162.4294474000344,162.4294474000344,162.4294474000344,163.43584250001004,left,0.0,23.95466609997675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-151,1.0,random_dot,60.00358820697053,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,2.0,1.0,5.0,0.0,163.44615430000704,,,,,,,,,163.4376581000397,164.64632280002115,165.44617210002616,165.43054610001855,165.4305888999952,165.44617210002616,165.44617210002616,165.44617210002616,166.5319834999973,left,1.0,24.030507599934936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-151,1.0,random_dot,60.00358820697053,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,3.0,0.0,6.0,0.0,166.54619680001633,,,,,,,,,166.5334440000006,167.74604669999098,168.5461026999983,168.5295957000344,168.52962270000717,168.5461026999983,168.5461026999983,168.5461026999983,169.70370630000252,left,1.0,24.105229199922174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-151,1.0,random_dot,60.00358820697053,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,3.0,1.0,7.0,1.0,169.71270130004268,,,,,,,,,169.7057407000102,170.91306430002442,171.7132715000189,171.6980881000054,171.6981616000412,171.7132715000189,171.7132715000189,171.7132715000189,173.68178129999433,right,1.0,24.909549599979076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-151,1.0,random_dot,60.00358820697053,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,4.0,0.0,8.0,0.0,173.69623709999723,,,,,,,,,173.68333200004415,174.49595710000722,175.29672670003492,175.28067579999333,175.28071950003505,175.29672670003492,175.29672670003492,175.29672670003492,176.53596700000344,right,0.0,24.18460849998519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-151,1.0,random_dot,60.00358820697053,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,4.0,1.0,9.0,1.0,176.5458515000064,,,,,,,,,176.53759790002368,176.8961413000361,177.69623240001965,177.68139969999902,177.68144700000994,177.69623240001965,177.69623240001965,177.69623240001965,178.76488959998824,right,1.0,24.010447199980263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-151,1.0,random_dot,60.00358820697053,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,5.0,0.0,10.0,1.0,178.77929720003158,,,,,,,,,178.7663898000028,178.8791440000059,179.6798698999919,179.6639839000418,179.66404110001167,179.6798698999919,179.6798698999919,179.6798698999919,181.28053730004467,right,1.0,24.542105099943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-151,1.0,random_dot,60.00358820697053,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,5.0,1.0,11.0,0.0,181.29579970001944,,,,,,,,,181.2821288999985,181.39598030003253,182.19642680004472,182.1803976999945,182.18046090001008,182.19642680004472,182.19642680004472,182.19642680004472,183.78088239999488,left,1.0,24.53083939995849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-151,1.0,random_dot,60.00358820697053,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,6.0,0.0,12.0,1.0,183.79575280001157,,,,,,,,,183.78221750003289,184.14624309999635,184.94651590002468,184.9309340000036,184.93099000002255,184.94651590002468,184.94651590002468,184.94651590002468,186.49963570002,left,0.0,24.502240899950262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-151,1.0,random_dot,60.00358820697053,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,6.0,1.0,13.0,0.0,186.51204920001328,,,,,,,,,186.5013210999896,186.6121000000276,187.41245260002324,187.3958857000107,187.39590679999677,187.41245260002324,187.41245260002324,187.41245260002324,189.1136784999981,left,1.0,24.64267349999864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-151,1.0,random_dot,60.00358820697053,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,7.0,0.0,14.0,0.0,189.1285506000277,,,,,,,,,189.11495000001744,189.2285296000191,190.02882150001824,190.01233930001035,190.01236420002533,190.02882150001824,190.02882150001824,190.02882150001824,192.3302458000253,left,1.0,25.25116280000657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-151,1.0,random_dot,60.00358820697053,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,7.0,1.0,15.0,1.0,192.34523080004143,,,,,,,,,192.3313094000332,192.4451587999938,193.2455951999873,193.2292205000413,193.229289000039,193.2455951999873,193.2455951999873,193.2455951999873,195.41342910000824,left,0.0,25.10692390002077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-151,1.0,random_dot,60.00358820697053,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,8.0,0.0,16.0,0.0,195.42849520000163,,,,,,,,,195.41468720004195,196.2284947000444,197.02879380004012,197.0123703000136,197.0123949000263,197.02879380004012,197.02879380004012,197.02879380004012,198.52975500002503,right,0.0,24.441906800027937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-151,1.0,random_dot,60.00358820697053,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,8.0,1.0,17.0,1.0,198.5451092000003,,,,,,,,,198.53128250001464,199.74531780002872,200.54576649999944,200.52970429998825,200.52973629999903,200.54576649999944,200.54576649999944,200.54576649999944,201.91535750002367,right,1.0,24.30518849997316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-151,1.0,random_dot,60.00358820697053,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,9.0,0.0,18.0,1.0,201.92874380003195,,,,,,,,,201.91677509999136,202.27882400003728,203.0789925000281,203.06256049999504,203.06258870003512,203.0789925000281,203.0789925000281,203.0789925000281,204.15440960001436,right,1.0,23.99600349995308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-151,1.0,random_dot,60.00358820697053,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,9.0,1.0,19.0,0.0,204.15827730001183,,,,,,,,,204.1554760000436,204.51182230003175,205.31220849999227,205.29580950003583,205.2958389000269,205.31220849999227,205.31220849999227,205.31220849999227,206.3835597000434,right,0.0,23.98906250001164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-151,1.0,random_dot,60.00358820697053,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,10.0,0.0,20.0,1.0,206.38770000002117,,,,,,,,,206.3846765999915,207.19514610001352,207.9954121999908,207.97886820003623,207.97889860003488,207.9954121999908,207.9954121999908,207.9954121999908,208.9467389000347,left,0.0,23.89577039994765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-151,1.0,random_dot,60.00358820697053,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,10.0,1.0,21.0,0.0,208.9617481000023,,,,,,,,,208.9480952000013,210.16174140002116,210.96196640003475,210.9455867999932,210.94562130002305,210.96196640003475,210.96196640003475,210.96196640003475,212.19647620001345,left,1.0,24.178488000005014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-151,1.0,random_dot,60.00358820697053,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,11.0,0.0,22.0,1.0,212.2116211000248,,,,,,,,,212.1974516999908,213.0116217000177,213.8120113000041,213.7956739999936,213.7956990000093,213.8120113000041,213.8120113000041,213.8120113000041,214.9298727000132,left,0.0,24.06600299995625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-151,1.0,random_dot,60.00358820697053,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,11.0,1.0,23.0,0.0,214.94488980004095,,,,,,,,,214.93084950000048,215.04484730004333,215.8452157000429,215.82886499998855,215.82889430003704,215.8452157000429,215.8452157000429,215.8452157000429,217.1798285000259,right,0.0,24.28121879993705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-151,1.0,random_dot,60.00358820697053,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,12.0,0.0,24.0,1.0,217.19484150002245,,,,,,,,,217.18142939999237,217.5448153000325,218.3456216999912,218.32990599999903,218.3299692000146,218.3456216999912,218.3456216999912,218.3456216999912,220.0806266000145,right,1.0,24.673947399947792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-151,1.0,random_dot,60.00358820697053,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,12.0,1.0,25.0,0.0,220.0953548999969,,,,,,,,,220.0823609000072,220.4455275000073,221.24516920000315,221.2286568999989,221.22868500003824,221.24516920000315,221.24516920000315,221.24516920000315,223.1001540000434,right,0.0,24.801866699999664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-151,1.0,random_dot,60.00358820697053,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,13.0,0.0,26.0,1.0,223.11209970002528,,,,,,,,,223.10182780004104,223.21184699999867,224.01233470003356,223.99626490002265,223.9963016000111,224.01233470003356,224.01233470003356,224.01233470003356,225.2297226000228,left,0.0,24.158671499986667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-151,1.0,random_dot,60.00358820697053,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,13.0,1.0,27.0,0.0,225.24478180002188,,,,,,,,,225.23161710001293,226.04477330000373,226.84537440002896,226.829579000012,226.8296563000185,226.84537440002896,226.84537440002896,226.84537440002896,228.23268960003043,left,1.0,24.33460639999248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-151,1.0,random_dot,60.00358820697053,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,14.0,0.0,28.0,0.0,228.24490970000625,,,,,,,,,228.23389370000223,229.04555080004505,229.84555040003036,229.8295953000197,229.82971030002227,229.84555040003036,229.84555040003036,229.84555040003036,231.54761880001752,right,0.0,24.638720699993428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-151,1.0,random_dot,60.00358820697053,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,14.0,1.0,29.0,1.0,231.56194470002083,,,,,,,,,231.5489290000405,231.91189829999348,232.71175360004415,232.69545360002667,232.6954851000337,232.71175360004415,232.71175360004415,232.71175360004415,235.19802310003436,right,1.0,25.42330560000846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-151,1.0,random_dot,60.00358820697053,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,15.0,0.0,30.0,0.0,235.2120758999954,,,,,,,,,235.1998032000265,235.312012600014,236.11243040004047,236.0962361000129,236.0963073000312,236.11243040004047,236.11243040004047,236.11243040004047,238.19737850001547,right,0.0,25.02079979993869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-151,1.0,random_dot,60.00358820697053,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,15.0,1.0,31.0,1.0,238.21133160003228,,,,,,,,,238.19867400004296,239.4112440000172,240.21187560004185,240.1957337000058,240.1957676000311,240.21187560004185,240.21187560004185,240.21187560004185,241.2807918000035,left,0.0,24.010092000011355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-151,1.0,random_dot,60.00358820697053,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,16.0,0.0,32.0,1.0,241.294854900043,,,,,,,,,241.2825690000318,242.49491470004432,243.29521820001537,243.27892140002223,243.278958800016,243.29521820001537,243.29521820001537,243.29521820001537,244.73504400003003,left,0.0,24.38726539997151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-151,1.0,random_dot,60.00358820697053,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,16.0,1.0,33.0,0.0,244.7447295000311,,,,,,,,,244.7363051000284,245.5449467000435,246.3456383000012,246.3300704000285,246.3301240000292,246.3456383000012,246.3456383000012,246.3456383000012,248.58081100002164,right,0.0,25.18292349996045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-151,1.0,random_dot,60.00358820697053,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,17.0,0.0,34.0,1.0,248.59478250000396,,,,,,,,,248.5828627999872,249.79506999999285,250.59532469999976,250.5799941000296,250.58004339999752,250.59532469999976,250.59532469999976,250.59532469999976,252.2313465999905,right,1.0,24.573703299975023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-151,1.0,random_dot,60.00358820697053,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,17.0,1.0,35.0,0.0,252.24491950002263,,,,,,,,,252.23387250001545,252.5943881000276,253.3953466000385,253.3799714000197,253.38002929999493,253.3953466000385,253.3953466000385,253.3953466000385,254.36946010001705,left,1.0,23.919051599979863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-151,1.0,random_dot,60.00358820697053,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,18.0,0.0,36.0,1.0,254.37806780001847,,,,,,,,,254.3708627999877,255.5780095999944,256.3784959000186,256.36315510002896,256.3632203000016,256.3784959000186,256.3784959000186,256.3784959000186,257.5461865999969,left,0.0,24.11504239996429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-151,1.0,random_dot,60.00358820697053,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,18.0,1.0,37.0,0.0,257.5610643000109,,,,,,,,,257.54748990002554,258.36170860001585,259.1617474000086,259.1469268000219,259.14699939999264,259.1617474000086,259.1617474000086,259.1617474000086,261.3000607000431,left,1.0,25.086217899923213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-151,1.0,random_dot,60.00358820697053,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,19.0,0.0,38.0,1.0,261.3111829000409,,,,,,,,,261.30132990004495,262.1110467000399,262.9117932000081,262.8959521999932,262.8960027000285,262.9117932000081,262.9117932000081,262.9117932000081,264.3311940000276,left,0.0,24.369511599943507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-151,1.0,random_dot,60.00358820697053,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,19.0,1.0,39.0,0.0,264.34432680002647,,,,,,,,,264.33218379999744,264.694566900027,265.49531050003134,265.48000530002173,265.48006550001446,265.49531050003134,265.49531050003134,265.49531050003134,266.8531900999951,left,1.0,24.303357900003903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-151,1.0,random_dot,60.00358820697053,
