direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,stimulusDots.stopped,dots.stopped,respDots.keys,respDots.corr,respDots.rt,respDots.duration,feedback.started,textFeedback.started,textFeedback.stopped,feedback.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,goodbye.started,textGoodbye.started,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 73
left,left,,4.0,1.0,9.0,0.0,,,,,,,,,1442.0158887999132,,,,,,,,,1442.0005932999777,1442.8151994999498,1443.614886000054,1443.5987088999243,1443.598742299946,1443.614886000054,1443.614886000054,1443.614886000054,1448.6106177999172,1449.9268570998684,right,0.0,22.368270399980247,,1449.9273834000342,1449.942544999998,1450.4424093000123,1450.4265833999962,,,,,,,,,,,,,,,,,,,,,,,,,sub-063,1.0,random_dot,60.40894440966828,
left,left,,5.0,0.0,10.0,0.0,,,,,,,,,1450.4424093000123,,,,,,,,,1450.4271631999873,1451.2415911999997,1452.0409035000484,1452.0246146998834,1452.0246270999778,1452.0409035000484,1452.0409035000484,1452.0409035000484,1457.037210699869,1458.070620100014,right,0.0,22.085892100119963,,1458.071009799838,1458.086035599932,1458.5856757999863,1458.569897599984,,,,,,,,,,,,,,,,,,,,,,,,,sub-063,1.0,random_dot,60.40894440966828,
right,right,,5.0,1.0,11.0,1.0,,,,,,,,,1458.5856757999863,,,,,,,,,1458.5703873999882,1458.685422600014,1459.4851984998677,1459.46903739986,1459.469061099924,1459.4851984998677,1459.4851984998677,1459.4851984998677,1464.4810671999585,1466.863143999828,right,1.0,23.42248170007952,,1466.8635525999125,1466.878560999874,1467.378642299911,1467.363018600037,,,,,,,,,,,,,,,,,,,,,,,,,sub-063,1.0,random_dot,60.40894440966828,
left,left,,6.0,0.0,12.0,0.0,,,,,,,,,1467.378642299911,,,,,,,,,1467.3636512998492,1467.728194199968,1468.5275309998542,1468.5112610999497,1468.5112796998585,1468.5275309998542,1468.5275309998542,1468.5275309998542,1473.523605399998,1475.7388605999297,left,1.0,23.25786010012962,,1475.739225300029,1475.7547134999186,1476.254307499854,1476.2379141999409,,,,,,,,,,,,,,,,,,,,,,,,,sub-063,1.0,random_dot,60.40894440966828,
right,right,,6.0,1.0,13.0,1.0,,,,,,,,,1476.254307499854,,,,,,,,,1476.238268799847,1477.4534715998452,1478.2529295999557,1478.2364030999595,1478.236419999972,1478.2529295999557,1478.2529295999557,1478.2529295999557,,1481.251221699873,left,0.0,19.046904100105166,,1481.2516087999102,1481.266744399909,1481.7664846000262,1481.7506250999868,,,,,,,,,,,,,,,,,,,,,,,,,sub-063,1.0,random_dot,60.40894440966828,
right,right,,7.0,0.0,14.0,1.0,,,,,,,,,1481.7664846000262,,,,,,,,,1481.7511509999167,1482.9656433998607,1483.7649276000448,1483.7487609998789,1483.7487840999383,1483.7649276000448,1483.7649276000448,1483.7649276000448,1488.7608521999791,1489.378420899855,left,0.0,21.66578690009192,,1489.3789164999034,1489.3935789000243,1489.8930662998464,1489.8774303998798,,,,,,,,,,,,,,,,,,,,,,,,,sub-063,1.0,random_dot,60.40894440966828,
left,left,,7.0,1.0,15.0,0.0,,,,,,,,,1489.8930662998464,,,,,,,,,1489.87792670005,1491.0921914000064,1491.891714300029,1491.875588899944,1491.8756095999852,1491.891714300029,1491.891714300029,1491.891714300029,1496.8871420999058,1496.871586299967,right,0.0,21.033541599987075,,1496.8719772000331,1496.8871420999058,1497.3866965000052,1497.370757599827,,,,,,,,,,,,,,,,,,,,,,,,,sub-063,1.0,random_dot,60.40894440966828,
right,right,,8.0,0.0,16.0,1.0,,,,,,,,,1497.3866965000052,,,,,,,,,1497.37107559992,1498.585964199854,1499.3856007000431,1499.3691803000402,1499.3692019998562,1499.3856007000431,1499.3856007000431,1499.3856007000431,1504.3810759999324,1505.6310443999246,right,1.0,22.296279199887067,,1505.6314079998992,1505.6465441000182,1506.1464845999144,1506.130817399826,,,,,,,,,,,,,,,,,,,,,,,,,sub-063,1.0,random_dot,60.40894440966828,
left,left,,8.0,1.0,17.0,0.0,,,,,,,,,1506.1464845999144,,,,,,,,,1506.1314065000042,1507.345844599884,1508.1615802999586,1508.1457672000397,1508.1457938000094,1508.1615802999586,1508.1615802999586,1508.1615802999586,1513.1571732999291,1514.8079492000395,right,0.0,22.69526219996624,,1514.8087815998588,1514.8227317999117,1515.3221573999615,1515.3060075000394,,,,,,,,,,,,,,,,,,,,,,,,,sub-063,1.0,random_dot,60.40894440966828,
right,right,,9.0,0.0,18.0,1.0,,,,,,,,,1515.3221573999615,,,,,,,,,1515.3064561998472,1515.4220702999737,1516.2219207999296,1516.205551299965,1516.20557069988,1516.2219207999296,1516.2219207999296,1516.2219207999296,1521.217724399874,1522.3848760998808,right,1.0,22.213906600140035,,1522.3854882998858,1522.399788599927,1522.899313800037,1522.8834613000508,,,,,,,,,,,,,,,,,,,,,,,,,sub-063,1.0,random_dot,60.40894440966828,
left,left,,9.0,1.0,19.0,0.0,,,,,,,,,1522.899313800037,,,,,,,,,1522.8840752998367,1524.0984392999671,1524.8979549999349,1524.8818583998363,1524.8818852000404,1524.8979549999349,1524.8979549999349,1524.8979549999349,,1529.5454964998644,left,1.0,20.70535579998977,,1529.5459991998505,1529.560095099965,1530.0602351999842,1530.044401400024,,,,,,,,,,,,,,,,,,,,,,,,,sub-063,1.0,random_dot,60.40894440966828,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1530.0444836998358,1530.0602351999842,1530.0602351999842,1533.9073604999576,space,19.901565300067887,,,,,,,,,,,,,,,,,,,sub-063,1.0,random_dot,60.40894440966828,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1533.90738400002,1533.9233507998288,1533.9233507998288,1660.3534484999254,space,142.4779364001006,,,,,,,,,,,,sub-063,1.0,random_dot,60.40894440966828,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1666.081467999844,,,,,,,,,1666.07355979993,1666.181355000008,1666.9810343999416,1666.9648333999794,1666.964859499829,1666.9810343999416,1666.9810343999416,1666.9810343999416,1671.9769128998742,1673.7601447999475,right,1.0,22.82138660014607,,,,,,,,,,,,,,,,,,,,1660.356539499946,1660.3690720000304,1660.3690720000304,1666.0664424998686,space,21.742028900189325,,,,,sub-063,1.0,random_dot,60.40894440966828,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1673.775045099901,,,,,,,,,1673.761542599881,1674.574463199824,1675.3741188000422,1675.357978799846,1675.358001699904,1675.3741188000422,1675.3741188000422,1675.3741188000422,,1676.7732706000097,left,1.0,17.442206900101155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-063,1.0,random_dot,60.40894440966828,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1676.7890325998887,,,,,,,,,1676.7740074999165,1677.5886738998815,1678.3880339998286,1678.3714840998873,1678.3714967998676,1678.3880339998286,1678.3880339998286,1678.3880339998286,1683.3839443998877,1684.4011452998966,right,1.0,22.06738250004128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-063,1.0,random_dot,60.40894440966828,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,1684.41611859994,,,,,,,,,1684.4022842999548,1684.7660045998637,1685.565577500034,1685.5493214000016,1685.549353200011,1685.565577500034,1685.565577500034,1685.565577500034,,1686.966504199896,left,1.0,17.45866630016826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-063,1.0,random_dot,60.40894440966828,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,1686.9809051000047,,,,,,,,,1686.9678252998274,1687.7801822000183,1688.579955499852,1688.5640006000176,1688.5640263999812,1688.579955499852,1688.579955499852,1688.579955499852,,1689.996985899983,left,1.0,17.471194400219247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-063,1.0,random_dot,60.40894440966828,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,2.0,1.0,5.0,1.0,1690.0117078998592,,,,,,,,,1689.9982191999443,1691.2106941998936,1692.0103437998332,1691.9936901999172,1691.9937078999355,1692.0103437998332,1692.0103437998332,1692.0103437998332,,1694.4094599999953,right,1.0,18.44114360003732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-063,1.0,random_dot,60.40894440966828,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,3.0,0.0,6.0,1.0,1694.424802399939,,,,,,,,,1694.4105211999267,1694.7742627998814,1695.5741526999043,1695.5580195998773,1695.5580420999322,1695.5741526999043,1695.5741526999043,1695.5741526999043,,1697.3730554999784,left,0.0,17.854853600030765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-063,1.0,random_dot,60.40894440966828,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,3.0,1.0,7.0,0.0,1697.3888148998376,,,,,,,,,1697.373723599827,1698.1882259000558,1698.9881129998248,1698.9722718999255,1698.9723057998344,1698.9881129998248,1698.9881129998248,1698.9881129998248,,1700.3377077998591,left,1.0,17.408189800102264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-063,1.0,random_dot,60.40894440966828,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,4.0,0.0,8.0,1.0,1700.3530637999063,,,,,,,,,1700.338334799977,1700.7026292998344,1701.5023564998992,1701.4857858000323,1701.4858044998257,1701.5023564998992,1701.5023564998992,1701.5023564998992,,1702.8859896999784,right,1.0,17.439869200112298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-063,1.0,random_dot,60.40894440966828,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,4.0,1.0,9.0,0.0,1702.9011033000425,,,,,,,,,1702.8871126000304,1703.7005351998378,1704.499961500056,1704.483716599876,1704.4837382999249,1704.499961500056,1704.499961500056,1704.499961500056,,1705.4332413999364,left,1.0,16.987213500076905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-063,1.0,random_dot,60.40894440966828,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,5.0,0.0,10.0,0.0,1705.4487596000545,,,,,,,,,1705.433991999831,1705.798429499846,1706.5984432999976,1706.5823568999767,1706.5824171998538,1706.5984432999976,1706.5984432999976,1706.5984432999976,,1708.282329699956,left,1.0,17.72779960022308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-063,1.0,random_dot,60.40894440966828,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,5.0,1.0,11.0,1.0,1708.297313899966,,,,,,,,,1708.2838923998645,1709.0961664998904,1709.8956984998658,1709.8796025000047,1709.8796321998816,1709.8956984998658,1709.8956984998658,1709.8956984998658,,1710.8796375999227,right,1.0,17.036205400014296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-063,1.0,random_dot,60.40894440966828,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,6.0,0.0,12.0,1.0,1710.8946250998415,,,,,,,,,1710.8805869000498,1711.2443966998253,1712.043962100055,1712.0279361000285,1712.0279635000045,1712.043962100055,1712.043962100055,1712.043962100055,,1713.0442492000293,right,1.0,17.05036830017343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-063,1.0,random_dot,60.40894440966828,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,6.0,1.0,13.0,0.0,1713.0592860998586,,,,,,,,,1713.0452745000366,1713.8586842999794,1714.658580099931,1714.6424868998583,1714.642520399997,1714.658580099931,1714.658580099931,1714.658580099931,,1715.5081912998576,left,1.0,16.892322700005025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-063,1.0,random_dot,60.40894440966828,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,7.0,0.0,14.0,1.0,1715.5239728000015,,,,,,,,,1715.509014699841,1716.723124000011,1717.5226739000063,1717.5067052999511,1717.5067370999604,1717.5226739000063,1717.5226739000063,1717.5226739000063,,1718.37314959988,right,1.0,16.90271809999831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-063,1.0,random_dot,60.40894440966828,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,7.0,1.0,15.0,0.0,1718.3881926999893,,,,,,,,,1718.3740367998837,1718.4882520998362,1719.2877117998432,1719.2713704998605,1719.2713869998695,1719.2877117998432,1719.2877117998432,1719.2877117998432,,1720.055022199871,left,1.0,16.81684170011431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-063,1.0,random_dot,60.40894440966828,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,8.0,0.0,16.0,1.0,1720.0702412000392,,,,,,,,,1720.05620849994,1720.8692498998716,1721.6691206998655,1721.6528022000566,1721.652828899911,1721.6691206998655,1721.6691206998655,1721.6691206998655,,1722.9859299999662,right,1.0,17.36775629990734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-063,1.0,random_dot,60.40894440966828,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,8.0,1.0,17.0,0.0,1723.001224000007,,,,,,,,,1722.9873589999042,1723.1013038000092,1723.9005879999604,1723.8844121999573,1723.8844343000092,1723.9005879999604,1723.9005879999604,1723.9005879999604,,1724.5674753000494,left,1.0,16.71259930008091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-063,1.0,random_dot,60.40894440966828,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,9.0,0.0,18.0,0.0,1724.5829483999405,,,,,,,,,1724.56829259987,1725.7823208998889,1726.58172310004,1726.5658231000416,1726.5658837999215,1726.58172310004,1726.58172310004,1726.58172310004,,1727.4989368000531,left,1.0,16.96599069982767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-063,1.0,random_dot,60.40894440966828,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,9.0,1.0,19.0,1.0,1727.5142532999162,,,,,,,,,1727.50010569999,1727.863735599909,1728.6633840999566,1728.6468320998829,1728.6468529999256,1728.6633840999566,1728.6633840999566,1728.6633840999566,,1729.3476054000205,right,1.0,16.731983999954537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-063,1.0,random_dot,60.40894440966828,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,10.0,0.0,20.0,1.0,1729.3623597999103,,,,,,,,,1729.3488846998662,1730.5613168999553,1731.3609724999403,1731.3449875998776,1731.3450177998748,1731.3609724999403,1731.3609724999403,1731.3609724999403,,1732.993846999947,right,1.0,17.68339110026136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-063,1.0,random_dot,60.40894440966828,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,10.0,1.0,21.0,0.0,1733.009264099877,,,,,,,,,1732.994491999969,1733.808668399928,1734.608515299857,1734.5921187999193,1734.5921358000487,1734.608515299857,1734.608515299857,1734.608515299857,,1736.674508499913,left,1.0,18.115612200228497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-063,1.0,random_dot,60.40894440966828,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,11.0,0.0,22.0,1.0,1736.6899443999864,,,,,,,,,1736.6751518999226,1736.7897981998976,1737.5891384000424,1737.5730928999835,1737.5731102998834,1737.5891384000424,1737.5891384000424,1737.5891384000424,,1738.4561413000338,right,1.0,16.923292400082573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-063,1.0,random_dot,60.40894440966828,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,11.0,1.0,23.0,0.0,1738.471482799854,,,,,,,,,1738.4571926998906,1738.8212430998683,1739.6210731000174,1739.604514699895,1739.6045337000396,1739.6210731000174,1739.6210731000174,1739.6210731000174,,1741.1041377999354,left,1.0,17.527603500057012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-063,1.0,random_dot,60.40894440966828,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,12.0,0.0,24.0,0.0,1741.119329100009,,,,,,,,,1741.1052290999796,1741.4695661000442,1742.269187900005,1742.253148799995,1742.253200199921,1742.269187900005,1742.269187900005,1742.269187900005,,1744.1692596999928,left,1.0,17.945758800022304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-063,1.0,random_dot,60.40894440966828,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,12.0,1.0,25.0,1.0,1744.1838340999093,,,,,,,,,1744.1699816000182,1745.3827891000549,1746.1824606000446,1746.1663061999716,1746.1663704998791,1746.1824606000446,1746.1824606000446,1746.1824606000446,,1748.5654162999708,right,1.0,18.432598600164056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-063,1.0,random_dot,60.40894440966828,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,13.0,0.0,26.0,1.0,1748.5802308998536,,,,,,,,,1748.566132799955,1749.7791448999196,1750.5792079998646,1750.5632666000165,1750.563293499872,1750.5792079998646,1750.5792079998646,1750.5792079998646,,1752.6475056998895,right,1.0,18.12406750000082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-063,1.0,random_dot,60.40894440966828,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,13.0,1.0,27.0,0.0,1752.6602856998798,,,,,,,,,1752.649269900052,1753.4595428998582,1754.259563999949,1754.243661500048,1754.2437006998807,1754.259563999949,1754.259563999949,1754.259563999949,,1756.3921215999871,left,1.0,18.18347340007313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-063,1.0,random_dot,60.40894440966828,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,14.0,0.0,28.0,1.0,1756.40761330002,,,,,,,,,1756.3929643998854,1757.2067962000149,1758.0063229999505,1757.9898705000523,1757.9898871998305,1758.0063229999505,1758.0063229999505,1758.0063229999505,,1760.122652699938,right,1.0,18.16511489986442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-063,1.0,random_dot,60.40894440966828,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,14.0,1.0,29.0,0.0,1760.1377634999808,,,,,,,,,1760.1235666000284,1761.3363933998626,1762.1359351999126,1762.120064900024,1762.1200941998975,1762.1359351999126,1762.1359351999126,1762.1359351999126,,1763.9849912000354,left,1.0,17.901062700198963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-063,1.0,random_dot,60.40894440966828,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,15.0,0.0,30.0,1.0,1764.0003742000554,,,,,,,,,1763.9856616999025,1764.3502553999424,1765.1502018999308,1765.1340136998333,1765.134037700016,1765.1502018999308,1765.1502018999308,1765.1502018999308,,1766.9665715999436,right,1.0,17.860739700030535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-063,1.0,random_dot,60.40894440966828,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,15.0,1.0,31.0,0.0,1766.9817846999504,,,,,,,,,1766.9675322000403,1767.3313278998248,1768.1309258998372,1768.1149273999035,1768.1149537998715,1768.1309258998372,1768.1309258998372,1768.1309258998372,,1769.2307058000006,left,1.0,17.14460360002704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-063,1.0,random_dot,60.40894440966828,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,16.0,0.0,32.0,0.0,1769.2461546999402,,,,,,,,,1769.2314802999608,1770.445569399977,1771.2449588999152,1771.2284623000303,1771.2284794000443,1771.2449588999152,1771.2449588999152,1771.2449588999152,,1772.928364200052,left,1.0,17.733397000003606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-063,1.0,random_dot,60.40894440966828,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,16.0,1.0,33.0,1.0,1772.9432683999185,,,,,,,,,1772.9294257999863,1773.043415499851,1773.8428543999323,1773.8266506998334,1773.8266737000083,1773.8428543999323,1773.8428543999323,1773.8428543999323,,1776.925116499886,right,1.0,19.128804000094533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-063,1.0,random_dot,60.40894440966828,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,17.0,0.0,34.0,1.0,1776.9401322000194,,,,,,,,,1776.926444799872,1777.04012089991,1777.8396441999355,1777.8232319999952,1777.8232495998964,1777.8396441999355,1777.8396441999355,1777.8396441999355,,1782.353151399875,right,1.0,20.557519200025126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-063,1.0,random_dot,60.40894440966828,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,17.0,1.0,35.0,0.0,1782.368738099933,,,,,,,,,1782.3538458999246,1783.1680825999938,1783.9678600998595,1783.9514991999604,1783.9515209000092,1783.9678600998595,1783.9678600998595,1783.9678600998595,,1786.3501164999325,left,1.0,18.44041469995864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-063,1.0,random_dot,60.40894440966828,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,18.0,0.0,36.0,0.0,1786.3653631999623,,,,,,,,,1786.3510147000195,1787.1651842000429,1787.9648869000375,1787.9486415998545,1787.9486702999566,1787.9648869000375,1787.9648869000375,1787.9648869000375,,1789.5652661998756,left,1.0,17.657402200158685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-063,1.0,random_dot,60.40894440966828,
