direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,stimulusDots.stopped,dots.stopped,respDots.keys,respDots.corr,respDots.rt,respDots.duration,feedback.started,textFeedback.started,feedback.stopped,textFeedback.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,goodbye.started,textGoodbye.started,textGoodbye.stopped,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 74
,,,,,,,,,,,,,,,,,0.0090846999082714,0.0243410000111907,0.0243410000111907,19.38998520001769,space,54.725691500119865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-034,1.0,random_dot,60.01554396259124,
right,right,,0.0,0.0,0.0,1.0,,,,,,,,,19.45991929993033,,,,,,,,,19.453923899913207,19.506050599971783,20.31101159984246,20.289652599953115,20.289677599910647,20.31101159984246,20.31101159984246,20.31101159984246,25.28831319999881,25.45656579989009,right,1.0,40.51098300004378,,25.45789199997671,25.473580199992284,25.97182559990324,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-034,1.0,random_dot,60.01554396259124,
left,left,,0.0,1.0,1.0,0.0,,,,,,,,,25.98836459987797,,,,,,,,,25.972262399969622,26.77136010001413,27.571604599943385,27.555310299852863,27.55533259990625,27.571604599943385,27.571604599943385,27.571604599943385,32.57085540005937,38.3876340999268,left,1.0,46.17013790016063,,38.38814929989167,38.4031704000663,38.8870264000725,38.90326419984922,,,,,,,,,,,,,,,,,,,,,,,,,,sub-034,1.0,random_dot,60.01554396259124,
right,right,,1.0,0.0,2.0,1.0,,,,,,,,,38.90326419984922,,,,,,,,,38.88739569997415,40.103287799982354,40.90301460004412,40.88812620006502,40.8881516000256,40.90301460004412,40.90301460004412,40.90301460004412,,44.75391049985774,right,1.0,39.20145209995098,,44.75454710004851,44.76926900004037,45.25319519988261,45.26936489995569,,,,,,,,,,,,,,,,,,,,,,,,,,sub-034,1.0,random_dot,60.01554396259124,
left,left,,1.0,1.0,3.0,0.0,,,,,,,,,45.26936489995569,,,,,,,,,45.25367489992641,46.06914409995079,46.8690470000729,46.8528133998625,46.85283500002697,46.8690470000729,46.8690470000729,46.8690470000729,,50.669326399918646,left,1.0,39.15788630000316,,50.669810799881816,50.68523249984719,51.16905079991557,51.18514349986799,,,,,,,,,,,,,,,,,,,,,,,,,,sub-034,1.0,random_dot,60.01554396259124,
left,left,,2.0,0.0,4.0,0.0,,,,,,,,,51.18514349986799,,,,,,,,,51.16950670001097,52.38500489993021,53.18471579998732,53.16885640006512,53.16887819999829,53.18471579998732,53.18471579998732,53.18471579998732,,57.635266199940816,left,1.0,39.81436560023576,,57.63577589998022,57.6507333999034,58.13483390002512,58.15093160001561,,,,,,,,,,,,,,,,,,,,,,,,,,sub-034,1.0,random_dot,60.01554396259124,
right,right,,2.0,1.0,5.0,1.0,,,,,,,,,58.15093160001561,,,,,,,,,58.13523199991323,58.95055889990181,59.75049649993889,59.734465199988335,59.734486599918455,59.75049649993889,59.75049649993889,59.75049649993889,,61.16819039988332,right,1.0,36.78154830005951,,61.16872329986654,61.18388079991564,61.66837259987369,61.68416439997964,,,,,,,,,,,,,,,,,,,,,,,,,,sub-034,1.0,random_dot,60.01554396259124,
left,left,,3.0,0.0,6.0,0.0,,,,,,,,,61.68416439997964,,,,,,,,,61.668983599869534,62.88424340006896,63.68377749994397,63.66800049995072,63.66801799996756,63.68377749994397,63.68377749994397,63.68377749994397,,64.56775759998709,left,1.0,36.24798390013166,,64.5682238000445,64.58319430006668,65.06714309984818,65.08302529994398,,,,,,,,,,,,,,,,,,,,,,,,,,sub-034,1.0,random_dot,60.01554396259124,
right,right,,3.0,1.0,7.0,1.0,,,,,,,,,65.08302529994398,,,,,,,,,65.06752609997056,65.18322409992106,65.98310329997912,65.96708029997535,65.96710180002265,65.98310329997912,65.98310329997912,65.98310329997912,,66.81733729992993,right,1.0,36.19419000018388,,66.81781039992347,66.83295030007139,67.31700879987329,67.33297799993306,,,,,,,,,,,,,,,,,,,,,,,,,,sub-034,1.0,random_dot,60.01554396259124,
left,left,,4.0,0.0,8.0,0.0,,,,,,,,,67.33297799993306,,,,,,,,,67.3174053998664,67.68296099989675,68.48291849996895,68.46678170002997,68.46680249995552,68.48291849996895,68.48291849996895,68.48291849996895,,69.40054779988714,left,1.0,36.27642409992404,,69.40111660002731,69.41614579991437,69.89986480004154,69.91588309989311,,,,,,,,,,,,,,,,,,,,,,,,,,sub-034,1.0,random_dot,60.01554396259124,
