direction,corrAns,thisN,thisTrialN,thisRepN,respDots.keys,respDots.corr,respDots.rt,respDots.duration,randomInstr,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,dots.stopped,practice_trials.respDots.keys,practice_trials.respDots.corr,practice_trials.respDots.rt,practice_trials.respDots.duration,feedback.started,textFeedback.started,feedback.stopped,textFeedback.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,instr_trials.respRandomInstr.keys,instr_trials.respRandomInstr.rt,instr_trials.respRandomInstr.duration,test_trials.respDots.keys,test_trials.respDots.corr,test_trials.respDots.rt,test_trials.respDots.duration,goodbye.started,textGoodbye.started,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 86
right,right,9.0,1.0,4.0,right,1.0,0.639088351999817,,,,,,4.0,1.0,9.0,1.0,,,,,,,,,209.1505232189993,,,,,,,,,209.13441011399848,209.9515350269994,210.75122373799968,210.7347803699995,210.73522653100008,210.75122373799968,210.75122373799968,210.75122373799968,211.4018480819996,right,1.0,0.639088351999817,,211.40200510700012,211.4175642310001,211.9017631549996,211.91817056499892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-042,1,random_dot,60.39233651904524,
left,left,10.0,0.0,5.0,left,1.0,0.6165141399997083,,,,,,5.0,0.0,10.0,0.0,,,,,,,,,211.91817056499892,,,,,,,,,211.90217500699876,212.001509316,212.80147493000004,212.7850857149988,212.78554327299932,212.80147493000004,212.80147493000004,212.80147493000004,213.41913889899843,left,1.0,0.6165141399997083,,213.41925407499912,213.43450836599916,213.91857825999975,213.93482009599936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-042,1,random_dot,60.39233651904524,
right,right,11.0,1.0,5.0,right,1.0,0.5294633630001044,,,,,,5.0,1.0,11.0,1.0,,,,,,,,,213.93482009599936,,,,,,,,,213.91897949399936,215.11795566599903,215.91858993799903,215.90239707599903,215.90285218299869,215.91858993799903,215.91858993799903,215.91858993799903,216.45204199199907,right,1.0,0.5294633630001044,,216.45212950799944,216.46766109799864,216.95180169499872,216.96818007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-042,1,random_dot,60.39233651904524,
right,right,12.0,0.0,6.0,right,1.0,0.6696646600012173,,,,,,6.0,0.0,12.0,1.0,,,,,,,,,216.96818007,,,,,,,,,216.95223692199943,218.1514052899984,218.95131575399864,218.93454164099967,218.9348496919993,218.95131575399864,218.95131575399864,218.95131575399864,219.63583373599977,right,1.0,0.6696646600012173,,219.6359407309992,219.65119324199983,220.1353988719984,220.15155332199905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-042,1,random_dot,60.39233651904524,
left,left,13.0,1.0,6.0,left,1.0,0.5704413350013056,,,,,,6.0,1.0,13.0,0.0,,,,,,,,,220.15155332199905,,,,,,,,,220.13581367999905,220.2515135509984,221.05142365499887,221.03487090599992,221.0352231379984,221.05142365499887,221.05142365499887,221.05142365499887,221.63531062699985,left,1.0,0.5704413350013056,,221.635420224,221.651027943999,222.1342893479996,222.15061491599957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-042,1,random_dot,60.39233651904524,
left,left,14.0,0.0,7.0,left,1.0,0.5756507149999379,,,,,,7.0,0.0,14.0,0.0,,,,,,,,,222.15061491599957,,,,,,,,,222.1346480409993,222.2513915999989,223.05032812599893,223.03400166899883,223.0342710360001,223.05032812599893,223.05032812599893,223.05032812599893,223.6348164819992,left,1.0,0.5756507149999379,,223.63490636299863,223.65089626400004,224.1345983859992,224.1513753619984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-042,1,random_dot,60.39233651904524,
right,right,15.0,1.0,7.0,right,1.0,0.4652271109989669,,,,,,7.0,1.0,15.0,1.0,,,,,,,,,224.1513753619984,,,,,,,,,224.1348904289989,225.33464234999883,226.1343610119984,226.11772681799997,226.1180525639993,226.1343610119984,226.1343610119984,226.1343610119984,226.6020731619992,right,1.0,0.4652271109989669,,226.6022155350001,226.61685377899997,227.10169780999968,227.11775708999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-042,1,random_dot,60.39233651904524,
right,right,16.0,0.0,8.0,right,1.0,1.1526352680011769,,,,,,8.0,0.0,16.0,1.0,,,,,,,,,227.11775708999997,,,,,,,,,227.10196537699997,227.20150899100008,228.0003210399991,227.9842080219987,227.9846724169984,228.0003210399991,228.0003210399991,228.0003210399991,229.16790721699908,right,1.0,1.1526352680011769,,229.16799514899867,229.1833589499984,229.6678645510001,229.68399163899997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-042,1,random_dot,60.39233651904524,
left,left,17.0,1.0,8.0,left,1.0,0.5052865739999106,,,,,,8.0,1.0,17.0,0.0,,,,,,,,,229.68399163899997,,,,,,,,,229.6682794929984,230.46759603399917,231.2675115849997,231.2509337349984,231.2513069509987,231.2675115849997,231.2675115849997,231.2675115849997,231.78463484099848,left,1.0,0.5052865739999106,,231.78472132099887,231.8009605339994,232.28455685799963,232.30080172099952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-042,1,random_dot,60.39233651904524,
left,left,18.0,0.0,9.0,left,1.0,0.6573205509994295,,,,,,9.0,0.0,18.0,0.0,,,,,,,,,232.30080172099952,,,,,,,,,232.2849741709997,232.634201638999,233.43435813199903,233.4178736289996,233.4183401319988,233.43435813199903,233.43435813199903,233.43435813199903,234.10202834199845,left,1.0,0.6573205509994295,,234.10217925599864,234.11752126699864,234.601079606,234.617721573999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-042,1,random_dot,60.39233651904524,
right,right,19.0,1.0,9.0,right,1.0,0.601894342000378,,,,,,9.0,1.0,19.0,1.0,,,,,,,,,234.617721573999,,,,,,,,,234.6014412649984,234.96792255199944,235.76808980299936,235.75154756499975,235.75201637200007,235.76808980299936,235.76808980299936,235.76808980299936,236.3852055849984,right,1.0,0.601894342000378,,236.3852914989984,236.4008368199993,236.8848799389998,236.90089726399856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-042,1,random_dot,60.39233651904524,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.8850405059984,236.90089726399856,236.90089726399856,262.1018402479985,space,25.18746456699955,,,,,,,,,,,,,,,,,,,,,,,sub-042,1,random_dot,60.39233651904524,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.10194123399924,262.11852509799974,262.11852509799974,263.3349748869987,space,1.1994306050000887,,,,,,,,,,,,,,,,sub-042,1,random_dot,60.39233651904524,
right,right,0.0,0.0,0.0,right,1.0,0.8475026369997067,,accuracy,space,1.0480252529996503,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,264.4537601529992,,,,,,,,,264.44111763099863,264.7837656889988,265.5852530759985,265.568095183,265.56855727199945,265.5852530759985,265.5852530759985,265.5852530759985,266.4340540969988,,,,,,,,,,,,,,,,,,,,,,,263.3593725589999,263.3733764459994,263.3733764459994,264.4345211309992,space,1.0480252529996503,,right,1.0,0.8475026369997067,,,,,sub-042,1,random_dot,60.39233651904524,
left,left,1.0,1.0,0.0,left,1.0,0.8197448640003131,,accuracy,space,1.0480252529996503,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,266.449982660999,,,,,,,,,266.43449269399935,267.2337873359993,268.0339930800001,268.0173229920001,268.0177729139996,268.0339930800001,268.0339930800001,268.0339930800001,268.8676334069987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.8197448640003131,,,,,sub-042,1,random_dot,60.39233651904524,
left,left,2.0,0.0,1.0,left,1.0,0.9542572549999022,,accuracy,space,1.0480252529996503,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,268.8836344979991,,,,,,,,,268.8679306639988,269.23363174599945,270.0338588649993,270.01726393399986,270.01771708900014,270.0338588649993,270.0338588649993,270.0338588649993,271.0012907709988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.9542572549999022,,,,,sub-042,1,random_dot,60.39233651904524,
right,right,3.0,1.0,1.0,right,1.0,0.6872972920009488,,accuracy,space,1.0480252529996503,,,,,,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,271.0161993819984,,,,,,,,,271.001590721,271.11697710299995,271.9173574059987,271.90033222199963,271.9008527089991,271.9173574059987,271.9173574059987,271.9173574059987,272.61807827899975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.6872972920009488,,,,,sub-042,1,random_dot,60.39233651904524,
right,right,4.0,0.0,2.0,left,0.0,1.033009234999554,,accuracy,space,1.0480252529996503,,,,,,0.0,0.0,0.0,0.0,2.0,0.0,4.0,1.0,272.63349198299875,,,,,,,,,272.6183750479995,272.9829863099985,273.78362793499946,273.7672529489992,273.76770392899925,273.78362793499946,273.78362793499946,273.78362793499946,274.8180666449989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,1.033009234999554,,,,,sub-042,1,random_dot,60.39233651904524,
left,left,5.0,1.0,2.0,left,1.0,1.391164992000995,,accuracy,space,1.0480252529996503,,,,,,0.0,0.0,0.0,0.0,2.0,1.0,5.0,0.0,274.8336463129999,,,,,,,,,274.81843195999863,276.03379316299834,276.83400191500004,276.8177202429997,276.81817895099994,276.83400191500004,276.83400191500004,276.83400191500004,278.23452058600014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,1.391164992000995,,,,,sub-042,1,random_dot,60.39233651904524,
right,right,6.0,0.0,3.0,right,1.0,0.894187392999811,,accuracy,space,1.0480252529996503,,,,,,0.0,0.0,0.0,0.0,3.0,0.0,6.0,1.0,278.2502726679995,,,,,,,,,278.2348103299992,278.58403086699946,279.3831565089986,279.3666349289997,279.36691889099893,279.3831565089986,279.3831565089986,279.3831565089986,280.284411224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.894187392999811,,,,,sub-042,1,random_dot,60.39233651904524,
left,left,7.0,1.0,3.0,left,1.0,0.7099150319991168,,accuracy,space,1.0480252529996503,,,,,,0.0,0.0,0.0,0.0,3.0,1.0,7.0,0.0,280.30035404999944,,,,,,,,,280.2847085509984,280.6339075399992,281.4343713749986,281.4175570769985,281.4180914489989,281.4343713749986,281.4343713749986,281.4343713749986,282.151490581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.7099150319991168,,,,,sub-042,1,random_dot,60.39233651904524,
left,left,8.0,0.0,4.0,left,1.0,0.7649839879995852,,accuracy,space,1.0480252529996503,,,,,,0.0,0.0,0.0,0.0,4.0,0.0,8.0,0.0,282.16721661500014,,,,,,,,,282.1517907899997,282.51700543900006,283.3171298419984,283.3007183919999,283.30118658799984,283.3171298419984,283.3171298419984,283.3171298419984,284.0841092819992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.7649839879995852,,,,,sub-042,1,random_dot,60.39233651904524,
right,right,9.0,1.0,4.0,right,1.0,0.6570179580012336,,accuracy,space,1.0480252529996503,,,,,,0.0,0.0,0.0,0.0,4.0,1.0,9.0,1.0,284.1002158909996,,,,,,,,,284.08441729399965,284.43364230899897,285.23440175699943,285.2174672639994,285.21791985299933,285.23440175699943,285.23440175699943,285.23440175699943,285.90111413499835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.6570179580012336,,,,,sub-042,1,random_dot,60.39233651904524,
left,left,10.0,0.0,5.0,left,1.0,0.6630963150000753,,accuracy,space,1.0480252529996503,,,,,,0.0,0.0,0.0,0.0,5.0,0.0,10.0,0.0,285.9169498299998,,,,,,,,,285.9014652360001,286.26887555399844,287.0841749430001,287.0671398909999,287.0676098219992,287.0841749430001,287.0841749430001,287.0841749430001,287.7508280149996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.6630963150000753,,,,,sub-042,1,random_dot,60.39233651904524,
right,right,11.0,1.0,5.0,right,1.0,0.6749576790007268,,accuracy,space,1.0480252529996503,,,,,,0.0,0.0,0.0,0.0,5.0,1.0,11.0,1.0,287.7665717109994,,,,,,,,,287.75131300199973,287.85008357100014,288.65020283899867,288.63386206999894,288.6343139169985,288.65020283899867,288.65020283899867,288.65020283899867,289.3337857959996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.6749576790007268,,,,,sub-042,1,random_dot,60.39233651904524,
right,right,12.0,0.0,6.0,right,1.0,1.2229191760015965,,accuracy,space,1.0480252529996503,,,,,,0.0,0.0,0.0,0.0,6.0,0.0,12.0,1.0,289.349727290999,,,,,,,,,289.3340911719988,290.133500893,290.9333831269996,290.91700044499885,290.9174572020001,290.9333831269996,290.9333831269996,290.9333831269996,292.1675357139993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,1.2229191760015965,,,,,sub-042,1,random_dot,60.39233651904524,
left,left,13.0,1.0,6.0,left,1.0,0.7770803330004128,,accuracy,space,1.0480252529996503,,,,,,0.0,0.0,0.0,0.0,6.0,1.0,13.0,0.0,292.1838465719993,,,,,,,,,292.1679503589985,292.533410480999,293.33311530299943,293.3162334640001,293.3165138409986,293.33311530299943,293.33311530299943,293.33311530299943,294.1172126009988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.7770803330004128,,,,,sub-042,1,random_dot,60.39233651904524,
left,left,14.0,0.0,7.0,right,0.0,0.9189887630000158,,accuracy,space,1.0480252529996503,,,,,,0.0,0.0,0.0,0.0,7.0,0.0,14.0,0.0,294.1324894699992,,,,,,,,,294.11751323299904,294.2167284799998,295.0168776589999,295.000443506,295.0009350499986,295.0168776589999,295.0168776589999,295.0168776589999,295.9514632859991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,0.9189887630000158,,,,,sub-042,1,random_dot,60.39233651904524,
right,right,15.0,1.0,7.0,right,1.0,0.7521059410009912,,accuracy,space,1.0480252529996503,,,,,,0.0,0.0,0.0,0.0,7.0,1.0,15.0,1.0,295.966306979999,,,,,,,,,295.9519051039988,296.06676866899943,296.8667296939984,296.85031207499924,296.85078176999923,296.8667296939984,296.8667296939984,296.8667296939984,297.63443826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.7521059410009912,,,,,sub-042,1,random_dot,60.39233651904524,
left,left,16.0,0.0,8.0,left,1.0,2.5346854140007054,,accuracy,space,1.0480252529996503,,,,,,0.0,0.0,0.0,0.0,8.0,0.0,16.0,0.0,297.6499296359998,,,,,,,,,297.63479058399935,297.74984766499983,298.5500437649989,298.5335551499993,298.5340303949997,298.5500437649989,298.5500437649989,298.5500437649989,301.10109464999914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,2.5346854140007054,,,,,sub-042,1,random_dot,60.39233651904524,
right,right,17.0,1.0,8.0,right,1.0,0.671050519000346,,accuracy,space,1.0480252529996503,,,,,,0.0,0.0,0.0,0.0,8.0,1.0,17.0,1.0,301.11656474399933,,,,,,,,,301.101561477999,301.9161015739992,302.71672018999925,302.7001353479991,302.7005852429993,302.71672018999925,302.71672018999925,302.71672018999925,303.4004931519994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.671050519000346,,,,,sub-042,1,random_dot,60.39233651904524,
left,left,18.0,0.0,9.0,left,1.0,1.2549435169985372,,accuracy,space,1.0480252529996503,,,,,,0.0,0.0,0.0,0.0,9.0,0.0,18.0,0.0,303.41622269099935,,,,,,,,,303.4007922429992,304.2166648629991,305.01685613599875,305.0002132069985,305.0007722039991,305.01685613599875,305.01685613599875,305.01685613599875,306.283487839999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,1.2549435169985372,,,,,sub-042,1,random_dot,60.39233651904524,
right,right,19.0,1.0,9.0,right,1.0,0.6785161360003258,,accuracy,space,1.0480252529996503,,,,,,0.0,0.0,0.0,0.0,9.0,1.0,19.0,1.0,306.2993155589993,,,,,,,,,306.28379769299863,307.0831930289987,307.88318367600004,307.86705042299945,307.8675022769985,307.88318367600004,307.88318367600004,307.88318367600004,308.567330807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.6785161360003258,,,,,sub-042,1,random_dot,60.39233651904524,
left,left,20.0,0.0,10.0,left,1.0,0.8282914880001044,,accuracy,space,1.0480252529996503,,,,,,0.0,0.0,0.0,0.0,10.0,0.0,20.0,0.0,308.5826536989989,,,,,,,,,308.56779840799936,309.36657614199976,310.166367668,310.1501704069997,310.1506204019988,310.166367668,310.166367668,310.166367668,311.00004157999865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.8282914880001044,,,,,sub-042,1,random_dot,60.39233651904524,
right,right,21.0,1.0,10.0,right,1.0,0.7998798809985601,,accuracy,space,1.0480252529996503,,,,,,0.0,0.0,0.0,0.0,10.0,1.0,21.0,1.0,311.0163957589993,,,,,,,,,311.0003512889998,311.10019615799865,311.899197322,311.8828596929998,311.8832664819984,311.899197322,311.899197322,311.899197322,312.70067516199924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.7998798809985601,,,,,sub-042,1,random_dot,60.39233651904524,
right,right,22.0,0.0,11.0,right,1.0,1.3365734700000758,,accuracy,space,1.0480252529996503,,,,,,0.0,0.0,0.0,0.0,11.0,0.0,22.0,1.0,312.71677911699953,,,,,,,,,312.7011112269993,313.4998012830001,314.2993294379994,314.2830337179985,314.2833142339987,314.2993294379994,314.2993294379994,314.2993294379994,315.6502146949988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,1.3365734700000758,,,,,sub-042,1,random_dot,60.39233651904524,
left,left,23.0,1.0,11.0,left,1.0,3.100420064998616,,accuracy,space,1.0480252529996503,,,,,,0.0,0.0,0.0,0.0,11.0,1.0,23.0,0.0,315.6666097999987,,,,,,,,,315.65065707899885,316.849689278999,317.6497808799995,317.63335428199935,317.6338060829985,317.6497808799995,317.6497808799995,317.6497808799995,320.76761268299924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,3.100420064998616,,,,,sub-042,1,random_dot,60.39233651904524,
right,right,24.0,0.0,12.0,right,1.0,0.6285341980001249,,accuracy,space,1.0480252529996503,,,,,,0.0,0.0,0.0,0.0,12.0,0.0,24.0,1.0,320.7830296100001,,,,,,,,,320.7681498699985,320.882623346999,321.6821468809994,321.6658822270001,321.66615483699934,321.6821468809994,321.6821468809994,321.6821468809994,322.31776283399995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.6285341980001249,,,,,sub-042,1,random_dot,60.39233651904524,
left,left,25.0,1.0,12.0,left,1.0,0.7686654669996642,,accuracy,space,1.0480252529996503,,,,,,0.0,0.0,0.0,0.0,12.0,1.0,25.0,0.0,322.33280920200013,,,,,,,,,322.31810849700014,323.5330054979986,324.33275731699905,324.3167679580001,324.31704980299946,324.33275731699905,324.33275731699905,324.33275731699905,325.1175961499994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.7686654669996642,,,,,sub-042,1,random_dot,60.39233651904524,
left,left,26.0,0.0,13.0,left,1.0,1.072409852000419,,accuracy,space,1.0480252529996503,,,,,,0.0,0.0,0.0,0.0,13.0,0.0,26.0,0.0,325.1330078079991,,,,,,,,,325.1181289159995,325.48297340299905,326.2822733989997,326.2660640689992,326.26645088499936,326.2822733989997,326.2822733989997,326.2822733989997,327.3671738489993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,1.072409852000419,,,,,sub-042,1,random_dot,60.39233651904524,
right,right,27.0,1.0,13.0,right,1.0,0.6839888920003432,,accuracy,space,1.0480252529996503,,,,,,0.0,0.0,0.0,0.0,13.0,1.0,27.0,1.0,327.38274463999915,,,,,,,,,327.36747679399923,328.16616169699955,328.9663944039985,328.9498076279997,328.95025631499993,328.9663944039985,328.9663944039985,328.9663944039985,329.6675654489991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.6839888920003432,,,,,sub-042,1,random_dot,60.39233651904524,
right,right,28.0,0.0,14.0,left,0.0,2.0611890079999284,,accuracy,space,1.0480252529996503,,,,,,0.0,0.0,0.0,0.0,14.0,0.0,28.0,1.0,329.68292822699914,,,,,,,,,329.66807525699915,329.78278911599955,330.58211313899847,330.5658451349991,330.5661247989992,330.58211313899847,330.58211313899847,330.58211313899847,332.65066218899847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,2.0611890079999284,,,,,sub-042,1,random_dot,60.39233651904524,
