direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,stimulusDots.stopped,dots.stopped,respDots.keys,respDots.corr,respDots.rt,respDots.duration,feedback.started,textFeedback.started,feedback.stopped,textFeedback.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,goodbye.started,textGoodbye.started,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 73
,,,,,,,,,,,,,,,,,0.009368799997901,0.0205248999991454,0.0205248999991454,35.14084619999994,space,85.05881139999838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-028,1.0,random_dot,59.985267619133744,
left,left,,0.0,0.0,0.0,0.0,,,,,,,,,35.16758280000067,,,,,,,,,35.16144820000045,35.9552182999978,36.76842240000042,36.74053679999997,36.74057759999778,36.76842240000042,36.76842240000042,36.76842240000042,41.74410409999837,46.24901500000124,left,1.0,59.42266380000001,,46.2506386999994,46.2784232999984,46.76310970000122,,,,,,,,,,,,,,,,,,,,,,,,,,sub-028,1.0,random_dot,59.985267619133744,
right,right,,0.0,1.0,1.0,1.0,,,,,,,,,46.779459999997925,,,,,,,,,46.76410939999914,47.96384409999882,48.76559629999974,48.748781499998586,48.74884459999885,48.76559629999974,48.76559629999974,48.76559629999974,,53.72124049999911,right,1.0,54.8958642999969,,53.72222289999991,53.73482169999989,54.21969199999876,54.234786000000895,,,,,,,,,,,,,,,,,,,,,,,,,sub-028,1.0,random_dot,59.985267619133744,
right,right,,1.0,0.0,2.0,1.0,,,,,,,,,54.234786000000895,,,,,,,,,54.22071919999871,55.43563259999792,56.237588699998014,56.22080999999889,56.22084689999974,56.237588699998014,56.237588699998014,56.237588699998014,61.22492340000099,61.59299699999974,left,0.0,55.29493430000002,,61.59358439999778,61.60950039999807,62.10708009999871,,,,,,,,,,,,,,,,,,,,,,,,,,sub-028,1.0,random_dot,59.985267619133744,
left,left,,1.0,1.0,3.0,0.0,,,,,,,,,62.1239330999997,,,,,,,,,62.1077566999993,62.45724359999804,63.25931330000094,63.24208540000109,63.24212039999839,63.25931330000094,63.25931330000094,63.25931330000094,,66.57999579999887,right,0.0,53.25230350000129,,66.58080210000116,66.59321640000053,67.07766699999775,67.0933929999992,,,,,,,,,,,,,,,,,,,,,,,,,sub-028,1.0,random_dot,59.985267619133744,
left,left,,2.0,0.0,4.0,0.0,,,,,,,,,67.0933929999992,,,,,,,,,67.07823339999959,68.29453849999845,69.0964361999977,69.07959879999908,69.07963899999959,69.0964361999977,69.0964361999977,69.0964361999977,,72.66708780000044,left,1.0,53.50487279999652,,72.6680923999993,72.68096769999829,73.16559639999832,73.18092429999888,,,,,,,,,,,,,,,,,,,,,,,,,sub-028,1.0,random_dot,59.985267619133744,
right,right,,2.0,1.0,5.0,1.0,,,,,,,,,73.18092429999888,,,,,,,,,73.16628990000027,73.98180859999775,74.78351549999934,74.76664600000004,74.76669109999784,74.78351549999934,74.78351549999934,74.78351549999934,,77.35431690000041,right,1.0,52.50845499999923,,77.355752200001,77.36756669999886,77.85210089999964,77.86767239999972,,,,,,,,,,,,,,,,,,,,,,,,,sub-028,1.0,random_dot,59.985267619133744,
right,right,,3.0,0.0,6.0,1.0,,,,,,,,,77.86767239999972,,,,,,,,,77.85266969999793,78.66826120000042,79.4700797000005,79.45348019999801,79.45351450000089,79.4700797000005,79.4700797000005,79.4700797000005,,82.90762209999957,right,1.0,53.37181920000148,,82.90873509999801,82.92136430000028,83.4062984000011,83.4217936999994,,,,,,,,,,,,,,,,,,,,,,,,,sub-028,1.0,random_dot,59.985267619133744,
left,left,,3.0,1.0,7.0,0.0,,,,,,,,,83.4217936999994,,,,,,,,,83.40713590000087,84.62218639999992,85.42440400000123,85.40734069999962,85.4073681000009,85.42440400000123,85.42440400000123,85.42440400000123,,87.71150249999846,left,1.0,52.22752399999808,,87.71299820000058,87.72462530000121,88.20978159999868,88.22467580000011,,,,,,,,,,,,,,,,,,,,,,,,,sub-028,1.0,random_dot,59.985267619133744,
left,left,,4.0,0.0,8.0,0.0,,,,,,,,,88.22467580000011,,,,,,,,,88.21066119999887,88.57491289999962,89.3773743999991,89.3597817000009,89.35981280000124,89.3773743999991,89.3773743999991,89.3773743999991,,92.21406469999783,left,1.0,52.77416599999924,,92.21462220000105,92.22787679999963,92.71261049999885,92.72831869999936,,,,,,,,,,,,,,,,,,,,,,,,,sub-028,1.0,random_dot,59.985267619133744,
