direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,stimulusDots.stopped,dots.stopped,respDots.keys,respDots.corr,respDots.rt,respDots.duration,feedback.started,textFeedback.started,feedback.stopped,textFeedback.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,goodbye.started,textGoodbye.started,textGoodbye.stopped,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 74
right,right,,8.0,0.0,16.0,1.0,,,,,,,,,113.97857559999102,,,,,,,,,113.96363620000191,115.17911150000872,115.980539399985,115.96434989999398,115.96439089998604,115.980539399985,115.980539399985,115.980539399985,,118.31742499998654,right,1.0,1938.18441289998,,118.3183836999815,118.33111179998376,118.81627389998177,118.83179520000704,,,,,,,,,,,,,,,,,,,,,,,,,,sub-137,1.0,random_dot,60.00070801025314,
left,left,,8.0,1.0,17.0,0.0,,,,,,,,,118.83179520000704,,,,,,,,,118.81691729999147,118.93170980000286,119.73305179999444,119.71700079998118,119.71704279998085,119.73305179999444,119.73305179999444,119.73305179999444,,121.40337869999348,left,1.0,1937.5210368999976,,121.40425359999062,121.41674839999176,121.90401929998188,121.91695519999485,,,,,,,,,,,,,,,,,,,,,,,,,,sub-137,1.0,random_dot,60.00070801025314,
right,right,,9.0,0.0,18.0,1.0,,,,,,,,,121.91695519999485,,,,,,,,,121.9047600000049,122.01725899998564,122.81860569998388,122.80223899998236,122.80227829999058,122.81860569998388,122.81860569998388,122.81860569998388,,124.02141759998632,right,1.0,1937.0456449000048,,124.02229679998707,124.03543349998654,124.52026170000318,124.5354737000016,,,,,,,,,,,,,,,,,,,,,,,,,,sub-137,1.0,random_dot,60.00070801025314,
left,left,,9.0,1.0,19.0,0.0,,,,,,,,,124.5354737000016,,,,,,,,,124.521003700007,124.8858043999935,125.68699379998723,125.67091309998068,125.6709533999965,125.68699379998723,125.68699379998723,125.68699379998723,,126.35633839998629,left,1.0,1936.5180110000076,,126.3571210000082,126.37003180000464,126.85509559998172,126.87065890000667,,,,,,,,,,,,,,,,,,,,,,,,,,sub-137,1.0,random_dot,60.00070801025314,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.85521499998868,126.87065890000667,126.87065890000667,138.14718929998344,space,1947.114900900022,,,,,,,,,,,,,,,,,,,,sub-137,1.0,random_dot,60.00070801025314,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.14725239999825,138.16192320000846,138.16192320000846,142.14996099998825,space,1939.8341821000213,,,,,,,,,,,,,sub-137,1.0,random_dot,60.00070801025314,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.62273229999118,,,,,,,,,147.61897439998577,147.96851410000818,148.7698155999824,148.75340849999338,148.75344919998315,148.7698155999824,148.7698155999824,148.7698155999824,,153.22478339998634,left,1.0,1940.2956998000157,,,,,,,,,,,,,,,,,,,,142.18064720000257,142.21869519999018,142.21869519999018,147.60401969999657,space,1941.236904199992,,,,,,sub-137,1.0,random_dot,60.00070801025314,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,153.23860199999763,,,,,,,,,153.22704880000674,154.0392404999875,154.84062499998254,154.8242981999938,154.82433719999972,154.84062499998254,154.84062499998254,154.84062499998254,,159.42920349998167,right,1.0,1940.4260091999893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-137,1.0,random_dot,60.00070801025314,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,159.44295789999887,,,,,,,,,159.43098410000675,159.5429967000091,160.34445279999636,160.32838019999326,160.32842010000604,160.34445279999636,160.34445279999636,160.34445279999636,165.33118179999292,165.66683699999703,left,0.0,1941.1608772999896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-137,1.0,random_dot,60.00070801025314,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,165.68063560000155,,,,,,,,,165.66874140000436,166.48115380000672,167.28253359999508,167.26686499998323,167.26690630000667,167.28253359999508,167.28253359999508,167.28253359999508,,169.63604620000115,left,1.0,1938.1933601000053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-137,1.0,random_dot,60.00070801025314,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,169.65013039999758,,,,,,,,,169.63778799999272,170.0002961999853,170.80159280000953,170.78526380000403,170.78530170000158,170.80159280000953,170.80159280000953,170.80159280000953,,173.43907419999596,right,0.0,1938.485245400021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-137,1.0,random_dot,60.00070801025314,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,2.0,1.0,5.0,1.0,173.45291150000412,,,,,,,,,173.44088939999347,173.8028926999832,174.60415329999523,174.5877327999915,174.5877705999883,174.60415329999523,174.60415329999523,174.60415329999523,,178.8926164000004,right,1.0,1940.1314227000112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-137,1.0,random_dot,60.00070801025314,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,3.0,0.0,6.0,1.0,178.90663409998524,,,,,,,,,178.89434430000256,179.00668739998946,179.8080059000058,179.79158630000893,179.79162380000344,179.8080059000058,179.8080059000058,179.8080059000058,184.79453210000065,185.530565699999,left,0.0,1941.568090899993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-137,1.0,random_dot,60.00070801025314,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,3.0,1.0,7.0,0.0,185.54437059999327,,,,,,,,,185.53242730000056,185.8946375999949,186.6958629000001,186.6796597999928,186.6796983999957,186.6958629000001,186.6958629000001,186.6958629000001,,189.81697280000665,left,1.0,1938.9604250000264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-137,1.0,random_dot,60.00070801025314,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,4.0,0.0,8.0,0.0,189.83085159998157,,,,,,,,,189.8187084000092,189.93082889998917,190.73207379999803,190.7159138999996,190.7159549999924,190.73207379999803,190.73207379999803,190.73207379999803,,193.6861638999835,left,1.0,1938.8045161000043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-137,1.0,random_dot,60.00070801025314,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,4.0,1.0,9.0,1.0,193.6999114000064,,,,,,,,,193.68802139998297,193.8002231999999,194.6012690000061,194.5851856000081,194.5852247999865,194.6012690000061,194.6012690000061,194.6012690000061,,197.72237740000128,left,0.0,1938.9642077000167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-137,1.0,random_dot,60.00070801025314,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,5.0,0.0,10.0,0.0,197.73627319998923,,,,,,,,,197.72431560000405,198.0864378999977,198.8878781000094,198.87171039998063,198.87174899998357,198.8878781000094,198.8878781000094,198.8878781000094,,203.05955239999457,right,0.0,1940.0184005000049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-137,1.0,random_dot,60.00070801025314,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,5.0,1.0,11.0,1.0,203.07318959999247,,,,,,,,,203.06132919999072,204.27391089999583,205.0753617000009,205.05895350000355,205.0589994000038,205.0753617000009,205.0753617000009,205.0753617000009,,208.8633397000085,right,1.0,1939.6311819000111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-137,1.0,random_dot,60.00070801025314,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,6.0,0.0,12.0,0.0,208.8771733999893,,,,,,,,,208.86503660000744,210.0781472999952,210.8793439999863,210.8629524999997,210.8630196999875,210.8793439999863,210.8793439999863,210.8793439999863,,213.03306640000665,left,1.0,1937.9974277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-137,1.0,random_dot,60.00070801025314,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,6.0,1.0,13.0,1.0,213.04667260000133,,,,,,,,,213.0348451999889,213.39699099998688,214.1982885999896,214.1821874000016,214.18222630000676,214.1982885999896,214.1982885999896,214.1982885999896,,215.5179137999949,right,1.0,1937.1674405999947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-137,1.0,random_dot,60.00070801025314,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,7.0,0.0,14.0,0.0,215.5318155999994,,,,,,,,,215.51963090000208,216.33243889998997,217.13329589998463,217.11712909999187,217.11716819999856,217.13329589998463,217.13329589998463,217.13329589998463,,218.5033473999938,left,1.0,1937.2131075999928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-137,1.0,random_dot,60.00070801025314,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,7.0,1.0,15.0,1.0,218.51722219999647,,,,,,,,,218.50511860000552,219.71810669999104,220.5193261000095,220.5025636999926,220.50260089998483,220.5193261000095,220.5193261000095,220.5193261000095,,221.80570629998687,right,1.0,1937.1375708999983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-137,1.0,random_dot,60.00070801025314,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,8.0,0.0,16.0,1.0,221.8193564999965,,,,,,,,,221.80756459999247,222.62026470000276,223.42141280000212,223.40496429998893,223.4050014000095,223.42141280000212,223.42141280000212,223.42141280000212,,224.7578247000056,left,0.0,1937.1864872000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-137,1.0,random_dot,60.00070801025314,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,8.0,1.0,17.0,0.0,224.7716559999972,,,,,,,,,224.7594888999884,225.97225849999813,226.77373159999843,226.75782249998883,226.7578663000022,226.77373159999843,226.77373159999843,226.77373159999843,,229.4274031999812,left,1.0,1938.5046345000155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-137,1.0,random_dot,60.00070801025314,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,9.0,0.0,18.0,1.0,229.4414902999997,,,,,,,,,229.42906100000252,229.7916330999869,230.59288579999705,230.5769253000035,230.57696879998548,230.59288579999705,230.59288579999705,230.59288579999705,,231.47884460000205,right,1.0,1936.7240646000137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-137,1.0,random_dot,60.00070801025314,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,9.0,1.0,19.0,0.0,231.4929201999912,,,,,,,,,231.48056480000375,231.8429771999945,232.6445126000035,232.6284801999864,232.62852369999743,232.6445126000035,232.6445126000035,232.6445126000035,,233.59672209998823,left,1.0,1936.792885800009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-137,1.0,random_dot,60.00070801025314,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,10.0,0.0,20.0,0.0,233.61123099998804,,,,,,,,,233.598594399984,234.81195489998208,235.613249099988,235.5968040000007,235.59684509999352,235.613249099988,235.613249099988,235.613249099988,,236.29897899998468,right,0.0,1936.536019799998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-137,1.0,random_dot,60.00070801025314,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,10.0,1.0,21.0,1.0,236.3127431999892,,,,,,,,,236.30078210000647,236.41275640000825,237.214286500006,237.19793429999845,237.1979726999998,237.214286500006,237.214286500006,237.214286500006,,238.0171677999897,left,0.0,1936.653561999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-137,1.0,random_dot,60.00070801025314,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,11.0,0.0,22.0,0.0,238.0305024999834,,,,,,,,,238.01911709998967,238.8311367999995,239.6324791999941,239.6164491999953,239.6164879999997,239.6324791999941,239.6324791999941,239.6324791999941,,240.20176609998447,right,0.0,1936.4157629000256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-137,1.0,random_dot,60.00070801025314,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,11.0,1.0,23.0,1.0,240.21529100000043,,,,,,,,,240.20361299999055,241.01623959999412,241.8175539000076,241.80113579999303,241.80117719998816,241.8175539000076,241.8175539000076,241.8175539000076,,243.0201196999988,right,1.0,1937.0495543000288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-137,1.0,random_dot,60.00070801025314,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,12.0,0.0,24.0,1.0,243.03400499999407,,,,,,,,,243.0219322000048,243.38439890000157,244.18563160000485,244.16941249999215,244.16945270000724,244.18563160000485,244.18563160000485,244.18563160000485,,244.9049035999924,left,0.0,1936.5622958000167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-137,1.0,random_dot,60.00070801025314,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,12.0,1.0,25.0,0.0,244.91862879999096,,,,,,,,,244.90670359999055,245.26927210000576,246.0703192999936,246.05423229999724,246.0542724999832,246.0703192999936,246.0703192999936,246.0703192999936,251.0568799999892,251.4761030999944,right,0.0,1941.2471640000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-137,1.0,random_dot,60.00070801025314,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,13.0,0.0,26.0,1.0,251.4897918000061,,,,,,,,,251.4778558999824,251.8400336999912,252.64164779998828,252.6250739999814,252.62511319998885,252.64164779998828,252.64164779998828,252.64164779998828,,255.49553039998864,right,1.0,1938.6948632999847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-137,1.0,random_dot,60.00070801025314,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,13.0,1.0,27.0,0.0,255.50932280000416,,,,,,,,,255.49726209999065,256.7104819999949,257.5115606999898,257.495225199993,257.4952923000092,257.5115606999898,257.5115606999898,257.5115606999898,,258.7142206999997,left,1.0,1937.0454652000044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-137,1.0,random_dot,60.00070801025314,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,14.0,0.0,28.0,0.0,258.728331899998,,,,,,,,,258.7159135999973,259.0785940999922,259.879707199987,259.8634724000003,259.86351029999787,259.879707199987,259.879707199987,259.879707199987,,262.0836083999893,left,1.0,1938.0473410999984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-137,1.0,random_dot,60.00070801025314,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,14.0,1.0,29.0,1.0,262.097406099987,,,,,,,,,262.0855468999944,262.89777969999705,263.69914359998074,263.6821976999927,263.68223659999785,263.69914359998074,263.69914359998074,263.69914359998074,,265.8192834999936,right,1.0,1937.9683611000075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-137,1.0,random_dot,60.00070801025314,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,15.0,0.0,30.0,1.0,265.8331177000073,,,,,,,,,265.8209796999872,267.0339433999907,267.8351294999884,267.8180657000048,267.8180844000017,267.8351294999884,267.8351294999884,267.8351294999884,,269.05403179998393,left,0.0,1937.0620077000056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-137,1.0,random_dot,60.00070801025314,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,15.0,1.0,31.0,0.0,269.0684814999986,,,,,,,,,269.05510569998296,269.4190142999869,270.21994340000674,270.2039306999941,270.2039589000051,270.21994340000674,270.21994340000674,270.21994340000674,,272.2402315000072,right,0.0,1937.8669446999847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-137,1.0,random_dot,60.00070801025314,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,16.0,0.0,32.0,1.0,272.254219800001,,,,,,,,,272.2418738999986,273.4551047999994,274.2563686000067,274.2401927000028,274.2402337999956,274.2563686000067,274.2563686000067,274.2563686000067,,275.30890070000896,right,1.0,1936.890831800003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-137,1.0,random_dot,60.00070801025314,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,16.0,1.0,33.0,0.0,275.3232821999991,,,,,,,,,275.31061379998573,276.1238757999963,276.9249421999848,276.9086876999936,276.90872690000106,276.9249421999848,276.9249421999848,276.9249421999848,,277.84447819998604,left,1.0,1936.7627802999923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-137,1.0,random_dot,60.00070801025314,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,17.0,0.0,34.0,0.0,277.85836559999734,,,,,,,,,277.8463512999879,279.0589681999991,279.8604044999811,279.8439015999902,279.8439401999931,279.8604044999811,279.8604044999811,279.8604044999811,,281.22991729999194,left,1.0,1937.2070086000024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-137,1.0,random_dot,60.00070801025314,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,17.0,1.0,35.0,1.0,281.24402720000944,,,,,,,,,281.23172399998293,282.4446750000061,283.2458711999934,283.2300514999952,283.2300960999856,283.2458711999934,283.2458711999934,283.2458711999934,,284.1654778000084,right,1.0,1936.7614416000145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-137,1.0,random_dot,60.00070801025314,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,18.0,0.0,36.0,0.0,284.1792482000019,,,,,,,,,284.16743309999583,285.38014540000586,286.1813414999924,286.1651767999865,286.1652174000046,286.1813414999924,286.1813414999924,286.1813414999924,,287.1676953999849,left,1.0,1936.837252700032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-137,1.0,random_dot,60.00070801025314,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,18.0,1.0,37.0,1.0,287.1814502000052,,,,,,,,,287.1695142999816,287.98182929999894,288.7832776999858,288.7668302000093,288.7668697999907,288.7832776999858,288.7832776999858,288.7832776999858,,289.6188606999931,right,1.0,1936.674110699998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-137,1.0,random_dot,60.00070801025314,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,19.0,0.0,38.0,0.0,289.6331799000036,,,,,,,,,289.6205560999806,289.98338319998584,290.7845637999999,290.7683432000049,290.7683879999968,290.7845637999999,290.7845637999999,290.7845637999999,,291.63787539998884,left,1.0,1936.703216600028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-137,1.0,random_dot,60.00070801025314,
