direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,stimulusDots.stopped,dots.stopped,respDots.keys,respDots.corr,respDots.rt,respDots.duration,feedback.started,textFeedback.started,textFeedback.stopped,feedback.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,goodbye.started,textGoodbye.started,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 73
left,left,,4.0,1.0,9.0,0.0,,,,,,,,,69.1522062998265,,,,,,,,,69.13709979993291,69.50221899989992,70.30260689998977,70.28560359985568,70.28562229988165,70.30260689998977,70.30260689998977,70.30260689998977,,72.26892159995623,left,1.0,17.993223499972373,,72.26947829988785,72.28363219997846,72.7834546000231,72.76750129996799,,,,,,,,,,,,,,,,,,,,,,,,,sub-186,1.0,random_dot,59.86808664311518,
left,left,,5.0,0.0,10.0,0.0,,,,,,,,,72.7834546000231,,,,,,,,,72.7680450999178,72.88318439992145,73.68389260000549,73.66682789986953,73.66685269982554,73.68389260000549,73.68389260000549,73.68389260000549,,76.38300179992802,right,0.0,18.72555960016325,,76.38344679982401,76.39779639989138,76.89739339984953,76.88154929992743,,,,,,,,,,,,,,,,,,,,,,,,,sub-186,1.0,random_dot,59.86808664311518,
right,right,,5.0,1.0,11.0,1.0,,,,,,,,,76.89739339984953,,,,,,,,,76.8820936998818,78.09677909989841,78.89720160001889,78.88033009995706,78.88035029987805,78.89720160001889,78.89720160001889,78.89720160001889,,79.89763959986158,left,0.0,17.03606880013831,,79.89813639991917,79.91250099986792,80.41198989981785,80.39614659990184,,,,,,,,,,,,,,,,,,,,,,,,,sub-186,1.0,random_dot,59.86808664311518,
right,right,,6.0,0.0,12.0,1.0,,,,,,,,,80.41198989981785,,,,,,,,,80.39656199980527,81.61150669981726,82.41160420002416,82.39465719996952,82.39467839989811,82.41160420002416,82.41160420002416,82.41160420002416,,85.11118539981544,left,0.0,18.73849280015565,,85.11162330000661,85.12580589996651,85.6255771999713,85.60961109981872,,,,,,,,,,,,,,,,,,,,,,,,,sub-186,1.0,random_dot,59.86808664311518,
left,left,,6.0,1.0,13.0,0.0,,,,,,,,,85.6255771999713,,,,,,,,,85.61013960000128,85.72542429994792,86.52596619981341,86.50882439990528,86.50884729996324,86.52596619981341,86.52596619981341,86.52596619981341,,90.15816470002756,left,1.0,19.663226100150496,,90.15870849997737,90.1728971998673,90.67234719987027,90.6563442000188,,,,,,,,,,,,,,,,,,,,,,,,,sub-186,1.0,random_dot,59.86808664311518,
left,left,,7.0,0.0,14.0,0.0,,,,,,,,,90.67234719987027,,,,,,,,,90.65673589985818,91.4722150999587,92.27229839982463,92.2555195998866,92.2555397998076,92.27229839982463,92.27229839982463,92.27229839982463,,94.37211499991828,left,1.0,18.127521500224248,,94.3727227000054,94.3866275998298,94.88637749990448,94.87060459982604,,,,,,,,,,,,,,,,,,,,,,,,,sub-186,1.0,random_dot,59.86808664311518,
right,right,,7.0,1.0,15.0,1.0,,,,,,,,,94.88637749990448,,,,,,,,,94.87107170000672,94.986550899921,95.78710039984436,95.77025910001248,95.77031479985452,95.78710039984436,95.78710039984436,95.78710039984436,,97.08816259982996,right,1.0,17.342400500318035,,97.08897039992736,97.10194219998084,97.60139709990472,97.58553299983032,,,,,,,,,,,,,,,,,,,,,,,,,sub-186,1.0,random_dot,59.86808664311518,
left,left,,8.0,0.0,16.0,0.0,,,,,,,,,97.60139709990472,,,,,,,,,97.58612099988386,98.40102949994616,99.20146429981104,99.1847351999022,99.18476979993284,99.20146429981104,99.20146429981104,99.20146429981104,,99.73553139995784,right,0.0,16.563355500344187,,99.73598390002736,99.75041069998406,100.25005389982834,100.23435819987208,,,,,,,,,,,,,,,,,,,,,,,,,sub-186,1.0,random_dot,59.86808664311518,
right,right,,8.0,1.0,17.0,1.0,,,,,,,,,100.25005389982834,,,,,,,,,100.23499859985895,101.04935400001705,101.84978209994732,101.83283129986376,101.83284939988516,101.84978209994732,101.84978209994732,101.84978209994732,,102.93351769982836,right,1.0,17.116035600192845,,102.9341809998732,102.94818839989604,103.44824069994502,103.43185089994222,,,,,,,,,,,,,,,,,,,,,,,,,sub-186,1.0,random_dot,59.86808664311518,
left,left,,9.0,0.0,18.0,0.0,,,,,,,,,103.44824069994502,,,,,,,,,103.43212300003506,104.64723100000992,105.44752919999884,105.43069919990376,105.43072649999522,105.44752919999884,105.44752919999884,105.44752919999884,,106.66507610003464,left,1.0,17.24812320014462,,106.66593090002424,106.6791544998996,107.1788971000351,107.1631161000114,,,,,,,,,,,,,,,,,,,,,,,,,sub-186,1.0,random_dot,59.86808664311518,
right,right,,9.0,1.0,19.0,1.0,,,,,,,,,107.1788971000351,,,,,,,,,107.163687299937,107.27889689989388,108.07934499997646,108.0629133998882,108.06295309984124,108.07934499997646,108.07934499997646,108.07934499997646,,109.28024069988167,right,1.0,17.232229199958965,,109.28108239988796,109.29434129991569,109.79412839980796,109.77844029990956,,,,,,,,,,,,,,,,,,,,,,,,,sub-186,1.0,random_dot,59.86808664311518,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.77853069989942,109.79412839980796,109.79412839980796,117.92338089994156,space,24.16192930028774,,,,,,,,,,,,,,,,,,,sub-186,1.0,random_dot,59.86808664311518,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.92341689998284,117.93957789987326,117.93957789987326,125.10300350002944,space,23.19826370012015,,,,,,,,,,,,sub-186,1.0,random_dot,59.86808664311518,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.96658779983407,,,,,,,,,127.95877379993908,129.16544599994086,129.96591269993223,129.9492581000086,129.9492881000042,129.96591269993223,129.96591269993223,129.96591269993223,,131.10014169989154,right,0.0,17.166920400224626,,,,,,,,,,,,,,,,,,,,125.1088248998858,125.12855469994248,125.12855469994248,127.95121530001052,space,18.850055400282145,,,,,sub-186,1.0,random_dot,59.86808664311518,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,131.11430669995025,,,,,,,,,131.1019409999717,131.2142125000246,132.0147082998883,131.99791909987107,131.9979510998819,132.0147082998883,132.0147082998883,132.0147082998883,,133.18210119986907,right,1.0,17.194628400029615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-186,1.0,random_dot,59.86808664311518,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,133.19634109991603,,,,,,,,,133.18372610001825,133.9957917998545,134.79629580001347,134.7794843998272,134.7795125998091,134.79629580001347,134.79629580001347,134.79629580001347,,135.66392960003577,right,0.0,16.895824000239372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-186,1.0,random_dot,59.86808664311518,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,135.6781901998911,,,,,,,,,135.665448699845,136.47772630001418,137.27831560000777,137.26131449989043,137.26133819995448,137.27831560000777,137.27831560000777,137.27831560000777,,137.89610489993356,left,0.0,16.655912700109184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-186,1.0,random_dot,59.86808664311518,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,137.9101491998881,,,,,,,,,137.89796199998818,139.1094468999654,139.9098185999319,139.89297929988243,139.89300079992972,139.9098185999319,139.9098185999319,139.9098185999319,,140.99330400000326,left,1.0,17.124977300176397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-186,1.0,random_dot,59.86808664311518,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,2.0,1.0,5.0,1.0,141.00850669993088,,,,,,,,,140.9941622999031,141.10832270001993,141.9087712999899,141.89218580001034,141.89222009992227,141.9087712999899,141.9087712999899,141.9087712999899,,142.80895299999975,right,1.0,16.935499700251967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-186,1.0,random_dot,59.86808664311518,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,3.0,0.0,6.0,0.0,142.82408569986,,,,,,,,,142.80969859985635,143.62352559994906,144.42383059998974,144.40700939996168,144.40703479992226,144.42383059998974,144.42383059998974,144.42383059998974,,145.4579154998064,left,1.0,17.066085500176996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-186,1.0,random_dot,59.86808664311518,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,3.0,1.0,7.0,1.0,145.47223309986293,,,,,,,,,145.45938929985277,145.8219659999013,146.62259970000014,146.6054275999777,146.60545339994133,146.62259970000014,146.62259970000014,146.62259970000014,,150.12119770003483,right,1.0,19.524742500158027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-186,1.0,random_dot,59.86808664311518,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,4.0,0.0,8.0,1.0,150.1361300998833,,,,,,,,,150.12219449994154,151.3353050998412,152.13587479991838,152.11884999996985,152.11887679994106,152.13587479991838,152.13587479991838,152.13587479991838,,153.16977269994095,left,0.0,17.061117800185457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-186,1.0,random_dot,59.86808664311518,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,4.0,1.0,9.0,0.0,153.18428989988752,,,,,,,,,153.17128569982015,153.98363899998367,154.7840614998713,154.76728409994394,154.76731049991213,154.7840614998713,154.7840614998713,154.7840614998713,,155.4179598998744,right,0.0,16.67436180030927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-186,1.0,random_dot,59.86808664311518,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,5.0,0.0,10.0,0.0,155.43274570000358,,,,,,,,,155.41887929989025,156.6322361000348,157.4326557999011,157.41545740002766,157.415480799973,157.4326557999011,157.4326557999011,157.4326557999011,,158.29987019998953,left,1.0,16.893119200132787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-186,1.0,random_dot,59.86808664311518,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,5.0,1.0,11.0,1.0,158.3143340998795,,,,,,,,,158.30115419998765,159.51363729988225,160.31411819998175,160.29758249991573,160.29761709994636,160.31411819998175,160.31411819998175,160.31411819998175,,161.19791889982298,right,1.0,16.912999200168997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-186,1.0,random_dot,59.86808664311518,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,6.0,0.0,12.0,1.0,161.21249119983986,,,,,,,,,161.19898749981076,161.5623053999152,162.36286919983104,162.34588069980964,162.34590509999543,162.36286919983104,162.36286919983104,162.36286919983104,,163.2801099999342,left,0.0,16.957575400127098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-186,1.0,random_dot,59.86808664311518,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,6.0,1.0,13.0,0.0,163.29449169989675,,,,,,,,,163.28145299991593,163.39458369999193,164.19503099983558,164.1783539999742,164.17837789980695,164.19503099983558,164.19503099983558,164.19503099983558,,164.96248249989003,right,0.0,16.799801900051534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-186,1.0,random_dot,59.86808664311518,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,7.0,0.0,14.0,0.0,164.97713109990582,,,,,,,,,164.96384959993884,165.77644459996372,166.57684209989384,166.55996089987457,166.55998519994318,166.57684209989384,166.57684209989384,166.57684209989384,,167.29444999992847,left,1.0,16.745639400091022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-186,1.0,random_dot,59.86808664311518,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,7.0,1.0,15.0,1.0,167.30878339987248,,,,,,,,,167.29594159987755,167.65866289986295,168.45909819984809,168.4421520999167,168.44217639998533,168.45909819984809,168.45909819984809,168.45909819984809,,169.79312469996512,left,0.0,17.370701200095937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-186,1.0,random_dot,59.86808664311518,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,8.0,0.0,16.0,0.0,169.80728009995073,,,,,,,,,169.79449759982526,170.60687429993413,171.40734739997424,171.39048129995354,171.3904999999795,171.40734739997424,171.40734739997424,171.40734739997424,,173.07421209989116,left,1.0,17.699926500208676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-186,1.0,random_dot,59.86808664311518,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,8.0,1.0,17.0,1.0,173.08859369996935,,,,,,,,,173.07550829998218,174.2881056999322,175.08849349990487,175.07176949991845,175.07180339982733,175.08849349990487,175.08849349990487,175.08849349990487,,175.95575580000877,right,1.0,16.90286650019698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-186,1.0,random_dot,59.86808664311518,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,9.0,0.0,18.0,1.0,175.97021479997784,,,,,,,,,175.95726109994575,176.07014680001885,176.87083919998258,176.85384859982878,176.8538754999172,176.87083919998258,176.87083919998258,176.87083919998258,,177.72160769999027,left,0.0,16.877343900268897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-186,1.0,random_dot,59.86808664311518,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,9.0,1.0,19.0,0.0,177.73575280001387,,,,,,,,,177.7231159999501,177.83571659983136,178.63602949981578,178.61934159998782,178.61936839995906,178.63602949981578,178.63602949981578,178.63602949981578,,179.70353629998863,left,1.0,17.10847570002079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-186,1.0,random_dot,59.86808664311518,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,10.0,0.0,20.0,1.0,179.71820040000603,,,,,,,,,179.70423149992712,179.8181034999434,180.618332099868,180.6015397999436,180.6015699999407,180.618332099868,180.618332099868,180.618332099868,,181.35223349998705,left,0.0,16.769441100070253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-186,1.0,random_dot,59.86808664311518,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,10.0,1.0,21.0,0.0,181.3671346998308,,,,,,,,,181.35304709989575,181.4670129998121,182.2673633999657,182.2505100998096,182.2505336999893,182.2673633999657,182.2673633999657,182.2673633999657,,183.8338175998069,left,1.0,17.596685900120065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-186,1.0,random_dot,59.86808664311518,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,11.0,0.0,22.0,0.0,183.84901569993235,,,,,,,,,183.8346220999956,183.94878729991612,184.7490540998988,184.7322184999939,184.7322407998145,184.7490540998988,184.7490540998988,184.7490540998988,,187.8647999998648,left,1.0,19.14869450032711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-186,1.0,random_dot,59.86808664311518,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,11.0,1.0,23.0,1.0,187.87946289987303,,,,,,,,,187.8657568998169,188.22954109986316,189.0298796999268,189.0128458000254,189.01287089986727,189.0298796999268,189.0298796999268,189.0298796999268,,189.76388360001147,right,1.0,16.76086370018311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-186,1.0,random_dot,59.86808664311518,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,12.0,0.0,24.0,1.0,189.77862429991364,,,,,,,,,189.76472219987767,189.87890649982728,190.6790258998517,190.6621787999757,190.6622142000124,190.6790258998517,190.6790258998517,190.6790258998517,,191.49589619995092,right,1.0,16.857335600070655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-186,1.0,random_dot,59.86808664311518,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,12.0,1.0,25.0,0.0,191.51067169988528,,,,,,,,,191.49676320003343,191.8605098000262,192.66110259993,192.64431159989908,192.64433989999816,192.66110259993,192.66110259993,192.66110259993,,194.3111748998053,left,1.0,17.688592500053346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-186,1.0,random_dot,59.86808664311518,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,13.0,0.0,26.0,0.0,194.32574559981003,,,,,,,,,194.3119864999317,195.52504709991624,196.32531560002823,196.30842119990848,196.30844239983708,196.32531560002823,196.32531560002823,196.32531560002823,,197.20915169990624,left,1.0,16.918061800068244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-186,1.0,random_dot,59.86808664311518,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,13.0,1.0,27.0,1.0,197.22405770001933,,,,,,,,,197.20998059981503,198.02351259998977,198.82398729980923,198.8071090998128,198.80714109982364,198.82398729980923,198.82398729980923,198.82398729980923,,199.57465409999716,right,1.0,16.78884270018898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-186,1.0,random_dot,59.86808664311518,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,14.0,0.0,28.0,1.0,199.5892382999882,,,,,,,,,199.5753327999264,200.3886406999081,201.1890159000177,201.1720511999447,201.1720703998581,201.1890159000177,201.1890159000177,201.1890159000177,,201.9567640000023,right,1.0,16.794715100200847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-186,1.0,random_dot,59.86808664311518,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,14.0,1.0,29.0,0.0,201.97116689989343,,,,,,,,,201.9582699998282,202.7707197999116,203.5710203999188,203.5544351998251,203.55446459981613,203.5710203999188,203.5710203999188,203.5710203999188,,205.30453239986676,left,1.0,17.767373600276187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-186,1.0,random_dot,59.86808664311518,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,15.0,0.0,30.0,1.0,205.3191095998045,,,,,,,,,205.3060059999116,206.11870099999945,206.9190063998103,206.9021612999495,206.9021936999634,206.9190063998103,206.9190063998103,206.9190063998103,,207.6199327998329,right,1.0,16.74062480032444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-186,1.0,random_dot,59.86808664311518,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,15.0,1.0,31.0,0.0,207.6342323999852,,,,,,,,,207.62170229991895,208.8336391998455,209.6341378998477,209.61757029988803,209.61762099992484,209.6341378998477,209.6341378998477,209.6341378998477,,212.36648259987123,right,0.0,18.76817880012095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-186,1.0,random_dot,59.86808664311518,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,16.0,0.0,32.0,1.0,212.3815806999337,,,,,,,,,212.36742799985225,213.1810627998784,213.98143109981905,213.9644210999832,213.9644477998372,213.98143109981905,213.98143109981905,213.98143109981905,,214.7320578999352,left,0.0,16.78778970031999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-186,1.0,random_dot,59.86808664311518,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,16.0,1.0,33.0,0.0,214.74650239991024,,,,,,,,,214.7335557998158,215.9457743000239,216.74614889989607,216.729590700008,216.72961769998076,216.74614889989607,216.74614889989607,216.74614889989607,,217.6303626999725,left,1.0,16.920200600055978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-186,1.0,random_dot,59.86808664311518,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,17.0,0.0,34.0,1.0,217.64485269994475,,,,,,,,,217.631698000012,218.44441749993712,219.2446371999104,219.22781409998424,219.22783829993568,219.2446371999104,219.2446371999104,219.2446371999104,,220.04492269991897,left,0.0,16.83875280013308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-186,1.0,random_dot,59.86808664311518,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,17.0,1.0,35.0,0.0,220.05989559995945,,,,,,,,,220.045993299922,220.8596463999711,221.65984809980728,221.64299930003472,221.6430230999831,221.65984809980728,221.65984809980728,221.65984809980728,,223.4435562998988,right,0.0,17.823763400083408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-186,1.0,random_dot,59.86808664311518,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,18.0,0.0,36.0,0.0,223.45785769983195,,,,,,,,,223.44490069989115,223.55776280001737,224.35817799996585,224.3412239998579,224.3412485998124,224.35817799996585,224.35817799996585,224.35817799996585,,225.39191589993425,left,1.0,17.061039100168273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-186,1.0,random_dot,59.86808664311518,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,18.0,1.0,37.0,1.0,225.4067985999864,,,,,,,,,225.39326039981097,225.7566501998808,226.5569194999989,226.53987959981896,226.5399025999941,226.5569194999989,226.5569194999989,226.5569194999989,,228.00700749992396,right,1.0,17.48461760021746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-186,1.0,random_dot,59.86808664311518,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,19.0,0.0,38.0,0.0,228.02171679981984,,,,,,,,,228.0081642998848,229.22104989993383,230.0215302000288,230.0045268998947,230.00454609980807,230.0215302000288,230.0215302000288,230.0215302000288,,230.8219476998784,left,1.0,16.826954600168392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-186,1.0,random_dot,59.86808664311518,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,19.0,1.0,39.0,1.0,230.8366429999005,,,,,,,,,230.8230134998448,231.18642819998783,231.98687199992128,231.9700459998567,231.97007079981267,231.98687199992128,231.98687199992128,231.98687199992128,,233.52075119991787,right,1.0,17.57069560023956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-186,1.0,random_dot,59.86808664311518,
