direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,stimulusDots.stopped,dots.stopped,respDots.keys,respDots.corr,respDots.rt,respDots.duration,feedback.started,textFeedback.started,feedback.stopped,textFeedback.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,goodbye.started,textGoodbye.started,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 73
right,right,,4.0,1.0,9.0,1.0,,,,,,,,,197.6381503,,,,,,,,,197.62335110000004,198.4381546,199.2378451,199.2217441,199.2217701,199.2378451,199.2378451,199.2378451,,200.4723206,right,1.0,34.4614871,,200.4729823,200.4877796,200.9737058,200.98882710000004,,,,,,,,,,,,,,,,,,,,,,,,,sub-030,2.0,random_dot,60.02343314829857,
left,left,,5.0,0.0,10.0,0.0,,,,,,,,,200.98882710000004,,,,,,,,,200.9747813,201.3224098,202.12591250000003,202.1070479,202.1071066,202.12591250000003,202.12591250000003,202.12591250000003,,203.3674482,right,0.0,34.459945000000005,,203.3692817,203.3914555,203.8721944,,,,,,,,,,,,,,,,,,,,,,,,,,sub-030,2.0,random_dot,60.02343314829857,
right,right,,5.0,1.0,11.0,1.0,,,,,,,,,203.8886734,,,,,,,,,203.87349090000004,204.2221041,205.0253561,205.00692250000003,205.0069898,205.0253561,205.0253561,205.0253561,,206.0369885,right,1.0,34.228145600000005,,206.0385605,206.06081670000003,206.5389366,,,,,,,,,,,,,,,,,,,,,,,,,,sub-030,2.0,random_dot,60.02343314829857,
right,right,,6.0,0.0,12.0,1.0,,,,,,,,,206.555293,,,,,,,,,206.5402293,207.7384913,208.54247480000004,208.52341790000003,208.52347680000003,208.54247480000004,208.54247480000004,208.54247480000004,,209.4066712,right,1.0,34.08762329999996,,209.4082201,209.4243611,209.9222234,,,,,,,,,,,,,,,,,,,,,,,,,,sub-030,2.0,random_dot,60.02343314829857,
left,left,,6.0,1.0,13.0,0.0,,,,,,,,,209.9385519,,,,,,,,,209.9234551,210.0219554,210.8254695,210.8066592,210.8067178,210.8254695,210.8254695,210.8254695,,212.1457853,left,1.0,34.53298569999998,,212.1473623,212.1607383,212.6555269,,,,,,,,,,,,,,,,,,,,,,,,,,sub-030,2.0,random_dot,60.02343314829857,
left,left,,7.0,0.0,14.0,0.0,,,,,,,,,212.6719721,,,,,,,,,212.65677070000004,213.0050928,213.8096132,213.7900963,213.7901567,213.8096132,213.8096132,213.8096132,,218.63408980000003,left,1.0,38.03753649999999,,218.6358349,218.6491393,219.138829,,,,,,,,,,,,,,,,,,,,,,,,,,sub-030,2.0,random_dot,60.02343314829857,
right,right,,7.0,1.0,15.0,1.0,,,,,,,,,219.1550368,,,,,,,,,219.1400845,219.48836420000003,220.2915932,220.2731812,220.27325130000003,220.2915932,220.2915932,220.2915932,,221.0533113,right,1.0,33.98786179999996,,221.0548466,221.0707438,221.555299,,,,,,,,,,,,,,,,,,,,,,,,,,sub-030,2.0,random_dot,60.02343314829857,
left,left,,8.0,0.0,16.0,0.0,,,,,,,,,221.57181000000003,,,,,,,,,221.5564806,221.6551381,222.45871620000003,222.4396966,222.4397538,222.45871620000003,222.45871620000003,222.45871620000003,,223.3825701,right,0.0,34.13433309999999,,223.3850733,223.40654340000003,223.88848740000003,,,,,,,,,,,,,,,,,,,,,,,,,,sub-030,2.0,random_dot,60.02343314829857,
right,right,,8.0,1.0,17.0,1.0,,,,,,,,,223.904937,,,,,,,,,223.8897756,224.6882408,225.49178470000004,225.4730095,225.47306760000004,225.49178470000004,225.49178470000004,225.49178470000004,,226.6034876,right,1.0,34.32657649999999,,226.6049905,226.62682140000004,227.1053782,,,,,,,,,,,,,,,,,,,,,,,,,,sub-030,2.0,random_dot,60.02343314829857,
right,right,,9.0,0.0,18.0,1.0,,,,,,,,,227.1216633,,,,,,,,,227.10661220000003,227.4548257,228.2588647,228.23973340000003,228.2397927,228.2588647,228.2588647,228.2588647,,229.0345795,right,1.0,33.99056589999998,,229.0363029,229.0493626,229.538413,,,,,,,,,,,,,,,,,,,,,,,,,,sub-030,2.0,random_dot,60.02343314829857,
left,left,,9.0,1.0,19.0,0.0,,,,,,,,,229.554948,,,,,,,,,229.53957410000004,230.3384454,231.1419995,231.1229205,231.12297870000003,231.1419995,231.1419995,231.1419995,,231.8722174,left,1.0,33.950064199999986,,231.8731115,231.8874138,232.3718251,232.387471,,,,,,,,,,,,,,,,,,,,,,,,,sub-030,2.0,random_dot,60.02343314829857,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.3719253,232.387471,232.387471,239.65564970000003,space,40.49253299999998,,,,,,,,,,,,,,,,,,,sub-030,2.0,random_dot,60.02343314829857,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.6557085,239.67059240000003,239.67059240000003,251.1219678,space,44.672954,,,,,,,,,,,,sub-030,2.0,random_dot,60.02343314829857,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.5247883,,,,,,,,,255.5136807,255.60431170000004,256.4082651,256.3894259,256.3894985,256.4082651,256.4082651,256.4082651,261.40372460000003,262.3597984,left,1.0,39.17790289999999,,,,,,,,,,,,,,,,,,,,251.1581504,251.24544560000004,251.24544560000004,255.49093220000003,space,37.46979809999999,,,,,sub-030,2.0,random_dot,60.02343314829857,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,262.37700490000003,,,,,,,,,262.3657076,263.17083660000003,263.97426590000003,263.9556092,263.9556703,263.97426590000003,263.97426590000003,263.97426590000003,,264.6603953,right,1.0,33.898540699999955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-030,2.0,random_dot,60.02343314829857,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,264.67696340000003,,,,,,,,,264.6649075,265.4705935,266.2720562,266.2551675,266.25521480000003,266.2720562,266.2720562,266.2720562,,267.7074654,right,1.0,34.54129739999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-030,2.0,random_dot,60.02343314829857,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,267.7197822,,,,,,,,,267.7087745,268.5198901,269.3198521,269.3038878,269.3039129,269.3198521,269.3198521,269.3198521,,270.9543286,left,1.0,34.85551850000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-030,2.0,random_dot,60.02343314829857,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,270.9698412,,,,,,,,,270.9556106,272.170524,272.9718599,272.9550337,272.9550808,272.9718599,272.9718599,272.9718599,,276.3729699,left,1.0,36.61696379999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-030,2.0,random_dot,60.02343314829857,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,2.0,1.0,5.0,1.0,276.3873127,,,,,,,,,276.3754573,276.7370343,277.5387002,277.5215649,277.52161240000004,277.5387002,277.5387002,277.5387002,,278.3086684,right,1.0,33.9905066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-030,2.0,random_dot,60.02343314829857,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,3.0,0.0,6.0,0.0,278.32308620000003,,,,,,,,,278.3111025,279.5202522,280.321837,280.3048556,280.3049024,280.321837,280.321837,280.321837,,285.1115405,right,0.0,38.01071009999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-030,2.0,random_dot,60.02343314829857,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,3.0,1.0,7.0,1.0,285.12541590000006,,,,,,,,,285.11397560000006,285.2202531,286.02179870000003,286.0049694,286.005017,286.02179870000003,286.02179870000003,286.02179870000003,,287.6245463,right,1.0,34.82506950000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-030,2.0,random_dot,60.02343314829857,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,4.0,0.0,8.0,0.0,287.6390916,,,,,,,,,287.6270249,288.8367963,289.63833860000005,289.6214072,289.6214548,289.63833860000005,289.63833860000005,289.63833860000005,,290.34463380000005,right,0.0,33.91898219999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-030,2.0,random_dot,60.02343314829857,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,4.0,1.0,9.0,1.0,290.3587398,,,,,,,,,290.34709530000003,290.70349130000005,291.50508640000004,291.48805970000006,291.4881069,291.50508640000004,291.50508640000004,291.50508640000004,,292.6408167,right,1.0,34.349432399999955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-030,2.0,random_dot,60.02343314829857,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,5.0,0.0,10.0,1.0,292.654757,,,,,,,,,292.64326980000004,293.00344320000005,293.8049822,293.7880678,293.78811720000004,293.8049822,293.8049822,293.8049822,,296.32712740000005,right,1.0,35.74947730000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-030,2.0,random_dot,60.02343314829857,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,5.0,1.0,11.0,0.0,296.3422183,,,,,,,,,296.3299425,296.6866938,297.4880972,297.4713443,297.4713919,297.4880972,297.4880972,297.4880972,,299.2771668,left,1.0,35.011795000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-030,2.0,random_dot,60.02343314829857,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,6.0,0.0,12.0,0.0,299.2916243,,,,,,,,,299.2795938,300.08665560000003,300.8880482,300.8711405,300.87118730000003,300.8880482,300.8880482,300.8880482,,303.07710960000003,left,1.0,35.406351799999925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-030,2.0,random_dot,60.02343314829857,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,6.0,1.0,13.0,1.0,303.0915517,,,,,,,,,303.0795543,303.18659770000005,303.9884729,303.97151390000005,303.9715621,303.9884729,303.9884729,303.9884729,,304.79409960000004,right,1.0,34.019242899999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-030,2.0,random_dot,60.02343314829857,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,7.0,0.0,14.0,1.0,304.8083741,,,,,,,,,304.79653420000005,304.90322970000005,305.70486710000006,305.6879697,305.6880176,305.70486710000006,305.70486710000006,305.70486710000006,,306.3934029,right,1.0,33.90837510000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-030,2.0,random_dot,60.02343314829857,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,7.0,1.0,15.0,0.0,306.4080228,,,,,,,,,306.395875,306.5032183,307.3045662,307.28775060000004,307.28779760000003,307.3045662,307.3045662,307.3045662,312.2898941,313.0390808,left,1.0,38.9583897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-030,2.0,random_dot,60.02343314829857,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,8.0,0.0,16.0,0.0,313.0558057,,,,,,,,,313.043425,313.8530292,314.6545305,314.6377002,314.6377469,314.6545305,314.6545305,314.6545305,,315.8089746,left,1.0,34.379388699999936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-030,2.0,random_dot,60.02343314829857,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,8.0,1.0,17.0,1.0,315.82357070000006,,,,,,,,,315.8114321,316.1697062,316.97114790000006,316.9542251,316.9542903,316.97114790000006,316.97114790000006,316.97114790000006,,317.6573097,right,1.0,33.89702209999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-030,2.0,random_dot,60.02343314829857,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,9.0,0.0,18.0,1.0,317.6714047,,,,,,,,,317.65973290000005,318.46962120000006,319.2710443,319.25417870000007,319.25422640000005,319.2710443,319.2710443,319.2710443,,321.9113723,left,0.0,35.85546160000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-030,2.0,random_dot,60.02343314829857,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,9.0,1.0,19.0,0.0,321.9352608,,,,,,,,,321.9137987,322.0196166,322.8210083,322.8041407,322.80418860000003,322.8210083,322.8210083,322.8210083,,323.59050670000005,left,1.0,33.99107839999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-030,2.0,random_dot,60.02343314829857,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,10.0,0.0,20.0,1.0,323.60496800000004,,,,,,,,,323.592969,323.95291260000005,324.7542484,324.73736550000007,324.737415,324.7542484,324.7542484,324.7542484,,325.6575427,right,1.0,34.11683590000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-030,2.0,random_dot,60.02343314829857,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,10.0,1.0,21.0,0.0,325.6715047,,,,,,,,,325.6600193,325.76959700000003,326.5708695,326.5540769,326.55412440000003,326.5708695,326.5708695,326.5708695,331.5692363,332.4401685,right,0.0,39.08139979999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-030,2.0,random_dot,60.02343314829857,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,11.0,0.0,22.0,1.0,332.45545440000006,,,,,,,,,332.4433066,333.6533735,334.4564694,334.43793840000006,334.43799670000004,334.4564694,334.4564694,334.4564694,,335.26228080000004,right,1.0,34.025339999999915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-030,2.0,random_dot,60.02343314829857,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,11.0,1.0,23.0,0.0,335.27621460000006,,,,,,,,,335.26541720000006,336.0697377,336.87302830000004,336.85447030000006,336.8545283,336.87302830000004,336.87302830000004,336.87302830000004,,337.83782890000003,left,1.0,34.178575600000045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-030,2.0,random_dot,60.02343314829857,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,12.0,0.0,24.0,0.0,337.8536387,,,,,,,,,337.84097920000005,339.0530061,339.8564555,339.83781560000006,339.8378743,339.8564555,339.8564555,339.8564555,,340.63778270000006,right,0.0,34.00360599999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-030,2.0,random_dot,60.02343314829857,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,12.0,1.0,25.0,1.0,340.6535726,,,,,,,,,340.6409052,340.7528571,341.5565053,341.53796470000003,341.5380221,341.5565053,341.5565053,341.5565053,,342.16441530000003,right,1.0,33.83399859999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-030,2.0,random_dot,60.02343314829857,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,13.0,0.0,26.0,1.0,342.17857050000003,,,,,,,,,342.1680959,343.3696368,344.1729334,344.15448080000004,344.1545409,344.1729334,344.1729334,344.1729334,,344.83524030000007,right,1.0,33.87261920000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-030,2.0,random_dot,60.02343314829857,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,13.0,1.0,27.0,0.0,344.85296410000007,,,,,,,,,344.83832720000004,345.18621350000006,345.98937100000006,345.97093060000003,345.97103180000005,345.98937100000006,345.98937100000006,345.98937100000006,,347.29938340000007,left,1.0,34.53307050000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-030,2.0,random_dot,60.02343314829857,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,14.0,0.0,28.0,0.0,347.3129392,,,,,,,,,347.30253280000005,347.40370420000005,348.2067281,348.1875605,348.18761810000007,348.2067281,348.2067281,348.2067281,,353.1544075,left,1.0,38.17593769999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-030,2.0,random_dot,60.02343314829857,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,14.0,1.0,29.0,1.0,353.1688331,,,,,,,,,353.15648530000004,354.3688033,355.16923090000006,355.15324690000006,355.1532871,355.16923090000006,355.16923090000006,355.16923090000006,,355.7705088,right,1.0,33.8207063000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-030,2.0,random_dot,60.02343314829857,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,15.0,0.0,30.0,0.0,355.7855232,,,,,,,,,355.7725638,355.88540100000006,356.6858351,356.6698204,356.66985990000006,356.6858351,356.6858351,356.6858351,361.685439,362.0207106,left,1.0,38.55695849999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-030,2.0,random_dot,60.02343314829857,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,15.0,1.0,31.0,1.0,362.0353122,,,,,,,,,362.0227768,362.3853948,363.1857331000001,363.1697134,363.16975370000006,363.1857331000001,363.1857331000001,363.1857331000001,,363.7037521,right,1.0,33.741365900000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-030,2.0,random_dot,60.02343314829857,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,16.0,0.0,32.0,0.0,363.7185558000001,,,,,,,,,363.7058253,364.5186245,365.3190322,365.3030568,365.3030974,365.3190322,365.3190322,365.3190322,,365.970794,right,0.0,33.86808179999991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-030,2.0,random_dot,60.02343314829857,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,16.0,1.0,33.0,1.0,365.985393,,,,,,,,,365.9728793,367.1852659000001,367.9856212,367.96953320000006,367.9695726000001,367.9856212,367.9856212,367.9856212,,368.7871281,right,1.0,34.02321990000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-030,2.0,random_dot,60.02343314829857,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,17.0,0.0,34.0,0.0,368.8019656,,,,,,,,,368.7891639,368.9020295,369.7024433,369.6862895,369.6863296,369.7024433,369.7024433,369.7024433,,370.4370582,left,1.0,33.9610242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-030,2.0,random_dot,60.02343314829857,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,17.0,1.0,35.0,1.0,370.451852,,,,,,,,,370.4391003,371.2518701,372.05218570000005,372.03617190000006,372.0362122,372.05218570000005,372.05218570000005,372.05218570000005,,374.0036617,right,1.0,35.17497949999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-030,2.0,random_dot,60.02343314829857,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,18.0,0.0,36.0,1.0,374.0184734,,,,,,,,,374.0057163,374.11848190000006,374.9188921000001,374.902834,374.9028744,374.9188921000001,374.9188921000001,374.9188921000001,,378.7704194,left,0.0,37.06763880000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-030,2.0,random_dot,60.02343314829857,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,18.0,1.0,37.0,0.0,378.7850159,,,,,,,,,378.7724716,379.1350081,379.9355007,379.9194127,379.9194523000001,379.9355007,379.9355007,379.9355007,,384.003535,right,0.0,37.29123679999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-030,2.0,random_dot,60.02343314829857,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,19.0,0.0,38.0,1.0,384.0182333,,,,,,,,,384.0055842,385.21825100000007,386.0188142,386.0026707,386.00271090000007,386.0188142,386.0188142,386.0188142,,390.5365786,left,0.0,37.74176090000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-030,2.0,random_dot,60.02343314829857,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,19.0,1.0,39.0,0.0,390.551547,,,,,,,,,390.53863500000006,390.90156600000006,391.7020682,391.685888,391.6859442000001,391.7020682,391.7020682,391.7020682,,392.9865955,left,1.0,34.50254619999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-030,2.0,random_dot,60.02343314829857,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,20.0,0.0,40.0,0.0,393.0014352,,,,,,,,,392.9886475,393.3514743,394.151846,394.1358111,394.1358513,394.151846,394.151846,394.151846,,396.0782491000001,left,1.0,35.1534640000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-030,2.0,random_dot,60.02343314829857,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,20.0,1.0,41.0,1.0,396.0933151,,,,,,,,,396.0826639,396.4352352,397.23480810000007,397.2192362,397.2192687,397.23480810000007,397.23480810000007,397.23480810000007,,398.1541844,right,1.0,34.131231699999944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-030,2.0,random_dot,60.02343314829857,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,21.0,0.0,42.0,0.0,398.1682979,,,,,,,,,398.1564198,399.36810170000007,400.1689452,400.1528122,400.1528584,400.1689452,400.1689452,400.1689452,,402.7436732000001,left,1.0,35.797318399999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-030,2.0,random_dot,60.02343314829857,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,21.0,1.0,43.0,1.0,402.7660355,,,,,,,,,402.746504,403.9517855,404.7553101,404.7367507,404.7368128,404.7553101,404.7553101,404.7553101,,407.13203990000005,right,1.0,35.59213479999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-030,2.0,random_dot,60.02343314829857,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,22.0,0.0,44.0,0.0,407.1510676,,,,,,,,,407.1353197,408.3353825,409.1389473,409.1197174,409.1197762,409.1389473,409.1389473,409.1389473,,412.40432360000005,left,1.0,36.49266149999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-030,2.0,random_dot,60.02343314829857,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,22.0,1.0,45.0,1.0,412.4186759,,,,,,,,,412.4062787,412.5176542,413.3176589,413.3018853,413.3019204,413.3176589,413.3176589,413.3176589,,416.9190098,right,1.0,36.81981129999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-030,2.0,random_dot,60.02343314829857,
