direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,dots.stopped,respDots.keys,respDots.corr,respDots.rt,respDots.duration,feedback.started,textFeedback.started,feedback.stopped,stimulusDots.stopped,textFeedback.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,goodbye.started,textGoodbye.started,textGoodbye.stopped,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 74
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,25.0,0.0,50.0,0.0,270.62045350001426,,,,,,,,,270.6080185000028,271.4204657000082,272.22085750001133,272.2045006999979,272.2045333000133,272.22085750001133,272.22085750001133,272.22085750001133,273.08940070000244,left,1.0,38.50216529998579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-045,1.0,random_dot,59.74472275227346,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,25.0,1.0,51.0,1.0,273.1032874000084,,,,,,,,,273.0912088000041,273.45345060000545,274.254102100007,274.2381161999947,274.23815540000214,274.254102100007,274.254102100007,274.254102100007,275.57253249999485,right,1.0,38.94489559999784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-045,1.0,random_dot,59.74472275227346,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,26.0,0.0,52.0,0.0,275.5866120000137,,,,,,,,,275.5742680999974,275.93670690001454,276.737174400012,276.7210645000159,276.7211052000057,276.737174400012,276.737174400012,276.737174400012,277.4054322000011,left,1.0,38.29657750000479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-045,1.0,random_dot,59.74472275227346,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,26.0,1.0,53.0,1.0,277.4198313000088,,,,,,,,,277.4071454000077,277.51988020000863,278.3206845000095,278.3044828000129,278.3045151999977,278.3206845000095,278.3206845000095,278.3206845000095,280.9888632000075,right,1.0,40.2962612999836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-045,1.0,random_dot,59.74472275227346,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,27.0,0.0,54.0,1.0,281.0033947000047,,,,,,,,,280.9909461000061,281.1033516000025,281.9038624000096,281.88772920001065,281.88776700000744,281.9038624000096,281.9038624000096,281.9038624000096,283.58924130001105,right,1.0,39.31641419997322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-045,1.0,random_dot,59.74472275227346,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,27.0,1.0,55.0,0.0,283.6032064000028,,,,,,,,,283.59098249999806,283.7033970000048,284.50383130001137,284.4875682000129,284.4876004999969,284.50383130001137,284.50383130001137,284.50383130001137,285.17237549999845,left,1.0,38.30010480000056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-045,1.0,random_dot,59.74472275227346,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,28.0,0.0,56.0,0.0,285.1867093000037,,,,,,,,,285.17410639999434,286.38667360000545,287.18775449998793,287.1712598000013,287.1712941000005,287.18775449998793,287.18775449998793,287.18775449998793,287.85581219999585,left,1.0,38.29608759997063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-045,1.0,random_dot,59.74472275227346,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,28.0,1.0,57.0,1.0,287.87004400001024,,,,,,,,,287.8576257000095,289.06998329999624,289.8705775999988,289.85469840001315,289.8547311000002,289.8705775999988,289.8705775999988,289.8705775999988,292.3894624999957,right,1.0,40.15441489999648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-045,1.0,random_dot,59.74472275227346,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,29.0,0.0,58.0,0.0,292.40338599999086,,,,,,,,,292.3914382999937,292.50365440000314,293.3038147999905,293.28848439999274,293.2885234999994,293.3038147999905,293.3038147999905,293.3038147999905,294.0722061000124,left,1.0,38.40536809997866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-045,1.0,random_dot,59.74472275227346,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,29.0,1.0,59.0,1.0,294.0872231000103,,,,,,,,,294.07406079999055,294.88684510000166,295.6880874999915,295.67129090000526,295.6713332000072,295.6880874999915,295.6880874999915,295.6880874999915,296.92320710001513,right,1.0,38.87342059999355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-045,1.0,random_dot,59.74472275227346,
,,accuracy,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-045,1.0,random_dot,59.74472275227346,
right,right,speed,,,,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,303.9406924000068,,,,,,,,,303.93360499999835,305.1370816999988,305.9369802000001,305.920932500012,305.9209687999973,305.9369802000001,305.9369802000001,305.9369802000001,307.2554226999928,right,1.0,38.94999809999717,,,,,,,,,,,,,,,,,,,,,296.9251608999912,296.94267160000163,296.94267160000163,303.92162800001097,space,44.61272040000768,,,,,,sub-045,1.0,random_dot,59.74472275227346,
left,left,speed,,,,,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,307.27028610001435,,,,,,,,,307.25772230001166,307.36996460001683,308.17081750000943,308.1541500999883,308.15418240000145,308.17081750000943,308.17081750000943,308.17081750000943,308.7240635000053,left,1.0,38.192226599989226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-045,1.0,random_dot,59.74472275227346,
right,right,speed,,,,,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,308.7364560000133,,,,,,,,,308.7258179000055,309.9370942999958,310.7371392000059,310.72098810001626,310.72103489999427,310.7371392000059,310.7371392000059,310.7371392000059,312.15538440001546,right,1.0,39.04864489997272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-045,1.0,random_dot,59.74472275227346,
left,left,speed,,,,,0.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,312.1698863999918,,,,,,,,,312.1571969999932,312.519979100005,313.3205304000003,313.3043391999963,313.30437170001096,313.3205304000003,313.3205304000003,313.3205304000003,315.13896179999574,left,1.0,39.44303989998298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-045,1.0,random_dot,59.74472275227346,
left,left,speed,,,,,0.0,1.0,1.0,1.0,2.0,0.0,4.0,0.0,315.15411309999763,,,,,,,,,315.14070509999874,315.9531389999902,316.7537109999976,316.73766280000564,316.737696199998,316.7537109999976,316.7537109999976,316.7537109999976,318.32238759999746,left,1.0,39.19646340000327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-045,1.0,random_dot,59.74472275227346,
right,right,speed,,,,,0.0,1.0,1.0,1.0,2.0,1.0,5.0,1.0,318.3365993000043,,,,,,,,,318.3241646999959,318.6868489999906,319.4870708000089,319.47148410000955,319.4715170999989,319.4870708000089,319.4870708000089,319.4870708000089,320.55587879999075,right,1.0,38.70737079996616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-045,1.0,random_dot,59.74472275227346,
left,left,speed,,,,,0.0,1.0,1.0,1.0,3.0,0.0,6.0,0.0,320.5696250000037,,,,,,,,,320.5577090000152,320.66996389999986,321.4704228999908,321.4544804999896,321.45451579999644,321.4704228999908,321.4704228999908,321.4704228999908,322.15547990001505,left,1.0,38.31769749999512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-045,1.0,random_dot,59.74472275227346,
right,right,speed,,,,,0.0,1.0,1.0,1.0,3.0,1.0,7.0,1.0,322.1699301000044,,,,,,,,,322.157395599992,322.52045139999245,323.32031370000914,323.3050746000081,323.3051178000169,323.32031370000914,323.32031370000914,323.32031370000914,326.6554039999901,right,1.0,40.971827200002735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-045,1.0,random_dot,59.74472275227346,
right,right,speed,,,,,0.0,1.0,1.0,1.0,4.0,0.0,8.0,1.0,326.6696707000083,,,,,,,,,326.6573252000089,327.86985069999355,328.67017530000885,328.6541763000132,328.65421090001473,328.67017530000885,328.67017530000885,328.67017530000885,330.03885720000835,right,1.0,39.00304869998945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-045,1.0,random_dot,59.74472275227346,
left,left,speed,,,,,0.0,1.0,1.0,1.0,4.0,1.0,9.0,0.0,330.05310499999905,,,,,,,,,330.040573300008,330.1532606999972,330.95383350001066,330.93769369999063,330.9377277000167,330.95383350001066,330.95383350001066,330.95383350001066,331.571944299998,left,1.0,38.24774189997697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-045,1.0,random_dot,59.74472275227346,
left,left,speed,,,,,0.0,1.0,1.0,1.0,5.0,0.0,10.0,0.0,331.58616169999004,,,,,,,,,331.57367430001614,331.9365758000058,332.73731970001245,332.72142149999854,332.72146050000447,332.73731970001245,332.73731970001245,332.73731970001245,333.43941729998915,left,1.0,38.33391940000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-045,1.0,random_dot,59.74472275227346,
right,right,speed,,,,,0.0,1.0,1.0,1.0,5.0,1.0,11.0,1.0,333.45289310000953,,,,,,,,,333.4416362000047,333.8030418000126,334.60404979999294,334.5875043999986,334.5875471000036,334.60404979999294,334.60404979999294,334.60404979999294,335.48920320000616,right,1.0,38.52299500000663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-045,1.0,random_dot,59.74472275227346,
left,left,speed,,,,,0.0,1.0,1.0,1.0,6.0,0.0,12.0,0.0,335.5028464999923,,,,,,,,,335.4909966000123,336.7058027999883,337.52081980000366,337.5041274999967,337.5041587000014,337.52081980000366,337.52081980000366,337.52081980000366,338.5718768000079,left,1.0,38.68104160000803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-045,1.0,random_dot,59.74472275227346,
right,right,speed,,,,,0.0,1.0,1.0,1.0,6.0,1.0,13.0,1.0,338.58624530001543,,,,,,,,,338.5736001000041,338.6864516999922,339.48728880001,339.47076299999026,339.4707966000133,339.48728880001,339.48728880001,339.48728880001,340.3222229999956,right,1.0,38.470387999987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-045,1.0,random_dot,59.74472275227346,
right,right,speed,,,,,0.0,1.0,1.0,1.0,7.0,0.0,14.0,1.0,340.3362513000029,,,,,,,,,340.3241410999908,341.5363920000091,342.3368659999978,342.3208830000076,342.3209174000076,342.3368659999978,342.3368659999978,342.3368659999978,343.172058199998,right,1.0,38.47168459999375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-045,1.0,random_dot,59.74472275227346,
left,left,speed,,,,,0.0,1.0,1.0,1.0,7.0,1.0,15.0,0.0,343.18647270000656,,,,,,,,,343.1739707000088,343.28700840001693,344.0871666999883,344.0706380000047,344.0706707999925,344.0871666999883,344.0871666999883,344.0871666999883,344.80507910001324,left,1.0,38.34464679998928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-045,1.0,random_dot,59.74472275227346,
right,right,speed,,,,,0.0,1.0,1.0,1.0,8.0,0.0,16.0,1.0,344.8204319000069,,,,,,,,,344.8068709000072,344.91987440001685,345.72017029998824,345.70410930001526,345.7041426000069,345.72017029998824,345.72017029998824,345.72017029998824,347.2229973000067,right,1.0,39.14157690000138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-045,1.0,random_dot,59.74472275227346,
left,left,speed,,,,,0.0,1.0,1.0,1.0,8.0,1.0,17.0,0.0,347.2363206000009,,,,,,,,,347.2247141000116,347.33639430001494,348.1368667999923,348.1213103999908,348.12135780000244,348.1368667999923,348.1368667999923,348.1368667999923,349.155233700003,left,1.0,38.65516969998134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-045,1.0,random_dot,59.74472275227346,
right,right,speed,,,,,0.0,1.0,1.0,1.0,9.0,0.0,18.0,1.0,349.1696477000078,,,,,,,,,349.1570308000082,349.5201004999981,350.32038399999146,350.3042598000029,350.30430079999496,350.32038399999146,350.32038399999146,350.32038399999146,351.07288590000826,right,1.0,38.38048560000607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-045,1.0,random_dot,59.74472275227346,
left,left,speed,,,,,0.0,1.0,1.0,1.0,9.0,1.0,19.0,0.0,351.0861867000058,,,,,,,,,351.0746014000033,352.2863051999884,353.08696039998904,353.07099539999035,353.0710284000088,353.08696039998904,353.08696039998904,353.08696039998904,354.35521480001626,left,1.0,38.90348119998816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-045,1.0,random_dot,59.74472275227346,
right,right,speed,,,,,0.0,1.0,1.0,1.0,10.0,0.0,20.0,1.0,354.3694933000079,,,,,,,,,354.3569683000096,354.4700255999924,355.2702191999997,355.25422560001607,355.25425719999475,355.2702191999997,355.2702191999997,355.2702191999997,356.6733588000061,right,1.0,39.04241339999135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-045,1.0,random_dot,59.74472275227346,
left,left,speed,,,,,0.0,1.0,1.0,1.0,10.0,1.0,21.0,0.0,356.6864418000041,,,,,,,,,356.67512830000487,357.0365610000153,357.8366618000145,357.8205028999946,357.8205375999969,357.8366618000145,357.8366618000145,357.8366618000145,360.3886305000051,right,0.0,40.17993660000502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-045,1.0,random_dot,59.74472275227346,
right,right,speed,,,,,0.0,1.0,1.0,1.0,11.0,0.0,22.0,1.0,360.4028679000039,,,,,,,,,360.39056379999965,360.5031203000108,361.3035172999953,361.2874226999993,361.2874562999932,361.3035172999953,361.3035172999953,361.3035172999953,366.83876839998993,right,1.0,43.17065149996779,,,,,366.2867021000129,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-045,1.0,random_dot,59.74472275227346,
left,left,speed,,,,,0.0,1.0,1.0,1.0,11.0,1.0,23.0,0.0,366.85291079999297,,,,,,,,,366.841565300012,368.0529159000144,368.8531712999975,368.83775310000055,368.8377870999975,368.8531712999975,368.8531712999975,368.8531712999975,369.60507300001336,left,1.0,38.38078269996913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-045,1.0,random_dot,59.74472275227346,
left,left,speed,,,,,0.0,1.0,1.0,1.0,12.0,0.0,24.0,0.0,369.6196856999886,,,,,,,,,369.6068060999969,370.4203208000108,371.2199450999906,371.204390400002,371.2044336000108,371.2199450999906,371.2199450999906,371.2199450999906,371.87291040000855,left,1.0,38.29171459999634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-045,1.0,random_dot,59.74472275227346,
right,right,speed,,,,,0.0,1.0,1.0,1.0,12.0,1.0,25.0,1.0,371.8860959000013,,,,,,,,,371.87482140000793,371.9863407000085,372.7872497999924,372.7704060999968,372.7704389000137,372.7872497999924,372.7872497999924,372.7872497999924,373.4385774999973,right,1.0,38.28385499998694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-045,1.0,random_dot,59.74472275227346,
right,right,speed,,,,,0.0,1.0,1.0,1.0,13.0,0.0,26.0,1.0,373.45260670001153,,,,,,,,,373.4403576999903,373.553413000016,374.354415800015,374.3374644000141,374.33750680001685,374.354415800015,374.354415800015,374.354415800015,375.5226933000085,right,1.0,38.8071603999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-045,1.0,random_dot,59.74472275227346,
left,left,speed,,,,,0.0,1.0,1.0,1.0,13.0,1.0,27.0,0.0,375.5363772000128,,,,,,,,,375.5244296000165,376.3368055000028,377.1366682999942,377.1206875999924,377.1207214000169,377.1366682999942,377.1366682999942,377.1366682999942,377.7553712000081,left,1.0,38.253662000002805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-045,1.0,random_dot,59.74472275227346,
left,left,speed,,,,,0.0,1.0,1.0,1.0,14.0,0.0,28.0,0.0,377.7694125999988,,,,,,,,,377.7570900999999,378.9700028999941,379.7700346999918,379.7538366999943,379.7538702999882,379.7700346999918,379.7700346999918,379.7700346999918,380.88806810000096,left,1.0,38.74409549997654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-045,1.0,random_dot,59.74472275227346,
right,right,speed,,,,,0.0,1.0,1.0,1.0,14.0,1.0,29.0,1.0,380.90276870000525,,,,,,,,,380.88981510000303,381.70304490000126,382.5036203000054,382.4874407000025,382.48747490000096,382.5036203000054,382.5036203000054,382.5036203000054,383.3721052999899,right,1.0,38.50740179998684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-045,1.0,random_dot,59.74472275227346,
left,left,speed,,,,,0.0,1.0,1.0,1.0,15.0,0.0,30.0,0.0,383.386261800013,,,,,,,,,383.37429169999086,383.7366929000127,384.53673870000057,384.5207502999983,384.5207939000102,384.53673870000057,384.53673870000057,384.53673870000057,385.2049521000008,left,1.0,38.29750349998358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-045,1.0,random_dot,59.74472275227346,
right,right,speed,,,,,0.0,1.0,1.0,1.0,15.0,1.0,31.0,1.0,385.2195844000089,,,,,,,,,385.2067950000055,386.41969790001167,387.220004200004,387.203949799994,387.2039829000132,387.220004200004,387.220004200004,387.220004200004,389.2050320999988,right,1.0,39.61547469999641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-045,1.0,random_dot,59.74472275227346,
right,right,speed,,,,,0.0,1.0,1.0,1.0,16.0,0.0,32.0,1.0,389.2194251999899,,,,,,,,,389.2067565000034,389.3195023000008,390.1200469000032,390.1037950000027,390.1038292000012,390.1200469000032,390.1200469000032,390.1200469000032,390.98858150001615,right,1.0,38.49749119998887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-045,1.0,random_dot,59.74472275227346,
left,left,speed,,,,,0.0,1.0,1.0,1.0,16.0,1.0,33.0,0.0,391.0028175000043,,,,,,,,,390.9903325999912,391.8031379999884,392.603136699996,392.5873432999943,392.5873866000038,392.603136699996,392.603136699996,392.603136699996,393.3220583999937,left,1.0,38.35465860000113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-045,1.0,random_dot,59.74472275227346,
right,right,speed,,,,,0.0,1.0,1.0,1.0,17.0,0.0,34.0,1.0,393.3359417000029,,,,,,,,,393.3238618999894,393.6866363000008,394.486713899998,394.4707637999964,394.4707971999888,394.486713899998,394.486713899998,394.486713899998,395.6048350000056,right,1.0,38.74429390000296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-045,1.0,random_dot,59.74472275227346,
left,left,speed,,,,,0.0,1.0,1.0,1.0,17.0,1.0,35.0,0.0,395.6193853000004,,,,,,,,,395.6066108999949,395.96936560000177,396.7703125000117,396.7541360000032,396.754170500004,396.7703125000117,396.7703125000117,396.7703125000117,397.5047360000026,left,1.0,38.36401079999632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-045,1.0,random_dot,59.74472275227346,
left,left,speed,,,,,0.0,1.0,1.0,1.0,18.0,0.0,36.0,0.0,397.5194168000016,,,,,,,,,397.5065347999917,398.3195390999899,399.1198146000097,399.1042361000145,399.104274799989,399.1198146000097,399.1198146000097,399.1198146000097,399.7552583999932,left,1.0,38.26858199998969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-045,1.0,random_dot,59.74472275227346,
right,right,speed,,,,,0.0,1.0,1.0,1.0,18.0,1.0,37.0,1.0,399.7695054000069,,,,,,,,,399.757145999989,399.8691738999914,400.6700266000116,400.6540659000166,400.65409930000897,400.6700266000116,400.6700266000116,400.6700266000116,401.6047277000034,right,1.0,38.56654139998136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-045,1.0,random_dot,59.74472275227346,
right,right,speed,,,,,0.0,1.0,1.0,1.0,19.0,0.0,38.0,1.0,401.61928250000346,,,,,,,,,401.606557799998,401.7192796000163,402.5197515999898,402.503970699996,402.5040028000076,402.5197515999898,402.5197515999898,402.5197515999898,403.1716786999896,right,1.0,38.27678199997172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-045,1.0,random_dot,59.74472275227346,
left,left,speed,,,,,0.0,1.0,1.0,1.0,19.0,1.0,39.0,0.0,403.1860814999964,,,,,,,,,403.1734243000101,403.53637029998936,404.33632110001054,404.32169859998976,404.3217435000115,404.33632110001054,404.33632110001054,404.33632110001054,405.08838130001095,left,1.0,38.38223699998344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-045,1.0,random_dot,59.74472275227346,
right,right,speed,,,,,0.0,1.0,1.0,1.0,20.0,0.0,40.0,1.0,405.1023870999925,,,,,,,,,405.0901166000112,405.4531061000016,406.2531361000147,406.2371057000128,406.2371381999983,406.2531361000147,406.2531361000147,406.2531361000147,407.00475290001486,right,1.0,38.380569399974775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-045,1.0,random_dot,59.74472275227346,
left,left,speed,,,,,0.0,1.0,1.0,1.0,20.0,1.0,41.0,0.0,407.0196010000072,,,,,,,,,407.0066401000077,407.1195753999928,407.9206572000112,407.9039429000113,407.90397410001606,407.9206572000112,407.9206572000112,407.9206572000112,408.80453729999135,left,1.0,38.50937990000239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-045,1.0,random_dot,59.74472275227346,
right,right,speed,,,,,0.0,1.0,1.0,1.0,21.0,0.0,42.0,1.0,408.8195592999982,,,,,,,,,408.8067402000015,409.1697347000008,409.96966209998936,409.9539000999939,409.9539473000041,409.96966209998936,409.96966209998936,409.96966209998936,410.9389852000168,right,1.0,38.60317869999562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-045,1.0,random_dot,59.74472275227346,
left,left,speed,,,,,0.0,1.0,1.0,1.0,21.0,1.0,43.0,0.0,410.9529097999912,,,,,,,,,410.9407339000026,412.15279739999096,412.95322679998935,412.93767630000366,412.937719700014,412.95322679998935,412.95322679998935,412.95322679998935,413.8214645000117,left,1.0,38.49351319999551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-045,1.0,random_dot,59.74472275227346,
left,left,speed,,,,,0.0,1.0,1.0,1.0,22.0,0.0,44.0,0.0,413.83612049999647,,,,,,,,,413.8231874000048,414.1860469999956,414.9868143000058,414.9706240000087,414.9706574000011,414.9868143000058,414.9868143000058,414.9868143000058,415.7050082999922,left,1.0,38.351125599991065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-045,1.0,random_dot,59.74472275227346,
right,right,speed,,,,,0.0,1.0,1.0,1.0,22.0,1.0,45.0,1.0,415.71913360001054,,,,,,,,,415.7067967999901,416.9194549999957,417.7199398000084,417.7038332000084,417.7038655999932,417.7199398000084,417.7199398000084,417.7199398000084,418.3216262999922,right,1.0,38.23431839997647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-045,1.0,random_dot,59.74472275227346,
right,right,speed,,,,,0.0,1.0,1.0,1.0,23.0,0.0,46.0,1.0,418.3358900000167,,,,,,,,,418.3233509999991,418.69039090001024,419.5033221000049,419.4872765000037,419.4873160000134,419.5033221000049,419.5033221000049,419.5033221000049,421.5382812999888,right,1.0,39.67040689999703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-045,1.0,random_dot,59.74472275227346,
left,left,speed,,,,,0.0,1.0,1.0,1.0,23.0,1.0,47.0,0.0,421.5523096999968,,,,,,,,,421.5399998000066,422.3525945000001,423.1529855999979,423.1370920999907,423.1371243000031,423.1529855999979,423.1529855999979,423.1529855999979,423.93856690000393,left,1.0,38.4098806999973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-045,1.0,random_dot,59.74472275227346,
right,right,speed,,,,,0.0,1.0,1.0,1.0,24.0,0.0,48.0,1.0,423.9525022000016,,,,,,,,,423.9402875000087,424.3028996000066,425.1032520000008,425.0870550000109,425.0870893000101,425.1032520000008,425.1032520000008,425.1032520000008,425.8046381000022,right,1.0,38.32906429999275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-045,1.0,random_dot,59.74472275227346,
left,left,speed,,,,,0.0,1.0,1.0,1.0,24.0,1.0,49.0,0.0,425.8191634000104,,,,,,,,,425.8067325000011,425.9193410000007,426.71993170000496,426.7035827999935,426.70361540000886,426.71993170000496,426.71993170000496,426.71993170000496,429.00485719999415,left,1.0,39.91550209998968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-045,1.0,random_dot,59.74472275227346,
right,right,speed,,,,,0.0,1.0,1.0,1.0,25.0,0.0,50.0,1.0,429.01948660000926,,,,,,,,,429.0067481000151,429.8194023999968,430.6203426000138,430.6036519999907,430.603691700002,430.6203426000138,430.6203426000138,430.6203426000138,432.1553929999936,right,1.0,39.17160070000682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-045,1.0,random_dot,59.74472275227346,
left,left,speed,,,,,0.0,1.0,1.0,1.0,25.0,1.0,51.0,0.0,432.1694514999981,,,,,,,,,432.1573869000131,433.3692643000104,434.1698105999967,434.1538260999951,434.1538584000082,434.1698105999967,434.1698105999967,434.1698105999967,435.6219273000024,left,1.0,39.0877891999844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-045,1.0,random_dot,59.74472275227346,
left,left,speed,,,,,0.0,1.0,1.0,1.0,26.0,0.0,52.0,0.0,435.63634299999103,,,,,,,,,435.62365039999713,435.73693189999904,436.5363854999887,436.5206405000063,436.52067210001405,436.5363854999887,436.5363854999887,436.5363854999887,437.787848500011,left,1.0,38.879153599991696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-045,1.0,random_dot,59.74472275227346,
right,right,speed,,,,,0.0,1.0,1.0,1.0,26.0,1.0,53.0,1.0,437.8023938999977,,,,,,,,,437.7895775999932,437.9025970000075,438.7029451999988,438.68683990000864,438.6868722999934,438.7029451999988,438.7029451999988,438.7029451999988,439.53815730000497,right,1.0,38.47047790000215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-045,1.0,random_dot,59.74472275227346,
right,right,speed,,,,,0.0,1.0,1.0,1.0,27.0,0.0,54.0,1.0,439.5522241000144,,,,,,,,,439.5399725000025,439.6525612999976,440.453118400008,440.4371128999919,440.4371514999948,440.453118400008,440.453118400008,440.453118400008,441.221641000011,right,1.0,38.40085899998667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-045,1.0,random_dot,59.74472275227346,
left,left,speed,,,,,0.0,1.0,1.0,1.0,27.0,1.0,55.0,0.0,441.23588950000703,,,,,,,,,441.2233834000072,441.5862150999892,442.3869971999957,442.3703976999968,442.3704364000005,442.3869971999957,442.3869971999957,442.3869971999957,443.47197330000927,left,1.0,38.72162359999493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-045,1.0,random_dot,59.74472275227346,
