direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,stimulusDots.stopped,dots.stopped,respDots.keys,respDots.corr,respDots.rt,respDots.duration,feedback.started,textFeedback.started,feedback.stopped,textFeedback.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,goodbye.started,textGoodbye.started,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 73
,,,,,,,,,,,,,,,,,0.0084843999939039,0.0158198999997694,0.0158198999997694,51.57714099998702,space,123.38691250002012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-237,1.0,random_dot,99.45261281322192,
left,left,,0.0,0.0,0.0,0.0,,,,,,,,,51.61635789999855,,,,,,,,,51.60683860001154,51.93283820000943,52.76913560001413,52.735102400009055,52.735195299988845,52.76913560001413,52.76913560001413,52.76913560001413,57.73829720000504,70.37332019998576,right,0.0,89.43370470000082,,70.37676459999057,70.41245830000844,70.87703430000693,,,,,,,,,,,,,,,,,,,,,,,,,,sub-237,1.0,random_dot,99.45261281322192,
right,right,,0.0,1.0,1.0,1.0,,,,,,,,,70.8851721000101,,,,,,,,,70.8782566000009,70.97711559999152,71.78468270000303,71.77157049998641,71.77162779998616,71.78468270000303,71.78468270000303,71.78468270000303,76.77401699998882,81.0827142999915,right,1.0,81.12661970002227,,81.08363790001022,81.10029649999342,81.59224279999034,,,,,,,,,,,,,,,,,,,,,,,,,,sub-237,1.0,random_dot,99.45261281322192,
right,right,,1.0,0.0,2.0,1.0,,,,,,,,,81.59816839999985,,,,,,,,,81.59336239998811,81.9340535000083,82.73732769998605,82.72522860000026,82.72528479999164,82.73732769998605,82.73732769998605,82.73732769998605,,86.17347060001339,left,0.0,75.25861940000323,,86.17591819999507,86.19452550000278,86.68309090001276,,,,,,,,,,,,,,,,,,,,,,,,,,sub-237,1.0,random_dot,99.45261281322192,
left,left,,1.0,1.0,3.0,0.0,,,,,,,,,86.68935979998787,,,,,,,,,86.6841456000111,87.03133580001304,87.83656789999804,87.82396690000314,87.82404239999596,87.83656789999804,87.83656789999804,87.83656789999804,92.83272629999556,93.83227849999092,left,1.0,77.81923590000952,,93.83384499998648,93.85084639998968,94.33753839999554,,,,,,,,,,,,,,,,,,,,,,,,,,sub-237,1.0,random_dot,99.45261281322192,
right,right,,2.0,0.0,4.0,1.0,,,,,,,,,94.34566419999464,,,,,,,,,94.3386438000016,95.53677659999812,96.34311759998673,96.33007210001232,96.33015620001242,96.34311759998673,96.34311759998673,96.34311759998673,101.33677309998892,102.2635350000055,left,0.0,77.74718229999417,,102.26548810000531,102.28215509999428,102.76855629999773,,,,,,,,,,,,,,,,,,,,,,,,,,sub-237,1.0,random_dot,99.45261281322192,
left,left,,2.0,1.0,5.0,0.0,,,,,,,,,102.77662339998642,,,,,,,,,102.7698199999868,102.87231480001356,103.68044809999992,103.66950620000716,103.66956099998788,103.68044809999992,103.68044809999992,103.68044809999992,108.67956570000388,109.88549049998984,right,0.0,78.03022590000182,,109.88685670000268,109.89277020000736,110.38417669999762,110.39116150001064,,,,,,,,,,,,,,,,,,,,,,,,,sub-237,1.0,random_dot,99.45261281322192,
left,left,,3.0,0.0,6.0,0.0,,,,,,,,,110.39116150001064,,,,,,,,,110.3852179000096,110.49260900000807,111.29555710000568,111.28411300000153,111.2841933000018,111.29555710000568,111.29555710000568,111.29555710000568,116.29781439999353,117.48861209998722,right,0.0,78.01399870001478,,117.49086920000263,117.49958609999156,117.9908804000006,117.99737830000232,,,,,,,,,,,,,,,,,,,,,,,,,sub-237,1.0,random_dot,99.45261281322192,
right,right,,3.0,1.0,7.0,1.0,,,,,,,,,117.99737830000232,,,,,,,,,117.9922144000011,118.0892712000059,118.89936469998791,118.88666819999344,118.88678780000193,118.89936469998791,118.89936469998791,118.89936469998791,,122.34475009999004,left,0.0,75.27131560002454,,122.34690189998946,122.3627092000097,122.84782490000362,,,,,,,,,,,,,,,,,,,,,,,,,,sub-237,1.0,random_dot,99.45261281322192,
right,right,,4.0,0.0,8.0,1.0,,,,,,,,,122.85416859999532,,,,,,,,,122.84903280000437,123.64585259999149,124.4543968999933,124.442878700007,124.44293509999989,124.4543968999933,124.4543968999933,124.4543968999933,,125.47227399999974,left,0.0,72.84344810000039,,125.4737092999858,125.47983419999946,125.97176029998808,125.97892510000383,,,,,,,,,,,,,,,,,,,,,,,,,sub-237,1.0,random_dot,99.45261281322192,
