direction,corrAns,thisN,thisTrialN,thisRepN,respDots.keys,respDots.corr,respDots.rt,respDots.duration,randomInstr,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,dots.stopped,practice_trials.respDots.keys,practice_trials.respDots.corr,practice_trials.respDots.rt,practice_trials.respDots.duration,feedback.started,textFeedback.started,feedback.stopped,textFeedback.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,instr_trials.respRandomInstr.keys,instr_trials.respRandomInstr.rt,instr_trials.respRandomInstr.duration,test_trials.respDots.keys,test_trials.respDots.corr,test_trials.respDots.rt,test_trials.respDots.duration,goodbye.started,textGoodbye.started,textGoodbye.stopped,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 87
right,right,11.0,1.0,5.0,right,1.0,4.259215960000006,,,,,,5.0,1.0,11.0,1.0,,,,,,,,,63.401689379,,,,,,,,,63.392234708000046,63.74091345700003,64.53488665500004,64.52482533,64.52512366799999,64.53488665500004,64.53488665500004,64.53488665500004,68.80358745000001,right,1.0,4.259215960000006,,68.80367902900002,68.81071673600002,69.30214588700005,69.30760057099997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-125,1,random_dot,70.13385094546211,
right,right,12.0,0.0,6.0,right,1.0,0.4620082290000482,,,,,,6.0,0.0,12.0,1.0,,,,,,,,,69.30760057099997,,,,,,,,,69.30239592400005,70.50148157399997,71.29260004600008,71.28559932500002,71.285897632,71.29260004600008,71.29260004600008,71.29260004600008,71.76276052399999,right,1.0,0.4620082290000482,,71.76285732500003,71.77188859099999,72.25886030200002,72.26839823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-125,1,random_dot,70.13385094546211,
left,left,13.0,1.0,6.0,left,1.0,1.2893429660000493,,,,,,6.0,1.0,13.0,0.0,,,,,,,,,72.26839823,,,,,,,,,72.25920984900006,72.60851743800004,73.40246795000007,73.393068718,73.39362274000007,73.40246795000007,73.40246795000007,73.40246795000007,74.70361844399997,left,1.0,1.2893429660000493,,74.70374834200004,74.71162115000004,75.202772729,75.20924521500001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-125,1,random_dot,70.13385094546211,
left,left,14.0,0.0,7.0,right,0.0,1.6932177590000492,,,,,,7.0,0.0,14.0,0.0,,,,,,,,,75.20924521500001,,,,,,,,,75.20323238200001,76.00174934899997,76.794787219,76.78613425900005,76.78667470300002,76.794787219,76.794787219,76.794787219,78.50007907200006,right,0.0,1.6932177590000492,,78.50415148900004,78.51369307699997,79.00200186500001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-125,1,random_dot,70.13385094546211,
right,right,15.0,1.0,7.0,right,1.0,1.3270502149999857,,,,,,7.0,1.0,15.0,1.0,,,,,,,,,79.00873865599999,,,,,,,,,79.00248057600004,79.34204533600007,80.135968596,80.12644956200006,80.12700201000007,80.135968596,80.135968596,80.135968596,81.47540708300005,right,1.0,1.3270502149999857,,81.47855106999998,81.50096364900003,81.98516855000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-125,1,random_dot,70.13385094546211,
left,left,16.0,0.0,8.0,right,0.0,1.2706894250000005,,,,,,8.0,0.0,16.0,0.0,,,,,,,,,81.99172768200003,,,,,,,,,81.98564011300004,82.77446426400002,83.56893504699997,83.55939995200004,83.55995740000003,83.56893504699997,83.56893504699997,83.56893504699997,84.85389136100002,right,0.0,1.2706894250000005,,84.85677237200002,84.86431732400001,85.35245420000001,85.35873568800002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-125,1,random_dot,70.13385094546211,
right,right,17.0,1.0,8.0,right,1.0,3.452953383000022,,,,,,8.0,1.0,17.0,1.0,,,,,,,,,85.35873568800002,,,,,,,,,85.352809084,86.55156083700001,87.34250761999999,87.33527679100007,87.335586423,87.34250761999999,87.34250761999999,87.34250761999999,90.80445082300002,right,1.0,3.452953383000022,,90.806947465,90.81553138900006,91.30207441100004,91.30842782900004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-125,1,random_dot,70.13385094546211,
right,right,18.0,0.0,9.0,right,1.0,1.5279313750000938,,,,,,9.0,0.0,18.0,1.0,,,,,,,,,91.30842782900004,,,,,,,,,91.302334579,92.10154886700002,92.89500455000008,92.88599520499996,92.88655950200008,92.89500455000008,92.89500455000008,92.89500455000008,94.42938996200007,right,1.0,1.5279313750000938,,94.42951341000004,94.43958906400007,94.92623440900002,94.93486373300004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-125,1,random_dot,70.13385094546211,
left,left,19.0,1.0,9.0,left,1.0,1.420412811999995,,,,,,9.0,1.0,19.0,0.0,,,,,,,,,94.93486373300004,,,,,,,,,94.92670456400003,95.27528166399998,96.06916098600004,96.05963081699996,96.05999393600008,96.06916098600004,96.06916098600004,96.06916098600004,97.50302229,left,1.0,1.420412811999995,,97.503148733,97.51807169000006,98.00233971400009,98.01160836500004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-125,1,random_dot,70.13385094546211,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.00248470100009,98.01160836500004,98.01160836500004,103.55632038,space,5.541295665999996,,,,,,,,,,,,,,,,,,,,,,,,sub-125,1,random_dot,70.13385094546211,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.55648341200003,103.56812690200002,103.56812690200002,111.35459922899996,space,7.782811345000027,,,,,,,,,,,,,,,,,sub-125,1,random_dot,70.13385094546211,
left,left,0.0,0.0,0.0,left,1.0,2.088965147000067,,accuracy,space,3.4316270410000698,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.84333894999996,,,,,,,,,114.83464399700006,114.92472108900006,115.71812596300003,115.70875986800002,115.70918562100007,115.71812596300003,115.71812596300003,115.71812596300003,117.820370141,,,,,,,,,,,,,,,,,,,,,,,111.37990150400005,111.38910897100004,111.38910897100004,114.82759386099995,space,3.4316270410000698,,left,1.0,2.088965147000067,,,,,,sub-125,1,random_dot,70.13385094546211,
right,right,1.0,1.0,0.0,right,1.0,2.09906768999997,,accuracy,space,3.4316270410000698,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,117.82803654999998,,,,,,,,,117.82075172400005,118.61809761799998,119.41122511499998,119.40221269200003,119.402745794,119.41122511499998,119.41122511499998,119.41122511499998,121.51323590699997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,2.09906768999997,,,,,,sub-125,1,random_dot,70.13385094546211,
left,left,2.0,0.0,1.0,right,0.0,1.9675374700000248,,accuracy,space,3.4316270410000698,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,121.52340964899996,,,,,,,,,121.51391884600002,122.708239768,123.509635827,123.50178871000004,123.50218893700004,123.509635827,123.509635827,123.509635827,125.48202381500003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,1.9675374700000248,,,,,,sub-125,1,random_dot,70.13385094546211,
right,right,3.0,1.0,1.0,left,0.0,3.382929636999961,,accuracy,space,3.4316270410000698,,,,,,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,125.49203877000002,,,,,,,,,125.482662721,125.57433503200002,126.36876592199997,126.35930224700007,126.35986307500002,126.36876592199997,126.36876592199997,126.36876592199997,129.755122584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,3.382929636999961,,,,,,sub-125,1,random_dot,70.13385094546211,
right,right,4.0,0.0,2.0,right,1.0,2.024259723999989,,accuracy,space,3.4316270410000698,,,,,,0.0,0.0,0.0,0.0,2.0,0.0,4.0,1.0,129.76384714000005,,,,,,,,,129.755623258,130.10123605500007,130.89213561100007,130.884821623,130.88510812000004,130.89213561100007,130.89213561100007,130.89213561100007,132.92031266100005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,2.024259723999989,,,,,,sub-125,1,random_dot,70.13385094546211,
left,left,5.0,1.0,2.0,right,0.0,3.190006043999915,,accuracy,space,3.4316270410000698,,,,,,0.0,0.0,0.0,0.0,2.0,1.0,5.0,0.0,132.92878808700004,,,,,,,,,132.92070423899995,133.26759389100005,134.05991175400004,134.05189792500005,134.05230058300003,134.05991175400004,134.05991175400004,134.05991175400004,137.25827918599998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,3.190006043999915,,,,,,sub-125,1,random_dot,70.13385094546211,
right,right,6.0,0.0,3.0,right,1.0,0.6861480990000928,,accuracy,space,3.4316270410000698,,,,,,0.0,0.0,0.0,0.0,3.0,0.0,6.0,1.0,137.26782866899998,,,,,,,,,137.25865674700003,137.607888797,138.40110718799997,138.391584535,138.392000811,138.40110718799997,138.40110718799997,138.40110718799997,139.09251856800006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.6861480990000928,,,,,,sub-125,1,random_dot,70.13385094546211,
left,left,7.0,1.0,3.0,left,1.0,1.7571629530000337,,accuracy,space,3.4316270410000698,,,,,,0.0,0.0,0.0,0.0,3.0,1.0,7.0,0.0,139.10171908100006,,,,,,,,,139.09314311100002,139.89124350400004,140.685252097,140.67580705400007,140.67636373000005,140.685252097,140.685252097,140.685252097,142.45389532900003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,1.7571629530000337,,,,,,sub-125,1,random_dot,70.13385094546211,
left,left,8.0,0.0,4.0,left,1.0,1.4779064550000385,,accuracy,space,3.4316270410000698,,,,,,0.0,0.0,0.0,0.0,4.0,0.0,8.0,0.0,142.46202953600005,,,,,,,,,142.45435738700007,143.65092196299997,144.44440928300003,144.43515135000007,144.43569030700007,144.44440928300003,144.44440928300003,144.44440928300003,145.93637660600007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,1.4779064550000385,,,,,,sub-125,1,random_dot,70.13385094546211,
right,right,9.0,1.0,4.0,right,1.0,1.38421852700003,,accuracy,space,3.4316270410000698,,,,,,0.0,0.0,0.0,0.0,4.0,1.0,9.0,1.0,145.951195526,,,,,,,,,145.936826086,146.73429495200003,147.52644104,147.51836995600002,147.51878845800002,147.52644104,147.52644104,147.52644104,148.92090561400005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,1.38421852700003,,,,,,sub-125,1,random_dot,70.13385094546211,
right,right,10.0,0.0,5.0,left,0.0,2.5144061380000267,,accuracy,space,3.4316270410000698,,,,,,0.0,0.0,0.0,0.0,5.0,0.0,10.0,1.0,148.92909528500002,,,,,,,,,148.92130464700006,150.11748616900002,150.90927115099998,150.90149298900008,150.90189484899997,150.90927115099998,150.90927115099998,150.90927115099998,153.42780643000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,2.5144061380000267,,,,,,sub-125,1,random_dot,70.13385094546211,
left,left,11.0,1.0,5.0,left,1.0,1.935767962,,accuracy,space,3.4316270410000698,,,,,,0.0,0.0,0.0,0.0,5.0,1.0,11.0,0.0,153.44985362199998,,,,,,,,,153.42815243799998,154.62371147800002,155.417446196,155.40811050000002,155.40847772899997,155.417446196,155.417446196,155.417446196,157.363874313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,1.935767962,,,,,,sub-125,1,random_dot,70.13385094546211,
left,left,12.0,0.0,6.0,right,0.0,1.5324776290000273,,accuracy,space,3.4316270410000698,,,,,,0.0,0.0,0.0,0.0,6.0,0.0,12.0,0.0,157.37245067599997,,,,,,,,,157.36433516199995,158.55764705399997,159.35139477200005,159.34220841,159.34277543000007,159.35139477200005,159.35139477200005,159.35139477200005,160.886522979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,1.5324776290000273,,,,,,sub-125,1,random_dot,70.13385094546211,
right,right,13.0,1.0,6.0,right,1.0,1.3909658080000329,,accuracy,space,3.4316270410000698,,,,,,0.0,0.0,0.0,0.0,6.0,1.0,13.0,1.0,160.89515608300007,,,,,,,,,160.88711314199998,160.98388925300003,161.77575100900003,161.76792129600005,161.76833275299998,161.77575100900003,161.77575100900003,161.77575100900003,163.17039823000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,1.3909658080000329,,,,,,sub-125,1,random_dot,70.13385094546211,
left,left,14.0,0.0,7.0,left,1.0,1.6770107019999614,,accuracy,space,3.4316270410000698,,,,,,0.0,0.0,0.0,0.0,7.0,0.0,14.0,0.0,163.178901645,,,,,,,,,163.17080183300004,164.367258923,165.16040154000007,165.151627308,165.15217541200002,165.16040154000007,165.16040154000007,165.16040154000007,166.846907955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,1.6770107019999614,,,,,,sub-125,1,random_dot,70.13385094546211,
right,right,15.0,1.0,7.0,right,1.0,1.5269632250000311,,accuracy,space,3.4316270410000698,,,,,,0.0,0.0,0.0,0.0,7.0,1.0,15.0,1.0,166.85527422200005,,,,,,,,,166.847309719,167.19064721300003,167.98384222599998,167.97426019700004,167.97467936300006,167.98384222599998,167.98384222599998,167.98384222599998,169.51962363200005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,1.5269632250000311,,,,,,sub-125,1,random_dot,70.13385094546211,
right,right,16.0,0.0,8.0,right,1.0,1.3135334130000729,,accuracy,space,3.4316270410000698,,,,,,0.0,0.0,0.0,0.0,8.0,0.0,16.0,1.0,169.527469321,,,,,,,,,169.52006963500003,169.86723301300003,170.66051432000006,170.65157733299998,170.65211374600003,170.66051432000006,170.66051432000006,170.66051432000006,171.985277162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,1.3135334130000729,,,,,,sub-125,1,random_dot,70.13385094546211,
left,left,17.0,1.0,8.0,right,0.0,2.2454074310001038,,accuracy,space,3.4316270410000698,,,,,,0.0,0.0,0.0,0.0,8.0,1.0,17.0,0.0,172.00032073500006,,,,,,,,,171.98572836900007,172.33387460300003,173.12680310000007,173.11808627699995,173.11863096800005,173.12680310000007,173.12680310000007,173.12680310000007,175.37495495500002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,2.2454074310001038,,,,,,sub-125,1,random_dot,70.13385094546211,
right,right,18.0,0.0,9.0,left,0.0,1.786701061000031,,accuracy,space,3.4316270410000698,,,,,,0.0,0.0,0.0,0.0,9.0,0.0,18.0,1.0,175.38418355500005,,,,,,,,,175.37557728499996,176.56713828199997,177.35813062299997,177.35071930200002,177.35103085000003,177.35813062299997,177.35813062299997,177.35813062299997,179.15213549300006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,1.786701061000031,,,,,,sub-125,1,random_dot,70.13385094546211,
left,left,19.0,1.0,9.0,right,0.0,1.2029314479999584,,accuracy,space,3.4316270410000698,,,,,,0.0,0.0,0.0,0.0,9.0,1.0,19.0,0.0,179.15925612500007,,,,,,,,,179.15251444400008,179.50033935199997,180.293499806,180.2846519670001,180.28519208600005,180.293499806,180.293499806,180.293499806,181.51953570800003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,1.2029314479999584,,,,,,sub-125,1,random_dot,70.13385094546211,
right,right,20.0,0.0,10.0,right,1.0,2.1513029039999765,,accuracy,space,3.4316270410000698,,,,,,0.0,0.0,0.0,0.0,10.0,0.0,20.0,1.0,181.533787643,,,,,,,,,181.52012693100005,182.31708858900004,183.10943505,183.101267724,183.101669658,183.10943505,183.10943505,183.10943505,185.26471822300005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,2.1513029039999765,,,,,,sub-125,1,random_dot,70.13385094546211,
left,left,21.0,1.0,10.0,right,0.0,1.746170602999996,,accuracy,space,3.4316270410000698,,,,,,0.0,0.0,0.0,0.0,10.0,1.0,21.0,0.0,185.27506527900005,,,,,,,,,185.265238532,185.35727571300004,186.150370233,186.141088226,186.141500278,186.150370233,186.150370233,186.150370233,187.903193546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,1.746170602999996,,,,,,sub-125,1,random_dot,70.13385094546211,
left,left,22.0,0.0,11.0,left,1.0,1.186126004000016,,accuracy,space,3.4316270410000698,,,,,,0.0,0.0,0.0,0.0,11.0,0.0,22.0,0.0,187.9109590200001,,,,,,,,,187.90358579500003,189.100280603,189.893584218,189.884715689,189.885256014,189.893584218,189.893584218,189.893584218,191.086341231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,1.186126004000016,,,,,,sub-125,1,random_dot,70.13385094546211,
right,right,23.0,1.0,11.0,left,0.0,3.072929481000074,,accuracy,space,3.4316270410000698,,,,,,0.0,0.0,0.0,0.0,11.0,1.0,23.0,1.0,191.09573352300004,,,,,,,,,191.08672854,191.883552764,192.67710676900003,192.66808624500004,192.668627012,192.67710676900003,192.67710676900003,192.67710676900003,195.754335214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,3.072929481000074,,,,,,sub-125,1,random_dot,70.13385094546211,
right,right,24.0,0.0,12.0,right,1.0,1.5795332310000276,,accuracy,space,3.4316270410000698,,,,,,0.0,0.0,0.0,0.0,12.0,0.0,24.0,1.0,195.76372375900007,,,,,,,,,195.75483312200004,196.100253574,196.893445983,196.884514049,196.885062522,196.893445983,196.893445983,196.893445983,198.479939059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,1.5795332310000276,,,,,,sub-125,1,random_dot,70.13385094546211,
left,left,25.0,1.0,12.0,left,1.0,0.9045459620000428,,accuracy,space,3.4316270410000698,,,,,,0.0,0.0,0.0,0.0,12.0,1.0,25.0,0.0,198.489069662,,,,,,,,,198.480382898,198.824000769,199.61770777100003,199.608157013,199.60870597000007,199.61770777100003,199.61770777100003,199.61770777100003,200.53573421700003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.9045459620000428,,,,,,sub-125,1,random_dot,70.13385094546211,
left,left,26.0,0.0,13.0,right,0.0,2.490769097999987,,accuracy,space,3.4316270410000698,,,,,,0.0,0.0,0.0,0.0,13.0,0.0,26.0,0.0,200.542582843,,,,,,,,,200.536176794,201.7335021490001,202.52558988600003,202.517626489,202.518032245,202.52558988600003,202.52558988600003,202.52558988600003,205.019707405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,2.490769097999987,,,,,,sub-125,1,random_dot,70.13385094546211,
right,right,27.0,1.0,13.0,left,0.0,0.9008145179999474,,accuracy,space,3.4316270410000698,,,,,,0.0,0.0,0.0,0.0,13.0,1.0,27.0,1.0,205.028146637,,,,,,,,,205.02027510100004,206.21665487400003,207.009846937,207.000986547,207.001519812,207.009846937,207.009846937,207.009846937,207.91848085900008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,0.9008145179999474,,,,,,sub-125,1,random_dot,70.13385094546211,
right,right,28.0,0.0,14.0,right,1.0,1.102146394999977,,accuracy,space,3.4316270410000698,,,,,,0.0,0.0,0.0,0.0,14.0,0.0,28.0,1.0,207.933283623,,,,,,,,,207.91892121500007,208.016717856,208.81014479,208.80119246800007,208.801726549,208.81014479,208.81014479,208.81014479,209.919712636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,1.102146394999977,,,,,,sub-125,1,random_dot,70.13385094546211,
left,left,29.0,1.0,14.0,left,1.0,1.1739150330000712,,accuracy,space,3.4316270410000698,,,,,,0.0,0.0,0.0,0.0,14.0,1.0,29.0,0.0,209.92805632600005,,,,,,,,,209.920154722,211.116800795,211.908593378,211.900742154,211.90114803100005,211.908593378,211.908593378,211.908593378,213.089864851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,1.1739150330000712,,,,,,sub-125,1,random_dot,70.13385094546211,
