direction,corrAns,thisN,thisTrialN,thisRepN,respDots.keys,respDots.corr,respDots.rt,respDots.duration,randomInstr,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,dots.stopped,practice_trials.respDots.keys,practice_trials.respDots.corr,practice_trials.respDots.rt,practice_trials.respDots.duration,feedback.started,textFeedback.started,feedback.stopped,textFeedback.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,instr_trials.respRandomInstr.keys,instr_trials.respRandomInstr.rt,instr_trials.respRandomInstr.duration,test_trials.respDots.keys,test_trials.respDots.corr,test_trials.respDots.rt,test_trials.respDots.duration,stimulusDots.stopped,goodbye.started,textGoodbye.started,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 87
left,left,0.0,0.0,0.0,left,1.0,1.1614302919988404,,accuracy,space,3.1225871669994376,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.21392241599824,,,,,,,,,74.20504429100038,75.39385445800144,76.1856103329992,76.1773959159982,76.17784775000109,76.1856103329992,76.1856103329992,76.1856103329992,77.35198062500058,,,,,,,,,,,,,,,,,,,,,,,71.05662729100004,71.06546554099987,71.06546554099987,74.19581008300156,space,3.1225871669994376,,left,1.0,1.1614302919988404,,,,,,sub-155,1,random_dot,,
right,right,1.0,1.0,0.0,right,1.0,1.864285666997603,,accuracy,space,3.1225871669994376,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,77.3768550829991,,,,,,,,,77.35257866599932,78.15036662499915,78.94262187500135,78.93332383300003,78.93371795799976,78.94262187500135,78.94262187500135,78.94262187500135,80.81084983300025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,1.864285666997603,,,,,,sub-155,1,random_dot,,
left,left,2.0,0.0,1.0,left,1.0,2.760300375000952,,accuracy,space,3.1225871669994376,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,80.8170495000013,,,,,,,,,80.81146866600102,82.00017987500178,82.79274224999972,82.7834287500009,82.78393774999859,82.79274224999972,82.79274224999972,82.79274224999972,85.56235274999926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,2.760300375000952,,,,,,sub-155,1,random_dot,,
right,right,3.0,1.0,1.0,right,1.0,0.8611304160003783,,accuracy,space,3.1225871669994376,,,,,,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,85.5714159579984,,,,,,,,,85.56298287499885,86.76049583300119,87.55287791600131,87.54428220800037,87.54483275000166,87.55287791600131,87.55287791600131,87.55287791600131,88.42004170799919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.8611304160003783,,,,,,sub-155,1,random_dot,,
left,left,4.0,0.0,2.0,left,1.0,0.722626874998241,,accuracy,space,3.1225871669994376,,,,,,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,88.4294152500006,,,,,,,,,88.42061716600074,88.76697974999843,89.55930504099888,89.55017262500041,89.55056945799879,89.55930504099888,89.55930504099888,89.55930504099888,90.28509433300133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.722626874998241,,,,,,sub-155,1,random_dot,,
right,right,5.0,1.0,2.0,left,0.0,1.7638471249993015,,accuracy,space,3.1225871669994376,,,,,,0.0,0.0,0.0,0.0,2.0,1.0,5.0,1.0,90.2944066659984,,,,,,,,,90.28555516599954,91.08350537500156,91.87600066600136,91.86693166600162,91.86732833299902,91.87600066600136,91.87600066600136,91.87600066600136,93.64429079099864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,1.7638471249993015,,,,,,sub-155,1,random_dot,,
left,left,6.0,0.0,3.0,left,1.0,1.8533309170015853,,accuracy,space,3.1225871669994376,,,,,,0.0,0.0,0.0,0.0,3.0,0.0,6.0,0.0,93.6539162500012,,,,,,,,,93.6450592910005,94.8338196250006,95.63545199999862,95.62745545800136,95.62790845799827,95.63545199999862,95.63545199999862,95.63545199999862,97.49558408300072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,1.8533309170015853,,,,,,sub-155,1,random_dot,,
right,right,7.0,1.0,3.0,right,1.0,2.436368667000352,,accuracy,space,3.1225871669994376,,,,,,0.0,0.0,0.0,0.0,3.0,1.0,7.0,1.0,97.50483741599965,,,,,,,,,97.49632375000148,98.2939851250012,99.08633545799968,99.07783008299884,99.07827158299916,99.08633545799968,99.08633545799968,99.08633545799968,101.52887016599924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,2.436368667000352,,,,,,sub-155,1,random_dot,,
left,left,8.0,0.0,4.0,right,0.0,1.854637291002291,,accuracy,space,3.1225871669994376,,,,,,0.0,0.0,0.0,0.0,4.0,0.0,8.0,0.0,101.5380899160009,,,,,,,,,101.5296589999998,101.87720500000069,102.66956745800051,102.66092137500164,102.66148195799906,102.66956745800051,102.66956745800051,102.66956745800051,104.52849725000124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,1.854637291002291,,,,,,sub-155,1,random_dot,,
right,right,9.0,1.0,4.0,left,0.0,2.245958208000957,,accuracy,space,3.1225871669994376,,,,,,0.0,0.0,0.0,0.0,4.0,1.0,9.0,1.0,104.53788954099946,,,,,,,,,104.52926391599976,104.62751933300024,105.41961475000062,105.41094225000052,105.411496875,105.41961475000062,105.41961475000062,105.41961475000062,107.66949954099982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,2.245958208000957,,,,,,sub-155,1,random_dot,,
right,right,10.0,0.0,5.0,left,0.0,1.4937303330007126,,accuracy,space,3.1225871669994376,,,,,,0.0,0.0,0.0,0.0,5.0,0.0,10.0,1.0,107.67888208300064,,,,,,,,,107.67001391599842,108.46711549999964,109.25980012500077,109.25042858300004,109.2509385830017,109.25980012500077,109.25980012500077,109.25980012500077,110.76248370800022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,1.4937303330007126,,,,,,sub-155,1,random_dot,,
left,left,11.0,1.0,5.0,left,1.0,0.8473543339969183,,accuracy,space,3.1225871669994376,,,,,,0.0,0.0,0.0,0.0,5.0,1.0,11.0,0.0,110.77157204100148,,,,,,,,,110.76316512500124,111.96076437499867,112.76011083299818,112.74994375000097,112.75030975000118,112.76011083299818,112.76011083299818,112.76011083299818,113.61077729099998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.8473543339969183,,,,,,sub-155,1,random_dot,,
left,left,12.0,0.0,6.0,right,0.0,1.786587958002201,,accuracy,space,3.1225871669994376,,,,,,0.0,0.0,0.0,0.0,6.0,0.0,12.0,0.0,113.61735804099952,,,,,,,,,113.61157795799954,114.80042654099816,115.59281708300114,115.58370058299988,115.5841188330014,115.59281708300114,115.59281708300114,115.59281708300114,117.38537679100044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,1.786587958002201,,,,,,sub-155,1,random_dot,,
right,right,13.0,1.0,6.0,right,1.0,0.9881975839998632,,accuracy,space,3.1225871669994376,,,,,,0.0,0.0,0.0,0.0,6.0,1.0,13.0,1.0,117.39496279100058,,,,,,,,,117.38597704100177,118.58379120799871,119.37612891599927,119.36717545799912,119.36756645800052,119.37612891599927,119.37612891599927,119.37612891599927,120.36936074999905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.9881975839998632,,,,,,sub-155,1,random_dot,,
left,left,14.0,0.0,7.0,left,1.0,1.4425972499993804,,accuracy,space,3.1225871669994376,,,,,,0.0,0.0,0.0,0.0,7.0,0.0,14.0,0.0,120.37914545799867,,,,,,,,,120.36995779100108,121.16724737500044,121.96064750000004,121.94999112499865,121.95039470800111,121.96064750000004,121.96064750000004,121.96064750000004,123.41112900000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,1.4425972499993804,,,,,,sub-155,1,random_dot,,
right,right,15.0,1.0,7.0,right,1.0,0.941841583000496,,accuracy,space,3.1225871669994376,,,,,,0.0,0.0,0.0,0.0,7.0,1.0,15.0,1.0,123.42042229100116,,,,,,,,,123.41166062499906,123.50143616599962,124.3033374580009,124.29450124999858,124.29505666600016,124.3033374580009,124.3033374580009,124.3033374580009,125.26209499999824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.941841583000496,,,,,,sub-155,1,random_dot,,
right,right,16.0,0.0,8.0,left,0.0,0.7147724580026988,,accuracy,space,3.1225871669994376,,,,,,0.0,0.0,0.0,0.0,8.0,0.0,16.0,1.0,125.27737087499918,,,,,,,,,125.2624747080008,125.36071666600036,126.15339341599974,126.14445508299832,126.14504274999854,126.15339341599974,126.15339341599974,126.15339341599974,126.86974912499863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,0.7147724580026988,,,,,,sub-155,1,random_dot,,
left,left,17.0,1.0,8.0,right,0.0,2.75073437500032,,accuracy,space,3.1225871669994376,,,,,,0.0,0.0,0.0,0.0,8.0,1.0,17.0,0.0,126.87651512500088,,,,,,,,,126.87020591599868,126.97057716600102,127.76947300000027,127.7611037909992,127.76165250000122,127.76947300000027,127.76947300000027,127.76947300000027,130.5274813750002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,2.75073437500032,,,,,,sub-155,1,random_dot,,
left,left,18.0,0.0,9.0,left,1.0,0.9174377500021365,,accuracy,space,3.1225871669994376,,,,,,0.0,0.0,0.0,0.0,9.0,0.0,18.0,0.0,130.53675883300093,,,,,,,,,130.52808666599958,131.31759508300092,132.10960799999884,132.10033599999952,132.10075425000105,132.10960799999884,132.10960799999884,132.10960799999884,133.03563679099898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.9174377500021365,,,,,,sub-155,1,random_dot,,
right,right,19.0,1.0,9.0,right,1.0,1.0689501669985475,,accuracy,space,3.1225871669994376,,,,,,0.0,0.0,0.0,0.0,9.0,1.0,19.0,1.0,133.0604134999994,,,,,,,,,133.0361782910004,133.13415695799995,133.92615391599975,133.91714745799982,133.9175380000015,133.92615391599975,133.92615391599975,133.92615391599975,135.0016501249993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,1.0689501669985475,,,,,,sub-155,1,random_dot,,
right,right,20.0,0.0,10.0,left,0.0,5.169667666999885,,accuracy,space,3.1225871669994376,,,,,,0.0,0.0,0.0,0.0,10.0,0.0,20.0,1.0,135.01100004099862,,,,,,,,,135.00209970799915,135.35056133300168,136.14317820799988,136.1340170000003,136.13458383300167,136.14317820799988,136.14317820799988,136.14317820799988,141.3186235409994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,5.169667666999885,,141.12650066599963,,,,sub-155,1,random_dot,,
left,left,21.0,1.0,10.0,left,1.0,0.8871710829989752,,accuracy,space,3.1225871669994376,,,,,,0.0,0.0,0.0,0.0,10.0,1.0,21.0,0.0,141.3281398750005,,,,,,,,,141.3192342910006,141.6665905000009,142.45961395799895,142.45048662499903,142.45088666599986,142.45961395799895,142.45961395799895,142.45961395799895,143.35169104099987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.8871710829989752,,,,,,sub-155,1,random_dot,,
left,left,22.0,0.0,11.0,left,1.0,1.951854833001562,,accuracy,space,3.1225871669994376,,,,,,0.0,0.0,0.0,0.0,11.0,0.0,22.0,0.0,143.36085512499994,,,,,,,,,143.35214779099988,143.45039141600137,144.2428767499987,144.23361179100175,144.23403787500138,144.2428767499987,144.2428767499987,144.2428767499987,146.20203100000072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,1.951854833001562,,,,,,sub-155,1,random_dot,,
right,right,23.0,1.0,11.0,left,0.0,0.8105487079992599,,accuracy,space,3.1225871669994376,,,,,,0.0,0.0,0.0,0.0,11.0,1.0,23.0,1.0,146.2272900829994,,,,,,,,,146.20262258300136,147.00067408299947,147.7930740410011,147.78368845799923,147.78408608300015,147.7930740410011,147.7930740410011,147.7930740410011,148.61230983299902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,0.8105487079992599,,,,,,sub-155,1,random_dot,,
left,left,24.0,0.0,12.0,right,0.0,1.6964478750014678,,accuracy,space,3.1225871669994376,,,,,,0.0,0.0,0.0,0.0,12.0,0.0,24.0,0.0,148.62133158299912,,,,,,,,,148.61290124999869,149.8109415830004,150.60310091599968,150.59445937499913,150.5950313329995,150.60310091599968,150.60310091599968,150.60310091599968,152.3031858329996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,1.6964478750014678,,,,,,sub-155,1,random_dot,,
right,right,25.0,1.0,12.0,right,1.0,1.6335216670013324,,accuracy,space,3.1225871669994376,,,,,,0.0,0.0,0.0,0.0,12.0,1.0,25.0,1.0,152.31269187499856,,,,,,,,,152.30364891600038,152.6506289579993,153.4429166250011,153.43383812500178,153.4342274160008,153.4429166250011,153.4429166250011,153.4429166250011,155.07815050000136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,1.6335216670013324,,,,,,sub-155,1,random_dot,,
left,left,26.0,0.0,13.0,left,1.0,1.7598475830018288,,accuracy,space,3.1225871669994376,,,,,,0.0,0.0,0.0,0.0,13.0,0.0,26.0,0.0,155.08466358299847,,,,,,,,,155.0788839579982,155.4170916660005,156.2096249999995,156.20054266599982,156.2009465830015,156.2096249999995,156.2096249999995,156.2096249999995,157.97808854100003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,1.7598475830018288,,,,,,sub-155,1,random_dot,,
right,right,27.0,1.0,13.0,right,1.0,3.0925721249986964,,accuracy,space,3.1225871669994376,,,,,,0.0,0.0,0.0,0.0,13.0,1.0,27.0,1.0,157.98754254099913,,,,,,,,,157.9788689579982,159.16675699999905,159.96035154100173,159.95016987499912,159.9505667500016,159.96035154100173,159.96035154100173,159.96035154100173,163.0623123330006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,3.0925721249986964,,,,,,sub-155,1,random_dot,,
right,right,28.0,0.0,14.0,left,0.0,1.2664597090006282,,accuracy,space,3.1225871669994376,,,,,,0.0,0.0,0.0,0.0,14.0,0.0,28.0,1.0,163.07140941599937,,,,,,,,,163.06288666600085,163.1608868330004,163.9515044159998,163.94415483299963,163.94451174999995,163.9515044159998,163.9515044159998,163.9515044159998,165.21964933300114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,1.2664597090006282,,,,,,sub-155,1,random_dot,,
left,left,29.0,1.0,14.0,left,1.0,0.8148182080003608,,accuracy,space,3.1225871669994376,,,,,,0.0,0.0,0.0,0.0,14.0,1.0,29.0,0.0,165.22651920800126,,,,,,,,,165.22025162499995,165.5673781250007,166.35956825000176,166.35041512500177,166.35082545800103,166.35956825000176,166.35956825000176,166.35956825000176,167.178356583001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.8148182080003608,,,,,,sub-155,1,random_dot,,
