direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,dots.stopped,respDots.keys,respDots.corr,respDots.rt,respDots.duration,feedback.started,textFeedback.started,feedback.stopped,textFeedback.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,stimulusDots.stopped,goodbye.started,textGoodbye.started,textGoodbye.stopped,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 74
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,342.3548922999762,,,,,,,,,342.3443763999967,342.70509319996927,343.50671750004403,343.48932639998384,343.4893641000381,343.50671750004403,343.50671750004403,343.50671750004403,346.57499430002645,left,1.0,16.791811200091615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,1.0,random_dot,59.960090539058,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,2.0,1.0,5.0,1.0,346.5882058000425,,,,,,,,,346.5761773999548,346.9384738999652,347.74046140001155,347.7234572999878,347.7235143999569,347.74046140001155,347.74046140001155,347.74046140001155,349.67568390001543,right,1.0,15.655593800125644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,1.0,random_dot,59.960090539058,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,3.0,0.0,6.0,0.0,349.6882964000106,,,,,,,,,349.677063500043,349.78834209998604,350.59025649994146,350.573161700042,350.57320290000644,350.59025649994146,350.59025649994146,350.59025649994146,352.30801609996706,left,1.0,15.434377900091931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,1.0,random_dot,59.960090539058,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,3.0,1.0,7.0,1.0,352.32139569998253,,,,,,,,,352.3092966999393,352.6718509000493,353.47364700003527,353.4570521999849,353.4571022000164,353.47364700003527,353.47364700003527,353.47364700003527,354.77498610003386,right,1.0,15.016428500064649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,1.0,random_dot,59.960090539058,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,4.0,0.0,8.0,1.0,354.78816200001165,,,,,,,,,354.77610380004626,354.8885958000319,355.6900143999373,355.6729571999749,355.6730079000117,355.6900143999373,355.6900143999373,355.6900143999373,361.158507199958,right,1.0,19.191231200122274,,,,,,,,,,,,,,,,,,,,,,,,,,,360.67294880002737,,,,,sub-006,1.0,random_dot,59.960090539058,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,4.0,1.0,9.0,0.0,361.1713220999809,,,,,,,,,361.1597266000463,361.5216965000145,362.3234606999904,362.30676810001023,362.3068192000501,362.3234606999904,362.3234606999904,362.3234606999904,363.8758104000008,left,1.0,15.279313400038518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,1.0,random_dot,59.960090539058,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,5.0,0.0,10.0,0.0,363.8882998999906,,,,,,,,,363.8773237999994,365.0886334000388,365.8899436000502,365.8726097999606,365.8726457000012,365.8899436000502,365.8899436000502,365.8899436000502,372.34251079999376,left,1.0,20.172705000150017,,,,,,,,,,,,,,,,,,,,,,,,,,,370.8730070999591,,,,,sub-006,1.0,random_dot,59.960090539058,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,5.0,1.0,11.0,1.0,372.3546697000274,,,,,,,,,372.3440471000504,373.5549272999633,374.3563279999653,374.33871499996167,374.3387431999436,374.3563279999653,374.3563279999653,374.3563279999653,379.9253975000465,right,1.0,19.284741100040264,,,,,,,,,,,,,,,,,,,,,,,,,,,379.3395926000085,,,,,sub-006,1.0,random_dot,59.960090539058,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,6.0,0.0,12.0,0.0,379.9380346999969,,,,,,,,,379.9267132999376,381.13844120001886,381.9397118999623,381.9225058000302,381.9225545000518,381.9397118999623,381.9397118999623,381.9397118999623,382.975067500025,left,1.0,14.759112400119191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,1.0,random_dot,59.960090539058,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,6.0,1.0,13.0,1.0,382.9880052000517,,,,,,,,,382.9763297999744,383.08814170002006,383.8897464999464,383.87268869997934,383.87273029994685,383.8897464999464,383.8897464999464,383.8897464999464,384.8585726999445,right,1.0,14.686128200031815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,1.0,random_dot,59.960090539058,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,7.0,0.0,14.0,1.0,384.8712235999992,,,,,,,,,384.8604653000366,384.9716554000042,385.7732235000003,385.7562913999427,385.75634249998257,385.7732235000003,385.7732235000003,385.7732235000003,390.4243745999411,right,1.0,18.365906800027005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,1.0,random_dot,59.960090539058,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,7.0,1.0,15.0,0.0,390.4379004000221,,,,,,,,,390.425538499956,391.2380415999796,392.03967430000193,392.0226178000448,392.022668599966,392.03967430000193,392.03967430000193,392.03967430000193,392.8258932000026,left,1.0,14.509785400121473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,1.0,random_dot,59.960090539058,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,8.0,0.0,16.0,1.0,392.83774170000106,,,,,,,,,392.82746349996887,393.6381839000387,394.4396026999457,394.422706100042,394.422764100018,394.4396026999457,394.4396026999457,394.4396026999457,395.2915147000458,right,1.0,14.56598810001742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,1.0,random_dot,59.960090539058,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,8.0,1.0,17.0,0.0,395.3048892000224,,,,,,,,,395.29272050003055,395.6546366999392,396.4563281999435,396.4395285999635,396.43958160001785,396.4563281999435,396.4563281999435,396.4563281999435,402.1243517999537,left,1.0,19.38233529997524,,,,,,,,,,,,,,,,,,,,,,,,,,,401.43951249995735,,,,,sub-006,1.0,random_dot,59.960090539058,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,9.0,0.0,18.0,0.0,402.1379424999468,,,,,,,,,402.1254312000237,402.4879944999702,403.28963030001614,403.27214040001854,403.27217839995865,403.28963030001614,403.28963030001614,403.28963030001614,407.1077574000228,left,1.0,17.542143500060774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,1.0,random_dot,59.960090539058,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,9.0,1.0,19.0,1.0,407.1211400999455,,,,,,,,,407.1089548999444,407.9210071000271,408.7226929999888,408.705230499967,408.7052497999976,408.7226929999888,408.7226929999888,408.7226929999888,409.4740898000309,right,1.0,14.473909500055017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,1.0,random_dot,59.960090539058,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,10.0,0.0,20.0,0.0,409.4879018999636,,,,,,,,,409.4748644999927,409.5881261000177,410.38969109999016,410.3730268999934,410.373085499974,410.38969109999016,410.38969109999016,410.38969109999016,415.7584888000274,right,0.0,19.08553920011036,,,,,,,,,,,,,,,,,,,,,,,,,,,415.3727075000061,,,,,sub-006,1.0,random_dot,59.960090539058,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,10.0,1.0,21.0,1.0,415.7716244000476,,,,,,,,,415.75964279996697,415.8715000000084,416.6729221999413,416.6555732999696,416.65561210003216,416.6729221999413,416.6729221999413,416.6729221999413,417.7082685000496,right,1.0,14.761634400114415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,1.0,random_dot,59.960090539058,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,11.0,0.0,22.0,0.0,417.7210174000356,,,,,,,,,417.709489800036,417.821201600018,418.6230431000004,418.6056879999815,418.60572630004026,418.6230431000004,418.6230431000004,418.6230431000004,420.3922614000039,left,1.0,15.49627560004592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,1.0,random_dot,59.960090539058,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,11.0,1.0,23.0,1.0,420.4044750999892,,,,,,,,,420.3938706000336,420.75494210002944,421.5564193000319,421.539021100034,421.5390598999802,421.5564193000319,421.5564193000319,421.5564193000319,422.27521969995,right,1.0,14.434891000040809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,1.0,random_dot,59.960090539058,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,12.0,0.0,24.0,0.0,422.2877752999775,,,,,,,,,422.27718239999376,423.0878315999871,423.88954310002737,423.8727371999994,423.87279399996623,423.88954310002737,423.88954310002737,423.88954310002737,424.52556820004247,left,1.0,14.36059210007079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,1.0,random_dot,59.960090539058,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,12.0,1.0,25.0,1.0,424.5377447999781,,,,,,,,,424.5271350999829,424.887815700029,425.6896264000097,425.6726684999885,425.6727127999766,425.6896264000097,425.6896264000097,425.6896264000097,426.70826520002447,right,1.0,14.747231499990448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,1.0,random_dot,59.960090539058,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,13.0,0.0,26.0,1.0,426.7211402000394,,,,,,,,,426.70947889995296,427.9212141999742,428.72271640005056,428.70625229994766,428.7063023999799,428.72271640005056,428.72271640005056,428.72271640005056,429.9919545999728,right,1.0,14.988694000057876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,1.0,random_dot,59.960090539058,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,13.0,1.0,27.0,0.0,430.00442050001584,,,,,,,,,429.99371049995534,430.1043666000478,430.9059971999377,430.8889222999569,430.8889678999549,430.9059971999377,430.9059971999377,430.9059971999377,431.6912689999445,left,1.0,14.500512000056917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,1.0,random_dot,59.960090539058,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,14.0,0.0,28.0,1.0,431.70444490003865,,,,,,,,,431.6924829999916,432.0547525000293,432.8559123999439,432.839234199957,432.8392838999862,432.8559123999439,432.8559123999439,432.8559123999439,438.7062007000204,right,1.0,19.56550780008547,,,,,,,,,,,,,,,,,,,,,,,,,,,437.8393819000339,,,,,sub-006,1.0,random_dot,59.960090539058,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,14.0,1.0,29.0,0.0,438.7204769999953,,,,,,,,,438.7068082999904,438.8206858000485,439.62242579995655,439.604813199956,439.60484139993787,439.62242579995655,439.62242579995655,439.62242579995655,440.25781209999695,left,1.0,14.351094500045292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,1.0,random_dot,59.960090539058,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,15.0,0.0,30.0,0.0,440.2709207000444,,,,,,,,,440.2590859000338,440.6208796999417,441.4226552000037,441.4059470000211,441.40600560000166,441.4226552000037,441.4226552000037,441.4226552000037,442.52349339996,left,1.0,14.82715420005843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,1.0,random_dot,59.960090539058,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,15.0,1.0,31.0,1.0,442.53749400004745,,,,,,,,,442.5242400999414,442.8877457999624,443.6891809999943,443.6722064999631,443.672263000044,443.6891809999943,443.6891809999943,443.6891809999943,445.6753082999494,right,1.0,15.701798400026746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,1.0,random_dot,59.960090539058,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,16.0,0.0,32.0,1.0,445.6876123000402,,,,,,,,,445.6769390000263,446.487644799985,447.2893516999902,447.2722542999545,447.2722987999441,447.2893516999902,447.2893516999902,447.2893516999902,451.72408479999285,right,1.0,18.151680100010708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,1.0,random_dot,59.960090539058,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,16.0,1.0,33.0,0.0,451.7376343000215,,,,,,,,,451.7252353000222,452.537469199975,453.3391709999414,453.32211880001705,453.3221695999382,453.3391709999414,453.3391709999414,453.3391709999414,454.5093720000005,left,1.0,14.898387600085698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,1.0,random_dot,59.960090539058,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,17.0,0.0,34.0,0.0,454.5205974000273,,,,,,,,,454.5107733999612,454.62110320001375,455.4223269999493,455.4056789999595,455.4057347000344,455.4223269999493,455.4223269999493,455.4223269999493,457.4577473000391,left,1.0,15.758267699973658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,1.0,random_dot,59.960090539058,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,17.0,1.0,35.0,1.0,457.4705336999614,,,,,,,,,457.4593088999391,458.2709093999583,459.0724323999602,459.0556757999584,459.05573340004776,459.0724323999602,459.0724323999602,459.0724323999602,460.2573177999584,right,1.0,14.89905100001488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,1.0,random_dot,59.960090539058,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,18.0,0.0,36.0,0.0,460.2708438000409,,,,,,,,,460.2585364000406,460.62076740001794,461.422451899969,461.4056977999862,461.4057483000215,461.422451899969,461.422451899969,461.422451899969,463.1248295999831,left,1.0,15.420269600115716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,1.0,random_dot,59.960090539058,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,18.0,1.0,37.0,1.0,463.1374047000427,,,,,,,,,463.1265001000138,463.4875301000429,464.2891467999434,464.272018800024,464.2720683000516,464.2891467999434,464.2891467999434,464.2891467999434,465.1245578000089,right,1.0,14.553922300110573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,1.0,random_dot,59.960090539058,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,19.0,0.0,38.0,1.0,465.1372774000047,,,,,,,,,465.1259200000204,465.4874190000119,466.2890225000447,466.2715752000222,466.2716132999631,466.2890225000447,466.2890225000447,466.2890225000447,469.32504699996207,right,1.0,16.753433000063524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,1.0,random_dot,59.960090539058,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,19.0,1.0,39.0,0.0,469.3371897999896,,,,,,,,,469.32660639996175,470.5375482999953,471.3392323999433,471.3210362000391,471.3210693999426,471.3392323999433,471.3392323999433,471.3392323999433,472.1243277000031,left,1.0,14.50521400012076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,1.0,random_dot,59.960090539058,
