direction,corrAns,thisN,thisTrialN,thisRepN,respDots.keys,respDots.corr,respDots.rt,respDots.duration,randomInstr,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,dots.stopped,practice_trials.respDots.keys,practice_trials.respDots.corr,practice_trials.respDots.rt,practice_trials.respDots.duration,feedback.started,textFeedback.started,feedback.stopped,textFeedback.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,instr_trials.respRandomInstr.keys,instr_trials.respRandomInstr.rt,instr_trials.respRandomInstr.duration,test_trials.respDots.keys,test_trials.respDots.corr,test_trials.respDots.rt,test_trials.respDots.duration,goodbye.started,textGoodbye.started,textGoodbye.stopped,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 87
left,left,29.0,1.0,14.0,left,1.0,0.8926046239939751,,accuracy,space,2.196983458001341,,,,,,0.0,0.0,0.0,0.0,14.0,1.0,29.0,0.0,145.44848120900133,,,,,,,,,145.44107037500362,146.24088233400107,147.04135212500114,147.03307708400098,147.0336764590029,147.04135212500114,147.04135212500114,147.04135212500114,147.94054608399892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.8926046239939751,,,,,,sub-115,1,random_dot,120.45864725709136,
right,right,30.0,0.0,15.0,left,0.0,0.8809804160046042,,accuracy,space,2.196983458001341,,,,,,0.0,0.0,0.0,0.0,15.0,0.0,30.0,1.0,147.94822012499935,,,,,,,,,147.94100270900526,148.739405584005,149.54155475000152,149.5333095419992,149.53389133400196,149.54155475000152,149.54155475000152,149.54155475000152,150.43291491700074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,0.8809804160046042,,,,,,sub-115,1,random_dot,120.45864725709136,
left,left,31.0,1.0,15.0,left,1.0,0.95448620699608,,accuracy,space,2.196983458001341,,,,,,0.0,0.0,0.0,0.0,15.0,1.0,31.0,0.0,150.43738704200223,,,,,,,,,150.43330795899965,151.22400383400236,152.02474729200185,152.01668091700412,152.01723133400083,152.02474729200185,152.02474729200185,152.02474729200185,152.9836667089985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.95448620699608,,,,,,sub-115,1,random_dot,120.45864725709136,
right,right,32.0,0.0,16.0,left,0.0,1.0952318320050836,,accuracy,space,2.196983458001341,,,,,,0.0,0.0,0.0,0.0,16.0,0.0,32.0,1.0,152.9913386670014,,,,,,,,,152.98413720900135,153.32403083400277,154.125440333999,154.11677187500027,154.1174456670051,154.125440333999,154.125440333999,154.125440333999,155.2239502500015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,1.0952318320050836,,,,,,sub-115,1,random_dot,120.45864725709136,
left,left,33.0,1.0,16.0,left,1.0,0.7376208329951623,,accuracy,space,2.196983458001341,,,,,,0.0,0.0,0.0,0.0,16.0,1.0,33.0,0.0,155.23165662500105,,,,,,,,,155.22435066700564,156.02414654200402,156.82476950000273,156.8165623340028,156.81713991700235,156.82476950000273,156.82476950000273,156.82476950000273,157.5671011670056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.7376208329951623,,,,,,sub-115,1,random_dot,120.45864725709136,
left,left,34.0,0.0,17.0,right,0.0,0.8189507910065004,,accuracy,space,2.196983458001341,,,,,,0.0,0.0,0.0,0.0,17.0,0.0,34.0,0.0,157.5758687500056,,,,,,,,,157.56769050000003,157.9074370419985,158.70834545900289,158.70009883400053,158.70066420900548,158.70834545900289,158.70834545900289,158.70834545900289,159.53372912500345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,0.8189507910065004,,,,,,sub-115,1,random_dot,120.45864725709136,
right,right,35.0,1.0,17.0,right,1.0,0.7956913750022068,,accuracy,space,2.196983458001341,,,,,,0.0,0.0,0.0,0.0,17.0,1.0,35.0,1.0,159.5415207920014,,,,,,,,,159.534208709003,159.6227494170016,160.415775417001,160.40598704200238,160.406434084005,160.415775417001,160.415775417001,160.415775417001,161.21703445900494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.7956913750022068,,,,,,sub-115,1,random_dot,120.45864725709136,
left,left,36.0,0.0,18.0,right,0.0,1.2845567489930545,,accuracy,space,2.196983458001341,,,,,,0.0,0.0,0.0,0.0,18.0,0.0,36.0,0.0,161.2244974589994,,,,,,,,,161.21740295900236,162.00726579200273,162.8088796670054,162.80012016700493,162.80067895899992,162.8088796670054,162.8088796670054,162.8088796670054,164.1007334590031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,1.2845567489930545,,,,,,sub-115,1,random_dot,120.45864725709136,
right,right,37.0,1.0,18.0,right,1.0,0.9892966249972232,,accuracy,space,2.196983458001341,,,,,,0.0,0.0,0.0,0.0,18.0,1.0,37.0,1.0,164.10982558400428,,,,,,,,,164.10127674999967,164.1903968340048,164.9922698340015,164.98346879200108,164.9841196250054,164.9922698340015,164.9922698340015,164.9922698340015,165.983904875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.9892966249972232,,,,,,sub-115,1,random_dot,120.45864725709136,
right,right,38.0,0.0,19.0,right,1.0,0.83687758299493,,accuracy,space,2.196983458001341,,,,,,0.0,0.0,0.0,0.0,19.0,0.0,38.0,1.0,165.99192916700122,,,,,,,,,165.9843698340046,166.32373120899865,167.12492158399982,167.11669341700326,167.11727491700003,167.12492158399982,167.12492158399982,167.12492158399982,167.96698079199996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.83687758299493,,,,,,sub-115,1,random_dot,120.45864725709136,
left,left,39.0,1.0,19.0,right,0.0,1.0323153329954948,,accuracy,space,2.196983458001341,,,,,,0.0,0.0,0.0,0.0,19.0,1.0,39.0,0.0,167.97509904199978,,,,,,,,,167.967443542002,168.3075600000011,169.10847679200378,169.10023220899893,169.10080733400537,169.10847679200378,169.10847679200378,169.10847679200378,170.15073845900042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,1.0323153329954948,,,,,,sub-115,1,random_dot,120.45864725709136,
right,right,40.0,0.0,20.0,right,1.0,0.9101362500005052,,accuracy,space,2.196983458001341,,,,,,0.0,0.0,0.0,0.0,20.0,0.0,40.0,1.0,170.1590581249984,,,,,,,,,170.15119733400206,170.49083183400217,171.29234458399878,171.28354837500228,171.28411583400157,171.29234458399878,171.29234458399878,171.29234458399878,172.20731637500285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.9101362500005052,,,,,,sub-115,1,random_dot,120.45864725709136,
left,left,41.0,1.0,20.0,right,0.0,1.0733437910021166,,accuracy,space,2.196983458001341,,,,,,0.0,0.0,0.0,0.0,20.0,1.0,41.0,0.0,172.2152613750004,,,,,,,,,172.20779879200563,173.0076496670008,173.8094662920048,173.8003357090056,173.80100108400077,173.8094662920048,173.8094662920048,173.8094662920048,174.89055345900124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,1.0733437910021166,,,,,,sub-115,1,random_dot,120.45864725709136,
left,left,42.0,0.0,21.0,right,0.0,0.8823508740024408,,accuracy,space,2.196983458001341,,,,,,0.0,0.0,0.0,0.0,21.0,0.0,42.0,0.0,174.8994833750039,,,,,,,,,174.89103295899986,175.69122649999915,176.49199016700004,176.48346116700122,176.4840393340055,176.49199016700004,176.49199016700004,176.49199016700004,177.38398758399853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,0.8823508740024408,,,,,,sub-115,1,random_dot,120.45864725709136,
right,right,43.0,1.0,21.0,right,1.0,1.0377501240000129,,accuracy,space,2.196983458001341,,,,,,0.0,0.0,0.0,0.0,21.0,1.0,43.0,1.0,177.39189258400438,,,,,,,,,177.3844754169986,178.17436033400008,178.97577404200274,178.96712325000408,178.96780262500397,178.97577404200274,178.97577404200274,178.97577404200274,180.01732674999948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,1.0377501240000129,,,,,,sub-115,1,random_dot,120.45864725709136,
left,left,44.0,0.0,22.0,left,1.0,0.7086678330015275,,accuracy,space,2.196983458001341,,,,,,0.0,0.0,0.0,0.0,22.0,0.0,44.0,0.0,180.02531962500507,,,,,,,,,180.01779091700155,180.106461125004,180.89925212500384,180.88978920900263,180.89044541700423,180.89925212500384,180.89925212500384,180.89925212500384,181.6172134590015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.7086678330015275,,,,,,sub-115,1,random_dot,120.45864725709136,
right,right,45.0,1.0,22.0,right,1.0,0.7312290830013808,,accuracy,space,2.196983458001341,,,,,,0.0,0.0,0.0,0.0,22.0,1.0,45.0,1.0,181.62529220899887,,,,,,,,,181.61767854200295,182.80666800000472,183.59940908400316,183.5897366670033,183.5901808339986,183.59940908400316,183.59940908400316,183.59940908400316,184.33413487500368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.7312290830013808,,,,,,sub-115,1,random_dot,120.45864725709136,
right,right,46.0,0.0,23.0,right,1.0,1.0455999159967178,,accuracy,space,2.196983458001341,,,,,,0.0,0.0,0.0,0.0,23.0,0.0,46.0,1.0,184.3419687920032,,,,,,,,,184.3346060420008,184.67326058400067,185.4661107089996,185.4559334170044,185.45651958400413,185.4661107089996,185.4661107089996,185.4661107089996,186.51737766700532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,1.0455999159967178,,,,,,sub-115,1,random_dot,120.45864725709136,
left,left,47.0,1.0,23.0,left,1.0,1.1813903319998644,,accuracy,space,2.196983458001341,,,,,,0.0,0.0,0.0,0.0,23.0,1.0,47.0,0.0,186.5247879590024,,,,,,,,,186.51774495900463,187.7073372090017,188.50921129200287,188.50042429200403,188.5010437919991,188.50921129200287,188.50921129200287,188.50921129200287,189.70127000000505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,1.1813903319998644,,,,,,sub-115,1,random_dot,120.45864725709136,
right,right,48.0,0.0,24.0,right,1.0,1.3353183739964152,,accuracy,space,2.196983458001341,,,,,,0.0,0.0,0.0,0.0,24.0,0.0,48.0,1.0,189.70993362500303,,,,,,,,,189.70182387500245,189.8004635000034,190.5925540840035,190.5838163340013,190.5844908340005,190.5925540840035,190.5925540840035,190.5925540840035,191.93427029200396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,1.3353183739964152,,,,,,sub-115,1,random_dot,120.45864725709136,
left,left,49.0,1.0,24.0,right,0.0,0.9021795410008052,,accuracy,space,2.196983458001341,,,,,,0.0,0.0,0.0,0.0,24.0,1.0,49.0,0.0,191.94176891700045,,,,,,,,,191.93464450000465,192.72424400000452,193.52608512499864,193.51719616699847,193.51776750000136,193.52608512499864,193.52608512499864,193.52608512499864,194.434188584004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,0.9021795410008052,,,,,,sub-115,1,random_dot,120.45864725709136,
left,left,50.0,0.0,25.0,right,0.0,0.8648117909979192,,accuracy,space,2.196983458001341,,,,,,0.0,0.0,0.0,0.0,25.0,0.0,50.0,0.0,194.44256437500007,,,,,,,,,194.43474595899897,194.77330783400248,195.5750835840008,195.56710937499884,195.56765283400452,195.5750835840008,195.5750835840008,195.5750835840008,196.45128633399872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,0.8648117909979192,,,,,,sub-115,1,random_dot,120.45864725709136,
right,right,51.0,1.0,25.0,right,1.0,1.0701529159996426,,accuracy,space,2.196983458001341,,,,,,0.0,0.0,0.0,0.0,25.0,1.0,51.0,1.0,196.4591812920044,,,,,,,,,196.45176095900388,197.2502472500055,198.0421717920035,198.0339257500018,198.03450270900063,198.0421717920035,198.0421717920035,198.0421717920035,199.1177582090022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,1.0701529159996426,,,,,,sub-115,1,random_dot,120.45864725709136,
left,left,52.0,0.0,26.0,left,1.0,0.8484417500003474,,accuracy,space,2.196983458001341,,,,,,0.0,0.0,0.0,0.0,26.0,0.0,52.0,0.0,199.1253087090008,,,,,,,,,199.1182131669993,199.2066359590026,199.99959550000492,199.99030575000504,199.9908985420043,199.99959550000492,199.99959550000492,199.99959550000492,200.85124054200423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.8484417500003474,,,,,,sub-115,1,random_dot,120.45864725709136,
right,right,53.0,1.0,26.0,right,1.0,0.735322874999838,,accuracy,space,2.196983458001341,,,,,,0.0,0.0,0.0,0.0,26.0,1.0,53.0,1.0,200.8598771670004,,,,,,,,,200.85181262500555,202.05052612500003,202.8421771249996,202.83396383400395,202.8345112919997,202.8421771249996,202.8421771249996,202.8421771249996,203.5843337500046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.735322874999838,,,,,,sub-115,1,random_dot,120.45864725709136,
right,right,54.0,0.0,27.0,right,1.0,0.9784974990034244,,accuracy,space,2.196983458001341,,,,,,0.0,0.0,0.0,0.0,27.0,0.0,54.0,1.0,203.5922738750014,,,,,,,,,203.58479408400308,203.6741576249988,204.4755726250005,204.4671364590031,204.4676964590035,204.4755726250005,204.4755726250005,204.4755726250005,205.45837649999885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.9784974990034244,,,,,,sub-115,1,random_dot,120.45864725709136,
left,left,55.0,1.0,27.0,right,0.0,1.059407332999399,,accuracy,space,2.196983458001341,,,,,,0.0,0.0,0.0,0.0,27.0,1.0,55.0,0.0,205.46608454200032,,,,,,,,,205.458851084004,205.5577912500012,206.35891166700455,206.3506140840036,206.35118137500103,206.35891166700455,206.35891166700455,206.35891166700455,207.4244374170012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,1.059407332999399,,,,,,sub-115,1,random_dot,120.45864725709136,
right,right,56.0,0.0,28.0,right,1.0,1.134513749006146,,accuracy,space,2.196983458001341,,,,,,0.0,0.0,0.0,0.0,28.0,0.0,56.0,1.0,207.43237729200337,,,,,,,,,207.42488950000552,207.5163255840016,208.308943834003,208.30065350000223,208.30122170899995,208.308943834003,208.308943834003,208.308943834003,209.45089637500496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,1.134513749006146,,,,,,sub-115,1,random_dot,120.45864725709136,
left,left,57.0,1.0,28.0,left,1.0,1.0975719569978537,,accuracy,space,2.196983458001341,,,,,,0.0,0.0,0.0,0.0,28.0,1.0,57.0,0.0,209.45911558400255,,,,,,,,,209.4513540420012,209.79087870900548,210.58330950000527,210.57388979200184,210.57447133400277,210.58330950000527,210.58330950000527,210.58330950000527,211.68462283400004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,1.0975719569978537,,,,,,sub-115,1,random_dot,120.45864725709136,
left,left,58.0,0.0,29.0,right,0.0,0.8734587079961784,,accuracy,space,2.196983458001341,,,,,,0.0,0.0,0.0,0.0,29.0,0.0,58.0,0.0,211.6924695839989,,,,,,,,,211.6850750420053,212.024653667002,212.8256903750007,212.81737912500105,212.8179567920015,212.8256903750007,212.8256903750007,212.8256903750007,213.70124225000475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,0.8734587079961784,,,,,,sub-115,1,random_dot,120.45864725709136,
right,right,59.0,1.0,29.0,right,1.0,0.8547438329987926,,accuracy,space,2.196983458001341,,,,,,0.0,0.0,0.0,0.0,29.0,1.0,59.0,1.0,213.709733542004,,,,,,,,,213.7018664589996,214.89014999999927,215.6921206670013,215.68407624999963,215.6846425840049,215.6921206670013,215.6921206670013,215.6921206670013,216.55094675000143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.8547438329987926,,,,,,sub-115,1,random_dot,120.45864725709136,
,,0.0,0.0,0.0,,,,,accuracy,space,2.196983458001341,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-115,1,random_dot,120.45864725709136,
right,right,0.0,0.0,0.0,right,1.0,0.5307187070065993,,speed,space,4.565082291002909,,,,,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,221.1737890420045,,,,,,,,,221.16099841699904,221.2505616250055,222.04224604200132,222.0341188750026,222.03463624999856,222.04224604200132,222.04224604200132,222.04224604200132,222.574911542004,,,,,,,,,,,,,,,,,,,,,,,216.56717691700032,216.5751346250036,216.5751346250036,221.15193020900188,space,4.565082291002909,,right,1.0,0.5307187070065993,,,,,,sub-115,1,random_dot,120.45864725709136,
left,left,1.0,1.0,0.0,right,0.0,0.80945354099822,,speed,space,4.565082291002909,,,,,,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,222.582827541999,,,,,,,,,222.5753851250047,222.67389600000024,223.46649079200145,223.45684891700512,223.45741850000195,223.46649079200145,223.46649079200145,223.46649079200145,224.28447629199945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,0.80945354099822,,,,,,sub-115,1,random_dot,120.45864725709136,
right,right,2.0,0.0,1.0,right,1.0,0.5711773750008433,,speed,space,4.565082291002909,,,,,,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,224.2923353340011,,,,,,,,,224.28495787500287,225.47368741700484,226.2665280000001,226.25712933400064,226.25770458400075,226.2665280000001,226.2665280000001,226.2665280000001,226.84130212500168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.5711773750008433,,,,,,sub-115,1,random_dot,120.45864725709136,
left,left,3.0,1.0,1.0,right,0.0,0.5951178739996976,,speed,space,4.565082291002909,,,,,,0.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,226.8499885420024,,,,,,,,,226.8416732090045,228.0412390420024,228.84249400000408,228.8341691250025,228.83475629200257,228.84249400000408,228.84249400000408,228.84249400000408,229.44130195899925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,0.5951178739996976,,,,,,sub-115,1,random_dot,120.45864725709136,
left,left,4.0,0.0,2.0,right,0.0,0.5281933329970343,,speed,space,4.565082291002909,,,,,,0.0,1.0,1.0,1.0,2.0,0.0,4.0,0.0,229.4499971250043,,,,,,,,,229.4416664590026,230.64035283400156,231.4332942090041,231.42405233400493,231.4246266670016,231.4332942090041,231.4332942090041,231.4332942090041,231.96806158400432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,0.5281933329970343,,,,,,sub-115,1,random_dot,120.45864725709136,
right,right,5.0,1.0,2.0,left,0.0,0.6386992490006378,,speed,space,4.565082291002909,,,,,,0.0,1.0,1.0,1.0,2.0,1.0,5.0,1.0,231.9765490420032,,,,,,,,,231.9685971670042,232.75805899999975,233.5592279170014,233.55091191700197,233.55143854200287,233.5592279170014,233.5592279170014,233.5592279170014,234.2015478340036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,0.6386992490006378,,,,,,sub-115,1,random_dot,120.45864725709136,
right,right,6.0,0.0,3.0,right,1.0,0.6272962910006754,,speed,space,4.565082291002909,,,,,,0.0,1.0,1.0,1.0,3.0,0.0,6.0,1.0,234.20929016700396,,,,,,,,,234.20202062500172,234.5404695420002,235.33334650000324,235.32336933400077,235.32403049999996,235.33334650000324,235.33334650000324,235.33334650000324,235.9683670420054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.6272962910006754,,,,,,sub-115,1,random_dot,120.45864725709136,
left,left,7.0,1.0,3.0,left,1.0,0.8147973329978413,,speed,space,4.565082291002909,,,,,,0.0,1.0,1.0,1.0,3.0,1.0,7.0,0.0,235.97688812500564,,,,,,,,,235.9689142920033,236.31699350000417,237.1098190000048,237.1010444999993,237.10170574999935,237.1098190000048,237.1098190000048,237.1098190000048,237.93470900000105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.8147973329978413,,,,,,sub-115,1,random_dot,120.45864725709136,
left,left,8.0,0.0,4.0,right,0.0,1.1223795830010204,,speed,space,4.565082291002909,,,,,,0.0,1.0,1.0,1.0,4.0,0.0,8.0,0.0,237.9424599999984,,,,,,,,,237.9351740839993,238.2748457500056,239.07603666700012,239.06766733399851,239.0682658750011,239.07603666700012,239.07603666700012,239.07603666700012,240.2014182089988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,1.1223795830010204,,,,,,sub-115,1,random_dot,120.45864725709136,
right,right,9.0,1.0,4.0,right,1.0,0.880528248999326,,speed,space,4.565082291002909,,,,,,0.0,1.0,1.0,1.0,4.0,1.0,9.0,1.0,240.209076500003,,,,,,,,,240.20189479200053,240.990458459004,241.78342483400047,241.77316387500468,241.77376583400476,241.78342483400047,241.78342483400047,241.78342483400047,242.6680600000036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.880528248999326,,,,,,sub-115,1,random_dot,120.45864725709136,
right,right,10.0,0.0,5.0,right,1.0,0.5574000409978908,,speed,space,4.565082291002909,,,,,,0.0,1.0,1.0,1.0,5.0,0.0,10.0,1.0,242.6762895840002,,,,,,,,,242.668534000004,243.85804766700312,244.6600978339993,244.65116291700545,244.6518363340001,244.6600978339993,244.6600978339993,244.6600978339993,245.22490437500528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.5574000409978908,,,,,,sub-115,1,random_dot,120.45864725709136,
left,left,11.0,1.0,5.0,right,0.0,0.5455620409993571,,speed,space,4.565082291002909,,,,,,0.0,1.0,1.0,1.0,5.0,1.0,11.0,0.0,245.23263900000163,,,,,,,,,245.22535529200104,246.4238975000044,247.2167782500037,247.2075694590021,247.2081300420032,247.2167782500037,247.2167782500037,247.2167782500037,247.7681933749991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,0.5455620409993571,,,,,,sub-115,1,random_dot,120.45864725709136,
left,left,12.0,0.0,6.0,left,1.0,0.5540068750051432,,speed,space,4.565082291002909,,,,,,0.0,1.0,1.0,1.0,6.0,0.0,12.0,0.0,247.7769834589999,,,,,,,,,247.7687081250042,248.55800916700537,249.35971133400017,249.3511794590013,249.3518595839996,249.35971133400017,249.35971133400017,249.35971133400017,249.91821454200544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.5540068750051432,,,,,,sub-115,1,random_dot,120.45864725709136,
right,right,13.0,1.0,6.0,left,0.0,0.5128664570002002,,speed,space,4.565082291002909,,,,,,0.0,1.0,1.0,1.0,6.0,1.0,13.0,1.0,249.9258857090026,,,,,,,,,249.91868495900417,251.108249334,251.90926979199867,251.90121141700365,251.90171108399957,251.90926979199867,251.90926979199867,251.90926979199867,252.425693959005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,0.5128664570002002,,,,,,sub-115,1,random_dot,120.45864725709136,
left,left,14.0,0.0,7.0,left,1.0,0.7861946250050096,,speed,space,4.565082291002909,,,,,,0.0,1.0,1.0,1.0,7.0,0.0,14.0,0.0,252.43363150000368,,,,,,,,,252.4261763750037,253.22498754200203,254.02667633400412,254.01791666699864,254.01849737500012,254.02667633400412,254.02667633400412,254.02667633400412,254.8183880420038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.7861946250050096,,,,,,sub-115,1,random_dot,120.45864725709136,
right,right,15.0,1.0,7.0,left,0.0,0.6443782490023295,,speed,space,4.565082291002909,,,,,,0.0,1.0,1.0,1.0,7.0,1.0,15.0,1.0,254.82592541700436,,,,,,,,,254.8187515000027,255.158582959004,255.95938966700487,255.9511436250032,255.95169549999991,255.95938966700487,255.95938966700487,255.95938966700487,256.6081681670039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,0.6443782490023295,,,,,,sub-115,1,random_dot,120.45864725709136,
right,right,16.0,0.0,8.0,left,0.0,0.5404560829992988,,speed,space,4.565082291002909,,,,,,0.0,1.0,1.0,1.0,8.0,0.0,16.0,1.0,256.6169469170054,,,,,,,,,256.6085466670047,257.4073645000026,258.20027558400034,258.19013350000023,258.1905845000001,258.20027558400034,258.20027558400034,258.20027558400034,258.75177429200266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,0.5404560829992988,,,,,,sub-115,1,random_dot,120.45864725709136,
left,left,17.0,1.0,8.0,left,1.0,0.4993254990040441,,speed,space,4.565082291002909,,,,,,0.0,1.0,1.0,1.0,8.0,1.0,17.0,0.0,258.7596955420013,,,,,,,,,258.7522201669999,259.9415627920025,260.74340158400446,260.7346631670007,260.7353272920009,260.74340158400446,260.74340158400446,260.74340158400446,261.25182700000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.4993254990040441,,,,,,sub-115,1,random_dot,120.45864725709136,
right,right,18.0,0.0,9.0,left,0.0,0.5767730410007061,,speed,space,4.565082291002909,,,,,,0.0,1.0,1.0,1.0,9.0,0.0,18.0,1.0,261.26078637500177,,,,,,,,,261.2523567919998,261.59168391700223,262.39335587499954,262.3846732919992,262.3853404590045,262.39335587499954,262.39335587499954,262.39335587499954,262.9753283750033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,0.5767730410007061,,,,,,sub-115,1,random_dot,120.45864725709136,
left,left,19.0,1.0,9.0,right,0.0,0.5670115819957573,,speed,space,4.565082291002909,,,,,,0.0,1.0,1.0,1.0,9.0,1.0,19.0,0.0,262.98303654199844,,,,,,,,,262.9757850840033,264.1750631670002,264.9763102920042,264.9679541250007,264.96855499999947,264.9763102920042,264.9763102920042,264.9763102920042,265.55159470900253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,0.5670115819957573,,,,,,sub-115,1,random_dot,120.45864725709136,
left,left,20.0,0.0,10.0,right,0.0,0.468050832998415,,speed,space,4.565082291002909,,,,,,0.0,1.0,1.0,1.0,10.0,0.0,20.0,0.0,265.55937149999954,,,,,,,,,265.5520652090054,266.74205591699865,267.542709166999,267.53443808400334,267.5350407090009,267.542709166999,267.542709166999,267.542709166999,268.01823833399976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,0.468050832998415,,,,,,sub-115,1,random_dot,120.45864725709136,
right,right,21.0,1.0,10.0,left,0.0,0.5062662909986102,,speed,space,4.565082291002909,,,,,,0.0,1.0,1.0,1.0,10.0,1.0,21.0,1.0,268.0260062919988,,,,,,,,,268.0187265420027,269.20848979199945,270.0103999170024,270.00143620900053,270.00211383400165,270.0103999170024,270.0103999170024,270.0103999170024,270.5184321670022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,0.5062662909986102,,,,,,sub-115,1,random_dot,120.45864725709136,
left,left,22.0,0.0,11.0,right,0.0,0.5492044999991776,,speed,space,4.565082291002909,,,,,,0.0,1.0,1.0,1.0,11.0,0.0,22.0,0.0,270.5266505000036,,,,,,,,,270.51897391700186,271.70850958400115,272.5096380840041,272.5012712090029,272.50185883400263,272.5096380840041,272.5096380840041,272.5096380840041,273.06841683400125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,0.5492044999991776,,,,,,sub-115,1,random_dot,120.45864725709136,
