direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,stimulusDots.stopped,dots.stopped,respDots.keys,respDots.corr,respDots.rt,respDots.duration,feedback.started,textFeedback.started,feedback.stopped,textFeedback.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,goodbye.started,textGoodbye.started,textGoodbye.stopped,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 74
,,,,,,,,,,,,,,,,,0.0082838000089395,0.0184828000055858,0.0184828000055858,125.085602200008,space,140.91251909997663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-077,1.0,random_dot,60.47810359896907,
left,left,,0.0,0.0,0.0,0.0,,,,,,,,,125.12358460000542,,,,,,,,,125.1156617000088,125.44271300001128,126.24262950000411,126.22660120000364,126.22662780000246,126.24262950000411,126.24262950000411,126.24262950000411,131.22637240000768,131.52868210000452,left,1.0,21.131280799978413,,131.54201180000382,131.55572580000444,132.0431382000097,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-077,1.0,random_dot,60.47810359896907,
right,right,,0.0,1.0,1.0,1.0,,,,,,,,,132.05950960000337,,,,,,,,,132.04366510000546,133.2426392000052,134.04451120000158,134.02613920001022,134.026168100012,134.04451120000158,134.04451120000158,134.04451120000158,,136.44402040001296,left,0.0,18.23460649998742,,136.44467609999992,136.4590099000052,136.94335160001356,136.95943060000718,,,,,,,,,,,,,,,,,,,,,,,,,,sub-077,1.0,random_dot,60.47810359896907,
left,left,,1.0,0.0,2.0,0.0,,,,,,,,,136.95943060000718,,,,,,,,,136.94386920001125,137.759272100011,138.55988460000663,138.54378670000006,138.5438237000053,138.55988460000663,138.55988460000663,138.55988460000663,,143.2444295000023,left,1.0,20.51830839998729,,143.2451255000051,143.25925700001244,143.743352400008,143.75911610000185,,,,,,,,,,,,,,,,,,,,,,,,,,sub-077,1.0,random_dot,60.47810359896907,
right,right,,1.0,1.0,3.0,1.0,,,,,,,,,143.75911610000185,,,,,,,,,143.7438877000095,144.10963250001078,144.90983750000305,144.89377440001408,144.89380790000723,144.90983750000305,144.90983750000305,144.90983750000305,,146.67821540001023,right,1.0,17.614597199994023,,146.678762200012,146.69264470000053,147.17679710000812,147.19254270000965,,,,,,,,,,,,,,,,,,,,,,,,,,sub-077,1.0,random_dot,60.47810359896907,
right,right,,2.0,0.0,4.0,1.0,,,,,,,,,147.19254270000965,,,,,,,,,147.17727020000166,147.54194900000584,148.3439473000035,148.32655810000142,148.3265817000065,148.3439473000035,148.3439473000035,148.3439473000035,,149.96106760000112,right,1.0,17.452133599988883,,149.9616062000132,149.97511450000457,150.45952430000762,150.47597550001228,,,,,,,,,,,,,,,,,,,,,,,,,,sub-077,1.0,random_dot,60.47810359896907,
left,left,,2.0,1.0,5.0,0.0,,,,,,,,,150.47597550001228,,,,,,,,,150.45995070000936,150.82581150000624,151.62556560001394,151.60921860000235,151.6092451000004,151.62556560001394,151.62556560001394,151.62556560001394,,152.9443275000085,left,1.0,17.161623399995733,,152.94488240001374,152.9588550000044,153.44243540000753,153.45890500000678,,,,,,,,,,,,,,,,,,,,,,,,,,sub-077,1.0,random_dot,60.47810359896907,
left,left,,3.0,0.0,6.0,0.0,,,,,,,,,153.45890500000678,,,,,,,,,153.44294020000962,153.55830020000576,154.36047740001231,154.34379790000094,154.34382740000729,154.36047740001231,154.36047740001231,154.36047740001231,,156.21043630001077,right,0.0,17.690848699989147,,156.21097940001346,156.22541600000113,156.70974340000248,156.72581370000262,,,,,,,,,,,,,,,,,,,,,,,,,,sub-077,1.0,random_dot,60.47810359896907,
right,right,,3.0,1.0,7.0,1.0,,,,,,,,,156.72581370000262,,,,,,,,,156.71017910000228,157.92562520000502,158.7265453,158.70970820001094,158.70973280000908,158.7265453,158.7265453,158.7265453,,160.1769168000028,left,0.0,17.294707999986713,,160.1774529000104,160.19133000000147,160.67607830000634,160.69192870000552,,,,,,,,,,,,,,,,,,,,,,,,,,sub-077,1.0,random_dot,60.47810359896907,
right,right,,4.0,0.0,8.0,1.0,,,,,,,,,160.69192870000552,,,,,,,,,160.67659200000344,161.8917102000123,162.6932824000105,162.6756763000012,162.67570900000285,162.6932824000105,162.6932824000105,162.6932824000105,,165.16110910000862,right,1.0,18.309732599998824,,165.16177810000954,165.17537910000829,165.6585463000083,165.67460230000142,,,,,,,,,,,,,,,,,,,,,,,,,,sub-077,1.0,random_dot,60.47810359896907,
