direction,corrAns,thisN,thisTrialN,thisRepN,respDots.keys,respDots.corr,respDots.rt,respDots.duration,randomInstr,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,stimulusDots.stopped,dots.stopped,practice_trials.respDots.keys,practice_trials.respDots.corr,practice_trials.respDots.rt,practice_trials.respDots.duration,feedback.started,textFeedback.started,feedback.stopped,textFeedback.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,instr_trials.respRandomInstr.keys,instr_trials.respRandomInstr.rt,instr_trials.respRandomInstr.duration,test_trials.respDots.keys,test_trials.respDots.corr,test_trials.respDots.rt,test_trials.respDots.duration,goodbye.started,textGoodbye.started,textGoodbye.stopped,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 88
,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0113700829970184,0.0191124999983003,0.0191124999983003,44.14477633299248,space,44.092858749994775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-093,1,random_dot,,
left,left,0.0,0.0,0.0,left,1.0,17.207001665999996,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,44.17532662500162,,,,,,,,,44.15626770799281,45.338511041001766,46.1497753750009,46.13828908299911,46.13871933300106,46.1497753750009,46.1497753750009,46.1497753750009,51.13076120799815,63.35967399999208,left,1.0,17.207001665999996,,63.36859129100048,63.39799854099692,63.86996841599466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-093,1,random_dot,,
right,right,1.0,1.0,0.0,left,0.0,10.541039457995794,,,,,,0.0,1.0,1.0,1.0,,,,,,,,,63.89045566599816,,,,,,,,,63.87026624999999,65.07263720799529,65.87064549999195,65.86315812499379,65.8639454160002,65.87064549999195,65.87064549999195,65.87064549999195,70.85917300000438,76.4152538329945,left,0.0,10.541039457995794,,76.42140679099248,76.42914362499141,76.91708241599554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-093,1,random_dot,,
right,right,2.0,0.0,1.0,left,0.0,11.46434533399588,,,,,,1.0,0.0,2.0,1.0,,,,,,,,,76.92431462499371,,,,,,,,,76.91772029099229,78.1215713749989,78.91927025000041,78.91257395799039,78.91295470799378,78.91927025000041,78.91927025000041,78.91927025000041,83.91143604100216,90.38634133299638,left,0.0,11.46434533399588,,90.38646383299783,90.39421379099076,90.87875441600043,90.88242174999324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-093,1,random_dot,,
left,left,3.0,1.0,1.0,left,1.0,7.291733666002983,,,,,,1.0,1.0,3.0,0.0,,,,,,,,,90.88242174999324,,,,,,,,,90.87908199999949,92.08073420799336,92.87768045799749,92.87001299999248,92.87124379099988,92.87768045799749,92.87768045799749,92.87768045799749,97.88259791600284,100.17191574999016,left,1.0,7.291733666002983,,100.17550112499156,100.18318683299005,100.67300345799596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-093,1,random_dot,,
left,left,4.0,0.0,2.0,left,1.0,6.725912209003582,,,,,,2.0,0.0,4.0,0.0,,,,,,,,,100.67672933299036,,,,,,,,,100.67333304099157,101.87389679100306,102.68054595799184,102.67353133299912,102.67416675000275,102.68054595799184,102.68054595799184,102.68054595799184,107.67019725000137,109.41798395800288,left,1.0,6.725912209003582,,109.4181322499935,109.42409108299762,109.91002783300064,109.92395458299144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-093,1,random_dot,,
right,right,5.0,1.0,2.0,left,0.0,5.660053915999015,,,,,,2.0,1.0,5.0,1.0,,,,,,,,,109.92395458299144,,,,,,,,,109.9103268750041,110.2775586659991,111.07507920799252,111.06467062499723,111.0649382499978,111.07507920799252,111.07507920799252,111.07507920799252,116.06103329100006,116.7428841660003,left,0.0,5.660053915999015,,116.74641037499532,116.7538002079964,117.2418968330021,117.264011457999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-093,1,random_dot,,
left,left,6.0,0.0,3.0,left,1.0,6.335888125002384,,,,,,3.0,0.0,6.0,0.0,,,,,,,,,117.264011457999,,,,,,,,,117.24227975000396,117.59133179100172,118.390735915993,118.38436075000207,118.38476449999143,118.390735915993,118.390735915993,118.390735915993,123.3828800409974,124.73332029099402,left,1.0,6.335888125002384,,124.73668420799368,124.7447677500022,125.23832045799644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-093,1,random_dot,,
right,right,7.0,1.0,3.0,left,0.0,3.261193540995009,,,,,,3.0,1.0,7.0,1.0,,,,,,,,,125.24188037500426,,,,,,,,,125.23870637499203,125.33678862499072,126.14445066599,126.13739216599788,126.13813295800357,126.14445066599,126.14445066599,126.14445066599,,129.41777087499213,left,0.0,3.261193540995009,,129.4210083749931,129.42862612499448,129.91665633299272,129.9202409999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-093,1,random_dot,,
right,right,8.0,0.0,4.0,left,0.0,0.8698369170015212,,,,,,4.0,0.0,8.0,1.0,,,,,,,,,129.9202409999998,,,,,,,,,129.9170136659959,130.00730895799643,130.79758404099266,130.791179790991,130.79158754099626,130.79758404099266,130.79758404099266,130.79758404099266,,131.67007795799873,left,0.0,0.8698369170015212,,131.67017912499432,131.68160704099864,132.16619791599803,132.18833099999756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-093,1,random_dot,,
left,left,9.0,1.0,4.0,left,1.0,0.4456094999914057,,,,,,4.0,1.0,9.0,0.0,,,,,,,,,132.18833099999756,,,,,,,,,132.16657087499334,132.2672179999936,133.0653308750043,133.05867650000437,133.0590793750016,133.0653308750043,133.0653308750043,133.0653308750043,,133.51267699999153,left,1.0,0.4456094999914057,,133.51574970799263,133.5223448750039,134.01528054100345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-093,1,random_dot,,
right,right,10.0,0.0,5.0,left,0.0,0.4083443330018781,,,,,,5.0,0.0,10.0,1.0,,,,,,,,,134.01985562499613,,,,,,,,,134.01560670799518,135.21143479099555,136.01134158299828,136.0051175830013,136.00552941599744,136.01134158299828,136.01134158299828,136.01134158299828,,136.42633512499742,left,0.0,0.4083443330018781,,136.42883312499907,136.43491895799525,136.92635458300356,136.93229966599029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-093,1,random_dot,,
left,left,11.0,1.0,5.0,left,1.0,0.4273817500070436,,,,,,5.0,1.0,11.0,0.0,,,,,,,,,136.93229966599029,,,,,,,,,136.926920124999,137.03357695799787,137.83535279099306,137.8273289159988,137.82815379099338,137.83535279099306,137.83535279099306,137.83535279099306,,138.26469108299352,left,1.0,0.4273817500070436,,138.26743920799345,138.27489274999243,138.75820429099258,138.7644747079903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-093,1,random_dot,,
right,right,12.0,0.0,6.0,left,0.0,0.4150109170004725,,,,,,6.0,0.0,12.0,1.0,,,,,,,,,138.7644747079903,,,,,,,,,138.75877154098998,138.8569414579979,139.65264537499752,139.6461101659952,139.64647145799245,139.65264537499752,139.65264537499752,139.65264537499752,,140.0701102079911,left,0.0,0.4150109170004725,,140.07253433299775,140.08125454100082,140.56733462499687,140.57274383299227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-093,1,random_dot,,
left,left,13.0,1.0,6.0,left,1.0,0.4235271250072401,,,,,,6.0,1.0,13.0,0.0,,,,,,,,,140.57274383299227,,,,,,,,,140.56767645799846,141.37332324999443,142.175473041003,142.1690793329908,142.16947204100143,142.175473041003,142.175473041003,142.175473041003,,142.6076334160025,left,1.0,0.4235271250072401,,142.60988958299276,142.6146959579928,143.10626495799806,143.11114312500283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-093,1,random_dot,,
right,right,14.0,0.0,7.0,left,0.0,0.9715986660012276,,,,,,7.0,0.0,14.0,1.0,,,,,,,,,143.11114312500283,,,,,,,,,143.10681470799318,143.45887391599535,144.25431304099038,144.24806225000066,144.24849095799436,144.25431304099038,144.25431304099038,144.25431304099038,,145.23333558299055,left,0.0,0.9715986660012276,,145.23564800000167,145.24242524999136,145.7284565000009,145.74177399999462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-093,1,random_dot,,
left,left,15.0,1.0,7.0,left,1.0,13.539326250000158,,,,,,7.0,1.0,15.0,0.0,,,,,,,,,145.74177399999462,,,,,,,,,145.72879999999714,146.5421911250014,147.33402424999804,147.3276814580022,147.3281138750026,147.33402424999804,147.33402424999804,147.33402424999804,152.31638833299803,160.87788324999565,left,1.0,13.539326250000158,,160.88155120800366,160.8903164999938,161.3748737499991,161.39397120800277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-093,1,random_dot,,
right,right,16.0,0.0,8.0,left,0.0,5.638965999998618,,,,,,8.0,0.0,16.0,1.0,,,,,,,,,161.39397120800277,,,,,,,,,161.37524137498986,161.46842545799154,162.27965695799503,162.2724687079899,162.2732809579902,162.27965695799503,162.27965695799503,162.27965695799503,167.266052166,167.9250624159904,left,0.0,5.638965999998618,,167.9280454999971,167.9353719579958,168.4201140410005,168.42481191600382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-093,1,random_dot,,
left,left,17.0,1.0,8.0,left,1.0,5.592585999998846,,,,,,8.0,1.0,17.0,0.0,,,,,,,,,168.42481191600382,,,,,,,,,168.42048916599015,168.7836045409931,169.5820898749953,169.57551595800032,169.57595187499828,169.5820898749953,169.5820898749953,169.5820898749953,174.5791694579966,175.17809612500423,left,1.0,5.592585999998846,,175.18138083300437,175.18916125000396,175.67341262499394,175.67783091599995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-093,1,random_dot,,
left,left,18.0,0.0,9.0,left,1.0,5.64946954100742,,,,,,9.0,0.0,18.0,0.0,,,,,,,,,175.67783091599995,,,,,,,,,175.67374695799663,175.77977100000135,176.5800376249972,176.5693497500033,176.56978841600358,176.5800376249972,176.5800376249972,176.5800376249972,181.56562962499447,182.24668983300216,left,1.0,5.64946954100742,,182.24682437499,182.2543259160011,182.74173945799703,182.74531141600164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-093,1,random_dot,,
right,right,19.0,1.0,9.0,left,0.0,5.4759452089929255,,,,,,9.0,1.0,19.0,1.0,,,,,,,,,182.74531141600164,,,,,,,,,182.742090957996,182.85349641599169,183.64826058299516,183.64166320799268,183.6423589999904,183.64826058299516,183.64826058299516,183.64826058299516,188.6322029159928,189.1388993330038,left,0.0,5.4759452089929255,,189.1424209160032,189.150401040999,189.63908904099665,189.64539879099172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-093,1,random_dot,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.63921808300077,189.64539879099172,189.64539879099172,196.70189633299012,space,7.05388849999872,,,,,,,,,,,,,,,,,,,,,,,,sub-093,1,random_dot,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.7020309579966,196.71201429099887,196.71201429099887,198.90009408300105,space,2.172084959005588,,,,,,,,,,,,,,,,,sub-093,1,random_dot,,
right,right,0.0,0.0,0.0,left,0.0,5.806249333007145,,accuracy,space,3.3761138749978272,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,202.32516070800196,,,,,,,,,202.3176478329988,202.4246059159923,203.22464670799675,203.2106816250016,203.2111295829964,203.22464670799675,203.22464670799675,203.22464670799675,208.2024295829906,209.03484908299288,,,,,,,,,,,,,,,,,,,,,,,198.9208821249922,198.92984266599524,198.92984266599524,202.3092735829996,space,3.3761138749978272,,left,0.0,5.806249333007145,,,,,,sub-093,1,random_dot,,
left,left,1.0,1.0,0.0,left,1.0,2.9904545830067946,,accuracy,space,3.3761138749978272,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,209.04238470799464,,,,,,,,,209.03530333300296,209.38263445800112,210.18250941600127,210.17655333300357,210.1769835409941,210.18250941600127,210.18250941600127,210.18250941600127,,213.1760855409957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,2.9904545830067946,,,,,,sub-093,1,random_dot,,
left,left,2.0,0.0,1.0,left,1.0,5.392601542000193,,accuracy,space,3.3761138749978272,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,213.1826370829949,,,,,,,,,213.17643679099277,214.37630550000176,215.1729252499936,215.16700124999625,215.167413749994,215.1729252499936,215.1729252499936,215.1729252499936,220.15737812498992,220.56988862500293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,5.392601542000193,,,,,,sub-093,1,random_dot,,
right,right,3.0,1.0,1.0,left,0.0,4.968486208003014,,accuracy,space,3.3761138749978272,,,,,,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,220.57785141599012,,,,,,,,,220.57055341599332,221.77620362499147,222.5776906249957,222.57145545798997,222.57182104099772,222.5776906249957,222.5776906249957,222.5776906249957,,227.55071058300385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,4.968486208003014,,,,,,sub-093,1,random_dot,,
left,left,4.0,0.0,2.0,left,1.0,4.039758291997714,,accuracy,space,3.3761138749978272,,,,,,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,227.5572099580022,,,,,,,,,227.55102791599347,227.89935112500095,228.7119193749968,228.69041137499156,228.6908015829977,228.7119193749968,228.7119193749968,228.7119193749968,,232.75932908299728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,4.039758291997714,,,,,,sub-093,1,random_dot,,
right,right,5.0,1.0,2.0,left,0.0,5.401600249999319,,accuracy,space,3.3761138749978272,,,,,,0.0,0.0,0.0,0.0,2.0,1.0,5.0,1.0,232.76363341599065,,,,,,,,,232.75961666599324,233.54791883299183,234.3387320000038,234.33243170799688,234.3328288749908,234.3387320000038,234.3387320000038,234.3387320000038,239.3214669579902,239.7598217909981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,5.401600249999319,,,,,,sub-093,1,random_dot,,
