direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,dots.stopped,respDots.keys,respDots.corr,respDots.rt,respDots.duration,feedback.started,textFeedback.started,textFeedback.stopped,feedback.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,goodbye.started,textGoodbye.started,participant,session,expName,frameRate,Unnamed: 71
left,left,,6.0,0.0,12.0,0.0,,,,,,,,,38.53639480000129,,,,,,,,,38.52160849999928,39.73545279999962,40.53635560000112,40.519891000003554,40.51997380000103,40.53635560000112,40.53635560000112,40.53635560000112,41.27173480000056,left,1.0,17.713989199990465,,41.27289540000493,41.28469220000261,41.78435400000308,41.769043100001,,,,,,,,,,,,,,,,,,,,,,,,sub-008,1.0,random_dot,60.24339536427741,
right,right,,6.0,1.0,13.0,1.0,,,,,,,,,41.78435400000308,,,,,,,,,41.76951669999835,42.58403150000231,43.38467870000022,43.367578800003685,43.36760530000174,43.38467870000022,43.38467870000022,43.38467870000022,43.95305190000363,right,1.0,17.553172899992205,,43.95385940000415,43.96673780000128,44.466125300001295,44.45061730000453,,,,,,,,,,,,,,,,,,,,,,,,sub-008,1.0,random_dot,60.24339536427741,
left,left,,7.0,0.0,14.0,0.0,,,,,,,,,44.466125300001295,,,,,,,,,44.451141199999256,45.66525980000006,46.46569860000454,46.449836600004346,46.44986250000511,46.46569860000454,46.46569860000454,46.46569860000454,47.03410160000203,left,1.0,17.549571299998206,,47.034728200000245,47.04779860000417,47.54778459999943,47.53294599999936,,,,,,,,,,,,,,,,,,,,,,,,sub-008,1.0,random_dot,60.24339536427741,
right,right,,7.0,1.0,15.0,1.0,,,,,,,,,47.54778459999943,,,,,,,,,47.53412100000424,47.64738380000199,48.44792679999955,48.43205650000164,48.432144600003085,48.44792679999955,48.44792679999955,48.44792679999955,48.93392920000042,right,1.0,17.46445309999399,,48.9353861999989,48.94677180000144,49.44610110000213,49.43057090000366,,,,,,,,,,,,,,,,,,,,,,,,sub-008,1.0,random_dot,60.24339536427741,
right,right,,8.0,0.0,16.0,1.0,,,,,,,,,49.44610110000213,,,,,,,,,49.431074400003126,50.64534470000217,51.446007800004736,51.42948910000269,51.42951420000463,51.446007800004736,51.446007800004736,51.446007800004736,51.88071350000246,right,1.0,17.424339199991664,,51.88136240000313,51.89467120000336,52.39426810000441,52.37873670000408,,,,,,,,,,,,,,,,,,,,,,,,sub-008,1.0,random_dot,60.24339536427741,
left,left,,8.0,1.0,17.0,0.0,,,,,,,,,52.39426810000441,,,,,,,,,52.37919189999957,52.494370000000345,53.29473990000406,53.277978600002825,53.27800099999877,53.29473990000406,53.29473990000406,53.29473990000406,53.84690810000029,left,1.0,17.53308649999235,,53.847816699999385,53.86010890000034,54.35976130000199,54.344436700004735,,,,,,,,,,,,,,,,,,,,,,,,sub-008,1.0,random_dot,60.24339536427741,
left,left,,9.0,0.0,18.0,0.0,,,,,,,,,54.35976130000199,,,,,,,,,54.34496200000285,54.7097797000024,55.51014540000324,55.49340140000277,55.49343590000353,55.51014540000324,55.51014540000324,55.51014540000324,55.94485900000291,right,0.0,17.414475999998103,,55.9454182000045,55.95886780000001,56.458724600001005,56.44351720000122,,,,,,,,,,,,,,,,,,,,,,,,sub-008,1.0,random_dot,60.24339536427741,
right,right,,9.0,1.0,19.0,1.0,,,,,,,,,56.458724600001005,,,,,,,,,56.44425690000208,56.55847070000164,57.35886780000146,57.34182570000121,57.34185029999935,57.35886780000146,57.35886780000146,57.35886780000146,57.8764560999989,left,0.0,17.509706999997434,,57.8768801000042,57.89089339999919,58.39065649999975,58.37520110000332,,,,,,,,,,,,,,,,,,,,,,,,sub-008,1.0,random_dot,60.24339536427741,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.37529050000012,58.39065649999975,58.39065649999975,61.12629839999863,space,19.72385840000061,,,,,,,,,,,,,,,,,,sub-008,1.0,random_dot,60.24339536427741,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.12641100000474,61.13877930000308,61.13877930000308,65.00543150000158,space,20.84654639999644,,,,,,,,,,,sub-008,1.0,random_dot,60.24339536427741,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,66.7686662000051,,,,,,,,,66.75884510000469,66.86843700000463,67.66885259999981,67.65233620000072,67.65236079999886,67.66885259999981,67.66885259999981,67.66885259999981,69.7864583000046,right,1.0,19.09702560000005,,,,,,,,,,,,,,,,,,,,65.00892569999996,65.02708680000069,65.02708680000069,66.75298509999993,space,18.71445159999712,,,,sub-008,1.0,random_dot,60.24339536427741,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,69.8001951000042,,,,,,,,,69.7888082999998,70.99933020000026,71.80029659999855,71.78374530000292,71.78382680000504,71.80029659999855,71.80029659999855,71.80029659999855,72.58475570000155,left,1.0,17.774013799993554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-008,1.0,random_dot,60.24339536427741,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,72.59839279999869,,,,,,,,,72.58618099999876,72.69845260000147,73.4986807000023,73.48280610000074,73.48286139999982,73.4986807000023,73.4986807000023,73.4986807000023,75.16577870000037,right,0.0,18.65258399999584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-008,1.0,random_dot,60.24339536427741,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,75.1798534000045,,,,,,,,,75.16694780000398,76.37909170000057,77.1798637000029,77.16343060000509,77.16350529999909,77.1798637000029,77.1798637000029,77.1798637000029,78.51367160000518,right,1.0,18.3237261999966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-008,1.0,random_dot,60.24339536427741,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,2.0,0.0,4.0,1.0,78.52772959999857,,,,,,,,,78.51474050000252,78.87748880000436,79.67809449999913,79.66143600000214,79.66145770000003,79.67809449999913,79.67809449999913,79.67809449999913,81.24653430000035,right,1.0,18.550268099992536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-008,1.0,random_dot,60.24339536427741,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,2.0,1.0,5.0,0.0,81.25915920000261,,,,,,,,,81.2486315999995,81.60911480000505,82.40949769999861,82.39291270000103,82.39293449999968,82.40949769999861,82.40949769999861,82.40949769999861,83.02733029999945,left,1.0,17.605921199996374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-008,1.0,random_dot,60.24339536427741,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,3.0,0.0,6.0,0.0,83.0415095999997,,,,,,,,,83.02833710000414,83.8411841000052,84.64173410000512,84.6257637000017,84.62579130000086,84.64173410000512,84.64173410000512,84.64173410000512,86.45881000000372,left,1.0,18.80615179999586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-008,1.0,random_dot,60.24339536427741,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,3.0,1.0,7.0,1.0,86.47282429999905,,,,,,,,,86.45994330000394,87.27216640000552,88.07270830000198,88.05603930000507,88.05606110000372,88.07270830000198,88.07270830000198,88.07270830000198,89.97235470000305,right,1.0,18.876434199992215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-008,1.0,random_dot,60.24339536427741,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,4.0,0.0,8.0,0.0,89.9867721000046,,,,,,,,,89.97336219999852,91.18627730000298,91.987037400002,91.97116220000316,91.9711957000036,91.987037400002,91.987037400002,91.987037400002,93.0217727000054,left,1.0,18.013568499998655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-008,1.0,random_dot,60.24339536427741,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,4.0,1.0,9.0,1.0,93.03511300000535,,,,,,,,,93.02271140000084,93.83500279999862,94.63508290000028,94.61896020000133,94.6189871000024,94.63508290000028,94.63508290000028,94.63508290000028,96.86933770000178,left,0.0,19.221631799991883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-008,1.0,random_dot,60.24339536427741,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,5.0,0.0,10.0,1.0,96.88264760000312,,,,,,,,,96.87086110000382,96.98265350000293,97.78316020000057,97.76698630000465,97.76705010000296,97.78316020000057,97.78316020000057,97.78316020000057,99.70081909999864,left,0.0,18.900844699994195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-008,1.0,random_dot,60.24339536427741,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,5.0,1.0,11.0,0.0,99.71410440000182,,,,,,,,,99.70217460000276,100.9140228000033,101.71436630000244,101.69856110000546,101.69861620000302,101.71436630000244,101.71436630000244,101.71436630000244,102.43151180000132,left,1.0,17.70131309999124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-008,1.0,random_dot,60.24339536427741,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,6.0,0.0,12.0,1.0,102.44579140000133,,,,,,,,,102.43248650000169,103.64522900000156,104.44567559999996,104.42985380000027,104.42988210000476,104.44567559999996,104.44567559999996,104.44567559999996,107.59563670000352,right,1.0,20.13125479999144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-008,1.0,random_dot,60.24339536427741,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,6.0,1.0,13.0,0.0,107.6093114000032,,,,,,,,,107.59709390000351,107.95918430000164,108.75949129999935,108.74256389999935,108.74258570000528,108.75949129999935,108.75949129999935,108.75949129999935,110.17822760000126,left,1.0,18.409349799992924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-008,1.0,random_dot,60.24339536427741,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,7.0,0.0,14.0,0.0,110.19090570000115,,,,,,,,,110.17934010000316,110.9909117999996,111.80780190000225,111.79165970000032,111.79173330000047,111.80780190000225,111.80780190000225,111.80780190000225,114.52465099999972,left,1.0,19.706404999997176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-008,1.0,random_dot,60.24339536427741,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,7.0,1.0,15.0,1.0,114.53843639999832,,,,,,,,,114.52565270000196,115.33811960000456,116.15510180000274,116.13827989999844,116.1383077999999,116.15510180000274,116.15510180000274,116.15510180000274,117.4552158000006,right,1.0,18.277222099997743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-008,1.0,random_dot,60.24339536427741,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,8.0,0.0,16.0,1.0,117.4696183000051,,,,,,,,,117.4561576000051,117.5695440000054,118.3701691000024,118.35377710000466,118.35380609999991,118.3701691000024,118.3701691000024,118.3701691000024,120.02030000000376,right,1.0,18.630031699998653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-008,1.0,random_dot,60.24339536427741,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,8.0,1.0,17.0,0.0,120.03467169999932,,,,,,,,,120.02130279999984,120.13458959999844,120.93508629999997,120.91855840000062,120.91859680000198,120.93508629999997,120.93508629999997,120.93508629999997,121.9363755000013,left,1.0,17.97904259999632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-008,1.0,random_dot,60.24339536427741,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,9.0,0.0,18.0,1.0,121.95033140000304,,,,,,,,,121.93766830000096,122.05023259999872,122.8509389000028,122.83489869999904,122.83493660000386,122.8509389000028,122.8509389000028,122.8509389000028,125.43402710000372,left,0.0,19.569057899992917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-008,1.0,random_dot,60.24339536427741,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,9.0,1.0,19.0,0.0,125.44807589999982,,,,,,,,,125.4351284000004,125.5480172000025,126.34870420000516,126.33269270000164,126.33273130000453,126.34870420000516,126.34870420000516,126.34870420000516,127.46600200000104,left,1.0,18.096020199998748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-008,1.0,random_dot,60.24339536427741,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,10.0,0.0,20.0,0.0,127.47983110000496,,,,,,,,,127.46696660000453,128.67962020000414,129.47987970000395,129.4631423000028,129.4631664000044,129.47987970000395,129.47987970000395,129.47987970000395,131.02979939999932,left,1.0,18.52925829999731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-008,1.0,random_dot,60.24339536427741,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,10.0,1.0,21.0,1.0,131.04419620000408,,,,,,,,,131.03070529999968,131.84392830000434,132.64454390000174,132.6279932000034,132.62801990000298,132.64454390000174,132.64454390000174,132.64454390000174,134.345318700005,right,1.0,18.68649899999582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-008,1.0,random_dot,60.24339536427741,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,11.0,0.0,22.0,0.0,134.3587692000001,,,,,,,,,134.34650530000363,135.15824229999998,135.95915349999996,135.94284100000368,135.94286609999835,135.95915349999996,135.95915349999996,135.95915349999996,138.4590776000041,left,1.0,19.48073260000092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-008,1.0,random_dot,60.24339536427741,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,11.0,1.0,23.0,1.0,138.47307010000077,,,,,,,,,138.4600231000004,139.67267430000356,140.48971529999835,140.47295999999915,140.47298650000448,140.48971529999835,140.48971529999835,140.48971529999835,141.6230265999984,right,1.0,18.11201789999177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-008,1.0,random_dot,60.24339536427741,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,12.0,0.0,24.0,0.0,141.63766069999838,,,,,,,,,141.62398340000072,142.83706760000496,143.63747500000318,143.62101980000443,143.621077900003,143.63747500000318,143.63747500000318,143.63747500000318,145.7215509000016,left,1.0,19.06627899999876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-008,1.0,random_dot,60.24339536427741,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,12.0,1.0,25.0,1.0,145.73508720000245,,,,,,,,,145.72298030000093,146.934754599999,147.7349408000009,147.7184535999986,147.71848570000293,147.7349408000009,147.7349408000009,147.7349408000009,148.7018565000035,right,1.0,17.944708999995783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-008,1.0,random_dot,60.24339536427741,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,13.0,0.0,26.0,0.0,148.71641900000395,,,,,,,,,148.70270529999834,149.916535700002,150.7331301000013,150.71771699999954,150.7177511000045,150.7331301000013,150.7331301000013,150.7331301000013,152.10056440000335,left,1.0,18.34898779998912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-008,1.0,random_dot,60.24339536427741,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,13.0,1.0,27.0,1.0,152.11415670000133,,,,,,,,,152.10170700000162,152.91391030000523,153.71457350000128,153.6980681999994,153.6981489000027,153.71457350000128,153.71457350000128,153.71457350000128,154.732222300001,right,1.0,18.008669799994095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-008,1.0,random_dot,60.24339536427741,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,14.0,0.0,28.0,1.0,154.7458903000006,,,,,,,,,154.73322600000392,154.8458954000016,155.64694130000134,155.63101570000435,155.63107370000216,155.64694130000134,155.64694130000134,155.64694130000134,157.2149905000042,left,0.0,18.55269409999892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-008,1.0,random_dot,60.24339536427741,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,14.0,1.0,29.0,0.0,157.22790579999855,,,,,,,,,157.21768929999962,158.02728330000537,158.8282107999985,158.8126104000039,158.8126684000017,158.8282107999985,158.8282107999985,158.8282107999985,160.56254980000085,left,1.0,18.72064889999456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-008,1.0,random_dot,60.24339536427741,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,15.0,0.0,30.0,0.0,160.57545290000417,,,,,,,,,160.5636359000055,160.6755450000055,161.47627210000064,161.45988940000098,161.4599201000019,161.47627210000064,161.47627210000064,161.47627210000064,162.52792110000155,left,1.0,18.030591099995945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-008,1.0,random_dot,60.24339536427741,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,15.0,1.0,31.0,1.0,162.54092270000547,,,,,,,,,162.52968530000362,163.74024540000391,164.54096920000302,164.52428760000475,164.52431179999985,164.54096920000302,164.54096920000302,164.54096920000302,165.4415588000047,right,1.0,17.87909199999558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-008,1.0,random_dot,60.24339536427741,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,16.0,0.0,32.0,0.0,165.45563300000504,,,,,,,,,165.4429416999992,166.25522020000062,167.05592080000497,167.0394729000036,167.0394979000048,167.05592080000497,167.05592080000497,167.05592080000497,169.9557754999987,right,0.0,19.88456729999598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-008,1.0,random_dot,60.24339536427741,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,16.0,1.0,33.0,1.0,169.96963780000078,,,,,,,,,169.95726280000235,170.31938430000446,171.12015010000323,171.10366010000143,171.10368450000533,171.12015010000323,171.12015010000323,171.12015010000323,172.33745420000196,right,1.0,18.197493799998483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-008,1.0,random_dot,60.24339536427741,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,17.0,0.0,34.0,1.0,172.35156540000025,,,,,,,,,172.33902910000324,173.15104900000006,173.95169840000017,173.93470389999857,173.93476940000255,173.95169840000017,173.95169840000017,173.95169840000017,174.93600020000304,right,1.0,17.96057579999615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-008,1.0,random_dot,60.24339536427741,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,17.0,1.0,35.0,0.0,174.9497607000012,,,,,,,,,174.93703670000104,176.1491931000055,176.94974419999926,176.93288420000317,176.9329257999998,176.94974419999926,176.94974419999926,176.94974419999926,177.8836295000001,left,1.0,17.92102789999626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-008,1.0,random_dot,60.24339536427741,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,18.0,0.0,36.0,1.0,177.89775970000483,,,,,,,,,177.88475910000125,178.24786210000457,179.0482011999993,179.03213530000355,179.03216480000265,179.0482011999993,179.0482011999993,179.0482011999993,180.23237150000205,right,1.0,18.169172099995198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-008,1.0,random_dot,60.24339536427741,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,18.0,1.0,37.0,0.0,180.2466241000002,,,,,,,,,180.23395720000556,180.34669540000323,181.14692849999847,181.13080620000252,181.13083860000188,181.14692849999847,181.14692849999847,181.14692849999847,183.8800104000038,left,1.0,19.713936399995877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-008,1.0,random_dot,60.24339536427741,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,19.0,0.0,38.0,0.0,183.89444460000232,,,,,,,,,183.88088190000417,183.99406920000183,184.7946374000021,184.77768160000412,184.7777017000044,184.7946374000021,184.7946374000021,184.7946374000021,186.92781359999933,left,1.0,19.110568500000227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-008,1.0,random_dot,60.24339536427741,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,19.0,1.0,39.0,1.0,186.9422339000012,,,,,,,,,186.92883010000517,187.04204890000256,187.8427626000048,187.82635160000063,187.8263850000003,187.8427626000048,187.8427626000048,187.8427626000048,189.743132100004,right,1.0,18.889148000002024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-008,1.0,random_dot,60.24339536427741,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,20.0,0.0,40.0,0.0,189.7572186000034,,,,,,,,,189.7441228000025,190.9564210000026,191.75698450000343,191.74155880000035,191.74160290000145,191.75698450000343,191.75698450000343,191.75698450000343,193.12463380000557,left,1.0,18.350807999995595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-008,1.0,random_dot,60.24339536427741,
