direction,corrAns,thisN,thisTrialN,thisRepN,respDots.keys,respDots.corr,respDots.rt,respDots.duration,randomInstr,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,dots.stopped,practice_trials.respDots.keys,practice_trials.respDots.corr,practice_trials.respDots.rt,practice_trials.respDots.duration,feedback.started,textFeedback.started,feedback.stopped,textFeedback.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,instr_trials.respRandomInstr.keys,instr_trials.respRandomInstr.rt,instr_trials.respRandomInstr.duration,test_trials.respDots.keys,test_trials.respDots.corr,test_trials.respDots.rt,test_trials.respDots.duration,goodbye.started,textGoodbye.started,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 86
right,right,9.0,1.0,4.0,left,0.0,2.50395625596866,,,,,,4.0,1.0,9.0,1.0,,,,,,,,,29.79572722001467,,,,,,,,,29.779568722005934,30.135683673026502,30.94590239902027,30.929522341990378,30.92991276399698,30.94590239902027,30.94590239902027,30.94590239902027,33.464215696032625,left,0.0,2.50395625596866,,33.46433805703418,33.47966026503127,33.96332092699595,33.979787250980735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-047,2,random_dot,61.86910145200656,
left,left,10.0,0.0,5.0,left,1.0,0.9326298169908114,,,,,,5.0,0.0,10.0,0.0,,,,,,,,,33.979787250980735,,,,,,,,,33.96364731201902,34.32978179299971,35.141136841033585,35.11895748303505,35.119346852006856,35.141136841033585,35.141136841033585,35.141136841033585,36.080745966988616,left,1.0,0.9326298169908114,,36.08309027203359,36.096908762003295,36.58036736102076,36.59691439801827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-047,2,random_dot,61.86910145200656,
right,right,11.0,1.0,5.0,right,1.0,0.8611953849904239,,,,,,5.0,1.0,11.0,1.0,,,,,,,,,36.59691439801827,,,,,,,,,36.58069589198567,37.78040825302014,38.58051959000295,38.5642167290207,38.5646043010056,38.58051959000295,38.58051959000295,38.58051959000295,39.4482322660042,right,1.0,0.8611953849904239,,39.44831861398416,39.46403572399868,39.94771707203472,39.964055485033896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-047,2,random_dot,61.86910145200656,
left,left,12.0,0.0,6.0,left,1.0,1.0777567909681238,,,,,,6.0,0.0,12.0,0.0,,,,,,,,,39.964055485033896,,,,,,,,,39.94804876600392,40.74746999901254,41.54795145301614,41.53140064002946,41.53178928903071,41.54795145301614,41.54795145301614,41.54795145301614,42.63163051003357,left,1.0,1.0777567909681238,,42.63171980401967,42.647782207001,43.131514739012346,43.14780424098717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-047,2,random_dot,61.86910145200656,
right,right,13.0,1.0,6.0,right,1.0,1.2651227460009975,,,,,,6.0,1.0,13.0,1.0,,,,,,,,,43.14780424098717,,,,,,,,,43.131860149034765,43.48128231102601,44.29656798898941,44.273538120032754,44.27392349002184,44.29656798898941,44.29656798898941,44.29656798898941,45.56547867500922,right,1.0,1.2651227460009975,,45.56556007103063,45.58156298601534,46.06486025702907,46.081167825032026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-047,2,random_dot,61.86910145200656,
right,right,14.0,0.0,7.0,right,1.0,0.9844470350071788,,,,,,7.0,0.0,14.0,1.0,,,,,,,,,46.081167825032026,,,,,,,,,46.06510859099217,46.86523315199884,47.66524978203233,47.6491983460146,47.649585639999714,47.66524978203233,47.66524978203233,47.66524978203233,48.66659337899182,right,1.0,0.9844470350071788,,48.666713803017046,48.68201490101637,49.16581839398714,49.18240062100813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-047,2,random_dot,61.86910145200656,
left,left,15.0,1.0,7.0,left,1.0,0.669931911979802,,,,,,7.0,1.0,15.0,0.0,,,,,,,,,49.18240062100813,,,,,,,,,49.16614841698902,49.51581925502978,50.31589310098207,50.29919264197815,50.29949453298468,50.31589310098207,50.31589310098207,50.31589310098207,50.99978000699775,left,1.0,0.669931911979802,,50.99987197102746,51.0158933030325,51.49924505298259,51.5159967209911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-047,2,random_dot,61.86910145200656,
left,left,16.0,0.0,8.0,left,1.0,0.3117679920396767,,,,,,8.0,0.0,16.0,0.0,,,,,,,,,51.5159967209911,,,,,,,,,51.499535717011895,51.856162292009685,52.66594298003474,52.64976784499595,52.65015662700171,52.66594298003474,52.66594298003474,52.66594298003474,52.983875409001485,left,1.0,0.3117679920396767,,52.98396466003032,52.999643558985554,53.48342747899005,53.49984935898101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-047,2,random_dot,61.86910145200656,
right,right,17.0,1.0,8.0,right,1.0,1.0106721529737115,,,,,,8.0,1.0,17.0,1.0,,,,,,,,,53.49984935898101,,,,,,,,,53.48376051202649,53.58317566901678,54.383098427031655,54.36676701297984,54.36715192999691,54.383098427031655,54.383098427031655,54.383098427031655,55.40041189797921,right,1.0,1.0106721529737115,,55.40049951599213,55.416668886027765,55.90976444998523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-047,2,random_dot,61.86910145200656,
right,right,18.0,0.0,9.0,left,0.0,0.6282123629935086,,,,,,9.0,0.0,18.0,1.0,,,,,,,,,55.926298218022566,,,,,,,,,55.91013220499735,56.00009795400547,56.81350455398206,56.79031654202845,56.7907026699977,56.81350455398206,56.81350455398206,56.81350455398206,57.45075732201804,left,0.0,0.6282123629935086,,57.4531762439874,57.46709211700363,57.950782653992064,57.96723631100031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-047,2,random_dot,61.86910145200656,
left,left,19.0,1.0,9.0,left,1.0,0.6670638489886187,,,,,,9.0,1.0,19.0,0.0,,,,,,,,,57.96723631100031,,,,,,,,,57.951116661017295,58.7506081360043,59.550640018016566,59.53448071499588,59.53487503400538,59.550640018016566,59.550640018016566,59.550640018016566,60.23538504500175,left,1.0,0.6670638489886187,,60.23844203201588,60.25083064800128,60.7343964559841,60.75065313000232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-047,2,random_dot,61.86910145200656,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.73453035199782,60.75065313000232,60.75065313000232,76.17086558701703,space,15.41245311498642,,,,,,,,,,,,,,,,,,,,,,,sub-047,2,random_dot,61.86910145200656,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.17092762800166,76.18709608301288,76.18709608301288,76.85452468600124,space,0.6638925439910963,,,,,,,,,,,,,,,,sub-047,2,random_dot,61.86910145200656,
left,left,0.0,0.0,0.0,left,1.0,0.8266321310075,,accuracy,space,0.6194382769754156,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.53538285201648,,,,,,,,,77.52043980301823,78.72081386001082,79.52050399198197,79.50421240302967,79.50452282599872,79.52050399198197,79.52050399198197,79.52050399198197,80.3547636650037,,,,,,,,,,,,,,,,,,,,,,,76.87054987001466,76.87950688001001,76.87950688001001,77.51480741001433,space,0.6194382769754156,,left,1.0,0.8266321310075,,,,,sub-047,2,random_dot,61.86910145200656,
right,right,1.0,1.0,0.0,right,1.0,1.427133605000563,,accuracy,space,0.6194382769754156,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,80.37086640897905,,,,,,,,,80.35508009599289,81.1542756180279,81.96786748903105,81.94426222302718,81.94465182902059,81.96786748903105,81.96786748903105,81.96786748903105,83.40536139602773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,1.427133605000563,,,,,sub-047,2,random_dot,61.86910145200656,
right,right,2.0,0.0,1.0,right,1.0,0.9440408279770054,,accuracy,space,0.6194382769754156,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,83.42139788600616,,,,,,,,,83.40567402000306,83.75494065100793,84.55488964502001,84.53845129301772,84.53884038701653,84.55488964502001,84.55488964502001,84.55488964502001,85.50576864200411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.9440408279770054,,,,,sub-047,2,random_dot,61.86910145200656,
left,left,3.0,1.0,1.0,left,1.0,0.8449447029852308,,accuracy,space,0.6194382769754156,,,,,,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,85.52123649301939,,,,,,,,,85.50608316902071,85.62117524899077,86.42196997499559,86.40545753203332,86.40585432603257,86.42196997499559,86.42196997499559,86.42196997499559,87.27245878399117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.8449447029852308,,,,,sub-047,2,random_dot,61.86910145200656,
right,right,4.0,0.0,2.0,right,1.0,1.1786664110259153,,accuracy,space,0.6194382769754156,,,,,,0.0,0.0,0.0,0.0,2.0,0.0,4.0,1.0,87.28873524902156,,,,,,,,,87.27274648199091,88.07213097403292,88.8722569749807,88.85587502497947,88.8562654510024,88.8722569749807,88.8722569749807,88.8722569749807,90.05655208800454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,1.1786664110259153,,,,,sub-047,2,random_dot,61.86910145200656,
left,left,5.0,1.0,2.0,left,1.0,0.9149495079764164,,accuracy,space,0.6194382769754156,,,,,,0.0,0.0,0.0,0.0,2.0,1.0,5.0,0.0,90.07249380002033,,,,,,,,,90.05683699098881,90.85591223702068,91.65599264699269,91.6397037860006,91.64010006800528,91.65599264699269,91.65599264699269,91.65599264699269,92.5733527020202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.9149495079764164,,,,,sub-047,2,random_dot,61.86910145200656,
right,right,6.0,0.0,3.0,right,1.0,0.9098843639949336,,accuracy,space,0.6194382769754156,,,,,,0.0,0.0,0.0,0.0,3.0,0.0,6.0,1.0,92.5892906410154,,,,,,,,,92.57365537201986,93.77255981898634,94.5732484459877,94.5569203250343,94.55730833701092,94.5732484459877,94.5732484459877,94.5732484459877,95.49035968398675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.9098843639949336,,,,,sub-047,2,random_dot,61.86910145200656,
left,left,7.0,1.0,3.0,left,1.0,1.3685072279768065,,accuracy,space,0.6194382769754156,,,,,,0.0,0.0,0.0,0.0,3.0,1.0,7.0,0.0,95.51230958697852,,,,,,,,,95.4906730200164,96.6900585470139,97.49042559502412,97.47398220101604,97.47437386203092,97.49042559502412,97.49042559502412,97.49042559502412,98.87514615000693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,1.3685072279768065,,,,,sub-047,2,random_dot,61.86910145200656,
left,left,8.0,0.0,4.0,left,1.0,1.156098834995646,,accuracy,space,0.6194382769754156,,,,,,0.0,0.0,0.0,0.0,4.0,0.0,8.0,0.0,98.8906980099855,,,,,,,,,98.87558831699424,98.9908385699964,99.79096415202366,99.7745933480328,99.77498525299598,99.79096415202366,99.79096415202366,99.79096415202366,100.95841654500693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,1.156098834995646,,,,,sub-047,2,random_dot,61.86910145200656,
right,right,9.0,1.0,4.0,right,1.0,0.9358880440122448,,accuracy,space,0.6194382769754156,,,,,,0.0,0.0,0.0,0.0,4.0,1.0,9.0,1.0,100.97440347698284,,,,,,,,,100.9587296959944,101.75791930599372,102.5631959720049,102.54091163701378,102.54115518298931,102.5631959720049,102.5631959720049,102.5631959720049,103.50840876298024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.9358880440122448,,,,,sub-047,2,random_dot,61.86910145200656,
right,right,10.0,0.0,5.0,right,1.0,1.880530958995223,,accuracy,space,0.6194382769754156,,,,,,0.0,0.0,0.0,0.0,5.0,0.0,10.0,1.0,103.52488813502714,,,,,,,,,103.508721574035,103.85822886798996,104.6583997780108,104.6419418809819,104.64233473700006,104.6583997780108,104.6583997780108,104.6583997780108,106.5426524769864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,1.880530958995223,,,,,sub-047,2,random_dot,61.86910145200656,
left,left,11.0,1.0,5.0,left,1.0,0.904790423985105,,accuracy,space,0.6194382769754156,,,,,,0.0,0.0,0.0,0.0,5.0,1.0,11.0,0.0,106.5586401700275,,,,,,,,,106.5429625310353,106.6419836159912,107.44229112600442,107.42576242302312,107.4261560739833,107.44229112600442,107.44229112600442,107.44229112600442,108.36008132097776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.904790423985105,,,,,sub-047,2,random_dot,61.86910145200656,
left,left,12.0,0.0,6.0,left,1.0,1.304003887984436,,accuracy,space,0.6194382769754156,,,,,,0.0,0.0,0.0,0.0,6.0,0.0,12.0,0.0,108.37573170103131,,,,,,,,,108.3605048370082,108.47575545299333,109.29093651502626,109.26908840902615,109.26948073902167,109.29093651502626,109.29093651502626,109.29093651502626,110.6160389370052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,1.304003887984436,,,,,sub-047,2,random_dot,61.86910145200656,
right,right,13.0,1.0,6.0,right,1.0,0.8005617950111628,,accuracy,space,0.6194382769754156,,,,,,0.0,0.0,0.0,0.0,6.0,1.0,13.0,1.0,110.63457651698263,,,,,,,,,110.61646337702405,111.42619998002192,112.22636876400792,112.209967487026,112.21035743202084,112.22636876400792,112.22636876400792,112.22636876400792,113.04436383902794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.8005617950111628,,,,,sub-047,2,random_dot,61.86910145200656,
right,right,14.0,0.0,7.0,right,1.0,2.835784863040317,,accuracy,space,0.6194382769754156,,,,,,0.0,0.0,0.0,0.0,7.0,0.0,14.0,1.0,113.05978328798663,,,,,,,,,113.04478563100564,113.40987933799624,114.20990724198056,114.19371576799313,114.19412667897996,114.20990724198056,114.20990724198056,114.20990724198056,117.0606647550012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,2.835784863040317,,,,,sub-047,2,random_dot,61.86910145200656,
left,left,15.0,1.0,7.0,left,1.0,0.6808361420407891,,accuracy,space,0.6194382769754156,,,,,,0.0,0.0,0.0,0.0,7.0,1.0,15.0,0.0,117.07707309600664,,,,,,,,,117.06095591699705,118.2600993179949,119.06083665200276,119.04458017199067,119.04496897599893,119.06083665200276,119.06083665200276,119.06083665200276,119.74460701597854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.6808361420407891,,,,,sub-047,2,random_dot,61.86910145200656,
right,right,16.0,0.0,8.0,right,1.0,1.353504869970493,,accuracy,space,0.6194382769754156,,,,,,0.0,0.0,0.0,0.0,8.0,0.0,16.0,1.0,119.76082739199046,,,,,,,,,119.74487273400882,120.94407900702208,121.74421293998604,121.72764823702164,121.72791273798794,121.74421293998604,121.74421293998604,121.74421293998604,123.11211360199376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,1.353504869970493,,,,,sub-047,2,random_dot,61.86910145200656,
left,left,17.0,1.0,8.0,right,0.0,2.022404977993574,,accuracy,space,0.6194382769754156,,,,,,0.0,0.0,0.0,0.0,8.0,1.0,17.0,0.0,123.12829071702436,,,,,,,,,123.11242352699628,123.4615040430217,124.27529314497951,124.2520867100102,124.25247837102506,124.27529314497951,124.27529314497951,124.27529314497951,126.31305950100068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,2.022404977993574,,,,,sub-047,2,random_dot,61.86910145200656,
left,left,18.0,0.0,9.0,left,1.0,0.7453212310210802,,accuracy,space,0.6194382769754156,,,,,,0.0,0.0,0.0,0.0,9.0,0.0,18.0,0.0,126.32872148399474,,,,,,,,,126.3134855250246,127.11236805003136,127.912245273008,127.8960947500309,127.89648292399944,127.912245273008,127.912245273008,127.912245273008,128.66347142501036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.7453212310210802,,,,,sub-047,2,random_dot,61.86910145200656,
right,right,19.0,1.0,9.0,right,1.0,1.0504997039679438,,accuracy,space,0.6194382769754156,,,,,,0.0,0.0,0.0,0.0,9.0,1.0,19.0,1.0,128.67930260900175,,,,,,,,,128.66378627700033,129.8628717919928,130.66306544700635,130.64651865698397,130.6469066850259,130.66306544700635,130.66306544700635,130.66306544700635,131.730841571989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,1.0504997039679438,,,,,sub-047,2,random_dot,61.86910145200656,
right,right,20.0,0.0,10.0,left,0.0,1.0892354649840854,,accuracy,space,0.6194382769754156,,,,,,0.0,0.0,0.0,0.0,10.0,0.0,20.0,1.0,131.74627540400252,,,,,,,,,131.73126617103117,132.09639318700647,132.89646776299924,132.88007886899868,132.88046822301112,132.89646776299924,132.89646776299924,132.89646776299924,133.99739577103173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,1.0892354649840854,,,,,sub-047,2,random_dot,61.86910145200656,
left,left,21.0,1.0,10.0,left,1.0,0.7247100199456327,,accuracy,space,0.6194382769754156,,,,,,0.0,0.0,0.0,0.0,10.0,1.0,21.0,0.0,134.01341658300953,,,,,,,,,133.9977082510013,134.79686431598384,135.59685968700796,135.58026701002382,135.58057111297967,135.59685968700796,135.59685968700796,135.59685968700796,136.33089504903182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.7247100199456327,,,,,sub-047,2,random_dot,61.86910145200656,
left,left,22.0,0.0,11.0,left,1.0,1.0030970280058682,,accuracy,space,0.6194382769754156,,,,,,0.0,0.0,0.0,0.0,11.0,0.0,22.0,0.0,136.34715406800387,,,,,,,,,136.3312062380137,136.43040512898006,137.230576122005,137.2141021140269,137.21449549501995,137.230576122005,137.230576122005,137.230576122005,138.2482486910303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,1.0030970280058682,,,,,sub-047,2,random_dot,61.86910145200656,
right,right,23.0,1.0,11.0,right,1.0,0.6978445880231448,,accuracy,space,0.6194382769754156,,,,,,0.0,0.0,0.0,0.0,11.0,1.0,23.0,1.0,138.26399841799866,,,,,,,,,138.24856302898843,139.44764150603442,140.24770707002608,140.231192103005,140.23158111301018,140.24770707002608,140.24770707002608,140.24770707002608,140.96829111501577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.6978445880231448,,,,,sub-047,2,random_dot,61.86910145200656,
right,right,24.0,0.0,12.0,right,1.0,1.342222762003075,,accuracy,space,0.6194382769754156,,,,,,0.0,0.0,0.0,0.0,12.0,0.0,24.0,1.0,140.98359848099062,,,,,,,,,140.96873597003287,141.33116846700432,142.1314993739943,142.11496476299362,142.11535553401336,142.1314993739943,142.1314993739943,142.1314993739943,143.48192924802424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,1.342222762003075,,,,,sub-047,2,random_dot,61.86910145200656,
left,left,25.0,1.0,12.0,left,1.0,0.6795608309912495,,accuracy,space,0.6194382769754156,,,,,,0.0,0.0,0.0,0.0,12.0,1.0,25.0,0.0,143.49841916601872,,,,,,,,,143.48224068101263,144.281822600984,145.08195251098368,145.06537205597851,145.06576380500337,145.08195251098368,145.08195251098368,145.08195251098368,145.76557854400016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.6795608309912495,,,,,sub-047,2,random_dot,61.86910145200656,
left,left,26.0,0.0,13.0,left,1.0,1.1720039540086873,,accuracy,space,0.6194382769754156,,,,,,0.0,0.0,0.0,0.0,13.0,0.0,26.0,0.0,145.78163643699372,,,,,,,,,145.76582957903156,146.56552021001698,147.36568138201255,147.34910595900146,147.3494949740125,147.36568138201255,147.36568138201255,147.36568138201255,148.55521913198754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,1.1720039540086873,,,,,sub-047,2,random_dot,61.86910145200656,
right,right,27.0,1.0,13.0,right,1.0,0.6353913700440899,,accuracy,space,0.6194382769754156,,,,,,0.0,0.0,0.0,0.0,13.0,1.0,27.0,1.0,148.5726213559974,,,,,,,,,148.5556410300196,149.36605478200363,150.16617372701876,150.1496190560283,150.14992075099144,150.16617372701876,150.16617372701876,150.16617372701876,150.81763036601478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.6353913700440899,,,,,sub-047,2,random_dot,61.86910145200656,
right,right,28.0,0.0,14.0,right,1.0,1.3726033439743333,,accuracy,space,0.6194382769754156,,,,,,0.0,0.0,0.0,0.0,14.0,0.0,28.0,1.0,150.83306377701228,,,,,,,,,150.81805633200565,150.93321767402813,151.73310453700833,151.71690608700737,151.71729626803426,151.73310453700833,151.73310453700833,151.73310453700833,153.11717683001189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,1.3726033439743333,,,,,sub-047,2,random_dot,61.86910145200656,
