direction,corrAns,thisN,thisTrialN,thisRepN,respDots.keys,respDots.corr,respDots.rt,respDots.duration,randomInstr,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,stimulusDots.stopped,dots.stopped,practice_trials.respDots.keys,practice_trials.respDots.corr,practice_trials.respDots.rt,practice_trials.respDots.duration,feedback.started,textFeedback.started,feedback.stopped,textFeedback.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,instr_trials.respRandomInstr.keys,instr_trials.respRandomInstr.rt,instr_trials.respRandomInstr.duration,test_trials.respDots.keys,test_trials.respDots.corr,test_trials.respDots.rt,test_trials.respDots.duration,goodbye.started,textGoodbye.started,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 87
,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0140179589798208,0.0261343749880325,0.0261343749880325,11.372213499998908,space,11.335452833009183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-194,1,random_dot,,
right,right,0.0,0.0,0.0,right,1.0,19.25011224998161,,,,,,0.0,0.0,0.0,1.0,,,,,,,,,11.427737499994691,,,,,,,,,11.4074727089901,12.173820749972949,12.980050374986604,12.959111749980366,12.959640916989883,12.980050374986604,12.980050374986604,12.980050374986604,17.952921374992002,32.23822679198929,right,1.0,19.25011224998161,,32.24745641698246,32.2593450419954,32.74212391697802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-194,1,random_dot,,
left,left,1.0,1.0,0.0,right,0.0,7.1982770419854205,,,,,,0.0,1.0,1.0,0.0,,,,,,,,,32.75334816699615,,,,,,,,,32.74260712499381,32.836636874999385,33.6285154169891,33.62069625000004,33.62122454197379,33.6285154169891,33.6285154169891,33.6285154169891,38.61972908399184,40.85570837499108,right,0.0,7.1982770419854205,,40.859816666983534,40.86950145897572,41.35433712499798,41.35986487497576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-194,1,random_dot,,
right,right,2.0,0.0,1.0,left,0.0,5.609517125005368,,,,,,1.0,0.0,2.0,1.0,,,,,,,,,41.35986487497576,,,,,,,,,41.35473795898724,41.45337108397507,42.24543154198909,42.23725524998736,42.237803041993175,42.24543154198909,42.24543154198909,42.24543154198909,47.2367917499796,47.86137074997532,left,0.0,5.609517125005368,,47.861485041998094,47.8698095419968,48.35405679198448,48.359637874993496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-194,1,random_dot,,
left,left,3.0,1.0,1.0,left,1.0,2.171352291974472,,,,,,1.0,1.0,3.0,0.0,,,,,,,,,48.359637874993496,,,,,,,,,48.35445849999087,49.56017720900127,50.35284774997854,50.34444683397305,50.34494654199807,50.35284774997854,50.35284774997854,50.35284774997854,,52.528175708983326,left,1.0,2.171352291974472,,52.53157866699621,52.5413766669808,53.026125208998565,53.03672345899395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-194,1,random_dot,,
right,right,4.0,0.0,2.0,left,0.0,1.5910582079959568,,,,,,2.0,0.0,4.0,1.0,,,,,,,,,53.03672345899395,,,,,,,,,53.02651841699844,54.2274444589857,55.01961158399354,55.01115874998504,55.01164354197681,55.01961158399354,55.01961158399354,55.01961158399354,,56.63742449998972,left,0.0,1.5910582079959568,,56.64055962499697,56.65349820899428,57.137478583987104,57.143018999981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-194,1,random_dot,,
left,left,5.0,1.0,2.0,left,1.0,3.118280374997994,,,,,,2.0,1.0,5.0,0.0,,,,,,,,,57.143018999981,,,,,,,,,57.13787145898095,57.47700225000153,58.27897345897509,58.27086429198971,58.27134149998892,58.27897345897509,58.27897345897509,58.27897345897509,,61.40501845898689,left,1.0,3.118280374997994,,61.40825304199825,61.41743945897906,61.90455062498222,61.91018674999941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-194,1,random_dot,,
left,left,6.0,0.0,3.0,right,0.0,4.141214375005802,,,,,,3.0,0.0,6.0,0.0,,,,,,,,,61.91018674999941,,,,,,,,,61.90499083398026,62.7036952089984,63.4958992920001,63.48750774998916,63.48807058398961,63.4958992920001,63.4958992920001,63.4958992920001,,67.64804629198625,right,0.0,4.141214375005802,,67.65120912497514,67.65694587497273,68.14336433398421,68.15339558399864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-194,1,random_dot,,
right,right,7.0,1.0,3.0,left,0.0,1.0256262910261285,,,,,,3.0,1.0,7.0,1.0,,,,,,,,,68.15339558399864,,,,,,,,,68.14386766697862,68.9434856250009,69.74585858397768,69.73777562499163,69.73824374997639,69.74585858397768,69.74585858397768,69.74585858397768,,70.77851020899834,left,0.0,1.0256262910261285,,70.77863145899028,70.78723862499464,71.27071820897982,71.27655270899413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-194,1,random_dot,,
right,right,8.0,0.0,4.0,left,0.0,0.7214887079899199,,,,,,4.0,0.0,8.0,1.0,,,,,,,,,71.27655270899413,,,,,,,,,71.27111791700008,72.47677170898532,73.26895870899898,73.26086974999635,73.26135620899731,73.26895870899898,73.26895870899898,73.26895870899898,,73.99532470898703,left,0.0,0.7214887079899199,,73.99543862498831,74.0201128749759,74.50410187497619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-194,1,random_dot,,
left,left,9.0,1.0,4.0,left,1.0,0.6340372920094524,,,,,,4.0,1.0,9.0,0.0,,,,,,,,,74.51070191699546,,,,,,,,,74.50458737497684,74.84373766698991,75.63642183397315,75.6272348339844,75.62772787499125,75.63642183397315,75.63642183397315,75.63642183397315,,76.28253099997528,left,1.0,0.6340372920094524,,76.28569704198162,76.29121412499808,76.77741095898091,76.78680674999487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-194,1,random_dot,,
left,left,10.0,0.0,5.0,left,1.0,0.6678795409970917,,,,,,5.0,0.0,10.0,0.0,,,,,,,,,76.78680674999487,,,,,,,,,76.77781870900071,77.57705120899482,78.37857141697896,78.3709600000002,78.3714286669856,78.37857141697896,78.37857141697896,78.37857141697896,,79.0548954589758,left,1.0,0.6678795409970917,,79.05501024998375,79.06364345899783,79.55439220898552,79.56028870897717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-194,1,random_dot,,
right,right,11.0,1.0,5.0,right,1.0,0.6338775000185706,,,,,,5.0,1.0,11.0,1.0,,,,,,,,,79.56028870897717,,,,,,,,,79.55483166698832,80.35378679199493,81.14630729198689,81.13766820897581,81.13814695898327,81.14630729198689,81.14630729198689,81.14630729198689,,81.78864999997313,right,1.0,0.6338775000185706,,81.78882866699132,81.798374416976,82.28794820897747,82.29383099998813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-194,1,random_dot,,
right,right,12.0,0.0,6.0,right,1.0,1.5073245000094175,,,,,,6.0,0.0,12.0,1.0,,,,,,,,,82.29383099998813,,,,,,,,,82.28842908400111,82.3871929999732,83.17946212500101,83.17129658398335,83.17178308399161,83.17946212500101,83.17946212500101,83.17946212500101,,84.68904374999693,right,1.0,1.5073245000094175,,84.68917195897666,84.69767475000117,85.18780558399158,85.19316362499376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-194,1,random_dot,,
left,left,13.0,1.0,6.0,left,1.0,0.6031888329889625,,,,,,6.0,1.0,13.0,0.0,,,,,,,,,85.19316362499376,,,,,,,,,85.18820258398773,85.98718349999399,86.7791174169979,86.77124412497506,86.77170824998757,86.7791174169979,86.7791174169979,86.7791174169979,,87.38830704198335,left,1.0,0.6031888329889625,,87.38842895897687,87.39706808398478,87.88758433397743,87.8932932499738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-194,1,random_dot,,
right,right,14.0,0.0,7.0,left,0.0,0.6082142499799374,,,,,,7.0,0.0,14.0,1.0,,,,,,,,,87.8932932499738,,,,,,,,,87.88799158399343,88.23742258397397,89.029311374994,89.02127199998358,89.02173087498522,89.029311374994,89.029311374994,89.029311374994,,89.6483223749965,left,0.0,0.6082142499799374,,89.65158820897341,89.65737154197996,90.14314258398372,90.153804208996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-194,1,random_dot,,
left,left,15.0,1.0,7.0,left,1.0,0.369351250003092,,,,,,7.0,1.0,15.0,0.0,,,,,,,,,90.153804208996,,,,,,,,,90.14355191698996,91.34389112499775,92.14634770900012,92.13804266697844,92.13851870899089,92.14634770900012,92.14634770900012,92.14634770900012,,92.52179849997628,left,1.0,0.369351250003092,,92.5253961669805,92.53440912498628,93.02119387499988,93.02663962499356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-194,1,random_dot,,
left,left,16.0,0.0,8.0,right,0.0,0.5576169999840204,,,,,,8.0,0.0,16.0,0.0,,,,,,,,,93.02663962499356,,,,,,,,,93.02158816700104,93.12054420899948,93.91334333398844,93.90467249997891,93.90521704198908,93.91334333398844,93.91334333398844,93.91334333398844,,94.48214791697684,right,0.0,0.5576169999840204,,94.48528399999486,94.49098237499128,94.9764957089792,94.98744283398264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-194,1,random_dot,,
right,right,17.0,1.0,8.0,right,1.0,0.4849880840047262,,,,,,8.0,1.0,17.0,1.0,,,,,,,,,94.98744283398264,,,,,,,,,94.97689091699432,95.7765173339867,96.56996587497996,96.55985366698587,96.56032512499952,96.56996587497996,96.56996587497996,96.56996587497996,,97.06569520899212,right,1.0,0.4849880840047262,,97.06882291697548,97.0745681669796,97.5598844169872,97.57062795897946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-194,1,random_dot,,
right,right,18.0,0.0,9.0,left,0.0,0.605257209012052,,,,,,9.0,0.0,18.0,1.0,,,,,,,,,97.57062795897946,,,,,,,,,97.56027108398848,98.76091516698943,99.56276862497909,99.55470283399336,99.555161708995,99.56276862497909,99.56276862497909,99.56276862497909,,100.17188629199518,left,0.0,0.605257209012052,,100.17539416698855,100.184310541983,100.67124529197464,100.67697049997514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-194,1,random_dot,,
left,left,19.0,1.0,9.0,right,0.0,0.9645746659953148,,,,,,9.0,1.0,19.0,0.0,,,,,,,,,100.67697049997514,,,,,,,,,100.67165445897264,101.47080908398492,102.26203658399754,102.2544735839765,102.25495324999793,102.26203658399754,102.26203658399754,102.26203658399754,,103.22925908397885,right,0.0,0.9645746659953148,,103.22938029197394,103.25362749997294,103.73738374997627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-194,1,random_dot,,
