direction,corrAns,thisN,thisTrialN,thisRepN,respDots.keys,respDots.corr,respDots.rt,respDots.duration,randomInstr,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,stimulusDots.stopped,dots.stopped,practice_trials.respDots.keys,practice_trials.respDots.corr,practice_trials.respDots.rt,practice_trials.respDots.duration,feedback.started,textFeedback.started,feedback.stopped,textFeedback.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,instr_trials.respRandomInstr.keys,instr_trials.respRandomInstr.rt,instr_trials.respRandomInstr.duration,test_trials.respDots.keys,test_trials.respDots.corr,test_trials.respDots.rt,test_trials.respDots.duration,goodbye.started,textGoodbye.started,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 87
,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0095999580007628,0.0201020000022253,0.0201020000022253,34.22988404100033,space,34.16382045899809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-167,1,random_dot,120.14026328344592,
right,right,0.0,0.0,0.0,left,0.0,5.182027082999412,,,,,,0.0,0.0,0.0,1.0,,,,,,,,,34.29046129100607,,,,,,,,,34.25427033300366,35.43196708300093,36.46217550000438,36.21710662500118,36.21762091600249,36.46217550000438,36.46217550000438,36.46217550000438,41.2062663329998,41.651944500001264,left,0.0,5.182027082999412,,41.66018079100468,41.76706237500184,42.15514062500006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-167,1,random_dot,120.14026328344592,
left,left,1.0,1.0,0.0,left,1.0,5.391228583001066,,,,,,0.0,1.0,1.0,0.0,,,,,,,,,42.16673608300334,,,,,,,,,42.15554566600622,42.25011112500215,43.042070791001606,43.03400654100551,43.03449720800563,43.042070791001606,43.042070791001606,43.042070791001606,48.03314437500376,48.43625970800349,left,1.0,5.391228583001066,,48.44329537500016,48.468521625,48.93887141600135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-167,1,random_dot,120.14026328344592,
right,right,2.0,0.0,1.0,right,1.0,0.6938221669988707,,,,,,1.0,0.0,2.0,1.0,,,,,,,,,48.950257791002514,,,,,,,,,48.93932287500502,49.73326512500353,50.525176416005706,50.517329833004624,50.517800833004,50.525176416005706,50.525176416005706,50.525176416005706,,51.22509925000486,right,1.0,0.6938221669988707,,51.22521362500265,51.23376708300202,51.717971958001726,51.7245632080012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-167,1,random_dot,120.14026328344592,
left,left,3.0,1.0,1.0,right,0.0,0.9446115829996417,,,,,,1.0,1.0,3.0,0.0,,,,,,,,,51.7245632080012,,,,,,,,,51.71848829100054,52.073488708003424,52.875862208005856,52.86763270800293,52.8680975410025,52.875862208005856,52.875862208005856,52.875862208005856,,53.82531666600698,right,0.0,0.9446115829996417,,53.82840399999986,53.8368118330036,54.322621666004125,54.33348870800546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-167,1,random_dot,120.14026328344592,
right,right,4.0,0.0,2.0,right,1.0,2.006329999996524,,,,,,2.0,0.0,4.0,1.0,,,,,,,,,54.33348870800546,,,,,,,,,54.32295441600581,54.67251379100344,55.46668104100536,55.455796291003935,55.4561845000062,55.46668104100536,55.46668104100536,55.46668104100536,,57.4753283750033,right,1.0,2.006329999996524,,57.47845995800162,57.487189500003296,57.972858708002605,57.983759958005976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-167,1,random_dot,120.14026328344592,
left,left,5.0,1.0,2.0,left,1.0,1.156399457999214,,,,,,2.0,1.0,5.0,0.0,,,,,,,,,57.983759958005976,,,,,,,,,57.973310666006,58.073495374999766,58.86645408300683,58.85704379100207,58.85758395800076,58.86645408300683,58.86645408300683,58.86645408300683,,60.0256647500064,left,1.0,1.156399457999214,,60.02577808299975,60.03403316600452,60.51764904100128,60.5237841660055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-167,1,random_dot,120.14026328344592,
right,right,6.0,0.0,3.0,left,0.0,1.8091279590007616,,,,,,3.0,0.0,6.0,1.0,,,,,,,,,60.5237841660055,,,,,,,,,60.51809129100002,60.87380366599973,61.666800541002885,61.65722295800515,61.65768700000626,61.666800541002885,61.666800541002885,61.666800541002885,,63.48510712500138,left,0.0,1.8091279590007616,,63.48826791600004,63.4968643750035,63.98449954100215,63.99049420800293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-167,1,random_dot,120.14026328344592,
left,left,7.0,1.0,3.0,left,1.0,1.938344916998176,,,,,,3.0,1.0,7.0,0.0,,,,,,,,,63.99049420800293,,,,,,,,,63.98495170800015,64.33382295800402,65.12512908300414,65.11757020799996,65.1180415830022,65.12512908300414,65.12512908300414,65.12512908300414,,67.06860104100633,left,1.0,1.938344916998176,,67.07180691600661,67.0806215410048,67.56785145800677,67.57363579100638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-167,1,random_dot,120.14026328344592,
left,left,8.0,0.0,4.0,right,0.0,1.5338357079963316,,,,,,4.0,0.0,8.0,0.0,,,,,,,,,67.57363579100638,,,,,,,,,67.56823387500481,68.3672871250019,69.15944745800516,69.151174000006,69.15163358300197,69.15944745800516,69.15944745800516,69.15944745800516,,70.7019800410053,right,0.0,1.5338357079963316,,70.7050915830041,70.71329579099984,71.20134545800101,71.20715733300312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-167,1,random_dot,120.14026328344592,
