direction,corrAns,thisN,thisTrialN,thisRepN,respDots.keys,respDots.corr,respDots.rt,respDots.duration,randomInstr,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,stimulusDots.stopped,dots.stopped,practice_trials.respDots.keys,practice_trials.respDots.corr,practice_trials.respDots.rt,practice_trials.respDots.duration,feedback.started,textFeedback.started,feedback.stopped,textFeedback.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,instr_trials.respRandomInstr.keys,instr_trials.respRandomInstr.rt,instr_trials.respRandomInstr.duration,test_trials.respDots.keys,test_trials.respDots.corr,test_trials.respDots.rt,test_trials.respDots.duration,goodbye.started,textGoodbye.started,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 87
,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0108658929966622,0.0326368740061298,0.0326368740061298,235.2733578680054,space,235.06047597699217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-224,1,random_dot,70.30044462991317,
right,right,0.0,0.0,0.0,left,0.0,9.443077529998844,,,,,,0.0,0.0,0.0,1.0,,,,,,,,,235.3869237960025,,,,,,,,,235.3711870760017,236.08980578799677,236.9172474280058,236.8906103229965,236.89110881600936,236.9172474280058,236.9172474280058,236.9172474280058,241.894242512004,246.3751822810009,left,0.0,9.443077529998844,,246.38154779300385,246.4061107220041,246.88409517800028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-224,1,random_dot,70.30044462991317,
left,left,1.0,1.0,0.0,left,1.0,9.546700120001333,,,,,,0.0,1.0,1.0,0.0,,,,,,,,,246.89678218400516,,,,,,,,,246.88543735099665,247.2175942610047,248.01933217000624,248.00883084700035,248.00930114700168,248.01933217000624,248.01933217000624,248.01933217000624,253.0099750500085,257.5777105790039,left,1.0,9.546700120001333,,257.5818823180016,257.59348291800416,258.08400959300343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-224,1,random_dot,70.30044462991317,
left,left,2.0,0.0,1.0,left,1.0,5.874392127996543,,,,,,1.0,0.0,2.0,0.0,,,,,,,,,258.0968546390068,,,,,,,,,258.0852874410048,258.1749204910011,258.9859059720038,258.97530855100194,258.9757775379985,258.9859059720038,258.9859059720038,258.9859059720038,263.97026131799794,264.86996609400376,left,1.0,5.874392127996543,,264.8700615459966,264.8805039050057,265.3639050850033,265.37458798699663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-224,1,random_dot,70.30044462991317,
right,right,3.0,1.0,1.0,left,0.0,5.955082244996447,,,,,,1.0,1.0,3.0,1.0,,,,,,,,,265.37458798699663,,,,,,,,,265.364121082006,265.71646450200933,266.51038932800293,266.4998101090023,266.50095848800265,266.51038932800293,266.51038932800293,266.51038932800293,271.50811833600164,272.46966227699886,left,0.0,5.955082244996447,,272.4730244800012,272.48231721400225,272.9676115659968,272.97986525199667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-224,1,random_dot,70.30044462991317,
left,left,4.0,0.0,2.0,right,0.0,5.71460634500545,,,,,,2.0,0.0,4.0,0.0,,,,,,,,,272.97986525199667,,,,,,,,,272.96851795700786,273.76649916899623,274.5662787940091,274.55514405100257,274.55605138900864,274.5662787940091,274.5662787940091,274.5662787940091,279.54935984199983,280.292028595999,right,0.0,5.71460634500545,,280.2921067779971,280.3012112430006,280.79107046300487,280.800971884004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-224,1,random_dot,70.30044462991317,
right,right,5.0,1.0,2.0,left,0.0,5.863817128993105,,,,,,2.0,1.0,5.0,1.0,,,,,,,,,280.800971884004,,,,,,,,,280.79231135500595,281.98397818200465,282.7847107340058,282.7745778630051,282.77481531100057,282.7847107340058,282.7847107340058,282.7847107340058,287.7775766170089,288.6586023669952,left,0.0,5.863817128993105,,288.6587118269963,288.6692332870007,289.1566514260048,289.17421722800646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-224,1,random_dot,70.30044462991317,
right,right,6.0,0.0,3.0,right,1.0,5.796853318999638,,,,,,3.0,0.0,6.0,1.0,,,,,,,,,289.17421722800646,,,,,,,,,289.15701976799755,289.9599729210022,290.7745045400079,290.7566057969961,290.75707100200816,290.7745045400079,290.7745045400079,290.7745045400079,295.75018223900406,296.57435609000095,right,1.0,5.796853318999638,,296.5773903859954,296.5876782609994,297.07793328700063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-224,1,random_dot,70.30044462991317,
left,left,7.0,1.0,3.0,left,1.0,5.84870601799048,,,,,,3.0,1.0,7.0,0.0,,,,,,,,,297.0910096590087,,,,,,,,,297.0783753489959,297.16723033000017,297.9681765029964,297.957945629998,297.9583528670046,297.9681765029964,297.9681765029964,297.9681765029964,302.9495167849964,303.8196716960083,left,1.0,5.84870601799048,,303.8197691270034,303.82927432100405,304.31458264100365,304.3266328220052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-224,1,random_dot,70.30044462991317,
left,left,8.0,0.0,4.0,left,1.0,11.226538921997417,,,,,,4.0,0.0,8.0,0.0,,,,,,,,,304.3266328220052,,,,,,,,,304.3155125240009,304.4169619680033,305.224318736,305.206447168006,305.206914882001,305.224318736,305.224318736,305.224318736,310.20751478199963,316.45835360600904,left,1.0,11.226538921997417,,316.45843021699693,316.4692422119988,316.95782954800234,316.9662005230057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-224,1,random_dot,70.30044462991317,
right,right,9.0,1.0,4.0,left,0.0,6.8288834810082335,,,,,,4.0,1.0,9.0,1.0,,,,,,,,,316.9662005230057,,,,,,,,,316.95823309599655,318.150073982004,318.95028612999886,318.9408961720037,318.9411663110077,318.95028612999886,318.95028612999886,318.95028612999886,323.9333133089968,325.79000661699683,left,0.0,6.8288834810082335,,325.79224758599594,325.80726182799845,326.2907689130079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-224,1,random_dot,70.30044462991317,
left,left,10.0,0.0,5.0,left,1.0,9.994631404988468,,,,,,5.0,0.0,10.0,0.0,,,,,,,,,326.2998951150076,,,,,,,,,326.2909911530005,327.48713449999923,328.28486483999586,328.2743577630026,328.2748203460069,328.28486483999586,328.28486483999586,328.28486483999586,333.2662746690039,338.2855258280033,left,1.0,9.994631404988468,,338.2885014210042,338.2979107090068,338.78331445300137,338.79539523900894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-224,1,random_dot,70.30044462991317,
right,right,11.0,1.0,5.0,right,1.0,5.292010545992525,,,,,,5.0,1.0,11.0,1.0,,,,,,,,,338.79539523900894,,,,,,,,,338.78419030000805,338.89042736700503,339.7014311390085,339.6908542940073,339.6913161340053,339.7014311390085,339.7014311390085,339.7014311390085,344.68275506100326,344.99708205000206,right,1.0,5.292010545992525,,344.99716839900066,345.0092189130082,345.49989151000045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-224,1,random_dot,70.30044462991317,
right,right,12.0,0.0,6.0,left,0.0,5.4164223419938935,,,,,,6.0,0.0,12.0,1.0,,,,,,,,,345.5123393039976,,,,,,,,,345.5010605480056,346.6924568639952,347.5071471859992,347.48922808900534,347.48966773699794,347.5071471859992,347.5071471859992,347.5071471859992,352.49145468299685,352.9249088320066,left,0.0,5.4164223419938935,,352.927067719007,352.9364370240073,353.4240498840081,353.4325130979996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-224,1,random_dot,70.30044462991317,
left,left,13.0,1.0,6.0,right,0.0,5.394076722994214,,,,,,6.0,1.0,13.0,0.0,,,,,,,,,353.4325130979996,,,,,,,,,353.4244762320013,354.6387512729998,355.44033419300104,355.42511670300155,355.4255878219992,355.44033419300104,355.44033419300104,355.44033419300104,360.4235149180022,360.84748421399854,right,0.0,5.394076722994214,,360.8475660730037,360.8568408739957,361.3439603370061,361.3567414389981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-224,1,random_dot,70.30044462991317,
right,right,14.0,0.0,7.0,right,1.0,5.95338065699616,,,,,,7.0,0.0,14.0,1.0,,,,,,,,,361.3567414389981,,,,,,,,,361.3442024520045,362.55542327300645,363.3735070859984,363.35554508400674,363.3559799689974,363.3735070859984,363.3735070859984,363.3735070859984,368.35666378699534,369.3338028160069,right,1.0,5.95338065699616,,369.33622581500094,369.3460173909989,369.8402317650034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-224,1,random_dot,70.30044462991317,
