direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,stimulusDots.stopped,dots.stopped,respDots.keys,respDots.corr,respDots.rt,respDots.duration,feedback.started,textFeedback.started,textFeedback.stopped,feedback.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,goodbye.started,textGoodbye.started,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 73
right,right,,4.0,1.0,9.0,1.0,,,,,,,,,133.22529589990154,,,,,,,,,133.21025149989873,134.42464450001717,135.22437390009873,135.20826440001838,135.20830640010536,135.22437390009873,135.22437390009873,135.22437390009873,,138.7060084999539,right,1.0,32.37706150021404,,138.70654239994474,138.72075419989417,139.22042050003074,139.20467699994333,,,,,,,,,,,,,,,,,,,,,,,,,sub-033,1.0,random_dot,59.807682400279056,
left,left,,5.0,0.0,10.0,0.0,,,,,,,,,139.22042050003074,,,,,,,,,139.20506280008703,139.3203583001159,140.12017980008386,140.10401850007474,140.10403889999725,140.12017980008386,140.12017980008386,140.12017980008386,145.11591710010543,145.45166700007394,left,1.0,34.232284700032324,,145.45220279996283,145.46514600003138,145.96508480003104,145.94949000002816,,,,,,,,,,,,,,,,,,,,,,,,,sub-033,1.0,random_dot,59.807682400279056,
right,right,,5.0,1.0,11.0,1.0,,,,,,,,,145.96508480003104,,,,,,,,,145.95000299997628,146.06559240003116,146.86472379998304,146.84894279995933,146.84897619998085,146.86472379998304,146.86472379998304,146.86472379998304,,148.91391699993983,right,1.0,30.949088299879804,,148.91449879994616,148.92916830000468,149.42857210012153,149.41310349991545,,,,,,,,,,,,,,,,,,,,,,,,,sub-033,1.0,random_dot,59.807682400279056,
right,right,,6.0,0.0,12.0,1.0,,,,,,,,,149.42857210012153,,,,,,,,,149.4137273998931,150.22827469999902,151.02776130009445,151.01187149994075,151.011905600084,151.02776130009445,151.02776130009445,151.02776130009445,,155.99202080001123,right,1.0,33.86329790018499,,155.99263740004972,156.00663900002837,156.5061578999739,156.49061920004897,,,,,,,,,,,,,,,,,,,,,,,,,sub-033,1.0,random_dot,59.807682400279056,
left,left,,6.0,1.0,13.0,0.0,,,,,,,,,156.5061578999739,,,,,,,,,156.4910945999436,156.855917399982,157.65577129996382,157.63942370004952,157.6394523999188,157.65577129996382,157.65577129996382,157.65577129996382,,160.12163949990645,left,1.0,31.356210000114515,,160.12221880001016,160.13662960007787,160.63600719999522,160.62039870000444,,,,,,,,,,,,,,,,,,,,,,,,,sub-033,1.0,random_dot,59.807682400279056,
left,left,,7.0,0.0,14.0,0.0,,,,,,,,,160.63600719999522,,,,,,,,,160.62092379992828,161.43552040006034,162.23549199989066,162.21930620004423,162.21933449991047,162.23549199989066,162.23549199989066,162.23549199989066,167.23108460009098,167.36582909990102,left,1.0,34.018320800038055,,167.36621070001274,167.38075149990618,167.8800192999188,167.86467509996146,,,,,,,,,,,,,,,,,,,,,,,,,sub-033,1.0,random_dot,59.807682400279056,
right,right,,7.0,1.0,15.0,1.0,,,,,,,,,167.8800192999188,,,,,,,,,167.86520110000856,167.98007800010964,168.77992910007015,168.76349189993925,168.7635119999759,168.77992910007015,168.77992910007015,168.77992910007015,,173.7267630000133,right,1.0,33.8408484000247,,173.727276599966,173.74170979997143,174.24154990003444,174.2258013000246,,,,,,,,,,,,,,,,,,,,,,,,,sub-033,1.0,random_dot,59.807682400279056,
left,left,,8.0,0.0,16.0,0.0,,,,,,,,,174.24154990003444,,,,,,,,,174.22622939990833,175.44079699995928,176.24007309996523,176.22435769997537,176.22438520006835,176.24007309996523,176.24007309996523,176.24007309996523,,179.5066806001123,right,0.0,32.16818050015718,,179.50730889989063,179.52055469993502,180.0200791999232,180.00442830007523,,,,,,,,,,,,,,,,,,,,,,,,,sub-033,1.0,random_dot,59.807682400279056,
right,right,,8.0,1.0,17.0,1.0,,,,,,,,,180.0200791999232,,,,,,,,,180.00480090011845,180.1199203999713,180.91982010006905,180.9036737999413,180.9037208000664,180.91982010006905,180.91982010006905,180.91982010006905,,185.7170909999404,right,1.0,33.687531700124964,,185.7177238999866,185.73200129996985,186.23165210010484,186.2160652000457,,,,,,,,,,,,,,,,,,,,,,,,,sub-033,1.0,random_dot,59.807682400279056,
left,left,,9.0,0.0,18.0,0.0,,,,,,,,,186.23165210010484,,,,,,,,,186.2165322999936,186.3318243001122,187.1315534999594,187.1152830999345,187.1153067999985,187.1315534999594,187.1315534999594,187.1315534999594,,189.7470688000321,left,1.0,31.50502470019273,,189.74752290011384,189.761968200095,190.2618513999041,190.24618669995107,,,,,,,,,,,,,,,,,,,,,,,,,sub-033,1.0,random_dot,59.807682400279056,
right,right,,9.0,1.0,19.0,1.0,,,,,,,,,190.2618513999041,,,,,,,,,190.24668040010147,191.46078480011784,192.26037009991705,192.2442483000923,192.2442842000164,192.26037009991705,192.26037009991705,192.26037009991705,,194.49299379996955,right,1.0,31.12954310001805,,194.49342019995677,194.50833959993903,195.00792680005543,194.9923863001168,,,,,,,,,,,,,,,,,,,,,,,,,sub-033,1.0,random_dot,59.807682400279056,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.99245149991475,195.00792680005543,195.00792680005543,244.45191200007685,space,78.33492820011452,,,,,,,,,,,,,,,,,,,sub-033,1.0,random_dot,59.807682400279056,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.45196469989605,244.4668860998936,244.4668860998936,260.48859110008925,space,44.91604469995946,,,,,,,,,,,,sub-033,1.0,random_dot,59.807682400279056,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,266.5985445000697,,,,,,,,,266.59205109998584,267.7982514000032,268.6137790000066,268.5983355999924,268.5983682000078,268.6137790000066,268.6137790000066,268.6137790000066,,269.7479852999095,right,1.0,30.029766299994662,,,,,,,,,,,,,,,,,,,,260.492670299951,260.50953159993514,260.50953159993514,266.5835295000579,space,34.96507390006445,,,,,sub-033,1.0,random_dot,59.807682400279056,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,269.7630223000888,,,,,,,,,269.74944290006533,270.11253160005435,270.9125242999289,270.89665809995495,270.8966904999688,270.9125242999289,270.9125242999289,270.9125242999289,,273.4451178999152,left,1.0,31.42480190005153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-033,1.0,random_dot,59.807682400279056,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,273.45981399994344,,,,,,,,,273.44647069997154,274.65883970004506,275.4583606000524,275.4429701999761,275.44300139998086,275.4583606000524,275.4583606000524,275.4583606000524,280.4545879000798,280.7555507998913,left,1.0,34.18446980020963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-033,1.0,random_dot,59.807682400279056,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,280.7705792998895,,,,,,,,,280.7566911999602,281.1205188999884,281.9200246001128,281.90383960003965,281.90386470011435,281.9200246001128,281.9200246001128,281.9200246001128,,284.15321579994634,right,1.0,31.132155200233683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-033,1.0,random_dot,59.807682400279056,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,284.16766340006143,,,,,,,,,284.1549327000976,284.9671698000748,285.76679980009794,285.7510142000392,285.751049600076,285.76679980009794,285.76679980009794,285.76679980009794,,287.7330177000258,left,1.0,30.858281300170347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-033,1.0,random_dot,59.807682400279056,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,2.0,1.0,5.0,1.0,287.748322899919,,,,,,,,,287.7341497000307,288.09759119991213,288.89727209997363,288.88135219994,288.8814024000894,288.89727209997363,288.89727209997363,288.89727209997363,,290.06529669999145,right,1.0,30.06884570000693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-033,1.0,random_dot,59.807682400279056,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,3.0,0.0,6.0,0.0,290.0794569000136,,,,,,,,,290.06651840009727,291.27892599999905,292.0782826000359,292.0623145001009,292.06234750011936,292.0782826000359,292.0782826000359,292.0782826000359,,294.37763660005294,left,1.0,31.1961710001342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-033,1.0,random_dot,59.807682400279056,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,3.0,1.0,7.0,1.0,294.392872299999,,,,,,,,,294.37878059991635,294.4927097999025,295.29239939991385,295.27645000000484,295.2764832000248,295.29239939991385,295.29239939991385,295.29239939991385,,297.1259647998959,right,1.0,30.72659630025737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-033,1.0,random_dot,59.807682400279056,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,4.0,0.0,8.0,0.0,297.14050230011344,,,,,,,,,297.12747900001705,298.3396433999296,299.13929060008377,299.1234621000476,299.12349570007063,299.13929060008377,299.13929060008377,299.13929060008377,,302.8547441000119,left,1.0,32.60274250013754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-033,1.0,random_dot,59.807682400279056,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,4.0,1.0,9.0,1.0,302.869161499897,,,,,,,,,302.8559491999913,304.067905300064,304.86788569996133,304.8516625999473,304.8516963000875,304.86788569996133,304.86788569996133,304.86788569996133,,309.21561149996705,left,0.0,33.240287400083616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-033,1.0,random_dot,59.807682400279056,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,5.0,0.0,10.0,0.0,309.2304787999019,,,,,,,,,309.21701440005563,309.5802019999828,310.38020749995485,310.3638015000615,310.3638247000053,310.38020749995485,310.38020749995485,310.38020749995485,,313.1628912000451,left,1.0,31.670204300200567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-033,1.0,random_dot,59.807682400279056,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,5.0,1.0,11.0,1.0,313.1771748000756,,,,,,,,,313.1645206999965,313.2770008998923,314.0771465001162,314.0606883999426,314.06072319997475,314.0771465001162,314.0771465001162,314.0771465001162,,315.90972999995574,right,1.0,30.72766450000927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-033,1.0,random_dot,59.807682400279056,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,6.0,0.0,12.0,1.0,315.9247713999357,,,,,,,,,315.9108885999304,316.7242169000674,317.5240027001128,317.50771640008315,317.5077394999098,317.5240027001128,317.5240027001128,317.5240027001128,,321.73870990006253,right,1.0,33.110029000090435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-033,1.0,random_dot,59.807682400279056,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,6.0,1.0,13.0,0.0,321.7536098000128,,,,,,,,,321.73998770001344,321.8535382000264,322.6533379000612,322.63714040000923,322.6371736000292,322.6533379000612,322.6533379000612,322.6533379000612,,327.13469210010953,left,1.0,33.38143629999831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-033,1.0,random_dot,59.807682400279056,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,7.0,0.0,14.0,0.0,327.1492409000639,,,,,,,,,327.13594139995985,328.3481425999198,329.1478615999222,329.1316003999673,329.1316313999705,329.1478615999222,329.1478615999222,329.1478615999222,,333.5277001999784,right,0.0,33.26684690010734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-033,1.0,random_dot,59.807682400279056,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,7.0,1.0,15.0,1.0,333.5432482000906,,,,,,,,,333.5284975999966,334.3432616000064,335.1428628999274,335.12695670011453,335.1269841999747,335.1428628999274,335.1428628999274,335.1428628999274,340.1387400999665,340.4401855999604,right,1.0,34.19453230011277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-033,1.0,random_dot,59.807682400279056,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,8.0,0.0,16.0,1.0,340.45462420000695,,,,,,,,,340.44175200001337,340.5547297000885,341.3543330000248,341.3382659999188,341.3383146999404,341.3543330000248,341.3543330000248,341.3543330000248,346.3503296999261,346.7017433999572,right,1.0,34.2387742002029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-033,1.0,random_dot,59.807682400279056,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,8.0,1.0,17.0,0.0,346.71617659996264,,,,,,,,,346.7026480000932,347.51591879990883,348.3153975000605,348.2993624999653,348.2993952999823,348.3153975000605,348.3153975000605,348.3153975000605,,352.5636795000173,left,1.0,33.14099130011164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-033,1.0,random_dot,59.807682400279056,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,9.0,0.0,18.0,1.0,352.5780668000225,,,,,,,,,352.5651452001184,353.7771924000699,354.57668090006337,354.5607553999871,354.5607916000299,354.57668090006337,354.57668090006337,354.57668090006337,,358.54240819998085,right,1.0,32.867367800092325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-033,1.0,random_dot,59.807682400279056,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,9.0,1.0,19.0,0.0,358.55652670003474,,,,,,,,,358.5435309000313,359.3561664000153,360.1722675000783,360.15605040011,360.15607749996707,360.1722675000783,360.1722675000783,360.1722675000783,,364.4878233000636,left,1.0,33.21719580003992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-033,1.0,random_dot,59.807682400279056,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,10.0,0.0,20.0,1.0,364.50173310004175,,,,,,,,,364.4890670001041,364.60154579998925,365.4013251999859,365.3852985000704,365.3853380000219,365.4013251999859,365.4013251999859,365.4013251999859,,368.699884200003,right,1.0,32.19228280009702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-033,1.0,random_dot,59.807682400279056,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,10.0,1.0,21.0,0.0,368.7149356000591,,,,,,,,,368.7011516001076,369.5142697999254,370.3140185000375,370.29806079994887,370.2980937999673,370.3140185000375,370.3140185000375,370.3140185000375,,374.6299580999184,left,1.0,33.21750469994731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-033,1.0,random_dot,59.807682400279056,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,11.0,0.0,22.0,1.0,374.64344660006464,,,,,,,,,374.6312929999549,375.84239899995737,376.6420259999577,376.6259395000525,376.6259636001196,376.6420259999577,376.6420259999577,376.6420259999577,,377.9095618999563,right,1.0,30.16824080003425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-033,1.0,random_dot,59.807682400279056,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,11.0,1.0,23.0,0.0,377.9238712999504,,,,,,,,,377.91124429996125,378.0238409000449,378.8233491999563,378.8079069999512,378.8079393000808,378.8233491999563,378.8233491999563,378.8233491999563,,382.772437900072,right,0.0,32.850992400199175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-033,1.0,random_dot,59.807682400279056,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,12.0,0.0,24.0,1.0,382.7867809999734,,,,,,,,,382.77321980008855,383.1365590998903,383.9362818999216,383.9200259998906,383.92005699989386,383.9362818999216,383.9362818999216,383.9362818999216,,386.8517726000864,right,1.0,31.809488200116903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-033,1.0,random_dot,59.807682400279056,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,12.0,1.0,25.0,0.0,386.8665628999006,,,,,,,,,386.853039199952,387.6659580999985,388.46566150011495,388.4496067999862,388.4496395001188,388.46566150011495,388.46566150011495,388.46566150011495,,391.9143276999239,left,1.0,32.3441288000904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-033,1.0,random_dot,59.807682400279056,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,13.0,0.0,26.0,0.0,391.9289776999504,,,,,,,,,391.9154870000202,392.278690099949,393.078370800009,393.0624538999982,393.0624877000228,393.078370800009,393.078370800009,393.078370800009,,395.99446800001897,left,1.0,31.814630300039425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-033,1.0,random_dot,59.807682400279056,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,13.0,1.0,27.0,1.0,396.0089716999792,,,,,,,,,395.9958794999402,396.8084023001138,397.6080120999832,397.5922069998924,397.5922381000128,397.6080120999832,397.6080120999832,397.6080120999832,402.6037020999938,403.07126810005866,right,1.0,34.352021700236946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-033,1.0,random_dot,59.807682400279056,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,14.0,0.0,28.0,0.0,403.0864196000621,,,,,,,,,403.07228490011767,403.1865989000071,403.9860189999454,403.97018419997767,403.9702121999581,403.9860189999454,403.9860189999454,403.9860189999454,,408.9001645001117,left,1.0,33.805806500138715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-033,1.0,random_dot,59.807682400279056,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,14.0,1.0,29.0,1.0,408.9150205999613,,,,,,,,,408.9012378999032,409.7145191999152,410.5141207000706,410.4978837000672,410.4979103999213,410.5141207000706,410.5141207000706,410.5141207000706,,414.6452182000503,right,1.0,33.02889180020429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-033,1.0,random_dot,59.807682400279056,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,15.0,0.0,30.0,1.0,414.6603578999639,,,,,,,,,414.6460718000308,414.7606707001105,415.56016539991833,415.5439224999864,415.5439816999715,415.56016539991833,415.56016539991833,415.56016539991833,420.5555505999364,420.906962200068,right,1.0,34.24704830022529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-033,1.0,random_dot,59.807682400279056,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,15.0,1.0,31.0,0.0,420.9218164999038,,,,,,,,,420.9078055000864,421.0217075000983,421.8216848999728,421.80553100002,421.8055761998985,421.8216848999728,421.8216848999728,421.8216848999728,,425.8523887000047,left,1.0,32.93024590006098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-033,1.0,random_dot,59.807682400279056,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,16.0,0.0,32.0,0.0,425.8676384000573,,,,,,,,,425.8530363999307,427.0670149999205,427.8666749000549,427.8503817000892,427.8504073999357,427.8666749000549,427.8666749000549,427.8666749000549,,431.8644522000104,left,1.0,32.891337499953806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-033,1.0,random_dot,59.807682400279056,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,16.0,1.0,33.0,1.0,431.87924679997377,,,,,,,,,431.8654237999581,432.2292168999557,433.0285666000564,433.0127610999625,433.01278380001895,433.0285666000564,433.0285666000564,433.0285666000564,,436.6270657000132,right,1.0,32.486079700058326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-033,1.0,random_dot,59.807682400279056,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,17.0,0.0,34.0,1.0,436.642114700051,,,,,,,,,436.62821889994666,437.8410066999495,438.6411629000213,438.6247920999304,438.6248349000234,438.6411629000213,438.6411629000213,438.6411629000213,,442.638834200101,right,1.0,32.88815760007128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-033,1.0,random_dot,59.807682400279056,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,17.0,1.0,35.0,0.0,442.6541387999896,,,,,,,,,442.6396620001178,442.7541583999992,443.55360969994217,443.53756930003874,443.5375948001165,443.55360969994217,443.55360969994217,443.55360969994217,,446.5688571999781,left,1.0,31.912925300188363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-033,1.0,random_dot,59.807682400279056,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,18.0,0.0,36.0,1.0,446.5838248999789,,,,,,,,,446.5699100000784,447.3835475000087,448.1831513000652,448.1671158000827,448.1671498001088,448.1831513000652,448.1831513000652,448.1831513000652,,451.0320989999455,right,1.0,31.73666970012709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-033,1.0,random_dot,59.807682400279056,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,18.0,1.0,37.0,0.0,451.0470354999416,,,,,,,,,451.03304879996,451.8465553999413,452.6461124999914,452.6300149001181,452.6300492999144,452.6461124999914,452.6461124999914,452.6461124999914,,456.1277286999393,left,1.0,32.369251700118184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-033,1.0,random_dot,59.807682400279056,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,19.0,0.0,38.0,1.0,456.1427778999787,,,,,,,,,456.1284336000681,457.3418775999453,458.1415128998924,458.1253643000964,458.1253861999139,458.1415128998924,458.1415128998924,458.1415128998924,,460.3583418999333,right,1.0,31.119045100174844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-033,1.0,random_dot,59.807682400279056,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,19.0,1.0,39.0,0.0,460.3726772998925,,,,,,,,,460.35942120011896,461.1720207999461,461.97178480005823,461.9556815000251,461.9557101000101,461.97178480005823,461.97178480005823,461.97178480005823,,464.6874913999345,left,1.0,31.60309510002844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-033,1.0,random_dot,59.807682400279056,
