direction,corrAns,thisN,thisTrialN,thisRepN,respDots.keys,respDots.corr,respDots.rt,respDots.duration,randomInstr,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,stimulusDots.stopped,dots.stopped,practice_trials.respDots.keys,practice_trials.respDots.corr,practice_trials.respDots.rt,practice_trials.respDots.duration,feedback.started,textFeedback.started,feedback.stopped,textFeedback.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,instr_trials.respRandomInstr.keys,instr_trials.respRandomInstr.rt,instr_trials.respRandomInstr.duration,test_trials.respDots.keys,test_trials.respDots.corr,test_trials.respDots.rt,test_trials.respDots.duration,goodbye.started,textGoodbye.started,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 87
right,right,9.0,1.0,4.0,right,1.0,0.5926667919999886,,,,,,4.0,1.0,9.0,1.0,,,,,,,,,66.97445816599998,,,,,,,,,66.96524154099995,68.16548341599997,68.96727870799998,68.95952120799996,68.959981583,68.96727870799998,68.96727870799998,68.96727870799998,,69.56716679099998,right,1.0,0.5926667919999886,,69.56727729099998,69.57527262499997,70.05948595799998,70.06516208299996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-140,1,random_dot,119.8938340099728,
right,right,10.0,0.0,5.0,right,1.0,0.9612406249999594,,,,,,5.0,0.0,10.0,1.0,,,,,,,,,70.06516208299996,,,,,,,,,70.05987208299996,70.86584041599997,71.66747587499998,71.65958595799998,71.66002974999998,71.66747587499998,71.66747587499998,71.66747587499998,,72.63380091599998,right,1.0,0.9612406249999594,,72.63392241599996,72.64200812499996,73.12626212499998,73.13237991599999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-140,1,random_dot,119.8938340099728,
left,left,11.0,1.0,5.0,left,1.0,0.6881611670000325,,,,,,5.0,1.0,11.0,0.0,,,,,,,,,73.13237991599999,,,,,,,,,73.12665033299999,74.33181795799999,75.12523641599995,75.11602466599999,75.11649370799995,75.12523641599995,75.12523641599995,75.12523641599995,,75.817035041,left,1.0,0.6881611670000325,,75.81714583299998,75.82524112499999,76.309671041,76.315402791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-140,1,random_dot,119.8938340099728,
left,left,12.0,0.0,6.0,right,0.0,1.1437425830000052,,,,,,6.0,0.0,12.0,0.0,,,,,,,,,76.315402791,,,,,,,,,76.31006574999998,77.11562266599998,77.91774245799996,77.909727041,77.91019512499997,77.91774245799996,77.91774245799996,77.91774245799996,,79.06756704099996,right,0.0,1.1437425830000052,,79.07099633299998,79.07947333299995,79.56573524999999,79.57566616599996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-140,1,random_dot,119.8938340099728,
right,right,13.0,1.0,6.0,right,1.0,1.2521427919999724,,,,,,6.0,1.0,13.0,1.0,,,,,,,,,79.57566616599996,,,,,,,,,79.56620470799999,80.76534137499999,81.55862074999999,81.54914554099997,81.54962083299995,81.55862074999999,81.55862074999999,81.55862074999999,,82.81712449999998,right,1.0,1.2521427919999724,,82.82043558299995,82.82857824999996,83.31525458299996,83.325852833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-140,1,random_dot,119.8938340099728,
left,left,14.0,0.0,7.0,left,1.0,0.8362976249999861,,,,,,7.0,0.0,14.0,0.0,,,,,,,,,83.325852833,,,,,,,,,83.31565191599998,84.11519625,84.90848295799998,84.90017745799997,84.90069412499997,84.90848295799998,84.90848295799998,84.90848295799998,,85.75098754099997,left,1.0,0.8362976249999861,,85.75109729099995,85.75957949999997,86.24321137499999,86.24899462499997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-140,1,random_dot,119.8938340099728,
right,right,15.0,1.0,7.0,left,0.0,1.1235491670000215,,,,,,7.0,1.0,15.0,1.0,,,,,,,,,86.24899462499997,,,,,,,,,86.243632666,87.049080291,87.84190774999996,87.83353462499997,87.83401729099995,87.84190774999996,87.84190774999996,87.84190774999996,,88.96780224999998,left,0.0,1.1235491670000215,,88.97086908299997,88.979568083,89.46573224999997,89.47616191599997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-140,1,random_dot,119.8938340099728,
right,right,16.0,0.0,8.0,right,1.0,0.6405743750000283,,,,,,8.0,0.0,16.0,1.0,,,,,,,,,89.47616191599997,,,,,,,,,89.46616020799996,90.26577454099998,91.05884095799996,91.04889095799996,91.04936570799998,91.05884095799996,91.05884095799996,91.05884095799996,,91.701525291,right,1.0,0.6405743750000283,,91.70467145799996,91.71304041599996,92.19973716599998,92.20930954099998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-140,1,random_dot,119.8938340099728,
left,left,17.0,1.0,8.0,left,1.0,1.0947165410000252,,,,,,8.0,1.0,17.0,0.0,,,,,,,,,92.20930954099998,,,,,,,,,92.200217625,92.54808787499996,93.34247887499998,93.33301512499996,93.333522416,93.34247887499998,93.34247887499998,93.34247887499998,,94.444239875,left,1.0,1.0947165410000252,,94.444355375,94.45242787499996,94.94345241599996,94.94919995799997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-140,1,random_dot,119.8938340099728,
right,right,18.0,0.0,9.0,right,1.0,1.122216917000003,,,,,,9.0,0.0,18.0,1.0,,,,,,,,,94.94919995799997,,,,,,,,,94.943855333,95.742958708,96.53510162499998,96.52696833299996,96.52750737499996,96.53510162499998,96.53510162499998,96.53510162499998,,97.66092774999998,right,1.0,1.122216917000003,,97.66104224999998,97.66963316599998,98.16001895799997,98.16545954099996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-140,1,random_dot,119.8938340099728,
left,left,19.0,1.0,9.0,left,1.0,1.123357833,,,,,,9.0,1.0,19.0,0.0,,,,,,,,,98.16545954099996,,,,,,,,,98.16036475,98.95978499999995,99.75270170799996,99.74396149999995,99.744560708,99.75270170799996,99.75270170799996,99.75270170799996,,100.878181666,left,1.0,1.123357833,,100.87830154099998,100.88641237499996,101.376802,101.38440949999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-140,1,random_dot,119.8938340099728,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.376960333,101.38440949999996,101.38440949999996,123.117703791,space,21.728032041999995,,,,,,,,,,,,,,,,,,,,,,,sub-140,1,random_dot,119.8938340099728,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.117775791,123.129056875,123.129056875,131.812470416,space,8.67616633299997,,,,,,,,,,,,,,,,sub-140,1,random_dot,119.8938340099728,
left,left,0.0,0.0,0.0,right,0.0,0.8209272919999648,,speed,space,10.283000415999991,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,142.14664308299996,,,,,,,,,142.13790912499996,142.227326458,143.01908399999996,143.011254291,143.011752791,143.01908399999996,143.01908399999996,143.01908399999996,,143.84550504099997,,,,,,,,,,,,,,,,,,,,,,,131.83519208299998,131.84456704099995,131.84456704099995,142.13005929099995,space,10.283000415999991,,right,0.0,0.8209272919999648,,,,,sub-140,1,random_dot,119.8938340099728,
right,right,1.0,1.0,0.0,left,0.0,0.9428805000000012,,speed,space,10.283000415999991,,,,,,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,143.85378216599997,,,,,,,,,143.84592416599995,144.194188333,144.985740083,144.978102875,144.97855912499995,144.985740083,144.985740083,144.985740083,,145.935833625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,0.9428805000000012,,,,,sub-140,1,random_dot,119.8938340099728,
left,left,2.0,0.0,1.0,left,1.0,1.1906341669999847,,speed,space,10.283000415999991,,,,,,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,145.94387991599996,,,,,,,,,145.93624254099996,146.73401116599996,147.53683374999997,147.52842820799998,147.52900462499997,147.53683374999997,147.53683374999997,147.53683374999997,,148.73917437499995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,1.1906341669999847,,,,,sub-140,1,random_dot,119.8938340099728,
right,right,3.0,1.0,1.0,right,1.0,0.7757019580000133,,speed,space,10.283000415999991,,,,,,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,148.760422291,,,,,,,,,148.73960562499997,148.834165375,149.63612862499997,149.62805683299996,149.62851899999998,149.63612862499997,149.63612862499997,149.63612862499997,,150.41908487499995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.7757019580000133,,,,,sub-140,1,random_dot,119.8938340099728,
left,left,4.0,0.0,2.0,right,0.0,0.8787086250000016,,speed,space,10.283000415999991,,,,,,0.0,0.0,0.0,1.0,2.0,0.0,4.0,0.0,150.426956583,,,,,,,,,150.41948924999997,151.61765724999998,152.41040599999997,152.40080304099996,152.401337083,152.41040599999997,152.41040599999997,152.41040599999997,,153.29546699999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,0.8787086250000016,,,,,sub-140,1,random_dot,119.8938340099728,
right,right,5.0,1.0,2.0,right,1.0,1.0111747079999986,,speed,space,10.283000415999991,,,,,,0.0,0.0,0.0,1.0,2.0,1.0,5.0,1.0,153.303810458,,,,,,,,,153.29587012499996,153.39439675,154.186820916,154.17838166599995,154.178907166,154.186820916,154.186820916,154.186820916,,155.20245154099996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,1.0111747079999986,,,,,sub-140,1,random_dot,119.8938340099728,
right,right,6.0,0.0,3.0,left,0.0,0.6951310829999784,,speed,space,10.283000415999991,,,,,,0.0,0.0,0.0,1.0,3.0,0.0,6.0,1.0,155.210501541,,,,,,,,,155.20284462499995,156.00120245799997,156.79314070799995,156.78499354099995,156.78548058299998,156.79314070799995,156.79314070799995,156.79314070799995,,157.49551166599997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,0.6951310829999784,,,,,sub-140,1,random_dot,119.8938340099728,
left,left,7.0,1.0,3.0,right,0.0,1.1111345410000126,,speed,space,10.283000415999991,,,,,,0.0,0.0,0.0,1.0,3.0,1.0,7.0,0.0,157.503918,,,,,,,,,157.49591916599996,157.59449074999998,158.387005875,158.37835574999997,158.378890083,158.387005875,158.387005875,158.387005875,,159.50275304099995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,1.1111345410000126,,,,,sub-140,1,random_dot,119.8938340099728,
left,left,8.0,0.0,4.0,right,0.0,0.7911225419999823,,speed,space,10.283000415999991,,,,,,0.0,0.0,0.0,1.0,4.0,0.0,8.0,0.0,159.510669958,,,,,,,,,159.503149791,159.601409333,160.40360637499998,160.39528037499997,160.39581895799995,160.40360637499998,160.40360637499998,160.40360637499998,,161.20412445799997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,0.7911225419999823,,,,,sub-140,1,random_dot,119.8938340099728,
right,right,9.0,1.0,4.0,left,0.0,0.7138175000000047,,speed,space,10.283000415999991,,,,,,0.0,0.0,0.0,1.0,4.0,1.0,9.0,1.0,161.212256208,,,,,,,,,161.204518958,162.40236766599998,163.20297679099997,163.19508791599998,163.195538333,163.20297679099997,163.20297679099997,163.20297679099997,,163.91926604099996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,0.7138175000000047,,,,,sub-140,1,random_dot,119.8938340099728,
right,right,10.0,0.0,5.0,right,1.0,0.9387743329999694,,speed,space,10.283000415999991,,,,,,0.0,0.0,0.0,1.0,5.0,0.0,10.0,1.0,163.92753112499997,,,,,,,,,163.91966741599998,164.01788962499995,164.81947587499997,164.811660583,164.81213066599997,164.81947587499997,164.81947587499997,164.81947587499997,,165.76248783299997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.9387743329999694,,,,,sub-140,1,random_dot,119.8938340099728,
left,left,11.0,1.0,5.0,left,1.0,0.5534516660000008,,speed,space,10.283000415999991,,,,,,0.0,0.0,0.0,1.0,5.0,1.0,11.0,0.0,165.77057179099995,,,,,,,,,165.76288766599998,166.56135474999996,167.35355416599998,167.34536316599997,167.34585299999998,167.35355416599998,167.35355416599998,167.35355416599998,,167.912698875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.5534516660000008,,,,,sub-140,1,random_dot,119.8938340099728,
right,right,12.0,0.0,6.0,left,0.0,0.537442958999975,,speed,space,10.283000415999991,,,,,,0.0,0.0,0.0,1.0,6.0,0.0,12.0,1.0,167.921043458,,,,,,,,,167.91310745799996,169.11147674999995,169.904322875,169.89555266599996,169.896142291,169.904322875,169.904322875,169.904322875,,170.44593525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,0.537442958999975,,,,,sub-140,1,random_dot,119.8938340099728,
left,left,13.0,1.0,6.0,right,0.0,0.740116291999982,,speed,space,10.283000415999991,,,,,,0.0,0.0,0.0,1.0,6.0,1.0,13.0,0.0,170.45174808299998,,,,,,,,,170.446339541,170.54479754099998,171.33721708299998,171.32886995799998,171.32938466599995,171.33721708299998,171.33721708299998,171.33721708299998,,172.07944649999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,0.740116291999982,,,,,sub-140,1,random_dot,119.8938340099728,
left,left,14.0,0.0,7.0,left,1.0,0.6473094579999952,,speed,space,10.283000415999991,,,,,,0.0,0.0,0.0,1.0,7.0,0.0,14.0,0.0,172.08527875,,,,,,,,,172.079847208,172.428705041,173.22036616599996,173.21220866599998,173.212700541,173.22036616599996,173.22036616599996,173.22036616599996,,173.86993037499997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.6473094579999952,,,,,sub-140,1,random_dot,119.8938340099728,
right,right,15.0,1.0,7.0,right,1.0,0.8283749999999941,,speed,space,10.283000415999991,,,,,,0.0,0.0,0.0,1.0,7.0,1.0,15.0,1.0,173.87848249999996,,,,,,,,,173.87033741599998,173.967850833,174.76117079099998,174.75200974999996,174.752470083,174.76117079099998,174.76117079099998,174.76117079099998,,175.59595316599996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.8283749999999941,,,,,sub-140,1,random_dot,119.8938340099728,
left,left,16.0,0.0,8.0,left,1.0,0.6581838749999633,,speed,space,10.283000415999991,,,,,,0.0,0.0,0.0,1.0,8.0,0.0,16.0,0.0,175.60426904099995,,,,,,,,,175.59636662499997,175.944888875,176.73691654099997,176.72888016599995,176.729349583,176.73691654099997,176.73691654099997,176.73691654099997,,177.404229166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.6581838749999633,,,,,sub-140,1,random_dot,119.8938340099728,
right,right,17.0,1.0,8.0,right,1.0,0.8716173340000068,,speed,space,10.283000415999991,,,,,,0.0,0.0,0.0,1.0,8.0,1.0,17.0,1.0,177.42773170799995,,,,,,,,,177.404636708,177.75113516599998,178.544266666,178.534151791,178.534626958,178.544266666,178.544266666,178.544266666,,179.42051779099995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.8716173340000068,,,,,sub-140,1,random_dot,119.8938340099728,
right,right,18.0,0.0,9.0,right,1.0,0.7201945840000121,,speed,space,10.283000415999991,,,,,,0.0,0.0,0.0,1.0,9.0,0.0,18.0,1.0,179.44461804099996,,,,,,,,,179.42091408299996,180.617926666,181.42028574999995,181.412274416,181.412729333,181.42028574999995,181.42028574999995,181.42028574999995,,182.146048416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.7201945840000121,,,,,sub-140,1,random_dot,119.8938340099728,
left,left,19.0,1.0,9.0,left,1.0,1.3837888749999934,,speed,space,10.283000415999991,,,,,,0.0,0.0,0.0,1.0,9.0,1.0,19.0,0.0,182.154345666,,,,,,,,,182.1464665,182.24509525,183.03739325,183.029130291,183.029670041,183.03739325,183.03739325,183.03739325,,184.429892625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,1.3837888749999934,,,,,sub-140,1,random_dot,119.8938340099728,
left,left,20.0,0.0,10.0,left,1.0,1.3277115420000314,,speed,space,10.283000415999991,,,,,,0.0,0.0,0.0,1.0,10.0,0.0,20.0,0.0,184.4380485,,,,,,,,,184.43032304099995,185.228494791,186.02037737499995,186.012385,186.012839625,186.02037737499995,186.02037737499995,186.02037737499995,,187.35321791599995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,1.3277115420000314,,,,,sub-140,1,random_dot,119.8938340099728,
right,right,21.0,1.0,10.0,right,1.0,0.5332222499999943,,speed,space,10.283000415999991,,,,,,0.0,0.0,0.0,1.0,10.0,1.0,21.0,1.0,187.361116666,,,,,,,,,187.353625666,188.552329,189.344684,189.335471083,189.335967166,189.344684,189.344684,189.344684,,189.880005916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.5332222499999943,,,,,sub-140,1,random_dot,119.8938340099728,
left,left,22.0,0.0,11.0,right,0.0,0.9743865830000118,,speed,space,10.283000415999991,,,,,,0.0,0.0,0.0,1.0,11.0,0.0,22.0,0.0,189.888371083,,,,,,,,,189.880420916,189.97865025,190.770671416,190.762671583,190.76317958299995,190.770671416,190.770671416,190.770671416,,191.747166958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,0.9743865830000118,,,,,sub-140,1,random_dot,119.8938340099728,
right,right,23.0,1.0,11.0,right,1.0,0.91642058299999,,speed,space,10.283000415999991,,,,,,0.0,0.0,0.0,1.0,11.0,1.0,23.0,1.0,191.75283625,,,,,,,,,191.747584166,192.545287375,193.337314583,193.329286208,193.329747083,193.337314583,193.337314583,193.337314583,,194.26319149999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.91642058299999,,,,,sub-140,1,random_dot,119.8938340099728,
right,right,24.0,0.0,12.0,left,0.0,0.5470125410000151,,speed,space,10.283000415999991,,,,,,0.0,0.0,0.0,1.0,12.0,0.0,24.0,1.0,194.271601458,,,,,,,,,194.263601291,194.361965125,195.153495666,195.145880458,195.146329291,195.153495666,195.153495666,195.153495666,,195.703434708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,0.5470125410000151,,,,,sub-140,1,random_dot,119.8938340099728,
left,left,25.0,1.0,12.0,right,0.0,0.6431067919999691,,speed,space,10.283000415999991,,,,,,0.0,0.0,0.0,1.0,12.0,1.0,25.0,0.0,195.711487,,,,,,,,,195.703826958,196.502242416,197.304064041,197.295974041,197.296445625,197.304064041,197.304064041,197.304064041,,197.953467333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,0.6431067919999691,,,,,sub-140,1,random_dot,119.8938340099728,
right,right,26.0,0.0,13.0,left,0.0,1.1549917080000114,,speed,space,10.283000415999991,,,,,,0.0,0.0,0.0,1.0,13.0,0.0,26.0,1.0,197.961603541,,,,,,,,,197.953878791,199.152339666,199.954100333,199.946079,199.94655320799995,199.954100333,199.954100333,199.954100333,,201.11375341599995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,1.1549917080000114,,,,,sub-140,1,random_dot,119.8938340099728,
left,left,27.0,1.0,13.0,right,0.0,0.5086572079999883,,speed,space,10.283000415999991,,,,,,0.0,0.0,0.0,1.0,13.0,1.0,27.0,0.0,201.122082333,,,,,,,,,201.114169541,202.311943,203.104241708,203.096064333,203.096535041,203.104241708,203.104241708,203.104241708,,203.620200458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,0.5086572079999883,,,,,sub-140,1,random_dot,119.8938340099728,
right,right,28.0,0.0,14.0,left,0.0,1.344353500000011,,speed,space,10.283000415999991,,,,,,0.0,0.0,0.0,1.0,14.0,0.0,28.0,1.0,203.62815175,,,,,,,,,203.62061275,204.418541708,205.211779666,205.201550458,205.202037208,205.211779666,205.211779666,205.211779666,,206.563488666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,1.344353500000011,,,,,sub-140,1,random_dot,119.8938340099728,
left,left,29.0,1.0,14.0,left,1.0,1.1165101249999907,,speed,space,10.283000415999991,,,,,,0.0,0.0,0.0,1.0,14.0,1.0,29.0,0.0,206.571858833,,,,,,,,,206.563904958,207.762356916,208.554095833,208.54628075,208.546746625,208.554095833,208.554095833,208.554095833,,209.680136625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,1.1165101249999907,,,,,sub-140,1,random_dot,119.8938340099728,
right,right,30.0,0.0,15.0,right,1.0,0.6410941249999951,,speed,space,10.283000415999991,,,,,,0.0,0.0,0.0,1.0,15.0,0.0,30.0,1.0,209.688504416,,,,,,,,,209.680540041,209.769419333,210.571051166,210.56298775,210.563438208,210.571051166,210.571051166,210.571051166,,211.214718958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.6410941249999951,,,,,sub-140,1,random_dot,119.8938340099728,
