direction,corrAns,thisN,thisTrialN,thisRepN,respDots.keys,respDots.corr,respDots.rt,respDots.duration,randomInstr,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,dots.stopped,practice_trials.respDots.keys,practice_trials.respDots.corr,practice_trials.respDots.rt,practice_trials.respDots.duration,feedback.started,textFeedback.started,textFeedback.stopped,feedback.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,instr_trials.respRandomInstr.keys,instr_trials.respRandomInstr.rt,instr_trials.respRandomInstr.duration,test_trials.respDots.keys,test_trials.respDots.corr,test_trials.respDots.rt,test_trials.respDots.duration,stimulusDots.stopped,goodbye.started,textGoodbye.started,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 87
right,right,29.0,1.0,14.0,right,1.0,1.5922853000229225,,accuracy,space,1.6653425999975298,,,,,,0.0,0.0,0.0,0.0,14.0,1.0,29.0,1.0,208.57386330000008,,,,,,,,,208.5593513000058,208.6737387999892,209.4906910000136,209.4727167999954,209.4729447000136,209.4906910000136,209.4906910000136,209.4906910000136,211.0890008000133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,1.5922853000229225,,,,,,sub-208,1,random_dot,60.09817637988829,
left,left,30.0,0.0,15.0,right,0.0,2.32915169998887,,accuracy,space,1.6653425999975298,,,,,,0.0,0.0,0.0,0.0,15.0,0.0,30.0,0.0,211.103746000008,,,,,,,,,211.0892593000026,211.90275259999908,212.71975660001044,212.7017208999896,212.70195049999165,212.71975660001044,212.71975660001044,212.71975660001044,215.05036230001133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,2.32915169998887,,,,,,sub-208,1,random_dot,60.09817637988829,
right,right,31.0,1.0,15.0,left,0.0,1.9100866000226235,,accuracy,space,1.6653425999975298,,,,,,0.0,0.0,0.0,0.0,15.0,1.0,31.0,1.0,215.06517819999132,,,,,,,,,215.05064940001463,216.26361500000348,217.0805934999953,217.06257720000576,217.06280620000325,217.0805934999953,217.0805934999953,217.0805934999953,218.9955587000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,1.9100866000226235,,,,,,sub-208,1,random_dot,60.09817637988829,
right,right,32.0,0.0,16.0,right,1.0,2.1392760000017006,,accuracy,space,1.6653425999975298,,,,,,0.0,0.0,0.0,0.0,16.0,0.0,32.0,1.0,219.01020930000232,,,,,,,,,218.99615680001443,219.11000390001573,219.91040839999917,219.89281220000703,219.89328640000892,219.91040839999917,219.91040839999917,219.91040839999917,222.05771110000205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,2.1392760000017006,,,,,,sub-208,1,random_dot,60.09817637988829,
left,left,33.0,1.0,16.0,left,1.0,2.226179599994793,,accuracy,space,1.6653425999975298,,,,,,0.0,0.0,0.0,0.0,16.0,1.0,33.0,0.0,222.07253969999147,,,,,,,,,222.05796939998984,223.2709753999952,224.08797069999852,224.07003989999063,224.0702592000016,224.08797069999852,224.08797069999852,224.08797069999852,226.31861919999935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,2.226179599994793,,,,,,sub-208,1,random_dot,60.09817637988829,
left,left,34.0,0.0,17.0,right,0.0,1.0550684000190813,,accuracy,space,1.6653425999975298,,,,,,0.0,0.0,0.0,0.0,17.0,0.0,34.0,0.0,226.33356070000443,,,,,,,,,226.3188947000017,226.43340860001624,227.2338260000106,227.2160237999924,227.21641850000012,227.2338260000106,227.2338260000106,227.2338260000106,228.29932789999293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,1.0550684000190813,,,,,,sub-208,1,random_dot,60.09817637988829,
right,right,35.0,1.0,17.0,left,0.0,0.8783535999828018,,accuracy,space,1.6653425999975298,,,,,,0.0,0.0,0.0,0.0,17.0,1.0,35.0,1.0,228.3143051000079,,,,,,,,,228.2995588000049,228.66388860001464,229.4808239999984,229.46292290001293,229.4631682000181,229.4808239999984,229.4808239999984,229.4808239999984,230.36326710000867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,0.8783535999828018,,,,,,sub-208,1,random_dot,60.09817637988829,
left,left,36.0,0.0,18.0,right,0.0,0.7869778999884147,,accuracy,space,1.6653425999975298,,,,,,0.0,0.0,0.0,0.0,18.0,0.0,36.0,0.0,230.3781944999937,,,,,,,,,230.3635317000153,230.47808369999984,231.2951205999998,231.27721739999836,231.27745160000632,231.2951205999998,231.2951205999998,231.2951205999998,232.09445390000477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,0.7869778999884147,,,,,,sub-208,1,random_dot,60.09817637988829,
right,right,37.0,1.0,18.0,right,1.0,1.1583168000215665,,accuracy,space,1.6653425999975298,,,,,,0.0,0.0,0.0,0.0,18.0,1.0,37.0,1.0,232.10922350001056,,,,,,,,,232.0947285000002,232.4588058000081,233.25926510000136,233.2414302999969,233.241709199996,233.25926510000136,233.25926510000136,233.25926510000136,234.4247111000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,1.1583168000215665,,,,,,sub-208,1,random_dot,60.09817637988829,
left,left,38.0,0.0,19.0,left,1.0,1.3103955000115093,,accuracy,space,1.6653425999975298,,,,,,0.0,0.0,0.0,0.0,19.0,0.0,38.0,0.0,234.4394813000108,,,,,,,,,234.42497729999013,234.5394331999996,235.3565029000165,235.33860230000573,235.3388635000156,235.3565029000165,235.3565029000165,235.3565029000165,236.67177240000456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,1.3103955000115093,,,,,,sub-208,1,random_dot,60.09817637988829,
right,right,39.0,1.0,19.0,right,1.0,1.026872500020545,,accuracy,space,1.6653425999975298,,,,,,0.0,0.0,0.0,0.0,19.0,1.0,39.0,1.0,236.68661969999084,,,,,,,,,236.6720983000123,237.884982699994,238.70203000001493,238.6841488000064,238.68441200000237,238.70203000001493,238.70203000001493,238.70203000001493,239.73439610001515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,1.026872500020545,,,,,,sub-208,1,random_dot,60.09817637988829,
left,left,40.0,0.0,20.0,right,0.0,2.0762337000051048,,accuracy,space,1.6653425999975298,,,,,,0.0,0.0,0.0,0.0,20.0,0.0,40.0,0.0,239.74912230001064,,,,,,,,,239.73469569999725,240.9476080000168,241.76466350001283,241.74669880000877,241.7470076000027,241.76466350001283,241.76466350001283,241.76466350001283,243.845644999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,2.0762337000051048,,,,,,sub-208,1,random_dot,60.09817637988829,
right,right,41.0,1.0,20.0,right,1.0,2.045723100018222,,accuracy,space,1.6653425999975298,,,,,,0.0,0.0,0.0,0.0,20.0,1.0,41.0,1.0,243.86034750001272,,,,,,,,,243.84594289999225,244.2099365000031,245.02696509999805,245.00920999998925,245.00947650001035,245.02696509999805,245.02696509999805,245.02696509999805,247.0744958000141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,2.045723100018222,,,,,,sub-208,1,random_dot,60.09817637988829,
left,left,42.0,0.0,21.0,left,1.0,1.248682600009488,,accuracy,space,1.6653425999975298,,,,,,0.0,0.0,0.0,0.0,21.0,0.0,42.0,0.0,247.08948009999585,,,,,,,,,247.0747403000132,248.2879038999963,249.10493639999183,249.08707959999447,249.08736920001684,249.10493639999183,249.10493639999183,249.10493639999183,250.37021180000735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,1.248682600009488,,,,,,sub-208,1,random_dot,60.09817637988829,
right,right,43.0,1.0,21.0,right,1.0,2.388989599974593,,accuracy,space,1.6653425999975298,,,,,,0.0,0.0,0.0,0.0,21.0,1.0,43.0,1.0,250.3851718000078,,,,,,,,,250.37049830000612,250.734557000018,251.5350401000178,251.5170974000066,251.51734389999183,251.5350401000178,251.5350401000178,251.5350401000178,253.93202140001813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,2.388989599974593,,,,,,sub-208,1,random_dot,60.09817637988829,
right,right,44.0,0.0,22.0,left,0.0,0.9801114000147207,,accuracy,space,1.6653425999975298,,,,,,0.0,0.0,0.0,0.0,22.0,0.0,44.0,1.0,253.94699769999715,,,,,,,,,253.9322516999964,254.29654370000932,255.0971894999966,255.07935919999727,255.0797741000133,255.0971894999966,255.0971894999966,255.0971894999966,256.07958590000635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,0.9801114000147207,,,,,,sub-208,1,random_dot,60.09817637988829,
left,left,45.0,1.0,22.0,right,0.0,1.2776647999999111,,accuracy,space,1.6653425999975298,,,,,,0.0,0.0,0.0,0.0,22.0,1.0,45.0,0.0,256.0944252999907,,,,,,,,,256.08002990001114,256.19425470000715,257.0111152000027,256.99325359999784,256.9935329,257.0111152000027,257.0111152000027,257.0111152000027,258.293175800005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,1.2776647999999111,,,,,,sub-208,1,random_dot,60.09817637988829,
right,right,46.0,0.0,23.0,right,1.0,1.2173208000021989,,accuracy,space,1.6653425999975298,,,,,,0.0,0.0,0.0,0.0,23.0,0.0,46.0,1.0,258.3079549999966,,,,,,,,,258.2934646999929,259.5063890000165,260.32340490000206,260.3055275999941,260.3058010000095,260.32340490000206,260.32340490000206,260.32340490000206,261.5554306000122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,1.2173208000021989,,,,,,sub-208,1,random_dot,60.09817637988829,
left,left,47.0,1.0,23.0,right,0.0,2.6492415000102483,,accuracy,space,1.6653425999975298,,,,,,0.0,0.0,0.0,0.0,23.0,1.0,47.0,0.0,261.57022620001226,,,,,,,,,261.5557218999893,261.6701790000079,262.48722219999763,262.4692712000105,262.4695439999923,262.48722219999763,262.48722219999763,262.48722219999763,265.1508123000094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,2.6492415000102483,,,,,,sub-208,1,random_dot,60.09817637988829,
right,right,48.0,0.0,24.0,left,0.0,1.2374892000225373,,accuracy,space,1.6653425999975298,,,,,,0.0,0.0,0.0,0.0,24.0,0.0,48.0,1.0,265.1655629000161,,,,,,,,,265.1511953000154,265.2654826999933,266.08241400000406,266.0645502000116,266.0648141000129,266.08241400000406,266.08241400000406,266.08241400000406,267.3310879000055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,1.2374892000225373,,,,,,sub-208,1,random_dot,60.09817637988829,
left,left,49.0,1.0,24.0,left,1.0,0.8790891999960877,,accuracy,space,1.6653425999975298,,,,,,0.0,0.0,0.0,0.0,24.0,1.0,49.0,0.0,267.3459123999928,,,,,,,,,267.3313765999919,268.1449036000122,268.9452952000138,268.9275450000132,268.9278416000016,268.9452952000138,268.9452952000138,268.9452952000138,269.8278369999898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.8790891999960877,,,,,,sub-208,1,random_dot,60.09817637988829,
right,right,50.0,0.0,25.0,left,0.0,2.644600100000389,,accuracy,space,1.6653425999975298,,,,,,0.0,0.0,0.0,0.0,25.0,0.0,50.0,1.0,269.8427093999926,,,,,,,,,269.8280946000013,271.041112100007,271.8581361999968,271.8402611000056,271.8405219000124,271.8581361999968,271.8581361999968,271.8581361999968,274.50484350000625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,2.644600100000389,,,,,,sub-208,1,random_dot,60.09817637988829,
left,left,51.0,1.0,25.0,right,0.0,1.6635130000067877,,accuracy,space,1.6653425999975298,,,,,,0.0,0.0,0.0,0.0,25.0,1.0,51.0,0.0,274.51976170000853,,,,,,,,,274.5051419000083,274.8693689999928,275.6697234000021,275.65190840000287,275.6521621000138,275.6697234000021,275.6697234000021,275.6697234000021,277.3345368000155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,1.6635130000067877,,,,,,sub-208,1,random_dot,60.09817637988829,
left,left,52.0,0.0,26.0,left,1.0,2.347326300019631,,accuracy,space,1.6653425999975298,,,,,,0.0,0.0,0.0,0.0,26.0,0.0,52.0,0.0,277.34937949999585,,,,,,,,,277.33479660001467,278.1482721999928,278.9487039000087,278.9307965000044,278.9310437999957,278.9487039000087,278.9487039000087,278.9487039000087,281.31261140000424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,2.347326300019631,,,,,,sub-208,1,random_dot,60.09817637988829,
right,right,53.0,1.0,26.0,right,1.0,2.7081736999971326,,accuracy,space,1.6653425999975298,,,,,,0.0,0.0,0.0,0.0,26.0,1.0,53.0,1.0,281.3273962000094,,,,,,,,,281.3129038999905,282.12640400000964,282.9434866000083,282.9254874000035,282.9257290000096,282.9434866000083,282.9434866000083,282.9434866000083,285.6568852000055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,2.7081736999971326,,,,,,sub-208,1,random_dot,60.09817637988829,
right,right,54.0,0.0,27.0,right,1.0,1.3870481999765616,,accuracy,space,1.6653425999975298,,,,,,0.0,0.0,0.0,0.0,27.0,0.0,54.0,1.0,285.6717209999915,,,,,,,,,285.65736390001257,286.0212237999949,286.8216504000011,286.8038016000064,286.80406120000407,286.8216504000011,286.8216504000011,286.8216504000011,288.2202128999925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,1.3870481999765616,,,,,,sub-208,1,random_dot,60.09817637988829,
left,left,55.0,1.0,27.0,left,1.0,1.3630506999907084,,accuracy,space,1.6653425999975298,,,,,,0.0,0.0,0.0,0.0,27.0,1.0,55.0,0.0,288.2349942000001,,,,,,,,,288.22050120000495,289.4332987999951,290.233693999995,290.2158873000008,290.21614289999707,290.233693999995,290.233693999995,290.233693999995,291.5990272999916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,1.3630506999907084,,,,,,sub-208,1,random_dot,60.09817637988829,
left,left,56.0,0.0,28.0,left,1.0,1.5473864999949,,accuracy,space,1.6653425999975298,,,,,,0.0,0.0,0.0,0.0,28.0,0.0,56.0,0.0,291.6138284000044,,,,,,,,,291.5992799999949,291.9633818000148,292.7804153999896,292.7625970999943,292.76289529999485,292.7804153999896,292.7804153999896,292.7804153999896,294.3287058999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,1.5473864999949,,,,,,sub-208,1,random_dot,60.09817637988829,
right,right,57.0,1.0,28.0,right,1.0,0.3508651000156533,,accuracy,space,1.6653425999975298,,,,,,0.0,0.0,0.0,0.0,28.0,1.0,57.0,1.0,294.3435458000167,,,,,,,,,294.3290765999991,295.54212520000874,296.35903749999125,296.3411741000018,296.34146560000954,296.35903749999125,296.35903749999125,296.35903749999125,296.7255379999988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.3508651000156533,,,,,,sub-208,1,random_dot,60.09817637988829,
right,right,58.0,0.0,29.0,left,0.0,3.279734499985352,,accuracy,space,1.6653425999975298,,,,,,0.0,0.0,0.0,0.0,29.0,0.0,58.0,1.0,296.74041669999133,,,,,,,,,296.7258313999919,297.0899916999915,297.90697790001286,297.889132900018,297.88942099999986,297.90697790001286,297.90697790001286,297.90697790001286,301.2028777000087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,3.279734499985352,,,,,,sub-208,1,random_dot,60.09817637988829,
left,left,59.0,1.0,29.0,left,1.0,2.0880795999837574,,accuracy,space,1.6653425999975298,,,,,,0.0,0.0,0.0,0.0,29.0,1.0,59.0,0.0,301.2177116000093,,,,,,,,,301.2031382000132,302.0166402000177,302.8337490000122,302.81571329999133,302.81594249999034,302.8337490000122,302.8337490000122,302.8337490000122,304.9313905000163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,2.0880795999837574,,,,,,sub-208,1,random_dot,60.09817637988829,
,,0.0,0.0,0.0,,,,,accuracy,space,1.6653425999975298,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-208,1,random_dot,60.09817637988829,
right,right,0.0,0.0,0.0,left,0.0,0.6385893999831751,,speed,space,4.208177099993918,,,,,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,309.1738459999906,,,,,,,,,309.1631741000165,309.2571598000068,310.0741478000127,310.05627649999224,310.056570100016,310.0741478000127,310.0741478000127,310.0741478000127,310.72359070001403,,,,,,,,,,,,,,,,,,,,,,,304.94069930000114,304.946286099992,304.946286099992,309.15780200000154,space,4.208177099993918,,left,0.0,0.6385893999831751,,,,,,sub-208,1,random_dot,60.09817637988829,
left,left,1.0,1.0,0.0,left,1.0,0.9441102000128012,,speed,space,4.208177099993918,,,,,,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,310.73856289999094,,,,,,,,,310.7238762000052,310.8383899999899,311.6553170999978,311.6373860000167,311.6376064000069,311.6553170999978,311.6553170999978,311.6553170999978,312.60446940001566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.9441102000128012,,,,,,sub-208,1,random_dot,60.09817637988829,
right,right,2.0,0.0,1.0,right,1.0,1.0663318000151776,,speed,space,4.208177099993918,,,,,,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,312.61931800001184,,,,,,,,,312.60476819999167,312.7191729999904,313.53620269999374,313.5182169000036,313.5184530999977,313.53620269999374,313.53620269999374,313.53620269999374,314.6185134999978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,1.0663318000151776,,,,,,sub-208,1,random_dot,60.09817637988829,
left,left,3.0,1.0,1.0,left,1.0,0.6244907000218518,,speed,space,4.208177099993918,,,,,,0.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,314.6333128999977,,,,,,,,,314.6188144999905,315.831760400004,316.6322516000073,316.614321800007,316.6146069999959,316.6322516000073,316.6322516000073,316.6322516000073,317.26505750001525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.6244907000218518,,,,,,sub-208,1,random_dot,60.09817637988829,
left,left,4.0,0.0,2.0,right,0.0,0.9506829000019934,,speed,space,4.208177099993918,,,,,,0.0,1.0,1.0,1.0,2.0,0.0,4.0,0.0,317.2798652999918,,,,,,,,,317.26538450000226,317.6292785000114,318.42975770001067,318.4119590999908,318.4122173000069,318.42975770001067,318.42975770001067,318.42975770001067,319.3955285999982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,0.9506829000019934,,,,,,sub-208,1,random_dot,60.09817637988829,
right,right,5.0,1.0,2.0,right,1.0,0.5676845000125468,,speed,space,4.208177099993918,,,,,,0.0,1.0,1.0,1.0,2.0,1.0,5.0,1.0,319.41029090000666,,,,,,,,,319.3958220999921,320.20930610000505,321.0096939000068,320.9918917999894,320.9921631999896,321.0096939000068,321.0096939000068,321.0096939000068,321.59253150000586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.5676845000125468,,,,,,sub-208,1,random_dot,60.09817637988829,
left,left,6.0,0.0,3.0,left,1.0,0.7923748999892268,,speed,space,4.208177099993918,,,,,,0.0,1.0,1.0,1.0,3.0,0.0,6.0,0.0,321.607396300009,,,,,,,,,321.59279719999176,321.9569974000042,322.77389479998965,322.75617929999135,322.75645770001574,322.77389479998965,322.77389479998965,322.77389479998965,323.5733213000058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.7923748999892268,,,,,,sub-208,1,random_dot,60.09817637988829,
right,right,7.0,1.0,3.0,right,1.0,0.8985815999913029,,speed,space,4.208177099993918,,,,,,0.0,1.0,1.0,1.0,3.0,1.0,7.0,1.0,323.58806700000423,,,,,,,,,323.57379610001226,324.78654989998904,325.6036602999957,325.58577510001487,325.5860476999951,325.6036602999957,325.6036602999957,325.6036602999957,326.5027546999918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.8985815999913029,,,,,,sub-208,1,random_dot,60.09817637988829,
left,left,8.0,0.0,4.0,left,1.0,1.3776034000038635,,speed,space,4.208177099993918,,,,,,0.0,1.0,1.0,1.0,4.0,0.0,8.0,0.0,326.5176019000064,,,,,,,,,326.50304919999326,327.3165590999997,328.1335082000005,328.1157346999971,328.11600549999275,328.1335082000005,328.1335082000005,328.1335082000005,329.51550509998924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,1.3776034000038635,,,,,,sub-208,1,random_dot,60.09817637988829,
right,right,9.0,1.0,4.0,right,1.0,0.7370765999949072,,speed,space,4.208177099993918,,,,,,0.0,1.0,1.0,1.0,4.0,1.0,9.0,1.0,329.5302395999897,,,,,,,,,329.51581169999554,330.7287379000045,331.5457362000016,331.5278804000118,331.5281798999931,331.5457362000016,331.5457362000016,331.5457362000016,332.2951585999981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.7370765999949072,,,,,,sub-208,1,random_dot,60.09817637988829,
right,right,10.0,0.0,5.0,left,0.0,0.7195148000027984,,speed,space,4.208177099993918,,,,,,0.0,1.0,1.0,1.0,5.0,0.0,10.0,1.0,332.30995450000046,,,,,,,,,332.29547879999154,332.6595368999988,333.476513600006,333.4586886999896,333.45894159999443,333.476513600006,333.476513600006,333.476513600006,334.2092411000049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,0.7195148000027984,,,,,,sub-208,1,random_dot,60.09817637988829,
left,left,11.0,1.0,5.0,right,0.0,0.3489453000074718,,speed,space,4.208177099993918,,,,,,0.0,1.0,1.0,1.0,5.0,1.0,11.0,0.0,334.2240522000065,,,,,,,,,334.2095596000145,335.4225066000072,336.2394566000148,336.2215875000111,336.22184549999656,336.2394566000148,336.2394566000148,336.2394566000148,336.58928680000827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,0.3489453000074718,,,,,,sub-208,1,random_dot,60.09817637988829,
right,right,12.0,0.0,6.0,left,0.0,0.9931062000105156,,speed,space,4.208177099993918,,,,,,0.0,1.0,1.0,1.0,6.0,0.0,12.0,1.0,336.6042349000054,,,,,,,,,336.589581200009,337.8026785000111,338.6030366999912,338.5853336,338.58571879999363,338.6030366999912,338.6030366999912,338.6030366999912,339.60206949998974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,0.9931062000105156,,,,,,sub-208,1,random_dot,60.09817637988829,
left,left,13.0,1.0,6.0,right,0.0,0.7255188999988604,,speed,space,4.208177099993918,,,,,,0.0,1.0,1.0,1.0,6.0,1.0,13.0,0.0,339.6169351999997,,,,,,,,,339.60232350000297,339.71683889999986,340.53386280001723,340.51593789999606,340.51620929999626,340.53386280001723,340.53386280001723,340.53386280001723,341.26644680000027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,0.7255188999988604,,,,,,sub-208,1,random_dot,60.09817637988829,
left,left,14.0,0.0,7.0,left,1.0,0.6808233000047039,,speed,space,4.208177099993918,,,,,,0.0,1.0,1.0,1.0,7.0,0.0,14.0,0.0,341.2814052000176,,,,,,,,,341.26673070000834,342.47983500000555,343.2968233000138,343.27886550000403,343.27913969999645,343.2968233000138,343.2968233000138,343.2968233000138,343.97953929999494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.6808233000047039,,,,,,sub-208,1,random_dot,60.09817637988829,
right,right,15.0,1.0,7.0,right,1.0,0.3097318999934941,,speed,space,4.208177099993918,,,,,,0.0,1.0,1.0,1.0,7.0,1.0,15.0,1.0,343.99437470000703,,,,,,,,,343.9798434000113,345.1928999999945,346.00990060000913,345.9920836999954,345.99237550000544,346.00990060000913,346.00990060000913,346.00990060000913,346.3265589000075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.3097318999934941,,,,,,sub-208,1,random_dot,60.09817637988829,
right,right,16.0,0.0,8.0,left,0.0,0.9680168000049888,,speed,space,4.208177099993918,,,,,,0.0,1.0,1.0,1.0,8.0,0.0,16.0,1.0,346.34136099999887,,,,,,,,,346.3269149000116,347.14045130001614,347.9572819000168,347.9395332999993,347.93979609999224,347.9572819000168,347.9572819000168,347.9572819000168,348.93975779999164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,0.9680168000049888,,,,,,sub-208,1,random_dot,60.09817637988829,
left,left,17.0,1.0,8.0,left,1.0,0.683064499986358,,speed,space,4.208177099993918,,,,,,0.0,1.0,1.0,1.0,8.0,1.0,17.0,0.0,348.954521800013,,,,,,,,,348.9400290999911,349.0544612999947,349.8714139999938,349.8535937000124,349.8538765000121,349.8714139999938,349.8714139999938,349.8714139999938,350.57088680000743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.683064499986358,,,,,,sub-208,1,random_dot,60.09817637988829,
right,right,18.0,0.0,9.0,right,1.0,0.2835396000009496,,speed,space,4.208177099993918,,,,,,0.0,1.0,1.0,1.0,9.0,0.0,18.0,1.0,350.5857345999975,,,,,,,,,350.571188300004,350.93529449999915,351.7522825000051,351.7344909000094,351.73478940001223,351.7522825000051,351.7522825000051,351.7522825000051,352.0522612000059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.2835396000009496,,,,,,sub-208,1,random_dot,60.09817637988829,
left,left,19.0,1.0,9.0,right,0.0,0.9875860000029206,,speed,space,4.208177099993918,,,,,,0.0,1.0,1.0,1.0,9.0,1.0,19.0,0.0,352.0670634999988,,,,,,,,,352.0525667000038,353.2655691000109,354.0826032999903,354.06465270000626,354.0649266999972,354.0826032999903,354.0826032999903,354.0826032999903,355.08143220000784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,0.9875860000029206,,,,,,sub-208,1,random_dot,60.09817637988829,
left,left,20.0,0.0,10.0,right,0.0,0.7805760999908671,,speed,space,4.208177099993918,,,,,,0.0,1.0,1.0,1.0,10.0,0.0,20.0,0.0,355.0964077000099,,,,,,,,,355.0817066000018,356.2948529999994,357.1118134999997,357.0940020999988,357.0943070999929,357.1118134999997,357.1118134999997,357.1118134999997,357.8944152999902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,0.7805760999908671,,,,,,sub-208,1,random_dot,60.09817637988829,
right,right,21.0,1.0,10.0,left,0.0,0.3067702999978792,,speed,space,4.208177099993918,,,,,,0.0,1.0,1.0,1.0,10.0,1.0,21.0,1.0,357.9093712999893,,,,,,,,,357.89468659998965,358.7083161000046,359.5252515000175,359.507503300003,359.5077986000106,359.5252515000175,359.5252515000175,359.5252515000175,359.84181050001644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,0.3067702999978792,,,,,,sub-208,1,random_dot,60.09817637988829,
left,left,22.0,0.0,11.0,right,0.0,0.3528665000048931,,speed,space,4.208177099993918,,,,,,0.0,1.0,1.0,1.0,11.0,0.0,22.0,0.0,359.8567770000081,,,,,,,,,359.8421071000048,360.2062666999991,361.0067079,360.9888404000085,360.98912459998974,361.0067079,361.0067079,361.0067079,361.3732463000051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,0.3528665000048931,,,,,,sub-208,1,random_dot,60.09817637988829,
