direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,dots.stopped,respDots.keys,respDots.corr,respDots.rt,respDots.duration,feedback.started,textFeedback.started,feedback.stopped,stimulusDots.stopped,textFeedback.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,goodbye.started,textGoodbye.started,textGoodbye.stopped,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 74
right,right,speed,,,,,0.0,0.0,0.0,1.0,20.0,0.0,40.0,1.0,356.72570700000506,,,,,,,,,356.71243559999857,357.9256690000184,358.72669789998326,358.71075959992595,358.71082479995675,358.72669789998326,358.72669789998326,358.72669789998326,364.1939075000119,right,1.0,98.70550969988108,,,,,363.7259415999288,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-239,3.0,random_dot,60.01817350157759,
left,left,speed,,,,,0.0,0.0,0.0,1.0,20.0,1.0,41.0,0.0,364.20808489993215,,,,,,,,,364.1955840999726,365.4079378999304,366.2087455999572,366.19210179999936,366.1921358000254,366.2087455999572,366.2087455999572,366.2087455999572,369.876775200013,right,0.0,96.91132209997158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-239,3.0,random_dot,60.01817350157759,
left,left,speed,,,,,0.0,0.0,0.0,1.0,21.0,0.0,42.0,0.0,369.8905425999546,,,,,,,,,369.87848930002656,370.2406060999492,371.0414027000079,371.0247086000163,371.02475199999753,371.0414027000079,371.0414027000079,371.0414027000079,374.8273809000384,left,1.0,97.02918670000508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-239,3.0,random_dot,60.01817350157759,
right,right,speed,,,,,0.0,0.0,0.0,1.0,21.0,1.0,43.0,1.0,374.84039160003886,,,,,,,,,374.83050719997846,374.9403907000087,375.74122750002425,375.7251991999801,375.7252614999889,375.74122750002425,375.74122750002425,375.74122750002425,381.36000380001497,left,0.0,98.85096840001644,,,,,380.7404524999438,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-239,3.0,random_dot,60.01817350157759,
left,left,speed,,,,,0.0,0.0,0.0,1.0,22.0,0.0,44.0,0.0,381.3730309000239,,,,,,,,,381.3632624000311,382.1729308000067,382.97373600001447,382.9577993999701,382.957863299991,382.97373600001447,382.97373600001447,382.97373600001447,387.6592500000261,right,0.0,97.91775599995162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-239,3.0,random_dot,60.01817350157759,
right,right,speed,,,,,0.0,0.0,0.0,1.0,22.0,1.0,45.0,1.0,387.6722132000141,,,,,,,,,387.662545899977,388.872096200008,389.6726503999671,389.6568512000376,389.65691349992994,389.6726503999671,389.6726503999671,389.6726503999671,393.2585807000287,left,0.0,96.82965039997362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-239,3.0,random_dot,60.01817350157759,
right,right,speed,,,,,0.0,0.0,0.0,1.0,23.0,0.0,46.0,1.0,393.2712623999687,,,,,,,,,393.2617243999848,393.37138279993087,394.172280699946,394.1561880999943,394.15625120000914,394.172280699946,394.172280699946,394.172280699946,397.05785390001256,left,0.0,96.12546769995242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-239,3.0,random_dot,60.01817350157759,
left,left,speed,,,,,0.0,0.0,0.0,1.0,23.0,1.0,47.0,0.0,397.07096049992833,,,,,,,,,397.06119479995687,397.1708442999516,397.97162640001625,397.9557278000284,397.9557902000379,397.97162640001625,397.97162640001625,397.97162640001625,400.6076605999842,right,0.0,95.87893619993702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-239,3.0,random_dot,60.01817350157759,
left,left,speed,,,,,0.0,0.0,0.0,1.0,24.0,0.0,48.0,0.0,400.6205306999618,,,,,,,,,400.6108379999641,401.42043129995,402.22101320000365,402.2052391000325,402.2053020999301,402.22101320000365,402.22101320000365,402.22101320000365,405.90710029995535,right,0.0,96.91618999990168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-239,3.0,random_dot,60.01817350157759,
right,right,speed,,,,,0.0,0.0,0.0,1.0,24.0,1.0,49.0,1.0,405.91969589993823,,,,,,,,,405.9102932999376,407.1196960000088,407.9203344000271,407.9043104000157,407.90437390003353,407.9203344000271,407.9203344000271,407.9203344000271,412.4062537000282,left,0.0,97.73007559997497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-239,3.0,random_dot,60.01817350157759,
left,left,speed,,,,,0.0,0.0,0.0,1.0,25.0,0.0,50.0,0.0,412.4188390999334,,,,,,,,,412.4094555999618,412.7688284999458,413.5696109000128,413.5536482000025,413.553711000015,413.5696109000128,413.5696109000128,413.5696109000128,417.1718115999829,right,0.0,96.83221300004516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-239,3.0,random_dot,60.01817350157759,
right,right,speed,,,,,0.0,0.0,0.0,1.0,25.0,1.0,51.0,1.0,417.18493570003193,,,,,,,,,417.1750078999903,418.3850024000276,419.1855081999674,419.16962910001166,419.1696909000166,419.1855081999674,419.1855081999674,419.1855081999674,424.1542536999332,left,0.0,98.19989759998862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-239,3.0,random_dot,60.01817350157759,
left,left,speed,,,,,0.0,0.0,0.0,1.0,26.0,0.0,52.0,0.0,424.1672868999885,,,,,,,,,424.15755280002486,424.9674326999812,425.76796969992574,425.7520611999789,425.7521233999869,425.76796969992574,425.76796969992574,425.76796969992574,431.3701115000295,right,0.0,98.8341647000052,,,,,430.7672959000338,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-239,3.0,random_dot,60.01817350157759,
right,right,speed,,,,,0.0,0.0,0.0,1.0,26.0,1.0,53.0,1.0,431.3830726000015,,,,,,,,,431.3733368000248,432.5829743000213,433.3837175000226,433.3677957999753,433.367858099984,433.3837175000226,433.3837175000226,433.3837175000226,438.219176499988,right,1.0,98.07189669995569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-239,3.0,random_dot,60.01817350157759,
right,right,speed,,,,,0.0,0.0,0.0,1.0,27.0,0.0,54.0,1.0,438.232296800008,,,,,,,,,438.2223420999944,439.03209350002,439.8330077999272,439.8170055999653,439.8170895000221,439.8330077999272,439.8330077999272,439.8330077999272,444.3684989999747,left,0.0,97.76765759999398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-239,3.0,random_dot,60.01817350157759,
left,left,speed,,,,,0.0,0.0,0.0,1.0,27.0,1.0,55.0,0.0,444.38157229998615,,,,,,,,,444.3717915000161,444.4812652999535,445.2822211999446,445.266365999938,445.2664303999627,445.2822211999446,445.2822211999446,445.2822211999446,451.00079880002886,right,0.0,98.95317639992572,,,,,450.28144309995696,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-239,3.0,random_dot,60.01817350157759,
right,right,speed,,,,,0.0,0.0,0.0,1.0,28.0,0.0,56.0,1.0,451.0139646999305,,,,,,,,,451.0041429999983,451.3638720000163,452.1646031999262,452.1485983999446,452.1486609999556,452.1646031999262,452.1646031999262,452.1646031999262,456.7168353999732,left,0.0,97.78262029995676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-239,3.0,random_dot,60.01817350157759,
left,left,speed,,,,,0.0,0.0,0.0,1.0,28.0,1.0,57.0,0.0,456.72993249993306,,,,,,,,,456.7200096999295,457.92975699994713,458.7304126999807,458.7143596999813,458.7144236000022,458.7304126999807,458.7304126999807,458.7304126999807,463.91602400003467,left,1.0,98.42650779988617,,,,,463.7296930999728,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-239,3.0,random_dot,60.01817350157759,
left,left,speed,,,,,0.0,0.0,0.0,1.0,29.0,0.0,58.0,0.0,463.9290362999309,,,,,,,,,463.919194099959,464.7287388000405,465.5296001000097,465.51359490002505,465.51365750003606,465.5296001000097,465.5296001000097,465.5296001000097,466.2321832999587,right,0.0,93.93756330001634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-239,3.0,random_dot,60.01817350157759,
right,right,speed,,,,,0.0,0.0,0.0,1.0,29.0,1.0,59.0,1.0,466.245084599941,,,,,,,,,466.23528919997625,466.5951598000247,467.39601849997416,467.3800122999819,467.38007479999214,467.39601849997416,467.39601849997416,467.39601849997416,468.31536030001007,right,1.0,94.14919439994264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-239,3.0,random_dot,60.01817350157759,
,,speed,,,,,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-239,3.0,random_dot,60.01817350157759,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,472.6373915999429,,,,,,,,,472.6310989999911,473.361020399956,474.16174859995954,474.1460055999924,474.14610539993737,474.16174859995954,474.16174859995954,474.16174859995954,476.8474706999259,right,0.0,95.92292239994276,,,,,,,,,,,,,,,,,,,,,468.3184805000201,468.3518629999599,468.3518629999599,472.54767100000754,space,97.43237259995658,,,,,,sub-239,3.0,random_dot,60.01817350157759,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,476.86054609995335,,,,,,,,,476.85140189994127,478.0604999000207,478.8612253000029,478.84537749993615,478.84544169995934,478.8612253000029,478.8612253000029,478.8612253000029,484.5801971999463,left,0.0,98.9586888999911,,,,,483.86043639993295,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-239,3.0,random_dot,60.01817350157759,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,484.5929711000063,,,,,,,,,484.5832359000342,485.79281569994055,486.5935461999616,486.5774887999287,486.57755409996025,486.5935461999616,486.5935461999616,486.5935461999616,492.61213829997,right,1.0,99.2536381998798,,,,,491.59284169995226,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-239,3.0,random_dot,60.01817350157759,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,1.0,1.0,3.0,0.0,492.6251395000145,,,,,,,,,492.6152106999653,493.42518499994185,494.2257266000379,494.20877519994974,494.20880829996895,494.2257266000379,494.2257266000379,494.2257266000379,500.2445405999897,left,1.0,99.26059059996624,,,,,499.2086466000183,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-239,3.0,random_dot,60.01817350157759,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,2.0,0.0,4.0,1.0,500.2575735999271,,,,,,,,,500.2477164999582,500.60747299995273,501.4082466999535,501.3922075999435,501.3922687999439,501.4082466999535,501.4082466999535,501.4082466999535,506.56021319993306,right,1.0,98.38800239993724,,,,,506.40752360003535,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-239,3.0,random_dot,60.01817350157759,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,2.0,1.0,5.0,0.0,506.573341100011,,,,,,,,,506.5635615999345,507.7732201999752,508.5740924000274,508.5581325000385,508.5581973999506,508.5740924000274,508.5740924000274,508.5740924000274,513.7600942000281,left,1.0,98.4300421999069,,,,,513.57331779995,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-239,3.0,random_dot,60.01817350157759,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,3.0,0.0,6.0,0.0,513.7723789999727,,,,,,,,,513.7632604000391,514.57241839997,515.3731206000084,515.3571596000111,515.3572219000198,515.3731206000084,515.3731206000084,515.3731206000084,520.4084375000093,right,0.0,98.26890140003523,,,,,520.3723913999274,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-239,3.0,random_dot,60.01817350157759,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,3.0,1.0,7.0,1.0,520.4216897999868,,,,,,,,,520.4117746999254,520.5216928999871,521.3224521999946,521.3062802000204,521.3063426000299,521.3224521999946,521.3224521999946,521.3224521999946,526.3244083999889,left,0.0,98.24003309989348,,,,,526.3216166000348,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-239,3.0,random_dot,60.01817350157759,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,4.0,0.0,8.0,1.0,526.3374680000124,,,,,,,,,526.3278729999438,526.6874154999387,527.488230500021,527.4722751999507,527.4723382999655,527.488230500021,527.488230500021,527.488230500021,533.0902311999816,right,1.0,98.84291600005236,,,,,532.4876612999942,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-239,3.0,random_dot,60.01817350157759,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,4.0,1.0,9.0,0.0,533.1032313000178,,,,,,,,,533.0933723000344,533.2034157000016,534.0041982999537,533.9881917999592,533.9882550999755,534.0041982999537,534.0041982999537,534.0041982999537,538.2230456999969,right,0.0,97.451423099963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-239,3.0,random_dot,60.01817350157759,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,5.0,0.0,10.0,0.0,538.2359068000223,,,,,,,,,538.22636900004,538.3359118000371,539.1367974999594,539.120683999965,539.120746999979,539.1367974999594,539.1367974999594,539.1367974999594,543.5890093999915,right,0.0,97.6899935998954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-239,3.0,random_dot,60.01817350157759,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,5.0,1.0,11.0,1.0,543.6019879999803,,,,,,,,,543.5921407999704,543.7020715000108,544.5026394999586,544.4867091999622,544.4867717999732,544.5026394999586,544.5026394999586,544.5026394999586,547.1052565999562,left,0.0,95.84019759995864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-239,3.0,random_dot,60.01817350157759,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,6.0,0.0,12.0,1.0,547.1180451000109,,,,,,,,,547.1083822000073,547.9180112000322,548.7189715999411,548.7028902999591,548.7029553999892,548.7189715999411,548.7189715999411,548.7189715999411,553.1044875000371,right,1.0,97.6247965999646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-239,3.0,random_dot,60.01817350157759,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,6.0,1.0,13.0,0.0,553.1174278999679,,,,,,,,,553.1078452999936,554.317327399971,555.1180634000339,555.1021096999757,555.1021722999867,555.1180634000339,555.1180634000339,555.1180634000339,558.6535169000272,right,0.0,96.77195179986302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-239,3.0,random_dot,60.01817350157759,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,7.0,0.0,14.0,1.0,558.6665661999723,,,,,,,,,558.6567601999268,558.7667418000055,559.5674615999451,559.5513899000362,559.5514520999277,559.5674615999451,559.5674615999451,559.5674615999451,562.8196967999684,left,0.0,96.48498329997528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-239,3.0,random_dot,60.01817350157759,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,7.0,1.0,15.0,0.0,562.8326880999375,,,,,,,,,562.8229328999296,563.6325973999919,564.4334350000136,564.4173909999663,564.4174542999826,564.4334350000136,564.4334350000136,564.4334350000136,569.2355914999498,left,1.0,98.04289210005663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-239,3.0,random_dot,60.01817350157759,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,8.0,0.0,16.0,1.0,569.2485467999941,,,,,,,,,569.2387793000089,570.4485127000371,571.249197499943,571.2331864000298,571.2332483000355,571.249197499943,571.249197499943,571.249197499943,573.0852678000228,right,1.0,95.07424320001157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-239,3.0,random_dot,60.01817350157759,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,8.0,1.0,17.0,0.0,573.0979857000057,,,,,,,,,573.088517599972,574.2980679000029,575.0988635999383,575.0828302999726,575.0828937999904,575.0988635999383,575.0988635999383,575.0988635999383,577.3343929999974,right,0.0,95.46853479999118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-239,3.0,random_dot,60.01817350157759,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,9.0,0.0,18.0,0.0,577.3474997000303,,,,,,,,,577.3374542000238,577.6975561999716,578.498416599934,578.482223900035,578.482285899925,578.498416599934,578.498416599934,578.498416599934,582.7673489999725,right,0.0,97.51149229996372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-239,3.0,random_dot,60.01817350157759,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,9.0,1.0,19.0,1.0,582.7800965999486,,,,,,,,,582.7705638000043,583.1303176999791,583.930872399942,583.9149402999319,583.9150030999444,583.930872399942,583.930872399942,583.930872399942,588.0164768999675,left,0.0,97.31852069997694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-239,3.0,random_dot,60.01817350157759,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,10.0,0.0,20.0,0.0,588.0294433999807,,,,,,,,,588.0196338000242,588.1294351000106,588.9302376999985,588.9142608999973,588.9143238000106,588.9302376999985,588.9302376999985,588.9302376999985,590.2497148000402,left,1.0,94.55909729993436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-239,3.0,random_dot,60.01817350157759,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,10.0,1.0,21.0,1.0,590.2625594999408,,,,,,,,,590.2527790999738,591.4623697999632,592.2630086999852,592.2468917999649,592.2469581000041,592.2630086999852,592.2630086999852,592.2630086999852,597.7655683000339,right,1.0,98.7469244999811,,,,,597.2620859999442,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-239,3.0,random_dot,60.01817350157759,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,11.0,0.0,22.0,0.0,597.7781445999863,,,,,,,,,597.7686061999993,598.1282161999261,598.9289142999332,598.9128896000329,598.9129533999367,598.9289142999332,598.9289142999332,598.9289142999332,600.7814860999351,right,0.0,95.0832404999528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-239,3.0,random_dot,60.01817350157759,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,11.0,1.0,23.0,1.0,600.7944472000236,,,,,,,,,600.7847442999482,601.1444241999416,601.9450820999919,601.9290372999385,601.9291001999518,601.9450820999919,601.9450820999919,601.9450820999919,606.5640717999777,right,1.0,97.85516059992368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-239,3.0,random_dot,60.01817350157759,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,12.0,0.0,24.0,0.0,606.5770908999257,,,,,,,,,606.5670839999802,607.377101299935,608.1777540999465,608.161879500025,608.1619411000283,608.1777540999465,608.1777540999465,608.1777540999465,613.246565499925,left,1.0,98.29905699996743,,,,,613.1770998999709,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-239,3.0,random_dot,60.01817350157759,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,12.0,1.0,25.0,1.0,613.2597019999521,,,,,,,,,613.2497276000213,613.6097242999822,614.4104873000178,614.3943641999504,614.3944264999591,614.4104873000178,614.4104873000178,614.4104873000178,616.6132234999677,left,0.0,95.44588210002983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-239,3.0,random_dot,60.01817350157759,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,13.0,0.0,26.0,0.0,616.625735700014,,,,,,,,,616.616462099948,617.8257121000206,618.6264893999323,618.6104884999804,618.6105517999968,618.6264893999323,618.6264893999323,618.6264893999323,621.3124529999914,right,0.0,95.92796779994389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-239,3.0,random_dot,60.01817350157759,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,13.0,1.0,27.0,1.0,621.3252967000008,,,,,,,,,621.3156806000043,621.6752739000367,622.475971100037,622.4598677000031,622.4599314000225,622.475971100037,622.475971100037,622.475971100037,624.7451392000075,right,1.0,95.50760610005818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-239,3.0,random_dot,60.01817350157759,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,14.0,0.0,28.0,1.0,624.7581735999556,,,,,,,,,624.7483094999334,624.8580468000146,625.6587843999732,625.6428316000383,625.6428932999261,625.6587843999732,625.6587843999732,625.6587843999732,630.7440401000204,right,1.0,98.31926949997433,,,,,630.6581273999764,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-239,3.0,random_dot,60.01817350157759,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,14.0,1.0,29.0,0.0,630.7572929000016,,,,,,,,,630.7470642999979,631.9570858000079,632.7579752999591,632.741958300001,632.7420204000082,632.7579752999591,632.7579752999591,632.7579752999591,637.5933939999668,right,0.0,98.072909599985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-239,3.0,random_dot,60.01817350157759,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,15.0,0.0,30.0,0.0,637.6063262999523,,,,,,,,,637.5967058000388,638.8065144999418,639.6070555000333,639.5910618000198,639.5911238000263,639.6070555000333,639.6070555000333,639.6070555000333,645.3255939999362,right,0.0,98.95736949995626,,,,,644.6062271000119,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-239,3.0,random_dot,60.01817350157759,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,15.0,1.0,31.0,1.0,645.3388662999496,,,,,,,,,645.3288387999637,646.5387354999548,647.3393071999308,647.3233840999892,647.323448900017,647.3393071999308,647.3393071999308,647.3393071999308,648.9251743999775,left,0.0,94.81964740005787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-239,3.0,random_dot,60.01817350157759,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,16.0,0.0,32.0,1.0,648.9382014999865,,,,,,,,,648.9283801999409,650.1381930999923,650.9384357000235,650.9218547999626,650.921889099991,650.9384357000235,650.9384357000235,650.9384357000235,652.3251343999291,left,0.0,94.6280791000463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-239,3.0,random_dot,60.01817350157759,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,16.0,1.0,33.0,0.0,652.3377793999389,,,,,,,,,652.3282653000206,653.1377994000213,653.9384869999485,653.9226207999745,653.9226837999886,653.9384869999485,653.9384869999485,653.9384869999485,659.540659399936,right,0.0,98.84560020000208,,,,,658.9377782000229,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-239,3.0,random_dot,60.01817350157759,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,17.0,0.0,34.0,1.0,659.5535574000096,,,,,,,,,659.5438082999317,660.7533884999575,661.5541528000031,661.5382638999727,661.5383273999905,661.5541528000031,661.5541528000031,661.5541528000031,664.8732044999488,right,1.0,96.54873899987432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-239,3.0,random_dot,60.01817350157759,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,17.0,1.0,35.0,0.0,664.8863606000086,,,,,,,,,664.876301900018,664.9863638000097,665.7870088999625,665.7710008999566,665.7710640999721,665.7870088999625,665.7870088999625,665.7870088999625,668.6395606999286,right,0.0,96.09566240001004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-239,3.0,random_dot,60.01817350157759,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,18.0,0.0,36.0,0.0,668.6524809999391,,,,,,,,,668.6427126999479,669.4524947999744,670.2529823000077,670.2370803999947,670.2371696999762,670.2529823000077,670.2529823000077,670.2529823000077,673.238703400013,right,0.0,96.2288935999386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-239,3.0,random_dot,60.01817350157759,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,18.0,1.0,37.0,1.0,673.2518844000297,,,,,,,,,673.2416553000221,673.3519013000187,674.1523466999643,674.1362414000323,674.1363044999307,674.1523466999643,674.1523466999643,674.1523466999643,678.2387025000062,left,0.0,97.33064639999066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-239,3.0,random_dot,60.01817350157759,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,19.0,0.0,38.0,0.0,678.2510763999308,,,,,,,,,678.2419137000106,678.3512535999762,679.151963799959,679.1358195999637,679.1358809999656,679.151963799959,679.151963799959,679.151963799959,681.9212942000013,right,0.0,96.01218799990602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-239,3.0,random_dot,60.01817350157759,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,19.0,1.0,39.0,1.0,681.9341385000153,,,,,,,,,681.9244542999659,683.1337954000337,683.9346679999726,683.9186517000198,683.9187158999266,683.9346679999726,683.9346679999726,683.9346679999726,686.4370946999406,right,1.0,95.73868879990188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-239,3.0,random_dot,60.01817350157759,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,20.0,0.0,40.0,0.0,686.4501521999482,,,,,,,,,686.4403691999614,686.8001119999681,687.6007708000252,687.584916700027,687.5849783000303,687.6007708000252,687.6007708000252,687.6007708000252,691.3530152000021,right,0.0,96.98289909993764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-239,3.0,random_dot,60.01817350157759,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,20.0,1.0,41.0,1.0,691.3661990999244,,,,,,,,,691.3561053000158,692.5660648000194,693.3669325000374,693.3509363000048,693.351000100025,693.3669325000374,693.3669325000374,693.3669325000374,700.5184792999644,right,1.0,100.38051639997866,,,,,698.3660889000166,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-239,3.0,random_dot,60.01817350157759,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,21.0,0.0,42.0,1.0,700.5317620999413,,,,,,,,,700.5214592999546,701.731580200023,702.5323409999255,702.5163630000316,702.5164239000296,702.5323409999255,702.5323409999255,702.5323409999255,710.7504224999575,left,0.0,101.451679199934,,,,,707.5315757000353,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-239,3.0,random_dot,60.01817350157759,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,21.0,1.0,43.0,0.0,710.7637330000289,,,,,,,,,710.7535252999514,711.9634172000224,712.7643558999989,712.748227700009,712.7482914000284,712.7643558999989,712.7643558999989,712.7643558999989,716.2331592999399,right,0.0,96.70316060003825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-239,3.0,random_dot,60.01817350157759,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,22.0,0.0,44.0,1.0,716.2463094999548,,,,,,,,,716.2363077999325,716.5964261000045,717.3970296999905,717.3808865000028,717.3809480000054,717.3970296999905,717.3970296999905,717.3970296999905,724.998814499937,right,1.0,100.84130510000978,,,,,722.3962980000069,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-239,3.0,random_dot,60.01817350157759,
