direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,stimulusDots.stopped,dots.stopped,respDots.keys,respDots.corr,respDots.rt,respDots.duration,feedback.started,textFeedback.started,textFeedback.stopped,feedback.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,goodbye.started,textGoodbye.started,textGoodbye.stopped,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 74
right,right,speed,,,,,0.0,0.0,0.0,1.0,20.0,0.0,40.0,1.0,201.1060781001579,,,,,,,,,201.0926417000592,201.4561633002013,202.25675050006248,202.24040000000969,202.2404375001788,202.25675050006248,202.25675050006248,202.25675050006248,,204.12522630020976,right,1.0,13.84305449970998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-191,1.0,random_dot,60.01568812251773,
left,left,speed,,,,,0.0,0.0,0.0,1.0,20.0,1.0,41.0,0.0,204.13920560013503,,,,,,,,,204.1264839000069,204.48924380005337,205.2897983000148,205.2736450000666,205.273676100187,205.2897983000148,205.2897983000148,205.2897983000148,,207.0410775002092,left,1.0,13.7246118998155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-191,1.0,random_dot,60.01568812251773,
left,left,speed,,,,,0.0,0.0,0.0,1.0,21.0,0.0,42.0,0.0,207.05580040020868,,,,,,,,,207.0425240001641,208.25597500009465,209.05614220001732,209.03975170012563,209.03977910010144,209.05614220001732,209.05614220001732,209.05614220001732,,210.4241681999993,left,1.0,13.348277599783614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-191,1.0,random_dot,60.01568812251773,
right,right,speed,,,,,0.0,0.0,0.0,1.0,21.0,1.0,43.0,1.0,210.43902700021863,,,,,,,,,210.4255477001425,211.23892850009724,212.03949780017135,212.0229726000689,212.0230019001756,212.03949780017135,212.03949780017135,212.03949780017135,,212.8415961000137,right,1.0,12.779466099804267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-191,1.0,random_dot,60.01568812251773,
left,left,speed,,,,,0.0,0.0,0.0,1.0,22.0,0.0,44.0,0.0,212.8554947001394,,,,,,,,,212.84306420013309,213.2054588000756,214.0058421001304,213.99023110000417,213.99026180012152,214.0058421001304,214.0058421001304,214.0058421001304,,214.8072306001559,left,1.0,12.783732999814674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-191,1.0,random_dot,60.01568812251773,
right,right,speed,,,,,0.0,0.0,0.0,1.0,22.0,1.0,45.0,1.0,214.82208569999784,,,,,,,,,214.80868810019456,215.6221380000934,216.42241360014305,216.40660560014655,216.4066412001848,216.42241360014305,216.42241360014305,216.42241360014305,,217.32362600020133,right,1.0,12.876681399997324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-191,1.0,random_dot,60.01568812251773,
left,left,speed,,,,,0.0,0.0,0.0,1.0,23.0,0.0,46.0,0.0,217.3386759001296,,,,,,,,,217.32571330014616,218.5385852002073,219.33889590017495,219.3227846000809,219.3228367001284,219.33889590017495,219.33889590017495,219.33889590017495,,221.14008600008677,left,1.0,13.78093729983084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-191,1.0,random_dot,60.01568812251773,
right,right,speed,,,,,0.0,0.0,0.0,1.0,23.0,1.0,47.0,1.0,221.1553580001928,,,,,,,,,221.14139470015647,221.5051250001416,222.3057740000077,222.28902690019456,222.28904020017944,222.3057740000077,222.3057740000077,222.3057740000077,,223.407068700064,right,1.0,13.077346100006253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-191,1.0,random_dot,60.01568812251773,
left,left,speed,,,,,0.0,0.0,0.0,1.0,24.0,0.0,48.0,0.0,223.4217921001837,,,,,,,,,223.40852280007675,223.52179810008963,224.32206730009057,224.3065647000913,224.30660350015387,224.32206730009057,224.32206730009057,224.32206730009057,,225.2567430001218,left,1.0,12.911247699754313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-191,1.0,random_dot,60.01568812251773,
right,right,speed,,,,,0.0,0.0,0.0,1.0,24.0,1.0,49.0,1.0,225.27163740014657,,,,,,,,,225.25825330009684,225.37207090016452,226.1719579000492,226.1556064002216,226.15563360019587,226.1719579000492,226.1719579000492,226.1719579000492,,227.6238178000785,right,1.0,13.43540609977208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-191,1.0,random_dot,60.01568812251773,
right,right,speed,,,,,0.0,0.0,0.0,1.0,25.0,0.0,50.0,1.0,227.63820730010048,,,,,,,,,227.62528320006092,228.8381720001344,229.63851650012657,229.62241520010863,229.62244710000232,229.63851650012657,229.63851650012657,229.63851650012657,,231.14046300016344,right,1.0,13.48675199993886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-191,1.0,random_dot,60.01568812251773,
left,left,speed,,,,,0.0,0.0,0.0,1.0,25.0,1.0,51.0,0.0,231.15475500002503,,,,,,,,,231.14205000014044,231.254663300002,232.0550935000647,232.0390654001385,232.03910020017065,232.0550935000647,232.0550935000647,232.0550935000647,,233.1569647002034,left,1.0,13.082808999810368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-191,1.0,random_dot,60.01568812251773,
right,right,speed,,,,,0.0,0.0,0.0,1.0,26.0,0.0,52.0,1.0,233.171274300199,,,,,,,,,233.15845730016008,233.27130270004272,234.07156290020797,234.0553284001071,234.0553584001027,234.07156290020797,234.07156290020797,234.07156290020797,,235.38956830021925,right,1.0,13.297086999751627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-191,1.0,random_dot,60.01568812251773,
left,left,speed,,,,,0.0,0.0,0.0,1.0,26.0,1.0,53.0,0.0,235.4044594001025,,,,,,,,,235.3910023001954,235.50445200013928,236.3048728001304,236.28878910001367,236.2888161002193,236.3048728001304,236.3048728001304,236.3048728001304,,237.68998810020275,left,1.0,13.369037699885666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-191,1.0,random_dot,60.01568812251773,
right,right,speed,,,,,0.0,0.0,0.0,1.0,27.0,0.0,54.0,1.0,237.7043004001025,,,,,,,,,237.69159890012816,238.5044455002062,239.3049366001505,239.2885190001689,239.28855760023,239.3049366001505,239.3049366001505,239.3049366001505,,241.657381300116,right,1.0,14.337185999844223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-191,1.0,random_dot,60.01568812251773,
left,left,speed,,,,,0.0,0.0,0.0,1.0,27.0,1.0,55.0,0.0,241.67102210014127,,,,,,,,,241.6588136001956,242.47105300007388,243.27123100007884,243.25526110013016,243.25528770009987,243.27123100007884,243.27123100007884,243.27123100007884,,244.72229550010525,left,1.0,13.424329599831252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-191,1.0,random_dot,60.01568812251773,
right,right,speed,,,,,0.0,0.0,0.0,1.0,28.0,0.0,56.0,1.0,244.73740270012055,,,,,,,,,244.72379040019587,245.9375013001263,246.7377095001284,246.72160450019877,246.72163780010305,246.7377095001284,246.7377095001284,246.7377095001284,,247.70563850016333,right,1.0,12.94492549984716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-191,1.0,random_dot,60.01568812251773,
left,left,speed,,,,,0.0,0.0,0.0,1.0,28.0,1.0,57.0,0.0,247.7205570000224,,,,,,,,,247.70706220017743,248.52073500002732,249.3210805000272,249.30499450000931,249.30503180017692,249.3210805000272,249.3210805000272,249.3210805000272,,250.52369930013083,left,1.0,13.188009799923748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-191,1.0,random_dot,60.01568812251773,
right,right,speed,,,,,0.0,0.0,0.0,1.0,29.0,0.0,58.0,1.0,250.53707410022616,,,,,,,,,250.52528930013068,250.6372567000799,251.437648500083,251.4213926000521,251.421428100206,251.437648500083,251.437648500083,251.437648500083,,253.57211050018668,right,1.0,14.106370199704545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-191,1.0,random_dot,60.01568812251773,
left,left,speed,,,,,0.0,0.0,0.0,1.0,29.0,1.0,59.0,0.0,253.58705690014176,,,,,,,,,253.57356790010817,254.78696080017835,255.58725590002723,255.5712745001074,255.57130960002544,255.58725590002723,255.58725590002723,255.58725590002723,,256.28943110001273,left,1.0,12.686260699993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-191,1.0,random_dot,60.01568812251773,
,,speed,,,,,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-191,1.0,random_dot,60.01568812251773,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,259.5875427001156,,,,,,,,,259.58365590008907,260.3868220001459,261.1870838000905,261.1710804000031,261.17112200008705,261.1870838000905,261.1870838000905,261.1870838000905,,263.9555809001904,right,1.0,14.753580399788916,,,,,,,,,,,,,,,,,,,,256.290749900043,256.304988700198,256.304988700198,259.57237650011666,space,15.25118219992146,,,,,,sub-191,1.0,random_dot,60.01568812251773,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,263.9699293000158,,,,,,,,,263.9574306001887,264.76997310016304,265.57035350007936,265.5542027000338,265.554242500104,265.57035350007936,265.57035350007936,265.57035350007936,,267.12132130004466,left,1.0,13.523752099834384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-191,1.0,random_dot,60.01568812251773,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,267.1363114002161,,,,,,,,,267.1227461001836,268.3363812000025,269.1367090002168,269.1205869000405,269.1206222001929,269.1367090002168,269.1367090002168,269.1367090002168,,272.32142080017366,left,1.0,15.16877119988203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-191,1.0,random_dot,60.01568812251773,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,1.0,1.0,3.0,1.0,272.3361645000987,,,,,,,,,272.3228825000115,273.5363120001275,274.3364392002113,274.3207027001772,274.3207349001896,274.3364392002113,274.3364392002113,274.3364392002113,,275.2211722000502,right,1.0,12.867183099966496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-191,1.0,random_dot,60.01568812251773,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,2.0,0.0,4.0,0.0,275.2359950002283,,,,,,,,,275.22277310001664,275.3361442000605,276.13655080017634,276.1209270001855,276.1209647001233,276.13655080017634,276.13655080017634,276.13655080017634,,277.387759400066,left,1.0,13.235236400039868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-191,1.0,random_dot,60.01568812251773,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,2.0,1.0,5.0,1.0,277.4026599000208,,,,,,,,,277.3891307001468,278.60291300015524,279.402887100121,279.3865646000486,279.3865794001613,279.402887100121,279.402887100121,279.402887100121,,280.82075430010445,right,1.0,13.391948299948126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-191,1.0,random_dot,60.01568812251773,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,3.0,0.0,6.0,1.0,280.83564790012315,,,,,,,,,280.822182700038,281.18589350022376,281.9860224002041,281.96995560009964,281.9699869002216,281.9860224002041,281.9860224002041,281.9860224002041,,285.2209792002104,right,1.0,15.20599569985643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-191,1.0,random_dot,60.01568812251773,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,3.0,1.0,7.0,0.0,285.2355447001755,,,,,,,,,285.2225570001174,285.58560520014726,286.3859778000042,286.370015400229,286.3700522000436,286.3859778000042,286.3859778000042,286.3859778000042,,287.2048365001101,left,1.0,12.80466749984771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-191,1.0,random_dot,60.01568812251773,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,4.0,0.0,8.0,1.0,287.2187828000169,,,,,,,,,287.20622240006924,288.4186824001372,289.21934910002165,289.20289880014025,289.2029276001267,289.21934910002165,289.21934910002165,289.21934910002165,,291.62176060001366,right,1.0,14.387755699688569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-191,1.0,random_dot,60.01568812251773,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,4.0,1.0,9.0,0.0,291.63526850007474,,,,,,,,,291.62325120018795,292.8352066001389,293.63554570009,293.6191841000691,293.6192125000525,293.63554570009,293.63554570009,293.63554570009,,296.1200348001439,left,1.0,14.466998499818146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-191,1.0,random_dot,60.01568812251773,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,5.0,0.0,10.0,0.0,296.1350507000461,,,,,,,,,296.1214480001945,296.48515730001964,297.2854544001166,297.2695160000585,297.26955340011045,297.2854544001166,297.2854544001166,297.2854544001166,,299.17077610013075,left,1.0,13.858333199983464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-191,1.0,random_dot,60.01568812251773,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,5.0,1.0,11.0,1.0,299.1849803000223,,,,,,,,,299.1723896001931,299.2848679001909,300.0853353000712,300.06955170002766,300.0695878001861,300.0853353000712,300.0853353000712,300.0853353000712,,301.5037881000899,right,1.0,13.390309899812564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-191,1.0,random_dot,60.01568812251773,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,6.0,0.0,12.0,1.0,301.51806490006857,,,,,,,,,301.5051217,301.6184587001335,302.4187082001008,302.4023886001669,302.4024191000499,302.4187082001008,302.4187082001008,302.4187082001008,,305.4195892000571,left,0.0,14.981507499702277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-191,1.0,random_dot,60.01568812251773,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,6.0,1.0,13.0,0.0,305.4347326999996,,,,,,,,,305.42095590010285,306.2346796002239,307.0348919001408,307.0190651000012,307.0190933002159,307.0348919001408,307.0348919001408,307.0348919001408,,309.0702561000362,left,1.0,14.020004499936476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-191,1.0,random_dot,60.01568812251773,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,7.0,0.0,14.0,0.0,309.0844899001532,,,,,,,,,309.071611400228,310.28450440010056,311.0847005001269,311.0686041000299,311.06863610004075,311.0847005001269,311.0847005001269,311.0847005001269,,313.3362794001587,left,1.0,14.234133399790151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-191,1.0,random_dot,60.01568812251773,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,7.0,1.0,15.0,1.0,313.35079250019044,,,,,,,,,313.3378581001889,313.450856000185,314.25121250003576,314.2352141002193,314.23525200015865,314.25121250003576,314.25121250003576,314.25121250003576,,315.36977810016833,right,1.0,13.09206399973482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-191,1.0,random_dot,60.01568812251773,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,8.0,0.0,16.0,1.0,315.38415000005625,,,,,,,,,315.3714376001153,316.58461330016144,317.3846115001943,317.3685283001978,317.3685674001463,317.3846115001943,317.3846115001943,317.3846115001943,,320.16907680011354,right,1.0,14.76255099964328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-191,1.0,random_dot,60.01568812251773,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,8.0,1.0,17.0,0.0,320.18412270001136,,,,,,,,,320.1705255000852,320.53389590000734,321.33436070010066,321.3182135000825,321.3182480002288,321.33436070010066,321.33436070010066,321.33436070010066,,322.0855365002062,left,1.0,12.731494199950248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-191,1.0,random_dot,60.01568812251773,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,9.0,0.0,18.0,0.0,322.1004919002298,,,,,,,,,322.08700720011257,322.4505965001881,323.2510132000316,323.23478990001604,323.2348257000558,323.2510132000316,323.2510132000316,323.2510132000316,,324.60341570014134,left,1.0,13.337140899850056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-191,1.0,random_dot,60.01568812251773,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,9.0,1.0,19.0,1.0,324.617191700032,,,,,,,,,324.6047832001932,325.8174356000964,326.6173160001636,326.60185500001535,326.6018891001586,326.6173160001636,326.6173160001636,326.6173160001636,,327.83546030009165,right,1.0,13.198577799834313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-191,1.0,random_dot,60.01568812251773,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,10.0,0.0,20.0,0.0,327.8504365000408,,,,,,,,,327.83707480016164,327.9502168002073,328.7505690001417,328.7346355000045,328.734663200099,328.7505690001417,328.7505690001417,328.7505690001417,,330.33511250000447,left,1.0,13.564701499883084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-191,1.0,random_dot,60.01568812251773,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,10.0,1.0,21.0,1.0,330.35012280009687,,,,,,,,,330.33651280007325,331.55020320019685,332.350532800192,332.3340202001855,332.3340473000426,332.350532800192,332.350532800192,332.350532800192,,333.46877030003816,right,1.0,13.094935999950394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-191,1.0,random_dot,60.01568812251773,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,11.0,0.0,22.0,1.0,333.4833306001965,,,,,,,,,333.4702465001028,334.2833863000851,335.0838659000583,335.06813290016726,335.0681705002208,335.0838659000583,335.0838659000583,335.0838659000583,,336.535429000156,right,1.0,13.43675999972038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-191,1.0,random_dot,60.01568812251773,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,11.0,1.0,23.0,0.0,336.549823500216,,,,,,,,,336.5369466000702,336.89977220003493,337.700123900082,337.68391420017,337.6839435000438,337.700123900082,337.700123900082,337.700123900082,,338.5849922001362,left,1.0,12.868910799967123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-191,1.0,random_dot,60.01568812251773,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,12.0,0.0,24.0,1.0,338.5997062001843,,,,,,,,,338.5870041002054,339.799655900104,340.6000459000934,340.58384530013427,340.58388000004925,340.6000459000934,340.6000459000934,340.6000459000934,,341.91841210005805,right,1.0,13.300037799868733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-191,1.0,random_dot,60.01568812251773,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,12.0,1.0,25.0,0.0,341.9329374001827,,,,,,,,,341.919892200036,342.73292220011353,343.533214900177,343.51682120002806,343.5168459000997,343.533214900177,343.533214900177,343.533214900177,,344.8013611000497,left,1.0,13.24369899998419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-191,1.0,random_dot,60.01568812251773,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,13.0,0.0,26.0,1.0,344.816049200017,,,,,,,,,344.8027419000864,345.1660397001542,345.96653830003925,345.95052630011924,345.95055800001137,345.96653830003925,345.96653830003925,345.96653830003925,,347.234623900149,right,1.0,13.251859699841589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-191,1.0,random_dot,60.01568812251773,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,13.0,1.0,27.0,0.0,347.2493141000159,,,,,,,,,347.23604110023007,347.5994123001583,348.399915400194,348.38409470021725,348.3841305000242,348.399915400194,348.399915400194,348.399915400194,,349.13454870018177,left,1.0,12.713230699766427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-191,1.0,random_dot,60.01568812251773,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,14.0,0.0,28.0,0.0,349.14925340004265,,,,,,,,,349.1361051001586,349.24928070022725,350.0495969001204,350.033384000184,350.033414500067,350.0495969001204,350.0495969001204,350.0495969001204,,352.51739839999937,left,1.0,14.444287599762902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-191,1.0,random_dot,60.01568812251773,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,14.0,1.0,29.0,1.0,352.53242560010403,,,,,,,,,352.51891460013576,353.7324079000391,354.5329364000354,354.51677010022104,354.5168062001467,354.5329364000354,354.5329364000354,354.5329364000354,,355.3019240000285,right,1.0,12.75445539993234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-191,1.0,random_dot,60.01568812251773,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,15.0,0.0,30.0,1.0,355.3156138001941,,,,,,,,,355.30339070013724,355.6659085000865,356.4660826001782,356.4498321001884,356.44986340007745,356.4660826001782,356.4660826001782,356.4660826001782,,357.55034520011395,right,1.0,13.061618899926543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-191,1.0,random_dot,60.01568812251773,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,15.0,1.0,31.0,0.0,357.5654125001747,,,,,,,,,357.5518128001131,357.6656773001887,358.4660652000457,358.4499326001387,358.44996890006587,358.4660652000457,358.4660652000457,358.4660652000457,,360.2171507000457,left,1.0,13.726222899975255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-191,1.0,random_dot,60.01568812251773,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,16.0,0.0,32.0,1.0,360.2321803001687,,,,,,,,,360.2185288001783,361.4321713000536,362.2324630001094,362.2162588001229,362.21629280014895,362.2324630001094,362.2324630001094,362.2324630001094,,362.9011976001784,right,1.0,12.653037999756634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-191,1.0,random_dot,60.01568812251773,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,16.0,1.0,33.0,0.0,362.915310600074,,,,,,,,,362.9027642000001,363.7152443001978,364.5157991000451,364.49935340019874,364.4993814001791,364.5157991000451,364.5157991000451,364.5157991000451,,365.1503530000337,left,1.0,12.606973099755123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-191,1.0,random_dot,60.01568812251773,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,17.0,0.0,34.0,1.0,365.1651497001294,,,,,,,,,365.1519083001185,365.2651829000097,366.0655215000734,366.0497601001989,366.0497935002204,366.0655215000734,366.0655215000734,366.0655215000734,,367.2335195001215,right,1.0,13.146015499718487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-191,1.0,random_dot,60.01568812251773,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,17.0,1.0,35.0,0.0,367.24837280018255,,,,,,,,,367.2349384000991,368.0484393001534,368.8486989000812,368.83283040020615,368.8328712000512,368.8486989000812,368.8486989000812,368.8486989000812,,370.1171056001913,left,1.0,13.25003799982369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-191,1.0,random_dot,60.01568812251773,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,18.0,0.0,36.0,0.0,370.1316138000693,,,,,,,,,370.11863810010254,370.9315824001096,371.7319275001064,371.7161346001085,371.7161962001119,371.7319275001064,371.7319275001064,371.7319275001064,,372.6500558000989,left,1.0,12.898724999744443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-191,1.0,random_dot,60.01568812251773,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,18.0,1.0,37.0,1.0,372.6647302000784,,,,,,,,,372.651502400171,372.7647604001686,373.56542670005,373.54921970004216,373.5492597001139,373.56542670005,373.56542670005,373.56542670005,,375.1180726001039,right,1.0,13.537142899818718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-191,1.0,random_dot,60.01568812251773,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,19.0,0.0,38.0,0.0,375.1313394000754,,,,,,,,,375.11956120003015,375.9315494000912,376.7316871001385,376.7158663000446,376.71589620015584,376.7316871001385,376.7316871001385,376.7316871001385,,378.5001146001741,left,1.0,13.742098199669272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-191,1.0,random_dot,60.01568812251773,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,19.0,1.0,39.0,1.0,378.5147154000588,,,,,,,,,378.501633200096,378.8647678000853,379.6651476002298,379.64917320013046,379.6492061000317,379.6651476002298,379.6651476002298,379.6651476002298,,380.4162296000868,right,1.0,12.722328499890864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-191,1.0,random_dot,60.01568812251773,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,20.0,0.0,40.0,0.0,380.4311425001361,,,,,,,,,380.4177023000084,381.23118480015546,382.0318497000262,382.0161116002128,382.016154800076,382.0318497000262,382.0318497000262,382.0318497000262,,384.2659155000001,left,1.0,14.21577229979448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-191,1.0,random_dot,60.01568812251773,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,20.0,1.0,41.0,1.0,384.2811522001866,,,,,,,,,384.26728460006416,385.0809138000477,385.8812910001725,385.8652731000912,385.8653007000685,385.8812910001725,385.8812910001725,385.8812910001725,,387.3996740002185,right,1.0,13.488982799928635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-191,1.0,random_dot,60.01568812251773,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,21.0,0.0,42.0,0.0,387.41432710015215,,,,,,,,,387.40119780018,388.214143600082,389.0146745000966,388.9993076000828,388.9993482001592,389.0146745000966,389.0146745000966,389.0146745000966,,389.84988460014574,left,1.0,12.812718800036237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-191,1.0,random_dot,60.01568812251773,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,21.0,1.0,43.0,1.0,389.8640169000719,,,,,,,,,389.85127140022814,391.06400180002674,391.8645195001736,391.8481831001118,391.84821290010586,391.8645195001736,391.8645195001736,391.8645195001736,,392.66610500006936,right,1.0,12.783435999648646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-191,1.0,random_dot,60.01568812251773,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,22.0,0.0,44.0,1.0,392.6805350000504,,,,,,,,,392.66746070003137,393.4805381000042,394.28090110002086,394.2650111000985,394.265040300088,394.28090110002086,394.28090110002086,394.28090110002086,,395.4988959000912,right,1.0,13.19955569994636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-191,1.0,random_dot,60.01568812251773,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,22.0,1.0,45.0,0.0,395.513775800122,,,,,,,,,395.5003218001221,396.3138125000987,397.1143097002059,397.09826060011983,397.0982891002204,397.1143097002059,397.1143097002059,397.1143097002059,,397.832498600008,left,1.0,12.698957999702545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-191,1.0,random_dot,60.01568812251773,
