direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,stimulusDots.stopped,dots.stopped,respDots.keys,respDots.corr,respDots.rt,respDots.duration,feedback.started,textFeedback.started,textFeedback.stopped,feedback.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,goodbye.started,textGoodbye.started,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 73
right,right,speed,,,,,0.0,0.0,0.0,1.0,19.0,1.0,39.0,1.0,440.1978676000144,,,,,,,,,440.1840250999667,440.2822088999674,441.0811525000026,441.0652876000386,441.06530500005465,441.0811525000026,441.0811525000026,441.0811525000026,446.0787371000042,446.08003369998187,right,1.0,27.407496899948452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-177,1.0,random_dot,59.38252860402831,
left,left,speed,,,,,0.0,0.0,0.0,1.0,20.0,0.0,40.0,0.0,446.09538059995975,,,,,,,,,446.0810199000407,446.89522679999936,447.6949841999449,447.6794366999529,447.679456599988,447.6949841999449,447.6949841999449,447.6949841999449,,452.5771790000144,left,1.0,27.29979600000661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-177,1.0,random_dot,59.38252860402831,
right,right,speed,,,,,0.0,0.0,0.0,1.0,20.0,1.0,41.0,1.0,452.5919916999992,,,,,,,,,452.578224399942,453.7920991999563,454.5912910000188,454.5755553999916,454.5755892000161,454.5912910000188,454.5912910000188,454.5912910000188,,457.6902696000179,right,1.0,25.516371399979107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-177,1.0,random_dot,59.38252860402831,
left,left,speed,,,,,0.0,0.0,0.0,1.0,21.0,0.0,42.0,0.0,457.7059327999596,,,,,,,,,457.6915786999744,458.90552589995787,459.7051679999568,459.68993989995215,459.6899611999979,459.7051679999568,459.7051679999568,459.7051679999568,,460.8555584000424,left,1.0,23.55499830003828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-177,1.0,random_dot,59.38252860402831,
right,right,speed,,,,,0.0,0.0,0.0,1.0,21.0,1.0,43.0,1.0,460.8713994999416,,,,,,,,,460.85653230000753,461.6714539000532,462.4699820999522,462.4543111999519,462.4543368000304,462.4699820999522,462.4699820999522,462.4699820999522,,463.5868987999857,right,1.0,23.531678800005466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-177,1.0,random_dot,59.38252860402831,
right,right,speed,,,,,0.0,0.0,0.0,1.0,22.0,0.0,44.0,1.0,463.6027571000159,,,,,,,,,463.5880035000155,464.8021020999877,465.601772999973,465.5870217999909,465.5870441000443,465.601772999973,465.601772999973,465.601772999973,,469.3347942000255,right,1.0,26.14268309995532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-177,1.0,random_dot,59.38252860402831,
left,left,speed,,,,,0.0,0.0,0.0,1.0,22.0,1.0,45.0,0.0,469.3504481000127,,,,,,,,,469.3357524999883,469.4498060999904,470.2502108999761,470.2335815000115,470.2336002000375,470.2502108999761,470.2502108999761,470.2502108999761,,474.598288499983,right,0.0,26.758365100016817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-177,1.0,random_dot,59.38252860402831,
right,right,speed,,,,,0.0,0.0,0.0,1.0,23.0,0.0,46.0,1.0,474.6135589999613,,,,,,,,,474.59921260003466,475.41378159995656,476.2136203000555,476.1974692000076,476.19748850003816,476.2136203000555,476.2136203000555,476.2136203000555,,480.478207499953,left,0.0,26.673801800003275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-177,1.0,random_dot,59.38252860402831,
left,left,speed,,,,,0.0,0.0,0.0,1.0,23.0,1.0,47.0,0.0,480.4937857999466,,,,,,,,,480.4794352999888,481.69338670000434,482.4925962999696,482.4774611999746,482.47748550004326,482.4925962999696,482.4925962999696,482.4925962999696,487.4922526000301,487.65791479998734,right,0.0,27.583583900122903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-177,1.0,random_dot,59.38252860402831,
left,left,speed,,,,,0.0,0.0,0.0,1.0,24.0,0.0,48.0,0.0,487.6741715000244,,,,,,,,,487.6588773999829,487.773478899966,488.573582699988,488.5581615000265,488.5581811999437,488.573582699988,488.573582699988,488.573582699988,493.57118269999046,493.9728152999887,left,1.0,27.817740199971013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-177,1.0,random_dot,59.38252860402831,
right,right,speed,,,,,0.0,0.0,0.0,1.0,24.0,1.0,49.0,1.0,493.9879582000431,,,,,,,,,493.9737999000354,494.3380534000462,495.1526596000185,495.1370789000066,495.1370967000257,495.1526596000185,495.1526596000185,495.1526596000185,500.15117680002,500.80100099998526,left,0.0,28.065265999990515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-177,1.0,random_dot,59.38252860402831,
left,left,speed,,,,,0.0,0.0,0.0,1.0,25.0,0.0,50.0,0.0,500.8167437999509,,,,,,,,,500.8018975999439,500.8997438000515,501.7002460999647,501.6839075000025,501.6839251000201,501.7002460999647,501.7002460999647,501.7002460999647,506.6965035999892,508.2966786000179,right,0.0,29.014183499966748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-177,1.0,random_dot,59.38252860402831,
right,right,speed,,,,,0.0,0.0,0.0,1.0,25.0,1.0,51.0,1.0,508.31264240003657,,,,,,,,,508.29767330002505,509.1128565999679,509.9125936999917,509.8969111000188,509.89694500004407,509.9125936999917,509.9125936999917,509.9125936999917,514.9100684999721,515.6440419000573,right,1.0,28.14700440003071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-177,1.0,random_dot,59.38252860402831,
right,right,speed,,,,,0.0,0.0,0.0,1.0,26.0,0.0,52.0,1.0,515.6588020999916,,,,,,,,,515.6449793999782,516.0097176999552,516.809633799945,516.7927052000305,516.7927298999857,516.809633799945,516.809633799945,516.809633799945,521.8059647999471,521.9907346999971,right,1.0,27.591132400091738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-177,1.0,random_dot,59.38252860402831,
left,left,speed,,,,,0.0,0.0,0.0,1.0,26.0,1.0,53.0,0.0,522.005232400028,,,,,,,,,521.9917115999851,522.1057127000531,522.906399999978,522.889691999997,522.8897293000482,522.906399999978,522.906399999978,522.906399999978,,527.6716457000002,right,0.0,27.183377200039104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-177,1.0,random_dot,59.38252860402831,
left,left,speed,,,,,0.0,0.0,0.0,1.0,27.0,0.0,54.0,0.0,527.6861597000388,,,,,,,,,527.6725804000162,528.4864407000132,529.2848236999707,529.2700776000274,529.2700971999438,529.2848236999707,529.2848236999707,529.2848236999707,534.2833288999973,534.5000982000493,left,1.0,27.631780500058085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-177,1.0,random_dot,59.38252860402831,
right,right,speed,,,,,0.0,0.0,0.0,1.0,27.0,1.0,55.0,1.0,534.5157075000461,,,,,,,,,534.5010088999989,534.5989625999937,535.3999274000525,535.3832287000259,535.3832480000565,535.3999274000525,535.3999274000525,535.3999274000525,,537.532103799982,right,1.0,24.53994450008031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-177,1.0,random_dot,59.38252860402831,
right,right,speed,,,,,0.0,0.0,0.0,1.0,28.0,0.0,56.0,1.0,537.5474550999934,,,,,,,,,537.5330287000397,537.6310140000423,538.4307230999693,538.415270700003,538.4152984999819,538.4307230999693,538.4307230999693,538.4307230999693,,542.5628073000116,right,1.0,26.547496000071988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-177,1.0,random_dot,59.38252860402831,
left,left,speed,,,,,0.0,0.0,0.0,1.0,28.0,1.0,57.0,0.0,542.578568500001,,,,,,,,,542.563794799964,542.6781668999465,543.4781876000343,543.4634777000174,543.463522200007,543.4781876000343,543.4781876000343,543.4781876000343,548.4756369000534,549.0270006000064,right,0.0,27.96037109999452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-177,1.0,random_dot,59.38252860402831,
right,right,speed,,,,,0.0,0.0,0.0,1.0,29.0,0.0,58.0,1.0,549.0421570000472,,,,,,,,,549.0279939000029,549.3916442999616,550.191151099978,550.1757758000167,550.1757958000526,550.191151099978,550.191151099978,550.191151099978,555.1889999000123,555.9730159000028,left,0.0,28.20075469999574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-177,1.0,random_dot,59.38252860402831,
left,left,speed,,,,,0.0,0.0,0.0,1.0,29.0,1.0,59.0,0.0,555.9886401999975,,,,,,,,,555.97410760005,556.0879671999719,556.8879317999817,556.8723493999569,556.8723695999943,556.8879317999817,556.8879317999817,556.8879317999817,561.8860197999747,562.5516177000245,right,0.0,28.07438570004888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-177,1.0,random_dot,59.38252860402831,
,,speed,,,,,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-177,1.0,random_dot,59.38252860402831,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,566.4828367000446,,,,,,,,,566.4743041000329,566.5665703000268,567.365837899968,567.3498171999818,567.3498387000291,567.365837899968,567.365837899968,567.365837899968,572.3640051999828,573.479989000014,right,0.0,28.532179500092752,,,,,,,,,,,,,,,,,,,,562.5524894000264,562.5680930999806,562.5680930999806,566.4676047000103,space,26.31522980006412,,,,,sub-177,1.0,random_dot,59.38252860402831,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,573.496496799984,,,,,,,,,573.4811824000208,574.695133900037,575.4952470000135,575.4790226999903,575.4790431000292,575.4952470000135,575.4952470000135,575.4952470000135,580.4924563999521,590.0881912000477,left,0.0,37.0028825000627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-177,1.0,random_dot,59.38252860402831,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,590.1045268999878,,,,,,,,,590.0894196999725,590.2040364999557,591.0034175999463,590.9872379000299,590.9872642999981,591.0034175999463,591.0034175999463,591.0034175999463,,595.5689895000542,right,1.0,26.9857235000236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-177,1.0,random_dot,59.38252860402831,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,1.0,1.0,3.0,0.0,595.584381600027,,,,,,,,,595.5699774000095,595.6842349000508,596.484454200021,596.4680112999631,596.4680313999997,596.484454200021,596.484454200021,596.484454200021,601.4818681000033,602.6817863000324,left,1.0,28.61302920000162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-177,1.0,random_dot,59.38252860402831,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,2.0,0.0,4.0,0.0,602.6974907000549,,,,,,,,,602.6827376999427,603.8963136000093,604.6962664000457,604.6802516999887,604.6802718000254,604.6962664000457,604.6962664000457,604.6962664000457,609.6943410000531,610.8442303000484,right,0.0,28.56659960001707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-177,1.0,random_dot,59.38252860402831,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,2.0,1.0,5.0,1.0,610.8588917000452,,,,,,,,,610.8453443000326,611.209905100055,612.009543800028,611.9931599999545,611.9931832000148,612.009543800028,612.009543800028,612.009543800028,617.0066748999525,617.1408808999695,right,1.0,27.54350750008598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-177,1.0,random_dot,59.38252860402831,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,3.0,0.0,6.0,0.0,617.155956499977,,,,,,,,,617.1418188000098,617.2565553999739,618.0564624000108,618.0408775999676,618.0409011000302,618.0564624000108,618.0564624000108,618.0564624000108,,622.937874599942,left,1.0,27.294895200058814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-177,1.0,random_dot,59.38252860402831,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,3.0,1.0,7.0,1.0,622.9526593999472,,,,,,,,,622.9388265999733,623.0529110999778,623.8539685000433,623.8375771000283,623.8375957000535,623.8539685000433,623.8539685000433,623.8539685000433,,628.4681872000219,right,1.0,27.030375400092453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-177,1.0,random_dot,59.38252860402831,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,4.0,0.0,8.0,0.0,628.4838563000085,,,,,,,,,628.4691088000545,628.833444799995,629.6336422000313,629.6184450000292,629.6184655999532,629.6336422000313,629.6336422000313,629.6336422000313,634.6313119999832,634.8321239999495,left,1.0,27.614827000070363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-177,1.0,random_dot,59.38252860402831,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,4.0,1.0,9.0,1.0,634.8466015999438,,,,,,,,,634.833271499956,636.0462278999621,636.8467285999795,636.8313825000077,636.8314012000337,636.8467285999795,636.8467285999795,636.8467285999795,641.8443282999797,642.9438129999908,right,1.0,28.507166500086896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-177,1.0,random_dot,59.38252860402831,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,5.0,0.0,10.0,0.0,642.9605949999532,,,,,,,,,642.944759999984,644.1593532999977,644.9590113000013,644.943144800025,644.9431732000085,644.9590113000013,644.9590113000013,644.9590113000013,,648.658200899954,left,1.0,26.114868800039403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-177,1.0,random_dot,59.38252860402831,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,5.0,1.0,11.0,1.0,648.6731704999693,,,,,,,,,648.6591469000559,649.4731016999576,650.2727169999853,650.2570266999537,650.2570578999585,650.2727169999853,650.2727169999853,650.2727169999853,655.2691028000554,661.2185323999729,right,1.0,33.36555019998923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-177,1.0,random_dot,59.38252860402831,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,6.0,0.0,12.0,1.0,661.2327899000375,,,,,,,,,661.2198755999561,661.5841696000425,662.3999344999902,662.3842398000415,662.384260199964,662.3999344999902,662.3999344999902,662.3999344999902,667.3965729000047,688.0702002999606,right,1.0,48.08378320001066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-177,1.0,random_dot,59.38252860402831,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,6.0,1.0,13.0,0.0,688.0861661999952,,,,,,,,,688.0711625999538,688.8859232000541,689.6856126999483,689.6696305000223,689.6696505999425,689.6856126999483,689.6856126999483,689.6856126999483,694.6827997999499,695.8496822000016,left,1.0,28.575238300021734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-177,1.0,random_dot,59.38252860402831,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,7.0,0.0,14.0,1.0,695.8648848000448,,,,,,,,,695.8506643000292,697.064311999944,697.8641290999949,697.8486621000338,697.8486826999579,697.8641290999949,697.8641290999949,697.8641290999949,702.8620961999986,703.5954406999517,right,1.0,28.14594020007644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-177,1.0,random_dot,59.38252860402831,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,7.0,1.0,15.0,0.0,703.6113563999534,,,,,,,,,703.5963885999518,703.9616590000223,704.7612536000088,704.745805399958,704.7458295000251,704.7612536000088,704.7612536000088,704.7612536000088,709.7590725000482,710.3931272999616,left,1.0,28.038672300055623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-177,1.0,random_dot,59.38252860402831,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,8.0,0.0,16.0,1.0,710.4079665000318,,,,,,,,,710.3942566999467,711.2077893000096,712.0242190000135,712.0085747999838,712.0085981000448,712.0242190000135,712.0242190000135,712.0242190000135,717.0215479000472,717.3052655999782,left,0.0,27.69371460005641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-177,1.0,random_dot,59.38252860402831,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,8.0,1.0,17.0,0.0,717.320838100044,,,,,,,,,717.306241299957,718.1210864000022,718.9372776000528,718.9211222999729,718.9211425000103,718.9372776000528,718.9372776000528,718.9372776000528,723.9349540000549,724.0176748000085,right,0.0,27.491353400051597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-177,1.0,random_dot,59.38252860402831,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,9.0,0.0,18.0,0.0,724.0331465000054,,,,,,,,,724.0185943000251,724.3675555000082,725.1666584999766,725.1518638000125,725.1518828000408,725.1666584999766,725.1666584999766,725.1666584999766,730.1643425000366,730.8313077000203,left,1.0,28.0826090000337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-177,1.0,random_dot,59.38252860402831,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,9.0,1.0,19.0,1.0,730.8468614999438,,,,,,,,,730.8322615999496,731.6466606999747,732.4464568999829,732.43111460004,732.4311377999838,732.4464568999829,732.4464568999829,732.4464568999829,,737.3124937999528,right,1.0,27.284435900044627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-177,1.0,random_dot,59.38252860402831,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,10.0,0.0,20.0,1.0,737.3272123000352,,,,,,,,,737.3134285999695,738.126870600041,738.9427268999862,738.9266058000503,738.9266334000276,738.9427268999862,738.9427268999862,738.9427268999862,743.9407481000526,744.5583977999631,right,1.0,28.035647899960168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-177,1.0,random_dot,59.38252860402831,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,10.0,1.0,21.0,0.0,744.5731454000343,,,,,,,,,744.5593749999534,745.3732695999788,746.1731126999948,746.1567676999839,746.1567874000175,746.1731126999948,746.1731126999948,746.1731126999948,,749.7890253999503,right,0.0,26.03430230007507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-177,1.0,random_dot,59.38252860402831,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,11.0,0.0,22.0,1.0,749.8041588000488,,,,,,,,,749.7899724999443,750.1541521999752,750.9535226000007,750.9387168999529,750.9387365999864,750.9535226000007,750.9535226000007,750.9535226000007,755.9505334000569,756.0678592999466,right,1.0,27.527381600113586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-177,1.0,random_dot,59.38252860402831,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,11.0,1.0,23.0,0.0,756.0835106000304,,,,,,,,,756.0691008999711,756.8841633000411,757.6994729000144,757.6835850999923,757.6836119999643,757.6994729000144,757.6994729000144,757.6994729000144,,761.8325558999786,left,1.0,26.54491900000721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-177,1.0,random_dot,59.38252860402831,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,12.0,0.0,24.0,1.0,761.8472958999919,,,,,,,,,761.8338477000361,763.0471450999612,763.8467427999713,763.8306260999525,763.8306493000127,763.8467427999713,763.8467427999713,763.8467427999713,,767.6626199999591,right,1.0,26.22287990001496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-177,1.0,random_dot,59.38252860402831,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,12.0,1.0,25.0,0.0,767.6788945000153,,,,,,,,,767.6635970999487,768.4786373999668,769.2934112000512,769.27762790001,769.2776503999485,769.2934112000512,769.2934112000512,769.2934112000512,,774.1418690000428,right,0.0,27.257038500043564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-177,1.0,random_dot,59.38252860402831,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,13.0,0.0,26.0,1.0,774.157725200057,,,,,,,,,774.1435795000289,775.3579949999694,776.1573685000185,776.141746200039,776.1417689999798,776.1573685000185,776.1573685000185,776.1573685000185,781.154179599951,781.4715854000533,right,1.0,27.729189700097777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-177,1.0,random_dot,59.38252860402831,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,13.0,1.0,27.0,0.0,781.4870753999567,,,,,,,,,781.4727077999851,782.2864533000393,783.0866989999777,783.0709603000432,783.0709806999657,783.0866989999777,783.0866989999777,783.0866989999777,788.0835375000024,788.3179389999714,left,1.0,27.64966740005184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-177,1.0,random_dot,59.38252860402831,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,14.0,0.0,28.0,1.0,788.3342762000393,,,,,,,,,788.3192958999425,789.5344628000166,790.3328780999873,790.3176406000275,790.3176634999691,790.3328780999873,790.3328780999873,790.3328780999873,795.331217900035,795.7988923999947,left,0.0,27.880121700116437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-177,1.0,random_dot,59.38252860402831,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,14.0,1.0,29.0,0.0,795.8130573000526,,,,,,,,,795.7998616000405,797.0123325999593,797.8119933999842,797.7962154999841,797.7962477999972,797.8119933999842,797.8119933999842,797.8119933999842,,801.4620757000521,right,0.0,26.070212900056504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-177,1.0,random_dot,59.38252860402831,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,15.0,0.0,30.0,0.0,801.4771052999422,,,,,,,,,801.4630657000234,802.2774246999761,803.0758974000346,803.060715300031,803.0607491000555,803.0758974000346,803.0758974000346,803.0758974000346,,807.7588859000243,right,0.0,27.10332550003659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-177,1.0,random_dot,59.38252860402831,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,15.0,1.0,31.0,1.0,807.7737674999516,,,,,,,,,807.7599239000119,808.1238875000272,808.9235728000058,808.906831500004,808.9068557999562,808.9235728000058,808.9235728000058,808.9235728000058,,811.5726883000461,left,0.0,25.06602110003587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-177,1.0,random_dot,59.38252860402831,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,16.0,0.0,32.0,0.0,811.587903699954,,,,,,,,,811.5736323000165,811.9219059000025,812.7238764000358,812.7060435999883,812.7060627000174,812.7238764000358,812.7238764000358,812.7238764000358,,817.6195502999472,right,0.0,27.30159010004718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-177,1.0,random_dot,59.38252860402831,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,16.0,1.0,33.0,1.0,817.6360265000258,,,,,,,,,817.6205067000119,817.7347760000266,818.5354633999523,818.5201026999857,818.5201341999928,818.5354633999523,818.5354633999523,818.5354633999523,823.5326859999914,823.9344483000459,right,1.0,27.819267499959096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-177,1.0,random_dot,59.38252860402831,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,17.0,0.0,34.0,1.0,823.9483983999817,,,,,,,,,823.9354309999617,825.1486681000097,825.9483157000504,825.9329711999744,825.9330024999799,825.9483157000504,825.9483157000504,825.9483157000504,830.945360200014,831.5618326000404,right,1.0,28.025970999966376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-177,1.0,random_dot,59.38252860402831,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,17.0,1.0,35.0,0.0,831.5774359999923,,,,,,,,,831.5627488000318,832.7607153999852,833.5599810000276,833.5441325999564,833.5441520999884,833.5599810000276,833.5599810000276,833.5599810000276,838.5586359000299,838.6085631999886,left,1.0,27.462462500086986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-177,1.0,random_dot,59.38252860402831,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,18.0,0.0,36.0,1.0,838.6246991000371,,,,,,,,,838.6095022000372,838.7080531000393,839.508658500039,839.4919613000238,839.4919817999471,839.508658500039,839.508658500039,839.508658500039,844.5039006000152,845.004521899973,right,1.0,27.91342610004358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-177,1.0,random_dot,59.38252860402831,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,18.0,1.0,37.0,0.0,845.0206629999448,,,,,,,,,845.005406799959,845.1050990000367,845.9041842999868,845.888105400023,845.8881254999433,845.9041842999868,845.9041842999868,845.9041842999868,850.9013393999776,851.7689213999547,left,1.0,28.278664899989963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-177,1.0,random_dot,59.38252860402831,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,19.0,0.0,38.0,1.0,851.784284500056,,,,,,,,,851.7699045999907,852.13368920004,852.9336418999592,852.9182280000532,852.9182480999734,852.9336418999592,852.9336418999592,852.9336418999592,,857.1660502000013,right,1.0,26.64497400005348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-177,1.0,random_dot,59.38252860402831,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,19.0,1.0,39.0,0.0,857.1811764000449,,,,,,,,,857.1670438000001,857.9814184999559,858.7977319000056,858.781183199957,858.7812072000233,858.7977319000056,858.7977319000056,858.7977319000056,863.7947453999659,864.4622773999581,right,0.0,28.08039070002269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-177,1.0,random_dot,59.38252860402831,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,20.0,0.0,40.0,1.0,864.477287900052,,,,,,,,,864.4634308000095,865.6765414000256,866.4759091000305,866.4593732999638,866.4593924999936,866.4759091000305,866.4759091000305,866.4759091000305,871.4740950999549,872.7411550000543,right,1.0,28.675896000000648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-177,1.0,random_dot,59.38252860402831,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,20.0,1.0,41.0,0.0,872.7561223000521,,,,,,,,,872.7421197999502,873.1068220000016,873.9053261999507,873.8929000999779,873.8929212000221,873.9053261999507,873.9053261999507,873.9053261999507,,876.1230649000499,left,1.0,24.630124800023623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-177,1.0,random_dot,59.38252860402831,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,21.0,0.0,42.0,1.0,876.1380456000334,,,,,,,,,876.1247271000175,876.9384868999477,877.7378045000369,877.7215672000311,877.7215908999788,877.7378045000369,877.7378045000369,877.7378045000369,882.7342881000368,883.1698399999877,right,1.0,27.850525800022297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-177,1.0,random_dot,59.38252860402831,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,21.0,1.0,43.0,0.0,883.1840987999458,,,,,,,,,883.1708174999803,883.9845736999996,884.7840125999646,884.7674462000141,884.7674652000424,884.7840125999646,884.7840125999646,884.7840125999646,,887.2835251999786,left,1.0,24.91985640011262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-177,1.0,random_dot,59.38252860402831,
