direction,corrAns,thisN,thisTrialN,thisRepN,respDots.keys,respDots.corr,respDots.rt,respDots.duration,randomInstr,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,stimulusDots.stopped,dots.stopped,practice_trials.respDots.keys,practice_trials.respDots.corr,practice_trials.respDots.rt,practice_trials.respDots.duration,feedback.started,textFeedback.started,feedback.stopped,textFeedback.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,instr_trials.respRandomInstr.keys,instr_trials.respRandomInstr.rt,instr_trials.respRandomInstr.duration,test_trials.respDots.keys,test_trials.respDots.corr,test_trials.respDots.rt,test_trials.respDots.duration,goodbye.started,textGoodbye.started,textGoodbye.stopped,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 88
,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0085748329875059,0.0169496249873191,0.0169496249873191,28.85195737500908,space,28.662576667033136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-021,1,random_dot,120.16378319664408,
left,left,0.0,0.0,0.0,left,1.0,12.91757100005634,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,28.88831474998733,,,,,,,,,28.872135083016477,29.660460708022583,30.693890124966856,30.444867208017968,30.445505457988475,30.693890124966856,30.693890124966856,30.693890124966856,35.43228545796592,43.61332449998008,left,1.0,12.91757100005634,,43.62033570796484,43.631677166966256,44.11762879200978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-021,1,random_dot,120.16378319664408,
right,right,1.0,1.0,0.0,left,0.0,1.261619124969002,,,,,,0.0,1.0,1.0,1.0,,,,,,,,,44.12867779197404,,,,,,,,,44.1181676670094,45.3119943329948,46.10484620800708,46.09584691701457,46.09652912500314,46.10484620800708,46.10484620800708,46.10484620800708,,47.36978037498193,left,0.0,1.261619124969002,,47.37565154198092,47.383314416976646,47.869050582987256,47.87888654199196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-021,1,random_dot,120.16378319664408,
right,right,2.0,0.0,1.0,left,0.0,2.562295000010636,,,,,,1.0,0.0,2.0,1.0,,,,,,,,,47.87888654199196,,,,,,,,,47.8695464580087,48.21966958302073,49.0207914999919,49.01260924997041,49.013212082965765,49.0207914999919,49.0207914999919,49.0207914999919,,51.586857124988455,left,0.0,2.562295000010636,,51.58699425001396,51.59509170800448,52.07926979201147,52.08458729198901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-021,1,random_dot,120.16378319664408,
left,left,3.0,1.0,1.0,right,0.0,1.6841635419987142,,,,,,1.0,1.0,3.0,0.0,,,,,,,,,52.08458729198901,,,,,,,,,52.07977154199034,53.28595966700232,54.078410124988295,54.06896649999544,54.069547082996,54.078410124988295,54.078410124988295,54.078410124988295,,55.76938258297741,right,0.0,1.6841635419987142,,55.76946004200727,55.778679458017,56.26292645797366,56.26894241699483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-021,1,random_dot,120.16378319664408,
left,left,4.0,0.0,2.0,left,1.0,4.180249708006159,,,,,,2.0,0.0,4.0,0.0,,,,,,,,,56.26894241699483,,,,,,,,,56.26341924996814,56.61939499998698,57.42107045801822,57.41291245800676,57.41351483296603,57.42107045801822,57.42107045801822,57.42107045801822,,61.60349370801123,left,1.0,4.180249708006159,,61.606571417010855,61.62901591701666,62.112850666977465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-021,1,random_dot,120.16378319664408,
right,right,5.0,1.0,2.0,left,0.0,6.5205610420089215,,,,,,2.0,1.0,5.0,1.0,,,,,,,,,62.11875454196706,,,,,,,,,62.11337904201355,62.45270412496757,63.24546470801579,63.23605729197152,63.23662174999481,63.24546470801579,63.24546470801579,63.24546470801579,68.22968420799589,69.77139408298535,left,0.0,6.5205610420089215,,69.77621429198189,69.78389625001,70.26908724999521,70.2796400419902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-021,1,random_dot,120.16378319664408,
right,right,6.0,0.0,3.0,right,1.0,0.9844718339736572,,,,,,3.0,0.0,6.0,1.0,,,,,,,,,70.2796400419902,,,,,,,,,70.26954620797187,71.46916387497913,72.26245741697494,72.25268983299611,72.25327583297621,72.26245741697494,72.26245741697494,72.26245741697494,,73.25354850001168,right,1.0,0.9844718339736572,,73.25536283297697,73.26176666701213,73.74702987499768,73.75321225001244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-021,1,random_dot,120.16378319664408,
left,left,7.0,1.0,3.0,left,1.0,0.6807418339885771,,,,,,3.0,1.0,7.0,0.0,,,,,,,,,73.75321225001244,,,,,,,,,73.74769749998813,74.9539688329678,75.74636175000342,75.7366819580202,75.73730566701852,75.74636175000342,75.74636175000342,75.74636175000342,,76.43074999999953,left,1.0,0.6807418339885771,,76.43089316698024,76.43942287500249,76.93018741701962,76.93599437497323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-021,1,random_dot,120.16378319664408,
right,right,8.0,0.0,4.0,left,0.0,0.6817407510243356,,,,,,4.0,0.0,8.0,1.0,,,,,,,,,76.93599437497323,,,,,,,,,76.93068624997977,77.72086887498153,78.5224403750035,78.51376845798222,78.51437287498266,78.5224403750035,78.5224403750035,78.5224403750035,,79.21445033297641,left,0.0,0.6817407510243356,,79.21810474997619,79.2268387079821,79.71384266699897,79.71930533298291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-021,1,random_dot,120.16378319664408,
left,left,9.0,1.0,4.0,left,1.0,0.6397568749962375,,,,,,4.0,1.0,9.0,0.0,,,,,,,,,79.71930533298291,,,,,,,,,79.71431895799469,80.50388575001853,81.30543729197234,81.29723049997119,81.29786549997516,81.30543729197234,81.30543729197234,81.30543729197234,,81.94791729201097,left,1.0,0.6397568749962375,,81.95128041697899,81.95831120799994,82.44726295798318,82.45313566701952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-021,1,random_dot,120.16378319664408,
left,left,10.0,0.0,5.0,left,1.0,0.6634565419517457,,,,,,5.0,0.0,10.0,0.0,,,,,,,,,82.45313566701952,,,,,,,,,82.4477674170048,83.63684583298163,84.4296805000049,84.41993895801716,84.42052908299956,84.4296805000049,84.4296805000049,84.4296805000049,,85.09750395797892,left,1.0,0.6634565419517457,,85.09763199998997,85.1049149580067,85.59697887499351,85.60234941699309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-021,1,random_dot,120.16378319664408,
right,right,11.0,1.0,5.0,left,0.0,0.6751839169883169,,,,,,5.0,1.0,11.0,1.0,,,,,,,,,85.60234941699309,,,,,,,,,85.5975046249805,85.9367884999956,86.73911695799325,86.73089645797154,86.73136687499937,86.73911695799325,86.73911695799325,86.73911695799325,,87.4217011249857,left,0.0,0.6751839169883169,,87.42486670799553,87.43486016697716,87.91936800000258,87.9305249999743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-021,1,random_dot,120.16378319664408,
right,right,12.0,0.0,6.0,left,0.0,3.834535084024538,,,,,,6.0,0.0,12.0,1.0,,,,,,,,,87.9305249999743,,,,,,,,,87.91988441697322,88.721524166991,89.52273120800965,89.51426637498662,89.5148566669668,89.52273120800965,89.52273120800965,89.52273120800965,,93.36534641700564,left,0.0,3.834535084024538,,93.36549137497786,93.37273666699184,93.86450145801064,93.87036145798628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-021,1,random_dot,120.16378319664408,
left,left,13.0,1.0,6.0,left,1.0,2.2027593750390224,,,,,,6.0,1.0,13.0,0.0,,,,,,,,,93.87036145798628,,,,,,,,,93.86499708297195,94.66427912499056,95.4562372919754,95.44782204198418,95.44835845800117,95.4562372919754,95.4562372919754,95.4562372919754,,97.66486775001977,left,1.0,2.2027593750390224,,97.66880245797802,97.67735725000966,98.16473629197571,98.1706940829754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-021,1,random_dot,120.16378319664408,
left,left,14.0,0.0,7.0,right,0.0,3.447656917036511,,,,,,7.0,0.0,14.0,0.0,,,,,,,,,98.1706940829754,,,,,,,,,98.16521820798516,98.504664957989,99.29635158297606,99.2878634170047,99.28841545799514,99.29635158297606,99.29635158297606,99.29635158297606,,102.74872533301824,right,0.0,3.447656917036511,,102.75224537501344,102.7593024999951,103.24806266697124,103.2535638330155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-021,1,random_dot,120.16378319664408,
right,right,15.0,1.0,7.0,right,1.0,2.7217272089910693,,,,,,7.0,1.0,15.0,1.0,,,,,,,,,103.2535638330155,,,,,,,,,103.24856062501205,104.43783379200612,105.23052366700722,105.22090758301783,105.22148274997016,105.23052366700722,105.23052366700722,105.23052366700722,,107.95534616697114,right,1.0,2.7217272089910693,,107.9588994999649,107.96911612496478,108.45453862496652,108.4646682079765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-021,1,random_dot,120.16378319664408,
left,left,16.0,0.0,8.0,left,1.0,4.702818084042519,,,,,,8.0,0.0,16.0,0.0,,,,,,,,,108.4646682079765,,,,,,,,,108.45511716697364,108.80574933299796,109.606629832997,109.59839370800182,109.5990083750221,109.606629832997,109.606629832997,109.606629832997,,114.31529220798984,left,1.0,4.702818084042519,,114.31543099996634,114.32286620797822,114.81524949998128,114.82112687500194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-021,1,random_dot,120.16378319664408,
right,right,17.0,1.0,8.0,right,1.0,2.4750490830047056,,,,,,8.0,1.0,17.0,1.0,,,,,,,,,114.82112687500194,,,,,,,,,114.81575758301187,115.60532566701296,116.39770320797106,116.38803183299024,116.3885814169771,116.39770320797106,116.39770320797106,116.39770320797106,,118.88266683300026,right,1.0,2.4750490830047056,,118.8827844170155,118.89060333301312,119.3818756249966,119.38760145800188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-021,1,random_dot,120.16378319664408,
left,left,18.0,0.0,9.0,left,1.0,3.5832271249964838,,,,,,9.0,0.0,18.0,0.0,,,,,,,,,119.38760145800188,,,,,,,,,119.38237708300584,120.17179212498012,120.96457495796494,120.95530520798638,120.9559487500228,120.96457495796494,120.96457495796494,120.96457495796494,,124.54938037501417,left,1.0,3.5832271249964838,,124.54952841700288,124.5553808750119,125.03849933302264,125.04833229200447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-021,1,random_dot,120.16378319664408,
right,right,19.0,1.0,9.0,left,0.0,3.5999646250274964,,,,,,9.0,1.0,19.0,1.0,,,,,,,,,125.04833229200447,,,,,,,,,125.03902566700708,126.23914595798124,127.03146104200276,127.02181220799685,127.02236529201036,127.03146104200276,127.03146104200276,127.03146104200276,,130.63282545801485,left,0.0,3.5999646250274964,,130.63625491701532,130.64484824996907,131.13264287501806,131.1411193329841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-021,1,random_dot,120.16378319664408,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.132877541997,131.1411193329841,131.1411193329841,138.45103754202137,space,7.300505166989751,,,,,,,,,,,,,,,,,,,,,,,,sub-021,1,random_dot,120.16378319664408,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.45115575002274,138.4652892500162,138.4652892500162,164.234590750013,space,25.7656355840154,,,,,,,,,,,,,,,,,sub-021,1,random_dot,120.16378319664408,
right,right,0.0,0.0,0.0,right,1.0,0.527347584022209,,speed,space,4.883325167000294,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,169.17026149999583,,,,,,,,,169.16120020800736,169.50052612501895,170.2929095000145,170.2842004999984,170.28495183301857,170.2929095000145,170.2929095000145,170.2929095000145,,170.82548975001555,,,,,,,,,,,,,,,,,,,,,,,164.25107429199852,164.25893170799827,164.25893170799827,169.15196395799285,space,4.883325167000294,,right,1.0,0.527347584022209,,,,,,sub-021,1,random_dot,120.16378319664408,
left,left,1.0,1.0,0.0,right,0.0,1.310675166954752,,speed,space,4.883325167000294,,,,,,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,170.8334083330119,,,,,,,,,170.8260013749823,170.92404941702262,171.71655970800202,171.70708799996646,171.70772616699105,171.71655970800202,171.71655970800202,171.71655970800202,,173.03519841696834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,1.310675166954752,,,,,,sub-021,1,random_dot,120.16378319664408,
right,right,2.0,0.0,1.0,left,0.0,1.8648990839719768,,speed,space,4.883325167000294,,,,,,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,173.04252820799593,,,,,,,,,173.0357245419873,173.13410204200773,173.92550283297896,173.91748008300783,173.91810208297102,173.92550283297896,173.92550283297896,173.92550283297896,,175.7918729580124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,1.8648990839719768,,,,,,sub-021,1,random_dot,120.16378319664408,
left,left,3.0,1.0,1.0,left,1.0,3.0636360829812475,,speed,space,4.883325167000294,,,,,,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,175.80027487501502,,,,,,,,,175.7923228329746,176.5906790830195,177.3834234579699,177.3735192079912,177.37410604197066,177.3834234579699,177.3834234579699,177.3834234579699,,180.45150049997028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,3.0636360829812475,,,,,,sub-021,1,random_dot,120.16378319664408,
left,left,4.0,0.0,2.0,left,1.0,6.019353999989107,,speed,space,4.883325167000294,,,,,,0.0,0.0,0.0,1.0,2.0,0.0,4.0,0.0,180.46030783298195,,,,,,,,,180.45202470797813,180.542854624975,181.34328425000425,181.3346815829864,181.3353858750197,181.34328425000425,181.34328425000425,181.34328425000425,186.323479957995,187.36974295799155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,6.019353999989107,,,,,,sub-021,1,random_dot,120.16378319664408,
right,right,5.0,1.0,2.0,right,1.0,3.4965890840394422,,speed,space,4.883325167000294,,,,,,0.0,0.0,0.0,1.0,2.0,1.0,5.0,1.0,187.38000508298865,,,,,,,,,187.37063550000312,187.7174061249825,188.51016820798395,188.50149183301252,188.50207762501668,188.51016820798395,188.51016820798395,188.51016820798395,,192.00867812498475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,3.4965890840394422,,,,,,sub-021,1,random_dot,120.16378319664408,
