direction,corrAns,thisN,thisTrialN,thisRepN,respDots.keys,respDots.corr,respDots.rt,respDots.duration,randomInstr,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,dots.stopped,practice_trials.respDots.keys,practice_trials.respDots.corr,practice_trials.respDots.rt,practice_trials.respDots.duration,feedback.started,textFeedback.started,feedback.stopped,textFeedback.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,instr_trials.respRandomInstr.keys,instr_trials.respRandomInstr.rt,instr_trials.respRandomInstr.duration,test_trials.respDots.keys,test_trials.respDots.corr,test_trials.respDots.rt,test_trials.respDots.duration,goodbye.started,textGoodbye.started,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 86
right,right,10.0,0.0,5.0,right,1.0,2.047937939001713,,,,,,5.0,0.0,10.0,1.0,,,,,,,,,73.25946677100728,,,,,,,,,73.25249378100852,74.45184182998491,75.26679027100909,75.25091899500694,75.25152743599028,75.26679027100909,75.26679027100909,75.26679027100909,77.3256677169993,right,1.0,2.047937939001713,,77.33002712301095,77.34080165700288,77.82594128599158,77.83457080999506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-007,1,random_dot,89.00730262374209,
left,left,11.0,1.0,5.0,left,1.0,0.8377901479834691,,,,,,5.0,1.0,11.0,0.0,,,,,,,,,77.83457080999506,,,,,,,,,77.82635493800626,79.03419193500304,79.83372848000727,79.81959123600973,79.82009798500803,79.83372848000727,79.83372848000727,79.83372848000727,80.67471753800055,left,1.0,0.8377901479834691,,80.67487038098625,80.68747881500167,81.1760747609951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-007,1,random_dot,89.00730262374209,
right,right,12.0,0.0,6.0,right,1.0,0.5120510059932712,,,,,,6.0,0.0,12.0,1.0,,,,,,,,,81.1874371310114,,,,,,,,,81.17675186198903,82.38334026301163,83.17955469700973,83.1682224170072,83.1689174429921,83.17955469700973,83.17955469700973,83.17955469700973,83.69828334299382,right,1.0,0.5120510059932712,,83.6984272399859,83.7087190200109,84.2002844089875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-007,1,random_dot,89.00730262374209,
left,left,13.0,1.0,6.0,left,1.0,0.5939502959954552,,,,,,6.0,1.0,13.0,0.0,,,,,,,,,84.20882378899842,,,,,,,,,84.20077510600095,85.40037435598788,86.19942982899374,86.18617414298933,86.1866932369885,86.19942982899374,86.19942982899374,86.19942982899374,86.79900221899152,left,1.0,0.5939502959954552,,86.79916383899399,86.81091460998869,87.30203185099526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-007,1,random_dot,89.00730262374209,
right,right,14.0,0.0,7.0,left,0.0,0.6317274450266268,,,,,,7.0,0.0,14.0,1.0,,,,,,,,,87.31806538000819,,,,,,,,,87.30270220298553,88.49652749099187,89.30770257298718,89.2873094480019,89.28816076999647,89.30770257298718,89.30770257298718,89.30770257298718,89.95975339101278,left,0.0,0.6317274450266268,,89.96786420801072,89.9848142649862,90.46576057499624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-007,1,random_dot,89.00730262374209,
left,left,15.0,1.0,7.0,right,0.0,0.544098837999627,,,,,,7.0,1.0,15.0,0.0,,,,,,,,,90.48390104199645,,,,,,,,,90.46637556201313,90.80975616100476,91.63307447900296,91.61735464600496,91.6180692980124,91.63307447900296,91.63307447900296,91.63307447900296,92.18800043698866,right,0.0,0.544098837999627,,92.18815149899456,92.19986206199974,92.68899780098582,92.69779629498952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-007,1,random_dot,89.00730262374209,
left,left,16.0,0.0,8.0,left,1.0,0.6252236299915239,,,,,,8.0,0.0,16.0,0.0,,,,,,,,,92.69779629498952,,,,,,,,,92.6896814389911,93.04238924800302,93.84011513000588,93.8277129390044,93.82847536599728,93.84011513000588,93.84011513000588,93.84011513000588,94.47943226300411,left,1.0,0.6252236299915239,,94.48408162299891,94.49577571300324,94.98537138701067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-007,1,random_dot,89.00730262374209,
right,right,17.0,1.0,8.0,left,0.0,1.0090208819892723,,,,,,8.0,1.0,17.0,1.0,,,,,,,,,95.0001840860059,,,,,,,,,94.9861069160106,96.17487185500796,96.97155283999746,96.95982562098652,96.9607131970115,96.97155283999746,96.97155283999746,96.97155283999746,97.9992894770112,left,0.0,1.0090208819892723,,98.00387193699136,98.01350963799632,98.50061555000138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-007,1,random_dot,89.00730262374209,
right,right,18.0,0.0,9.0,right,1.0,1.3498920100100804,,,,,,9.0,0.0,18.0,1.0,,,,,,,,,98.50871920300416,,,,,,,,,98.50102987600258,98.8426068109984,99.66622783898492,99.65067596099108,99.65137378999498,99.66622783898492,99.66622783898492,99.66622783898492,101.0194048479898,right,1.0,1.3498920100100804,,101.02377390200854,101.03688312601298,101.5326133510098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-007,1,random_dot,89.00730262374209,
left,left,19.0,1.0,9.0,right,0.0,0.6016232900146861,,,,,,9.0,1.0,19.0,0.0,,,,,,,,,101.55026442799137,,,,,,,,,101.53322525898692,102.31477128199184,103.11177122799565,103.10080009201192,103.10129716500524,103.11177122799565,103.11177122799565,103.11177122799565,103.72560973098734,right,0.0,0.6016232900146861,,103.72993532998952,103.74076029198476,104.23345409100877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-007,1,random_dot,89.00730262374209,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.2336245070037,104.244849212002,104.244849212002,110.07978426699992,space,5.823658899986185,,,,,,,,,,,,,,,,,,,,,,,sub-007,1,random_dot,89.00730262374209,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.07994200699612,110.09370596701046,110.09370596701046,125.08071401101188,space,14.982404003007105,,,,,,,,,,,,,,,,sub-007,1,random_dot,89.00730262374209,
right,right,0.0,0.0,0.0,right,1.0,0.653702184004942,,speed,space,4.506360347993905,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,129.6666927250044,,,,,,,,,129.65453435998643,130.4365313570015,131.24937476898776,131.23350463301176,131.23421667001094,131.24937476898776,131.24937476898776,131.24937476898776,131.91674236900872,,,,,,,,,,,,,,,,,,,,,,,125.110743311001,125.12331454298692,125.12331454298692,129.64219421701273,space,4.506360347993905,,right,1.0,0.653702184004942,,,,,sub-007,1,random_dot,89.00730262374209,
left,left,1.0,1.0,0.0,right,0.0,0.5821857969858684,,speed,space,4.506360347993905,,,,,,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,131.9284605460125,,,,,,,,,131.91730954998638,132.26589653399424,133.0612925220048,133.05071588300052,133.0512028330122,133.0612925220048,133.0612925220048,133.0612925220048,133.64788406700245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,0.5821857969858684,,,,,sub-007,1,random_dot,89.00730262374209,
left,left,2.0,0.0,1.0,left,1.0,1.3868370629788842,,speed,space,4.506360347993905,,,,,,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,133.65584243298508,,,,,,,,,133.64835863100598,133.99941018701065,134.79774227700543,134.78559418101213,134.78613295700052,134.79774227700543,134.79774227700543,134.79774227700543,136.19804297099472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,1.3868370629788842,,,,,sub-007,1,random_dot,89.00730262374209,
right,right,3.0,1.0,1.0,right,1.0,0.9550370539946016,,speed,space,4.506360347993905,,,,,,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,136.21147368798847,,,,,,,,,136.19878378199064,136.54269738099538,137.34600451000733,137.33462043799227,137.3351004399883,137.34600451000733,137.34600451000733,137.34600451000733,138.31495784499566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.9550370539946016,,,,,sub-007,1,random_dot,89.00730262374209,
left,left,4.0,0.0,2.0,right,0.0,0.4990127049968578,,speed,space,4.506360347993905,,,,,,0.0,0.0,0.0,1.0,2.0,0.0,4.0,0.0,138.32616570199025,,,,,,,,,138.31547722101095,139.51736299399636,140.31665111499024,140.3051217260072,140.30573656098568,140.31665111499024,140.31665111499024,140.31665111499024,140.82653033398674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,0.4990127049968578,,,,,sub-007,1,random_dot,89.00730262374209,
right,right,5.0,1.0,2.0,left,0.0,0.692695937003009,,speed,space,4.506360347993905,,,,,,0.0,0.0,0.0,1.0,2.0,1.0,5.0,1.0,140.84088108499418,,,,,,,,,140.82746256998507,141.62344714900246,142.42256831299164,142.40931652201107,142.40998890300398,142.42256831299164,142.42256831299164,142.42256831299164,143.12100005100365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,0.692695937003009,,,,,sub-007,1,random_dot,89.00730262374209,
left,left,6.0,0.0,3.0,left,1.0,1.4911363090213854,,speed,space,4.506360347993905,,,,,,0.0,0.0,0.0,1.0,3.0,0.0,6.0,0.0,143.13248708899482,,,,,,,,,143.12156723599765,143.46893137998995,144.28233773101238,144.2666515329911,144.26736742199864,144.28233773101238,144.28233773101238,144.28233773101238,145.78562310899724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,1.4911363090213854,,,,,sub-007,1,random_dot,89.00730262374209,
right,right,7.0,1.0,3.0,right,1.0,1.0496100910240784,,speed,space,4.506360347993905,,,,,,0.0,0.0,0.0,1.0,3.0,1.0,7.0,1.0,145.7982823769853,,,,,,,,,145.78620683500776,146.58246714700363,147.3823012530047,147.37021305400413,147.37072788499063,147.3823012530047,147.3823012530047,147.3823012530047,148.44856486399658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,1.0496100910240784,,,,,sub-007,1,random_dot,89.00730262374209,
left,left,8.0,0.0,4.0,right,0.0,0.690777653013356,,speed,space,4.506360347993905,,,,,,0.0,0.0,0.0,1.0,4.0,0.0,8.0,0.0,148.4630413709965,,,,,,,,,148.4492493190046,149.6411630389921,150.43842514499556,150.42620091501158,150.42698879301315,150.43842514499556,150.43842514499556,150.43842514499556,151.13877130299807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,0.690777653013356,,,,,sub-007,1,random_dot,89.00730262374209,
right,right,9.0,1.0,4.0,left,0.0,0.7930621260020416,,speed,space,4.506360347993905,,,,,,0.0,0.0,0.0,1.0,4.0,1.0,9.0,1.0,151.1646958850033,,,,,,,,,151.1392589279858,152.3349423549953,153.13322381098988,153.12052707499242,153.12121730999206,153.13322381098988,153.13322381098988,153.13322381098988,153.9405603169871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,0.7930621260020416,,,,,sub-007,1,random_dot,89.00730262374209,
right,right,10.0,0.0,5.0,left,0.0,0.8268609819933772,,speed,space,4.506360347993905,,,,,,0.0,0.0,0.0,1.0,5.0,0.0,10.0,1.0,153.95347853199928,,,,,,,,,153.94113655999536,154.03387735999422,154.83625563399983,154.8253712040023,154.82589038601145,154.83625563399983,154.83625563399983,154.83625563399983,155.6753877839947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,0.8268609819933772,,,,,sub-007,1,random_dot,89.00730262374209,
left,left,11.0,1.0,5.0,left,1.0,0.6459884689829778,,speed,space,4.506360347993905,,,,,,0.0,0.0,0.0,1.0,5.0,1.0,11.0,0.0,155.68648579198634,,,,,,,,,155.67596727600903,156.86902018100955,157.6685712079925,157.65710844198475,157.65759814801277,157.6685712079925,157.6685712079925,157.6685712079925,158.31908010298503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.6459884689829778,,,,,sub-007,1,random_dot,89.00730262374209,
right,right,12.0,0.0,6.0,right,1.0,0.6331646920007188,,speed,space,4.506360347993905,,,,,,0.0,0.0,0.0,1.0,6.0,0.0,12.0,1.0,158.32963615001063,,,,,,,,,158.3195782449911,158.6819491579954,159.48106795101194,159.4686922029941,159.46921939600725,159.48106795101194,159.48106795101194,159.48106795101194,160.11833260100684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.6331646920007188,,,,,sub-007,1,random_dot,89.00730262374209,
left,left,13.0,1.0,6.0,left,1.0,2.0124097369844094,,speed,space,4.506360347993905,,,,,,0.0,0.0,0.0,1.0,6.0,1.0,13.0,0.0,160.12792992399773,,,,,,,,,160.1188267749967,160.21992692898493,161.02493883200805,161.01187946199207,161.01257947599515,161.02493883200805,161.02493883200805,161.02493883200805,163.04804801399587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,2.0124097369844094,,,,,sub-007,1,random_dot,89.00730262374209,
right,right,14.0,0.0,7.0,right,1.0,1.5446416180056983,,speed,space,4.506360347993905,,,,,,0.0,0.0,0.0,1.0,7.0,0.0,14.0,1.0,163.05867451700033,,,,,,,,,163.04853349999755,163.84175295601017,164.6441575729987,164.63342407200253,164.6339125300001,164.6441575729987,164.6441575729987,164.6441575729987,166.2027570870123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,1.5446416180056983,,,,,sub-007,1,random_dot,89.00730262374209,
left,left,15.0,1.0,7.0,left,1.0,0.6679176430043299,,speed,space,4.506360347993905,,,,,,0.0,0.0,0.0,1.0,7.0,1.0,15.0,0.0,166.21441637800308,,,,,,,,,166.20329931000015,167.4164480449981,168.21486763001303,168.20064955000998,168.20112957400852,168.21486763001303,168.21486763001303,168.21486763001303,168.89165701001184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.6679176430043299,,,,,sub-007,1,random_dot,89.00730262374209,
left,left,16.0,0.0,8.0,right,0.0,0.4975939879950601,,speed,space,4.506360347993905,,,,,,0.0,0.0,0.0,1.0,8.0,0.0,16.0,0.0,168.9029257830116,,,,,,,,,168.89212286198745,170.09087974298745,170.89482298700025,170.88375808901037,170.8842983529903,170.89482298700025,170.89482298700025,170.89482298700025,171.39778144299635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,0.4975939879950601,,,,,sub-007,1,random_dot,89.00730262374209,
right,right,17.0,1.0,8.0,left,0.0,0.651215924997814,,speed,space,4.506360347993905,,,,,,0.0,0.0,0.0,1.0,8.0,1.0,17.0,1.0,171.41065969699412,,,,,,,,,171.39836192599614,172.19925379101187,172.99659454700304,172.98403179598972,172.98461310198763,172.99659454700304,172.99659454700304,172.99659454700304,173.66082105599344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,0.651215924997814,,,,,sub-007,1,random_dot,89.00730262374209,
left,left,18.0,0.0,9.0,left,1.0,0.5430917819903698,,speed,space,4.506360347993905,,,,,,0.0,0.0,0.0,1.0,9.0,0.0,18.0,0.0,173.67108092000126,,,,,,,,,173.66158395601087,174.85808172100224,175.66403662698576,175.6440573509899,175.64546987699578,175.66403662698576,175.66403662698576,175.66403662698576,176.21740121601033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.5430917819903698,,,,,sub-007,1,random_dot,89.00730262374209,
right,right,19.0,1.0,9.0,right,1.0,0.5566201559850015,,speed,space,4.506360347993905,,,,,,0.0,0.0,0.0,1.0,9.0,1.0,19.0,1.0,176.23228426399874,,,,,,,,,176.21784748800565,176.58301334900898,177.37723880898557,177.36730467199231,177.36774716200307,177.37723880898557,177.37723880898557,177.37723880898557,177.9562451739912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.5566201559850015,,,,,sub-007,1,random_dot,89.00730262374209,
left,left,20.0,0.0,10.0,left,1.0,0.4827190469950437,,speed,space,4.506360347993905,,,,,,0.0,0.0,0.0,1.0,10.0,0.0,20.0,0.0,177.9742815560021,,,,,,,,,177.957454813004,178.308357100992,179.11501380600384,179.0988962620031,179.09960209400742,179.11501380600384,179.11501380600384,179.11501380600384,179.60885774999042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.4827190469950437,,,,,sub-007,1,random_dot,89.00730262374209,
right,right,21.0,1.0,10.0,left,0.0,0.8668012569833081,,speed,space,4.506360347993905,,,,,,0.0,0.0,0.0,1.0,10.0,1.0,21.0,1.0,179.620782648999,,,,,,,,,179.60949145100312,180.4159728889936,181.2154150230053,181.20188892699665,181.20237310699304,181.2154150230053,181.2154150230053,181.2154150230053,182.0930656889977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,0.8668012569833081,,,,,sub-007,1,random_dot,89.00730262374209,
right,right,22.0,0.0,11.0,right,1.0,0.7348007249820512,,speed,space,4.506360347993905,,,,,,0.0,0.0,0.0,1.0,11.0,0.0,22.0,1.0,182.1052406009985,,,,,,,,,182.09363155200845,182.2000985140039,183.00521522198687,182.9937968190061,182.9944733660086,183.00521522198687,183.00521522198687,183.00521522198687,183.7536970640067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.7348007249820512,,,,,sub-007,1,random_dot,89.00730262374209,
left,left,23.0,1.0,11.0,left,1.0,0.981428858009167,,speed,space,4.506360347993905,,,,,,0.0,0.0,0.0,1.0,11.0,1.0,23.0,0.0,183.7657906569948,,,,,,,,,183.75426263400004,183.8660278239986,184.66505564001272,184.650871255988,184.6514045369986,184.66505564001272,184.66505564001272,184.66505564001272,185.65157190099129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.981428858009167,,,,,sub-007,1,random_dot,89.00730262374209,
right,right,24.0,0.0,12.0,left,0.0,3.0150057210121304,,speed,space,4.506360347993905,,,,,,0.0,0.0,0.0,1.0,12.0,0.0,24.0,1.0,185.6653491820034,,,,,,,,,185.65217684500385,186.8481188339938,187.6477936489973,187.63538793000043,187.63586531201145,187.6477936489973,187.6477936489973,187.6477936489973,190.68399855599276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,3.0150057210121304,,,,,sub-007,1,random_dot,89.00730262374209,
left,left,25.0,1.0,12.0,right,0.0,0.5192105419992004,,speed,space,4.506360347993905,,,,,,0.0,0.0,0.0,1.0,12.0,1.0,25.0,0.0,190.69806914200308,,,,,,,,,190.6845408049994,190.78204804399863,191.5823641509924,191.57067568300408,191.57114543099303,191.5823641509924,191.5823641509924,191.5823641509924,192.1060878009885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,0.5192105419992004,,,,,sub-007,1,random_dot,89.00730262374209,
left,left,26.0,0.0,13.0,left,1.0,0.6844778259983286,,speed,space,4.506360347993905,,,,,,0.0,0.0,0.0,1.0,13.0,0.0,26.0,0.0,192.1198579269985,,,,,,,,,192.107112142985,192.90659643299296,193.70161883500987,193.6903401130112,193.69082957299543,193.70161883500987,193.70161883500987,193.70161883500987,194.4011320490099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.6844778259983286,,,,,sub-007,1,random_dot,89.00730262374209,
right,right,27.0,1.0,13.0,right,1.0,0.5927728179958649,,speed,space,4.506360347993905,,,,,,0.0,0.0,0.0,1.0,13.0,1.0,27.0,1.0,194.4145900630101,,,,,,,,,194.40163630299503,194.51612917199964,195.31974637400708,195.30745475698492,195.30797346201143,195.31974637400708,195.31974637400708,195.31974637400708,195.92002829001285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.5927728179958649,,,,,sub-007,1,random_dot,89.00730262374209,
left,left,28.0,0.0,14.0,left,1.0,0.5409987060120329,,speed,space,4.506360347993905,,,,,,0.0,0.0,0.0,1.0,14.0,0.0,28.0,0.0,195.9307721829973,,,,,,,,,195.92056008501092,196.73215344999332,197.54036853500293,197.52049350200105,197.52184914899408,197.54036853500293,197.54036853500293,197.54036853500293,198.10036077399852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.5409987060120329,,,,,sub-007,1,random_dot,89.00730262374209,
right,right,29.0,1.0,14.0,right,1.0,1.1444460850034377,,speed,space,4.506360347993905,,,,,,0.0,0.0,0.0,1.0,14.0,1.0,29.0,1.0,198.1102155979897,,,,,,,,,198.1012342569884,198.45698506198823,199.27259213200887,199.25142754000265,199.252621394,199.27259213200887,199.27259213200887,199.27259213200887,200.42896160800592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,1.1444460850034377,,,,,sub-007,1,random_dot,89.00730262374209,
