direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,stimulusDots.stopped,dots.stopped,respDots.keys,respDots.corr,respDots.rt,respDots.duration,feedback.started,textFeedback.started,feedback.stopped,textFeedback.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,goodbye.started,textGoodbye.started,textGoodbye.stopped,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 74
,,,,,,,,,,,,,,,,,0.0060978999999861,0.0142955000001165,0.0142955000001165,59.162992000000486,space,82.62969480000083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-054,1.0,random_dot,60.08867887215538,
right,right,,0.0,0.0,0.0,1.0,,,,,,,,,59.18758290000005,,,,,,,,,59.1837772000008,60.37669910000022,61.17732620000061,61.16147660000024,61.16151460000037,61.17732620000061,61.17732620000061,61.17732620000061,66.16081310000027,78.99612750000051,left,0.0,41.3115284000005,,78.99764700000014,79.02295640000011,79.51041860000078,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-054,1.0,random_dot,60.08867887215538,
left,left,,0.0,1.0,1.0,0.0,,,,,,,,,79.52663950000078,,,,,,,,,79.51110540000082,80.71020770000086,81.5106379000008,81.49478859999999,81.49482480000006,81.5106379000008,81.5106379000008,81.5106379000008,86.51028640000004,88.01363330000004,right,0.0,29.994758200000437,,88.01459550000072,88.02695420000055,88.5111678000003,88.52679270000044,,,,,,,,,,,,,,,,,,,,,,,,,,sub-054,1.0,random_dot,60.08867887215538,
left,left,,1.0,0.0,2.0,0.0,,,,,,,,,88.52679270000044,,,,,,,,,88.51185610000084,88.87687130000086,89.67730720000054,89.66116920000059,89.66120370000044,89.67730720000054,89.67730720000054,89.67730720000054,94.66068640000049,97.74587120000068,left,1.0,31.552670400000352,,97.74682040000062,97.76825310000004,98.2604353000006,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-054,1.0,random_dot,60.08867887215538,
right,right,,1.0,1.0,3.0,1.0,,,,,,,,,98.2765541000008,,,,,,,,,98.26128730000072,99.46005090000016,100.260542,100.24442180000004,100.2444574000001,100.260542,100.260542,100.260542,105.24397650000084,110.31200160000026,left,0.0,33.535375000000386,,110.3126125000008,110.32632790000024,110.81057400000007,110.82621040000048,,,,,,,,,,,,,,,,,,,,,,,,,,sub-054,1.0,random_dot,60.08867887215538,
left,left,,2.0,0.0,4.0,0.0,,,,,,,,,110.82621040000048,,,,,,,,,110.81106240000008,112.02629780000008,112.82694130000073,112.81077070000084,112.81080640000071,112.82694130000073,112.82694130000073,112.82694130000073,117.81039630000032,118.97820430000048,right,0.0,29.641696099999532,,118.97891880000044,118.99311620000026,119.47710710000048,119.4927645000007,,,,,,,,,,,,,,,,,,,,,,,,,,sub-054,1.0,random_dot,60.08867887215538,
right,right,,2.0,1.0,5.0,1.0,,,,,,,,,119.4927645000007,,,,,,,,,119.47763610000038,119.84277290000044,120.64350130000004,120.62698980000005,120.62702040000022,120.64350130000004,120.64350130000004,120.64350130000004,125.62684180000088,126.84472050000022,right,1.0,29.689940600000227,,126.8461767000008,126.85952400000042,127.34377519999998,127.35963020000054,,,,,,,,,,,,,,,,,,,,,,,,,,sub-054,1.0,random_dot,60.08867887215538,
left,left,,3.0,0.0,6.0,0.0,,,,,,,,,127.35963020000054,,,,,,,,,127.34437480000088,128.55947770000057,129.36014810000052,129.34333420000075,129.34336210000038,129.36014810000052,129.36014810000052,129.36014810000052,134.34347620000062,135.3949749000003,right,0.0,29.524113800000123,,135.3959147000005,135.40966070000013,135.89343670000017,135.9095612000001,,,,,,,,,,,,,,,,,,,,,,,,,,sub-054,1.0,random_dot,60.08867887215538,
right,right,,3.0,1.0,7.0,1.0,,,,,,,,,135.9095612000001,,,,,,,,,135.89405130000068,136.70953870000085,137.51018720000047,137.4937245000001,137.49375780000082,137.51018720000047,137.51018720000047,137.51018720000047,142.49345930000072,143.44577160000065,left,0.0,29.418482900000527,,143.44759240000076,143.4596556000006,143.94410460000017,143.9595218000004,,,,,,,,,,,,,,,,,,,,,,,,,,sub-054,1.0,random_dot,60.08867887215538,
left,left,,4.0,0.0,8.0,0.0,,,,,,,,,143.9595218000004,,,,,,,,,143.94510010000067,144.75957970000036,145.56026680000014,145.5437122000003,145.5437419,145.56026680000014,145.56026680000014,145.56026680000014,150.54355620000024,151.57850580000013,left,1.0,29.49983049999992,,151.5794147000006,151.59281100000044,152.07771550000052,152.09297380000044,,,,,,,,,,,,,,,,,,,,,,,,,,sub-054,1.0,random_dot,60.08867887215538,
right,right,,4.0,1.0,9.0,1.0,,,,,,,,,152.09297380000044,,,,,,,,,152.07849680000072,152.8931035000005,153.6937424000007,153.6778546000005,153.67789100000027,153.6937424000007,153.6937424000007,153.6937424000007,158.6772675000002,159.61223620000055,left,0.0,29.397443300000305,,159.61309430000074,159.62643840000055,160.1109292000001,160.12644630000068,,,,,,,,,,,,,,,,,,,,,,,,,,sub-054,1.0,random_dot,60.08867887215538,
left,left,,5.0,0.0,10.0,0.0,,,,,,,,,160.12644630000068,,,,,,,,,160.11168859999998,161.3264435000001,162.1273086000001,162.1112107000008,162.11124740000014,162.1273086000001,162.1273086000001,162.1273086000001,167.1105004000001,168.4791369000004,left,1.0,29.842519099999663,,168.48010200000044,168.49291920000087,168.97804150000047,168.9929716000006,,,,,,,,,,,,,,,,,,,,,,,,,,sub-054,1.0,random_dot,60.08867887215538,
right,right,,5.0,1.0,11.0,1.0,,,,,,,,,168.9929716000006,,,,,,,,,168.97908330000064,169.34322190000057,170.14383480000015,170.12795840000035,170.12801480000053,170.14383480000015,170.14383480000015,170.14383480000015,175.1433693000008,179.31289030000062,right,1.0,32.64803169999959,,179.3142179000006,179.3263624000001,179.81104180000057,179.82626040000014,,,,,,,,,,,,,,,,,,,,,,,,,,sub-054,1.0,random_dot,60.08867887215538,
left,left,,6.0,0.0,12.0,0.0,,,,,,,,,179.82626040000014,,,,,,,,,179.81176270000014,180.1765830000004,180.97724470000048,180.96130730000004,180.9613429000001,180.97724470000048,180.97724470000048,180.97724470000048,185.96046100000055,187.27810710000085,right,0.0,29.77976199999921,,187.27895420000004,187.2926361,187.7780106,187.7932003000005,,,,,,,,,,,,,,,,,,,,,,,,,,sub-054,1.0,random_dot,60.08867887215538,
right,right,,6.0,1.0,13.0,1.0,,,,,,,,,187.7932003000005,,,,,,,,,187.779141,188.14304320000065,188.94383770000056,188.92761950000025,188.92765550000055,188.94383770000056,188.94383770000056,188.94383770000056,193.92693559999952,194.928868,left,0.0,29.46681229999922,,194.92984870000052,194.9433016000012,195.42814230000025,195.44305500000064,,,,,,,,,,,,,,,,,,,,,,,,,,sub-054,1.0,random_dot,60.08867887215538,
right,right,,7.0,0.0,14.0,1.0,,,,,,,,,195.44305500000064,,,,,,,,,195.4288628000004,195.7929979999999,196.59367099999963,196.5778505999997,196.577887800001,196.59367099999963,196.59367099999963,196.59367099999963,201.57674270000007,202.7293744000008,right,1.0,29.61842240000169,,202.73067060000085,202.742914200001,203.2281396000008,203.24298460000043,,,,,,,,,,,,,,,,,,,,,,,,,,sub-054,1.0,random_dot,60.08867887215538,
left,left,,7.0,1.0,15.0,0.0,,,,,,,,,203.24298460000043,,,,,,,,,203.228845300001,203.5930795000013,204.3937207000008,204.3775241000012,204.37756750000065,204.3937207000008,204.3937207000008,204.3937207000008,209.3771311999999,210.3626661999997,left,1.0,29.452788199999304,,210.3636816999997,210.37654139999995,210.8610405999998,210.8762682000006,,,,,,,,,,,,,,,,,,,,,,,,,,sub-054,1.0,random_dot,60.08867887215538,
right,right,,8.0,0.0,16.0,1.0,,,,,,,,,210.8762682000006,,,,,,,,,210.86174550000123,212.07634469999996,212.87700610000047,212.86095190000103,212.86099019999983,212.87700610000047,212.87700610000047,212.87700610000047,217.86037579999996,218.7455278999996,right,1.0,29.35484110000016,,218.7464062000008,218.75984160000095,219.2442609,219.2598022000011,,,,,,,,,,,,,,,,,,,,,,,,,,sub-054,1.0,random_dot,60.08867887215538,
left,left,,8.0,1.0,17.0,0.0,,,,,,,,,219.2598022000011,,,,,,,,,219.24507350000115,219.6097825999996,220.4103513,220.39434540000093,220.39438100000095,220.4103513,220.4103513,220.4103513,225.4099481000003,226.31257230000028,right,0.0,29.39569870000105,,226.31351910000103,226.3265875999996,226.8108714,226.8265151000005,,,,,,,,,,,,,,,,,,,,,,,,,,sub-054,1.0,random_dot,60.08867887215538,
left,left,,9.0,0.0,18.0,0.0,,,,,,,,,226.8265151000005,,,,,,,,,226.81152440000096,227.17628290000084,227.97705570000016,227.9608724,227.9609124000008,227.97705570000016,227.97705570000016,227.97705570000016,232.9603314000005,233.8787430000002,right,0.0,29.392582499999666,,233.87969330000035,233.89320850000055,234.37760310000067,234.3934606000012,,,,,,,,,,,,,,,,,,,,,,,,,,sub-054,1.0,random_dot,60.08867887215538,
right,right,,9.0,1.0,19.0,1.0,,,,,,,,,234.3934606000012,,,,,,,,,234.37833670000052,234.49297279999973,235.2934978000003,235.27705549999973,235.2770917000007,235.2934978000003,235.2934978000003,235.2934978000003,240.27668130000075,241.17936720000125,right,1.0,29.378576899999644,,241.18039560000125,241.19406000000072,241.69308590000128,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-054,1.0,random_dot,60.08867887215538,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241.69332210000084,241.70967260000089,241.70967260000089,258.3624866,space,40.14691479999874,,,,,,,,,,,,,,,,,,,,sub-054,1.0,random_dot,60.08867887215538,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.3626138000009,258.3766450000012,258.3766450000012,280.7283706999997,space,45.84156139999959,,,,,,,,,,,,,sub-054,1.0,random_dot,60.08867887215538,
right,right,speed,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,288.1476107999997,,,,,,,,,288.1436842000012,288.2429392000004,289.04353270000047,289.0277589999996,289.0277978000004,289.04353270000047,289.04353270000047,289.04353270000047,,292.09554320000007,right,1.0,26.531820600000174,,,,,,,,,,,,,,,,,,,,280.7369757999995,280.7695303000009,280.7695303000009,288.12812440000107,space,30.840327299999444,,,,,,sub-054,1.0,random_dot,60.08867887215538,
left,left,speed,,,,,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,292.1096040000002,,,,,,,,,292.0980866,292.4598237,293.26025650000065,293.2441238000001,293.24415920000047,293.26025650000065,293.26025650000065,293.26025650000065,298.24365670000134,298.2958972999995,right,0.0,28.52793969999857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-054,1.0,random_dot,60.08867887215538,
left,left,speed,,,,,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,298.3094916,,,,,,,,,298.2984763000013,298.65947640000104,299.46019350000006,299.4441310000011,299.4441660000002,299.46019350000006,299.46019350000006,299.46019350000006,,303.34590389999994,left,1.0,27.37798769999881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-054,1.0,random_dot,60.08867887215538,
