direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,stimulusDots.stopped,dots.stopped,respDots.keys,respDots.corr,respDots.rt,respDots.duration,feedback.started,textFeedback.started,feedback.stopped,textFeedback.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,goodbye.started,textGoodbye.started,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 73
right,right,,9.0,0.0,18.0,1.0,,,,,,,,,132.0015448,,,,,,,,,131.98664599999998,132.10184610000002,132.91837740000005,132.9027943,132.90285960000003,132.91837740000005,132.91837740000005,132.91837740000005,,134.61983990000002,right,1.0,20.194255500000025,,134.6209009,134.6328895,135.11810670000003,135.13292299999998,,,,,,,,,,,,,,,,,,,,,,,,,sub-051,1.0,random_dot,60.01820952477024,
left,left,,9.0,1.0,19.0,0.0,,,,,,,,,135.13292299999998,,,,,,,,,135.1190084,135.93297959999998,136.7329258,136.7172156,136.7172467,136.7329258,136.7329258,136.7329258,,140.0494092,left,1.0,21.81166719999996,,140.05000900000002,140.0632686,140.5472088,140.56313350000002,,,,,,,,,,,,,,,,,,,,,,,,,sub-051,1.0,random_dot,60.01820952477024,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.5473165,140.56313350000002,140.56313350000002,150.5439732,space,28.4663558,,,,,,,,,,,,,,,,,,,sub-051,1.0,random_dot,60.01820952477024,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.5440743,150.55800509999997,150.55800509999997,165.43659,space,33.3623886,,,,,,,,,,,,sub-051,1.0,random_dot,60.01820952477024,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,170.3816001,,,,,,,,,170.3773141,170.73017309999997,171.53037049999998,171.5141925,171.5142435,171.53037049999998,171.53037049999998,171.53037049999998,,175.51483,right,1.0,22.463198699999992,,,,,,,,,,,,,,,,,,,,165.44469869999998,165.47943970000003,165.47943970000003,170.36609919999998,space,23.377268699999973,,,,,sub-051,1.0,random_dot,60.01820952477024,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,175.52722709999998,,,,,,,,,175.5180035,176.3270677,177.1275962,177.11227520000003,177.11233180000002,177.1275962,177.1275962,177.1275962,,181.6780571,right,0.0,23.03415299999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-051,1.0,random_dot,60.01820952477024,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,181.6905449,,,,,,,,,181.6803795,182.4906322,183.3072094,183.2917209,183.2917683,183.3072094,183.3072094,183.3072094,188.3048962,188.8572713,right,0.0,24.03029049999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-051,1.0,random_dot,60.01820952477024,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,188.869995,,,,,,,,,188.8590174,189.2197128,190.0202206,190.0046636,190.00472470000005,190.0202206,190.0202206,190.0202206,,192.2723555,left,0.0,20.745880400000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-051,1.0,random_dot,60.01820952477024,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,2.0,0.0,4.0,1.0,192.2844074,,,,,,,,,192.2741629,193.48446550000003,194.2847732,194.2693463,194.2693988,194.2847732,194.2847732,194.2847732,,198.9004438,right,1.0,23.100898099999966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-051,1.0,random_dot,60.01820952477024,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,2.0,1.0,5.0,0.0,198.9147462,,,,,,,,,198.9019837,199.2641962,200.0648709,200.0486687,200.0487078,200.0648709,200.0648709,200.0648709,,201.8328357,left,1.0,20.25879289999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-051,1.0,random_dot,60.01820952477024,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,3.0,0.0,6.0,0.0,201.846258,,,,,,,,,201.8346205,202.1957679,202.9967429,202.9797084,202.9797336,202.9967429,202.9967429,202.9967429,,206.5319205,left,1.0,22.02821209999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-051,1.0,random_dot,60.01820952477024,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,3.0,1.0,7.0,1.0,206.5436947,,,,,,,,,206.5334242,207.3430588,208.1439773,208.1277213,208.127769,208.1439773,208.1439773,208.1439773,,210.8615851,right,1.0,21.197893800000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-051,1.0,random_dot,60.01820952477024,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,4.0,0.0,8.0,0.0,210.8746775,,,,,,,,,210.8633034,211.2245395,212.0248294,212.0091881,212.0092321,212.0248294,212.0248294,212.0248294,,215.7756729,left,1.0,22.243221299999988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-051,1.0,random_dot,60.01820952477024,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,4.0,1.0,9.0,1.0,215.7882091,,,,,,,,,215.7776193,216.5879404,217.3884724,217.3724916,217.3725393,217.3884724,217.3884724,217.3884724,222.3856618,222.5226468,left,0.0,23.62850949999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-051,1.0,random_dot,60.01820952477024,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,5.0,0.0,10.0,0.0,222.5345126,,,,,,,,,222.5243015,222.6346252,223.4351281,223.4200888,223.4201449,223.4351281,223.4351281,223.4351281,,227.4354821,left,1.0,22.49339660000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-051,1.0,random_dot,60.01820952477024,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,5.0,1.0,11.0,1.0,227.448754,,,,,,,,,227.43682450000003,227.5487198,228.3491816,228.33347970000003,228.3335255,228.3491816,228.3491816,228.3491816,,232.4504328,right,1.0,22.58085779999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-051,1.0,random_dot,60.01820952477024,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,6.0,0.0,12.0,0.0,232.4631313,,,,,,,,,232.4521541,233.2622243,234.0625518,234.0477602,234.04781240000003,234.0625518,234.0625518,234.0625518,,237.69747020000003,right,0.0,22.112724999999983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-051,1.0,random_dot,60.01820952477024,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,6.0,1.0,13.0,1.0,237.7100756,,,,,,,,,237.6992083,238.5092748,239.3094537,239.2947044,239.2947646,239.3094537,239.3094537,239.3094537,244.3072245,245.2086707,left,0.0,24.38874730000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-051,1.0,random_dot,60.01820952477024,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,7.0,0.0,14.0,0.0,245.222444,,,,,,,,,245.2104599,245.3220587,246.12256040000003,246.1074473,246.1074898,246.12256040000003,246.12256040000003,246.12256040000003,,250.2562589,left,1.0,22.62289429999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-051,1.0,random_dot,60.01820952477024,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,7.0,1.0,15.0,1.0,250.269312,,,,,,,,,250.2580273,251.0692771,251.8695327,251.853218,251.8532576,251.8695327,251.8695327,251.8695327,,255.5545705,right,1.0,22.179334999999952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-051,1.0,random_dot,60.01820952477024,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,8.0,0.0,16.0,0.0,255.5663665,,,,,,,,,255.5562601,256.3660578,257.1661877,257.15040309999995,257.15044720000003,257.1661877,257.1661877,257.1661877,,261.4336575,left,1.0,22.75559820000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-051,1.0,random_dot,60.01820952477024,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,8.0,1.0,17.0,1.0,261.44667100000004,,,,,,,,,261.4352785,262.24658,263.04693080000004,263.03036050000003,263.03040780000003,263.04693080000004,263.04693080000004,263.04693080000004,,265.53116950000003,left,0.0,20.970578700000036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-051,1.0,random_dot,60.01820952477024,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,9.0,0.0,18.0,1.0,265.5442151,,,,,,,,,265.53313419999995,265.89425329999995,266.69447190000005,266.6789437,266.6789871,266.69447190000005,266.69447190000005,266.69447190000005,,269.6948381,right,1.0,21.48354990000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-051,1.0,random_dot,60.01820952477024,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,9.0,1.0,19.0,0.0,269.70768210000006,,,,,,,,,269.69637220000004,270.0583384,270.8584326,270.8431952,270.84323770000003,270.8584326,270.8584326,270.8584326,275.856546,276.22492120000004,left,1.0,23.853633899999977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-051,1.0,random_dot,60.01820952477024,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,10.0,0.0,20.0,1.0,276.238333,,,,,,,,,276.2267317,276.5881995,277.388915,277.37219200000004,277.37223800000004,277.388915,277.388915,277.388915,282.3860222,282.52267500000005,right,1.0,23.613304599999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-051,1.0,random_dot,60.01820952477024,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,10.0,1.0,21.0,0.0,282.5349252,,,,,,,,,282.52428510000004,283.33438880000006,284.13544360000003,284.11883950000004,284.1188991,284.13544360000003,284.13544360000003,284.13544360000003,289.1323191,289.4358427,left,1.0,23.7934113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-051,1.0,random_dot,60.01820952477024,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,11.0,0.0,22.0,1.0,289.44784200000004,,,,,,,,,289.4375172,290.2472742,291.0476718,291.0325282,291.0325786,291.0476718,291.0476718,291.0476718,,292.1001411,left,0.0,19.537297299999977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-051,1.0,random_dot,60.01820952477024,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,11.0,1.0,23.0,0.0,292.1130122,,,,,,,,,292.1019375,292.21313840000005,293.0133235,292.99770320000005,292.9977622,293.0133235,293.0133235,293.0133235,,296.7795099,left,1.0,22.251691900000026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-051,1.0,random_dot,60.01820952477024,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,12.0,0.0,24.0,0.0,296.79341839999995,,,,,,,,,296.7807255,297.1434123,297.94405229999995,297.9282174,297.92826030000003,297.94405229999995,297.94405229999995,297.94405229999995,,300.44510649999995,right,0.0,20.98652899999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-051,1.0,random_dot,60.01820952477024,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,12.0,1.0,25.0,1.0,300.4582227,,,,,,,,,300.4468912,300.5585103,301.35887890000004,301.3426515,301.3427017,301.35887890000004,301.35887890000004,301.35887890000004,,305.5087429,left,0.0,22.640092100000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-051,1.0,random_dot,60.01820952477024,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,13.0,0.0,26.0,0.0,305.522371,,,,,,,,,305.51033959999995,306.72193360000006,307.5223334,307.5066512,307.5067037,307.5223334,307.5223334,307.5223334,312.5192099,312.80505689999995,right,0.0,23.76818099999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-051,1.0,random_dot,60.01820952477024,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,13.0,1.0,27.0,1.0,312.81834260000005,,,,,,,,,312.8068949,313.1683663,313.9686894,313.9524818,313.95252689999995,313.9686894,313.9686894,313.9686894,318.96603430000005,319.434532,right,1.0,23.95683200000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-051,1.0,random_dot,60.01820952477024,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,14.0,0.0,28.0,1.0,319.44806270000004,,,,,,,,,319.43655590000003,320.2475711,321.0484087,321.03238380000005,321.0324431,321.0484087,321.0484087,321.0484087,,325.0323794,left,0.0,22.47810039999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-051,1.0,random_dot,60.01820952477024,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,14.0,1.0,29.0,0.0,325.044767,,,,,,,,,325.0341642,325.1448874,325.9454148,325.92971910000006,325.9297639,325.9454148,325.9454148,325.9454148,,329.8287223,right,0.0,22.364272399999948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-051,1.0,random_dot,60.01820952477024,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,15.0,0.0,30.0,1.0,329.8422415,,,,,,,,,329.8305051,329.9421804,330.74275650000004,330.72681120000004,330.72686710000005,330.74275650000004,330.74275650000004,330.74275650000004,335.7397522,335.7920901,left,0.0,23.54116240000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-051,1.0,random_dot,60.01820952477024,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,15.0,1.0,31.0,0.0,335.80512309999995,,,,,,,,,335.7951709,337.0050123,337.8052493,337.789216,337.7892726,337.8052493,337.8052493,337.8052493,,341.5400562,left,1.0,22.22646070000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-051,1.0,random_dot,60.01820952477024,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,16.0,0.0,32.0,0.0,341.5530481999999,,,,,,,,,341.5416338,342.3519933,343.152432,343.1362402,343.1362947,343.152432,343.152432,343.152432,348.1498405,348.5183587,right,0.0,23.846700000000112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-051,1.0,random_dot,60.01820952477024,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,16.0,1.0,33.0,1.0,348.5319098,,,,,,,,,348.5200841,348.88196229999994,349.6975436,349.6812721,349.6813205,349.6975436,349.6975436,349.6975436,,353.7147757,right,1.0,22.509638300000063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-051,1.0,random_dot,60.01820952477024,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,17.0,0.0,34.0,1.0,353.7282177999999,,,,,,,,,353.7163441,354.0792106,354.8959785,354.87986579999995,354.8799207999999,354.8959785,354.8959785,354.8959785,,358.9123724,right,1.0,22.506637900000044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-051,1.0,random_dot,60.01820952477024,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,17.0,1.0,35.0,0.0,358.9263026,,,,,,,,,358.9144438999999,359.2758231,360.07642279999993,360.06024289999993,360.0602895999999,360.07642279999993,360.07642279999993,360.07642279999993,,364.85992809999993,left,1.0,23.261865500000056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-051,1.0,random_dot,60.01820952477024,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,18.0,0.0,36.0,1.0,364.8727359999999,,,,,,,,,364.86172149999993,365.6726244,366.4726584,366.4571539,366.4572091,366.4726584,366.4726584,366.4726584,,370.5399361,right,1.0,22.551533699999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-051,1.0,random_dot,60.01820952477024,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,18.0,1.0,37.0,0.0,370.5526765,,,,,,,,,370.5418136999999,370.9029964,371.7198105,371.7040804,371.7041322,371.7198105,371.7198105,371.7198105,,375.953744,right,0.0,22.726236700000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-051,1.0,random_dot,60.01820952477024,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,19.0,0.0,38.0,1.0,375.9665927,,,,,,,,,375.9555618,376.066704,376.8675932,376.850907,376.8509618,376.8675932,376.8675932,376.8675932,381.8641473,382.1338959,left,0.0,23.75491990000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-051,1.0,random_dot,60.01820952477024,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,19.0,1.0,39.0,0.0,382.1467342,,,,,,,,,382.1357026,382.4967194999999,383.2968866,383.2815591,383.2816044,383.2968866,383.2968866,383.2968866,,388.1135788,left,1.0,23.30809620000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-051,1.0,random_dot,60.01820952477024,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,20.0,0.0,40.0,0.0,388.126614,,,,,,,,,388.1153838,389.3263832,390.1263622,390.11079699999993,390.110839,390.1263622,390.1263622,390.1263622,395.1237953,395.2761514,left,1.0,23.63210900000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-051,1.0,random_dot,60.01820952477024,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,20.0,1.0,41.0,1.0,395.2890556,,,,,,,,,395.2779937,395.6389289,396.4395297,396.4242198,396.4242785,396.4395297,396.4395297,396.4395297,,400.6400239,right,1.0,22.69233470000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-051,1.0,random_dot,60.01820952477024,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,21.0,0.0,42.0,0.0,400.6532063,,,,,,,,,400.6417858,401.4527196,402.2531202,402.2365493,402.2366026,402.2531202,402.2531202,402.2531202,407.2503465,409.0018660999999,left,1.0,25.22799340000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-051,1.0,random_dot,60.01820952477024,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,21.0,1.0,43.0,1.0,409.0150378999999,,,,,,,,,409.0036589,409.1148791,409.9305883999999,409.9148768,409.9149549,409.9305883999999,409.9305883999999,409.9305883999999,,413.7495708,left,0.0,22.30510520000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-051,1.0,random_dot,60.01820952477024,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,22.0,0.0,44.0,1.0,413.7624025,,,,,,,,,413.7513842999999,414.9620199,415.7624331,415.7461984,415.7462415,415.7624331,415.7624331,415.7624331,420.7595604,421.3457639,right,1.0,24.07090239999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-051,1.0,random_dot,60.01820952477024,
