direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,stimulusDots.stopped,dots.stopped,respDots.keys,respDots.corr,respDots.rt,respDots.duration,feedback.started,textFeedback.started,feedback.stopped,textFeedback.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,goodbye.started,textGoodbye.started,textGoodbye.stopped,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 74
left,left,,8.0,1.0,17.0,0.0,,,,,,,,,92.88499890000004,,,,,,,,,92.86987809999982,93.21859360000008,94.0207019999998,94.0042696999999,94.0043154,94.0207019999998,94.0207019999998,94.0207019999998,,97.07499280000002,left,1.0,34.83415250000007,,97.07602659999976,97.08813770000006,97.57331590000013,97.58836259999998,,,,,,,,,,,,,,,,,,,,,,,,,,sub-027,1.0,random_dot,60.166697853021454,
right,right,,9.0,0.0,18.0,1.0,,,,,,,,,97.58836259999998,,,,,,,,,97.57419040000012,98.7891854999998,99.59104070000012,99.57448479999994,99.57452269999976,99.59104070000012,99.59104070000012,99.59104070000012,,102.27844539999978,right,1.0,34.47426540000015,,102.27918020000016,102.29164679999984,102.7765918,102.79173179999998,,,,,,,,,,,,,,,,,,,,,,,,,,sub-027,1.0,random_dot,60.166697853021454,
left,left,,9.0,1.0,19.0,0.0,,,,,,,,,102.79173179999998,,,,,,,,,102.77761599999984,103.14214270000002,103.94420600000012,103.92758670000012,103.9276319999999,103.94420600000012,103.94420600000012,103.94420600000012,,106.2311623999999,right,0.0,34.08143599999994,,106.23216880000018,106.24838129999988,106.74484380000013,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-027,1.0,random_dot,60.166697853021454,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.74496249999991,106.76156149999996,106.76156149999996,110.5496364999999,space,35.5732794999999,,,,,,,,,,,,,,,,,,,,sub-027,1.0,random_dot,60.166697853021454,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.54974429999992,110.56416660000014,110.56416660000014,117.47116950000007,space,38.690773300000274,,,,,,,,,,,,,sub-027,1.0,random_dot,60.166697853021454,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,120.80891040000006,,,,,,,,,120.80420939999976,121.1548002999998,121.95664850000004,121.93998479999982,121.94002799999998,121.95664850000004,121.95664850000004,121.95664850000004,,123.84370829999988,right,1.0,33.67865400000028,,,,,,,,,,,,,,,,,,,,117.47948240000004,117.53318039999976,117.53318039999976,120.78954410000006,space,35.04209589999982,,,,,,sub-027,1.0,random_dot,60.166697853021454,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,123.85652290000009,,,,,,,,,123.8463271999999,124.65705750000006,125.45886130000008,125.44272360000014,125.4427667,125.45886130000008,125.45886130000008,125.45886130000008,,127.84573450000016,left,1.0,34.167469900000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-027,1.0,random_dot,60.166697853021454,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,127.85935579999978,,,,,,,,,127.8476916999998,127.95948869999984,128.76252459999978,128.74464439999974,128.74468049999996,128.76252459999978,128.76252459999978,128.76252459999978,,131.91435180000008,left,0.0,34.933618300000035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-027,1.0,random_dot,60.166697853021454,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,131.92895850000014,,,,,,,,,131.9160508,132.27896899999996,133.0808876000001,133.06451930000003,133.06456350000008,133.0808876000001,133.0808876000001,133.0808876000001,,136.21806419999984,left,1.0,34.924892499999714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-027,1.0,random_dot,60.166697853021454,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,2.0,0.0,4.0,1.0,136.2315862999999,,,,,,,,,136.21996850000005,136.58235120000018,137.38387319999993,137.36715689999983,137.36721260000013,137.38387319999993,137.38387319999993,137.38387319999993,,139.3043775000001,right,1.0,33.70223189999979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-027,1.0,random_dot,60.166697853021454,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,2.0,1.0,5.0,0.0,139.31728169999997,,,,,,,,,139.30655089999982,139.66734880000013,140.46934699999974,140.45282369999995,140.4528639,140.46934699999974,140.46934699999974,140.46934699999974,,143.07339709999997,right,0.0,34.39622090000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-027,1.0,random_dot,60.166697853021454,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,3.0,0.0,6.0,0.0,143.08642999999984,,,,,,,,,143.0754606999999,143.18681179999976,143.98850439999978,143.97226169999976,143.97230469999977,143.98850439999978,143.98850439999978,143.98850439999978,,146.4256577000001,left,1.0,34.226944300000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-027,1.0,random_dot,60.166697853021454,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,3.0,1.0,7.0,1.0,146.43882359999998,,,,,,,,,146.42746799999986,147.23930299999984,148.04140069999994,148.02492140000004,148.02496459999975,148.04140069999994,148.04140069999994,148.04140069999994,,149.9948000999998,right,1.0,33.73368849999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-027,1.0,random_dot,60.166697853021454,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,4.0,0.0,8.0,0.0,150.00799770000003,,,,,,,,,149.99791219999997,150.1081180000001,150.91015650000008,150.8934220000001,150.89348109999992,150.91015650000008,150.91015650000008,150.91015650000008,,154.71546660000013,left,1.0,35.585793100000046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-027,1.0,random_dot,60.166697853021454,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,4.0,1.0,9.0,1.0,154.72806769999988,,,,,,,,,154.71779370000013,155.0782221999998,155.88112640000008,155.8633331000001,155.86336540000002,155.88112640000008,155.88112640000008,155.88112640000008,,158.0504851999999,right,1.0,33.96458329999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-027,1.0,random_dot,60.166697853021454,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,5.0,0.0,10.0,0.0,158.06357369999978,,,,,,,,,158.05340269999988,158.1646796,158.96685949999983,158.94912290000002,158.94915189999983,158.96685949999983,158.96685949999983,158.96685949999983,,162.76995320000017,right,0.0,35.58918980000044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-027,1.0,random_dot,60.166697853021454,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,5.0,1.0,11.0,1.0,162.78339670000014,,,,,,,,,162.77171640000006,163.5838730999999,164.38600619999988,164.36895550000008,164.36898310000015,164.38600619999988,164.38600619999988,164.38600619999988,,167.0568456000001,right,1.0,34.45959640000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-027,1.0,random_dot,60.166697853021454,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,6.0,0.0,12.0,1.0,167.06987639999988,,,,,,,,,167.05889810000008,167.42035369999985,168.22185850000005,168.20593069999995,168.20598000000018,168.22185850000005,168.22185850000005,168.22185850000005,,171.26006629999983,left,0.0,34.8243394000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-027,1.0,random_dot,60.166697853021454,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,6.0,1.0,13.0,0.0,171.27262010000004,,,,,,,,,171.2626725,172.4733881000002,173.27563759999975,173.25905590000002,173.25909880000015,173.27563759999975,173.27563759999975,173.27563759999975,,175.42880220000006,right,0.0,33.93884170000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-027,1.0,random_dot,60.166697853021454,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,7.0,0.0,14.0,0.0,175.4422966000002,,,,,,,,,175.43041029999995,176.24264360000006,177.04463729999998,177.02843759999996,177.0284772,177.04463729999998,177.04463729999998,177.04463729999998,,179.96646009999995,left,1.0,34.709717700000056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-027,1.0,random_dot,60.166697853021454,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,7.0,1.0,15.0,1.0,179.9786035000002,,,,,,,,,179.9694429000001,181.1796909,181.98169019999975,181.96529689999988,181.9653361999999,181.98169019999975,181.98169019999975,181.98169019999975,,184.4689186999999,right,1.0,34.27298639999981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-027,1.0,random_dot,60.166697853021454,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,8.0,0.0,16.0,1.0,184.48206709999977,,,,,,,,,184.47099369999975,184.58225249999987,185.38394890000015,185.3671122000001,185.36716479999995,185.38394890000015,185.38394890000015,185.38394890000015,,189.07223680000016,left,0.0,35.4714712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-027,1.0,random_dot,60.166697853021454,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,8.0,1.0,17.0,0.0,189.0848179999998,,,,,,,,,189.0753583000001,189.8857002,190.68755729999972,190.67136440000013,190.67140389999983,190.68755729999972,190.68755729999972,190.68755729999972,,194.09274950000008,left,1.0,35.1873470999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-027,1.0,random_dot,60.166697853021454,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,9.0,0.0,18.0,0.0,194.10544290000007,,,,,,,,,194.0955567000001,194.4555298,195.2574995,195.2409930999997,195.24103280000008,195.2574995,195.2574995,195.2574995,,198.42801240000017,left,1.0,34.957400100000086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-027,1.0,random_dot,60.166697853021454,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,9.0,1.0,19.0,1.0,198.4417030999998,,,,,,,,,198.43002579999984,199.2421571,200.04435090000013,200.02748059999976,200.02751820000003,200.04435090000013,200.04435090000013,200.04435090000013,,201.41369059999988,right,1.0,33.150736099999904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-027,1.0,random_dot,60.166697853021454,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,10.0,0.0,20.0,0.0,201.4269046999998,,,,,,,,,201.41588820000013,201.52715940000007,202.32915300000013,202.3122505000001,202.31229059999987,202.32915300000013,202.32915300000013,202.32915300000013,,203.71524069999987,left,1.0,33.16628790000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-027,1.0,random_dot,60.166697853021454,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,10.0,1.0,21.0,1.0,203.72849039999983,,,,,,,,,203.71746540000004,204.5290937,205.3309202999999,205.313592,205.31362309999983,205.3309202999999,205.3309202999999,205.3309202999999,,206.4841261000001,right,1.0,32.94457800000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-027,1.0,random_dot,60.166697853021454,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,11.0,0.0,22.0,0.0,206.4971955000001,,,,,,,,,206.48621980000007,206.5972342,207.3993322000001,207.38295479999988,207.3829962,207.3993322000001,207.3993322000001,207.3993322000001,,209.5198264999999,left,1.0,33.91550360000019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-027,1.0,random_dot,60.166697853021454,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,11.0,1.0,23.0,1.0,209.53249319999983,,,,,,,,,209.52194819999977,210.3333521,211.13509190000013,211.11848759999972,211.11852670000007,211.13509190000013,211.13509190000013,211.13509190000013,,212.65509509999995,left,0.0,33.30002330000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-027,1.0,random_dot,60.166697853021454,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,12.0,0.0,24.0,1.0,212.6680891000001,,,,,,,,,212.65754509999988,213.86901679999983,214.67087039999976,214.65430149999972,214.65434349999987,214.67087039999976,214.67087039999976,214.67087039999976,,216.5741606000001,right,1.0,33.69524030000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-027,1.0,random_dot,60.166697853021454,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,12.0,1.0,25.0,0.0,216.58770300000012,,,,,,,,,216.57625199999984,217.38837599999988,218.18997519999996,218.17368420000005,218.17373839999985,218.18997519999996,218.18997519999996,218.18997519999996,,221.1984048999998,left,1.0,34.78519939999978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-027,1.0,random_dot,60.166697853021454,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,13.0,0.0,26.0,1.0,221.20733560000008,,,,,,,,,221.2002127000001,221.55756800000017,222.3597227,222.34282429999985,222.34286440000005,222.3597227,222.3597227,222.3597227,,224.2629925000001,right,1.0,33.68536030000041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-027,1.0,random_dot,60.166697853021454,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,13.0,1.0,27.0,0.0,224.27618619999976,,,,,,,,,224.26524569999992,224.37628360000008,225.1782429,225.16149170000017,225.1615428,225.1782429,225.1782429,225.1782429,,227.09839120000012,left,1.0,33.7065848000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-027,1.0,random_dot,60.166697853021454,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,14.0,0.0,28.0,1.0,227.11153689999992,,,,,,,,,227.10081630000013,227.4616188,228.26379959999983,228.24704949999975,228.24708599999985,228.26379959999983,228.26379959999983,228.26379959999983,,230.06728699999985,right,1.0,33.5909058000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-027,1.0,random_dot,60.166697853021454,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,14.0,1.0,29.0,0.0,230.0805325000001,,,,,,,,,230.06950449999977,230.43051990000004,231.2324438999999,231.21588740000016,231.21594370000005,231.2324438999999,231.2324438999999,231.2324438999999,,232.7698909000001,left,1.0,33.33281209999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-027,1.0,random_dot,60.166697853021454,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,15.0,0.0,30.0,1.0,232.78190360000008,,,,,,,,,232.77207719999976,233.5829702000001,234.3844748000001,234.3679391000001,234.3679788999998,234.3844748000001,234.3844748000001,234.3844748000001,,235.83784719999997,right,1.0,33.241590100000394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-027,1.0,random_dot,60.166697853021454,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,15.0,1.0,31.0,0.0,235.85088039999985,,,,,,,,,235.83951720000005,236.20107999999985,237.00320839999995,236.98657319999984,236.9866130999999,237.00320839999995,237.00320839999995,237.00320839999995,,238.60615419999976,left,1.0,33.39146050000045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-027,1.0,random_dot,60.166697853021454,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,16.0,0.0,32.0,1.0,238.61939070000017,,,,,,,,,238.6081067,238.96965619999992,239.77183830000013,239.7555514999999,239.75560319999977,239.77183830000013,239.77183830000013,239.77183830000013,,241.4582196000001,right,1.0,33.473640799999885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-027,1.0,random_dot,60.166697853021454,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,16.0,1.0,33.0,0.0,241.47123079999983,,,,,,,,,241.4605388,241.5715442000001,242.37339089999975,242.35692389999983,242.35696319999988,242.37339089999975,242.37339089999975,242.37339089999975,,244.82745939999995,left,1.0,34.24145379999982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-027,1.0,random_dot,60.166697853021454,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,17.0,0.0,34.0,0.0,244.84066140000004,,,,,,,,,244.8294056,246.0415849000001,246.8432355,246.8268785,246.82691889999975,246.8432355,246.8432355,246.8432355,,248.9803545,left,1.0,33.92189240000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-027,1.0,random_dot,60.166697853021454,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,17.0,1.0,35.0,1.0,248.9934443000002,,,,,,,,,248.9821105000001,250.19410599999992,250.9963235,250.97939099999985,250.9794284999998,250.9963235,250.9963235,250.9963235,,253.29999700000008,right,1.0,34.089436000000205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-027,1.0,random_dot,60.166697853021454,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,18.0,0.0,36.0,0.0,253.31301209999992,,,,,,,,,253.30204060000003,253.66342209999996,254.46517649999987,254.4487871000001,254.4488486,254.46517649999987,254.46517649999987,254.46517649999987,,256.4352146000001,left,1.0,33.75028859999975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-027,1.0,random_dot,60.166697853021454,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,18.0,1.0,37.0,1.0,256.44887419999986,,,,,,,,,256.4381822,256.7987594000001,257.60065110000005,257.58411909999995,257.58419079999976,257.60065110000005,257.60065110000005,257.60065110000005,,259.4204208000001,left,0.0,33.60435340000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-027,1.0,random_dot,60.166697853021454,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,19.0,0.0,38.0,1.0,259.43403720000015,,,,,,,,,259.42234830000007,259.78446889999987,260.5860905999998,260.5694482999997,260.56949080000004,260.5860905999998,260.5860905999998,260.5860905999998,,262.6251825999998,left,0.0,33.828711900000144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-027,1.0,random_dot,60.166697853021454,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,19.0,1.0,39.0,0.0,262.63633720000007,,,,,,,,,262.6273090999998,262.73641439999983,263.53828190000013,263.5217539,263.52180929999986,263.53828190000013,263.53828190000013,263.53828190000013,,265.8916955,left,1.0,34.13661779999984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-027,1.0,random_dot,60.166697853021454,
