direction,corrAns,thisN,thisTrialN,thisRepN,respDots.keys,respDots.corr,respDots.rt,respDots.duration,randomInstr,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,stimulusDots.stopped,dots.stopped,practice_trials.respDots.keys,practice_trials.respDots.corr,practice_trials.respDots.rt,practice_trials.respDots.duration,feedback.started,textFeedback.started,feedback.stopped,textFeedback.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,instr_trials.respRandomInstr.keys,instr_trials.respRandomInstr.rt,instr_trials.respRandomInstr.duration,test_trials.respDots.keys,test_trials.respDots.corr,test_trials.respDots.rt,test_trials.respDots.duration,goodbye.started,textGoodbye.started,textGoodbye.stopped,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 88
,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0092052090039942,0.016815167007735,0.016815167007735,33.36716587500996,space,33.30805883402354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-187,1,random_dot,119.93631285821183,
right,right,0.0,0.0,0.0,left,0.0,7.749942833004752,,,,,,0.0,0.0,0.0,1.0,,,,,,,,,33.40325291699264,,,,,,,,,33.38706791700679,34.161414208996575,35.01779929199256,34.94586133401026,34.946374708990334,35.01779929199256,35.01779929199256,35.01779929199256,39.94526450001285,42.77084529199056,left,0.0,7.749942833004752,,42.77896008398966,42.854110084008425,43.2787964589952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-187,1,random_dot,119.93631285821183,
left,left,1.0,1.0,0.0,right,0.0,1.967934584012255,,,,,,0.0,1.0,1.0,0.0,,,,,,,,,43.2847206669976,,,,,,,,,43.2792003749928,43.61915524999495,44.411541875015246,44.40223370899912,44.40275554198888,44.411541875015246,44.411541875015246,44.411541875015246,,46.38670945900958,right,0.0,1.967934584012255,,46.38682829201571,46.39981745899422,46.88457070899312,46.89546766699641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-187,1,random_dot,119.93631285821183,
left,left,2.0,0.0,1.0,right,0.0,5.929853125009686,,,,,,1.0,0.0,2.0,0.0,,,,,,,,,46.89546766699641,,,,,,,,,46.88495345899719,48.085204125003656,48.88827629201114,48.87986549999914,48.880396041990025,48.88827629201114,48.88827629201114,48.88827629201114,53.878783041989664,54.821062125003664,right,0.0,5.929853125009686,,54.821186959015904,54.83822274999693,55.32902991698938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-187,1,random_dot,119.93631285821183,
right,right,3.0,1.0,1.0,right,1.0,3.32762416699552,,,,,,1.0,1.0,3.0,1.0,,,,,,,,,55.33520133400452,,,,,,,,,55.32954529201379,56.51871483400464,57.32128279199242,57.31288949999725,57.31342808401678,57.32128279199242,57.32128279199242,57.32128279199242,,60.65373162500328,right,1.0,3.32762416699552,,60.659454042004654,60.66769079200458,61.15130620900891,61.16228887499892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-187,1,random_dot,119.93631285821183,
right,right,4.0,0.0,2.0,right,1.0,1.4620363749854732,,,,,,2.0,0.0,4.0,1.0,,,,,,,,,61.16228887499892,,,,,,,,,61.1516450420022,61.25102541700471,62.04517466700054,62.03491362501518,62.035405792004894,62.04517466700054,62.04517466700054,62.04517466700054,,63.51352187499288,right,1.0,1.4620363749854732,,63.51364725001622,63.52251524999156,64.01294541699463,64.01838399999542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-187,1,random_dot,119.93631285821183,
left,left,5.0,1.0,2.0,right,0.0,2.638285791996168,,,,,,2.0,1.0,5.0,0.0,,,,,,,,,64.01838399999542,,,,,,,,,64.01333787498879,64.11248591699405,64.90436345900525,64.89622162500746,64.8967839590041,64.90436345900525,64.90436345900525,64.90436345900525,,67.54689054199844,right,0.0,2.638285791996168,,67.55007629201282,67.55911291699158,68.0463835420087,68.05210816700128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-187,1,random_dot,119.93631285821183,
left,left,6.0,0.0,3.0,left,1.0,5.686900416010758,,,,,,3.0,0.0,6.0,0.0,,,,,,,,,68.05210816700128,,,,,,,,,68.04677445901325,68.39579441701062,69.1878499170125,69.17976087500574,69.1802355000109,69.1878499170125,69.1878499170125,69.1878499170125,74.17885079199914,74.88103433401557,left,1.0,5.686900416010758,,74.88448524998967,74.8937099169998,75.37973458401393,75.38568325000233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-187,1,random_dot,119.93631285821183,
right,right,7.0,1.0,3.0,right,1.0,1.3482346249802504,,,,,,3.0,1.0,7.0,1.0,,,,,,,,,75.38568325000233,,,,,,,,,75.3801297500031,76.57932845898904,77.371369667002,77.36331004201202,77.3638300000166,77.371369667002,77.371369667002,77.371369667002,,78.74641858399264,right,1.0,1.3482346249802504,,78.7465357920155,78.76261470900499,79.24643462500535,79.25250408399734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-187,1,random_dot,119.93631285821183,
left,left,8.0,0.0,4.0,right,0.0,0.8584856670058798,,,,,,4.0,0.0,8.0,0.0,,,,,,,,,79.25250408399734,,,,,,,,,79.24682245901204,80.43601320899324,81.22778841698891,81.21966724999947,81.22017358400626,81.22778841698891,81.22778841698891,81.22778841698891,,82.11322570900666,right,0.0,0.8584856670058798,,82.1166873339971,82.12930729199434,82.61342000000877,82.61931441701017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-187,1,random_dot,119.93631285821183,
