direction,corrAns,thisN,thisTrialN,thisRepN,respDots.keys,respDots.corr,respDots.rt,respDots.duration,randomInstr,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,stimulusDots.stopped,dots.stopped,practice_trials.respDots.keys,practice_trials.respDots.corr,practice_trials.respDots.rt,practice_trials.respDots.duration,feedback.started,textFeedback.started,feedback.stopped,textFeedback.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,instr_trials.respRandomInstr.keys,instr_trials.respRandomInstr.rt,instr_trials.respRandomInstr.duration,test_trials.respDots.keys,test_trials.respDots.corr,test_trials.respDots.rt,test_trials.respDots.duration,goodbye.started,textGoodbye.started,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 87
,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0087894170137587,0.0159261250228155,0.0159261250228155,13.319686667004136,space,13.257416374981403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-197,1,random_dot,119.899045003081,
left,left,0.0,0.0,0.0,right,0.0,16.522872250003275,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,13.349390917021084,,,,,,,,,13.329807000001892,14.11482587500359,14.921583333023593,14.903009042027406,14.903515417012386,14.921583333023593,14.921583333023593,14.921583333023593,19.891560500022024,31.455235833011105,right,0.0,16.522872250003275,,31.464770542021142,31.51482691700221,31.958346542000072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-197,1,random_dot,119.899045003081,
right,right,1.0,1.0,0.0,left,0.0,5.574057040998014,,,,,,0.0,1.0,1.0,1.0,,,,,,,,,31.96951750002336,,,,,,,,,31.958891292015323,32.75306687501143,33.5451908330142,33.53685195802245,33.537334750028094,33.5451908330142,33.5451908330142,33.5451908330142,38.53602645802312,39.12193545800983,left,0.0,5.574057040998014,,39.12209070802783,39.13119929202367,39.62016004201723,39.62627845801762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-197,1,random_dot,119.899045003081,
right,right,2.0,0.0,1.0,right,1.0,3.607519791985396,,,,,,1.0,0.0,2.0,1.0,,,,,,,,,39.62627845801762,,,,,,,,,39.62062004202744,40.419711667025695,41.21258516702801,41.20396654200158,41.20457716702367,41.21258516702801,41.21258516702801,41.21258516702801,,44.8313139580132,right,1.0,3.607519791985396,,44.83745875000022,44.843790708022425,45.32726895800442,45.3361111250124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-197,1,random_dot,119.899045003081,
left,left,3.0,1.0,1.0,left,1.0,4.7478393749916,,,,,,1.0,1.0,3.0,0.0,,,,,,,,,45.3361111250124,,,,,,,,,45.327669542020885,45.42611025000224,46.21860070800176,46.21043833301519,46.21095195802627,46.21860070800176,46.21860070800176,46.21860070800176,,50.97134695801651,left,1.0,4.7478393749916,,50.97148966701934,50.98046337501728,51.47047670802567,51.47632108302787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-197,1,random_dot,119.899045003081,
left,left,4.0,0.0,2.0,right,0.0,4.457264541997574,,,,,,2.0,0.0,4.0,0.0,,,,,,,,,51.47632108302787,,,,,,,,,51.47086212501745,51.819845917023486,52.61267408300773,52.60391258302843,52.60438345800503,52.61267408300773,52.61267408300773,52.61267408300773,,57.07210745802149,right,0.0,4.457264541997574,,57.0755767080118,57.08431575002032,57.57084366702475,57.57655987501494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-197,1,random_dot,119.899045003081,
right,right,5.0,1.0,2.0,right,1.0,5.213307458994677,,,,,,2.0,1.0,5.0,1.0,,,,,,,,,57.57655987501494,,,,,,,,,57.57123725002748,58.370077125000535,59.16167975001736,59.15402675000951,59.154493042005925,59.16167975001736,59.16167975001736,59.16167975001736,64.15324975000112,64.37858958300785,right,1.0,5.213307458994677,,64.38180508301593,64.39850433301763,64.88702487500268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-197,1,random_dot,119.899045003081,
left,left,6.0,0.0,3.0,right,0.0,1.375019125000108,,,,,,3.0,0.0,6.0,0.0,,,,,,,,,64.89222266702564,,,,,,,,,64.88740912501817,65.22629008302465,66.01961116702296,66.01069633301813,66.01120545802405,66.01961116702296,66.01961116702296,66.01961116702296,,67.40495633301907,right,0.0,1.375019125000108,,67.40809979202459,67.41682800001581,67.90418820802006,67.9100600000238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-197,1,random_dot,119.899045003081,
right,right,7.0,1.0,3.0,right,1.0,2.752881291991798,,,,,,3.0,1.0,7.0,1.0,,,,,,,,,67.9100600000238,,,,,,,,,67.90464070800226,69.10341158302617,69.89570475000073,69.88746962501318,69.8879262500268,69.89570475000073,69.89570475000073,69.89570475000073,,72.65502295800252,right,1.0,2.752881291991798,,72.65818141700584,72.6672817080107,73.15476587502053,73.16083145802259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-197,1,random_dot,119.899045003081,
right,right,8.0,0.0,4.0,right,1.0,3.660806792002404,,,,,,4.0,0.0,8.0,1.0,,,,,,,,,73.16083145802259,,,,,,,,,73.15527225000551,74.35370666702511,75.14615833302378,75.13731620801263,75.13779200002318,75.14615833302378,75.14615833302378,75.14615833302378,,78.8118422080006,right,1.0,3.660806792002404,,78.81195358300465,78.82029895801679,79.304789833026,79.31101658300031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-197,1,random_dot,119.899045003081,
