direction,corrAns,thisN,thisTrialN,thisRepN,respDots.keys,respDots.corr,respDots.rt,respDots.duration,randomInstr,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,dots.stopped,practice_trials.respDots.keys,practice_trials.respDots.corr,practice_trials.respDots.rt,practice_trials.respDots.duration,feedback.started,textFeedback.started,feedback.stopped,textFeedback.stopped,stimulusDots.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,instr_trials.respRandomInstr.keys,instr_trials.respRandomInstr.rt,instr_trials.respRandomInstr.duration,test_trials.respDots.keys,test_trials.respDots.corr,test_trials.respDots.rt,test_trials.respDots.duration,goodbye.started,textGoodbye.started,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 87
right,right,9.0,1.0,4.0,right,1.0,1.203299765000338,,,,,,4.0,1.0,9.0,1.0,,,,,,,,,37.39360745800013,,,,,,,,,37.38192417499977,38.195168576000015,38.99639769799978,38.98551621300021,38.985902803000045,38.99639769799978,38.99639769799978,38.99639769799978,40.20325915300009,right,1.0,1.203299765000338,,40.20571543899996,40.21760987500011,40.70507354399979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-132,1,random_dot,68.56207999471756,
left,left,10.0,0.0,5.0,right,0.0,1.9735241820003464,,,,,,5.0,0.0,10.0,0.0,,,,,,,,,40.72703093700011,,,,,,,,,40.7055098400001,40.80415676699977,41.606026650999866,41.5954136649998,41.5958790159998,41.606026650999866,41.606026650999866,41.606026650999866,43.59268258700013,right,0.0,1.9735241820003464,,43.596859632999895,43.60662823199982,44.11068714400017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-132,1,random_dot,68.56207999471756,
right,right,11.0,1.0,5.0,left,0.0,0.7233392699999968,,,,,,5.0,1.0,11.0,1.0,,,,,,,,,44.128530469,,,,,,,,,44.111117827999806,44.89514983800018,45.69862497399981,45.6844483609998,45.68492570499984,45.69862497399981,45.69862497399981,45.69862497399981,46.428817597000034,left,0.0,0.7233392699999968,,46.4290452260002,46.43832371100007,46.92180475699979,46.93315939600007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-132,1,random_dot,68.56207999471756,
left,left,12.0,0.0,6.0,right,0.0,0.7927982539999903,,,,,,6.0,0.0,12.0,0.0,,,,,,,,,46.93315939600007,,,,,,,,,46.92224069799977,47.72149254899978,48.518030628999895,48.504928527000175,48.5054027430001,48.518030628999895,48.518030628999895,48.518030628999895,49.31695518000015,right,0.0,0.7927982539999903,,49.317120652000085,49.326543584999854,49.81187882999984,49.81984495999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-132,1,random_dot,68.56207999471756,
right,right,13.0,1.0,6.0,right,1.0,1.2639407699998628,,,,,,6.0,1.0,13.0,1.0,,,,,,,,,49.81984495999996,,,,,,,,,49.81216015700011,50.16859777599984,50.97860613800003,50.96083152600022,50.961164862999794,50.97860613800003,50.97860613800003,50.97860613800003,52.24622990999978,right,1.0,1.2639407699998628,,52.25046866100001,52.26053205900007,52.75192831000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-132,1,random_dot,68.56207999471756,
left,left,14.0,0.0,7.0,right,0.0,1.7952196830001412,,,,,,7.0,0.0,14.0,0.0,,,,,,,,,52.76432487400007,,,,,,,,,52.75235846299984,53.091417888999786,53.89615505800021,53.88530999600016,53.88572673599992,53.89615505800021,53.89615505800021,53.89615505800021,55.69682453199994,right,0.0,1.7952196830001412,,55.70145337299982,55.71211240299999,56.196407652999824,56.20481783300011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-132,1,random_dot,68.56207999471756,
right,right,15.0,1.0,7.0,left,0.0,3.0198786729997664,,,,,,7.0,1.0,15.0,1.0,,,,,,,,,56.20481783300011,,,,,,,,,56.19682069500004,56.29222640299986,57.0915637359999,57.08020389600006,57.08064529500007,57.0915637359999,57.0915637359999,57.0915637359999,60.12150409100013,left,0.0,3.0198786729997664,,60.12167856499991,60.13357633799978,60.62832037899989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-132,1,random_dot,68.56207999471756,
right,right,16.0,0.0,8.0,right,1.0,6.459338084000137,,,,,,8.0,0.0,16.0,1.0,,,,,,,,,60.63790754399997,,,,,,,,,60.62859918499999,61.828400729999885,62.62182848500015,62.611870671999895,62.61216757000011,62.62182848500015,62.62182848500015,62.62182848500015,69.09589011800017,right,1.0,6.459338084000137,,69.09838790200001,69.10889450600007,69.60075645899997,,67.61154618799992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-132,1,random_dot,68.56207999471756,
left,left,17.0,1.0,8.0,right,0.0,2.298345787000017,,,,,,8.0,1.0,17.0,0.0,,,,,,,,,69.61241480799981,,,,,,,,,69.60114831600004,69.96145897999986,70.76187253099988,70.74643267800002,70.74674448099995,70.76187253099988,70.76187253099988,70.76187253099988,73.06316067299986,right,0.0,2.298345787000017,,73.06645261099993,73.0759859599998,73.56388069000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-132,1,random_dot,68.56207999471756,
right,right,18.0,0.0,9.0,right,1.0,1.1497453299998597,,,,,,9.0,0.0,18.0,1.0,,,,,,,,,73.578210055,,,,,,,,,73.56416284399984,73.6632372099998,74.46753425099996,74.45531217300004,74.45602869200002,74.46753425099996,74.46753425099996,74.46753425099996,75.62447090700016,right,1.0,1.1497453299998597,,75.62800361200016,75.63753164499985,76.12488683999982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-132,1,random_dot,68.56207999471756,
left,left,19.0,1.0,9.0,left,1.0,1.3140762590001032,,,,,,9.0,1.0,19.0,0.0,,,,,,,,,76.13428659200008,,,,,,,,,76.125731524,77.31980779600008,78.12804387999995,78.11000081300017,78.11029804300006,78.12804387999995,78.12804387999995,78.12804387999995,79.45312406799985,left,1.0,1.3140762590001032,,79.45325962200013,79.47650162199989,79.96236190199988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-132,1,random_dot,68.56207999471756,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.96247246299981,79.97355819699987,79.97355819699987,81.92942447399992,space,1.9517200269997372,,,,,,,,,,,,,,,,,,,,,,,sub-132,1,random_dot,68.56207999471756,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.92951776900009,81.94139982700017,81.94139982700017,86.76368631500009,space,4.815564942000037,,,,,,,,,,,,,,,,sub-132,1,random_dot,68.56207999471756,
right,right,0.0,0.0,0.0,right,1.0,1.6526495760003854,,accuracy,space,2.8284882429998106,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,89.67249136200007,,,,,,,,,89.66233144199987,90.01129529399986,90.81344334200004,90.80216612599996,90.80325482499984,90.81344334200004,90.81344334200004,90.81344334200004,92.47274095800005,,,,,,,,,,,,,,,,,,,,,,,,86.8053724309998,86.81640351399983,86.81640351399983,89.65652240899999,space,2.8284882429998106,,right,1.0,1.6526495760003854,,,,,sub-132,1,random_dot,68.56207999471756,
left,left,1.0,1.0,0.0,right,0.0,1.3340940330003832,,accuracy,space,2.8284882429998106,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,92.48278336600016,,,,,,,,,92.4731519930001,92.82798821999997,93.62154975800011,93.61128945400014,93.61162317900016,93.62154975800011,93.62154975800011,93.62154975800011,94.9604878209998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,1.3340940330003832,,,,,sub-132,1,random_dot,68.56207999471756,
left,left,2.0,0.0,1.0,left,1.0,1.2493986859999495,,accuracy,space,2.8284882429998106,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,94.9694772769999,,,,,,,,,94.96093276500004,95.3111970599998,96.1234178650002,96.11159167999996,96.1120807369998,96.1234178650002,96.1234178650002,96.1234178650002,97.37910228100009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,1.2493986859999495,,,,,sub-132,1,random_dot,68.56207999471756,
right,right,3.0,1.0,1.0,right,1.0,1.0698858810001184,,accuracy,space,2.8284882429998106,,,,,,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,97.38857954500008,,,,,,,,,97.37951219700015,97.73946622199992,98.53867539400017,98.52814778799984,98.5286047049999,98.53867539400017,98.53867539400017,98.53867539400017,99.61643452599992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,1.0698858810001184,,,,,sub-132,1,random_dot,68.56207999471756,
right,right,4.0,0.0,2.0,left,0.0,0.9967329080000128,,accuracy,space,2.8284882429998106,,,,,,0.0,0.0,0.0,0.0,2.0,0.0,4.0,1.0,99.62606945000016,,,,,,,,,99.61694360499996,99.72619587400004,100.5220978379998,100.51149607900015,100.511959897,100.5220978379998,100.5220978379998,100.5220978379998,101.52864606100002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,0.9967329080000128,,,,,sub-132,1,random_dot,68.56207999471756,
left,left,5.0,1.0,2.0,left,1.0,1.0026996189999409,,accuracy,space,2.8284882429998106,,,,,,0.0,0.0,0.0,0.0,2.0,1.0,5.0,0.0,101.53757544000018,,,,,,,,,101.5289433920002,102.72372610599996,103.530966626,103.5170326880002,103.51748554999996,103.530966626,103.530966626,103.530966626,104.53508630899978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,1.0026996189999409,,,,,sub-132,1,random_dot,68.56207999471756,
left,left,6.0,0.0,3.0,left,1.0,0.9339786870000352,,accuracy,space,2.8284882429998106,,,,,,0.0,0.0,0.0,0.0,3.0,0.0,6.0,0.0,104.54648856799986,,,,,,,,,104.5354937359998,104.63693696400014,105.43871691699997,105.42808378400014,105.42855207999992,105.43871691699997,105.43871691699997,105.43871691699997,106.38618427600022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.9339786870000352,,,,,sub-132,1,random_dot,68.56207999471756,
right,right,7.0,1.0,3.0,right,1.0,1.988260452999839,,accuracy,space,2.8284882429998106,,,,,,0.0,0.0,0.0,0.0,3.0,1.0,7.0,1.0,106.39583031199982,,,,,,,,,106.38653465100016,106.73761293200003,107.53908022099996,107.52821886599986,107.5287054639998,107.53908022099996,107.53908022099996,107.53908022099996,109.53566149400012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,1.988260452999839,,,,,sub-132,1,random_dot,68.56207999471756,
left,left,8.0,0.0,4.0,right,0.0,1.4702515039998616,,accuracy,space,2.8284882429998106,,,,,,0.0,0.0,0.0,0.0,4.0,0.0,8.0,0.0,109.5473297100002,,,,,,,,,109.535961089,109.88679978399978,110.6882612710001,110.67837392299998,110.67864352700008,110.6882612710001,110.6882612710001,110.6882612710001,112.170500833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,1.4702515039998616,,,,,sub-132,1,random_dot,68.56207999471756,
right,right,9.0,1.0,4.0,right,1.0,1.2345077989998572,,accuracy,space,2.8284882429998106,,,,,,0.0,0.0,0.0,0.0,4.0,1.0,9.0,1.0,112.18321325299983,,,,,,,,,112.17083730100012,113.36743557199998,114.16705023900022,114.15399013200022,114.15499972999989,114.16705023900022,114.16705023900022,114.16705023900022,115.4075536649998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,1.2345077989998572,,,,,sub-132,1,random_dot,68.56207999471756,
right,right,10.0,0.0,5.0,left,0.0,3.111982585000078,,accuracy,space,2.8284882429998106,,,,,,0.0,0.0,0.0,0.0,5.0,0.0,10.0,1.0,115.41784598000004,,,,,,,,,115.40827720400011,116.20343403000015,117.00666016600007,116.99509497600002,116.99555716900022,117.00666016600007,117.00666016600007,117.00666016600007,120.12910077300012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,3.111982585000078,,,,,sub-132,1,random_dot,68.56207999471756,
left,left,11.0,1.0,5.0,right,0.0,2.3911322039998595,,accuracy,space,2.8284882429998106,,,,,,0.0,0.0,0.0,0.0,5.0,1.0,11.0,0.0,120.1390244979998,,,,,,,,,120.12959294099984,120.4927717139999,121.2943089209998,121.2792979730002,121.27977235800016,121.2943089209998,121.2943089209998,121.2943089209998,123.69537179200006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,2.3911322039998595,,,,,sub-132,1,random_dot,68.56207999471756,
right,right,12.0,0.0,6.0,right,1.0,1.7852059829997415,,accuracy,space,2.8284882429998106,,,,,,0.0,0.0,0.0,0.0,6.0,0.0,12.0,1.0,123.70485608699984,,,,,,,,,123.69581231599976,124.04799820000017,124.85556866600018,124.84479054199984,124.84525040400013,124.85556866600018,124.85556866600018,124.85556866600018,126.6542331249998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,1.7852059829997415,,,,,sub-132,1,random_dot,68.56207999471756,
left,left,13.0,1.0,6.0,right,0.0,1.5188309290001598,,accuracy,space,2.8284882429998106,,,,,,0.0,0.0,0.0,0.0,6.0,1.0,13.0,0.0,126.66642217299976,,,,,,,,,126.6547711510002,127.00264884599984,127.80019177900022,127.787722348,127.78875425200022,127.80019177900022,127.80019177900022,127.80019177900022,129.32834179300016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,1.5188309290001598,,,,,sub-132,1,random_dot,68.56207999471756,
left,left,14.0,0.0,7.0,left,1.0,0.750518460999956,,accuracy,space,2.8284882429998106,,,,,,0.0,0.0,0.0,0.0,7.0,0.0,14.0,0.0,129.33862433900003,,,,,,,,,129.32871459599983,130.12761507899995,130.92756747700014,130.9123964700002,130.91288664400008,130.92756747700014,130.92756747700014,130.92756747700014,131.69070545900013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.750518460999956,,,,,sub-132,1,random_dot,68.56207999471756,
right,right,15.0,1.0,7.0,left,0.0,1.6775717959999383,,accuracy,space,2.8284882429998106,,,,,,0.0,0.0,0.0,0.0,7.0,1.0,15.0,1.0,131.7010696880002,,,,,,,,,131.6914906359998,132.03412259100014,132.84063802799983,132.82773842300003,132.82820114900005,132.84063802799983,132.84063802799983,132.84063802799983,134.5429658500002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,1.6775717959999383,,,,,sub-132,1,random_dot,68.56207999471756,
right,right,16.0,0.0,8.0,right,1.0,2.446414483999888,,accuracy,space,2.8284882429998106,,,,,,0.0,0.0,0.0,0.0,8.0,0.0,16.0,1.0,134.56091023699992,,,,,,,,,134.54350319200012,134.64544759799992,135.44676152300008,135.43349534299978,135.4338787510001,135.44676152300008,135.44676152300008,135.44676152300008,137.8982622499998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,2.446414483999888,,,,,sub-132,1,random_dot,68.56207999471756,
left,left,17.0,1.0,8.0,right,0.0,3.6255782130001535,,accuracy,space,2.8284882429998106,,,,,,0.0,0.0,0.0,0.0,8.0,1.0,17.0,0.0,137.9114873100002,,,,,,,,,137.89859745600006,137.99971595099987,138.800047102,138.78744319299994,138.788727355,138.800047102,138.800047102,138.800047102,142.430521881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,3.6255782130001535,,,,,sub-132,1,random_dot,68.56207999471756,
left,left,18.0,0.0,9.0,right,0.0,1.629200030999982,,accuracy,space,2.8284882429998106,,,,,,0.0,0.0,0.0,0.0,9.0,0.0,18.0,0.0,142.44132572199987,,,,,,,,,142.43122171899995,142.5293426190001,143.327574808,143.31717779200017,143.31748282399985,143.327574808,143.327574808,143.327574808,144.96537498099997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,1.629200030999982,,,,,sub-132,1,random_dot,68.56207999471756,
right,right,19.0,1.0,9.0,right,1.0,1.2873609520001992,,accuracy,space,2.8284882429998106,,,,,,0.0,0.0,0.0,0.0,9.0,1.0,19.0,1.0,144.97785383500013,,,,,,,,,144.9657273429998,146.16963559099986,146.97225690300002,146.96138654300012,146.96187982799984,146.97225690300002,146.97225690300002,146.97225690300002,148.27468613700012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,1.2873609520001992,,,,,sub-132,1,random_dot,68.56207999471756,
right,right,20.0,0.0,10.0,right,1.0,2.071927546000097,,accuracy,space,2.8284882429998106,,,,,,0.0,0.0,0.0,0.0,10.0,0.0,20.0,1.0,148.2858960919998,,,,,,,,,148.275499201,149.07910678400003,149.8836720459999,149.86971398700007,149.8706349979998,149.8836720459999,149.8836720459999,149.8836720459999,151.96453447800013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,2.071927546000097,,,,,sub-132,1,random_dot,68.56207999471756,
left,left,21.0,1.0,10.0,right,0.0,2.997789652999927,,accuracy,space,2.8284882429998106,,,,,,0.0,0.0,0.0,0.0,10.0,1.0,21.0,0.0,151.9752051549999,,,,,,,,,151.96502446500017,152.32590074500013,153.12817757999983,153.1170117800002,153.11748343399995,153.12817757999983,153.12817757999983,153.12817757999983,156.13689535599997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,2.997789652999927,,,,,sub-132,1,random_dot,68.56207999471756,
left,left,22.0,0.0,11.0,right,0.0,1.963245877999725,,accuracy,space,2.8284882429998106,,,,,,0.0,0.0,0.0,0.0,11.0,0.0,22.0,0.0,156.148876965,,,,,,,,,156.13724894300003,156.4907542320002,157.288361464,157.27748790799978,157.27794622400006,157.288361464,157.288361464,157.288361464,159.26470931599988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,1.963245877999725,,,,,sub-132,1,random_dot,68.56207999471756,
right,right,23.0,1.0,11.0,right,1.0,2.840996081999947,,accuracy,space,2.8284882429998106,,,,,,0.0,0.0,0.0,0.0,11.0,1.0,23.0,1.0,159.2750522770002,,,,,,,,,159.2652255359999,160.06867018100002,160.87917531999983,160.86400137200008,160.86461579900015,160.87917531999983,160.87917531999983,160.87917531999983,163.72898729500002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,2.840996081999947,,,,,sub-132,1,random_dot,68.56207999471756,
left,left,24.0,0.0,12.0,left,1.0,1.7729035930001371,,accuracy,space,2.8284882429998106,,,,,,0.0,0.0,0.0,0.0,12.0,0.0,24.0,0.0,163.73865001100012,,,,,,,,,163.72933162900017,164.92025040599992,165.71628340100006,165.70356016699998,165.7046919569998,165.71628340100006,165.71628340100006,165.71628340100006,167.5040296860002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,1.7729035930001371,,,,,sub-132,1,random_dot,68.56207999471756,
right,right,25.0,1.0,12.0,right,1.0,1.6556938539997643,,accuracy,space,2.8284882429998106,,,,,,0.0,0.0,0.0,0.0,12.0,1.0,25.0,1.0,167.51572459499994,,,,,,,,,167.50477920799997,168.7274952130001,169.5299035319999,169.5164516499999,169.51677830800008,169.5299035319999,169.5299035319999,169.5299035319999,171.19065137500002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,1.6556938539997643,,,,,sub-132,1,random_dot,68.56207999471756,
left,left,26.0,0.0,13.0,left,1.0,2.345970115999989,,accuracy,space,2.8284882429998106,,,,,,0.0,0.0,0.0,0.0,13.0,0.0,26.0,0.0,171.20166912900004,,,,,,,,,171.19142284400004,171.3106046009998,172.10523673199987,172.0943681839999,172.0948291320001,172.10523673199987,172.10523673199987,172.10523673199987,174.4569767779999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,2.345970115999989,,,,,sub-132,1,random_dot,68.56207999471756,
right,right,27.0,1.0,13.0,right,1.0,3.1394411729997955,,accuracy,space,2.8284882429998106,,,,,,0.0,0.0,0.0,0.0,13.0,1.0,27.0,1.0,174.46703846799983,,,,,,,,,174.4580262039999,175.66210856599992,176.46147430700012,176.44994150499997,176.450414766,176.46147430700012,176.46147430700012,176.46147430700012,179.60421079199978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,3.1394411729997955,,,,,sub-132,1,random_dot,68.56207999471756,
right,right,28.0,0.0,14.0,right,1.0,1.324298190999798,,accuracy,space,2.8284882429998106,,,,,,0.0,0.0,0.0,0.0,14.0,0.0,28.0,1.0,179.61622102499996,,,,,,,,,179.60473528300008,180.8031217530001,181.5994744929999,181.58670112500025,181.58793353500005,181.5994744929999,181.5994744929999,181.5994744929999,182.93875927999989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,1.324298190999798,,,,,sub-132,1,random_dot,68.56207999471756,
