direction,corrAns,thisN,thisTrialN,thisRepN,respDots.keys,respDots.corr,respDots.rt,respDots.duration,randomInstr,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,dots.stopped,practice_trials.respDots.keys,practice_trials.respDots.corr,practice_trials.respDots.rt,practice_trials.respDots.duration,feedback.started,textFeedback.started,feedback.stopped,textFeedback.stopped,stimulusDots.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,instr_trials.respRandomInstr.keys,instr_trials.respRandomInstr.rt,instr_trials.respRandomInstr.duration,test_trials.respDots.keys,test_trials.respDots.corr,test_trials.respDots.rt,test_trials.respDots.duration,goodbye.started,textGoodbye.started,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 87
,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0184075139995911,0.0518662289996427,0.0518662289996427,2.947283067999706,space,2.8846871830000964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-234,1,random_dot,89.66192451292284,
right,right,0.0,0.0,0.0,right,1.0,1.6097661949997928,,,,,,0.0,0.0,0.0,1.0,,,,,,,,,2.971811362999688,,,,,,,,,2.958028674000161,3.7439085659998455,4.555811377999817,4.534988391000297,4.535569992999626,4.555811377999817,4.555811377999817,4.555811377999817,6.173891954999817,right,1.0,1.6097661949997928,,6.180527776999952,6.192047102999823,6.684169266999561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-234,1,random_dot,89.66192451292284,
left,left,1.0,1.0,0.0,right,0.0,1.3973963079997702,,,,,,0.0,1.0,1.0,0.0,,,,,,,,,6.69318678000036,,,,,,,,,6.68466630399962,7.466300289999708,8.261467082000308,8.250719661000403,8.25126120799996,8.261467082000308,8.261467082000308,8.261467082000308,9.671558951000408,right,0.0,1.3973963079997702,,9.678663912000047,9.688545998000336,10.17580685899975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-234,1,random_dot,89.66192451292284,
left,left,2.0,0.0,1.0,right,0.0,0.9710084359994652,,,,,,1.0,0.0,2.0,0.0,,,,,,,,,10.198717590000342,,,,,,,,,10.176412488000096,10.51607393500035,11.309530970000196,11.299998206000057,11.300550627999655,11.309530970000196,11.309530970000196,11.309530970000196,12.29004885500035,right,0.0,0.9710084359994652,,12.29015950899975,12.298788617000357,12.784637245999876,12.79294881199985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-234,1,random_dot,89.66192451292284,
right,right,3.0,1.0,1.0,right,1.0,0.9866659479994268,,,,,,1.0,1.0,3.0,1.0,,,,,,,,,12.79294881199985,,,,,,,,,12.785076101000412,13.582686298000226,14.377310292999937,14.36755081499996,14.368094133999875,14.377310292999937,14.377310292999937,14.377310292999937,15.368577451999954,right,1.0,0.9866659479994268,,15.371815122000044,15.38112688199999,15.866478414000085,15.873315638999884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-234,1,random_dot,89.66192451292284,
left,left,4.0,0.0,2.0,right,0.0,2.361310475999744,,,,,,2.0,0.0,4.0,0.0,,,,,,,,,15.873315638999884,,,,,,,,,15.866943678999633,15.96561163899969,16.757839228000194,16.749535928000114,16.749942806000035,16.757839228000194,16.757839228000194,16.757839228000194,19.1259203339996,right,0.0,2.361310475999744,,19.12910269999975,19.13914438899974,19.63395364400003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-234,1,random_dot,89.66192451292284,
right,right,5.0,1.0,2.0,left,0.0,2.3787442180000653,,,,,,2.0,1.0,5.0,1.0,,,,,,,,,19.642821927000117,,,,,,,,,19.634445095000046,19.973365736000236,20.770678339999904,20.758385805000216,20.758944907000117,20.770678339999904,20.770678339999904,20.770678339999904,23.15205999400041,left,0.0,2.3787442180000653,,23.152247226000327,23.160797159999674,23.64998572999957,23.65704508900035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-234,1,random_dot,89.66192451292284,
left,left,6.0,0.0,3.0,right,0.0,1.2927888559997882,,,,,,3.0,0.0,6.0,0.0,,,,,,,,,23.65704508900035,,,,,,,,,23.650426526000047,23.74890716200025,24.54290836200016,24.533719013000336,24.53426098,24.54290836200016,24.54290836200016,24.54290836200016,25.844662385999985,right,0.0,1.2927888559997882,,25.844796139999744,25.85395669799982,26.34213026700036,26.349775773000147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-234,1,random_dot,89.66192451292284,
right,right,7.0,1.0,3.0,right,1.0,2.0591674229999626,,,,,,3.0,1.0,7.0,1.0,,,,,,,,,26.349775773000147,,,,,,,,,26.342598143000032,27.539697537999928,28.3332406239997,28.32307897099963,28.323534428999665,28.3332406239997,28.3332406239997,28.3332406239997,30.39689858699967,right,1.0,2.0591674229999626,,30.400544086999616,30.412768101999973,30.89878519099966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-234,1,random_dot,89.66192451292284,
left,left,8.0,0.0,4.0,left,1.0,2.9160505179997926,,,,,,4.0,0.0,8.0,0.0,,,,,,,,,30.906091529999685,,,,,,,,,30.89926110800025,30.98916962400017,31.79791992799983,31.774116890000187,31.77467979500034,31.79791992799983,31.79791992799983,31.79791992799983,34.71875679099958,left,1.0,2.9160505179997926,,34.71888468399993,34.72838243899969,35.216074768,35.2226142870004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-234,1,random_dot,89.66192451292284,
