direction,corrAns,thisN,thisTrialN,thisRepN,respDots.keys,respDots.corr,respDots.rt,respDots.duration,randomInstr,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,stimulusDots.stopped,dots.stopped,practice_trials.respDots.keys,practice_trials.respDots.corr,practice_trials.respDots.rt,practice_trials.respDots.duration,feedback.started,textFeedback.started,feedback.stopped,textFeedback.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,instr_trials.respRandomInstr.keys,instr_trials.respRandomInstr.rt,instr_trials.respRandomInstr.duration,test_trials.respDots.keys,test_trials.respDots.corr,test_trials.respDots.rt,test_trials.respDots.duration,goodbye.started,textGoodbye.started,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 87
,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0028740000000198,0.0075692000000344,0.0075692000000344,39.85892949999993,space,39.83703660000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-098,1,random_dot,60.09940441491093,
right,right,0.0,0.0,0.0,right,1.0,19.34984650000001,,,,,,0.0,0.0,0.0,1.0,,,,,,,,,39.900914599999965,,,,,,,,,39.89621739999996,39.969217699999945,40.77084479999996,40.7527063,40.753119500000025,40.77084479999996,40.77084479999996,40.77084479999996,45.753499499999975,60.134627199999954,right,1.0,19.34984650000001,,60.1515703,60.15697019999993,60.65060700000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-098,1,random_dot,60.09940441491093,
left,left,1.0,1.0,0.0,left,1.0,5.800041800000031,,,,,,0.0,1.0,1.0,0.0,,,,,,,,,60.66689280000003,,,,,,,,,60.65099829999997,61.83356070000002,62.63314219999995,62.617453299999966,62.6180316,62.63314219999995,62.63314219999995,62.63314219999995,67.61564109999995,68.43373869999994,left,1.0,5.800041800000031,,68.43386459999999,68.44966099999999,68.93364539999993,68.94900849999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-098,1,random_dot,60.09940441491093,
right,right,2.0,0.0,1.0,right,1.0,5.572778300000095,,,,,,1.0,0.0,2.0,1.0,,,,,,,,,68.94900849999999,,,,,,,,,68.93401489999997,69.0490221,69.8489611,69.83348939999996,69.83387579999999,69.8489611,69.8489611,69.8489611,74.84853220000002,75.43242239999995,right,1.0,5.572778300000095,,75.43258189999995,75.44796969999993,75.93269880000003,75.94923040000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-098,1,random_dot,60.09940441491093,
left,left,3.0,1.0,1.0,left,1.0,6.752008100000012,,,,,,1.0,1.0,3.0,0.0,,,,,,,,,75.94923040000003,,,,,,,,,75.93316749999997,77.13237409999999,77.93171729999995,77.91560159999995,77.91614889999994,77.93171729999995,77.93171729999995,77.93171729999995,82.93149719999997,84.69840569999997,left,1.0,6.752008100000012,,84.69854069999997,84.71398090000002,85.19818350000003,85.21449050000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-098,1,random_dot,60.09940441491093,
right,right,4.0,0.0,2.0,right,1.0,5.752633800000012,,,,,,2.0,0.0,4.0,1.0,,,,,,,,,85.21449050000001,,,,,,,,,85.19852400000002,85.99759029999996,86.79696619999993,86.78144710000004,86.78185199999996,86.79696619999993,86.79696619999993,86.79696619999993,91.79666710000004,92.56409940000005,right,1.0,5.752633800000012,,92.56425079999995,92.57913970000004,93.06381149999991,93.08027689999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-098,1,random_dot,60.09940441491093,
left,left,5.0,1.0,2.0,left,1.0,5.69817850000004,,,,,,2.0,1.0,5.0,0.0,,,,,,,,,93.08027689999994,,,,,,,,,93.0642295,93.8793667,94.67930209999996,94.66303759999994,94.66350709999996,94.67930209999996,94.67930209999996,94.67930209999996,99.6784411,100.37945309999998,left,1.0,5.69817850000004,,100.3796046,100.3951283,100.87884659999996,100.8950982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-098,1,random_dot,60.09940441491093,
right,right,6.0,0.0,3.0,right,1.0,5.012322100000006,,,,,,3.0,0.0,6.0,1.0,,,,,,,,,100.8950982,,,,,,,,,100.87935519999996,101.24505390000002,102.04423859999996,102.02819309999995,102.02855220000004,102.04423859999996,102.04423859999996,102.04423859999996,107.02777389999994,107.0613072,right,1.0,5.012322100000006,,107.061466,107.07789819999994,107.56091889999992,107.57754590000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-098,1,random_dot,60.09940441491093,
left,left,7.0,1.0,3.0,left,1.0,1.183691299999964,,,,,,3.0,1.0,7.0,0.0,,,,,,,,,107.57754590000002,,,,,,,,,107.5613482,108.3607058,109.16009380000004,109.14374799999996,109.14425589999996,109.16009380000004,109.16009380000004,109.16009380000004,,110.36091409999996,left,1.0,1.183691299999964,,110.36103630000002,110.37752549999992,110.86155940000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-098,1,random_dot,60.09940441491093,
left,left,8.0,0.0,4.0,left,1.0,1.182727600000021,,,,,,4.0,0.0,8.0,0.0,,,,,,,,,110.87820839999996,,,,,,,,,110.86214099999997,112.06068240000002,112.86047029999996,112.84447119999992,112.84508459999996,112.86047029999996,112.86047029999996,112.86047029999996,,114.0603579,left,1.0,1.182727600000021,,114.06048680000004,114.0765569,114.5616159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-098,1,random_dot,60.09940441491093,
