direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,stimulusDots.stopped,dots.stopped,respDots.keys,respDots.corr,respDots.rt,respDots.duration,feedback.started,textFeedback.started,textFeedback.stopped,feedback.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,goodbye.started,textGoodbye.started,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 73
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.32572629999777,63.34083149999788,63.34083149999788,89.96840870000597,space,44.77785309999308,,,,,,,,,,,,,,,,,,,sub-060,1.0,random_dot,60.022172193285066,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.96850830000767,89.98234960000264,89.98234960000264,91.75098150000848,space,19.919354099984048,,,,,,,,,,,,sub-060,1.0,random_dot,60.022172193285066,
right,right,speed,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,92.25317989999894,,,,,,,,,92.24806260000332,92.5967665000062,93.3968898000021,93.38126960000956,93.3813450000016,93.3968898000021,93.3968898000021,93.3968898000021,,94.46504480000294,right,1.0,19.21752769999148,,,,,,,,,,,,,,,,,,,,91.7636874000018,91.78844020000544,91.78844020000544,92.23226990000694,space,18.59492629999295,,,,,sub-060,1.0,random_dot,60.022172193285066,
left,left,speed,,,,,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,94.47838110000885,,,,,,,,,94.4684927000053,94.57834860000004,95.37837580000632,95.36229129999992,95.3623602000007,95.37837580000632,95.37837580000632,95.37837580000632,,97.46131779999996,left,1.0,20.222545299999183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-060,1.0,random_dot,60.022172193285066,
left,left,speed,,,,,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,97.47518380000838,,,,,,,,,97.4632505000045,97.8254406000051,98.6253110999969,98.60955609999657,98.60961569999928,98.6253110999969,98.6253110999969,98.6253110999969,,103.4900248000049,left,1.0,23.01390099999844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-060,1.0,random_dot,60.022172193285066,
right,right,speed,,,,,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,103.50325249999878,,,,,,,,,103.49234989999968,103.85271980000834,104.65317340000183,104.63729070000409,104.63735160000216,104.65317340000183,104.65317340000183,104.65317340000183,,106.13726410000528,right,1.0,19.623429500003112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-060,1.0,random_dot,60.022172193285066,
right,right,speed,,,,,0.0,0.0,0.0,1.0,2.0,0.0,4.0,1.0,106.15068600000814,,,,,,,,,106.13991150000948,106.5002392000024,107.30055800000264,107.28425450000212,107.28430670000672,107.30055800000264,107.30055800000264,107.30055800000264,,108.91814900000465,left,0.0,19.76736939998227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-060,1.0,random_dot,60.022172193285066,
left,left,speed,,,,,0.0,0.0,0.0,1.0,2.0,1.0,5.0,0.0,108.9314713000058,,,,,,,,,108.92075360000308,109.73096290000832,110.53086620000248,110.51522750000004,110.51528900000268,110.53086620000248,110.53086620000248,110.53086620000248,,115.07888749999984,right,0.0,22.68492119999428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-060,1.0,random_dot,60.022172193285066,
right,right,speed,,,,,0.0,0.0,0.0,1.0,3.0,0.0,6.0,1.0,115.09236999999848,,,,,,,,,115.0813238999981,115.44209510000655,116.24233740000636,116.22640470000624,116.22646449999591,116.24233740000636,116.24233740000636,116.24233740000636,,117.77659789999598,right,1.0,19.684778599999845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-060,1.0,random_dot,60.022172193285066,
left,left,speed,,,,,0.0,0.0,0.0,1.0,3.0,1.0,7.0,0.0,117.78975429999991,,,,,,,,,117.77917460000026,118.98884299999918,119.78911820000212,119.77321500000836,119.77331730000152,119.78911820000212,119.78911820000212,119.78911820000212,,120.83882299999824,left,1.0,19.191086399994678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-060,1.0,random_dot,60.022172193285066,
left,left,speed,,,,,0.0,0.0,0.0,1.0,4.0,0.0,8.0,0.0,120.85319809999784,,,,,,,,,120.83999310000218,120.95291970000837,121.75302910000028,121.73600260000968,121.73601720000444,121.75302910000028,121.75302910000028,121.75302910000028,,122.5545606000087,right,0.0,18.94461880000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-060,1.0,random_dot,60.022172193285066,
right,right,speed,,,,,0.0,0.0,0.0,1.0,4.0,1.0,9.0,1.0,122.5684212000051,,,,,,,,,122.55633669999952,122.91850420000264,123.73470420000376,123.71818399999756,123.71821710000222,123.73470420000376,123.73470420000376,123.73470420000376,,128.41486679999798,right,1.0,22.82066569999733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-060,1.0,random_dot,60.022172193285066,
left,left,speed,,,,,0.0,0.0,0.0,1.0,5.0,0.0,10.0,0.0,128.42905299999984,,,,,,,,,128.41727040000842,129.22833009999886,130.028109699997,130.0131235000008,130.01319330000842,130.028109699997,130.028109699997,130.028109699997,,132.12882739999625,right,0.0,20.25106829998549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-060,1.0,random_dot,60.022172193285066,
right,right,speed,,,,,0.0,0.0,0.0,1.0,5.0,1.0,11.0,1.0,132.14236230000097,,,,,,,,,132.1314648999978,132.2425602000003,133.04269290000957,133.02671770000595,133.02677409999887,133.04269290000957,133.04269290000957,133.04269290000957,,133.91148270000122,right,1.0,19.016841099990412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-060,1.0,random_dot,60.022172193285066,
left,left,speed,,,,,0.0,0.0,0.0,1.0,6.0,0.0,12.0,0.0,133.9241761000012,,,,,,,,,133.9135740000056,134.7241095000063,135.5244234999991,135.5085165000055,135.50857639999597,135.5244234999991,135.5244234999991,135.5244234999991,,136.9751149000076,left,1.0,19.59523289999925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-060,1.0,random_dot,60.022172193285066,
right,right,speed,,,,,0.0,0.0,0.0,1.0,6.0,1.0,13.0,1.0,136.9883811000036,,,,,,,,,136.97778139999718,137.78775020000467,138.58783210000547,138.571669500001,138.5717222000094,138.58783210000547,138.58783210000547,138.58783210000547,,139.6397999000037,right,1.0,19.19665199999872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-060,1.0,random_dot,60.022172193285066,
left,left,speed,,,,,0.0,0.0,0.0,1.0,7.0,0.0,14.0,0.0,139.65255430000252,,,,,,,,,139.6423930000019,140.45194890000857,141.25236759999825,141.2361074000073,141.23617669999658,141.25236759999825,141.25236759999825,141.25236759999825,,142.02149110000755,left,1.0,18.91167579998728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-060,1.0,random_dot,60.022172193285066,
right,right,speed,,,,,0.0,0.0,0.0,1.0,7.0,1.0,15.0,1.0,142.03393060000965,,,,,,,,,142.02444999999716,142.38371069999994,143.18390410000575,143.16787679999834,143.16793650000182,143.18390410000575,143.18390410000575,143.18390410000575,,144.03579330000505,right,1.0,18.99106299999403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-060,1.0,random_dot,60.022172193285066,
left,left,speed,,,,,0.0,0.0,0.0,1.0,8.0,0.0,16.0,0.0,144.04877530000522,,,,,,,,,144.03885759999685,144.84793920000084,145.6479546000046,145.63216249999823,145.63222260000475,145.6479546000046,145.6479546000046,145.6479546000046,,150.54561570000078,left,1.0,23.036466200006544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-060,1.0,random_dot,60.022172193285066,
right,right,speed,,,,,0.0,0.0,0.0,1.0,8.0,1.0,17.0,1.0,150.5590080999973,,,,,,,,,150.54797220000182,151.7580874999985,152.55813330000092,152.54189069999848,152.54194409999764,152.55813330000092,152.55813330000092,152.55813330000092,,153.7425990000047,right,1.0,19.331894499991904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-060,1.0,random_dot,60.022172193285066,
left,left,speed,,,,,0.0,0.0,0.0,1.0,9.0,0.0,18.0,0.0,153.75599990000774,,,,,,,,,153.74500160000753,153.85625949999667,154.65620460000355,154.64031909999903,154.6403788000025,154.65620460000355,154.65620460000355,154.65620460000355,,158.28711940000358,right,0.0,21.772268000000626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-060,1.0,random_dot,60.022172193285066,
right,right,speed,,,,,0.0,0.0,0.0,1.0,9.0,1.0,19.0,1.0,158.30188090000593,,,,,,,,,158.28789439999673,159.10142839999753,159.90130270000373,159.88534680000157,159.88541240000632,159.90130270000373,159.90130270000373,159.90130270000373,,164.082046800002,right,1.0,22.32125909999013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-060,1.0,random_dot,60.022172193285066,
right,right,speed,,,,,0.0,0.0,0.0,1.0,10.0,0.0,20.0,1.0,164.09569010000268,,,,,,,,,164.08476100000553,164.89527760000783,165.6947846999974,165.67974890000187,165.67981810000492,165.6947846999974,165.6947846999974,165.6947846999974,,167.69538200000534,left,0.0,20.149781199987046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-060,1.0,random_dot,60.022172193285066,
left,left,speed,,,,,0.0,0.0,0.0,1.0,10.0,1.0,21.0,0.0,167.70880570000736,,,,,,,,,167.6981269000098,168.05837440000323,168.85838000000513,168.84253989999706,168.842593399997,168.85838000000513,168.85838000000513,168.85838000000513,173.8535472000076,173.95614059999934,right,0.0,23.235809499994502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-060,1.0,random_dot,60.022172193285066,
left,left,speed,,,,,0.0,0.0,0.0,1.0,11.0,0.0,22.0,0.0,173.9698859000055,,,,,,,,,173.95881460000237,174.76903480000328,175.5685560999991,175.5527022000024,175.55275509999774,175.5685560999991,175.5685560999991,175.5685560999991,,177.88584220000484,left,1.0,20.46083159999398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-060,1.0,random_dot,60.022172193285066,
right,right,speed,,,,,0.0,0.0,0.0,1.0,11.0,1.0,23.0,1.0,177.89927019999595,,,,,,,,,177.888586400004,178.69847859999572,179.4985508999962,179.48302040000272,179.48309010000958,179.4985508999962,179.4985508999962,179.4985508999962,,180.5994447999983,right,1.0,19.25164339999901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-060,1.0,random_dot,60.022172193285066,
right,right,speed,,,,,0.0,0.0,0.0,1.0,12.0,0.0,24.0,1.0,180.61322749999815,,,,,,,,,180.60161959999823,181.4128652000072,182.21245869999984,182.1967106000084,182.19676590000745,182.21245869999984,182.21245869999984,182.21245869999984,,182.9146044000081,right,1.0,18.851126399982604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-060,1.0,random_dot,60.022172193285066,
left,left,speed,,,,,0.0,0.0,0.0,1.0,12.0,1.0,25.0,0.0,182.9278338000004,,,,,,,,,182.9172800000088,184.12676559999815,184.92676260000732,184.91170599999896,184.91179959999863,184.92676260000732,184.92676260000732,184.92676260000732,,189.24275400000624,left,1.0,22.458244299981743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-060,1.0,random_dot,60.022172193285066,
left,left,speed,,,,,0.0,0.0,0.0,1.0,13.0,0.0,26.0,0.0,189.25573260000965,,,,,,,,,189.2462287000089,190.054732500008,190.87078009999823,190.8547959999996,190.85484010000076,190.87078009999823,190.87078009999823,190.87078009999823,,192.17160760000115,right,0.0,19.44052340000053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-060,1.0,random_dot,60.022172193285066,
right,right,speed,,,,,0.0,0.0,0.0,1.0,13.0,1.0,27.0,1.0,192.18585940000776,,,,,,,,,192.1737932999968,193.3848810000054,194.18467980000423,194.1690655999992,194.1691329000023,194.18467980000423,194.18467980000423,194.18467980000423,,194.90357999999836,right,1.0,18.858041399988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-060,1.0,random_dot,60.022172193285066,
right,right,speed,,,,,0.0,0.0,0.0,1.0,14.0,0.0,28.0,1.0,194.91671089999727,,,,,,,,,194.9067886999983,196.11587880000295,196.91541879999568,196.89999740000349,196.90006020000143,196.91541879999568,196.91541879999568,196.91541879999568,,197.60065560000655,right,1.0,18.83627830000478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-060,1.0,random_dot,60.022172193285066,
left,left,speed,,,,,0.0,0.0,0.0,1.0,14.0,1.0,29.0,0.0,197.6143419,,,,,,,,,197.60338250000493,198.81301920000988,199.6129590000055,199.5969610000029,199.59701389999827,199.6129590000055,199.6129590000055,199.6129590000055,,200.7475259000057,right,0.0,19.27764250000473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-060,1.0,random_dot,60.022172193285066,
left,left,speed,,,,,0.0,0.0,0.0,1.0,15.0,0.0,30.0,0.0,200.76121749999584,,,,,,,,,200.75017729999672,201.5605127000017,202.3602926000021,202.3448597000097,202.3449130000081,202.3602926000021,202.3602926000021,202.3602926000021,,202.89574960000755,right,0.0,18.680552799996804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-060,1.0,random_dot,60.022172193285066,
right,right,speed,,,,,0.0,0.0,0.0,1.0,15.0,1.0,31.0,1.0,202.90938929999535,,,,,,,,,202.89852230000545,203.00908730000083,203.8090030000021,203.7931055000081,203.79315820000195,203.8090030000021,203.8090030000021,203.8090030000021,,207.17416769999545,right,1.0,21.50530909998633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-060,1.0,random_dot,60.022172193285066,
left,left,speed,,,,,0.0,0.0,0.0,1.0,16.0,0.0,32.0,0.0,207.18851490000088,,,,,,,,,207.17623949999688,207.2884778000007,208.0882610999979,208.07278519999815,208.07283930000267,208.0882610999979,208.0882610999979,208.0882610999979,,208.8233922000072,left,1.0,18.88491389999399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-060,1.0,random_dot,60.022172193285066,
right,right,speed,,,,,0.0,0.0,0.0,1.0,16.0,1.0,33.0,1.0,208.83720310000356,,,,,,,,,208.82618830000865,209.18671870000253,209.98667019999996,209.97113630000968,209.9711886000005,209.98667019999996,209.98667019999996,209.98667019999996,,210.9712079000019,right,1.0,19.123572099982997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-060,1.0,random_dot,60.022172193285066,
right,right,speed,,,,,0.0,0.0,0.0,1.0,17.0,0.0,34.0,1.0,210.9849283000076,,,,,,,,,210.97384639999652,211.7842501999985,212.58420939999635,212.5684132000024,212.5684681999992,212.58420939999635,212.58420939999635,212.58420939999635,,214.13500229999767,right,1.0,19.69316229999822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-060,1.0,random_dot,60.022172193285066,
left,left,speed,,,,,0.0,0.0,0.0,1.0,17.0,1.0,35.0,0.0,214.1487000000052,,,,,,,,,214.1377657999983,214.2486467999988,215.0484699000081,215.03272170000128,215.0327742000081,215.0484699000081,215.0484699000081,215.0484699000081,,215.8167204000056,left,1.0,18.90902930000448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-060,1.0,random_dot,60.022172193285066,
left,left,speed,,,,,0.0,0.0,0.0,1.0,18.0,0.0,36.0,0.0,215.8305543000024,,,,,,,,,215.8194683000038,216.6299127999955,217.4291391000006,217.4143583999976,217.4144249999954,217.4291391000006,217.4291391000006,217.4291391000006,,219.14762270000935,left,1.0,19.853853399996297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-060,1.0,random_dot,60.022172193285066,
right,right,speed,,,,,0.0,0.0,0.0,1.0,18.0,1.0,37.0,1.0,219.16065370000436,,,,,,,,,219.15063800000644,220.3595889999997,221.159470700004,221.1441499000066,221.1442104000016,221.159470700004,221.159470700004,221.159470700004,,221.7125029000017,right,1.0,18.695750299986685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-060,1.0,random_dot,60.022172193285066,
left,left,speed,,,,,0.0,0.0,0.0,1.0,19.0,0.0,38.0,0.0,221.72482709999892,,,,,,,,,221.71617590000096,221.82537410000805,222.62524170000688,222.60969379999733,222.6097643999965,222.62524170000688,222.62524170000688,222.62524170000688,,223.14258220000195,left,1.0,18.66366500000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-060,1.0,random_dot,60.022172193285066,
right,right,speed,,,,,0.0,0.0,0.0,1.0,19.0,1.0,39.0,1.0,223.1570633000083,,,,,,,,,223.14469420000387,223.25719709999976,224.0567107000097,224.0416534999968,224.04172239999752,224.0567107000097,224.0567107000097,224.0567107000097,,224.57581399999617,right,1.0,18.658347999997204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-060,1.0,random_dot,60.022172193285066,
right,right,speed,,,,,0.0,0.0,0.0,1.0,20.0,0.0,40.0,1.0,224.58894020000295,,,,,,,,,224.5790413000068,224.6888187000004,225.48907920000784,225.4731446000078,225.4732151000062,225.48907920000784,225.48907920000784,225.48907920000784,,226.32458100000804,left,0.0,18.97522849998495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-060,1.0,random_dot,60.022172193285066,
