direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,dots.stopped,respDots.keys,respDots.corr,respDots.rt,respDots.duration,feedback.started,textFeedback.started,feedback.stopped,textFeedback.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,stimulusDots.stopped,goodbye.started,textGoodbye.started,textGoodbye.stopped,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 74
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,20.0,0.0,40.0,1.0,276.86579979999806,,,,,,,,,276.851854699984,276.9659185000055,277.7655664999911,277.7493195999996,277.74933930000407,277.7655664999911,277.7655664999911,277.7655664999911,280.8997110000055,right,1.0,29.002281600027345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-043,1.0,random_dot,59.80267509104013,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,20.0,1.0,41.0,0.0,280.9151203999936,,,,,,,,,280.90055120000034,282.11562209998374,282.91560079998453,282.89973330000066,282.89975869999034,282.91560079998453,282.91560079998453,282.91560079998453,285.6161386999884,left,1.0,28.57778240001062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-043,1.0,random_dot,59.80267509104013,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,21.0,0.0,42.0,0.0,285.6315064999799,,,,,,,,,285.61704869999085,286.4320499000023,287.2322045000037,287.2164390999824,287.21646189998137,287.2322045000037,287.2322045000037,287.2322045000037,289.11607119999826,left,1.0,27.75141500000609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-043,1.0,random_dot,59.80267509104013,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,21.0,1.0,43.0,1.0,289.13177869998617,,,,,,,,,289.11748049999005,289.23147769999923,290.0319870999956,290.01636330000474,290.016387199983,290.0319870999956,290.0319870999956,290.0319870999956,291.698774199991,right,1.0,27.54420430000755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-043,1.0,random_dot,59.80267509104013,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,22.0,0.0,44.0,0.0,291.7158996999788,,,,,,,,,291.69964399997843,292.0491340000008,292.8488559999969,292.8329087999882,292.832931699988,292.8488559999969,292.8488559999969,292.8488559999969,294.86553199999616,left,1.0,27.884507400012808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-043,1.0,random_dot,59.80267509104013,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,22.0,1.0,45.0,1.0,294.8816860999796,,,,,,,,,294.86687999998685,296.06524110000464,296.865838800004,296.84818749999977,296.84820979999495,296.865838800004,296.865838800004,296.865838800004,300.1321185999841,right,1.0,29.139520800003083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-043,1.0,random_dot,59.80267509104013,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,23.0,0.0,46.0,0.0,300.148071100004,,,,,,,,,300.13298049999867,300.94812389998697,301.74845630000345,301.73239119999926,301.7324215999979,301.74845630000345,301.74845630000345,301.74845630000345,303.1988655999885,left,1.0,27.315924099995755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-043,1.0,random_dot,59.80267509104013,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,23.0,1.0,47.0,1.0,303.2147857999953,,,,,,,,,303.19983649998903,304.4145819999976,305.21520269999746,305.20012439999846,305.2001570999855,305.21520269999746,305.21520269999746,305.21520269999746,310.2986646000063,right,1.0,30.95020500000101,,,,,,,,,,,,,,,,,,,,,,,,,,,310.2147668999969,,,,,sub-043,1.0,random_dot,59.80267509104013,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,24.0,0.0,48.0,0.0,310.3144673999923,,,,,,,,,310.3000644999847,310.66507869999623,311.46426199999405,311.44787509998423,311.4478937999811,311.46426199999405,311.46426199999405,311.46426199999405,313.55024109999067,left,1.0,27.965357399982167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-043,1.0,random_dot,59.80267509104013,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,24.0,1.0,49.0,1.0,313.56467989998055,,,,,,,,,313.55124219998834,314.3647329999949,315.16462609998416,315.14849900000263,315.1485225999786,315.16462609998416,315.16462609998416,315.16462609998416,317.3327819999831,right,1.0,28.039252400019905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-043,1.0,random_dot,59.80267509104013,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,25.0,0.0,50.0,0.0,317.3480830999906,,,,,,,,,317.3337377999851,318.1480304999859,318.94798599998467,318.93169199998374,318.9317364000017,318.94798599998467,318.94798599998467,318.94798599998467,320.632654999994,left,1.0,27.56389369998942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-043,1.0,random_dot,59.80267509104013,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,25.0,1.0,51.0,1.0,320.6484326999925,,,,,,,,,320.6335700000054,321.8482083999843,322.6481389999972,322.6314575999859,322.63147599998047,322.6481389999972,322.6481389999972,322.6481389999972,324.9816009999777,right,1.0,28.20144460001029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-043,1.0,random_dot,59.80267509104013,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,26.0,0.0,52.0,1.0,324.997707100003,,,,,,,,,324.9826311999932,325.3476706999936,326.147970799997,326.1316143999866,326.13164859998506,326.147970799997,326.147970799997,326.147970799997,327.34785349998856,left,0.0,27.068477599998005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-043,1.0,random_dot,59.80267509104013,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,26.0,1.0,53.0,0.0,327.3640180999937,,,,,,,,,327.3487355999823,327.6980738999846,328.4976707999885,328.48145510000177,328.48147430000245,328.4976707999885,328.4976707999885,328.4976707999885,329.66509599998244,right,0.0,27.0340308000159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-043,1.0,random_dot,59.80267509104013,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,27.0,0.0,54.0,1.0,329.68055819999427,,,,,,,,,329.6660339999944,330.0145663000003,330.81410059999325,330.7983877999941,330.79840759999934,330.81410059999325,330.81410059999325,330.81410059999325,332.7151585999818,right,1.0,27.771975499985277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-043,1.0,random_dot,59.80267509104013,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,27.0,1.0,55.0,0.0,332.73053489997983,,,,,,,,,332.71608029998606,332.8309831999941,333.63075079998816,333.6148720000056,333.6148915999802,333.63075079998816,333.63075079998816,333.63075079998816,334.9991747000022,left,1.0,27.247720000013945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-043,1.0,random_dot,59.80267509104013,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,28.0,0.0,56.0,0.0,335.0138876999845,,,,,,,,,335.0001052999869,335.114866399992,335.9144252999977,335.8982441999833,335.8982723999943,335.9144252999977,335.9144252999977,335.9144252999977,337.1648398999823,left,1.0,27.128593000001278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-043,1.0,random_dot,59.80267509104013,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,28.0,1.0,57.0,1.0,337.1809624999878,,,,,,,,,337.1657499999856,337.2802246999927,338.08073849999346,338.0647775999969,338.0648078999948,338.08073849999346,338.08073849999346,338.08073849999346,339.9144231999817,right,1.0,27.699298100022133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-043,1.0,random_dot,59.80267509104013,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,29.0,0.0,58.0,1.0,339.9304286999977,,,,,,,,,339.9152495999879,340.71414090000326,341.5140517999825,341.4979460999893,341.49796519998927,341.5140517999825,341.5140517999825,341.5140517999825,343.0489361999789,right,1.0,27.39766460002284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-043,1.0,random_dot,59.80267509104013,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,29.0,1.0,59.0,0.0,343.06377769997925,,,,,,,,,343.04987739998614,343.4142652000009,344.2136374999827,344.19785619998584,344.1978792999871,344.2136374999827,344.2136374999827,344.2136374999827,345.4474006999808,right,0.0,27.09955190002802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-043,1.0,random_dot,59.80267509104013,
,,accuracy,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-043,1.0,random_dot,59.80267509104013,
left,left,speed,,,,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,348.8634397999849,,,,,,,,,348.85475139998016,348.9635696999904,349.7642610000039,349.74780819998705,349.7478295000037,349.7642610000039,349.7642610000039,349.7642610000039,350.4309054999904,left,1.0,26.544386700028557,,,,,,,,,,,,,,,,,,,,345.4482083999901,345.46389559999807,345.46389559999807,348.84850709998864,space,29.25450009998167,,,,,,,sub-043,1.0,random_dot,59.80267509104013,
right,right,speed,,,,,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,350.44699929998023,,,,,,,,,350.43200119998073,351.2471644000034,352.0471768999996,352.0310409999802,352.03106409998145,352.0471768999996,352.0471768999996,352.0471768999996,352.6641873999906,right,1.0,26.49021400001948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-043,1.0,random_dot,59.80267509104013,
right,right,speed,,,,,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,352.6800465999986,,,,,,,,,352.66516639999463,353.88031539999065,354.6806123999995,354.66377909999574,354.66379819999565,354.6806123999995,354.6806123999995,354.6806123999995,355.23101399998995,left,0.0,26.426267100003315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-043,1.0,random_dot,59.80267509104013,
left,left,speed,,,,,0.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,355.2467438000021,,,,,,,,,355.2319128999952,356.04755379998824,356.8468321999826,356.8308374999906,356.83085989998654,356.8468321999826,356.8468321999826,356.8468321999826,357.5815135999874,right,0.0,26.60162559998571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-043,1.0,random_dot,59.80267509104013,
right,right,speed,,,,,0.0,1.0,1.0,1.0,2.0,0.0,4.0,1.0,357.59722850000253,,,,,,,,,357.5824389999907,357.69723809999414,358.496576799982,358.48043699999107,358.4804590999847,358.496576799982,358.496576799982,358.496576799982,359.28093269999954,right,1.0,26.649603099998785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-043,1.0,random_dot,59.80267509104013,
left,left,speed,,,,,0.0,1.0,1.0,1.0,2.0,1.0,5.0,0.0,359.2972226999991,,,,,,,,,359.2817669999786,360.0803524999937,360.879867599986,360.8647383999778,360.8647727999778,360.879867599986,360.879867599986,360.879867599986,362.2978384000016,right,0.0,27.28226610002457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-043,1.0,random_dot,59.80267509104013,
left,left,speed,,,,,0.0,1.0,1.0,1.0,3.0,0.0,6.0,0.0,362.31289830000605,,,,,,,,,362.2987625999958,363.1139258999901,363.9131477999909,363.89729150000494,363.8973222000059,363.9131477999909,363.9131477999909,363.9131477999909,365.5474011999904,left,1.0,27.51171650001197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-043,1.0,random_dot,59.80267509104013,
right,right,speed,,,,,0.0,1.0,1.0,1.0,3.0,1.0,7.0,1.0,365.563419299986,,,,,,,,,365.5483697000018,366.7636144999997,367.5630949999904,367.5469944999786,367.54701330000535,367.5630949999904,367.5630949999904,367.5630949999904,369.5978292999789,right,1.0,27.90860990001238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-043,1.0,random_dot,59.80267509104013,
right,right,speed,,,,,0.0,1.0,1.0,1.0,4.0,0.0,8.0,1.0,369.6129140999983,,,,,,,,,369.5988428999845,370.4134140999813,371.2132749999873,371.1977579999948,371.1977837999875,371.2132749999873,371.2132749999873,371.2132749999873,372.6142524000024,right,1.0,27.27379390000715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-043,1.0,random_dot,59.80267509104013,
left,left,speed,,,,,0.0,1.0,1.0,1.0,4.0,1.0,9.0,0.0,372.62977599998703,,,,,,,,,372.6151930000051,372.7303338999918,373.529549400002,373.5140940999845,373.514113799989,373.529549400002,373.529549400002,373.529549400002,374.2974743999948,left,1.0,26.64672040002188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-043,1.0,random_dot,59.80267509104013,
left,left,speed,,,,,0.0,1.0,1.0,1.0,5.0,0.0,10.0,0.0,374.3128906000056,,,,,,,,,374.29837569998926,375.5132609999855,376.3125693000038,376.29655790000106,376.2965872999921,376.3125693000038,376.3125693000038,376.3125693000038,376.8475058999902,right,0.0,26.41048479999881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-043,1.0,random_dot,59.80267509104013,
right,right,speed,,,,,0.0,1.0,1.0,1.0,5.0,1.0,11.0,1.0,376.8637102999783,,,,,,,,,376.8484905999794,378.0636015000055,378.8635326999938,378.84644059999846,378.8464592999953,378.8635326999938,378.8635326999938,378.8635326999938,379.6641517999815,right,1.0,26.674243300018134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-043,1.0,random_dot,59.80267509104013,
right,right,speed,,,,,0.0,1.0,1.0,1.0,6.0,0.0,12.0,1.0,379.6793805999914,,,,,,,,,379.665139299992,380.4798307000019,381.2797082999896,381.2638162999938,381.2638387999905,381.2797082999896,381.2797082999896,381.2797082999896,382.0803618000064,right,1.0,26.67435330001172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-043,1.0,random_dot,59.80267509104013,
left,left,speed,,,,,0.0,1.0,1.0,1.0,6.0,1.0,13.0,0.0,382.0960954999901,,,,,,,,,382.08134499998414,382.89652359997854,383.6960430000036,383.68060069999774,383.6806201,383.6960430000036,383.6960430000036,383.6960430000036,387.06365090000327,right,0.0,29.231305199995404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-043,1.0,random_dot,59.80267509104013,
right,right,speed,,,,,0.0,1.0,1.0,1.0,7.0,0.0,14.0,1.0,387.07908369999495,,,,,,,,,387.0646679000056,387.4296501999779,388.2293483999965,388.213440099993,388.2134625999897,388.2293483999965,388.2293483999965,388.2293483999965,391.03001339998445,right,1.0,28.675761099992087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-043,1.0,random_dot,59.80267509104013,
left,left,speed,,,,,0.0,1.0,1.0,1.0,7.0,1.0,15.0,0.0,391.0457200999954,,,,,,,,,391.0308766999806,392.2295548999973,393.02972439999576,393.0134018999816,393.0134249999828,393.02972439999576,393.02972439999576,393.02972439999576,394.1140816999832,left,1.0,26.954181899986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-043,1.0,random_dot,59.80267509104013,
left,left,speed,,,,,0.0,1.0,1.0,1.0,8.0,0.0,16.0,0.0,394.1290044999914,,,,,,,,,394.114994100004,394.47956849998445,395.27939839998726,395.2638378999836,395.2638569999836,395.27939839998726,395.27939839998726,395.27939839998726,396.6300775999844,left,1.0,27.22690780000994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-043,1.0,random_dot,59.80267509104013,
right,right,speed,,,,,0.0,1.0,1.0,1.0,8.0,1.0,17.0,1.0,396.64568059999146,,,,,,,,,396.6310011000023,397.84587429999374,398.6459631999896,398.629754900001,398.6297917999909,398.6459631999896,398.6459631999896,398.6459631999896,399.7302078999928,right,1.0,26.96318090002751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-043,1.0,random_dot,59.80267509104013,
left,left,speed,,,,,0.0,1.0,1.0,1.0,9.0,0.0,18.0,0.0,399.7456231999968,,,,,,,,,399.7311126999848,400.9455941999913,401.7458502999798,401.7299272999808,401.7299501999805,401.7458502999798,401.7458502999798,401.7458502999798,402.5969948999991,left,1.0,26.72860830000718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-043,1.0,random_dot,59.80267509104013,
right,right,speed,,,,,0.0,1.0,1.0,1.0,9.0,1.0,19.0,1.0,402.6125256999803,,,,,,,,,402.5979116999952,403.8121245999937,404.61254189998726,404.59658369998215,404.5966062999796,404.61254189998726,404.61254189998726,404.61254189998726,405.5133169000037,right,1.0,26.774117799999654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-043,1.0,random_dot,59.80267509104013,
right,right,speed,,,,,0.0,1.0,1.0,1.0,10.0,0.0,20.0,1.0,405.5291266999848,,,,,,,,,405.514234799979,405.6291419999907,406.4290247999888,406.4130549999827,406.41307429998415,406.4290247999888,406.4290247999888,406.4290247999888,406.9964534000028,right,1.0,26.44216039997991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-043,1.0,random_dot,59.80267509104013,
left,left,speed,,,,,0.0,1.0,1.0,1.0,10.0,1.0,21.0,0.0,407.0120353999955,,,,,,,,,406.9973296999815,407.8129632000055,408.6117611999798,408.5960536999919,408.5960729999933,408.6117611999798,408.6117611999798,408.6117611999798,409.3141399000015,left,1.0,26.56899460000568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-043,1.0,random_dot,59.80267509104013,
right,right,speed,,,,,0.0,1.0,1.0,1.0,11.0,0.0,22.0,1.0,409.3288708000037,,,,,,,,,409.3151986000012,410.5295796999999,411.3289716999861,411.3129193999921,411.3129418999888,411.3289716999861,411.3289716999861,411.3289716999861,411.9461103999929,right,1.0,26.49225189999561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-043,1.0,random_dot,59.80267509104013,
left,left,speed,,,,,0.0,1.0,1.0,1.0,11.0,1.0,23.0,0.0,411.9628006999847,,,,,,,,,411.9471174000064,413.1624599999923,413.9621277999832,413.9460433000058,413.9460625000065,413.9621277999832,413.9621277999832,413.9621277999832,414.7790856999927,left,1.0,26.684819200017955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-043,1.0,random_dot,59.80267509104013,
right,right,speed,,,,,0.0,1.0,1.0,1.0,12.0,0.0,24.0,1.0,414.7949609999778,,,,,,,,,414.7800027999911,415.9785938999848,416.77919169998495,416.7627920999949,416.7628113999963,416.77919169998495,416.77919169998495,416.77919169998495,417.52974850000464,right,1.0,26.62317320003058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-043,1.0,random_dot,59.80267509104013,
left,left,speed,,,,,0.0,1.0,1.0,1.0,12.0,1.0,25.0,0.0,417.5451608999865,,,,,,,,,417.5306465000031,417.8954779999913,418.6948309,418.6786863000016,418.6787047999969,418.6948309,418.6948309,418.6948309,419.56304969999474,left,1.0,26.731188800011296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-043,1.0,random_dot,59.80267509104013,
left,left,speed,,,,,0.0,1.0,1.0,1.0,13.0,0.0,26.0,0.0,419.5785479999904,,,,,,,,,419.5640435999958,419.6784611000039,420.4792410999944,420.4637570999912,420.46378019999247,420.4792410999944,420.4792410999944,420.4792410999944,421.69569940000656,right,0.0,27.08936630000244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-043,1.0,random_dot,59.80267509104013,
right,right,speed,,,,,0.0,1.0,1.0,1.0,13.0,1.0,27.0,1.0,421.7115078000061,,,,,,,,,421.6967349000042,422.9120130999945,423.7118104999827,423.6962702999881,423.6962937999924,423.7118104999827,423.7118104999827,423.7118104999827,424.6127483999881,right,1.0,26.766127100010635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-043,1.0,random_dot,59.80267509104013,
right,right,speed,,,,,0.0,1.0,1.0,1.0,14.0,0.0,28.0,1.0,424.6292190999957,,,,,,,,,424.61371730000246,425.4121018000005,426.21219609997934,426.19614630000433,426.1961694000056,426.21219609997934,426.21219609997934,426.21219609997934,427.1800729999959,right,1.0,26.83857310001622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-043,1.0,random_dot,59.80267509104013,
left,left,speed,,,,,0.0,1.0,1.0,1.0,14.0,1.0,29.0,0.0,427.1949397999852,,,,,,,,,427.18148679999285,427.99566389998654,428.79504669999005,428.77928479999537,428.779309000005,428.79504669999005,428.79504669999005,428.79504669999005,429.5292328999785,left,1.0,26.60246760002337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-043,1.0,random_dot,59.80267509104013,
left,left,speed,,,,,0.0,1.0,1.0,1.0,15.0,0.0,30.0,0.0,429.54558770000585,,,,,,,,,429.5301309000061,429.89491350000026,430.6950518999947,430.6789871999936,430.6790066999965,430.6950518999947,430.6950518999947,430.6950518999947,431.5469591000001,left,1.0,26.71487250001519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-043,1.0,random_dot,59.80267509104013,
right,right,speed,,,,,0.0,1.0,1.0,1.0,15.0,1.0,31.0,1.0,431.5617743000039,,,,,,,,,431.5481273999904,431.6614887999895,432.4619824999827,432.44594519998645,432.4459641999856,432.4619824999827,432.4619824999827,432.4619824999827,433.1126270999957,right,1.0,26.51533140000538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-043,1.0,random_dot,59.80267509104013,
left,left,speed,,,,,0.0,1.0,1.0,1.0,16.0,0.0,32.0,0.0,433.1283771999879,,,,,,,,,433.1136853999924,433.4783685999864,434.2781713999866,434.2626529999834,434.2626725999871,434.2781713999866,434.2781713999866,434.2781713999866,434.94574619998457,left,1.0,26.5359005999926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-043,1.0,random_dot,59.80267509104013,
right,right,speed,,,,,0.0,1.0,1.0,1.0,16.0,1.0,33.0,1.0,434.96132360000047,,,,,,,,,434.94659639999736,435.0614180999983,435.8617238999868,435.8455556999834,435.8455750999856,435.8617238999868,435.8617238999868,435.8617238999868,436.5620984999987,right,1.0,26.57244720001472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-043,1.0,random_dot,59.80267509104013,
right,right,speed,,,,,0.0,1.0,1.0,1.0,17.0,0.0,34.0,1.0,436.57788009999786,,,,,,,,,436.56309929999406,437.3776830999996,438.1787900000054,438.1617365999846,438.1617556999845,438.1787900000054,438.1787900000054,438.1787900000054,438.89645450000535,right,1.0,26.586074100021506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-043,1.0,random_dot,59.80267509104013,
left,left,speed,,,,,0.0,1.0,1.0,1.0,17.0,1.0,35.0,0.0,438.9112263999996,,,,,,,,,438.8976037999964,439.7124244000006,440.511470700003,440.4953208999941,440.4953568000056,440.511470700003,440.511470700003,440.511470700003,442.11249379999936,right,0.0,27.466179500013823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-043,1.0,random_dot,59.80267509104013,
left,left,speed,,,,,0.0,1.0,1.0,1.0,18.0,0.0,36.0,0.0,442.1277051999932,,,,,,,,,442.11339809998753,442.9281783000042,443.72812089999206,443.71290939999744,443.7129416999815,443.72812089999206,443.72812089999206,443.72812089999206,445.3125576000021,left,1.0,27.46064549998846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-043,1.0,random_dot,59.80267509104013,
right,right,speed,,,,,0.0,1.0,1.0,1.0,18.0,1.0,37.0,1.0,445.3281416999816,,,,,,,,,445.3135293999803,445.6780297999794,446.47810069998377,446.4624627000012,446.46248560000095,446.47810069998377,446.47810069998377,446.47810069998377,447.32960299999104,right,1.0,26.71911249999539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-043,1.0,random_dot,59.80267509104013,
right,right,speed,,,,,0.0,1.0,1.0,1.0,19.0,0.0,38.0,1.0,447.3442467999994,,,,,,,,,447.3306545999949,448.144418699987,448.9444053999905,448.92863799998304,448.9286572999845,448.9444053999905,448.9444053999905,448.9444053999905,450.7624050999875,left,0.0,27.686412299983203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-043,1.0,random_dot,59.80267509104013,
left,left,speed,,,,,0.0,1.0,1.0,1.0,19.0,1.0,39.0,0.0,450.7783845999802,,,,,,,,,450.763323799998,451.9775301000045,452.77799669999513,452.76181739999447,452.7618363999936,452.77799669999513,452.77799669999513,452.77799669999513,453.412757699989,left,1.0,26.508121099992422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-043,1.0,random_dot,59.80267509104013,
right,right,speed,,,,,0.0,1.0,1.0,1.0,20.0,0.0,40.0,1.0,453.427543400001,,,,,,,,,453.41395649997867,453.7781682999921,454.577895800001,454.56226419997984,454.562283199979,454.577895800001,454.577895800001,454.577895800001,455.1289262000064,right,1.0,26.43014400001266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-043,1.0,random_dot,59.80267509104013,
left,left,speed,,,,,0.0,1.0,1.0,1.0,20.0,1.0,41.0,0.0,455.1450038999901,,,,,,,,,455.1298213999835,455.4945308000024,456.2945337999845,456.27910580000025,456.2791394999949,456.2945337999845,456.2945337999845,456.2945337999845,457.1132654999965,left,1.0,26.68643110000994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-043,1.0,random_dot,59.80267509104013,
right,right,speed,,,,,0.0,1.0,1.0,1.0,21.0,0.0,42.0,1.0,457.1277283999953,,,,,,,,,457.11443970000255,458.3283383999951,459.1274810000032,459.1117569000053,459.1117876000062,459.1274810000032,459.1274810000032,459.1274810000032,459.8130354000023,right,1.0,26.55483350000577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-043,1.0,random_dot,59.80267509104013,
left,left,speed,,,,,0.0,1.0,1.0,1.0,21.0,1.0,43.0,0.0,459.8277940999833,,,,,,,,,459.8139875000052,460.62743339999,461.4277517999872,461.4115423999901,461.4115608999855,461.4277517999872,461.4277517999872,461.4277517999872,461.9615518999926,left,1.0,26.4131818000169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-043,1.0,random_dot,59.80267509104013,
left,left,speed,,,,,0.0,1.0,1.0,1.0,22.0,0.0,44.0,0.0,461.9773672999872,,,,,,,,,461.9624304999888,462.3279879000038,463.12783469998976,463.11189179998473,463.1119197999942,463.12783469998976,463.12783469998976,463.12783469998976,463.6622803999926,left,1.0,26.410694899997907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-043,1.0,random_dot,59.80267509104013,
right,right,speed,,,,,0.0,1.0,1.0,1.0,22.0,1.0,45.0,1.0,463.6774300999823,,,,,,,,,463.6631703999883,464.4780824999907,465.27744429997983,465.2610152999987,465.2610338999948,465.27744429997983,465.27744429997983,465.27744429997983,465.8620484999847,right,1.0,26.45085839999956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-043,1.0,random_dot,59.80267509104013,
