direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,dots.stopped,respDots.keys,respDots.corr,respDots.rt,respDots.duration,feedback.started,textFeedback.started,feedback.stopped,textFeedback.stopped,stimulusDots.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,goodbye.started,textGoodbye.started,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 73
left,left,,4.0,1.0,9.0,0.0,,,,,,,,,38.164639199967496,,,,,,,,,38.15075729996897,38.94819829997141,39.763810500036925,39.747111000004224,39.74715369998012,39.763810500036925,39.763810500036925,39.763810500036925,40.46654659998603,left,1.0,0.69169249990955,,40.46798489999492,40.47972419997677,41.030872000032105,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-135,3.0,random_dot,59.99545233802225,
right,right,,5.0,0.0,10.0,1.0,,,,,,,,,41.04707009997219,,,,,,,,,41.0325990000274,41.77935620001517,42.59433910006192,42.57126300001983,42.57130930002313,42.59433910006192,42.59433910006192,42.59433910006192,43.16294529999141,right,1.0,0.553035999997519,,43.16382740007248,43.17745189997368,43.66493630001787,43.67828009999357,,,,,,,,,,,,,,,,,,,,,,,,,,sub-135,3.0,random_dot,59.99545233802225,
left,left,,5.0,1.0,11.0,0.0,,,,,,,,,43.67828009999357,,,,,,,,,43.666256400058046,44.01177270000335,44.82673730002716,44.79778710007668,44.79786880000029,44.82673730002716,44.82673730002716,44.82673730002716,45.63452980003785,left,1.0,0.8035607999190688,,45.636360900010914,45.64967409998644,46.14240899996366,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-135,3.0,random_dot,59.99545233802225,
left,left,,6.0,0.0,12.0,0.0,,,,,,,,,46.15998039999977,,,,,,,,,46.14364710007794,46.94454489997588,47.74489910004195,47.72870169999078,47.728755600051954,47.74489910004195,47.74489910004195,47.74489910004195,48.5110069999937,left,1.0,0.7578943999251351,,48.51294000004418,48.52695750002749,49.02611990005244,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-135,3.0,random_dot,59.99545233802225,
right,right,,6.0,1.0,13.0,1.0,,,,,,,,,49.042032700032,,,,,,,,,49.02802369999699,49.1266217000084,49.94320560002234,49.92761320003774,49.927673600032,49.94320560002234,49.94320560002234,49.94320560002234,50.59091949998401,right,1.0,0.6337637000251561,,50.59240940003656,50.60546760004945,51.08975879999343,51.10515550000128,,,,,,,,,,,,,,,,,,,,,,,,,,sub-135,3.0,random_dot,59.99545233802225,
right,right,,7.0,0.0,14.0,1.0,,,,,,,,,51.10515550000128,,,,,,,,,51.09053980000317,51.20517289999407,52.00714520004112,51.99053850001656,51.99061219999567,52.00714520004112,52.00714520004112,52.00714520004112,53.37265999999363,left,0.0,1.3582540000788867,,53.37403710000217,53.38896510004997,53.88686940004118,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-135,3.0,random_dot,59.99545233802225,
left,left,,7.0,1.0,15.0,0.0,,,,,,,,,53.90352399996482,,,,,,,,,53.88811489997897,54.23738589999266,55.03696769999806,55.02177220000885,55.021857600077055,55.03696769999806,55.03696769999806,55.03696769999806,56.24253260006663,left,1.0,1.1986588999861851,,56.24439790006727,56.26612879999448,56.752458499977365,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-135,3.0,random_dot,59.99545233802225,
left,left,,8.0,0.0,16.0,0.0,,,,,,,,,56.7680480000563,,,,,,,,,56.75343719997909,57.10052940004971,57.90167739999015,57.88622029998805,57.8862616000697,57.90167739999015,57.90167739999015,57.90167739999015,59.03876690007746,left,1.0,1.131547899916768,,59.04008609999437,59.05356540007051,59.54941430001054,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-135,3.0,random_dot,59.99545233802225,
right,right,,8.0,1.0,17.0,1.0,,,,,,,,,59.56564929999877,,,,,,,,,59.55024120002054,59.65016119997017,60.45169000001624,60.43375119997654,60.43378009996377,60.45169000001624,60.45169000001624,60.45169000001624,61.70770939998329,right,1.0,1.242017599986866,,61.71057120000478,61.7227476000553,62.21974329999648,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-135,3.0,random_dot,59.99545233802225,
left,left,,9.0,0.0,18.0,0.0,,,,,,,,,62.23400649998803,,,,,,,,,62.221152500016615,63.4167529999977,64.2390193999745,64.22068819997367,64.2208167000208,64.2390193999745,64.2390193999745,64.2390193999745,65.13917540002149,left,1.0,0.8905456000939012,,65.14088570000604,65.15315180004109,65.64795440004673,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-135,3.0,random_dot,59.99545233802225,
right,right,,9.0,1.0,19.0,1.0,,,,,,,,,65.66578060004395,,,,,,,,,65.64972980006132,66.84673200000543,67.64962180005386,67.63225500006229,67.63231510005426,67.64962180005386,67.64962180005386,67.64962180005386,68.80389930005185,right,1.0,1.1383940000087025,,68.80702659999952,68.82104329997674,69.31364670000039,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-135,3.0,random_dot,59.99545233802225,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.31391080003232,69.33296919998247,69.33296919998247,70.18335970002227,space,0.842354999971576,,,,,,,,,,,,,,,,,,,sub-135,3.0,random_dot,59.99545233802225,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.18352099996991,70.19812010007445,70.19812010007445,70.81849880004302,space,0.6052664000308141,,,,,,,,,,,,sub-135,3.0,random_dot,59.99545233802225,
left,left,speed,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,72.98939920007251,,,,,,,,,72.98251200001687,73.31013009999879,74.12665420002304,74.10958439996466,74.10966239997651,74.12665420002304,74.12665420002304,74.12665420002304,74.87608219997492,left,1.0,0.739599599968642,,,,,,,,,,,,,,,,,,,,,70.88578420004342,70.9646456000628,70.9646456000628,72.94867539999541,space,1.9713860000483687,,,,,sub-135,3.0,random_dot,59.99545233802225,
right,right,speed,,,,,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,74.88978800002951,,,,,,,,,74.88092580006924,76.08923410007264,76.90468180004973,76.88854409998748,76.8885758999968,76.90468180004973,76.90468180004973,76.90468180004973,77.35722690005787,right,1.0,0.4493719000602141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-135,3.0,random_dot,59.99545233802225,
right,right,speed,,,,,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,77.37119630002417,,,,,,,,,77.35961839999072,78.17008700000588,78.97416240000166,78.95666460006032,78.95671880000737,78.97416240000166,78.97416240000166,78.97416240000166,80.70789239997976,right,1.0,1.7275084999855608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-135,3.0,random_dot,59.99545233802225,
left,left,speed,,,,,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,80.72120879997965,,,,,,,,,80.7130279999692,81.5192697000457,82.31881920003798,82.30395850003697,82.30400999996345,82.31881920003798,82.31881920003798,82.31881920003798,82.94031119998544,left,1.0,0.6133577999426052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-135,3.0,random_dot,59.99545233802225,
left,left,speed,,,,,0.0,0.0,0.0,1.0,2.0,0.0,4.0,0.0,82.95269950001966,,,,,,,,,82.94465580000542,83.05169650004245,83.85136760002933,83.8359053999884,83.83595390000846,83.85136760002933,83.85136760002933,83.85136760002933,84.61718820000533,right,0.0,0.7511180000146851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-135,3.0,random_dot,59.99545233802225,
right,right,speed,,,,,0.0,0.0,0.0,1.0,2.0,1.0,5.0,1.0,84.63192040007561,,,,,,,,,84.62011949997395,85.83339789998718,86.63383160007652,86.61752660002094,86.61757860006765,86.63383160007652,86.63383160007652,86.63383160007652,90.39786150003783,left,0.0,3.7504316000267854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-135,3.0,random_dot,59.99545233802225,
right,right,speed,,,,,0.0,0.0,0.0,1.0,3.0,0.0,6.0,1.0,90.41234829998577,,,,,,,,,90.4004318000516,91.21331869997084,92.01443450001534,91.99796439998318,91.99802110006569,92.01443450001534,92.01443450001534,92.01443450001534,94.7115993000334,right,1.0,2.6850335999624804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-135,3.0,random_dot,59.99545233802225,
left,left,speed,,,,,0.0,0.0,0.0,1.0,3.0,1.0,7.0,0.0,94.72627900005318,,,,,,,,,94.7141769999871,95.52661110006738,96.32753490004689,96.31118089996744,96.31123079999816,96.32753490004689,96.32753490004689,96.32753490004689,97.30990130000282,left,1.0,0.967660600086674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-135,3.0,random_dot,59.99545233802225,
right,right,speed,,,,,0.0,0.0,0.0,1.0,4.0,0.0,8.0,1.0,97.32448439998552,,,,,,,,,97.3124092000071,97.67583990003914,98.47518339997625,98.45982560003176,98.4598731000442,98.47518339997625,98.47518339997625,98.47518339997625,101.31070430006366,right,1.0,2.827185000060126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-135,3.0,random_dot,59.99545233802225,
left,left,speed,,,,,0.0,0.0,0.0,1.0,4.0,1.0,9.0,0.0,101.32288640004116,,,,,,,,,101.31491149996872,101.42367799999192,102.24036379996689,102.22424050001428,102.22431019996291,102.24036379996689,102.24036379996689,102.24036379996689,105.37621360004414,left,1.0,3.120369700016454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-135,3.0,random_dot,59.99545233802225,
right,right,speed,,,,,0.0,0.0,0.0,1.0,5.0,0.0,10.0,1.0,105.38908580003772,,,,,,,,,105.37985520006625,105.48718870000448,106.30189800006336,106.2864825000288,106.28653789998498,106.30189800006336,106.30189800006336,106.30189800006336,108.12179690005723,right,1.0,1.8075153999961917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-135,3.0,random_dot,59.99545233802225,
left,left,speed,,,,,0.0,0.0,0.0,1.0,5.0,1.0,11.0,0.0,108.13501289999112,,,,,,,,,108.12511370005086,108.23485670005904,109.03394670004492,109.01927549997345,109.01932309998664,109.03394670004492,109.03394670004492,109.03394670004492,110.44997790001798,left,1.0,1.41302880004514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-135,3.0,random_dot,59.99545233802225,
left,left,speed,,,,,0.0,0.0,0.0,1.0,6.0,0.0,12.0,0.0,110.46499570005108,,,,,,,,,110.45182319998275,110.55058889999054,111.3652894999832,111.34986459999344,111.34990080003628,111.3652894999832,111.3652894999832,111.3652894999832,112.4341639999766,left,1.0,1.062171599944122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-135,3.0,random_dot,59.99545233802225,
right,right,speed,,,,,0.0,0.0,0.0,1.0,6.0,1.0,13.0,1.0,112.44789760001004,,,,,,,,,112.43683660007082,112.54933629999869,113.3507871000329,113.33403350005392,113.33408830000552,113.3507871000329,113.3507871000329,113.3507871000329,114.26651220000348,right,1.0,0.9084566000383348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-135,3.0,random_dot,59.99545233802225,
left,left,speed,,,,,0.0,0.0,0.0,1.0,7.0,0.0,14.0,0.0,114.28002659999764,,,,,,,,,114.26871249999384,114.6309770999942,115.43546040006912,115.41593040002044,115.41601060004903,115.43546040006912,115.43546040006912,115.43546040006912,116.11640930001158,left,1.0,0.6607726999791339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-135,3.0,random_dot,59.99545233802225,
right,right,speed,,,,,0.0,0.0,0.0,1.0,7.0,1.0,15.0,1.0,116.12926259997766,,,,,,,,,116.1209627999924,117.3297269999748,118.14416370005348,118.12864660006016,118.1286831999896,118.14416370005348,118.14416370005348,118.14416370005348,119.51281750004271,right,1.0,1.36240630003158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-135,3.0,random_dot,59.99545233802225,
left,left,speed,,,,,0.0,0.0,0.0,1.0,8.0,0.0,16.0,0.0,119.52637480001432,,,,,,,,,119.51532680005766,120.72712820000017,121.52836460003164,121.5120717000682,121.51213689998258,121.52836460003164,121.52836460003164,121.52836460003164,122.2432964000618,left,1.0,0.7047171000158414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-135,3.0,random_dot,59.99545233802225,
right,right,speed,,,,,0.0,0.0,0.0,1.0,8.0,1.0,17.0,1.0,122.25788200006356,,,,,,,,,122.24608379998244,123.05904329998884,123.85706880001815,123.84408589999656,123.84417090006173,123.85706880001815,123.85706880001815,123.85706880001815,124.47566980007105,right,1.0,0.6128826999338344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-135,3.0,random_dot,59.99545233802225,
left,left,speed,,,,,0.0,0.0,0.0,1.0,9.0,0.0,18.0,0.0,124.48902360000648,,,,,,,,,124.4776109000668,124.8408683000598,125.64000390004368,125.62524520000444,125.62532450002618,125.64000390004368,125.64000390004368,125.64000390004368,125.94100330001676,left,1.0,0.295180199900642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-135,3.0,random_dot,59.99545233802225,
right,right,speed,,,,,0.0,0.0,0.0,1.0,9.0,1.0,19.0,1.0,125.95603340002708,,,,,,,,,125.94402280007488,126.05571850005072,126.85817070002668,126.84166300005744,126.84174060006626,126.85817070002668,126.85817070002668,126.85817070002668,127.57834090001415,right,1.0,0.7145329000195488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-135,3.0,random_dot,59.99545233802225,
left,left,speed,,,,,0.0,0.0,0.0,1.0,10.0,0.0,20.0,0.0,127.5899699999718,,,,,,,,,127.58190620003734,127.93907179997768,128.7407565000467,128.7235230000224,128.7235843000235,128.7407565000467,128.7407565000467,128.7407565000467,129.288479299983,left,1.0,0.5404571999097243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-135,3.0,random_dot,59.99545233802225,
right,right,speed,,,,,0.0,0.0,0.0,1.0,10.0,1.0,21.0,1.0,129.30295160005335,,,,,,,,,129.29060950002167,129.65327240002807,130.46879770001397,130.45324379997328,130.4532836000435,130.46879770001397,130.46879770001397,130.46879770001397,131.27028319996316,right,1.0,0.7849494999973103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-135,3.0,random_dot,59.99545233802225,
left,left,speed,,,,,0.0,0.0,0.0,1.0,11.0,0.0,22.0,0.0,131.28559860005043,,,,,,,,,131.2726298000198,131.63667330006135,132.45235500007402,132.43704900005832,132.43709640007,132.45235500007402,132.45235500007402,132.45235500007402,133.01924310007598,left,1.0,0.5601534999441355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-135,3.0,random_dot,59.99545233802225,
right,right,speed,,,,,0.0,0.0,0.0,1.0,11.0,1.0,23.0,1.0,133.03401750000194,,,,,,,,,133.0214246000396,133.38526670006104,134.20013870007824,134.1847826000303,134.1848208999727,134.20013870007824,134.20013870007824,134.20013870007824,134.7026702000294,right,1.0,0.492516899947077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-135,3.0,random_dot,59.99545233802225,
right,right,speed,,,,,0.0,0.0,0.0,1.0,12.0,0.0,24.0,1.0,134.71641590003856,,,,,,,,,134.7048846000107,135.91710570000578,136.71985290001612,136.7017395000439,136.70182069996372,136.71985290001612,136.71985290001612,136.71985290001612,137.4833440000657,right,1.0,0.7534955000737682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-135,3.0,random_dot,59.99545233802225,
left,left,speed,,,,,0.0,0.0,0.0,1.0,12.0,1.0,25.0,0.0,137.4979698000243,,,,,,,,,137.48686900001485,137.84921050001867,138.66373220004607,138.64876550005283,138.64882180001587,138.66373220004607,138.66373220004607,138.66373220004607,139.32075590000022,left,1.0,0.6510665999958292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-135,3.0,random_dot,59.99545233802225,
left,left,speed,,,,,0.0,0.0,0.0,1.0,13.0,0.0,26.0,0.0,139.33226970001124,,,,,,,,,139.3242867999943,140.13093790004496,140.9332032999955,140.9156710000243,140.91575929999817,140.9332032999955,140.9332032999955,140.9332032999955,141.58395430003293,left,1.0,0.6446340000256896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-135,3.0,random_dot,59.99545233802225,
right,right,speed,,,,,0.0,0.0,0.0,1.0,13.0,1.0,27.0,1.0,141.5972939999774,,,,,,,,,141.5888350000605,141.69676149997397,142.51108950003982,142.48226049996447,142.48231510003097,142.51108950003982,142.51108950003982,142.51108950003982,143.11760620004495,right,1.0,0.5876952999969944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-135,3.0,random_dot,59.99545233802225,
right,right,speed,,,,,0.0,0.0,0.0,1.0,14.0,0.0,28.0,1.0,143.13113690004684,,,,,,,,,143.12383609998506,143.478897199966,144.29280890000518,144.2637790000299,144.2638543000212,144.29280890000518,144.29280890000518,144.29280890000518,144.68300449999515,left,0.0,0.3732249999884516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-135,3.0,random_dot,59.99545233802225,
left,left,speed,,,,,0.0,0.0,0.0,1.0,14.0,1.0,29.0,0.0,144.69614500005264,,,,,,,,,144.6874223999912,145.04424990003463,145.8581959999865,145.8428433999652,145.8428869000636,145.8581959999865,145.8581959999865,145.8581959999865,146.56050670007244,left,1.0,0.6867711999220774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-135,3.0,random_dot,59.99545233802225,
left,left,speed,,,,,0.0,0.0,0.0,1.0,15.0,0.0,30.0,0.0,146.57509960001337,,,,,,,,,146.56281120004132,146.6769938999787,147.49206239997875,147.47706720000133,147.47711600002367,147.49206239997875,147.49206239997875,147.49206239997875,148.15915249998216,left,1.0,0.6650710999965668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-135,3.0,random_dot,59.99545233802225,
right,right,speed,,,,,0.0,0.0,0.0,1.0,15.0,1.0,31.0,1.0,148.17348960007075,,,,,,,,,148.16096000000834,149.3751387000084,150.17672340001445,150.15953509998508,150.15959270007443,150.17672340001445,150.17672340001445,150.17672340001445,150.9425885999808,right,1.0,0.7595349999610335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-135,3.0,random_dot,59.99545233802225,
right,right,speed,,,,,0.0,0.0,0.0,1.0,16.0,0.0,32.0,1.0,150.9555480000563,,,,,,,,,150.94510949996766,151.30730540002696,152.12218700000085,152.1059689000249,152.1060160000343,152.12218700000085,152.12218700000085,152.12218700000085,152.92327330005355,right,1.0,0.7855574999703094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-135,3.0,random_dot,59.99545233802225,
left,left,speed,,,,,0.0,0.0,0.0,1.0,16.0,1.0,33.0,0.0,152.93773250002414,,,,,,,,,152.9267538000131,153.03767740004696,153.8438491000561,153.8250105000334,153.82509100006428,153.8438491000561,153.8438491000561,153.8438491000561,154.4259510000702,left,1.0,0.5706734000705183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-135,3.0,random_dot,59.99545233802225,
left,left,speed,,,,,0.0,0.0,0.0,1.0,17.0,0.0,34.0,0.0,154.44024749996606,,,,,,,,,154.4298329000594,155.63745320006274,156.43836709996685,156.42193409998436,156.42199210007675,156.43836709996685,156.43836709996685,156.43836709996685,157.1245009000413,right,0.0,0.6685775000369176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-135,3.0,random_dot,59.99545233802225,
right,right,speed,,,,,0.0,0.0,0.0,1.0,17.0,1.0,35.0,1.0,157.1377371000126,,,,,,,,,157.1290477999719,157.23590970004443,158.0379223000491,158.0209875999717,158.02104750007857,158.0379223000491,158.0379223000491,158.0379223000491,158.68581479997374,right,1.0,0.6370982000371441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-135,3.0,random_dot,59.99545233802225,
right,right,speed,,,,,0.0,0.0,0.0,1.0,18.0,0.0,36.0,1.0,158.7005460000364,,,,,,,,,158.688339299988,159.9011927000247,160.70563139999285,160.6861293000402,160.6862175000133,160.70563139999285,160.70563139999285,160.70563139999285,161.35374439996667,right,1.0,0.6426923000253737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-135,3.0,random_dot,59.99545233802225,
left,left,speed,,,,,0.0,0.0,0.0,1.0,18.0,1.0,37.0,0.0,161.36816399998497,,,,,,,,,161.35888830001932,161.71664130000863,162.5175715000369,162.50138250004966,162.50144300004467,162.5175715000369,162.5175715000369,162.5175715000369,163.11719120002817,left,1.0,0.5918931999476627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-135,3.0,random_dot,59.99545233802225,
left,left,speed,,,,,0.0,0.0,0.0,1.0,19.0,0.0,38.0,0.0,163.13094750000164,,,,,,,,,163.11985650006682,164.331003600033,165.13034989999142,165.115692100022,165.11574430007022,165.13034989999142,165.13034989999142,165.13034989999142,165.74727160006296,right,0.0,0.6112173999426886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-135,3.0,random_dot,59.99545233802225,
right,right,speed,,,,,0.0,0.0,0.0,1.0,19.0,1.0,39.0,1.0,165.7619107000064,,,,,,,,,165.7497643000679,166.96338329999708,167.77777450007852,167.7624565999722,167.7624944000272,167.77777450007852,167.77777450007852,167.77777450007852,168.66558090003673,left,0.0,0.8701908000512049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-135,3.0,random_dot,59.99545233802225,
right,right,speed,,,,,0.0,0.0,0.0,1.0,20.0,0.0,40.0,1.0,168.68026579997968,,,,,,,,,168.6714931000024,169.4781197999837,170.2928091000067,170.2775520000141,170.27758970006835,170.2928091000067,170.2928091000067,170.2928091000067,170.9291632999666,right,1.0,0.6303397000301629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-135,3.0,random_dot,59.99545233802225,
