direction,corrAns,thisN,thisTrialN,thisRepN,respDots.keys,respDots.corr,respDots.rt,respDots.duration,randomInstr,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,dots.stopped,practice_trials.respDots.keys,practice_trials.respDots.corr,practice_trials.respDots.rt,practice_trials.respDots.duration,feedback.started,textFeedback.started,feedback.stopped,textFeedback.stopped,stimulusDots.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,instr_trials.respRandomInstr.keys,instr_trials.respRandomInstr.rt,instr_trials.respRandomInstr.duration,test_trials.respDots.keys,test_trials.respDots.corr,test_trials.respDots.rt,test_trials.respDots.duration,goodbye.started,textGoodbye.started,textGoodbye.stopped,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 88
right,right,9.0,1.0,4.0,left,0.0,3.115912749999552,,,,,,4.0,1.0,9.0,1.0,,,,,,,,,35.3981024579989,,,,,,,,,35.393980292006745,35.73185370799911,36.53909375000512,36.53259362500103,36.53301033300522,36.53909375000512,36.53909375000512,36.53909375000512,39.66309650000767,left,0.0,3.115912749999552,,39.665802500006976,39.67341025000496,40.16275454200513,40.1679516669974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-058,1,random_dot,,
right,right,10.0,0.0,5.0,right,1.0,6.095841667003697,,,,,,5.0,0.0,10.0,1.0,,,,,,,,,40.1679516669974,,,,,,,,,40.163107208005385,41.37027641700115,42.16085691700573,42.15440141700674,42.15481520800677,42.16085691700573,42.16085691700573,42.16085691700573,48.25934729199798,right,1.0,6.095841667003697,,48.26270975000807,48.27062737500819,48.75531979200605,48.76292929200281,47.14072491700063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-058,1,random_dot,,
left,left,11.0,1.0,5.0,left,1.0,5.021765291006886,,,,,,5.0,1.0,11.0,0.0,,,,,,,,,48.76292929200281,,,,,,,,,48.75567300000694,48.85767645800661,49.670614792004926,49.65240895800525,49.65274525000132,49.670614792004926,49.670614792004926,49.670614792004926,54.704811625008006,left,1.0,5.021765291006886,,54.70490433300438,54.71232808299828,55.19687183300266,55.20224004201009,54.64807300000393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-058,1,random_dot,,
right,right,12.0,0.0,6.0,right,1.0,2.4250705409940565,,,,,,6.0,0.0,12.0,1.0,,,,,,,,,55.20224004201009,,,,,,,,,55.197209457997815,55.30219629200292,56.096162083005765,56.0888968329964,56.089304667009856,56.096162083005765,56.096162083005765,56.096162083005765,58.52720829199825,right,1.0,2.4250705409940565,,58.52734187500028,58.5339978330012,59.02527054199891,59.04712729199673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-058,1,random_dot,,
left,left,13.0,1.0,6.0,left,1.0,2.7835028330009663,,,,,,6.0,1.0,13.0,0.0,,,,,,,,,59.04712729199673,,,,,,,,,59.025617167004384,59.135896833002334,59.93633295800828,59.923775125003885,59.92422554201039,59.93633295800828,59.93633295800828,59.93633295800828,62.72320970799774,left,1.0,2.7835028330009663,,62.723302917002,62.7296408330003,63.22229529199831,63.2271575830091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-058,1,random_dot,,
right,right,14.0,0.0,7.0,right,1.0,2.251328458005446,,,,,,7.0,0.0,14.0,1.0,,,,,,,,,63.2271575830091,,,,,,,,,63.22261545799847,63.333658500007004,64.12955766700907,64.11940858300659,64.11982550000539,64.12955766700907,64.12955766700907,64.12955766700907,66.3879765830061,right,1.0,2.251328458005446,,66.38806987499993,66.39504970800772,66.882189750002,66.90090995799983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-058,1,random_dot,,
left,left,15.0,1.0,7.0,left,1.0,2.180563540998264,,,,,,7.0,1.0,15.0,0.0,,,,,,,,,66.90090995799983,,,,,,,,,66.8825455000042,66.98762920800073,67.77891491699847,67.77195108300657,67.77237145800609,67.77891491699847,67.77891491699847,67.77891491699847,69.96835545799695,left,1.0,2.180563540998264,,69.96847583299677,69.9746963330108,70.47137574999942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-058,1,random_dot,,
right,right,16.0,0.0,8.0,right,1.0,2.048057416002848,,,,,,8.0,0.0,16.0,1.0,,,,,,,,,70.47537549999834,,,,,,,,,70.47173366700008,71.66583245800575,72.45803645800333,72.44957525000791,72.45043833300588,72.45803645800333,72.45803645800333,72.45803645800333,74.51038037500985,right,1.0,2.048057416002848,,74.51048720799736,74.51716816700355,75.00263237500621,75.0148191670014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-058,1,random_dot,,
left,left,17.0,1.0,8.0,left,1.0,1.5618573329993524,,,,,,8.0,1.0,17.0,0.0,,,,,,,,,75.0148191670014,,,,,,,,,75.00292345799971,75.35766112500278,76.15341245800664,76.1464042919979,76.14677337500325,76.15341245800664,76.15341245800664,76.15341245800664,77.72116275000735,left,1.0,1.5618573329993524,,77.7212663750106,77.72842225000204,78.21280824999849,78.21778925000399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-058,1,random_dot,,
left,left,18.0,0.0,9.0,right,0.0,1.6655427079967922,,,,,,9.0,0.0,18.0,0.0,,,,,,,,,78.21778925000399,,,,,,,,,78.21310616700794,78.56180766700709,79.35625725000864,79.34846512500371,79.34932479199779,79.35625725000864,79.35625725000864,79.35625725000864,81.0312352500041,right,0.0,1.6655427079967922,,81.03371362500184,81.0414220829989,81.5256437920034,81.54717183300818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-058,1,random_dot,,
right,right,19.0,1.0,9.0,left,0.0,5.807618542006821,,,,,,9.0,1.0,19.0,1.0,,,,,,,,,81.54717183300818,,,,,,,,,81.5259986250021,82.74085395800648,83.55365229200106,83.53287774999626,83.5332177500095,83.55365229200106,83.55365229200106,83.55365229200106,89.3645263750077,left,0.0,5.807618542006821,,89.36462350000511,89.37444129200594,89.8677325000026,,88.53743195800052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-058,1,random_dot,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.8678801250062,89.87405154200678,89.87405154200678,94.0263646250096,space,4.1388935829891125,,,,,,,,,,,,,,,,,,,,,,,,sub-058,1,random_dot,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.02646004200506,94.0371756250097,94.0371756250097,100.6134141250077,space,6.564788374991622,,,,,,,,,,,,,,,,,sub-058,1,random_dot,,
left,left,0.0,0.0,0.0,right,0.0,5.788010875010514,,accuracy,space,3.234437667008024,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.9059943750035,,,,,,,,,103.89770699999644,104.694476167002,105.49044424999738,105.4842990830075,105.48465641700022,105.49044424999738,105.49044424999738,105.49044424999738,111.2927178329992,,,,,,,,,110.48141083300288,,,,,,,,,,,,,,,100.63329129200427,100.64328866700816,100.64328866700816,103.89051537500929,space,3.234437667008024,,right,0.0,5.788010875010514,,,,,,sub-058,1,random_dot,,
right,right,1.0,1.0,0.0,right,1.0,5.2426678750052815,,accuracy,space,3.234437667008024,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,111.2997527080006,,,,,,,,,111.29326566700183,111.39648741700512,112.18997683300404,112.18346700000984,112.18383079199702,112.18997683300404,112.18997683300404,112.18997683300404,117.44534775000648,,,,,,,,,117.17451633300516,,,,,,,,,,,,,,,,,,,,,,right,1.0,5.2426678750052815,,,,,,sub-058,1,random_dot,,
right,right,2.0,0.0,1.0,left,0.0,4.3348203750065295,,accuracy,space,3.234437667008024,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,117.4538913330034,,,,,,,,,117.44613900000697,117.78275470800872,118.5846935419977,118.57740070800357,118.57799320800405,118.5846935419977,118.5846935419977,118.5846935419977,122.92595195800824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,4.3348203750065295,,,,,,sub-058,1,random_dot,,
left,left,3.0,1.0,1.0,right,0.0,1.5895566670078551,,accuracy,space,3.234437667008024,,,,,,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,122.93305554200197,,,,,,,,,122.9263012080046,123.01528658300232,123.8287766249996,123.80721141700631,123.8075403749972,123.8287766249996,123.8287766249996,123.8287766249996,125.43008754200127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,1.5895566670078551,,,,,,sub-058,1,random_dot,,
left,left,4.0,0.0,2.0,left,1.0,2.147034708003048,,accuracy,space,3.234437667008024,,,,,,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,125.43725191699924,,,,,,,,,125.43040316700352,126.6235030000098,127.41677991701,127.41019941700506,127.41064104200632,127.41677991701,127.41677991701,127.41677991701,129.5756307499978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,2.147034708003048,,,,,,sub-058,1,random_dot,,
right,right,5.0,1.0,2.0,right,1.0,2.110331041010795,,accuracy,space,3.234437667008024,,,,,,0.0,0.0,0.0,0.0,2.0,1.0,5.0,1.0,129.582304208001,,,,,,,,,129.5761153330095,130.37536179200106,131.1742142919975,131.1632934579975,131.16373945800296,131.1742142919975,131.1742142919975,131.1742142919975,133.28871983299905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,2.110331041010795,,,,,,sub-058,1,random_dot,,
left,left,6.0,0.0,3.0,left,1.0,2.271069291004096,,accuracy,space,3.234437667008024,,,,,,0.0,0.0,0.0,0.0,3.0,0.0,6.0,0.0,133.29927362500166,,,,,,,,,133.28904450000846,134.48532420799893,135.28249145799782,135.27567658299813,135.27610770800675,135.28249145799782,135.28249145799782,135.28249145799782,137.5685054170026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,2.271069291004096,,,,,,sub-058,1,random_dot,,
right,right,7.0,1.0,3.0,right,1.0,1.56874833299662,,accuracy,space,3.234437667008024,,,,,,0.0,0.0,0.0,0.0,3.0,1.0,7.0,1.0,137.57380808300513,,,,,,,,,137.56884520800668,137.9179217080091,138.7158885000099,138.70902020799986,138.7093997500051,138.7158885000099,138.7158885000099,138.7158885000099,140.28731075000542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,1.56874833299662,,,,,,sub-058,1,random_dot,,
left,left,8.0,0.0,4.0,left,1.0,1.393220458005089,,accuracy,space,3.234437667008024,,,,,,0.0,0.0,0.0,0.0,4.0,0.0,8.0,0.0,140.29834904200106,,,,,,,,,140.28776491699682,141.50492700000177,142.2941906670021,142.28829362500983,142.2886434999964,142.2941906670021,142.2941906670021,142.2941906670021,143.68912941700546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,1.393220458005089,,,,,,sub-058,1,random_dot,,
right,right,9.0,1.0,4.0,right,1.0,2.247181290993467,,accuracy,space,3.234437667008024,,,,,,0.0,0.0,0.0,0.0,4.0,1.0,9.0,1.0,143.7004294579965,,,,,,,,,143.6893879170093,144.48832375000347,145.28268620799645,145.27344237500802,145.27386183300405,145.28268620799645,145.28268620799645,145.28268620799645,147.5317492500035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,2.247181290993467,,,,,,sub-058,1,random_dot,,
left,left,10.0,0.0,5.0,left,1.0,1.0770102910028072,,accuracy,space,3.234437667008024,,,,,,0.0,0.0,0.0,0.0,5.0,0.0,10.0,0.0,147.53851675000624,,,,,,,,,147.53208166699915,148.74850349999906,149.54655320799793,149.5319844170008,149.53241174999857,149.54655320799793,149.54655320799793,149.54655320799793,150.63631862500915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,1.0770102910028072,,,,,,sub-058,1,random_dot,,
right,right,11.0,1.0,5.0,right,1.0,1.2808787500107428,,accuracy,space,3.234437667008024,,,,,,0.0,0.0,0.0,0.0,5.0,1.0,11.0,1.0,150.64083941699937,,,,,,,,,150.63660466700094,150.99075541700586,151.7825314170041,151.77486187500472,151.7752821250033,151.7825314170041,151.7825314170041,151.7825314170041,153.06847979199665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,1.2808787500107428,,,,,,sub-058,1,random_dot,,
left,left,12.0,0.0,6.0,left,1.0,0.8479154579981696,,accuracy,space,3.234437667008024,,,,,,0.0,0.0,0.0,0.0,6.0,0.0,12.0,0.0,153.07518216699827,,,,,,,,,153.06880212500982,153.1636979580071,153.9655666250037,153.95835658301075,153.95878850000736,153.9655666250037,153.9655666250037,153.9655666250037,154.8247355420026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.8479154579981696,,,,,,sub-058,1,random_dot,,
right,right,13.0,1.0,6.0,right,1.0,0.9188850410137092,,accuracy,space,3.234437667008024,,,,,,0.0,0.0,0.0,0.0,6.0,1.0,13.0,1.0,154.83202716700907,,,,,,,,,154.82512045800104,155.61686249999912,156.42396041699976,156.41683612500492,156.41725716700603,156.42396041699976,156.42396041699976,156.42396041699976,157.34772887500003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.9188850410137092,,,,,,sub-058,1,random_dot,,
right,right,14.0,0.0,7.0,left,0.0,0.8126798330049496,,accuracy,space,3.234437667008024,,,,,,0.0,0.0,0.0,0.0,7.0,0.0,14.0,1.0,157.35813175000658,,,,,,,,,157.34809100000712,157.4374533329974,158.2364648750081,158.2293993330095,158.22980908300087,158.2364648750081,158.2364648750081,158.2364648750081,159.0521464170015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,0.8126798330049496,,,,,,sub-058,1,random_dot,,
left,left,15.0,1.0,7.0,right,0.0,1.7280112080043182,,accuracy,space,3.234437667008024,,,,,,0.0,0.0,0.0,0.0,7.0,1.0,15.0,0.0,159.05880066700047,,,,,,,,,159.05245862501033,159.41152816700924,160.20596691699757,160.19881741699646,160.1992019169993,160.20596691699757,160.20596691699757,160.20596691699757,161.9368760829966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,1.7280112080043182,,,,,,sub-058,1,random_dot,,
left,left,16.0,0.0,8.0,right,0.0,5.682180249990779,,accuracy,space,3.234437667008024,,,,,,0.0,0.0,0.0,0.0,8.0,0.0,16.0,0.0,161.94803712501016,,,,,,,,,161.9372982920031,163.13822320800682,163.92863145800948,163.92134087500744,163.92176908299734,163.92863145800948,163.92863145800948,163.92863145800948,169.6144532920007,,,,,,,,,168.919714750009,,,,,,,,,,,,,,,,,,,,,,right,0.0,5.682180249990779,,,,,,sub-058,1,random_dot,,
right,right,17.0,1.0,8.0,left,0.0,1.229728124992107,,accuracy,space,3.234437667008024,,,,,,0.0,0.0,0.0,0.0,8.0,1.0,17.0,1.0,169.62084904201038,,,,,,,,,169.61479237501044,169.71338887501042,170.51626454200596,170.5089229169971,170.50936362500943,170.51626454200596,170.51626454200596,170.51626454200596,171.7510231250053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,1.229728124992107,,,,,,sub-058,1,random_dot,,
right,right,18.0,0.0,9.0,left,0.0,1.7740735830011545,,accuracy,space,3.234437667008024,,,,,,0.0,0.0,0.0,0.0,9.0,0.0,18.0,1.0,171.758050000004,,,,,,,,,171.75133058300707,172.09575283300364,172.88675508300366,172.8809174170019,172.88136104200385,172.88675508300366,172.88675508300366,172.88675508300366,174.66386862500804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,1.7740735830011545,,,,,,sub-058,1,random_dot,,
left,left,19.0,1.0,9.0,left,1.0,1.2903323749924311,,accuracy,space,3.234437667008024,,,,,,0.0,0.0,0.0,0.0,9.0,1.0,19.0,0.0,174.67050979200576,,,,,,,,,174.66438058300992,175.47203445799823,176.2751251669979,176.26774466699862,176.26818008300324,176.2751251669979,176.2751251669979,176.2751251669979,177.56853070799843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,1.2903323749924311,,,,,,sub-058,1,random_dot,,
right,right,20.0,0.0,10.0,left,0.0,1.276729916993645,,accuracy,space,3.234437667008024,,,,,,0.0,0.0,0.0,0.0,10.0,0.0,20.0,1.0,177.5748917919991,,,,,,,,,177.56890541700704,178.36598537499958,179.1655966249964,179.15346279200458,179.15381816700392,179.1655966249964,179.1655966249964,179.1655966249964,180.45126462500772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,1.276729916993645,,,,,,sub-058,1,random_dot,,
left,left,21.0,1.0,10.0,right,0.0,1.4905090000102064,,accuracy,space,3.234437667008024,,,,,,0.0,0.0,0.0,0.0,10.0,1.0,21.0,0.0,180.45883004200005,,,,,,,,,180.4517297499988,181.653768958,182.44834149999951,182.4418203329988,182.4422905829997,182.44834149999951,182.44834149999951,182.44834149999951,183.94174175000808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,1.4905090000102064,,,,,,sub-058,1,random_dot,,
right,right,22.0,0.0,11.0,right,1.0,0.9985537500033388,,accuracy,space,3.234437667008024,,,,,,0.0,0.0,0.0,0.0,11.0,0.0,22.0,1.0,183.95271908299765,,,,,,,,,183.94217795800068,184.28910520800852,185.07889529199747,185.0723421669973,185.0727305420005,185.07889529199747,185.07889529199747,185.07889529199747,186.07966925000076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.9985537500033388,,,,,,sub-058,1,random_dot,,
left,left,23.0,1.0,11.0,right,0.0,1.3139874170010444,,accuracy,space,3.234437667008024,,,,,,0.0,0.0,0.0,0.0,11.0,1.0,23.0,0.0,186.08984987500295,,,,,,,,,186.0800326250028,186.19496945801075,186.99109062500065,186.9843220420007,186.9847780830023,186.99109062500065,186.99109062500065,186.99109062500065,188.3223164579977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,1.3139874170010444,,,,,,sub-058,1,random_dot,,
right,right,24.0,0.0,12.0,right,1.0,1.6675130420044295,,accuracy,space,3.234437667008024,,,,,,0.0,0.0,0.0,0.0,12.0,0.0,24.0,1.0,188.32974058300897,,,,,,,,,188.3227146670106,188.6616394169978,189.46105812500173,189.4540848750039,189.4545275420096,189.46105812500173,189.46105812500173,189.46105812500173,191.13428016701076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,1.6675130420044295,,,,,,sub-058,1,random_dot,,
left,left,25.0,1.0,12.0,left,1.0,1.099614083999768,,accuracy,space,3.234437667008024,,,,,,0.0,0.0,0.0,0.0,12.0,1.0,25.0,0.0,191.14162979200773,,,,,,,,,191.13475470800768,191.50163479200276,192.2931868330052,192.28683054199792,192.28725212501013,192.2931868330052,192.2931868330052,192.2931868330052,193.4001743330009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,1.099614083999768,,,,,,sub-058,1,random_dot,,
left,left,26.0,0.0,13.0,left,1.0,1.161990832988522,,accuracy,space,3.234437667008024,,,,,,0.0,0.0,0.0,0.0,13.0,0.0,26.0,0.0,193.40921250000247,,,,,,,,,193.40044608300377,193.4952912500012,194.29052266699728,194.2841814580024,194.28450091699776,194.29052266699728,194.29052266699728,194.29052266699728,195.45620858299665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,1.161990832988522,,,,,,sub-058,1,random_dot,,
right,right,27.0,1.0,13.0,right,1.0,1.0788145830010762,,accuracy,space,3.234437667008024,,,,,,0.0,0.0,0.0,0.0,13.0,1.0,27.0,1.0,195.4626654169988,,,,,,,,,195.45653666699943,196.26234937499976,197.07132562500192,197.06490408300303,197.0653008329973,197.07132562500192,197.07132562500192,197.07132562500192,198.16408562500143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,1.0788145830010762,,,,,,sub-058,1,random_dot,,
right,right,28.0,0.0,14.0,left,0.0,1.2077191670105094,,accuracy,space,3.234437667008024,,,,,,0.0,0.0,0.0,0.0,14.0,0.0,28.0,1.0,198.17016333300853,,,,,,,,,198.16446345800068,198.5133716249984,199.3078744170052,199.3011395420035,199.3016050830047,199.3078744170052,199.3078744170052,199.3078744170052,200.5207340830093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,1.2077191670105094,,,,,,sub-058,1,random_dot,,
left,left,29.0,1.0,14.0,left,1.0,1.5496707080019403,,accuracy,space,3.234437667008024,,,,,,0.0,0.0,0.0,0.0,14.0,1.0,29.0,0.0,200.5275947080081,,,,,,,,,200.52112012500584,200.8888187920093,201.68209133300115,201.67569066700528,201.67613341700053,201.68209133300115,201.68209133300115,201.68209133300115,203.24429470799805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,1.5496707080019403,,,,,,sub-058,1,random_dot,,
