direction,corrAns,thisN,thisTrialN,thisRepN,respDots.keys,respDots.corr,respDots.rt,respDots.duration,randomInstr,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,stimulusDots.stopped,dots.stopped,practice_trials.respDots.keys,practice_trials.respDots.corr,practice_trials.respDots.rt,practice_trials.respDots.duration,feedback.started,textFeedback.started,feedback.stopped,textFeedback.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,instr_trials.respRandomInstr.keys,instr_trials.respRandomInstr.rt,instr_trials.respRandomInstr.duration,test_trials.respDots.keys,test_trials.respDots.corr,test_trials.respDots.rt,test_trials.respDots.duration,goodbye.started,textGoodbye.started,textGoodbye.stopped,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 88
,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0092523749917745,0.0191117499925894,0.0191117499925894,18.87806095799897,space,18.71208787499927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-120,1,random_dot,118.3431378390347,
left,left,0.0,0.0,0.0,left,1.0,6.7481468329933705,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,18.905778374988586,,,,,,,,,18.89635708299465,19.682746832986595,20.484443207998996,20.468884749992867,20.46952516699093,20.484443207998996,20.484443207998996,20.484443207998996,25.456913541987888,27.23664649999409,left,1.0,6.7481468329933705,,27.24698162499408,27.348505207992275,27.74146137500065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-120,1,random_dot,118.3431378390347,
right,right,1.0,1.0,0.0,right,1.0,5.0268341670016525,,,,,,0.0,1.0,1.0,1.0,,,,,,,,,27.75199624999368,,,,,,,,,27.74198062499636,27.83506758300064,28.62725833299919,28.618927291987347,28.61951770799351,28.62725833299919,28.62725833299919,28.62725833299919,33.6070533329912,33.66014437499689,right,1.0,5.0268341670016525,,33.66033829200023,33.67232962499838,34.15859283298778,34.168650666993926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-120,1,random_dot,118.3431378390347,
right,right,2.0,0.0,1.0,left,0.0,1.7114284170093017,,,,,,1.0,0.0,2.0,1.0,,,,,,,,,34.168650666993926,,,,,,,,,34.159097957992344,34.50923966699338,35.301477166998666,35.29198687498865,35.29257445799885,35.301477166998666,35.301477166998666,35.301477166998666,,37.01953091699397,left,0.0,1.7114284170093017,,37.02571212498879,37.03417662499123,37.51898691699898,37.52482604199031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-120,1,random_dot,118.3431378390347,
left,left,3.0,1.0,1.0,left,1.0,5.60912212500989,,,,,,1.0,1.0,3.0,0.0,,,,,,,,,37.52482604199031,,,,,,,,,37.519462291995296,37.60968529198726,38.41135833298904,38.40255633299239,38.403352082998026,38.41135833298904,38.41135833298904,38.41135833298904,43.40217029199994,44.02652583298914,left,1.0,5.60912212500989,,44.03091020799184,44.04814479198831,44.53560454199032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-120,1,random_dot,118.3431378390347,
left,left,4.0,0.0,2.0,right,0.0,5.658007334001013,,,,,,2.0,0.0,4.0,0.0,,,,,,,,,44.54136874999677,,,,,,,,,44.536142624987406,44.87620445799257,45.66834725000081,45.65891924999596,45.65957495798648,45.66834725000081,45.66834725000081,45.66834725000081,50.65232854199712,51.3371695419919,right,0.0,5.658007334001013,,51.34338404198934,51.35225387499668,51.83584758298821,51.84199941699626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-120,1,random_dot,118.3431378390347,
right,right,5.0,1.0,2.0,right,1.0,4.126345917000435,,,,,,2.0,1.0,5.0,1.0,,,,,,,,,51.84199941699626,,,,,,,,,51.8363623329933,52.63536187499994,53.42791716699139,53.41924908298824,53.41990858298959,53.42791716699139,53.42791716699139,53.42791716699139,,57.56019604198809,right,1.0,4.126345917000435,,57.56475354199938,57.57253279199358,58.05915520800045,58.068939207994845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-120,1,random_dot,118.3431378390347,
left,left,6.0,0.0,3.0,left,1.0,4.787916249988484,,,,,,3.0,0.0,6.0,0.0,,,,,,,,,58.068939207994845,,,,,,,,,58.05966437498864,58.15849074999278,58.95165366699803,58.94158549999702,58.942121416999726,58.95165366699803,58.95165366699803,58.95165366699803,,63.74394933298754,left,1.0,4.787916249988484,,63.74409499998728,63.75273687498702,64.2360498749913,64.24183470799471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-120,1,random_dot,118.3431378390347,
right,right,7.0,1.0,3.0,right,1.0,4.5390610419999575,,,,,,3.0,1.0,7.0,1.0,,,,,,,,,64.24183470799471,,,,,,,,,64.23663187499915,64.59281495799951,65.39450170799682,65.38605958299013,65.38662195799407,65.39450170799682,65.39450170799682,65.39450170799682,,69.9366722079867,right,1.0,4.5390610419999575,,69.93684395799937,69.94614220799122,70.43611041699478,70.44194791698828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-120,1,random_dot,118.3431378390347,
right,right,8.0,0.0,4.0,right,1.0,2.25287841600948,,,,,,4.0,0.0,8.0,1.0,,,,,,,,,70.44194791698828,,,,,,,,,70.43668412498664,70.5259471249883,71.32758529199054,71.3193762919982,71.31993933299964,71.32758529199054,71.32758529199054,71.32758529199054,,73.58650004198716,right,1.0,2.25287841600948,,73.58661308299634,73.59442887498881,74.08606929199595,74.09188787499443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-120,1,random_dot,118.3431378390347,
left,left,9.0,1.0,4.0,left,1.0,4.945571167001617,,,,,,4.0,1.0,9.0,0.0,,,,,,,,,74.09188787499443,,,,,,,,,74.08654270799889,74.42660341699957,75.227731957988,75.21946504199877,75.22005116699438,75.227731957988,75.227731957988,75.227731957988,,80.17835770799138,left,1.0,4.945571167001617,,80.17852454198874,80.1862077919941,80.66948137499276,80.67527883299044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-120,1,random_dot,118.3431378390347,
left,left,10.0,0.0,5.0,right,0.0,5.57666849999805,,,,,,5.0,0.0,10.0,0.0,,,,,,,,,80.67527883299044,,,,,,,,,80.67029716698744,80.77544166699226,81.5772406670003,81.56901833300071,81.56975162499293,81.5772406670003,81.5772406670003,81.5772406670003,86.55751112499274,87.16091737498937,right,0.0,5.57666849999805,,87.16545374999987,87.17341745799058,87.65913845799514,87.6694389579934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-120,1,random_dot,118.3431378390347,
right,right,11.0,1.0,5.0,right,1.0,2.5923805000056745,,,,,,5.0,1.0,11.0,1.0,,,,,,,,,87.6694389579934,,,,,,,,,87.65964270799304,87.75974229199346,88.56179604199133,88.55311524998979,88.5537911249994,88.56179604199133,88.56179604199133,88.56179604199133,,91.16037558300012,right,1.0,2.5923805000056745,,91.16394108299572,91.17379870799778,91.65891041699795,91.66919466698891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-120,1,random_dot,118.3431378390347,
