direction,corrAns,thisN,thisTrialN,thisRepN,respDots.keys,respDots.corr,respDots.rt,respDots.duration,randomInstr,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,stimulusDots.stopped,dots.stopped,practice_trials.respDots.keys,practice_trials.respDots.corr,practice_trials.respDots.rt,practice_trials.respDots.duration,feedback.started,textFeedback.started,feedback.stopped,textFeedback.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,instr_trials.respRandomInstr.keys,instr_trials.respRandomInstr.rt,instr_trials.respRandomInstr.duration,test_trials.respDots.keys,test_trials.respDots.corr,test_trials.respDots.rt,test_trials.respDots.duration,goodbye.started,textGoodbye.started,textGoodbye.stopped,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 88
right,right,14.0,0.0,7.0,right,1.0,4.3554414579994045,,,,,,7.0,0.0,14.0,1.0,,,,,,,,,87.87474299999303,,,,,,,,,87.8646024579939,88.21503695800493,89.00758529099403,88.99778841600346,88.99838750000345,89.00758529099403,89.00758529099403,89.00758529099403,,93.36545395800204,right,1.0,4.3554414579994045,,93.36848725000164,93.37683912500506,93.86451645799389,93.874914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-052,1,random_dot,,
left,left,15.0,1.0,7.0,right,0.0,5.598802499996964,,,,,,7.0,1.0,15.0,0.0,,,,,,,,,93.874914,,,,,,,,,93.86501062499885,95.06566608299909,95.86767099999996,95.85882737500653,95.85957845799568,95.86767099999996,95.86767099999996,95.86767099999996,100.84675895799592,101.47641795799429,right,0.0,5.598802499996964,,101.4810194580059,101.48929945800046,101.97532991599292,101.98067262499536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-052,1,random_dot,,
right,right,16.0,0.0,8.0,left,0.0,4.171182917008991,,,,,,8.0,0.0,16.0,1.0,,,,,,,,,101.98067262499536,,,,,,,,,101.97582912500366,103.17518150000252,103.96676083300554,103.95883929099364,103.95944645800046,103.96676083300554,103.96676083300554,103.96676083300554,,108.14290141599486,left,0.0,4.171182917008991,,108.14306379099436,108.15147816599348,108.64198062500508,108.64738174999366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-052,1,random_dot,,
left,left,17.0,1.0,8.0,right,0.0,5.587042333005229,,,,,,8.0,1.0,17.0,0.0,,,,,,,,,108.64738174999366,,,,,,,,,108.64246954099508,108.9826727079926,109.78367900000012,109.77557612500097,109.7761587080022,109.78367900000012,109.78367900000012,109.78367900000012,114.76346529100556,115.37676970800383,right,0.0,5.587042333005229,,115.37697708299676,115.38672491599571,115.87565508300032,115.88132245799352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-052,1,random_dot,,
right,right,18.0,0.0,9.0,left,0.0,5.598076708003646,,,,,,9.0,0.0,18.0,1.0,,,,,,,,,115.88132245799352,,,,,,,,,115.87623083300424,116.22524241599604,117.01722654099284,117.00905395799782,117.00960658300028,117.01722654099284,117.01722654099284,117.01722654099284,121.99703783300356,122.61681841600512,left,0.0,5.598076708003646,,122.61700804099382,122.6250825409952,123.10914270799547,123.11442562499724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-052,1,random_dot,,
left,left,19.0,1.0,9.0,right,0.0,5.542602249988704,,,,,,9.0,1.0,19.0,0.0,,,,,,,,,123.11442562499724,,,,,,,,,123.1096290830028,124.31640116599738,125.11795275000622,125.1093788750004,125.11005916599242,125.11795275000622,125.11795275000622,125.11795275000622,130.09804145799717,130.666936833004,right,0.0,5.542602249988704,,130.66709025000455,130.67567212499853,131.15940291600418,131.16861283300386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-052,1,random_dot,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.15965016599512,131.16861283300386,131.16861283300386,133.343949083006,space,2.1630618749913992,,,,,,,,,,,,,,,,,,,,,,,,sub-052,1,random_dot,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.34408162499312,133.3557293329941,133.3557293329941,141.54443845800415,space,8.179072540995548,,,,,,,,,,,,,,,,,sub-052,1,random_dot,,
right,right,0.0,0.0,0.0,right,1.0,3.065521707991138,,speed,space,2.493904290997307,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,144.095600457993,,,,,,,,,144.08748083299724,144.41665462500532,145.21795995799766,145.20972050000273,145.21034158300608,145.21795995799766,145.21795995799766,145.21795995799766,,148.29365999999573,,,,,,,,,,,,,,,,,,,,,,,141.56903191600577,141.5780008330039,141.5780008330039,144.07705420799903,space,2.493904290997307,,right,1.0,3.065521707991138,,,,,,sub-052,1,random_dot,,
left,left,1.0,1.0,0.0,right,0.0,3.087546124996152,,speed,space,2.493904290997307,,,,,,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,148.30145420800545,,,,,,,,,148.29416054100147,149.08315470800153,149.88504187499348,149.87648170799366,149.8772056250018,149.88504187499348,149.88504187499348,149.88504187499348,,152.97715858300216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,3.087546124996152,,,,,,sub-052,1,random_dot,,
right,right,2.0,0.0,1.0,left,0.0,2.064319124998292,,speed,space,2.493904290997307,,,,,,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,152.98211475000426,,,,,,,,,152.9776872079965,153.0659547499963,153.86829008300265,153.85979062499246,153.86036654100462,153.86829008300265,153.86829008300265,153.86829008300265,,155.93422341599944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,2.064319124998292,,,,,,sub-052,1,random_dot,,
left,left,3.0,1.0,1.0,left,1.0,2.3877062919927994,,speed,space,2.493904290997307,,,,,,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,155.94255012499343,,,,,,,,,155.9346971250052,156.73271583300084,157.52580654100166,157.51558187500632,157.5161984580045,157.52580654100166,157.52580654100166,157.52580654100166,,159.91737020800065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,2.3877062919927994,,,,,,sub-052,1,random_dot,,
right,right,4.0,0.0,2.0,right,1.0,4.887824040997657,,speed,space,2.493904290997307,,,,,,0.0,0.0,0.0,1.0,2.0,0.0,4.0,1.0,159.92570204100048,,,,,,,,,159.91791541599378,160.01692350000667,160.81802366599732,160.81001579099393,160.810583915998,160.81802366599732,160.81802366599732,160.81802366599732,,165.710801291003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,4.887824040997657,,,,,,sub-052,1,random_dot,,
left,left,5.0,1.0,2.0,right,0.0,3.989098541002022,,speed,space,2.493904290997307,,,,,,0.0,0.0,0.0,1.0,2.0,1.0,5.0,0.0,165.71885683300206,,,,,,,,,165.71150691600633,165.79921008300153,166.5926602499967,166.58262554100656,166.58321204100503,166.5926602499967,166.5926602499967,166.5926602499967,,170.58384729099637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,3.989098541002022,,,,,,sub-052,1,random_dot,,
right,right,6.0,0.0,3.0,left,0.0,4.912296082999092,,speed,space,2.493904290997307,,,,,,0.0,0.0,0.0,1.0,3.0,0.0,6.0,1.0,170.59291624999605,,,,,,,,,170.5843746659957,171.38294437500008,172.17612945800647,172.16579766600626,172.16641512500064,172.17612945800647,172.17612945800647,172.17612945800647,,177.09449133300222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,4.912296082999092,,,,,,sub-052,1,random_dot,,
left,left,7.0,1.0,3.0,right,0.0,3.779214750000392,,speed,space,2.493904290997307,,,,,,0.0,0.0,0.0,1.0,3.0,1.0,7.0,0.0,177.1031310830003,,,,,,,,,177.0950659999944,178.29342620799434,179.08496004100016,179.07705641600478,179.07762212499802,179.08496004100016,179.08496004100016,179.08496004100016,,182.8676359999954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,3.779214750000392,,,,,,sub-052,1,random_dot,,
right,right,8.0,0.0,4.0,right,1.0,2.7843813340005,,speed,space,2.493904290997307,,,,,,0.0,0.0,0.0,1.0,4.0,0.0,8.0,1.0,182.8766405409988,,,,,,,,,182.86812879100037,182.97013825000613,183.7687856249977,183.76052070800503,183.76109487499343,183.7687856249977,183.7687856249977,183.7687856249977,,186.56117370800348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,2.7843813340005,,,,,,sub-052,1,random_dot,,
left,left,9.0,1.0,4.0,right,0.0,2.254098374993191,,speed,space,2.493904290997307,,,,,,0.0,0.0,0.0,1.0,4.0,1.0,9.0,0.0,186.5691115410009,,,,,,,,,186.561718500001,186.64975337499345,187.4431192500051,187.4329354999936,187.4335814160004,187.4431192500051,187.4431192500051,187.4431192500051,,189.7019809159974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,2.254098374993191,,,,,,sub-052,1,random_dot,,
right,right,10.0,0.0,5.0,left,0.0,4.044142958009616,,speed,space,2.493904290997307,,,,,,0.0,0.0,0.0,1.0,5.0,0.0,10.0,1.0,189.7099409999937,,,,,,,,,189.70248249999716,189.7998620409926,190.5931407080061,190.5832656249986,190.58388354099588,190.5931407080061,190.5931407080061,190.5931407080061,,194.64466874999923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,4.044142958009616,,,,,,sub-052,1,random_dot,,
left,left,11.0,1.0,5.0,left,1.0,2.62775062500441,,speed,space,2.493904290997307,,,,,,0.0,0.0,0.0,1.0,5.0,1.0,11.0,0.0,194.6526819580031,,,,,,,,,194.64517004099616,194.73673079100263,195.53549066599223,195.527298874993,195.52789199999825,195.53549066599223,195.53549066599223,195.53549066599223,,198.16842291600187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,2.62775062500441,,,,,,sub-052,1,random_dot,,
left,left,12.0,0.0,6.0,right,0.0,0.9585406250116648,,speed,space,2.493904290997307,,,,,,0.0,0.0,0.0,1.0,6.0,0.0,12.0,0.0,198.1764314579923,,,,,,,,,198.1689262500004,198.2677869579929,199.06975087500177,199.06083016599587,199.06155679099905,199.06975087500177,199.06975087500177,199.06975087500177,,200.0348388330021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,0.9585406250116648,,,,,,sub-052,1,random_dot,,
right,right,13.0,1.0,6.0,right,1.0,1.857731875003083,,speed,space,2.493904290997307,,,,,,0.0,0.0,0.0,1.0,6.0,1.0,13.0,1.0,200.0424049160065,,,,,,,,,200.03532166600053,200.38444658300432,201.18551120799384,201.1775072080054,201.17808629099451,201.18551120799384,201.18551120799384,201.18551120799384,,203.04494679099295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,1.857731875003083,,,,,,sub-052,1,random_dot,,
right,right,14.0,0.0,7.0,left,0.0,4.91452633299923,,speed,space,2.493904290997307,,,,,,0.0,0.0,0.0,1.0,7.0,0.0,14.0,1.0,203.05035208299523,,,,,,,,,203.0454844579945,203.38362933299504,204.1767232499988,204.16682850000507,204.1674072080059,204.1767232499988,204.1767232499988,204.1767232499988,,209.09476616600296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,4.91452633299923,,,,,,sub-052,1,random_dot,,
left,left,15.0,1.0,7.0,right,0.0,2.583261499996297,,speed,space,2.493904290997307,,,,,,0.0,0.0,0.0,1.0,7.0,1.0,15.0,0.0,209.1021288750053,,,,,,,,,209.0952612910041,209.4349311249971,210.2359850829962,210.22754483300375,210.2282417499955,210.2359850829962,210.2359850829962,210.2359850829962,,212.8282298749982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,2.583261499996297,,,,,,sub-052,1,random_dot,,
right,right,16.0,0.0,8.0,left,0.0,5.4390643749939045,,speed,space,2.493904290997307,,,,,,0.0,0.0,0.0,1.0,8.0,0.0,16.0,1.0,212.83597179100616,,,,,,,,,212.8287174159923,212.91698833300325,213.71044879099645,213.7000582909968,213.70064724999247,213.71044879099645,213.71044879099645,213.71044879099645,218.6939888329944,219.15209341599257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,5.4390643749939045,,,,,,sub-052,1,random_dot,,
left,left,17.0,1.0,8.0,left,1.0,3.810793291995651,,speed,space,2.493904290997307,,,,,,0.0,0.0,0.0,1.0,8.0,1.0,17.0,0.0,219.17731133299824,,,,,,,,,219.15269529100624,220.3516550409986,221.15251108299708,221.14456274999247,221.14512479100085,221.15251108299708,221.15251108299708,221.15251108299708,,224.9691918750032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,3.810793291995651,,,,,,sub-052,1,random_dot,,
left,left,18.0,0.0,9.0,right,0.0,3.794735999996192,,speed,space,2.493904290997307,,,,,,0.0,0.0,0.0,1.0,9.0,0.0,18.0,0.0,224.97670275000564,,,,,,,,,224.96969208300288,225.31849795799644,226.1192936659936,226.11124450000352,226.11188429099275,226.1192936659936,226.1192936659936,226.1192936659936,,229.9191941659956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,3.794735999996192,,,,,,sub-052,1,random_dot,,
right,right,19.0,1.0,9.0,right,1.0,4.476508082996588,,speed,space,2.493904290997307,,,,,,0.0,0.0,0.0,1.0,9.0,1.0,19.0,1.0,229.92668091600356,,,,,,,,,229.91969970799985,231.11764616599248,231.91066612499708,231.90060116599489,231.9012131250056,231.91066612499708,231.91066612499708,231.91066612499708,,236.39530620799636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,4.476508082996588,,,,,,sub-052,1,random_dot,,
right,right,20.0,0.0,10.0,left,0.0,4.607262167002773,,speed,space,2.493904290997307,,,,,,0.0,0.0,0.0,1.0,10.0,0.0,20.0,1.0,236.4026667500002,,,,,,,,,236.3957988750044,236.7354433330038,237.5364319999935,237.52826129099407,237.5288518330053,237.5364319999935,237.5364319999935,237.5364319999935,,242.14551941599348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,4.607262167002773,,,,,,sub-052,1,random_dot,,
left,left,21.0,1.0,10.0,left,1.0,4.966672166003264,,speed,space,2.493904290997307,,,,,,0.0,0.0,0.0,1.0,10.0,1.0,21.0,0.0,242.1505192909972,,,,,,,,,242.1460117079987,242.93521604100533,243.7369769999932,243.7284560830012,243.72915891600127,243.7369769999932,243.7369769999932,243.7369769999932,248.7204502079985,248.7125082910061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,4.966672166003264,,,,,,sub-052,1,random_dot,,
right,right,22.0,0.0,11.0,right,1.0,3.464793249993818,,speed,space,2.493904290997307,,,,,,0.0,0.0,0.0,1.0,11.0,0.0,22.0,1.0,248.7204502079985,,,,,,,,,248.7131471659959,249.9022954579996,250.70375495799817,250.6954164159979,250.6959919159999,250.70375495799817,250.70375495799817,250.70375495799817,,254.179323999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,3.464793249993818,,,,,,sub-052,1,random_dot,,
left,left,23.0,1.0,11.0,right,0.0,2.7315058749954915,,speed,space,2.493904290997307,,,,,,0.0,0.0,0.0,1.0,11.0,1.0,23.0,0.0,254.18690662499284,,,,,,,,,254.17983291599376,254.2689612910035,255.06996649999928,255.0620066660049,255.06261170799556,255.06996649999928,255.06996649999928,255.06996649999928,,257.81308829100453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,2.7315058749954915,,,,,,sub-052,1,random_dot,,
right,right,24.0,0.0,12.0,right,1.0,5.618186667008558,,speed,space,2.493904290997307,,,,,,0.0,0.0,0.0,1.0,12.0,0.0,24.0,1.0,257.8214283749985,,,,,,,,,257.8137120409956,258.1615618329961,258.9544793749956,258.9456563749991,258.9463414159982,258.9544793749956,258.9544793749956,258.9544793749956,263.9341004580056,264.5801088330045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,5.618186667008558,,,,,,sub-052,1,random_dot,,
left,left,25.0,1.0,12.0,left,1.0,4.84015033300966,,speed,space,2.493904290997307,,,,,,0.0,0.0,0.0,1.0,12.0,1.0,25.0,0.0,264.5892533330043,,,,,,,,,264.5808470829943,265.3787020830059,266.1708002079977,266.1623192499974,266.1629959580023,266.1708002079977,266.1708002079977,266.1708002079977,,271.012963125002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,4.84015033300966,,,,,,sub-052,1,random_dot,,
right,right,26.0,0.0,13.0,left,0.0,4.3804781249928055,,speed,space,2.493904290997307,,,,,,0.0,0.0,0.0,1.0,13.0,0.0,26.0,1.0,271.018028874998,,,,,,,,,271.0134584579937,271.3526613330032,272.153464832998,272.14572412500274,272.1462199160014,272.153464832998,272.153464832998,272.153464832998,,276.5363062079996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,4.3804781249928055,,,,,,sub-052,1,random_dot,,
left,left,27.0,1.0,13.0,left,1.0,5.47796804200334,,speed,space,2.493904290997307,,,,,,0.0,0.0,0.0,1.0,13.0,1.0,27.0,0.0,276.5452623750025,,,,,,,,,276.53678629100614,277.73616124999535,278.5374452910037,278.5292424579966,278.52985716599505,278.5374452910037,278.5374452910037,278.5374452910037,283.5178090410045,284.0204800829961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,5.47796804200334,,,,,,sub-052,1,random_dot,,
left,left,28.0,0.0,14.0,right,0.0,4.37130425000214,,speed,space,2.493904290997307,,,,,,0.0,0.0,0.0,1.0,14.0,0.0,28.0,0.0,284.0452850409929,,,,,,,,,284.021122457998,284.3697140409932,285.1712476660032,285.16281662500114,285.1634692910011,285.1712476660032,285.1712476660032,285.1712476660032,,289.5466522909992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,4.37130425000214,,,,,,sub-052,1,random_dot,,
right,right,29.0,1.0,14.0,left,0.0,4.101255917004892,,speed,space,2.493904290997307,,,,,,0.0,0.0,0.0,1.0,14.0,1.0,29.0,1.0,289.5546343330061,,,,,,,,,289.5471910000051,290.3354136249982,291.1369627910026,291.12943516600353,291.1299604999949,291.1369627910026,291.1369627910026,291.1369627910026,,295.24690054099483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,4.101255917004892,,,,,,sub-052,1,random_dot,,
