direction,corrAns,thisN,thisTrialN,thisRepN,respDots.keys,respDots.corr,respDots.rt,respDots.duration,randomInstr,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,stimulusDots.stopped,dots.stopped,practice_trials.respDots.keys,practice_trials.respDots.corr,practice_trials.respDots.rt,practice_trials.respDots.duration,feedback.started,textFeedback.started,feedback.stopped,textFeedback.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,instr_trials.respRandomInstr.keys,instr_trials.respRandomInstr.rt,instr_trials.respRandomInstr.duration,test_trials.respDots.keys,test_trials.respDots.corr,test_trials.respDots.rt,test_trials.respDots.duration,goodbye.started,textGoodbye.started,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 87
,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0148660749982809,0.035036206994846,0.035036206994846,31.30335422799544,space,31.22717120199377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-015,1,random_dot,92.59694464804392,
left,left,0.0,0.0,0.0,right,0.0,7.478975915000774,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,31.372628188000817,,,,,,,,,31.3582642399997,31.65587837500061,32.466180090996204,32.44140720699943,32.44191255400074,32.466180090996204,32.466180090996204,32.466180090996204,37.437690708000446,39.95289728899661,right,0.0,7.478975915000774,,39.95976268699451,40.08857953599363,40.45858623899403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-015,1,random_dot,92.59694464804392,
right,right,1.0,1.0,0.0,right,1.0,5.62273706200358,,,,,,0.0,1.0,1.0,1.0,,,,,,,,,40.47254076999525,,,,,,,,,40.45939423299569,41.2491967409951,42.09990159099834,42.06894154299516,42.07031941599416,42.09990159099834,42.09990159099834,42.09990159099834,47.06518724399939,47.72627798999747,right,1.0,5.62273706200358,,47.73672454099869,47.75419824900018,48.23071900399373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-015,1,random_dot,92.59694464804392,
right,right,2.0,0.0,1.0,right,1.0,9.745874282998557,,,,,,1.0,0.0,2.0,1.0,,,,,,,,,48.2568548929994,,,,,,,,,48.23140907599736,49.02410591700027,49.82764817599673,49.81588280599681,49.81670057699375,49.82764817599673,49.82764817599673,49.82764817599673,54.81608023399895,59.58643004199985,right,1.0,9.745874282998557,,59.586593676998746,59.59815555999376,60.08912283999962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-015,1,random_dot,92.59694464804392,
left,left,3.0,1.0,1.0,left,1.0,5.534036876997561,,,,,,1.0,1.0,3.0,0.0,,,,,,,,,60.09803972599912,,,,,,,,,60.0899219579951,60.20594121799513,61.00840934999724,60.9971562599967,60.997629100995255,61.00840934999724,61.00840934999724,61.00840934999724,66.00598089899722,66.55251235099422,left,1.0,5.534036876997561,,66.55265649699868,66.5640174709988,67.04796470099973,67.07178731099702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-015,1,random_dot,92.59694464804392,
left,left,4.0,0.0,2.0,right,0.0,1.8163235409956544,,,,,,2.0,0.0,4.0,0.0,,,,,,,,,67.07178731099702,,,,,,,,,67.048359057997,68.2656419739942,69.070724186,69.05699273299979,69.05769594299636,69.070724186,69.070724186,69.070724186,,70.89017488699756,right,0.0,1.8163235409956544,,70.89347777799412,70.90353625699936,71.39054543399834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-015,1,random_dot,92.59694464804392,
right,right,5.0,1.0,2.0,right,1.0,5.394035944998905,,,,,,2.0,1.0,5.0,1.0,,,,,,,,,71.40649312899768,,,,,,,,,71.39119695899717,72.2058646469959,73.00570023199543,72.9903700520008,72.99097986099514,73.00570023199543,73.00570023199543,73.00570023199543,77.99791279799683,78.41267312399577,right,1.0,5.394035944998905,,78.41592442499677,78.4284450329942,78.92350483399787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-015,1,random_dot,92.59694464804392,
left,left,6.0,0.0,3.0,right,0.0,5.96889493400522,,,,,,3.0,0.0,6.0,0.0,,,,,,,,,78.93138714599627,,,,,,,,,78.92415086999972,79.26646547499695,80.06853035499807,80.0578153749957,80.05828282099537,80.06853035499807,80.06853035499807,80.06853035499807,85.0556258209981,86.04713314299443,right,0.0,5.96889493400522,,86.0508361369939,86.06216444299935,86.54811965599947,86.55663590099721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-015,1,random_dot,92.59694464804392,
right,right,7.0,1.0,3.0,left,0.0,5.737619640000048,,,,,,3.0,1.0,7.0,1.0,,,,,,,,,86.55663590099721,,,,,,,,,86.54855448499438,86.64710966699931,87.44586044499738,87.43332162499428,87.43403607299842,87.44586044499738,87.44586044499738,87.44586044499738,92.4314223209949,93.19701462800003,left,0.0,5.737619640000048,,93.19716759999574,93.20861986199452,93.70583809299568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-015,1,random_dot,92.59694464804392,
right,right,8.0,0.0,4.0,right,1.0,2.528231454001798,,,,,,4.0,0.0,8.0,1.0,,,,,,,,,93.72283029199752,,,,,,,,,93.70642760699413,93.79731701700076,94.59656557400012,94.5841439270007,94.584882997995,94.59656557400012,94.59656557400012,94.59656557400012,,97.13248945099622,right,1.0,2.528231454001798,,97.13720196599752,97.14869641699624,97.63986035299604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-015,1,random_dot,92.59694464804392,
left,left,9.0,1.0,4.0,left,1.0,5.111595212998509,,,,,,4.0,1.0,9.0,0.0,,,,,,,,,97.64767090399982,,,,,,,,,97.6402784210004,98.45641974399769,99.26041517599516,99.248213244995,99.24869621999824,99.26041517599516,99.26041517599516,99.26041517599516,104.247962661997,104.38064389200008,left,1.0,5.111595212998509,,104.3808299739976,104.3927795349955,104.88159246499708,104.89054159899388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-015,1,random_dot,92.59694464804392,
left,left,10.0,0.0,5.0,right,0.0,2.578906456001277,,,,,,5.0,0.0,10.0,0.0,,,,,,,,,104.89054159899388,,,,,,,,,104.88210720999632,105.22983319999912,106.03568810899742,106.02349068299372,106.02397295499397,106.03568810899742,106.03568810899742,106.03568810899742,,108.62415897699977,right,0.0,2.578906456001277,,108.62826761599716,108.63799085199572,109.1233994869981,109.13235649799752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-015,1,random_dot,92.59694464804392,
right,right,11.0,1.0,5.0,right,1.0,1.3895757380014402,,,,,,5.0,1.0,11.0,1.0,,,,,,,,,109.13235649799752,,,,,,,,,109.12398497200049,109.4759965609992,110.27171315300076,110.2603597999987,110.26105507399916,110.27171315300076,110.27171315300076,110.27171315300076,,111.66882369799714,right,1.0,1.3895757380014402,,111.6720348050003,111.6819638779998,112.17175120899628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-015,1,random_dot,92.59694464804392,
right,right,12.0,0.0,6.0,left,0.0,2.8222084709996125,,,,,,6.0,0.0,12.0,1.0,,,,,,,,,112.1790330809963,,,,,,,,,112.17216068199924,113.36258390399598,114.15972969099676,114.14851009499398,114.14925611199578,114.15972969099676,114.15972969099676,114.15972969099676,,116.98730764100036,left,0.0,2.8222084709996125,,116.99169572100072,117.00224863299808,117.50595857099688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-015,1,random_dot,92.59694464804392,
left,left,13.0,1.0,6.0,right,0.0,2.457368290000886,,,,,,6.0,1.0,13.0,0.0,,,,,,,,,117.51362004099792,,,,,,,,,117.50637324899436,118.68019570599428,119.48849739800062,119.47261592399444,119.47333152699866,119.48849739800062,119.48849739800062,119.48849739800062,,121.96232837199932,right,0.0,2.457368290000886,,121.96254907999536,121.9764592069987,122.47229170499486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-015,1,random_dot,92.59694464804392,
left,left,14.0,0.0,7.0,left,1.0,2.533846108999569,,,,,,7.0,0.0,14.0,0.0,,,,,,,,,122.47991350499797,,,,,,,,,122.47273058699648,122.55661446399608,123.35977861099671,123.34857387699594,123.3491904879993,123.35977861099671,123.35977861099671,123.35977861099671,,125.90964505999727,left,1.0,2.533846108999569,,125.91485749300044,125.9298792289992,126.42111145099624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-015,1,random_dot,92.59694464804392,
right,right,15.0,1.0,7.0,right,1.0,2.165879557003791,,,,,,7.0,1.0,15.0,1.0,,,,,,,,,126.43824335200044,,,,,,,,,126.4217121939946,127.60445074499876,128.40499208999972,128.391551101995,128.39196903300035,128.40499208999972,128.40499208999972,128.40499208999972,,130.5789953919957,right,1.0,2.165879557003791,,130.57913362599356,130.59041424799943,131.0792781209966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-015,1,random_dot,92.59694464804392,
right,right,16.0,0.0,8.0,right,1.0,1.2047543770022455,,,,,,8.0,0.0,16.0,1.0,,,,,,,,,131.08895305299666,,,,,,,,,131.0800543899968,132.27584874599415,133.08429564499966,133.0733026589951,133.07378265599982,133.08429564499966,133.08429564499966,133.08429564499966,,134.29241383099725,right,1.0,1.2047543770022455,,134.29255397299858,134.3039384090007,134.7905196520005,134.79905770999903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-015,1,random_dot,92.59694464804392,
