direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,dots.stopped,respDots.keys,respDots.corr,respDots.rt,respDots.duration,feedback.started,textFeedback.started,feedback.stopped,textFeedback.stopped,stimulusDots.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,goodbye.started,textGoodbye.started,textGoodbye.stopped,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 74
right,right,,6.0,1.0,13.0,1.0,,,,,,,,,66.69364330009557,,,,,,,,,66.68718110001646,67.03497619996779,67.83533270005137,67.82757880003192,67.82760379998945,67.83533270005137,67.83533270005137,67.83533270005137,69.74539629998617,right,1.0,51.88971639983356,,69.74601759994403,69.75165350013413,70.24483909993432,70.25155599997379,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-017,1.0,random_dot,121.1253512397542,
right,right,,7.0,0.0,14.0,1.0,,,,,,,,,70.25155599997379,,,,,,,,,70.24545700009912,70.34346130001359,71.14364550006576,71.13552720006555,71.13555430015549,71.14364550006576,71.14364550006576,71.14364550006576,73.5034531999845,left,0.0,52.33387709991075,,73.50420140009373,73.51181620010175,74.0022820001468,74.00987760000862,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-017,1.0,random_dot,121.1253512397542,
left,left,,7.0,1.0,15.0,0.0,,,,,,,,,74.00987760000862,,,,,,,,,74.00285600009374,75.20119890011847,76.00187980011106,75.99413649993949,75.99416380003095,76.00187980011106,76.00187980011106,76.00187980011106,77.72830000007525,right,0.0,51.70533049968071,,77.72890400001779,77.73479070002213,78.22754550003447,78.23471119999886,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-017,1.0,random_dot,121.1253512397542,
right,right,,8.0,0.0,16.0,1.0,,,,,,,,,78.23471119999886,,,,,,,,,78.22840399993584,78.32651149993762,79.12710150005296,79.11925320001319,79.11927999998443,79.12710150005296,79.12710150005296,79.12710150005296,81.54466420016252,left,0.0,52.39593849983066,,81.54532769997604,81.55181189998984,82.04450440010987,82.0515378001146,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-017,1.0,random_dot,121.1253512397542,
left,left,,8.0,1.0,17.0,0.0,,,,,,,,,82.0515378001146,,,,,,,,,82.04534700000659,82.14326149993576,82.94373119994998,82.93613780010492,82.9361694001127,82.94373119994998,82.94373119994998,82.94373119994998,84.70378950005397,right,0.0,51.73458859999664,,84.70450710016303,84.70970280002803,85.20278210006654,85.20974520011805,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-017,1.0,random_dot,121.1253512397542,
right,right,,9.0,0.0,18.0,1.0,,,,,,,,,85.20974520011805,,,,,,,,,85.20369330001995,86.00990170007572,86.81024660007097,86.80239740014076,86.8024283000268,86.81024660007097,86.81024660007097,86.81024660007097,88.44510799995624,left,0.0,51.6086313999258,,88.44577420013957,88.45149100013077,88.94428530009463,88.9515538001433,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-017,1.0,random_dot,121.1253512397542,
left,left,,9.0,1.0,19.0,0.0,,,,,,,,,88.9515538001433,,,,,,,,,88.94495199993253,90.1433137001004,90.9435070999898,90.9360038000159,90.936038200045,90.9435070999898,90.9435070999898,90.9435070999898,92.9538382999599,right,0.0,51.98937359987758,,92.95451529999264,92.95969450008124,93.45276160002686,93.4599232999608,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-017,1.0,random_dot,121.1253512397542,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.45291420002468,93.4599232999608,93.4599232999608,95.4533897000365,space,51.96939649991691,,,,,,,,,,,,,,,,,,,,sub-017,1.0,random_dot,121.1253512397542,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.45343260001393,95.45979100000112,95.45979100000112,96.24493800010532,space,50.76431709970348,,,,,,,,,,,,,sub-017,1.0,random_dot,121.1253512397542,
right,right,speed,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,98.48248949996196,,,,,,,,,98.47944359993562,99.6680658000987,100.46859479998238,100.4612380999606,100.46128239994869,100.46859479998238,100.46859479998238,100.46859479998238,102.19538379996084,right,1.0,51.70272229984403,,,,,,,,,,,,,,,,,,,,,96.25122460001148,96.27315200003795,96.27315200003795,98.46923910011536,space,52.17480030003935,,,,,,sub-017,1.0,random_dot,121.1253512397542,
left,left,speed,,,,,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,102.20150219998322,,,,,,,,,102.1972706001252,103.40140450000764,104.20181420003064,104.1946111000143,104.19464490003884,104.20181420003064,104.20181420003064,104.20181420003064,106.70364570012316,left,1.0,52.4816439000424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-017,1.0,random_dot,121.1253512397542,
right,right,speed,,,,,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,106.70972290006466,,,,,,,,,106.7048343999777,107.05998280015774,107.8617549999617,107.85322839999571,107.8532684999518,107.8617549999617,107.8617549999617,107.8617549999617,109.42024480015972,right,1.0,51.53774299984798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-017,1.0,random_dot,121.1253512397542,
left,left,speed,,,,,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,109.42632940015756,,,,,,,,,109.42143959994428,109.51821990008466,110.31875620014034,110.3109069999773,110.31093650008552,110.31875620014034,110.31875620014034,110.31875620014034,113.03744530002588,left,1.0,52.69459329987876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-017,1.0,random_dot,121.1253512397542,
right,right,speed,,,,,0.0,0.0,0.0,1.0,2.0,0.0,4.0,1.0,113.0431007000152,,,,,,,,,113.03882839996368,114.243063100148,115.04341599997132,115.03588630002923,115.03591840015724,115.04341599997132,115.04341599997132,115.04341599997132,117.48689309996551,left,0.0,52.4221879998222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-017,1.0,random_dot,121.1253512397542,
left,left,speed,,,,,0.0,0.0,0.0,1.0,2.0,1.0,5.0,0.0,117.4930535000749,,,,,,,,,117.4880958001595,118.69308520015328,119.49349600006826,119.4860614000354,119.48609909997322,119.49349600006826,119.49349600006826,119.49349600006826,122.15282770013437,right,0.0,52.63638709997758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-017,1.0,random_dot,121.1253512397542,
left,left,speed,,,,,0.0,0.0,0.0,1.0,3.0,0.0,6.0,0.0,122.15972719993442,,,,,,,,,122.15389990014955,122.50160209997556,123.30192769994028,123.29416260006838,123.29420340014622,123.30192769994028,123.30192769994028,123.30192769994028,124.32020359998567,left,1.0,50.99777069990523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-017,1.0,random_dot,121.1253512397542,
right,right,speed,,,,,0.0,0.0,0.0,1.0,3.0,1.0,7.0,1.0,124.32624790002592,,,,,,,,,124.3213601000607,124.66808159998618,125.46860469994137,125.46078830002809,125.46082000015303,125.46860469994137,125.46860469994137,125.46860469994137,129.51257680007257,right,1.0,54.0209077000618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-017,1.0,random_dot,121.1253512397542,
left,left,speed,,,,,0.0,0.0,0.0,1.0,4.0,0.0,8.0,0.0,129.51783800008707,,,,,,,,,129.51388010010123,129.6180694999639,130.4186607999727,130.41111889993772,130.4111494999379,130.4186607999727,130.4186607999727,130.4186607999727,132.95366430003196,left,1.0,52.51383079984225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-017,1.0,random_dot,121.1253512397542,
right,right,speed,,,,,0.0,0.0,0.0,1.0,4.0,1.0,9.0,1.0,132.95965049997903,,,,,,,,,132.95480379997753,133.30956920003518,134.11065410007723,134.10283660003915,134.10287800012156,134.11065410007723,134.11065410007723,134.11065410007723,136.0124052001629,right,1.0,51.880850799847394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-017,1.0,random_dot,121.1253512397542,
left,left,speed,,,,,0.0,0.0,0.0,1.0,5.0,0.0,10.0,0.0,136.01781500014476,,,,,,,,,136.01410669996403,136.11818059999496,136.91848300001584,136.91141250007786,136.9114459999837,136.91848300001584,136.91848300001584,136.91848300001584,139.72812450001948,left,1.0,52.78760079992935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-017,1.0,random_dot,121.1253512397542,
right,right,speed,,,,,0.0,0.0,0.0,1.0,5.0,1.0,11.0,1.0,139.73440910014324,,,,,,,,,139.72940650000237,140.07607790012844,140.87663209997118,140.8694796001073,140.86951870005578,140.87663209997118,140.87663209997118,140.87663209997118,142.7704909001477,left,0.0,51.86678759986535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-017,1.0,random_dot,121.1253512397542,
right,right,speed,,,,,0.0,0.0,0.0,1.0,6.0,0.0,12.0,1.0,142.77620780002326,,,,,,,,,142.77173130004667,143.97637970000503,144.77708140015602,144.76923360000364,144.76926339999773,144.77708140015602,144.77708140015602,144.77708140015602,146.65333360014483,left,0.0,51.85349989985116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-017,1.0,random_dot,121.1253512397542,
left,left,speed,,,,,0.0,0.0,0.0,1.0,6.0,1.0,13.0,0.0,146.65946540003642,,,,,,,,,146.65485069993883,146.75134290009737,147.5520017000381,147.54393830010667,147.5439874001313,147.5520017000381,147.5520017000381,147.5520017000381,150.1948538001161,left,1.0,52.61645619990304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-017,1.0,random_dot,121.1253512397542,
left,left,speed,,,,,0.0,0.0,0.0,1.0,7.0,0.0,14.0,0.0,150.20108230016194,,,,,,,,,150.19598560011946,150.54312860011123,151.3436142001301,151.33560899994336,151.3356427999679,151.3436142001301,151.3436142001301,151.3436142001301,156.2872808999382,left,1.0,54.92243000003509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-017,1.0,random_dot,121.1253512397542,
right,right,speed,,,,,0.0,0.0,0.0,1.0,7.0,1.0,15.0,1.0,156.292559399968,,,,,,,,,156.28918610000983,157.49314279993996,158.2936464000959,158.2860970001202,158.28613230003975,158.2936464000959,158.2936464000959,158.2936464000959,162.4119808000978,right,1.0,54.095482599921525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-017,1.0,random_dot,121.1253512397542,
right,right,speed,,,,,0.0,0.0,0.0,1.0,8.0,0.0,16.0,1.0,162.41762860002927,,,,,,,,,162.4133158000186,163.21796130016446,164.01837770012207,164.01057859999128,164.01060890010558,164.01837770012207,164.01837770012207,164.01837770012207,164.35330610000528,left,0.0,50.31399070005864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-017,1.0,random_dot,121.1253512397542,
left,left,speed,,,,,0.0,0.0,0.0,1.0,8.0,1.0,17.0,0.0,164.3596111999359,,,,,,,,,164.3546794001013,165.15982259996235,165.96002460015006,165.9523149000015,165.95238060015254,165.96002460015006,165.96002460015006,165.96002460015006,167.3448235001415,left,1.0,51.35925029986538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-017,1.0,random_dot,121.1253512397542,
left,left,speed,,,,,0.0,0.0,0.0,1.0,9.0,0.0,18.0,0.0,167.35112920007668,,,,,,,,,167.34628399997018,167.4512042000424,168.2517208000645,168.24408390000465,168.2441140001174,168.2517208000645,168.2517208000645,168.2517208000645,171.3367642001249,left,1.0,53.06237289984711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-017,1.0,random_dot,121.1253512397542,
right,right,speed,,,,,0.0,0.0,0.0,1.0,9.0,1.0,19.0,1.0,171.34274210012518,,,,,,,,,171.33790579997003,171.6845961001236,172.4850356001407,172.47739470005035,172.47743310010992,172.4850356001407,172.4850356001407,172.4850356001407,175.22776819998398,right,1.0,52.71912169991992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-017,1.0,random_dot,121.1253512397542,
right,right,speed,,,,,0.0,0.0,0.0,1.0,10.0,0.0,20.0,1.0,175.23421140015125,,,,,,,,,175.22894700011238,176.02624180004932,176.82635280000977,176.81901390012354,176.8190476000309,176.82635280000977,176.82635280000977,176.82635280000977,178.51947390008718,left,0.0,51.6700881998986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-017,1.0,random_dot,121.1253512397542,
left,left,speed,,,,,0.0,0.0,0.0,1.0,10.0,1.0,21.0,0.0,178.52616330003366,,,,,,,,,178.52060930011794,178.61776820011437,179.4182174000889,179.4105674000457,179.4106167999562,179.4182174000889,179.4182174000889,179.4182174000889,183.0278857999947,left,1.0,53.583470799727365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-017,1.0,random_dot,121.1253512397542,
left,left,speed,,,,,0.0,0.0,0.0,1.0,11.0,0.0,22.0,0.0,183.03439679997973,,,,,,,,,183.0290902000852,183.12630170001648,183.92657930008136,183.9188509001397,183.9188882999588,183.92657930008136,183.92657930008136,183.92657930008136,185.94546800013632,left,1.0,51.99361709970981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-017,1.0,random_dot,121.1253512397542,
right,right,speed,,,,,0.0,0.0,0.0,1.0,11.0,1.0,23.0,1.0,185.95083390013315,,,,,,,,,185.94768130010925,187.1512168000918,187.9516014000401,187.94414320006035,187.94417649996467,187.9516014000401,187.9516014000401,187.9516014000401,189.5777686999645,right,1.0,51.60217770002782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-017,1.0,random_dot,121.1253512397542,
right,right,speed,,,,,0.0,0.0,0.0,1.0,12.0,0.0,24.0,1.0,189.58435160014776,,,,,,,,,189.57896220008843,189.67621590010825,190.47815520013685,190.46878140000624,190.468818299938,190.47815520013685,190.47815520013685,190.47815520013685,193.91941540013067,left,0.0,53.41472769994289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-017,1.0,random_dot,121.1253512397542,
left,left,speed,,,,,0.0,0.0,0.0,1.0,12.0,1.0,25.0,0.0,193.92590120015663,,,,,,,,,193.9204409001395,195.11779249995016,195.918314000126,195.910667499993,195.91069729998708,195.918314000126,195.918314000126,195.918314000126,197.11162430001423,left,1.0,51.1721437999513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-017,1.0,random_dot,121.1253512397542,
left,left,speed,,,,,0.0,0.0,0.0,1.0,13.0,0.0,26.0,0.0,197.11768130003475,,,,,,,,,197.1128392000683,197.4594227001071,198.2606520000845,198.2524963000324,198.2527956000995,198.2606520000845,198.2606520000845,198.2606520000845,199.5698898001574,right,0.0,51.289427699986845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-017,1.0,random_dot,121.1253512397542,
right,right,speed,,,,,0.0,0.0,0.0,1.0,13.0,1.0,27.0,1.0,199.57604319998063,,,,,,,,,199.57101920014247,199.66797820013016,200.46810690010895,200.46075810003092,200.46079279994592,200.46810690010895,200.46810690010895,200.46810690010895,202.4693334000185,right,1.0,51.97722649993375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-017,1.0,random_dot,121.1253512397542,
left,left,speed,,,,,0.0,0.0,0.0,1.0,14.0,0.0,28.0,0.0,202.47606080002151,,,,,,,,,202.47051050001755,203.26771269994788,204.06812459998764,204.06029519997537,204.0603205000516,204.06812459998764,204.06812459998764,204.06812459998764,206.51962790009568,left,1.0,52.42499029985629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-017,1.0,random_dot,121.1253512397542,
right,right,speed,,,,,0.0,0.0,0.0,1.0,14.0,1.0,29.0,1.0,206.52599130012092,,,,,,,,,206.52141649997796,206.62598920008168,207.42654210003093,207.4189617999364,207.41900660004467,207.42654210003093,207.42654210003093,207.42654210003093,209.43688510009088,right,1.0,51.988161499844864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-017,1.0,random_dot,121.1253512397542,
left,left,speed,,,,,0.0,0.0,0.0,1.0,15.0,0.0,30.0,0.0,209.4425801001489,,,,,,,,,209.43812890001573,210.2427753999364,211.04372810013592,211.03540679998696,211.03544330014847,211.04372810013592,211.04372810013592,211.04372810013592,212.86931360000744,left,1.0,51.799400099786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-017,1.0,random_dot,121.1253512397542,
right,right,speed,,,,,0.0,0.0,0.0,1.0,15.0,1.0,31.0,1.0,212.8759533001576,,,,,,,,,212.87051880010404,213.6677469001152,214.46818510000597,214.4607458000537,214.4607766000554,214.46818510000597,214.46818510000597,214.46818510000597,216.36984240007587,right,1.0,51.878886699676514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-017,1.0,random_dot,121.1253512397542,
right,right,speed,,,,,0.0,0.0,0.0,1.0,16.0,0.0,32.0,1.0,216.3760347000789,,,,,,,,,216.37121480004865,217.57581080007367,218.37645670003255,218.36887220013887,218.36890480015427,218.37645670003255,218.37645670003255,218.37645670003255,222.6121837999672,left,0.0,54.21569549990818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-017,1.0,random_dot,121.1253512397542,
left,left,speed,,,,,0.0,0.0,0.0,1.0,16.0,1.0,33.0,0.0,222.61745280004104,,,,,,,,,222.61348520009776,223.81779940007252,224.6181010000873,224.6105172000825,224.6105494000949,224.6181010000873,224.6181010000873,224.6181010000873,227.84472239995372,left,1.0,53.20624089986086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-017,1.0,random_dot,121.1253512397542,
left,left,speed,,,,,0.0,0.0,0.0,1.0,17.0,0.0,34.0,0.0,227.85090270009823,,,,,,,,,227.84602009993975,228.19237500010055,228.9930000000168,228.9856056000572,228.98564940015785,228.9930000000168,228.9930000000168,228.9930000000168,232.11139299999925,right,0.0,53.09535439987667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-017,1.0,random_dot,121.1253512397542,
right,right,speed,,,,,0.0,0.0,0.0,1.0,17.0,1.0,35.0,1.0,232.11766430013813,,,,,,,,,232.11253469996157,233.3177573001012,234.11790900002237,234.1107940000948,234.11082689999603,234.11790900002237,234.11790900002237,234.11790900002237,237.66109469998628,left,0.0,53.52090399991721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-017,1.0,random_dot,121.1253512397542,
left,left,speed,,,,,0.0,0.0,0.0,1.0,18.0,0.0,36.0,0.0,237.6676962999627,,,,,,,,,237.66226950008425,238.8593343000393,239.65969370002855,239.6523293999489,239.65237010014243,239.65969370002855,239.65969370002855,239.65969370002855,242.04421780002303,left,1.0,52.36002339981496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-017,1.0,random_dot,121.1253512397542,
right,right,speed,,,,,0.0,0.0,0.0,1.0,18.0,1.0,37.0,1.0,242.05074650002643,,,,,,,,,242.045305200154,242.3926510999445,243.1929681000765,243.1852486000862,243.1852798000909,243.1929681000765,243.1929681000765,243.1929681000765,247.7613880999852,right,1.0,54.54318169993349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-017,1.0,random_dot,121.1253512397542,
right,right,speed,,,,,0.0,0.0,0.0,1.0,19.0,0.0,38.0,1.0,247.76750500011255,,,,,,,,,247.7632442000322,248.9675889001228,249.76782559999265,249.76004069997,249.7600708000828,249.76782559999265,249.76782559999265,249.76782559999265,253.42828150000423,right,1.0,53.63879919983447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-017,1.0,random_dot,121.1253512397542,
left,left,speed,,,,,0.0,0.0,0.0,1.0,19.0,1.0,39.0,0.0,253.43403220013715,,,,,,,,,253.42972320015545,253.784416800132,254.58584289997816,254.5787126000505,254.57876090006903,254.58584289997816,254.58584289997816,254.58584289997816,258.3192658999469,left,1.0,53.71113529987633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-017,1.0,random_dot,121.1253512397542,
