direction,corrAns,thisN,thisTrialN,thisRepN,respDots.keys,respDots.corr,respDots.rt,respDots.duration,randomInstr,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,stimulusDots.stopped,dots.stopped,practice_trials.respDots.keys,practice_trials.respDots.corr,practice_trials.respDots.rt,practice_trials.respDots.duration,feedback.started,textFeedback.started,feedback.stopped,textFeedback.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,instr_trials.respRandomInstr.keys,instr_trials.respRandomInstr.rt,instr_trials.respRandomInstr.duration,test_trials.respDots.keys,test_trials.respDots.corr,test_trials.respDots.rt,test_trials.respDots.duration,goodbye.started,textGoodbye.started,textGoodbye.stopped,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 88
left,left,11.0,1.0,5.0,left,1.0,1.815956100006588,,,,,,5.0,1.0,11.0,0.0,,,,,,,,,77.38421960000414,,,,,,,,,77.3685197000159,77.73417260003043,78.53508190001594,78.51817110000411,78.51864870003192,78.53508190001594,78.53508190001594,78.53508190001594,,80.35211179999169,left,1.0,1.815956100006588,,80.35575919999974,80.36761449999176,80.85161529999459,80.86756220000098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-109,1,random_dot,60.14303216296397,
left,left,12.0,0.0,6.0,right,0.0,3.6847239000489935,,,,,,6.0,0.0,12.0,0.0,,,,,,,,,80.86756220000098,,,,,,,,,80.85197690001223,82.06732070003636,82.8685998999863,82.85170400002971,82.85222480003722,82.8685998999863,82.8685998999863,82.8685998999863,,86.55381010001292,right,0.0,3.6847239000489935,,86.55757569998968,86.56766450003488,87.05160370003432,87.06756330002099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-109,1,random_dot,60.14303216296397,
right,right,13.0,1.0,6.0,left,0.0,4.46699250000529,,,,,,6.0,1.0,13.0,1.0,,,,,,,,,87.06756330002099,,,,,,,,,87.0519714000402,87.86773870000616,88.66869210003642,88.65170879999641,88.6521897999919,88.66869210003642,88.66869210003642,88.66869210003642,,93.1366091000382,left,0.0,4.46699250000529,,93.13673979998566,93.15101249999134,93.63500190002378,93.65123110002604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-109,1,random_dot,60.14303216296397,
right,right,14.0,0.0,7.0,left,0.0,1.7345344999921508,,,,,,7.0,0.0,14.0,1.0,,,,,,,,,93.65123110002604,,,,,,,,,93.63539080001648,93.7510569000151,94.5514048000332,94.53477550001116,94.53539540001655,94.5514048000332,94.5514048000332,94.5514048000332,,96.30292059999192,left,0.0,1.7345344999921508,,96.30306420003762,96.31762059999164,96.80135890003294,96.8175472000148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-109,1,random_dot,60.14303216296397,
left,left,15.0,1.0,7.0,right,0.0,3.983514599967748,,,,,,7.0,1.0,15.0,0.0,,,,,,,,,96.8175472000148,,,,,,,,,96.80175019998568,97.16786799998954,97.9686776000308,97.95189520000712,97.95234690001234,97.9686776000308,97.9686776000308,97.9686776000308,,101.9693616000004,right,0.0,3.983514599967748,,101.9694949000259,101.98457299999428,102.46842960000504,102.4847005000338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-109,1,random_dot,60.14303216296397,
left,left,16.0,0.0,8.0,right,0.0,1.8562511000200173,,,,,,8.0,0.0,16.0,0.0,,,,,,,,,102.4847005000338,,,,,,,,,102.46880660002353,102.83462879998842,103.6354171000421,103.61863720003748,103.61907790001716,103.6354171000421,103.6354171000421,103.6354171000421,,105.50283860001946,right,0.0,1.8562511000200173,,105.50298200000545,105.5178141000215,106.00185679999412,106.01766970002792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-109,1,random_dot,60.14303216296397,
right,right,17.0,1.0,8.0,right,1.0,6.792908999952488,,,,,,8.0,1.0,17.0,1.0,,,,,,,,,106.01766970002792,,,,,,,,,106.00224400003208,107.2181300999946,108.01899810001488,108.00248650001596,108.0032382000354,108.01899810001488,108.01899810001488,108.01899810001488,113.00217729998984,114.81954029999906,right,1.0,6.792908999952488,,114.82421069999693,114.83480310003506,115.31879799999297,115.334687900031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-109,1,random_dot,60.14303216296397,
right,right,18.0,0.0,9.0,right,1.0,2.1988206999958493,,,,,,9.0,0.0,18.0,1.0,,,,,,,,,115.334687900031,,,,,,,,,115.31918320001569,115.4347205000231,116.23563220002688,116.21888180001406,116.219324900012,116.23563220002688,116.23563220002688,116.23563220002688,,118.43598940002266,right,1.0,2.1988206999958493,,118.4361285000341,118.45147349999752,118.93535530002556,118.95170299999882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-109,1,random_dot,60.14303216296397,
left,left,19.0,1.0,9.0,right,0.0,2.3130869999877177,,,,,,9.0,1.0,19.0,0.0,,,,,,,,,118.95170299999882,,,,,,,,,118.93592120002722,119.30142279999563,120.1023639999912,120.08541880000848,120.0858991999994,120.1023639999912,120.1023639999912,120.1023639999912,,122.4194699000218,right,0.0,2.3130869999877177,,122.42329499998596,122.43495100003202,122.91882760002044,122.93495690001872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-109,1,random_dot,60.14303216296397,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.91898880002556,122.93495690001872,122.93495690001872,126.38575880002465,space,3.4408297999762,,,,,,,,,,,,,,,,,,,,,,,,sub-109,1,random_dot,60.14303216296397,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.38584639999316,126.4017623999971,126.4017623999971,132.53580519999375,space,6.121181900030933,,,,,,,,,,,,,,,,,sub-109,1,random_dot,60.14303216296397,
left,left,0.0,0.0,0.0,left,1.0,5.590260799974203,,accuracy,space,2.910429200041108,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.5181312999921,,,,,,,,,135.5126040999894,135.6014456000412,136.4025973000098,136.38561370002571,136.38607670000056,136.4025973000098,136.4025973000098,136.4025973000098,141.38593550003134,142.00299990002532,,,,,,,,,,,,,,,,,,,,,,,132.57801250001648,132.58371390000684,132.58371390000684,135.50243430002593,space,2.910429200041108,,left,1.0,5.590260799974203,,,,,,sub-109,1,random_dot,60.14303216296397,
right,right,1.0,1.0,0.0,right,1.0,2.0701172000262886,,accuracy,space,2.910429200041108,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,142.01826670003356,,,,,,,,,142.00347510003485,142.1184990000329,142.9193170000217,142.90258629998425,142.90306139999302,142.9193170000217,142.9193170000217,142.9193170000217,,145.0032949000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,2.0701172000262886,,,,,,sub-109,1,random_dot,60.14303216296397,
right,right,2.0,0.0,1.0,right,1.0,2.017134200024884,,accuracy,space,2.910429200041108,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,145.0184590999852,,,,,,,,,145.0038167000166,145.81857190001756,146.6192650999874,146.60212120000506,146.60256959998517,146.6192650999874,146.6192650999874,146.6192650999874,,148.65328490000684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,2.017134200024884,,,,,,sub-109,1,random_dot,60.14303216296397,
left,left,3.0,1.0,1.0,left,1.0,3.137948199990205,,accuracy,space,2.910429200041108,,,,,,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,148.66849000001093,,,,,,,,,148.65374440001324,148.76864399999613,149.5692657000036,149.55243290000362,149.55286470003193,149.5692657000036,149.5692657000036,149.5692657000036,,152.72007710003527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,3.137948199990205,,,,,,sub-109,1,random_dot,60.14303216296397,
right,right,4.0,0.0,2.0,right,1.0,2.728712999960408,,accuracy,space,2.910429200041108,,,,,,0.0,0.0,0.0,0.0,2.0,0.0,4.0,1.0,152.73523470002692,,,,,,,,,152.7206095000147,152.83527079998748,153.63628430000972,153.61906679999083,153.6195041000028,153.63628430000972,153.63628430000972,153.63628430000972,,156.37013220001245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,2.728712999960408,,,,,,sub-109,1,random_dot,60.14303216296397,
left,left,5.0,1.0,2.0,left,1.0,2.7401988999918103,,accuracy,space,2.910429200041108,,,,,,0.0,0.0,0.0,0.0,2.0,1.0,5.0,0.0,156.38531290000537,,,,,,,,,156.37058620003518,157.18538869998883,157.98629259999143,157.96944760001497,157.9698920000228,157.98629259999143,157.98629259999143,157.98629259999143,,160.73688730003778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,2.7401988999918103,,,,,,sub-109,1,random_dot,60.14303216296397,
left,left,6.0,0.0,3.0,right,0.0,2.1681235000141896,,accuracy,space,2.910429200041108,,,,,,0.0,0.0,0.0,0.0,3.0,0.0,6.0,0.0,160.751976700034,,,,,,,,,160.73740660003386,160.85217239998747,161.6528757000342,161.6359994999948,161.63641800003825,161.6528757000342,161.6528757000342,161.6528757000342,,163.82162639999297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,2.1681235000141896,,,,,,sub-109,1,random_dot,60.14303216296397,
right,right,7.0,1.0,3.0,right,1.0,3.8500022999942303,,accuracy,space,2.910429200041108,,,,,,0.0,0.0,0.0,0.0,3.0,1.0,7.0,1.0,163.83531659998698,,,,,,,,,163.82208620000165,164.63551120000193,165.43656360002933,165.41950329998508,165.4199811000144,165.43656360002933,165.43656360002933,165.43656360002933,,169.3034936999902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,3.8500022999942303,,,,,,sub-109,1,random_dot,60.14303216296397,
left,left,8.0,0.0,4.0,left,1.0,2.982624299998861,,accuracy,space,2.910429200041108,,,,,,0.0,0.0,0.0,0.0,4.0,0.0,8.0,0.0,169.3187981999945,,,,,,,,,169.30403830000432,169.41892640001606,170.2195492000319,170.20279790001223,170.20323560002726,170.2195492000319,170.2195492000319,170.2195492000319,,173.20384149998426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,2.982624299998861,,,,,,sub-109,1,random_dot,60.14303216296397,
right,right,9.0,1.0,4.0,right,1.0,3.377917999983765,,accuracy,space,2.910429200041108,,,,,,0.0,0.0,0.0,0.0,4.0,1.0,9.0,1.0,173.2188426000066,,,,,,,,,173.20430990000025,173.31889009999577,174.1196947999997,174.10279850004008,174.10340240004007,174.1196947999997,174.1196947999997,174.1196947999997,,177.50396340002771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,3.377917999983765,,,,,,sub-109,1,random_dot,60.14303216296397,
right,right,10.0,0.0,5.0,left,0.0,2.5682381999795325,,accuracy,space,2.910429200041108,,,,,,0.0,0.0,0.0,0.0,5.0,0.0,10.0,1.0,177.51910840003984,,,,,,,,,177.5044892000151,178.71879740001168,179.51977830001852,179.50306780001847,179.50353919999907,179.51977830001852,179.51977830001852,179.51977830001852,,182.1038397999946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,2.5682381999795325,,,,,,sub-109,1,random_dot,60.14303216296397,
left,left,11.0,1.0,5.0,left,1.0,2.283733599993866,,accuracy,space,2.910429200041108,,,,,,0.0,0.0,0.0,0.0,5.0,1.0,11.0,0.0,182.11863230000017,,,,,,,,,182.10435550002148,183.31898620002903,184.120024200005,184.10326790000545,184.10378589999164,184.120024200005,184.120024200005,184.120024200005,,186.42035880003823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,2.283733599993866,,,,,,sub-109,1,random_dot,60.14303216296397,
right,right,12.0,0.0,6.0,left,0.0,3.3071201000129804,,accuracy,space,2.910429200041108,,,,,,0.0,0.0,0.0,0.0,6.0,0.0,12.0,1.0,186.43568260001484,,,,,,,,,186.4208365000086,186.5355785000138,187.33655599999477,187.319604600023,187.32002290000676,187.33655599999477,187.33655599999477,187.33655599999477,,190.65385559998683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,3.3071201000129804,,,,,,sub-109,1,random_dot,60.14303216296397,
left,left,13.0,1.0,6.0,right,0.0,3.959612999984529,,accuracy,space,2.910429200041108,,,,,,0.0,0.0,0.0,0.0,6.0,1.0,13.0,0.0,190.6691299999948,,,,,,,,,190.6543354000314,191.8692622000235,192.6701426000218,192.65328160003992,192.65377410000656,192.6701426000218,192.6701426000218,192.6701426000218,,196.63707200001227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,3.959612999984529,,,,,,sub-109,1,random_dot,60.14303216296397,
left,left,14.0,0.0,7.0,left,1.0,3.377726699982304,,accuracy,space,2.910429200041108,,,,,,0.0,0.0,0.0,0.0,7.0,0.0,14.0,0.0,196.65254869998896,,,,,,,,,196.6375304000103,197.852437100024,198.65353270003104,198.63660070003243,198.6371384999948,198.65353270003104,198.65353270003104,198.65353270003104,,202.03725679998752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,3.377726699982304,,,,,,sub-109,1,random_dot,60.14303216296397,
right,right,15.0,1.0,7.0,left,0.0,3.663040300016291,,accuracy,space,2.910429200041108,,,,,,0.0,0.0,0.0,0.0,7.0,1.0,15.0,1.0,202.0523993000388,,,,,,,,,202.0377181000076,202.15261839999584,202.9535400000168,202.9364545000135,202.9368650999968,202.9535400000168,202.9535400000168,202.9535400000168,,206.6208693000372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,3.663040300016291,,,,,,sub-109,1,random_dot,60.14303216296397,
right,right,16.0,0.0,8.0,right,1.0,1.2736202999949455,,accuracy,space,2.910429200041108,,,,,,0.0,0.0,0.0,0.0,8.0,0.0,16.0,1.0,206.6358860000037,,,,,,,,,206.62133140000515,206.7360451000277,207.53670830000192,207.5199360999977,207.5203812000109,207.53670830000192,207.53670830000192,207.53670830000192,,208.82108640001388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,1.2736202999949455,,,,,,sub-109,1,random_dot,60.14303216296397,
left,left,17.0,1.0,8.0,right,0.0,3.034687999985181,,accuracy,space,2.910429200041108,,,,,,0.0,0.0,0.0,0.0,8.0,1.0,17.0,0.0,208.83604890003332,,,,,,,,,208.82160289998865,209.18590280000356,209.98694560001604,209.97013480000896,209.97055969998476,209.98694560001604,209.98694560001604,209.98694560001604,,213.03747919999296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,3.034687999985181,,,,,,sub-109,1,random_dot,60.14303216296397,
right,right,18.0,0.0,9.0,right,1.0,3.393964399991092,,accuracy,space,2.910429200041108,,,,,,0.0,0.0,0.0,0.0,9.0,0.0,18.0,1.0,213.0528552000178,,,,,,,,,213.0379523999873,213.85307830001693,214.65367510000945,214.6366654000012,214.6370836999849,214.65367510000945,214.65367510000945,214.65367510000945,,218.05424710002265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,3.393964399991092,,,,,,sub-109,1,random_dot,60.14303216296397,
left,left,19.0,1.0,9.0,left,1.0,2.8325602999539115,,accuracy,space,2.910429200041108,,,,,,0.0,0.0,0.0,0.0,9.0,1.0,19.0,0.0,218.06948050000935,,,,,,,,,218.0547399999923,219.26950080000097,220.0703205000027,220.0533654000028,220.05378630000632,220.0703205000027,220.0703205000027,220.0703205000027,,222.9044389000046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,2.8325602999539115,,,,,,sub-109,1,random_dot,60.14303216296397,
right,right,20.0,0.0,10.0,right,1.0,3.914142100024037,,accuracy,space,2.910429200041108,,,,,,0.0,0.0,0.0,0.0,10.0,0.0,20.0,1.0,222.91965940000955,,,,,,,,,222.90490040002624,223.26917620003223,224.07036150002384,224.05354130000345,224.0540102000232,224.07036150002384,224.07036150002384,224.07036150002384,,227.98755620000884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,3.914142100024037,,,,,,sub-109,1,random_dot,60.14303216296397,
left,left,21.0,1.0,10.0,left,1.0,3.7193481999565847,,accuracy,space,2.910429200041108,,,,,,0.0,0.0,0.0,0.0,10.0,1.0,21.0,0.0,228.00279900000896,,,,,,,,,227.9880747999996,228.102931100002,228.9037274000002,228.88684250001097,228.8872572000255,228.9037274000002,228.9037274000002,228.9037274000002,,232.6380700999871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,3.7193481999565847,,,,,,sub-109,1,random_dot,60.14303216296397,
left,left,22.0,0.0,11.0,left,1.0,2.690171000023838,,accuracy,space,2.910429200041108,,,,,,0.0,0.0,0.0,0.0,11.0,0.0,22.0,0.0,232.65311860002112,,,,,,,,,232.63856849999863,233.85343860002467,234.65399940003408,234.63712219998703,234.6375829000026,234.65399940003408,234.65399940003408,234.65399940003408,,237.3544819999952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,2.690171000023838,,,,,,sub-109,1,random_dot,60.14303216296397,
right,right,23.0,1.0,11.0,right,1.0,4.478683500026818,,accuracy,space,2.910429200041108,,,,,,0.0,0.0,0.0,0.0,11.0,1.0,23.0,1.0,237.3697293000296,,,,,,,,,237.3548082000343,237.71939089999069,238.5206337000127,238.50364200002517,238.50414680002723,238.5206337000127,238.5206337000127,238.5206337000127,,243.0046828000341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,4.478683500026818,,,,,,sub-109,1,random_dot,60.14303216296397,
left,left,24.0,0.0,12.0,left,1.0,3.768243199971039,,accuracy,space,2.910429200041108,,,,,,0.0,0.0,0.0,0.0,12.0,0.0,24.0,0.0,243.01970030000663,,,,,,,,,243.0052185000386,243.8198484000168,244.62048199999845,244.6037967000157,244.60422650002877,244.62048199999845,244.62048199999845,244.62048199999845,,248.4046777000185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,3.768243199971039,,,,,,sub-109,1,random_dot,60.14303216296397,
right,right,25.0,1.0,12.0,right,1.0,2.7430128999985754,,accuracy,space,2.910429200041108,,,,,,0.0,0.0,0.0,0.0,12.0,1.0,25.0,1.0,248.4200775999925,,,,,,,,,248.40521629998693,248.76991329999876,249.57074719999216,249.55390860000625,249.554352200008,249.57074719999216,249.57074719999216,249.57074719999216,,252.3213717000326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,2.7430128999985754,,,,,,sub-109,1,random_dot,60.14303216296397,
left,left,26.0,0.0,13.0,left,1.0,1.2629439000156708,,accuracy,space,2.910429200041108,,,,,,0.0,0.0,0.0,0.0,13.0,0.0,26.0,0.0,252.33664679998765,,,,,,,,,252.32185960002244,252.68674650002504,253.4878075000015,253.47055860003456,253.47110249998516,253.4878075000015,253.4878075000015,253.4878075000015,,254.7546176000033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,1.2629439000156708,,,,,,sub-109,1,random_dot,60.14303216296397,
right,right,27.0,1.0,13.0,right,1.0,3.276472300000023,,accuracy,space,2.910429200041108,,,,,,0.0,0.0,0.0,0.0,13.0,1.0,27.0,1.0,254.77023620001276,,,,,,,,,254.75565740000457,255.1200734000304,255.9208348999964,255.9039460000349,255.90441960003227,255.9208348999964,255.9208348999964,255.9208348999964,,259.2048111000331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,3.276472300000023,,,,,,sub-109,1,random_dot,60.14303216296397,
right,right,28.0,0.0,14.0,right,1.0,1.473693200037815,,accuracy,space,2.910429200041108,,,,,,0.0,0.0,0.0,0.0,14.0,0.0,28.0,1.0,259.2200397999841,,,,,,,,,259.2053020999884,259.57020580000244,260.3707766000298,260.354072200018,260.35449300002074,260.3707766000298,260.3707766000298,260.3707766000298,,261.8555611000047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,1.473693200037815,,,,,,sub-109,1,random_dot,60.14303216296397,
