direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,dots.stopped,respDots.keys,respDots.corr,respDots.rt,respDots.duration,feedback.started,textFeedback.started,textFeedback.stopped,feedback.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,stimulusDots.stopped,goodbye.started,textGoodbye.started,textGoodbye.stopped,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 74
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,24.0,0.0,48.0,0.0,522.3203982000123,,,,,,,,,522.3058017999865,522.4203199000331,523.2210720999865,523.2044590000296,523.2044720000122,523.2210720999865,523.2210720999865,523.2210720999865,528.5049315000069,left,1.0,20.374067400000055,,,,,,,,,,,,,,,,,,,,,,,,,,,528.2041506000096,,,,,sub-141,1.0,random_dot,60.02710824584518,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,24.0,1.0,49.0,1.0,528.520429700031,,,,,,,,,528.5053785999771,529.7203948000097,530.5208090000087,530.5045273000142,530.5045433000196,530.5208090000087,530.5208090000087,530.5208090000087,531.8544779000222,right,1.0,16.421661200001836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-141,1.0,random_dot,60.02710824584518,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,25.0,0.0,50.0,1.0,531.8702488000272,,,,,,,,,531.8550402999972,533.0702482999768,533.870419999992,533.8536089999834,533.853620000009,533.870419999992,533.870419999992,533.870419999992,537.9226158999954,right,1.0,19.14672589994734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-141,1.0,random_dot,60.02710824584518,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,25.0,1.0,51.0,0.0,537.9365879999823,,,,,,,,,537.9234481999883,539.1367700999836,539.9374700000044,539.9203280999791,539.9203397000092,539.9374700000044,539.9374700000044,539.9374700000044,545.3213453000062,left,1.0,20.470158299955077,,,,,,,,,,,,,,,,,,,,,,,,,,,544.9201156999916,,,,,sub-141,1.0,random_dot,60.02710824584518,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,26.0,0.0,52.0,0.0,545.3366632999969,,,,,,,,,545.3217911000247,545.4366154000163,546.2372050000122,546.2206906999927,546.2207003000076,546.2372050000122,546.2372050000122,546.2372050000122,549.8379802000127,left,1.0,18.68724929995369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-141,1.0,random_dot,60.02710824584518,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,26.0,1.0,53.0,1.0,549.853467900015,,,,,,,,,549.8384442999959,550.653423300013,551.4540003000293,551.4373376999865,551.4373514000326,551.4540003000293,551.4540003000293,551.4540003000293,554.9396232999861,right,1.0,18.58072939998237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-141,1.0,random_dot,60.02710824584518,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,27.0,0.0,54.0,1.0,554.9534472000087,,,,,,,,,554.9400716000237,555.3035465999856,556.103703700006,556.0870351999765,556.0870536000002,556.103703700006,556.103703700006,556.103703700006,559.7221502999892,right,1.0,18.714146100042854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-141,1.0,random_dot,60.02710824584518,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,27.0,1.0,55.0,0.0,559.7368915000116,,,,,,,,,559.7225966000115,559.8367832999793,560.6372043000301,560.6206373000168,560.6206472999766,560.6372043000301,560.6372043000301,560.6372043000301,562.187914900016,left,1.0,16.64185010001529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-141,1.0,random_dot,60.02710824584518,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,28.0,0.0,56.0,1.0,562.2032938000048,,,,,,,,,562.1883675000281,563.0028751000063,563.8036920999875,563.7870683000074,563.7870848000166,563.8036920999875,563.8036920999875,563.8036920999875,568.0875121999998,left,0.0,19.377065900014717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-141,1.0,random_dot,60.02710824584518,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,28.0,1.0,57.0,0.0,568.1032372000045,,,,,,,,,568.0879695999902,568.4533268000232,569.2537128999829,569.2370945999864,569.2371075000265,569.2537128999829,569.2537128999829,569.2537128999829,572.7563319000183,left,1.0,18.59734949999256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-141,1.0,random_dot,60.02710824584518,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,29.0,0.0,58.0,1.0,572.7699067000067,,,,,,,,,572.7567793999915,573.1197563000023,573.9201953000156,573.9037801999948,573.9037986000185,573.9201953000156,573.9201953000156,573.9201953000156,576.5877498000045,left,0.0,17.75516790000256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-141,1.0,random_dot,60.02710824584518,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,29.0,1.0,59.0,0.0,576.6032819999964,,,,,,,,,576.5882566000219,577.8030700000236,578.6034639999853,578.5872139999992,578.5872269999818,578.6034639999853,578.6034639999853,578.6034639999853,582.6370258000097,right,0.0,19.116270899947267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-141,1.0,random_dot,60.02710824584518,
,,accuracy,,,,,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-141,1.0,random_dot,60.02710824584518,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,582.6373819999862,582.6530396000016,587.6531227999949,587.6367589000147,sub-141,,,,
