direction,corrAns,thisN,thisTrialN,thisRepN,respDots.keys,respDots.corr,respDots.rt,respDots.duration,randomInstr,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,stimulusDots.stopped,dots.stopped,practice_trials.respDots.keys,practice_trials.respDots.corr,practice_trials.respDots.rt,practice_trials.respDots.duration,feedback.started,textFeedback.started,feedback.stopped,textFeedback.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,instr_trials.respRandomInstr.keys,instr_trials.respRandomInstr.rt,instr_trials.respRandomInstr.duration,test_trials.respDots.keys,test_trials.respDots.corr,test_trials.respDots.rt,test_trials.respDots.duration,goodbye.started,textGoodbye.started,textGoodbye.stopped,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 88
left,left,3.0,1.0,1.0,left,1.0,6.180051582996384,,accuracy,space,6.1843795829991,,,,,,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,312.6132089579987,,,,,,,,,312.6047382079996,313.80221279200487,314.59407516699866,314.5860575420011,314.58655037500284,314.59407516699866,314.59407516699866,314.59407516699866,319.5748469169994,320.77679570799955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,6.180051582996384,,,,,,sub-168,1,random_dot,,
left,left,4.0,0.0,2.0,left,1.0,6.470795791996352,,accuracy,space,6.1843795829991,,,,,,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,320.78534033300093,,,,,,,,,320.77722058300424,321.9756769579981,322.77741575000255,322.7694722079977,322.7699351670017,322.77741575000255,322.77741575000255,322.77741575000255,327.757866042004,329.25459670800046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,6.470795791996352,,,,,,sub-168,1,random_dot,,
right,right,5.0,1.0,2.0,right,1.0,5.769168332997651,,accuracy,space,6.1843795829991,,,,,,0.0,0.0,0.0,0.0,2.0,1.0,5.0,1.0,329.263495332998,,,,,,,,,329.2551304580047,329.3523019999993,330.14458433300024,330.1362563750008,330.1367972500011,330.14458433300024,330.14458433300024,330.14458433300024,335.1248357500008,335.9208728329977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,5.769168332997651,,,,,,sub-168,1,random_dot,,
right,right,6.0,0.0,3.0,right,1.0,6.443032542003493,,accuracy,space,6.1843795829991,,,,,,0.0,0.0,0.0,0.0,3.0,0.0,6.0,1.0,335.92950295800256,,,,,,,,,335.92131283300114,336.26945216699824,337.06141745800414,337.05326420799975,337.05373283300287,337.06141745800414,337.06141745800414,337.06141745800414,342.0415703750041,343.51167841700226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,6.443032542003493,,,,,,sub-168,1,random_dot,,
left,left,7.0,1.0,3.0,right,0.0,7.652074042001914,,accuracy,space,6.1843795829991,,,,,,0.0,0.0,0.0,0.0,3.0,1.0,7.0,0.0,343.53599908300384,,,,,,,,,343.51210320799873,343.6094477919978,344.4022445829978,344.3922189170044,344.3926304580018,344.4022445829978,344.4022445829978,344.4022445829978,349.3859561249992,352.06181520799873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,7.652074042001914,,,,,,sub-168,1,random_dot,,
right,right,8.0,0.0,4.0,left,0.0,7.477373791996797,,accuracy,space,6.1843795829991,,,,,,0.0,0.0,0.0,0.0,4.0,0.0,8.0,1.0,352.0865462080037,,,,,,,,,352.0623373330018,352.15950537499884,352.9518037919988,352.94369658300275,352.94419975000346,352.9518037919988,352.9518037919988,352.9518037919988,357.93618929199874,360.4383441669997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,7.477373791996797,,,,,,sub-168,1,random_dot,,
left,left,9.0,1.0,4.0,left,1.0,6.920171750003647,,accuracy,space,6.1843795829991,,,,,,0.0,0.0,0.0,0.0,4.0,1.0,9.0,0.0,360.4469881250043,,,,,,,,,360.4388887919995,361.2364516669986,362.02884483300295,362.0205710000009,362.0211001670032,362.02884483300295,362.02884483300295,362.02884483300295,367.00881570800266,368.95468704200175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,6.920171750003647,,,,,,sub-168,1,random_dot,,
left,left,10.0,0.0,5.0,left,1.0,6.6614945419933065,,accuracy,space,6.1843795829991,,,,,,0.0,0.0,0.0,0.0,5.0,0.0,10.0,0.0,368.9610751670043,,,,,,,,,368.954885500003,369.74421558299946,370.5451388330039,370.5373256250023,370.5378662920048,370.5451388330039,370.5451388330039,370.5451388330039,375.5257640420023,377.2123082079997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,6.6614945419933065,,,,,,sub-168,1,random_dot,,
right,right,11.0,1.0,5.0,right,1.0,7.218562583999301,,accuracy,space,6.1843795829991,,,,,,0.0,0.0,0.0,0.0,5.0,1.0,11.0,1.0,377.2366987499991,,,,,,,,,377.21276679199946,378.0100120420029,378.8031291250009,378.7929935420034,378.7934557080007,378.8031291250009,378.8031291250009,378.8031291250009,383.7869822920038,386.0281724169981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,7.218562583999301,,,,,,sub-168,1,random_dot,,
right,right,12.0,0.0,6.0,right,1.0,7.310821416998806,,accuracy,space,6.1843795829991,,,,,,0.0,0.0,0.0,0.0,6.0,0.0,12.0,1.0,386.0362938750041,,,,,,,,,386.0285949579993,386.82728962499823,387.6293139170011,387.621184292002,387.6216580420005,387.6293139170011,387.6293139170011,387.6293139170011,392.620512458001,394.94557308300136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,7.310821416998806,,,,,,sub-168,1,random_dot,,
left,left,13.0,1.0,6.0,right,0.0,6.980309667000256,,accuracy,space,6.1843795829991,,,,,,0.0,0.0,0.0,0.0,6.0,1.0,13.0,0.0,394.95381520799856,,,,,,,,,394.9460048750043,395.0445595830024,395.84637849999854,395.8380473330035,395.8385561250034,395.84637849999854,395.84637849999854,395.84637849999854,400.82648066699767,402.83025525000266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,6.980309667000256,,,,,,sub-168,1,random_dot,,
right,right,14.0,0.0,7.0,right,1.0,5.907875541997782,,accuracy,space,6.1843795829991,,,,,,0.0,0.0,0.0,0.0,7.0,0.0,14.0,1.0,402.8396338329985,,,,,,,,,402.8308045829981,403.626723207999,404.4297773750004,404.42190791699977,404.4224913330036,404.4297773750004,404.4297773750004,404.4297773750004,409.42095462499856,410.34028124999895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,5.907875541997782,,,,,,sub-168,1,random_dot,,
left,left,15.0,1.0,7.0,left,1.0,6.865653708002355,,accuracy,space,6.1843795829991,,,,,,0.0,0.0,0.0,0.0,7.0,1.0,15.0,0.0,410.34889258300245,,,,,,,,,410.3408293329994,410.437792417004,411.2296448749985,411.22158283300087,411.2220667920046,411.2296448749985,411.2296448749985,411.2296448749985,416.2100727500001,418.10669120799867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,6.865653708002355,,,,,,sub-168,1,random_dot,,
left,left,16.0,0.0,8.0,right,0.0,6.8083454170046025,,accuracy,space,6.1843795829991,,,,,,0.0,0.0,0.0,0.0,8.0,0.0,16.0,0.0,418.1153259170024,,,,,,,,,418.1072328330047,418.90475279200473,419.696841500001,419.6888039580008,419.6892857920029,419.696841500001,419.696841500001,419.696841500001,424.6879483330049,426.5135312920029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,6.8083454170046025,,,,,,sub-168,1,random_dot,,
right,right,17.0,1.0,8.0,right,1.0,6.638178834000428,,accuracy,space,6.1843795829991,,,,,,0.0,0.0,0.0,0.0,8.0,1.0,17.0,1.0,426.521947375004,,,,,,,,,426.5139553330009,426.6118692079981,427.413651750001,427.4057123329985,427.40619162499934,427.413651750001,427.413651750001,427.413651750001,432.4048403330016,434.0570034999983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,6.638178834000428,,,,,,sub-168,1,random_dot,,
right,right,18.0,0.0,9.0,left,0.0,6.275200332995155,,accuracy,space,6.1843795829991,,,,,,0.0,0.0,0.0,0.0,9.0,0.0,18.0,1.0,434.0657653329981,,,,,,,,,434.057566042,435.2552447499984,436.04738024999824,436.039153042002,436.039649958002,436.04738024999824,436.04738024999824,436.04738024999824,441.0383544580036,442.33430249999947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,6.275200332995155,,,,,,sub-168,1,random_dot,,
left,left,19.0,1.0,9.0,right,0.0,5.469343333999859,,accuracy,space,6.1843795829991,,,,,,0.0,0.0,0.0,0.0,9.0,1.0,19.0,0.0,442.3396693750037,,,,,,,,,442.3347328329983,443.5290038750027,444.33110041700274,444.3226513749978,444.3231951670023,444.33110041700274,444.33110041700274,444.33110041700274,449.3108920829982,449.80752783299977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,5.469343333999859,,,,,,sub-168,1,random_dot,,
left,left,20.0,0.0,10.0,left,1.0,6.182492790998367,,accuracy,space,6.1843795829991,,,,,,0.0,0.0,0.0,0.0,10.0,0.0,20.0,0.0,449.8164655830042,,,,,,,,,449.8081910420005,450.15548704200046,450.9475954580048,450.9393904169992,450.93985216700094,450.9475954580048,450.9475954580048,450.9475954580048,455.92774612500216,457.1409395419978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,6.182492790998367,,,,,,sub-168,1,random_dot,,
right,right,21.0,1.0,10.0,right,1.0,5.79181595800037,,accuracy,space,6.1843795829991,,,,,,0.0,0.0,0.0,0.0,10.0,1.0,21.0,1.0,457.1495842500008,,,,,,,,,457.1414710000026,457.488953125001,458.2810979999995,458.2729974169997,458.273458292002,458.2810979999995,458.2810979999995,458.2810979999995,463.26157675000286,464.0755450420038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,5.79181595800037,,,,,,sub-168,1,random_dot,,
right,right,22.0,0.0,11.0,left,0.0,6.280019959005585,,accuracy,space,6.1843795829991,,,,,,0.0,0.0,0.0,0.0,11.0,0.0,22.0,1.0,464.084015667002,,,,,,,,,464.0759858750025,465.2724487919986,466.0648307080046,466.0564577500045,466.0569798330034,466.0648307080046,466.0648307080046,466.0648307080046,471.0454046669984,472.3474795000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,6.280019959005585,,,,,,sub-168,1,random_dot,,
left,left,23.0,1.0,11.0,right,0.0,6.096727374999318,,accuracy,space,6.1843795829991,,,,,,0.0,0.0,0.0,0.0,11.0,1.0,23.0,0.0,472.355916958004,,,,,,,,,472.3479227920034,473.1450925419995,473.9388426670048,473.9290164999984,473.9294971670024,473.9388426670048,473.9388426670048,473.9388426670048,478.9224916250023,480.04185524999775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,6.096727374999318,,,,,,sub-168,1,random_dot,,
left,left,24.0,0.0,12.0,left,1.0,6.427566250000382,,accuracy,space,6.1843795829991,,,,,,0.0,0.0,0.0,0.0,12.0,0.0,24.0,0.0,480.0508832920023,,,,,,,,,480.0425010420004,480.839719292002,481.6323862920035,481.62384104200464,481.62438487500185,481.6323862920035,481.6323862920035,481.6323862920035,486.6228810419998,488.0646200830015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,6.427566250000382,,,,,,sub-168,1,random_dot,,
right,right,25.0,1.0,12.0,left,0.0,5.788509458994668,,accuracy,space,6.1843795829991,,,,,,0.0,0.0,0.0,0.0,12.0,1.0,25.0,1.0,488.0729465830009,,,,,,,,,488.06505099999777,489.2621944999992,490.0559269580044,490.0458067080035,490.0463264999999,490.0559269580044,490.0559269580044,490.0559269580044,495.0397012079993,495.8480305000048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,5.788509458994668,,,,,,sub-168,1,random_dot,,
left,left,26.0,0.0,13.0,left,1.0,5.6573472079981,,accuracy,space,6.1843795829991,,,,,,0.0,0.0,0.0,0.0,13.0,0.0,26.0,0.0,495.85622720800166,,,,,,,,,495.8484533750016,496.1965464169989,496.9995387500021,496.990858833,496.9914633750013,496.9995387500021,496.9995387500021,496.9995387500021,501.98991604200273,502.65950449999946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,5.6573472079981,,,,,,sub-168,1,random_dot,,
right,right,27.0,1.0,13.0,right,1.0,6.591099208999367,,accuracy,space,6.1843795829991,,,,,,0.0,0.0,0.0,0.0,13.0,1.0,27.0,1.0,502.667976333003,,,,,,,,,502.6599487499989,502.7566916249998,503.5486900420001,503.5408307500038,503.5413047500042,503.5486900420001,503.5486900420001,503.5486900420001,508.5400362920045,510.1421072080048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,6.591099208999367,,,,,,sub-168,1,random_dot,,
right,right,28.0,0.0,14.0,right,1.0,6.817419875005726,,accuracy,space,6.1843795829991,,,,,,0.0,0.0,0.0,0.0,14.0,0.0,28.0,1.0,510.1502908330003,,,,,,,,,510.14254258300207,511.34051116699993,512.1326784170014,512.1245047499979,512.1249739170016,512.1326784170014,512.1326784170014,512.1326784170014,517.123660917001,518.9587559170031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,6.817419875005726,,,,,,sub-168,1,random_dot,,
