direction,corrAns,thisN,thisTrialN,thisRepN,respDots.keys,respDots.corr,respDots.rt,respDots.duration,randomInstr,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,stimulusDots.stopped,dots.stopped,practice_trials.respDots.keys,practice_trials.respDots.corr,practice_trials.respDots.rt,practice_trials.respDots.duration,feedback.started,textFeedback.started,feedback.stopped,textFeedback.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,instr_trials.respRandomInstr.keys,instr_trials.respRandomInstr.rt,instr_trials.respRandomInstr.duration,test_trials.respDots.keys,test_trials.respDots.corr,test_trials.respDots.rt,test_trials.respDots.duration,goodbye.started,textGoodbye.started,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 87
,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0107176989986328,0.0320829839911311,0.0320829839911311,49.21070019599574,space,49.00284346600529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-226,1,random_dot,66.06107422405643,
left,left,0.0,0.0,0.0,right,0.0,18.63316450698767,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,49.35236304700084,,,,,,,,,49.33879451800021,49.35236304700084,50.16766897100024,50.14538526299293,50.1465304739977,50.16766897100024,50.16766897100024,50.16766897100024,55.14879574299266,68.81375856099476,right,0.0,18.63316450698767,,68.81878992100246,68.84305314299127,69.32320783600153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-226,1,random_dot,66.06107422405643,
right,right,1.0,1.0,0.0,left,0.0,5.638932692992967,,,,,,0.0,1.0,1.0,1.0,,,,,,,,,69.33126624199213,,,,,,,,,69.3235442169971,69.42305929999566,70.2382325429935,70.21426832399447,70.21477771000355,70.2382325429935,70.2382325429935,70.2382325429935,75.20838181699219,75.89055295700382,left,0.0,5.638932692992967,,75.89062805200228,75.89969820500119,76.38846262199513,76.406127233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-226,1,random_dot,66.06107422405643,
right,right,2.0,0.0,1.0,right,1.0,5.530035781004699,,,,,,1.0,0.0,2.0,1.0,,,,,,,,,76.406127233,,,,,,,,,76.38890014900244,76.49218105900218,77.3006990510039,77.29010399899562,77.29056525799388,77.3006990510039,77.3006990510039,77.3006990510039,82.28504642099142,82.84020583199163,right,1.0,5.530035781004699,,82.84500726099941,82.8539477269951,83.33854390899069,83.35625778399117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-226,1,random_dot,66.06107422405643,
left,left,3.0,1.0,1.0,right,0.0,5.45893199800048,,,,,,1.0,1.0,3.0,0.0,,,,,,,,,83.35625778399117,,,,,,,,,83.33896187299979,84.13225223599875,84.92915674200049,84.91570743799093,84.91673944699869,84.92915674200049,84.92915674200049,84.92915674200049,89.91185630699329,90.39264419399842,right,0.0,5.45893199800048,,90.39507014199626,90.40767180499095,90.9045311450027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-226,1,random_dot,66.06107422405643,
left,left,4.0,0.0,2.0,right,0.0,5.429903682990698,,,,,,2.0,0.0,4.0,0.0,,,,,,,,,90.9227672029956,,,,,,,,,90.90485333499964,91.70437033199414,92.50607581299846,92.4878750959906,92.4882064909907,92.50607581299846,92.50607581299846,92.50607581299846,97.50598527998956,97.94267812999897,right,0.0,5.429903682990698,,97.9427611229912,97.95576140900084,98.44158147199778,98.45126862799223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-226,1,random_dot,66.06107422405643,
right,right,5.0,1.0,2.0,left,0.0,5.896244530988042,,,,,,2.0,1.0,5.0,1.0,,,,,,,,,98.45126862799223,,,,,,,,,98.44262478899329,99.24073152599158,100.0455812829896,100.03224870299164,100.03323917099624,100.0455812829896,100.0455812829896,100.0455812829896,105.03442542300036,105.946463906992,left,0.0,5.896244530988042,,105.94654310299666,105.95568187499885,106.454530529998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-226,1,random_dot,66.06107422405643,
left,left,6.0,0.0,3.0,right,0.0,5.522292482986813,,,,,,3.0,0.0,6.0,0.0,,,,,,,,,106.47255276399665,,,,,,,,,106.45497409898962,106.54862748600137,107.3454664000019,107.3321032219974,107.3330960769963,107.3454664000019,107.3454664000019,107.3454664000019,112.3390133849898,112.8723845719942,right,0.0,5.522292482986813,,112.8724671730015,112.88924175700232,113.37254388199652,113.3806345789926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-226,1,random_dot,66.06107422405643,
right,right,7.0,1.0,3.0,right,1.0,5.381334931997117,,,,,,3.0,1.0,7.0,1.0,,,,,,,,,113.3806345789926,,,,,,,,,113.37295414599066,113.472720234,114.27275936999648,114.25832178400016,114.25876036199044,114.27275936999648,114.27275936999648,114.27275936999648,119.26115369600302,119.66304261700134,right,1.0,5.381334931997117,,119.66487607300223,119.68730020799558,120.16912947299716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-226,1,random_dot,66.06107422405643,
right,right,8.0,0.0,4.0,right,1.0,5.418718603003072,,,,,,4.0,0.0,8.0,1.0,,,,,,,,,120.17799970899068,,,,,,,,,120.16980683199654,120.2595217969938,121.06189199798972,121.0485523459938,121.04953435799688,121.06189199798972,121.06189199798972,121.06189199798972,126.0510049650038,126.4894491469895,right,1.0,5.418718603003072,,126.48953685899323,126.49861426799907,126.98937047699292,126.99768339499133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-226,1,random_dot,66.06107422405643,
