direction,corrAns,thisN,thisTrialN,thisRepN,respDots.keys,respDots.corr,respDots.rt,respDots.duration,randomInstr,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,dots.stopped,practice_trials.respDots.keys,practice_trials.respDots.corr,practice_trials.respDots.rt,practice_trials.respDots.duration,feedback.started,textFeedback.started,feedback.stopped,textFeedback.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,instr_trials.respRandomInstr.keys,instr_trials.respRandomInstr.rt,instr_trials.respRandomInstr.duration,test_trials.respDots.keys,test_trials.respDots.corr,test_trials.respDots.rt,test_trials.respDots.duration,goodbye.started,textGoodbye.started,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 86
left,left,9.0,1.0,4.0,left,1.0,0.8500205769996683,,,,,,4.0,1.0,9.0,0.0,,,,,,,,,35.22202993300016,,,,,,,,,35.20536649800033,36.00549316500019,36.80839161400036,36.78994463100025,36.79028351400029,36.80839161400036,36.80839161400036,36.80839161400036,37.67199930900006,left,1.0,0.8500205769996683,,37.67216045500027,37.68834484099989,38.17330148800011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-078,1,random_dot,57.80208429905104,
left,left,10.0,0.0,5.0,left,1.0,1.237888231999932,,,,,,5.0,0.0,10.0,0.0,,,,,,,,,38.19016328999987,,,,,,,,,38.17355075999967,38.52363077500013,39.32649625999966,39.30777264700009,39.30804664399966,39.32649625999966,39.32649625999966,39.32649625999966,40.572193050999886,left,1.0,1.237888231999932,,40.57227925200005,40.58537378999972,41.074725899999976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-078,1,random_dot,57.80208429905104,
right,right,11.0,1.0,5.0,right,1.0,0.962740513999961,,,,,,5.0,1.0,11.0,1.0,,,,,,,,,41.09146824100026,,,,,,,,,41.07495737099998,42.27471396100009,43.07799673600039,43.05946736700025,43.05972726599976,43.07799673600039,43.07799673600039,43.07799673600039,44.06195623500025,right,1.0,0.962740513999961,,44.06203196600018,44.074879914999656,44.5602553130002,44.57628125100018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-078,1,random_dot,57.80208429905104,
left,left,12.0,0.0,6.0,left,1.0,0.8632329989995924,,,,,,6.0,0.0,12.0,0.0,,,,,,,,,44.57628125100018,,,,,,,,,44.56047325500003,44.926619773999846,45.72715233300005,45.71054707300027,45.71080668000013,45.72715233300005,45.72715233300005,45.72715233300005,46.61075916299978,left,1.0,0.8632329989995924,,46.61091081300037,46.624726834000285,47.11129093799991,47.12760834599976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-078,1,random_dot,57.80208429905104,
right,right,13.0,1.0,6.0,right,1.0,0.7283418139995774,,,,,,6.0,1.0,13.0,1.0,,,,,,,,,47.12760834599976,,,,,,,,,47.11151042100028,47.46099803800007,48.26433183300014,48.24553870900036,48.24580136999976,48.26433183300014,48.26433183300014,48.26433183300014,49.00661082500028,right,1.0,0.7283418139995774,,49.00694744500015,49.02220505800051,49.51260993100004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-078,1,random_dot,57.80208429905104,
left,left,14.0,0.0,7.0,left,1.0,0.8999528720005401,,,,,,7.0,0.0,14.0,0.0,,,,,,,,,49.52839205200053,,,,,,,,,49.512879910000265,49.86222902100053,50.66589270199984,50.64652167500026,50.64687215499998,50.66589270199984,50.66589270199984,50.66589270199984,51.584026515000005,left,1.0,0.8999528720005401,,51.58411074600008,51.598329878000186,52.09721700699993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-078,1,random_dot,57.80208429905104,
right,right,15.0,1.0,7.0,right,1.0,0.8208423149999362,,,,,,7.0,1.0,15.0,1.0,,,,,,,,,52.11326729000029,,,,,,,,,52.09755318200041,52.44701647300008,53.24947558700024,53.231010712999705,53.23126918999969,53.24947558700024,53.24947558700024,53.24947558700024,54.09340624099968,right,1.0,0.8208423149999362,,54.09357434499998,54.1062363709998,54.59778976800044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-078,1,random_dot,57.80208429905104,
left,left,16.0,0.0,8.0,left,1.0,0.7654379240002527,,,,,,8.0,0.0,16.0,0.0,,,,,,,,,54.61451056100032,,,,,,,,,54.59801988399977,55.398001847999694,56.201056249999965,56.18245720200048,56.18271800900038,56.201056249999965,56.201056249999965,56.201056249999965,56.98210860400013,left,1.0,0.7654379240002527,,56.98218799200004,56.996439646,57.48269862000052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-078,1,random_dot,57.80208429905104,
right,right,17.0,1.0,8.0,right,1.0,1.5435205399999177,,,,,,8.0,1.0,17.0,1.0,,,,,,,,,57.49919017100001,,,,,,,,,57.48292882300029,58.6827682359999,59.48603483399984,59.46716160000051,59.46742404500037,59.48603483399984,59.48603483399984,59.48603483399984,61.03428982700007,right,1.0,1.5435205399999177,,61.03438301500046,61.04868027999965,61.53476299999966,61.55112974799977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-078,1,random_dot,57.80208429905104,
right,right,18.0,0.0,9.0,left,0.0,0.9123006969994094,,,,,,9.0,0.0,18.0,1.0,,,,,,,,,61.55112974799977,,,,,,,,,61.53497891999996,61.63428478199967,62.43701249500009,62.41867555899989,62.41893484800039,62.43701249500009,62.43701249500009,62.43701249500009,63.35515787700024,left,0.0,0.9123006969994094,,63.35745579900049,63.369719979000365,63.85265513200011,63.86883211700024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-078,1,random_dot,57.80208429905104,
left,left,19.0,1.0,9.0,left,1.0,1.385933958000351,,,,,,9.0,1.0,19.0,0.0,,,,,,,,,63.86883211700024,,,,,,,,,63.85287392900045,63.968801781000366,64.77202260600006,64.75325885599977,64.75353743400046,64.77202260600006,64.77202260600006,64.77202260600006,66.18199377699966,left,1.0,1.385933958000351,,66.18500032500015,66.197987904,66.68653251599972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-078,1,random_dot,57.80208429905104,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.68662625900015,66.70288458200048,66.70288458200048,68.90557641499981,space,2.1920260030001373,,,,,,,,,,,,,,,,,,,,,,,sub-078,1,random_dot,57.80208429905104,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.90563646999999,68.92292390800048,68.92292390800048,73.24141794000025,space,4.300975344000108,,,,,,,,,,,,,,,,sub-078,1,random_dot,57.80208429905104,
right,right,0.0,0.0,0.0,right,1.0,2.2097010310008045,,speed,space,2.788748445999772,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,76.14562912600013,,,,,,,,,76.13029311399987,77.32522503000018,78.13027733000035,78.10891622800045,78.10919450799975,78.13027733000035,78.13027733000035,78.13027733000035,80.34456552000029,,,,,,,,,,,,,,,,,,,,,,,73.30060539399983,73.32681995999974,73.32681995999974,76.12589961699996,space,2.788748445999772,,right,1.0,2.2097010310008045,,,,,sub-078,1,random_dot,57.80208429905104,
left,left,1.0,1.0,0.0,left,1.0,0.9337897569994312,,speed,space,2.788748445999772,,,,,,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,80.35835071299971,,,,,,,,,80.34486161600034,81.543818311,82.34694199299975,82.32811196800048,82.32838156799971,82.34694199299975,82.34694199299975,82.34694199299975,83.29232332900028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.9337897569994312,,,,,sub-078,1,random_dot,57.80208429905104,
right,right,2.0,0.0,1.0,right,1.0,0.7964680380000573,,speed,space,2.788748445999772,,,,,,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,83.30572724900048,,,,,,,,,83.29261373500049,83.39464330200008,84.19748228699973,84.17883385999994,84.17909223900006,84.19748228699973,84.19748228699973,84.19748228699973,85.00094299900047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.7964680380000573,,,,,sub-078,1,random_dot,57.80208429905104,
left,left,3.0,1.0,1.0,left,1.0,0.8125067849996412,,speed,space,2.788748445999772,,,,,,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,85.01462619100039,,,,,,,,,85.00123781999991,85.11222477299998,85.91471555600037,85.89645712899983,85.8967176189999,85.91471555600037,85.91471555600037,85.91471555600037,86.73384179999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.8125067849996412,,,,,sub-078,1,random_dot,57.80208429905104,
left,left,4.0,0.0,2.0,left,1.0,0.8446592119998968,,speed,space,2.788748445999772,,,,,,0.0,0.0,0.0,1.0,2.0,0.0,4.0,0.0,86.74688229200001,,,,,,,,,86.73410498599969,86.84625331300049,87.64902959099982,87.63056917599988,87.63083360200017,87.64902959099982,87.64902959099982,87.64902959099982,88.50219397000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.8446592119998968,,,,,sub-078,1,random_dot,57.80208429905104,
right,right,5.0,1.0,2.0,right,1.0,0.9383031490006032,,speed,space,2.788748445999772,,,,,,0.0,0.0,0.0,1.0,2.0,1.0,5.0,1.0,88.5152333900005,,,,,,,,,88.50249701899975,88.86431261800044,89.66598154700023,89.64807756400023,89.64833639800054,89.66598154700023,89.66598154700023,89.66598154700023,90.61436546000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.9383031490006032,,,,,sub-078,1,random_dot,57.80208429905104,
right,right,6.0,0.0,3.0,left,0.0,0.752596416000415,,speed,space,2.788748445999772,,,,,,0.0,0.0,0.0,1.0,3.0,0.0,6.0,1.0,90.62784424100028,,,,,,,,,90.61464451200028,91.81534237699998,92.61841620900032,92.59946649599988,92.59972853900037,92.61841620900032,92.61841620900032,92.61841620900032,93.38712460100032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,0.752596416000415,,,,,sub-078,1,random_dot,57.80208429905104,
left,left,7.0,1.0,3.0,left,1.0,0.9542616320004528,,speed,space,2.788748445999772,,,,,,0.0,0.0,0.0,1.0,3.0,1.0,7.0,0.0,93.4027085509997,,,,,,,,,93.38742020399968,94.19986787699963,95.00237059899972,94.98415373199988,94.98441531400022,95.00237059899972,95.00237059899972,95.00237059899972,95.96333869200043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.9542616320004528,,,,,sub-078,1,random_dot,57.80208429905104,
right,right,8.0,0.0,4.0,right,1.0,0.6018117399999028,,speed,space,2.788748445999772,,,,,,0.0,0.0,0.0,1.0,4.0,0.0,8.0,1.0,95.97623311300048,,,,,,,,,95.96370823600046,96.76772011000048,97.57118919100049,97.55206765599996,97.55231717199968,97.57118919100049,97.57118919100049,97.57118919100049,98.19481720699967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.6018117399999028,,,,,sub-078,1,random_dot,57.80208429905104,
left,left,9.0,1.0,4.0,left,1.0,0.6786076560001675,,speed,space,2.788748445999772,,,,,,0.0,0.0,0.0,1.0,4.0,1.0,9.0,0.0,98.20747253599984,,,,,,,,,98.19579044500006,98.30193887099996,99.10437287900004,99.08601511000052,99.08627213999988,99.10437287900004,99.10437287900004,99.10437287900004,99.7918223200004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.6786076560001675,,,,,sub-078,1,random_dot,57.80208429905104,
right,right,10.0,0.0,5.0,right,1.0,0.5875957469997957,,speed,space,2.788748445999772,,,,,,0.0,0.0,0.0,1.0,5.0,0.0,10.0,1.0,99.80725581699971,,,,,,,,,99.7921221610004,101.0031005560004,101.80615125700024,101.78723463900042,101.78750033100005,101.80615125700024,101.80615125700024,101.80615125700024,102.39938790399992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.5875957469997957,,,,,sub-078,1,random_dot,57.80208429905104,
left,left,11.0,1.0,5.0,left,1.0,0.4437889939999877,,speed,space,2.788748445999772,,,,,,0.0,0.0,0.0,1.0,5.0,1.0,11.0,0.0,102.41208023699984,,,,,,,,,102.39972442100044,103.60438390000036,104.40736753400051,104.38855915099975,104.38881780199972,104.40736753400051,104.40736753400051,104.40736753400051,104.85612438800035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.4437889939999877,,,,,sub-078,1,random_dot,57.80208429905104,
right,right,12.0,0.0,6.0,right,1.0,0.4124525979996178,,speed,space,2.788748445999772,,,,,,0.0,0.0,0.0,1.0,6.0,0.0,12.0,1.0,104.86983126599988,,,,,,,,,104.85642003399973,104.97181725399967,105.77422762399964,105.75580453200018,105.7560630480002,105.77422762399964,105.77422762399964,105.77422762399964,106.20774849700048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.4124525979996178,,,,,sub-078,1,random_dot,57.80208429905104,
left,left,13.0,1.0,6.0,left,1.0,0.4046792030003416,,speed,space,2.788748445999772,,,,,,0.0,0.0,0.0,1.0,6.0,1.0,13.0,0.0,106.22052128999984,,,,,,,,,106.20806565699968,107.02267317800032,107.82502378699974,107.80676517499978,107.80702329500036,107.82502378699974,107.82502378699974,107.82502378699974,108.2395813760004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.4046792030003416,,,,,sub-078,1,random_dot,57.80208429905104,
right,right,14.0,0.0,7.0,right,1.0,0.4345883759997377,,speed,space,2.788748445999772,,,,,,0.0,0.0,0.0,1.0,7.0,0.0,14.0,1.0,108.25320654700045,,,,,,,,,108.2398567600003,109.0402670100002,109.842445536,109.8244791269999,109.82476609600052,109.842445536,109.842445536,109.842445536,110.28761612200014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.4345883759997377,,,,,sub-078,1,random_dot,57.80208429905104,
left,left,15.0,1.0,7.0,left,1.0,1.2388230930000643,,speed,space,2.788748445999772,,,,,,0.0,0.0,0.0,1.0,7.0,1.0,15.0,0.0,110.30057341199972,,,,,,,,,110.28791840699978,110.39108706499974,111.19321264500012,111.1751627829999,111.1754266099997,111.19321264500012,111.19321264500012,111.19321264500012,112.44419289300004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,1.2388230930000643,,,,,sub-078,1,random_dot,57.80208429905104,
right,right,16.0,0.0,8.0,right,1.0,0.8499517529999139,,speed,space,2.788748445999772,,,,,,0.0,0.0,0.0,1.0,8.0,0.0,16.0,1.0,112.45611770899995,,,,,,,,,112.44450159700044,112.80873185699966,113.61139216799984,113.59293727000022,113.59319466299984,113.61139216799984,113.61139216799984,113.61139216799984,114.47694677900016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.8499517529999139,,,,,sub-078,1,random_dot,57.80208429905104,
left,left,17.0,1.0,8.0,left,1.0,0.6601483309996183,,speed,space,2.788748445999772,,,,,,0.0,0.0,0.0,1.0,8.0,1.0,17.0,0.0,114.49311583400048,,,,,,,,,114.47749819,114.82631773499998,115.62918809300028,115.61056686899974,115.61082451200036,115.62918809300028,115.62918809300028,115.62918809300028,116.29577759299993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.6601483309996183,,,,,sub-078,1,random_dot,57.80208429905104,
right,right,18.0,0.0,9.0,right,1.0,0.6885890230005316,,speed,space,2.788748445999772,,,,,,0.0,0.0,0.0,1.0,9.0,0.0,18.0,1.0,116.311523503,,,,,,,,,116.29608593300054,116.66058693600009,117.4633298230001,117.44467193000035,117.44493101399983,117.4633298230001,117.4633298230001,117.4633298230001,118.16806581200036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.6885890230005316,,,,,sub-078,1,random_dot,57.80208429905104,
left,left,19.0,1.0,9.0,left,1.0,0.7452604209993297,,speed,space,2.788748445999772,,,,,,0.0,0.0,0.0,1.0,9.0,1.0,19.0,0.0,118.18244821700046,,,,,,,,,118.16848634899998,118.9787200740002,119.79039371700036,119.7709489230001,119.77220747899992,119.79039371700036,119.79039371700036,119.79039371700036,120.54640244300026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.7452604209993297,,,,,sub-078,1,random_dot,57.80208429905104,
left,left,20.0,0.0,10.0,left,1.0,0.675816171000406,,speed,space,2.788748445999772,,,,,,0.0,0.0,0.0,1.0,10.0,0.0,20.0,0.0,120.55993392399978,,,,,,,,,120.546698483,121.34612984700016,122.1483210160004,122.13027920100012,122.13054287799967,122.1483210160004,122.1483210160004,122.1483210160004,122.84419700299986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.675816171000406,,,,,sub-078,1,random_dot,57.80208429905104,
right,right,21.0,1.0,10.0,right,1.0,0.6284778810004354,,speed,space,2.788748445999772,,,,,,0.0,0.0,0.0,1.0,10.0,1.0,21.0,1.0,122.85574970900052,,,,,,,,,122.84446972800016,122.94683043199984,123.74990321699988,123.731100469,123.731359806,123.74990321699988,123.74990321699988,123.74990321699988,124.38116356800036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.6284778810004354,,,,,sub-078,1,random_dot,57.80208429905104,
right,right,22.0,0.0,11.0,right,1.0,0.6657847490005224,,speed,space,2.788748445999772,,,,,,0.0,0.0,0.0,1.0,11.0,0.0,22.0,1.0,124.39492766500008,,,,,,,,,124.38143865700022,124.48080950700025,125.2824237450004,125.2652006999997,125.26545879600052,125.2824237450004,125.2824237450004,125.2824237450004,125.95850198700008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.6657847490005224,,,,,sub-078,1,random_dot,57.80208429905104,
left,left,23.0,1.0,11.0,left,1.0,0.5311843469999076,,speed,space,2.788748445999772,,,,,,0.0,0.0,0.0,1.0,11.0,1.0,23.0,0.0,125.97108202900016,,,,,,,,,125.9590549780005,126.76532291500008,127.56810619899989,127.54937171500023,127.54963506500007,127.56810619899989,127.56810619899989,127.56810619899989,128.10463042100037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.5311843469999076,,,,,sub-078,1,random_dot,57.80208429905104,
left,left,24.0,0.0,12.0,left,1.0,1.396899957999267,,speed,space,2.788748445999772,,,,,,0.0,0.0,0.0,1.0,12.0,0.0,24.0,0.0,128.11622173700016,,,,,,,,,128.10492987599991,128.21559733400045,129.01784325399967,128.99972240500028,128.99998470100036,129.01784325399967,129.01784325399967,129.01784325399967,130.42168350599968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,1.396899957999267,,,,,sub-078,1,random_dot,57.80208429905104,
right,right,25.0,1.0,12.0,right,1.0,1.1981552940005713,,speed,space,2.788748445999772,,,,,,0.0,0.0,0.0,1.0,12.0,1.0,25.0,1.0,130.43501472200023,,,,,,,,,130.42198455400012,131.23407238799973,132.0361252470002,132.01801436999995,132.01828394400036,132.0361252470002,132.0361252470002,132.0361252470002,133.24112731600053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,1.1981552940005713,,,,,sub-078,1,random_dot,57.80208429905104,
right,right,26.0,0.0,13.0,right,1.0,0.6690732890001527,,speed,space,2.788748445999772,,,,,,0.0,0.0,0.0,1.0,13.0,0.0,26.0,1.0,133.25624272700043,,,,,,,,,133.24140795400035,133.601920264,134.4034008970002,134.38566863600045,134.38591993499995,134.4034008970002,134.4034008970002,134.4034008970002,135.08641885999987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.6690732890001527,,,,,sub-078,1,random_dot,57.80208429905104,
left,left,27.0,1.0,13.0,left,1.0,0.6199139319996902,,speed,space,2.788748445999772,,,,,,0.0,0.0,0.0,1.0,13.0,1.0,27.0,0.0,135.100335481,,,,,,,,,135.08688256700043,136.2865825429999,137.08962300500025,137.07083841799977,137.071101259,137.08962300500025,137.08962300500025,137.08962300500025,137.72120995800014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.6199139319996902,,,,,sub-078,1,random_dot,57.80208429905104,
left,left,28.0,0.0,14.0,left,1.0,0.7049846359996081,,speed,space,2.788748445999772,,,,,,0.0,0.0,0.0,1.0,14.0,0.0,28.0,0.0,137.73490751999998,,,,,,,,,137.72153035199972,138.0706850940005,138.87337021199983,138.85478187900026,138.85504582700014,138.87337021199983,138.87337021199983,138.87337021199983,139.5901309110004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.7049846359996081,,,,,sub-078,1,random_dot,57.80208429905104,
right,right,29.0,1.0,14.0,right,1.0,0.7936171319997811,,speed,space,2.788748445999772,,,,,,0.0,0.0,0.0,1.0,14.0,1.0,29.0,1.0,139.60562917100015,,,,,,,,,139.5904113100005,140.80520504600008,141.6083323869998,141.58942038500027,141.5896804969998,141.6083323869998,141.6083323869998,141.6083323869998,142.4213534190003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.7936171319997811,,,,,sub-078,1,random_dot,57.80208429905104,
