direction,corrAns,thisN,thisTrialN,thisRepN,respDots.keys,respDots.corr,respDots.rt,respDots.duration,randomInstr,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,stimulusDots.stopped,dots.stopped,practice_trials.respDots.keys,practice_trials.respDots.corr,practice_trials.respDots.rt,practice_trials.respDots.duration,feedback.started,textFeedback.started,feedback.stopped,textFeedback.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,instr_trials.respRandomInstr.keys,instr_trials.respRandomInstr.rt,instr_trials.respRandomInstr.duration,test_trials.respDots.keys,test_trials.respDots.corr,test_trials.respDots.rt,test_trials.respDots.duration,goodbye.started,textGoodbye.started,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 87
,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0030441999997492,0.0181269999998221,0.0181269999998221,259.36712880000005,space,259.3232124000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-071,1,random_dot,59.91931265352426,
right,right,0.0,0.0,0.0,left,0.0,30.253445400000142,,,,,,0.0,0.0,0.0,1.0,,,,,,,,,259.4020130999997,,,,,,,,,259.3961260000001,260.5686529999998,261.38708229999975,261.35256070000014,261.3536312000001,261.38708229999975,261.38708229999975,261.38708229999975,266.36817999999994,291.64896409999983,left,0.0,30.253445400000142,,291.67548320000014,291.6853409,292.1659893000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-071,1,random_dot,59.91931265352426,
left,left,1.0,1.0,0.0,left,1.0,5.783696800000143,,,,,,0.0,1.0,1.0,0.0,,,,,,,,,292.1817157999999,,,,,,,,,292.1668798999999,292.9482911,293.74840700000004,293.7319056000001,293.7328088999998,293.74840700000004,293.74840700000004,293.74840700000004,298.7463692000001,299.5482431999999,left,1.0,5.783696800000143,,299.5650246,299.57040419999976,300.06426680000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-071,1,random_dot,59.91931265352426,
right,right,2.0,0.0,1.0,right,1.0,5.603445700000066,,,,,,1.0,0.0,2.0,1.0,,,,,,,,,300.0788865999998,,,,,,,,,300.06496879999986,301.2634644,302.06344519999993,302.0473956000001,302.04822969999987,302.06344519999993,302.06344519999993,302.06344519999993,307.06123389999993,307.6789623,right,1.0,5.603445700000066,,307.6791677000001,307.6942863,308.1789083999997,308.19476429999986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-071,1,random_dot,59.91931265352426,
left,left,3.0,1.0,1.0,left,1.0,5.586525100000017,,,,,,1.0,1.0,3.0,0.0,,,,,,,,,308.19476429999986,,,,,,,,,308.1793653999998,308.54474519999985,309.34479580000016,309.3295509,309.33019749999994,309.34479580000016,309.34479580000016,309.34479580000016,314.34474409999984,314.9461796999999,left,1.0,5.586525100000017,,314.9465243999998,314.96143840000013,315.4452818999998,315.46131560000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-071,1,random_dot,59.91931265352426,
right,right,4.0,0.0,2.0,right,1.0,5.518021399999725,,,,,,2.0,0.0,4.0,1.0,,,,,,,,,315.46131560000003,,,,,,,,,315.44596920000004,315.56195089999983,316.36174359999995,316.34611080000013,316.347033,316.36174359999995,316.36174359999995,316.36174359999995,321.36067019999973,321.8951839000001,right,1.0,5.518021399999725,,321.89552779999985,321.9112639,322.39478789999976,322.41077140000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-071,1,random_dot,59.91931265352426,
left,left,5.0,1.0,2.0,left,1.0,5.607978000000003,,,,,,2.0,1.0,5.0,0.0,,,,,,,,,322.41077140000016,,,,,,,,,322.3955762999999,323.6109498999999,324.4106799000001,324.3948041999997,324.39573800000016,324.4106799000001,324.4106799000001,324.4106799000001,329.4105756999997,330.0276180999999,left,1.0,5.607978000000003,,330.02787899999976,330.04316930000005,330.5271825,330.5432700000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-071,1,random_dot,59.91931265352426,
right,right,6.0,0.0,3.0,right,1.0,5.518463200000042,,,,,,3.0,0.0,6.0,1.0,,,,,,,,,330.5432700000001,,,,,,,,,330.52792929999987,330.8762564999997,331.6766085999998,331.66128990000016,331.6621928,331.6766085999998,331.6766085999998,331.6766085999998,336.67588369999976,337.2098114999999,right,1.0,5.518463200000042,,337.2100746000001,337.22588559999986,337.70927660000007,337.7263416999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-071,1,random_dot,59.91931265352426,
left,left,7.0,1.0,3.0,left,1.0,5.516232199999649,,,,,,3.0,1.0,7.0,0.0,,,,,,,,,337.7263416999999,,,,,,,,,337.71005719999994,337.8256545999998,338.62538399999994,338.6097641000001,338.61066870000013,338.62538399999994,338.62538399999994,338.62538399999994,343.62367289999975,344.15805899999987,left,1.0,5.516232199999649,,344.1582595,344.1737665999999,344.6584588999999,344.6740888999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-071,1,random_dot,59.91931265352426,
left,left,8.0,0.0,4.0,right,0.0,8.778181700000005,,,,,,4.0,0.0,8.0,0.0,,,,,,,,,344.6740888999998,,,,,,,,,344.6590744,345.0234021000001,345.8229487999997,345.80665629999976,345.80727279999974,345.8229487999997,345.8229487999997,345.8229487999997,350.8072892,354.60792059999994,right,0.0,8.778181700000005,,354.6176369,354.6248249,355.1081135999998,355.1231751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-071,1,random_dot,59.91931265352426,
