direction,corrAns,thisN,thisTrialN,thisRepN,respDots.keys,respDots.corr,respDots.rt,respDots.duration,randomInstr,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,dots.stopped,practice_trials.respDots.keys,practice_trials.respDots.corr,practice_trials.respDots.rt,practice_trials.respDots.duration,feedback.started,textFeedback.started,feedback.stopped,textFeedback.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,instr_trials.respRandomInstr.keys,instr_trials.respRandomInstr.rt,instr_trials.respRandomInstr.duration,test_trials.respDots.keys,test_trials.respDots.corr,test_trials.respDots.rt,test_trials.respDots.duration,stimulusDots.stopped,goodbye.started,textGoodbye.started,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 87
,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0146808370045619,0.0296904069982701,0.0296904069982701,16.946533134003403,space,16.503360838993103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-108,1,random_dot,59.99812398267427,
left,left,0.0,0.0,0.0,left,1.0,3.0970853379985783,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,16.97293527200236,,,,,,,,,16.961700350002502,17.747498490993166,18.54827001800004,18.53133291999984,18.531747013999848,18.54827001800004,18.54827001800004,18.54827001800004,21.648945734006706,left,1.0,3.0970853379985783,,21.65709923299437,21.706320872996,22.164989187993346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-108,1,random_dot,59.99812398267427,
right,right,1.0,1.0,0.0,right,1.0,2.9703199610085,,,,,,0.0,1.0,1.0,1.0,,,,,,,,,22.181207777000964,,,,,,,,,22.165460118005285,22.51440743400599,23.314331348999985,23.297992535997764,23.298360768996645,23.314331348999985,23.314331348999985,23.314331348999985,26.2994113869936,right,1.0,2.9703199610085,,26.29954853899835,26.314753489001305,26.798837032998563,26.81544341299741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-108,1,random_dot,59.99812398267427,
right,right,2.0,0.0,1.0,right,1.0,0.9585431570012588,,,,,,1.0,0.0,2.0,1.0,,,,,,,,,26.81544341299741,,,,,,,,,26.799112709995825,26.89882538600068,27.698181822997867,27.68303989499691,27.683595637994586,27.698181822997867,27.698181822997867,27.698181822997867,28.66637500500656,right,1.0,0.9585431570012588,,28.666469296003925,28.68220018400461,29.165291730998437,29.18124862499826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-108,1,random_dot,59.99812398267427,
left,left,3.0,1.0,1.0,left,1.0,0.6378020420088433,,,,,,1.0,1.0,3.0,0.0,,,,,,,,,29.18124862499826,,,,,,,,,29.165624581000884,29.965758541002288,30.76499244700244,30.7490060919954,30.749406614006148,30.76499244700244,30.76499244700244,30.76499244700244,31.41593061599997,left,1.0,0.6378020420088433,,31.416059334995225,31.43172871299612,31.915952683993964,31.93239708300098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-108,1,random_dot,59.99812398267427,
left,left,4.0,0.0,2.0,left,1.0,1.1694501169986324,,,,,,2.0,0.0,4.0,0.0,,,,,,,,,31.93239708300098,,,,,,,,,31.91636294699856,32.71520460200554,33.51590869300708,33.499262608005665,33.4995920729998,33.51590869300708,33.51590869300708,33.51590869300708,34.70011643700127,left,1.0,1.1694501169986324,,34.700252697002725,34.71578467999643,35.19882683799369,35.2157733119966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-108,1,random_dot,59.99812398267427,
right,right,5.0,1.0,2.0,right,1.0,2.192260987998452,,,,,,2.0,1.0,5.0,1.0,,,,,,,,,35.2157733119966,,,,,,,,,35.199147238003206,35.998896513003274,36.79917369699979,36.78279072699661,36.78317487600725,36.79917369699979,36.79917369699979,36.79917369699979,39.00024129000667,right,1.0,2.192260987998452,,39.00037604299723,39.01634028200351,39.49946135599748,39.515987125007086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-108,1,random_dot,59.99812398267427,
right,right,6.0,0.0,3.0,left,0.0,0.8983052550029242,,,,,,3.0,0.0,6.0,1.0,,,,,,,,,39.515987125007086,,,,,,,,,39.49972977000289,39.616205031998106,40.416226481000194,40.39988630599692,40.40033365999989,40.416226481000194,40.416226481000194,40.416226481000194,41.31704799599538,left,0.0,0.8983052550029242,,41.32554648000223,41.33478447400557,41.83284110800014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-108,1,random_dot,59.99812398267427,
left,left,7.0,1.0,3.0,left,1.0,2.282356900002924,,,,,,3.0,1.0,7.0,0.0,,,,,,,,,41.84987022700079,,,,,,,,,41.83310023800004,42.16594227700261,42.96586275199661,42.94981937500416,42.95021108799847,42.96586275199661,42.96586275199661,42.96586275199661,45.25058151000121,left,1.0,2.282356900002924,,45.25422235300357,45.26634541299427,45.75015765600256,45.76643897600297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-108,1,random_dot,59.99812398267427,
right,right,8.0,0.0,4.0,right,1.0,1.0184468119987289,,,,,,4.0,0.0,8.0,1.0,,,,,,,,,45.76643897600297,,,,,,,,,45.75040308099415,46.09950641400064,46.90001993000624,46.88361080600589,46.88410898200527,46.90001993000624,46.90001993000624,46.90001993000624,47.93417892100115,right,1.0,1.0184468119987289,,47.93432975999895,47.95042101299623,48.43332292500418,48.44993014899956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-108,1,random_dot,59.99812398267427,
