direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,dots.stopped,respDots.keys,respDots.corr,respDots.rt,respDots.duration,feedback.started,textFeedback.started,feedback.stopped,textFeedback.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,goodbye.started,textGoodbye.started,textGoodbye.stopped,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 73
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,22.0,0.0,44.0,0.0,208.8868984000292,,,,,,,,,208.87181469984355,208.98641439992932,209.78725619986653,209.77009939984416,209.77011399995536,209.78725619986653,209.78725619986653,209.78725619986653,211.02141000004485,left,1.0,89.23263540002517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-066,1.0,random_dot,60.333099033566384,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,22.0,1.0,45.0,1.0,211.03616819996387,,,,,,,,,211.02205759985367,211.1367222999688,211.93775639985688,211.9202003998216,211.92021669982933,211.93775639985688,211.93775639985688,211.93775639985688,214.05468219984323,left,0.0,90.1163838999346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-066,1.0,random_dot,60.333099033566384,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,23.0,0.0,46.0,1.0,214.06955159991048,,,,,,,,,214.05537729989737,214.4200154999271,215.220351099968,215.20404999982568,215.2040687999688,215.220351099968,215.220351099968,215.220351099968,217.204284099862,left,0.0,89.99361820006743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-066,1.0,random_dot,60.333099033566384,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,23.0,1.0,47.0,0.0,217.22004919988103,,,,,,,,,217.2050423999317,217.5699958999176,218.3701392998919,218.35378739982843,218.35380909987725,218.3701392998919,218.3701392998919,218.3701392998919,219.47056409996003,left,1.0,89.10732050007209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-066,1.0,random_dot,60.333099033566384,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,24.0,0.0,48.0,1.0,219.48647210001943,,,,,,,,,219.47132879984565,220.68660729983824,221.48692219983784,221.4700282998383,221.4700425998308,221.48692219983784,221.48692219983784,221.48692219983784,222.1040989998728,right,1.0,88.61971820006147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-066,1.0,random_dot,60.333099033566384,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,24.0,1.0,49.0,0.0,222.11987089994363,,,,,,,,,222.10478739999235,223.3198925999459,224.1204037999269,224.10354529996405,224.1035629999824,224.1204037999269,224.1204037999269,224.1204037999269,224.95452429982836,left,1.0,88.84477220010012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-066,1.0,random_dot,60.333099033566384,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,25.0,0.0,50.0,1.0,224.96916739991863,,,,,,,,,224.9552257999312,226.16984810004945,226.9704616998788,226.95363379991613,226.9536494000349,226.9704616998788,226.9704616998788,226.9704616998788,227.70386859984137,right,1.0,88.73840900021605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-066,1.0,random_dot,60.333099033566384,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,25.0,1.0,51.0,0.0,227.71966669987887,,,,,,,,,227.7045618998818,228.9202770998236,229.7205387998838,229.70369659992863,229.70371029991657,229.7205387998838,229.7205387998838,229.7205387998838,232.4712202998344,right,0.0,90.76162960007788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-066,1.0,random_dot,60.333099033566384,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,26.0,0.0,52.0,1.0,232.4863140999805,,,,,,,,,232.47194279986437,233.28688109992072,234.08704270003363,234.0698819998652,234.0698974998668,234.08704270003363,234.08704270003363,234.08704270003363,235.80392249999568,right,1.0,89.71784950024448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-066,1.0,random_dot,60.333099033566384,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,26.0,1.0,53.0,0.0,235.81976559991017,,,,,,,,,235.80472099990584,236.16942109982483,236.9705906000454,236.9535479999613,236.9535632999614,236.9705906000454,236.9705906000454,236.9705906000454,237.67060499987565,left,1.0,88.70789640001021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-066,1.0,random_dot,60.333099033566384,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,27.0,0.0,54.0,1.0,237.68635139986876,,,,,,,,,237.67129009985365,238.4699194999412,239.26989459991452,239.2536378998775,239.2536543000024,239.26989459991452,239.26989459991452,239.26989459991452,241.3374815999996,right,1.0,90.0779931000434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-066,1.0,random_dot,60.333099033566384,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,27.0,1.0,55.0,0.0,241.35343110002577,,,,,,,,,241.3382037000265,242.5529888998717,243.35386549984105,243.33699609991163,243.3370135000441,243.35386549984105,243.35386549984105,243.35386549984105,245.2543577000033,left,1.0,89.89943920029327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-066,1.0,random_dot,60.333099033566384,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,28.0,0.0,56.0,0.0,245.2701423999388,,,,,,,,,245.25505180004984,245.37006119987927,246.1701990999281,246.1532443000469,246.15325800003484,246.1701990999281,246.1701990999281,246.1701990999281,247.30413750000295,right,0.0,89.14526879996993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-066,1.0,random_dot,60.333099033566384,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,28.0,1.0,57.0,1.0,247.31914359983057,,,,,,,,,247.3047764999792,247.41955300001428,248.22042629984207,248.2030541000422,248.2030682000332,248.22042629984207,248.22042629984207,248.22042629984207,249.8376241000369,right,1.0,89.62938160030171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-066,1.0,random_dot,60.333099033566384,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,29.0,0.0,58.0,1.0,249.8530337999109,,,,,,,,,249.83845070004463,250.2031814998481,251.00380109995604,250.9873354998417,250.9873507998418,251.00380109995604,251.00380109995604,251.00380109995604,253.07146799983457,left,0.0,90.06570610008202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-066,1.0,random_dot,60.333099033566384,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,29.0,1.0,59.0,0.0,253.08621539990415,,,,,,,,,253.07214159984144,254.2862740999553,255.08653369988315,255.06976029998623,255.0697806000244,255.08653369988315,255.08653369988315,255.08653369988315,256.20402599987574,right,0.0,89.12233950011432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-066,1.0,random_dot,60.333099033566384,
,,accuracy,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-066,1.0,random_dot,60.333099033566384,
right,right,speed,,,,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,277.88577139982954,,,,,,,,,277.8760329999496,277.9693777000066,278.77051629987545,278.75363519997336,278.7536551998928,278.77051629987545,278.77051629987545,278.77051629987545,279.2375009998213,left,0.0,88.47109660017304,,,,,,,,,,,,,,,,,,,,256.20484429993667,256.2194566000253,256.2194566000253,277.8701855998952,space,109.66258220025338,,,,,,sub-066,1.0,random_dot,60.333099033566384,
left,left,speed,,,,,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,279.25337199983187,,,,,,,,,279.23827229999006,280.45317610003985,281.253351500025,281.2370664998889,281.23708089999855,281.253351500025,281.253351500025,281.253351500025,282.0541645998601,right,0.0,88.80591930006631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-066,1.0,random_dot,60.333099033566384,
left,left,speed,,,,,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,282.06931749987416,,,,,,,,,282.0549029998947,283.2695368998684,284.0703070999589,284.05364629998803,284.0536610998679,284.0703070999589,284.0703070999589,284.0703070999589,284.7207543000113,left,1.0,88.64972260012291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-066,1.0,random_dot,60.333099033566384,
right,right,speed,,,,,0.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,284.7361914999783,,,,,,,,,284.72151559987105,284.8363981998991,285.63652869989164,285.6195980999619,285.61961829988286,285.63652869989164,285.63652869989164,285.63652869989164,286.5541878999211,right,1.0,88.92352219996974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-066,1.0,random_dot,60.333099033566384,
left,left,speed,,,,,0.0,1.0,1.0,1.0,2.0,0.0,4.0,0.0,286.56964739994146,,,,,,,,,286.5548902999144,286.9200324998237,287.71986650000326,287.7030584998429,287.7030736999586,287.71986650000326,287.71986650000326,287.71986650000326,288.3706147999037,left,1.0,88.65461839991622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-066,1.0,random_dot,60.333099033566384,
right,right,speed,,,,,0.0,1.0,1.0,1.0,2.0,1.0,5.0,1.0,288.3860379999969,,,,,,,,,288.3713275999762,289.1862249998376,289.9869702998549,289.9704292998649,289.9704435998574,289.9869702998549,289.9869702998549,289.9869702998549,290.98735950002447,right,1.0,89.002139700111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-066,1.0,random_dot,60.333099033566384,
left,left,speed,,,,,0.0,1.0,1.0,1.0,3.0,0.0,6.0,0.0,291.00314329983667,,,,,,,,,290.9880439999979,291.1030150000006,291.9037496999372,291.8870250999462,291.8870399999432,291.9037496999372,291.9037496999372,291.9037496999372,292.83782869996503,left,1.0,88.93203809997067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-066,1.0,random_dot,60.333099033566384,
right,right,speed,,,,,0.0,1.0,1.0,1.0,3.0,1.0,7.0,1.0,292.8529322999529,,,,,,,,,292.8386377999559,292.95318459998816,293.75321580003947,293.7370565000456,293.73707379982807,293.75321580003947,293.75321580003947,293.75321580003947,294.78759279986843,left,0.0,89.03646990004927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-066,1.0,random_dot,60.333099033566384,
right,right,speed,,,,,0.0,1.0,1.0,1.0,4.0,0.0,8.0,1.0,294.8026533999946,,,,,,,,,294.7883205998223,296.00263289990835,296.8039293999318,296.78673149994574,296.7867480998393,296.8039293999318,296.8039293999318,296.8039293999318,298.0207471998874,right,1.0,89.22216400015168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-066,1.0,random_dot,60.333099033566384,
left,left,speed,,,,,0.0,1.0,1.0,1.0,4.0,1.0,9.0,0.0,298.0366485998966,,,,,,,,,298.0214366998989,298.1364557000343,298.9368094999809,298.9197926998604,298.9198071998544,298.9368094999809,298.9368094999809,298.9368094999809,299.83723099995404,left,1.0,88.91114480001852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-066,1.0,random_dot,60.333099033566384,
left,left,speed,,,,,0.0,1.0,1.0,1.0,5.0,0.0,10.0,0.0,299.8526335998904,,,,,,,,,299.83796289982274,300.2027701998595,301.0039276999887,300.9869472999126,300.98696210002527,301.0039276999887,301.0039276999887,301.0039276999887,301.88744089985266,left,1.0,88.8818353000097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-066,1.0,random_dot,60.333099033566384,
right,right,speed,,,,,0.0,1.0,1.0,1.0,5.0,1.0,11.0,1.0,301.90287319989875,,,,,,,,,301.88813879992813,303.103007099824,303.903608399909,303.88672379986383,303.8867389999796,303.903608399909,303.903608399909,303.903608399909,304.57123699993826,right,1.0,88.68046310008503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-066,1.0,random_dot,60.333099033566384,
left,left,speed,,,,,0.0,1.0,1.0,1.0,6.0,0.0,12.0,0.0,304.5864528999664,,,,,,,,,304.571948699886,305.7865809998475,306.58669929997995,306.5696745000314,306.56969040003605,306.58669929997995,306.58669929997995,306.58669929997995,307.1375261999201,left,1.0,88.56308150012046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-066,1.0,random_dot,60.333099033566384,
right,right,speed,,,,,0.0,1.0,1.0,1.0,6.0,1.0,13.0,1.0,307.1526517998427,,,,,,,,,307.1382577000186,307.2532484999392,308.05373239982873,308.0366640998982,308.03667919989675,308.05373239982873,308.05373239982873,308.05373239982873,308.6706393000204,right,1.0,88.62920379987918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-066,1.0,random_dot,60.333099033566384,
left,left,speed,,,,,0.0,1.0,1.0,1.0,7.0,0.0,14.0,0.0,308.68618829990737,,,,,,,,,308.6713385998737,308.78624299983494,309.5866338999476,309.5704552999232,309.5704830000177,309.5866338999476,309.5866338999476,309.5866338999476,310.67009429982863,left,1.0,89.08547740010545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-066,1.0,random_dot,60.333099033566384,
right,right,speed,,,,,0.0,1.0,1.0,1.0,7.0,1.0,15.0,1.0,310.68584239995107,,,,,,,,,310.6707786000334,311.4696806999855,312.2695471998304,312.25248649995774,312.2525030998513,312.2695471998304,312.2695471998304,312.2695471998304,313.88777779997326,right,1.0,89.61622540024109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-066,1.0,random_dot,60.333099033566384,
left,left,speed,,,,,0.0,1.0,1.0,1.0,8.0,0.0,16.0,0.0,313.9031281999778,,,,,,,,,313.888488000026,314.7031547999941,315.50370020000264,315.48731560003944,315.48733309982345,315.50370020000264,315.50370020000264,315.50370020000264,315.97090509999543,right,0.0,88.46532510011457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-066,1.0,random_dot,60.333099033566384,
right,right,speed,,,,,0.0,1.0,1.0,1.0,8.0,1.0,17.0,1.0,315.9864688999951,,,,,,,,,315.97161829983816,316.3359673998784,317.13666089996696,317.1204377999529,317.1204546999652,317.13666089996696,317.13666089996696,317.13666089996696,318.3545607998967,right,1.0,89.2168956999667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-066,1.0,random_dot,60.333099033566384,
left,left,speed,,,,,0.0,1.0,1.0,1.0,9.0,0.0,18.0,0.0,318.36903079994954,,,,,,,,,318.3552888999693,318.71966519998387,319.52001079986803,319.5032003999222,319.5032148999162,319.52001079986803,319.52001079986803,319.52001079986803,320.2541008999105,left,1.0,88.74611510010436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-066,1.0,random_dot,60.333099033566384,
right,right,speed,,,,,0.0,1.0,1.0,1.0,9.0,1.0,19.0,1.0,320.26962579996325,,,,,,,,,320.2548050999176,321.4698451999575,322.26978099998087,322.25366729986854,322.2536849998869,322.26978099998087,322.26978099998087,322.26978099998087,323.2213033000007,right,1.0,88.94998240005225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-066,1.0,random_dot,60.333099033566384,
right,right,speed,,,,,0.0,1.0,1.0,1.0,10.0,0.0,20.0,1.0,323.236208899878,,,,,,,,,323.2219956999179,324.4367126999423,325.23661340004764,325.22025049990043,325.2202673999127,325.23661340004764,325.23661340004764,325.23661340004764,325.68747189990245,left,0.0,88.46153870015405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-066,1.0,random_dot,60.333099033566384,
left,left,speed,,,,,0.0,1.0,1.0,1.0,10.0,1.0,21.0,0.0,325.70261279982515,,,,,,,,,325.6881573998835,326.9030645999592,327.7033635999542,327.68679429986514,327.6868080999702,327.7033635999542,327.7033635999542,327.7033635999542,328.97037899983115,right,0.0,89.27306240005419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-066,1.0,random_dot,60.333099033566384,
left,left,speed,,,,,0.0,1.0,1.0,1.0,11.0,0.0,22.0,0.0,328.9862442999147,,,,,,,,,328.9710941000376,329.06966349994764,329.869776800042,329.85351109993644,329.8535267999396,329.869776800042,329.869776800042,329.869776800042,330.6705606000032,left,1.0,88.81086230021901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-066,1.0,random_dot,60.333099033566384,
right,right,speed,,,,,0.0,1.0,1.0,1.0,11.0,1.0,23.0,1.0,330.6866768999025,,,,,,,,,330.671248300001,330.78585079987533,331.58669929997995,331.5697095999494,331.56972399982624,331.58669929997995,331.58669929997995,331.58669929997995,332.6701360999141,right,1.0,89.08632930018939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-066,1.0,random_dot,60.333099033566384,
left,left,speed,,,,,0.0,1.0,1.0,1.0,12.0,0.0,24.0,0.0,332.68582429992966,,,,,,,,,332.67083740001544,332.78620209987275,333.5872855000198,333.5700627998449,333.57007979997434,333.5872855000198,333.5872855000198,333.5872855000198,335.05430600000545,right,0.0,89.46602779999375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-066,1.0,random_dot,60.333099033566384,
right,right,speed,,,,,0.0,1.0,1.0,1.0,12.0,1.0,25.0,1.0,335.0697667999193,,,,,,,,,335.0550639999565,335.4192335999105,336.2199611000251,336.2033644998446,336.2033795998432,336.2199611000251,336.2199611000251,336.2199611000251,337.104375799885,right,1.0,88.89088049996644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-066,1.0,random_dot,60.333099033566384,
left,left,speed,,,,,0.0,1.0,1.0,1.0,13.0,0.0,26.0,0.0,337.11958679999225,,,,,,,,,337.10507429996505,337.4698489999864,338.2695521998685,338.25275059998967,338.25276750000194,338.2695521998685,338.2695521998685,338.2695521998685,339.1368237999268,left,1.0,88.86943279998377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-066,1.0,random_dot,60.333099033566384,
right,right,speed,,,,,0.0,1.0,1.0,1.0,13.0,1.0,27.0,1.0,339.1525596999563,,,,,,,,,339.13744509988464,339.9522031999659,340.75298009999096,340.73669769987464,340.7367120999843,340.75298009999096,340.75298009999096,340.75298009999096,341.27046659984626,right,1.0,88.52471480006352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-066,1.0,random_dot,60.333099033566384,
left,left,speed,,,,,0.0,1.0,1.0,1.0,14.0,0.0,28.0,0.0,341.2861395999789,,,,,,,,,341.2713808999397,341.635871599894,342.4370438999031,342.41974889999256,342.419764299877,342.4370438999031,342.4370438999031,342.4370438999031,342.83741909987293,left,1.0,88.39798290003091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-066,1.0,random_dot,60.333099033566384,
right,right,speed,,,,,0.0,1.0,1.0,1.0,14.0,1.0,29.0,1.0,342.8527997999918,,,,,,,,,342.8380968000274,344.05272389994934,344.8529888000339,344.8363190998789,344.83633659989573,344.8529888000339,344.8529888000339,344.8529888000339,345.8372597999405,right,1.0,88.99619559990242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-066,1.0,random_dot,60.333099033566384,
left,left,speed,,,,,0.0,1.0,1.0,1.0,15.0,0.0,30.0,0.0,345.85283009987324,,,,,,,,,345.8379668998532,346.6529242999386,347.4527375998441,347.43647659989074,347.4364944000263,347.4527375998441,347.4527375998441,347.4527375998441,348.13679079990834,left,1.0,88.69403740018606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-066,1.0,random_dot,60.333099033566384,
right,right,speed,,,,,0.0,1.0,1.0,1.0,15.0,1.0,31.0,1.0,348.152657300001,,,,,,,,,348.13748799986206,348.9528574999422,349.75325639988296,349.736262699822,349.7362778999377,349.75325639988296,349.75325639988296,349.75325639988296,350.38685359992087,right,1.0,88.63410980021581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-066,1.0,random_dot,60.333099033566384,
right,right,speed,,,,,0.0,1.0,1.0,1.0,16.0,0.0,32.0,1.0,350.4027215000242,,,,,,,,,350.387556700036,350.75285799987614,351.553269200027,351.5367238998879,351.5367385998834,351.553269200027,351.553269200027,351.553269200027,352.32075660000555,right,1.0,88.76523680007085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-066,1.0,random_dot,60.333099033566384,
left,left,speed,,,,,0.0,1.0,1.0,1.0,16.0,1.0,33.0,0.0,352.33590939990245,,,,,,,,,352.3214141000062,352.4360225000419,353.23611659999005,353.22016769996844,353.2201848998666,353.23611659999005,353.23611659999005,353.23611659999005,353.6706289998256,left,1.0,88.44478620006703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-066,1.0,random_dot,60.333099033566384,
left,left,speed,,,,,0.0,1.0,1.0,1.0,17.0,0.0,34.0,0.0,353.68604059983045,,,,,,,,,353.671355499886,354.0361385999713,354.8363022999838,354.8201170999091,354.8201319000218,354.8363022999838,354.8363022999838,354.8363022999838,355.7205081998836,right,0.0,88.8945601999294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-066,1.0,random_dot,60.333099033566384,
right,right,speed,,,,,0.0,1.0,1.0,1.0,17.0,1.0,35.0,1.0,355.7359958998859,,,,,,,,,355.7212318999227,356.5361271998845,357.33637050003745,357.3202203998808,357.32024020003155,357.33637050003745,357.33637050003745,357.33637050003745,358.17066859989427,left,0.0,88.84724720008671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-066,1.0,random_dot,60.333099033566384,
left,left,speed,,,,,0.0,1.0,1.0,1.0,18.0,0.0,36.0,0.0,358.1860078999307,,,,,,,,,358.17146679991856,359.3861719998531,360.1867992999032,360.16975150001235,360.16976600000635,360.1867992999032,360.1867992999032,360.1867992999032,360.9204813998658,left,1.0,88.74535800004378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-066,1.0,random_dot,60.333099033566384,
right,right,speed,,,,,0.0,1.0,1.0,1.0,18.0,1.0,37.0,1.0,360.9359031999484,,,,,,,,,360.92114580003545,361.7363690000493,362.53654580004513,362.5198582999874,362.5198728998657,362.53654580004513,362.53654580004513,362.53654580004513,363.1875118999742,right,1.0,88.6638964000158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-066,1.0,random_dot,60.333099033566384,
left,left,speed,,,,,0.0,1.0,1.0,1.0,19.0,0.0,38.0,0.0,363.2025806000456,,,,,,,,,363.188252300024,363.3022226998583,364.10355999995954,364.0863995999098,364.0864140999038,364.10355999995954,364.10355999995954,364.10355999995954,365.13700919994153,left,1.0,89.03773179999553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-066,1.0,random_dot,60.333099033566384,
right,right,speed,,,,,0.0,1.0,1.0,1.0,19.0,1.0,39.0,1.0,365.15262219985016,,,,,,,,,365.1377065998968,365.253145399969,366.053225300042,366.0360075000208,366.0360222000163,366.053225300042,366.053225300042,366.053225300042,366.603778099874,right,1.0,88.55638480023481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-066,1.0,random_dot,60.333099033566384,
left,left,speed,,,,,0.0,1.0,1.0,1.0,20.0,0.0,40.0,0.0,366.61931229988113,,,,,,,,,366.60447969986126,366.96935479994863,367.7698701999616,367.7529895999469,367.7530037998222,367.7698701999616,367.7698701999616,367.7698701999616,368.55400640005246,left,1.0,88.79543270007707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-066,1.0,random_dot,60.333099033566384,
right,right,speed,,,,,0.0,1.0,1.0,1.0,20.0,1.0,41.0,1.0,368.5693279998377,,,,,,,,,368.554641299881,368.9194821999408,369.7200499998871,369.7032887998503,369.7033059999813,369.7200499998871,369.7200499998871,369.7200499998871,370.7876548999921,right,1.0,89.06476649991237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-066,1.0,random_dot,60.333099033566384,
left,left,speed,,,,,0.0,1.0,1.0,1.0,21.0,0.0,42.0,0.0,370.8030121999327,,,,,,,,,370.7884672000073,371.6025674999692,372.40289649995975,372.3866365998984,372.3866526999045,372.40289649995975,372.40289649995975,372.40289649995975,372.9371509999037,left,1.0,88.53825039998628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-066,1.0,random_dot,60.333099033566384,
right,right,speed,,,,,0.0,1.0,1.0,1.0,21.0,1.0,43.0,1.0,372.9522561000194,,,,,,,,,372.93788169999607,373.30275929998606,374.10313079995103,374.08654149994254,374.0865575999487,374.10313079995103,374.10313079995103,374.10313079995103,374.92057810002007,right,1.0,88.8302595000714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-066,1.0,random_dot,60.333099033566384,
left,left,speed,,,,,0.0,1.0,1.0,1.0,22.0,0.0,44.0,0.0,374.9356414999347,,,,,,,,,374.921297899913,375.285997999832,376.0864194999449,376.0698148999363,376.06982899992727,376.0864194999449,376.0864194999449,376.0864194999449,376.45388679998,left,1.0,88.3732302999124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-066,1.0,random_dot,60.333099033566384,
right,right,speed,,,,,0.0,1.0,1.0,1.0,22.0,1.0,45.0,1.0,376.46891930000857,,,,,,,,,376.4545831999276,376.5692821999546,377.3696579998359,377.353541099932,377.3535577999428,377.3696579998359,377.3696579998359,377.3696579998359,377.920125399949,right,1.0,88.5601615998894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-066,1.0,random_dot,60.333099033566384,
right,right,speed,,,,,0.0,1.0,1.0,1.0,23.0,0.0,46.0,1.0,377.9359364998527,,,,,,,,,377.9208368000109,379.1362204998732,379.9364093998447,379.919733799994,379.9197555999272,379.9364093998447,379.9364093998447,379.9364093998447,380.3208365000319,left,0.0,88.38161290017888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-066,1.0,random_dot,60.333099033566384,
left,left,speed,,,,,0.0,1.0,1.0,1.0,23.0,1.0,47.0,0.0,380.33567649987526,,,,,,,,,380.3216605000198,381.5361347999424,382.3360919000115,382.32002099999227,382.3200354999863,382.3360919000115,382.3360919000115,382.3360919000115,382.9037378998473,left,1.0,88.57766130007803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-066,1.0,random_dot,60.333099033566384,
right,right,speed,,,,,0.0,1.0,1.0,1.0,24.0,0.0,48.0,1.0,382.9191794998478,,,,,,,,,382.9044492000248,384.1193084998522,384.9199935998768,384.903071800014,384.9030867998954,384.9199935998768,384.9199935998768,384.9199935998768,385.3535771998577,left,0.0,88.43716820003465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-066,1.0,random_dot,60.333099033566384,
left,left,speed,,,,,0.0,1.0,1.0,1.0,24.0,1.0,49.0,0.0,385.3694231999106,,,,,,,,,385.3542684998829,385.4696500999853,386.2693731999025,386.2527033998631,386.25271929986775,386.2693731999025,386.2693731999025,386.2693731999025,386.9208742999472,left,1.0,88.66420160001144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-066,1.0,random_dot,60.333099033566384,
