direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,dots.stopped,respDots.keys,respDots.corr,respDots.rt,respDots.duration,feedback.started,textFeedback.started,feedback.stopped,textFeedback.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,goodbye.started,textGoodbye.started,textGoodbye.stopped,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 73
left,left,,4.0,1.0,9.0,0.0,,,,,,,,,72.09882239997387,,,,,,,,,72.08354339993093,73.28200149990153,74.08287859999109,74.066582200001,74.06664479989558,74.08287859999109,74.08287859999109,74.08287859999109,75.25288099993486,left,1.0,41.04345030011609,,75.25447739998344,75.26495479990263,75.74983319989406,75.76490259997081,,,,,,,,,,,,,,,,,,,,,,,,,,sub-238,2.0,random_dot,60.17564068042374,
left,left,,5.0,0.0,10.0,0.0,,,,,,,,,75.76490259997081,,,,,,,,,75.75102589989547,76.96483809989877,77.76545589999296,77.74966659990605,77.74973069992848,77.76545589999296,77.76545589999296,77.76545589999296,79.05140229989775,right,0.0,41.14441310008988,,79.05308559990954,79.0699067999376,79.56453559990041,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-238,2.0,random_dot,60.17564068042374,
right,right,,5.0,1.0,11.0,1.0,,,,,,,,,79.58088469994254,,,,,,,,,79.5657293999102,79.91427259996999,80.71512670000084,80.69919769989792,80.69925909989979,80.71512670000084,80.71512670000084,80.71512670000084,81.93472429993562,left,0.0,41.092526599997655,,81.93642639997415,81.947444899939,82.4323577999603,82.44738069991581,,,,,,,,,,,,,,,,,,,,,,,,,,sub-238,2.0,random_dot,60.17564068042374,
left,left,,6.0,0.0,12.0,0.0,,,,,,,,,82.44738069991581,,,,,,,,,82.4334120999556,82.54737739998382,83.34812209999654,83.3322503999807,83.33231349999551,83.34812209999654,83.34812209999654,83.34812209999654,84.86720949993469,left,1.0,41.38095160003286,,84.86877339996863,84.88581989996601,85.38068800000474,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-238,2.0,random_dot,60.17564068042374,
right,right,,6.0,1.0,13.0,1.0,,,,,,,,,85.3970198999159,,,,,,,,,85.38177129998803,85.48037069989368,86.28113579994533,86.26518349989783,86.26524499990046,86.28113579994533,86.28113579994533,86.28113579994533,87.81706749997102,right,1.0,41.40017620008439,,87.81868529994972,87.8300555999158,88.31484069989529,88.32994699990377,,,,,,,,,,,,,,,,,,,,,,,,,,sub-238,2.0,random_dot,60.17564068042374,
right,right,,7.0,0.0,14.0,1.0,,,,,,,,,88.32994699990377,,,,,,,,,88.31596389994957,88.42991720000282,89.23080809996463,89.21482869994361,89.21489279996604,89.23080809996463,89.23080809996463,89.23080809996463,91.43380299990532,right,1.0,42.07648639997933,,91.43546809989492,91.44618809991516,91.9310105999466,91.94612959993538,,,,,,,,,,,,,,,,,,,,,,,,,,sub-238,2.0,random_dot,60.17564068042374,
left,left,,7.0,1.0,15.0,0.0,,,,,,,,,91.94612959993538,,,,,,,,,91.93214569997508,92.29607209993992,93.0968815999804,93.08085059991572,93.08091229991987,93.0968815999804,93.0968815999804,93.0968815999804,94.19936809991486,left,1.0,40.962357800104655,,94.20109099999536,94.21249119995628,94.69733919994906,94.7124486999819,,,,,,,,,,,,,,,,,,,,,,,,,,sub-238,2.0,random_dot,60.17564068042374,
left,left,,8.0,0.0,16.0,0.0,,,,,,,,,94.7124486999819,,,,,,,,,94.6984828999266,95.91240669996478,96.71318500000052,96.69713819993194,96.69719889992848,96.71318500000052,96.71318500000052,96.71318500000052,97.94906519993674,right,0.0,41.1032207000535,,97.9506419999525,97.96751309989486,98.46238599997014,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-238,2.0,random_dot,60.17564068042374,
right,right,,8.0,1.0,17.0,1.0,,,,,,,,,98.4787680999143,,,,,,,,,98.46351939998569,99.66190750000531,100.46269570000004,100.44653719989584,100.44660229992589,100.46269570000004,100.46269570000004,100.46269570000004,103.01544599991756,left,0.0,42.42325650004205,,103.01705059991218,103.02798309992068,103.51306109991856,103.52791179995984,,,,,,,,,,,,,,,,,,,,,,,,,,sub-238,2.0,random_dot,60.17564068042374,
left,left,,9.0,0.0,18.0,0.0,,,,,,,,,103.52791179995984,,,,,,,,,103.51420059998054,104.727916099946,105.52854159998242,105.5125287999399,105.51259029994252,105.52854159998242,105.52854159998242,105.52854159998242,107.2811055999482,left,1.0,41.61165750015061,,107.28281079989392,107.30064089992084,107.79437959997448,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-238,2.0,random_dot,60.17564068042374,
right,right,,9.0,1.0,19.0,1.0,,,,,,,,,107.81076799996664,,,,,,,,,107.7954723999137,108.1441490999423,108.94478589994831,108.92870709998532,108.92876929999328,108.94478589994831,108.94478589994831,108.94478589994831,109.913949699956,right,1.0,40.83324870013166,,109.91558019991498,109.92712619993836,110.41194519994316,110.4273092999356,,,,,,,,,,,,,,,,,,,,,,,,,,sub-238,2.0,random_dot,60.17564068042374,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.41216359997634,110.4273092999356,110.4273092999356,115.11243939993436,space,44.54634490015451,,,,,,,,,,,,,,,,,,,,sub-238,2.0,random_dot,60.17564068042374,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.11254609993192,115.12676599994302,115.12676599994302,119.21224859997164,space,43.94438390003052,,,,,,,,,,,,,sub-238,2.0,random_dot,60.17564068042374,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0588539999444,,,,,,,,,123.05276529991534,123.84211049997248,124.64291179995053,124.62675149994902,124.6268213998992,124.64291179995053,124.64291179995053,124.64291179995053,127.21190140000544,right,0.0,42.42945810011588,,,,,,,,,,,,,,,,,,,,119.25990439997986,119.31217079993804,119.31217079993804,123.028581499937,space,43.58493170014117,,,,,,sub-238,2.0,random_dot,60.17564068042374,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,127.22489379998296,,,,,,,,,127.21598579990678,128.02486010000575,128.8255705999909,128.80959739990067,128.809660699917,128.8255705999909,128.8255705999909,128.8255705999909,130.42822219990194,right,1.0,41.46462650003377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-238,2.0,random_dot,60.17564068042374,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,130.44115430000238,,,,,,,,,130.43140889995266,130.79111539991572,131.59183789999224,131.5759701000061,131.57603299990296,131.59183789999224,131.59183789999224,131.59183789999224,132.67797259998042,left,1.0,40.955786900012754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-238,2.0,random_dot,60.17564068042374,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,132.69096239993814,,,,,,,,,132.6811590999132,133.89084089989774,134.69148679997306,134.67544429993723,134.67550759995356,134.69148679997306,134.69148679997306,134.69148679997306,137.82700930000283,right,1.0,42.99800390005112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-238,2.0,random_dot,60.17564068042374,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,2.0,0.0,4.0,1.0,137.84014210000169,,,,,,,,,137.83020450000186,137.9401557999663,138.7409582999535,138.7248768999707,138.72494139999617,138.7409582999535,138.7409582999535,138.7409582999535,139.61023269989528,left,0.0,40.73672740010079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-238,2.0,random_dot,60.17564068042374,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,2.0,1.0,5.0,0.0,139.6233218999114,,,,,,,,,139.61355369992089,140.42321989999618,141.22404519992415,141.20792749989778,141.2080457999837,141.22404519992415,141.22404519992415,141.22404519992415,142.04329519998282,left,1.0,40.67937730008271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-238,2.0,random_dot,60.17564068042374,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,3.0,0.0,6.0,1.0,142.05627699999604,,,,,,,,,142.0464607999893,142.85622819990385,143.6570012999,143.6411716999719,143.64123319997452,143.6570012999,143.6570012999,143.6570012999,145.09294469992165,left,0.0,41.2996809000615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-238,2.0,random_dot,60.17564068042374,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,3.0,1.0,7.0,0.0,145.1058492999291,,,,,,,,,145.09616689989343,145.45594789995812,146.25662289990578,146.24058250000235,146.2406446998939,146.25662289990578,146.25662289990578,146.25662289990578,148.29239279998,right,0.0,41.896877300110646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-238,2.0,random_dot,60.17564068042374,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,4.0,0.0,8.0,1.0,148.30544619995635,,,,,,,,,148.2956737999339,149.10548279993236,149.90614310000092,149.89030479989017,149.89036689989734,149.90614310000092,149.90614310000092,149.90614310000092,151.67531550000422,right,1.0,41.63858940009959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-238,2.0,random_dot,60.17564068042374,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,4.0,1.0,9.0,0.0,151.6883845999837,,,,,,,,,151.67841279995628,151.78845359990373,152.5891769999871,152.5731899999082,152.5732528999215,152.5891769999871,152.5891769999871,152.5891769999871,153.75848349998705,left,1.0,41.04021480004303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-238,2.0,random_dot,60.17564068042374,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,5.0,0.0,10.0,0.0,153.77146049996372,,,,,,,,,153.76179899997078,154.12153059989214,154.92214399995282,154.90634319989476,154.90640809992328,154.92214399995282,154.92214399995282,154.92214399995282,156.55823029996827,left,1.0,41.50742150004953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-238,2.0,random_dot,60.17564068042374,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,5.0,1.0,11.0,1.0,156.5711799999699,,,,,,,,,156.56143000000156,156.67109949991573,157.47184089990333,157.4558149999939,157.45587750000414,157.47184089990333,157.47184089990333,157.47184089990333,158.8579811999807,left,0.0,41.24709980015177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-238,2.0,random_dot,60.17564068042374,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,6.0,0.0,12.0,0.0,158.87075759994332,,,,,,,,,158.86104499991052,159.67069239995908,160.47148269996978,160.45545809995383,160.45552089996636,160.47148269996978,160.47148269996978,160.47148269996978,162.72413529991172,left,1.0,42.12462860008236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-238,2.0,random_dot,60.17564068042374,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,6.0,1.0,13.0,1.0,162.73698169994168,,,,,,,,,162.7273417999968,163.93692009989172,164.73749999993015,164.72166759998072,164.7217294999864,164.73749999993015,164.73749999993015,164.73749999993015,165.44064159994014,right,1.0,40.5768847001018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-238,2.0,random_dot,60.17564068042374,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,7.0,0.0,14.0,1.0,165.45325549994595,,,,,,,,,165.44383399991784,166.25306389993057,167.05408419994637,167.03810069989413,167.0381654999219,167.05408419994637,167.05408419994637,167.05408419994637,168.0234343999764,right,1.0,40.8321511001559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-238,2.0,random_dot,60.17564068042374,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,7.0,1.0,15.0,0.0,168.03633639996406,,,,,,,,,168.02665379992686,168.1364004999632,168.9371467999881,168.92101529997308,168.92107949999627,168.9371467999881,168.9371467999881,168.9371467999881,169.87314789998345,left,1.0,40.79821690008976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-238,2.0,random_dot,60.17564068042374,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,8.0,0.0,16.0,0.0,169.88604069990106,,,,,,,,,169.8763419999741,169.98609829996713,170.78680809994694,170.77090199990198,170.77096549991984,170.78680809994694,170.78680809994694,170.78680809994694,172.0725954999216,right,0.0,41.14800150017254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-238,2.0,random_dot,60.17564068042374,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,8.0,1.0,17.0,1.0,172.08571619994473,,,,,,,,,172.0758256999543,172.18584619998,172.9865078999428,172.97043389989994,172.97049599990714,172.9865078999428,172.9865078999428,172.9865078999428,174.4561071000062,left,0.0,41.34100470005069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-238,2.0,random_dot,60.17564068042374,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,9.0,0.0,18.0,1.0,174.46886999998242,,,,,,,,,174.4592818999663,175.2686150999507,176.06957129994407,176.05343559989706,176.05349879991263,176.06957129994407,176.06957129994407,176.06957129994407,177.0219419999048,right,1.0,40.81646060012281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-238,2.0,random_dot,60.17564068042374,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,9.0,1.0,19.0,0.0,177.03525570000056,,,,,,,,,177.02527179999743,177.83513659995515,178.63580999989065,178.6197783999378,178.61984119995032,178.63580999989065,178.63580999989065,178.63580999989065,179.6718200999312,left,1.0,40.9084505001083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-238,2.0,random_dot,60.17564068042374,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,10.0,0.0,20.0,0.0,179.68488829990383,,,,,,,,,179.67590629996266,180.03491179994307,180.83554689993616,180.8194630999351,180.81952629995067,180.83554689993616,180.83554689993616,180.83554689993616,182.0049828999909,left,1.0,41.0418682001764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-238,2.0,random_dot,60.17564068042374,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,10.0,1.0,21.0,1.0,182.0179223999148,,,,,,,,,182.00816659990232,183.2179323999444,184.0186026999727,184.0025839000009,184.00264739990237,184.0186026999727,184.0186026999727,184.0186026999727,185.00454829994123,right,1.0,40.8578656000318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-238,2.0,random_dot,60.17564068042374,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,11.0,0.0,22.0,1.0,185.01748919999227,,,,,,,,,185.0076985999476,185.36745959997643,186.1681270999834,186.15224629989825,186.1523093999131,186.1681270999834,186.1681270999834,186.1681270999834,188.97053989989217,right,1.0,42.66683510004077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-238,2.0,random_dot,60.17564068042374,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,11.0,1.0,23.0,0.0,188.98358409991488,,,,,,,,,188.97374769998717,189.3335087999003,190.13436049991287,190.11827959993389,190.11834209994413,190.13436049991287,190.13436049991287,190.13436049991287,192.22004419995935,left,1.0,41.952345600002445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-238,2.0,random_dot,60.17564068042374,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,12.0,0.0,24.0,1.0,192.23323359992355,,,,,,,,,192.22321799991187,192.5830997999292,193.38385089999065,193.36779659998135,193.3678583999863,193.38385089999065,193.38385089999065,193.38385089999065,194.53667770000172,right,1.0,41.02237979997881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-238,2.0,random_dot,60.17564068042374,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,12.0,1.0,25.0,0.0,194.54953259998,,,,,,,,,194.53987399989276,195.3495860999683,196.1502482999349,196.13416659994985,196.13423039997,196.1502482999349,196.1502482999349,196.1502482999349,197.28636019991245,right,0.0,41.00646460009739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-238,2.0,random_dot,60.17564068042374,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,13.0,0.0,26.0,0.0,197.29921269998889,,,,,,,,,197.28953680000268,197.3990859999321,198.20007269992493,198.18405329994857,198.18411549995653,198.20007269992493,198.20007269992493,198.20007269992493,199.30297309998423,left,1.0,40.96440490009263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-238,2.0,random_dot,60.17564068042374,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,13.0,1.0,27.0,1.0,199.31548919994384,,,,,,,,,199.3062771999976,200.51549209991936,201.31607309996616,201.3002994999988,201.30036169989037,201.31607309996616,201.31607309996616,201.31607309996616,203.85191009996925,left,0.0,42.40694630006328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-238,2.0,random_dot,60.17564068042374,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,14.0,0.0,28.0,1.0,203.86496289994105,,,,,,,,,203.8550718999468,205.06513209990223,205.86564999993425,205.8496253999183,205.84968909993768,205.86564999993425,205.86564999993425,205.86564999993425,207.7345764999045,right,1.0,41.727629400091246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-238,2.0,random_dot,60.17564068042374,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,14.0,1.0,29.0,0.0,207.74793099996168,,,,,,,,,207.73773649998475,208.09795359999407,208.89850219991055,208.88257709995375,208.8826403999701,208.89850219991055,208.89850219991055,208.89850219991055,209.66764779994264,left,1.0,40.62747100007255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-238,2.0,random_dot,60.17564068042374,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,15.0,0.0,30.0,0.0,209.6809913999168,,,,,,,,,209.67094489990268,210.030930699897,210.83175219991244,210.8156811998924,210.81574369990267,210.83175219991244,210.83175219991244,210.83175219991244,211.56752929999493,right,0.0,40.598609000095166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-238,2.0,random_dot,60.17564068042374,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,15.0,1.0,31.0,1.0,211.58058009995148,,,,,,,,,211.5707763999235,211.9305655999342,212.73132349993105,212.71541469998192,212.71547689998988,212.73132349993105,212.73132349993105,212.73132349993105,213.6011638999917,right,1.0,40.735397900105454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-238,2.0,random_dot,60.17564068042374,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,16.0,0.0,32.0,1.0,213.61364979995412,,,,,,,,,213.6044178999728,213.96376620000228,214.76441549998708,214.74836159998085,214.7484460999258,214.76441549998708,214.76441549998708,214.76441549998708,215.8337346999906,right,1.0,40.94238030002453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-238,2.0,random_dot,60.17564068042374,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,16.0,1.0,33.0,0.0,215.8467321998905,,,,,,,,,215.8370127999224,216.19682159996592,216.99744439998176,216.9815101999557,216.98157379997429,216.99744439998176,216.99744439998176,216.99744439998176,217.79999179998413,left,1.0,40.661906300112605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-238,2.0,random_dot,60.17564068042374,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,17.0,0.0,34.0,1.0,217.813161799917,,,,,,,,,217.80335750000089,218.6126977999229,219.4138194998959,219.39780389994849,219.3978664999595,219.4138194998959,219.4138194998959,219.4138194998959,220.24635909998324,right,1.0,40.68798610009253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-238,2.0,random_dot,60.17564068042374,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,17.0,1.0,35.0,0.0,220.2544166999869,,,,,,,,,220.24951649992727,221.46279999997927,222.26343950000592,222.24745959998108,222.2475298999343,222.26343950000592,222.26343950000592,222.26343950000592,223.69975829997568,left,1.0,41.30681720003486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-238,2.0,random_dot,60.17564068042374,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,18.0,0.0,36.0,0.0,223.712584999972,,,,,,,,,223.7030967999017,223.8124815999763,224.6131885999348,224.59720469999596,224.5972675998928,224.6131885999348,224.6131885999348,224.6131885999348,226.76576929993465,right,0.0,42.02344060014002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-238,2.0,random_dot,60.17564068042374,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,18.0,1.0,37.0,1.0,226.77871569991112,,,,,,,,,226.76908999995797,227.97876539989372,228.77936079993376,228.7633355999133,228.7633983999258,228.77936079993376,228.77936079993376,228.77936079993376,229.99866309994832,right,1.0,41.08996170014143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-238,2.0,random_dot,60.17564068042374,
right,right,accuracy,,,,,0.0,0.0,0.0,0.0,19.0,0.0,38.0,1.0,230.0115733999992,,,,,,,,,230.00170269992668,230.11163199995644,230.91247509990356,230.8965758999111,230.89664129994344,230.91247509990356,230.91247509990356,230.91247509990356,232.08177189994603,left,0.0,41.03729120013304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-238,2.0,random_dot,60.17564068042374,
left,left,accuracy,,,,,0.0,0.0,0.0,0.0,19.0,1.0,39.0,0.0,232.0947617999045,,,,,,,,,232.0850208000047,233.29476949991655,234.0954368999228,234.07929769996557,234.07936549989967,234.0954368999228,234.0954368999228,234.0954368999228,235.28150759998243,right,0.0,41.05703730008099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-238,2.0,random_dot,60.17564068042374,
