direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,stimulusDots.stopped,dots.stopped,respDots.keys,respDots.corr,respDots.rt,respDots.duration,feedback.started,textFeedback.started,feedback.stopped,textFeedback.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,goodbye.started,textGoodbye.started,textGoodbye.stopped,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 74
,,,,,,,,,,,,,,,,,0.0758537999990949,0.0854932000002008,0.0854932000002008,41.2398032000001,space,74.99487099999897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-148,1.0,random_dot,60.18487590167421,
right,right,,0.0,0.0,0.0,1.0,,,,,,,,,41.31739329999982,,,,,,,,,41.31283970000004,41.60463410000011,42.42664560000048,42.38953620000029,42.38957549999941,42.42664560000048,42.42664560000048,42.42664560000048,47.39264270000058,49.62964479999937,right,1.0,41.05330859999958,,49.65059210000072,49.678847099999984,50.16087019999941,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-148,1.0,random_dot,60.18487590167421,
left,left,,0.0,1.0,1.0,0.0,,,,,,,,,50.17730490000031,,,,,,,,,50.16176070000074,50.26091380000071,51.06189459999951,51.045532599999206,51.04557109999951,51.06189459999951,51.06189459999951,51.06189459999951,56.048621599999024,56.75158849999934,right,0.0,39.52658830000109,,56.75241529999949,56.76753710000048,57.26572499999929,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-148,1.0,random_dot,60.18487590167421,
right,right,,1.0,0.0,2.0,1.0,,,,,,,,,57.281831399999646,,,,,,,,,57.26630710000063,57.36786079999911,58.168195500000365,58.15201639999941,58.15204309999899,58.168195500000365,58.168195500000365,58.168195500000365,63.15325490000032,63.70546309999918,right,1.0,39.37994079999953,,63.70651739999994,63.71966169999905,64.2045694999997,64.22019150000051,,,,,,,,,,,,,,,,,,,,,,,,,,sub-148,1.0,random_dot,60.18487590167421,
left,left,,1.0,1.0,3.0,0.0,,,,,,,,,64.22019150000051,,,,,,,,,64.20536250000077,64.57062439999936,65.37156409999989,65.35581450000063,65.35586349999903,65.37156409999989,65.37156409999989,65.37156409999989,,69.1259585000007,left,1.0,37.59735489999912,,69.1270284000002,69.14006859999972,69.62486419999914,69.64032860000043,,,,,,,,,,,,,,,,,,,,,,,,,,sub-148,1.0,random_dot,60.18487590167421,
left,left,,2.0,0.0,4.0,0.0,,,,,,,,,69.64032860000043,,,,,,,,,69.62568040000042,69.74062009999943,70.54206229999909,70.52573590000065,70.52577209999981,70.54206229999909,70.54206229999909,70.54206229999909,,73.3790986999993,right,0.0,36.68761809999887,,73.38021320000007,73.39285989999917,73.87779749999936,73.8934105999997,,,,,,,,,,,,,,,,,,,,,,,,,,sub-148,1.0,random_dot,60.18487590167421,
right,right,,2.0,1.0,5.0,1.0,,,,,,,,,73.8934105999997,,,,,,,,,73.87858609999967,74.69401800000014,75.49522609999985,75.47888860000057,75.4789409999994,75.49522609999985,75.49522609999985,75.49522609999985,80.4820022999993,81.38428589999967,right,1.0,39.73325759999898,,81.38532649999979,81.39837149999948,81.88323730000047,81.89906150000024,,,,,,,,,,,,,,,,,,,,,,,,,,sub-148,1.0,random_dot,60.18487590167421,
left,left,,3.0,0.0,6.0,0.0,,,,,,,,,81.89906150000024,,,,,,,,,81.88410210000075,82.69945969999935,83.50055520000024,83.48452460000044,83.48456710000028,83.50055520000024,83.50055520000024,83.50055520000024,88.48768779999955,89.45751650000057,left,1.0,39.8081302999999,,89.45862569999917,89.47075269999914,89.95553560000008,89.97092259999954,,,,,,,,,,,,,,,,,,,,,,,,,,sub-148,1.0,random_dot,60.18487590167421,
right,right,,3.0,1.0,7.0,1.0,,,,,,,,,89.97092259999954,,,,,,,,,89.95626509999965,90.32157340000047,91.1229497000004,91.10627360000036,91.10631119999924,91.1229497000004,91.1229497000004,91.1229497000004,,93.4754286999996,right,1.0,36.195102300000144,,93.47634199999992,93.4902476999996,93.97501460000058,93.99055889999909,,,,,,,,,,,,,,,,,,,,,,,,,,sub-148,1.0,random_dot,60.18487590167421,
left,left,,4.0,0.0,8.0,0.0,,,,,,,,,93.99055889999909,,,,,,,,,93.9758043999991,94.0905829000003,94.89182099999924,94.8756269000005,94.87566309999966,94.89182099999924,94.89182099999924,94.89182099999924,99.87854999999944,102.6819876999998,left,1.0,41.62733389999994,,102.68293230000018,102.69650209999963,103.18131549999998,103.19678829999977,,,,,,,,,,,,,,,,,,,,,,,,,,sub-148,1.0,random_dot,60.18487590167421,
