direction,corrAns,thisN,thisTrialN,thisRepN,respDots.keys,respDots.corr,respDots.rt,respDots.duration,randomInstr,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,dots.stopped,practice_trials.respDots.keys,practice_trials.respDots.corr,practice_trials.respDots.rt,practice_trials.respDots.duration,feedback.started,textFeedback.started,feedback.stopped,textFeedback.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,instr_trials.respRandomInstr.keys,instr_trials.respRandomInstr.rt,instr_trials.respRandomInstr.duration,test_trials.respDots.keys,test_trials.respDots.corr,test_trials.respDots.rt,test_trials.respDots.duration,goodbye.started,textGoodbye.started,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 86
right,right,7.0,1.0,3.0,right,1.0,0.745096791000833,,speed,space,0.8885156660035136,,,,,,0.0,0.0,0.0,1.0,3.0,1.0,7.0,1.0,73.25004216600064,,,,,,,,,73.24267670799964,74.0409808330005,74.83315358300024,74.82464583299952,74.82535529099914,74.83315358300024,74.83315358300024,74.83315358300024,75.58114200000273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.745096791000833,,,,,sub-207,1,random_dot,,
right,right,8.0,0.0,4.0,left,0.0,1.281465083000512,,speed,space,0.8885156660035136,,,,,,0.0,0.0,0.0,1.0,4.0,0.0,8.0,1.0,75.5893204999993,,,,,,,,,75.5816091250017,75.68010900000081,76.47253983300106,76.4637368750009,76.46417920800013,76.47253983300106,76.47253983300106,76.47253983300106,77.7587593749995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,1.281465083000512,,,,,sub-207,1,random_dot,,
left,left,9.0,1.0,4.0,right,0.0,0.9978457079996588,,speed,space,0.8885156660035136,,,,,,0.0,0.0,0.0,1.0,4.0,1.0,9.0,0.0,77.76667675000135,,,,,,,,,77.75940275000175,78.10763029100053,78.89917637500184,78.89106133300083,78.89178495799933,78.89917637500184,78.89917637500184,78.89917637500184,79.90721091600062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,0.9978457079996588,,,,,sub-207,1,random_dot,,
left,left,10.0,0.0,5.0,left,1.0,0.9037984570022672,,speed,space,0.8885156660035136,,,,,,0.0,0.0,0.0,1.0,5.0,0.0,10.0,0.0,79.9122197910001,,,,,,,,,79.90768245800064,81.09713983300026,81.88922029099922,81.88064708300226,81.88110212500033,81.88922029099922,81.88922029099922,81.88922029099922,82.79722987499918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.9037984570022672,,,,,sub-207,1,random_dot,,
right,right,11.0,1.0,5.0,right,1.0,1.2104950829998415,,speed,space,0.8885156660035136,,,,,,0.0,0.0,0.0,1.0,5.0,1.0,11.0,1.0,82.8059237080015,,,,,,,,,82.79770366600133,83.99682587500138,84.799516416002,84.79131666600006,84.79201791599917,84.799516416002,84.799516416002,84.799516416002,86.01478737499929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,1.2104950829998415,,,,,sub-207,1,random_dot,,
left,left,12.0,0.0,6.0,left,1.0,1.1881913329998497,,speed,space,0.8885156660035136,,,,,,0.0,0.0,0.0,1.0,6.0,0.0,12.0,0.0,86.02286383300088,,,,,,,,,86.01526037499934,87.21365429100115,88.01374641599978,88.00698054100212,88.007729500001,88.01374641599978,88.01374641599978,88.01374641599978,89.207430208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,1.1881913329998497,,,,,sub-207,1,random_dot,,
right,right,13.0,1.0,6.0,right,1.0,0.9945249579977826,,speed,space,0.8885156660035136,,,,,,0.0,0.0,0.0,1.0,6.0,1.0,13.0,1.0,89.2165122080005,,,,,,,,,89.20804695799961,89.54715370800113,90.33917929100062,90.33025858300245,90.33079941600226,90.33917929100062,90.33917929100062,90.33917929100062,91.34201812500032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.9945249579977826,,,,,sub-207,1,random_dot,,
left,left,14.0,0.0,7.0,right,0.0,1.6855316660003157,,speed,space,0.8885156660035136,,,,,,0.0,0.0,0.0,1.0,7.0,0.0,14.0,0.0,91.35077758300032,,,,,,,,,91.3425404160007,91.69105654099984,92.48316433299988,92.4746329160007,92.47536879100151,92.48316433299988,92.48316433299988,92.48316433299988,94.17535608300022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,1.6855316660003157,,,,,sub-207,1,random_dot,,
right,right,15.0,1.0,7.0,left,0.0,1.3373229159988114,,speed,space,0.8885156660035136,,,,,,0.0,0.0,0.0,1.0,7.0,1.0,15.0,1.0,94.18453537499954,,,,,,,,,94.17587883300077,95.37411037499989,96.16537895800138,96.15763945800065,96.15819550000016,96.16537895800138,96.16537895800138,96.16537895800138,97.5071873750021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,1.3373229159988114,,,,,sub-207,1,random_dot,,
left,left,16.0,0.0,8.0,right,0.0,1.209341248999408,,speed,space,0.8885156660035136,,,,,,0.0,0.0,0.0,1.0,8.0,0.0,16.0,0.0,97.51587887500136,,,,,,,,,97.50770212499992,98.69667941599982,99.48926616600149,99.48013212500156,99.48058529099944,99.48926616600149,99.48926616600149,99.48926616600149,100.70886266600064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,1.209341248999408,,,,,sub-207,1,random_dot,,
right,right,17.0,1.0,8.0,right,1.0,1.3454003749975527,,speed,space,0.8885156660035136,,,,,,0.0,0.0,0.0,1.0,8.0,1.0,17.0,1.0,100.71787229099937,,,,,,,,,100.70960379100144,101.90752733300178,102.70011070799956,102.69135325000023,102.69204629100204,102.70011070799956,102.70011070799956,102.70011070799956,104.04921566600024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,1.3454003749975527,,,,,sub-207,1,random_dot,,
right,right,18.0,0.0,9.0,left,0.0,2.348640832999081,,speed,space,0.8885156660035136,,,,,,0.0,0.0,0.0,1.0,9.0,0.0,18.0,1.0,104.07397124999989,,,,,,,,,104.04968658300275,104.14715849999992,104.94967070799976,104.94138991600266,104.94212325000262,104.94967070799976,104.94967070799976,104.94967070799976,107.32614945800016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,2.348640832999081,,,,,sub-207,1,random_dot,,
left,left,19.0,1.0,9.0,right,0.0,1.8527315409992295,,speed,space,0.8885156660035136,,,,,,0.0,0.0,0.0,1.0,9.0,1.0,19.0,0.0,107.34118033300184,,,,,,,,,107.32731154100112,107.67412458300169,108.46657737500207,108.45801445799952,108.4587477080022,108.46657737500207,108.46657737500207,108.46657737500207,110.32515545800196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,1.8527315409992295,,,,,sub-207,1,random_dot,,
left,left,20.0,0.0,10.0,left,1.0,1.2157686659993487,,speed,space,0.8885156660035136,,,,,,0.0,0.0,0.0,1.0,10.0,0.0,20.0,0.0,110.33367575000013,,,,,,,,,110.32567200000268,110.42415487499966,111.21643941600269,111.2080000829992,111.20875508300014,111.21643941600269,111.21643941600269,111.21643941600269,112.44120958300118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,1.2157686659993487,,,,,sub-207,1,random_dot,,
right,right,21.0,1.0,10.0,right,1.0,1.0186449580032786,,speed,space,0.8885156660035136,,,,,,0.0,0.0,0.0,1.0,10.0,1.0,21.0,1.0,112.4504181250013,,,,,,,,,112.44208120800248,113.22961437500273,114.02254983300008,114.01357450000069,114.01409420799972,114.02254983300008,114.02254983300008,114.02254983300008,115.05214137499934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,1.0186449580032786,,,,,sub-207,1,random_dot,,
left,left,22.0,0.0,11.0,left,1.0,1.3973603320009715,,speed,space,0.8885156660035136,,,,,,0.0,0.0,0.0,1.0,11.0,0.0,22.0,0.0,115.05690666600276,,,,,,,,,115.05256358300176,115.14715875000184,115.93984495800032,115.93002604100184,115.93046045799927,115.93984495800032,115.93984495800032,115.93984495800032,117.34228154100128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,1.3973603320009715,,,,,sub-207,1,random_dot,,
right,right,23.0,1.0,11.0,right,1.0,1.2277179570010048,,speed,space,0.8885156660035136,,,,,,0.0,0.0,0.0,1.0,11.0,1.0,23.0,1.0,117.3510500830016,,,,,,,,,117.34293595800044,117.69100212500052,118.48243495800124,118.47452483300005,118.47524879100092,118.48243495800124,118.48243495800124,118.48243495800124,119.71559012500074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,1.2277179570010048,,,,,sub-207,1,random_dot,,
right,right,24.0,0.0,12.0,left,0.0,0.998004833003506,,speed,space,0.8885156660035136,,,,,,0.0,0.0,0.0,1.0,12.0,0.0,24.0,1.0,119.7257240830004,,,,,,,,,119.7160729160023,120.0620737499994,120.85695945800036,120.84656375000122,120.84698562500124,120.85695945800036,120.85695945800036,120.85695945800036,121.85867366599996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,0.998004833003506,,,,,sub-207,1,random_dot,,
left,left,25.0,1.0,12.0,right,0.0,0.9492513750010404,,speed,space,0.8885156660035136,,,,,,0.0,0.0,0.0,1.0,12.0,1.0,25.0,0.0,121.867303250001,,,,,,,,,121.8593346250018,123.05735841600108,123.8497817080024,123.84119783300048,123.84192433300268,123.8497817080024,123.8497817080024,123.8497817080024,124.80799283300075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,0.9492513750010404,,,,,sub-207,1,random_dot,,
left,left,26.0,0.0,13.0,left,1.0,1.2550142489999416,,speed,space,0.8885156660035136,,,,,,0.0,0.0,0.0,1.0,13.0,0.0,26.0,0.0,124.81646033300058,,,,,,,,,124.80848816599972,124.89701279099972,125.68986033300098,125.6803629160022,125.68089529099962,125.68986033300098,125.68986033300098,125.68986033300098,126.94825483300156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,1.2550142489999416,,,,,sub-207,1,random_dot,,
right,right,27.0,1.0,13.0,right,1.0,0.9283582489988476,,speed,space,0.8885156660035136,,,,,,0.0,0.0,0.0,1.0,13.0,1.0,27.0,1.0,126.95665666599962,,,,,,,,,126.94872849999956,127.7469671660001,128.53951083300126,128.53025875000094,128.5306959160007,128.53951083300126,128.53951083300126,128.53951083300126,129.47409608300222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.9283582489988476,,,,,sub-207,1,random_dot,,
left,left,28.0,0.0,14.0,right,0.0,2.466220499998599,,speed,space,0.8885156660035136,,,,,,0.0,0.0,0.0,1.0,14.0,0.0,28.0,0.0,129.48254783300217,,,,,,,,,129.47457000000213,129.56305366599918,130.3566150830011,130.3475768749995,130.34812458300075,130.3566150830011,130.3566150830011,130.3566150830011,132.8253557909993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,2.466220499998599,,,,,sub-207,1,random_dot,,
right,right,29.0,1.0,14.0,right,1.0,1.2568225000031816,,speed,space,0.8885156660035136,,,,,,0.0,0.0,0.0,1.0,14.0,1.0,29.0,1.0,132.8341317910017,,,,,,,,,132.82586816600087,133.17426049999997,133.96681966600227,133.95821133299978,133.95879770800093,133.96681966600227,133.96681966600227,133.96681966600227,135.23463091600206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,1.2568225000031816,,,,,sub-207,1,random_dot,,
left,left,30.0,0.0,15.0,right,0.0,1.5822004159999778,,speed,space,0.8885156660035136,,,,,,0.0,0.0,0.0,1.0,15.0,0.0,30.0,0.0,135.23948791600196,,,,,,,,,135.23508950000178,136.42979241600187,137.22439099999974,137.2124534159993,137.21288454100068,137.22439099999974,137.22439099999974,137.22439099999974,138.8084275830006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,1.5822004159999778,,,,,sub-207,1,random_dot,,
