direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,stimulusDots.stopped,dots.stopped,respDots.keys,respDots.corr,respDots.rt,respDots.duration,feedback.started,textFeedback.started,feedback.stopped,textFeedback.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,goodbye.started,textGoodbye.started,textGoodbye.stopped,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 74
left,left,,8.0,0.0,16.0,0.0,,,,,,,,,144.12999669999954,,,,,,,,,144.11635249999927,144.92979969999942,145.73036499999944,145.7155559999992,145.7156073999995,145.73036499999944,145.73036499999944,145.73036499999944,150.7147901999997,151.36825279999903,right,0.0,20.633990800000905,,151.36911749999854,151.38096359999872,151.86595429999943,151.88099239999974,,,,,,,,,,,,,,,,,,,,,,,,,,sub-192,1.0,random_dot,60.27033656768309,
right,right,,8.0,1.0,17.0,1.0,,,,,,,,,151.88099239999974,,,,,,,,,151.8672904999985,153.08113159999994,153.88161529999888,153.8667293999988,153.86677209999834,153.88161529999888,153.88161529999888,153.88161529999888,158.8664336999991,159.2362648999988,right,1.0,20.35688400000072,,159.23716699999932,159.2490304999992,159.73450199999934,159.74956119999842,,,,,,,,,,,,,,,,,,,,,,,,,,sub-192,1.0,random_dot,60.27033656768309,
right,right,,9.0,0.0,18.0,1.0,,,,,,,,,159.74956119999842,,,,,,,,,159.7353848999992,159.8490499999989,160.64992189999975,160.6344918999985,160.63455369999974,160.64992189999975,160.64992189999975,160.64992189999975,165.63420399999995,166.1860979999983,left,0.0,20.537888800001383,,166.18727269999908,166.2002149999989,166.68624759999875,166.7004124999985,,,,,,,,,,,,,,,,,,,,,,,,,,sub-192,1.0,random_dot,60.27033656768309,
left,left,,9.0,1.0,19.0,0.0,,,,,,,,,166.7004124999985,,,,,,,,,166.68710800000008,167.05039049999868,167.85111499999948,167.83557669999936,167.83562729999903,167.85111499999948,167.85111499999948,167.85111499999948,172.83505549999973,173.20569949999845,right,0.0,20.35573850000037,,173.20659720000003,173.21843829999852,173.70353969999996,173.71851119999883,,,,,,,,,,,,,,,,,,,,,,,,,,sub-192,1.0,random_dot,60.27033656768309,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.70366059999833,173.71851119999883,173.71851119999883,197.00993620000008,space,38.279230400001325,,,,,,,,,,,,,,,,,,,,sub-192,1.0,random_dot,60.27033656768309,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.01001839999844,197.022740299999,197.022740299999,200.40928249999888,space,18.38103030000275,,,,,,,,,,,,,sub-192,1.0,random_dot,60.27033656768309,
right,right,speed,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,222.7626911999996,,,,,,,,,222.75901919999887,222.86046819999865,223.66147619999904,223.64549429999897,223.6455361999997,223.66147619999904,223.66147619999904,223.66147619999904,228.645790999999,228.9650933999983,right,1.0,20.29982420000124,,,,,,,,,,,,,,,,,,,,200.44312719999837,200.4674394999984,200.4674394999984,222.7480969999997,space,37.28409730000021,,,,,,sub-192,1.0,random_dot,60.27033656768309,
left,left,speed,,,,,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,228.9785428999985,,,,,,,,,228.9671070999993,229.07865179999865,229.87912979999965,229.8641269,229.8641693999998,229.87912979999965,229.87912979999965,229.87912979999965,,234.1658700999997,right,0.0,19.282519700000197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-192,1.0,random_dot,60.27033656768309,
left,left,speed,,,,,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,234.1791177999985,,,,,,,,,234.1678798999983,235.3793330999997,236.18016629999877,236.1644190999996,236.16445529999876,236.18016629999877,236.18016629999877,236.18016629999877,,238.94951389999915,left,1.0,17.77013430000079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-192,1.0,random_dot,60.27033656768309,
right,right,speed,,,,,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,238.96326579999916,,,,,,,,,238.95070799999849,239.76334309999947,240.56421549999868,240.54893889999948,240.54898199999843,240.56421549999868,240.56421549999868,240.56421549999868,245.54870329999903,246.00198829999863,right,1.0,20.44201310000244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-192,1.0,random_dot,60.27033656768309,
left,left,speed,,,,,0.0,0.0,0.0,1.0,2.0,0.0,4.0,0.0,246.0145455999991,,,,,,,,,246.0031763999996,246.36501159999895,247.16518709999943,247.15013649999852,247.15019239999856,247.16518709999943,247.16518709999943,247.16518709999943,252.14961649999896,252.48713279999905,left,1.0,20.313421600001675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-192,1.0,random_dot,60.27033656768309,
right,right,speed,,,,,0.0,0.0,0.0,1.0,2.0,1.0,5.0,1.0,252.4990972999985,,,,,,,,,252.4891355,253.69915589999985,254.5002317999988,254.4847584999989,254.4847981999992,254.5002317999988,254.5002317999988,254.5002317999988,,257.4533367999993,left,0.0,17.945409400001154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-192,1.0,random_dot,60.27033656768309,
left,left,speed,,,,,0.0,0.0,0.0,1.0,3.0,0.0,6.0,0.0,257.4668327999989,,,,,,,,,257.4549085999988,258.66703939999934,259.4677290999989,259.4520950999995,259.4521430999994,259.4677290999989,259.4677290999989,259.4677290999989,,263.55464329999995,right,0.0,19.08889630000158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-192,1.0,random_dot,60.27033656768309,
right,right,speed,,,,,0.0,0.0,0.0,1.0,3.0,1.0,7.0,1.0,263.56751449999865,,,,,,,,,263.5560491999986,264.36792309999873,265.1686725,265.1526767999985,265.15271399999983,265.1686725,265.1686725,265.1686725,270.15285289999883,270.5896954,right,1.0,20.42296300000089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-192,1.0,random_dot,60.27033656768309,
left,left,speed,,,,,0.0,0.0,0.0,1.0,4.0,0.0,8.0,0.0,270.6023325999995,,,,,,,,,270.59109889999854,271.80226869999933,272.60287919999973,272.58862169999884,272.58866510000007,272.60287919999973,272.60287919999973,272.60287919999973,,276.17279139999846,left,1.0,18.57197170000109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-192,1.0,random_dot,60.27033656768309,
right,right,speed,,,,,0.0,0.0,0.0,1.0,4.0,1.0,9.0,1.0,276.1866259999988,,,,,,,,,276.17381449999993,277.3870189999998,278.18741879999834,278.1719885999992,278.1720319999986,278.18741879999834,278.18741879999834,278.18741879999834,283.17174909999994,283.4081753999999,left,0.0,20.216522600001557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-192,1.0,random_dot,60.27033656768309,
right,right,speed,,,,,0.0,0.0,0.0,1.0,5.0,0.0,10.0,1.0,283.4216139999989,,,,,,,,,283.40987399999904,283.52148209999905,284.3221426999989,284.3071332999989,284.3071805999989,284.3221426999989,284.3221426999989,284.3221426999989,,286.6916077999995,right,1.0,17.37327610000102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-192,1.0,random_dot,60.27033656768309,
left,left,speed,,,,,0.0,0.0,0.0,1.0,5.0,1.0,11.0,0.0,286.70525859999907,,,,,,,,,286.6928511999995,287.50529039999856,288.3062267999994,288.2910355999993,288.2910979999997,288.3062267999994,288.3062267999994,288.3062267999994,,290.9761456999986,left,1.0,17.65937590000067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-192,1.0,random_dot,60.27033656768309,
right,right,speed,,,,,0.0,0.0,0.0,1.0,6.0,0.0,12.0,1.0,290.9895258999986,,,,,,,,,290.9779486999996,291.7897114999996,292.59054809999907,292.57532589999937,292.57537779999984,292.59054809999907,292.59054809999907,292.59054809999907,,295.42737579999994,right,1.0,17.828543100002207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-192,1.0,random_dot,60.27033656768309,
left,left,speed,,,,,0.0,0.0,0.0,1.0,6.0,1.0,13.0,0.0,295.4402193999995,,,,,,,,,295.4290433999995,295.79030429999875,296.5909974999995,296.57548359999964,296.5755726999996,296.5909974999995,296.5909974999995,296.5909974999995,,300.5439170999998,left,1.0,18.949734100002388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-192,1.0,random_dot,60.27033656768309,
right,right,speed,,,,,0.0,0.0,0.0,1.0,7.0,0.0,14.0,1.0,300.5573701999984,,,,,,,,,300.5461351999984,300.9079269999984,301.70830039999964,301.69318249999924,301.69322959999954,301.70830039999964,301.70830039999964,301.70830039999964,,305.27735649999886,right,1.0,18.572232300000906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-192,1.0,random_dot,60.27033656768309,
left,left,speed,,,,,0.0,0.0,0.0,1.0,7.0,1.0,15.0,0.0,305.2918336999992,,,,,,,,,305.27878710000005,306.0923948999989,306.8924661000001,306.87889149999864,306.87891129999844,306.8924661000001,306.8924661000001,306.8924661000001,,309.4622505999996,left,1.0,17.570209700001215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-192,1.0,random_dot,60.27033656768309,
left,left,speed,,,,,0.0,0.0,0.0,1.0,8.0,0.0,16.0,0.0,309.47587719999865,,,,,,,,,309.4637828999985,310.6766040999992,311.47675029999846,311.46165349999865,311.4616943000001,311.47675029999846,311.47675029999846,311.47675029999846,316.46088379999856,316.8978026999994,right,0.0,20.423857800002224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-192,1.0,random_dot,60.27033656768309,
right,right,speed,,,,,0.0,0.0,0.0,1.0,8.0,1.0,17.0,1.0,316.91068639999867,,,,,,,,,316.8993699999992,318.11065339999914,318.91136499999993,318.8968548999983,318.8969100999984,318.91136499999993,318.91136499999993,318.91136499999993,323.8959051999991,324.0985191,right,1.0,20.181416000001263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-192,1.0,random_dot,60.27033656768309,
left,left,speed,,,,,0.0,0.0,0.0,1.0,9.0,0.0,18.0,0.0,324.1117964999994,,,,,,,,,324.1000656999986,324.4619599999987,325.2624286999999,325.24742549999974,325.24746349999987,325.2624286999999,325.2624286999999,325.2624286999999,,329.31649639999887,left,1.0,19.047043100001247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-192,1.0,random_dot,60.27033656768309,
right,right,speed,,,,,0.0,0.0,0.0,1.0,9.0,1.0,19.0,1.0,329.32944939999834,,,,,,,,,329.31795280000006,329.6796031999984,330.48029789999964,330.4638838999999,330.4639113999983,330.48029789999964,330.48029789999964,330.48029789999964,,333.4827330999997,right,1.0,17.998701100003018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-192,1.0,random_dot,60.27033656768309,
left,left,speed,,,,,0.0,0.0,0.0,1.0,10.0,0.0,20.0,0.0,333.4968979999994,,,,,,,,,333.4843618999985,333.84732689999873,334.6478157999991,334.63295519999883,334.6329920999997,334.6478157999991,334.6478157999991,334.6478157999991,,339.41801119999946,left,1.0,19.76386530000127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-192,1.0,random_dot,60.27033656768309,
right,right,speed,,,,,0.0,0.0,0.0,1.0,10.0,1.0,21.0,1.0,339.4315014999993,,,,,,,,,339.4193611999999,339.78204949999963,340.5824365999997,340.5668104999986,340.56686269999955,340.5824365999997,340.5824365999997,340.5824365999997,345.5659910999984,345.9194338999987,right,1.0,20.334932100000515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-192,1.0,random_dot,60.27033656768309,
left,left,speed,,,,,0.0,0.0,0.0,1.0,11.0,0.0,22.0,0.0,345.93268929999977,,,,,,,,,345.92125919999853,347.1330358999985,347.93388889999915,347.9184682999985,347.9185155999985,347.93388889999915,347.93388889999915,347.93388889999915,,351.5873780999991,left,1.0,18.654851200002668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-192,1.0,random_dot,60.27033656768309,
right,right,speed,,,,,0.0,0.0,0.0,1.0,11.0,1.0,23.0,1.0,351.600312999999,,,,,,,,,351.5886539999992,351.9503595999995,352.75101969999923,352.7358045000001,352.7358586999999,352.75101969999923,352.75101969999923,352.75101969999923,,355.3530710999985,left,0.0,17.60563380000167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-192,1.0,random_dot,60.27033656768309,
left,left,speed,,,,,0.0,0.0,0.0,1.0,12.0,0.0,24.0,0.0,355.3675255999988,,,,,,,,,355.354609,356.56766289999905,357.3682503,357.35360619999847,357.35365490000004,357.3682503,357.3682503,357.3682503,,361.2551297999999,left,1.0,18.884831700002906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-192,1.0,random_dot,60.27033656768309,
right,right,speed,,,,,0.0,0.0,0.0,1.0,12.0,1.0,25.0,1.0,361.2686976999994,,,,,,,,,361.2565132,361.3687926999992,362.1692002,362.1544440999987,362.1544927999985,362.1692002,362.1692002,362.1692002,367.1698638999988,367.6723251999993,right,1.0,20.494681900001524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-192,1.0,random_dot,60.27033656768309,
right,right,speed,,,,,0.0,0.0,0.0,1.0,13.0,0.0,26.0,1.0,367.6864117999994,,,,,,,,,367.674268499999,368.4867075999992,369.28699419999975,369.2720769999996,369.27218379999977,369.28699419999975,369.28699419999975,369.28699419999975,,373.5235064999997,right,1.0,19.227924100001477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-192,1.0,random_dot,60.27033656768309,
left,left,speed,,,,,0.0,0.0,0.0,1.0,13.0,1.0,27.0,0.0,373.5377394999996,,,,,,,,,373.5247875999994,374.3381280999984,375.13835239999935,375.1223127999983,375.1223541,375.13835239999935,375.13835239999935,375.13835239999935,,377.1577530999984,left,1.0,17.01916120000169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-192,1.0,random_dot,60.27033656768309,
right,right,speed,,,,,0.0,0.0,0.0,1.0,14.0,0.0,28.0,1.0,377.1716751999993,,,,,,,,,377.1593675999993,378.37154759999976,379.1719755999984,379.1573340999985,379.1573779999999,379.1719755999984,379.1719755999984,379.1719755999984,,381.4416437999989,right,1.0,17.259672600001068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-192,1.0,random_dot,60.27033656768309,
left,left,speed,,,,,0.0,0.0,0.0,1.0,14.0,1.0,29.0,0.0,381.4551586999987,,,,,,,,,381.4434963999993,382.6558587999989,383.4565870999995,383.4415062999997,383.44154609999896,383.4565870999995,383.4565870999995,383.4565870999995,,385.40888239999913,left,1.0,16.942210900002465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-192,1.0,random_dot,60.27033656768309,
right,right,speed,,,,,0.0,0.0,0.0,1.0,15.0,0.0,30.0,1.0,385.4226832999993,,,,,,,,,385.4105333999996,385.7734256999993,386.5732251999998,386.5583870999999,386.5584278999995,386.5732251999998,386.5732251999998,386.5732251999998,391.55823429999873,391.8608874999991,right,1.0,20.277910100001463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-192,1.0,random_dot,60.27033656768309,
left,left,speed,,,,,0.0,0.0,0.0,1.0,15.0,1.0,31.0,0.0,391.8740518999985,,,,,,,,,391.8625120999986,392.6741198,393.474768099999,393.4600498,393.4601023999985,393.474768099999,393.474768099999,393.474768099999,398.4754618999996,398.9627340999996,right,0.0,20.478658400001223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-192,1.0,random_dot,60.27033656768309,
right,right,speed,,,,,0.0,0.0,0.0,1.0,16.0,0.0,32.0,1.0,398.9752357999987,,,,,,,,,398.9644252999988,399.325079799999,400.1260542999989,400.11053919999904,400.11058199999934,400.1260542999989,400.1260542999989,400.1260542999989,,403.9285810999991,right,1.0,18.796552600002546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-192,1.0,random_dot,60.27033656768309,
left,left,speed,,,,,0.0,0.0,0.0,1.0,16.0,1.0,33.0,0.0,403.9427282999986,,,,,,,,,403.9299522999991,404.2926441999989,405.0938695999994,405.07749259999946,405.0775246999983,405.0938695999994,405.0938695999994,405.0938695999994,,407.24753539999983,left,1.0,17.145942700002706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-192,1.0,random_dot,60.27033656768309,
right,right,speed,,,,,0.0,0.0,0.0,1.0,17.0,0.0,34.0,1.0,407.2601705999987,,,,,,,,,407.2487131999988,408.0601480999994,408.8603384999988,408.8459793999991,408.84602339999947,408.8603384999988,408.8603384999988,408.8603384999988,,413.7808182999997,right,1.0,19.924400600002627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-192,1.0,random_dot,60.27033656768309,
left,left,speed,,,,,0.0,0.0,0.0,1.0,17.0,1.0,35.0,0.0,413.7945254999995,,,,,,,,,413.78271179999865,414.5949022999994,415.395849999999,415.3805734999987,415.380620599999,415.395849999999,415.395849999999,415.395849999999,,418.9313634999999,left,1.0,18.53340650000064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-192,1.0,random_dot,60.27033656768309,
left,left,speed,,,,,0.0,0.0,0.0,1.0,18.0,0.0,36.0,0.0,418.94584439999926,,,,,,,,,418.93268159999934,419.74583209999946,420.54662800000006,420.5305069999995,420.5305449999996,420.54662800000006,420.54662800000006,420.54662800000006,,422.8155311999999,left,1.0,17.262835700001233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-192,1.0,random_dot,60.27033656768309,
right,right,speed,,,,,0.0,0.0,0.0,1.0,18.0,1.0,37.0,1.0,422.8295283999996,,,,,,,,,422.8171199999997,423.1797448999987,423.9806759999992,423.965463999999,423.9655120999996,423.9806759999992,423.9806759999992,423.9806759999992,,426.850814899999,right,1.0,17.866139800002202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-192,1.0,random_dot,60.27033656768309,
left,left,speed,,,,,0.0,0.0,0.0,1.0,19.0,0.0,38.0,0.0,426.8635130999992,,,,,,,,,426.8526106999998,427.2138590999984,428.01453859999856,427.9991713,427.999243799999,428.01453859999856,428.01453859999856,428.01453859999856,,429.4183392999985,left,1.0,16.400939000001017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-192,1.0,random_dot,60.27033656768309,
