direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,dots.stopped,respDots.keys,respDots.corr,respDots.rt,respDots.duration,feedback.started,textFeedback.started,feedback.stopped,textFeedback.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,stimulusDots.stopped,goodbye.started,textGoodbye.started,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 73
right,right,speed,,,,,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,306.69170619989745,,,,,,,,,306.6784055000171,307.0413047000766,307.8417897000909,307.8252069998998,307.82524010003544,307.8417897000909,307.8417897000909,307.8417897000909,308.4597974999342,left,0.0,16.52891939994879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-202,1.0,random_dot,59.90520597764109,
left,left,speed,,,,,0.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,308.4738010999281,,,,,,,,,308.46156809991226,308.82365770009346,309.6242164000869,309.60728650004603,309.60731899994425,309.6242164000869,309.6242164000869,309.6242164000869,310.22453029989265,left,1.0,16.5216669999063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-202,1.0,random_dot,59.90520597764109,
right,right,speed,,,,,0.0,1.0,1.0,1.0,2.0,0.0,4.0,1.0,310.23964949999936,,,,,,,,,310.2254663000349,311.03886940004304,311.83937479997985,311.8226389999036,311.8226683998946,311.83937479997985,311.83937479997985,311.83937479997985,312.4069572999142,right,1.0,16.484132200013846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-202,1.0,random_dot,59.90520597764109,
left,left,speed,,,,,0.0,1.0,1.0,1.0,2.0,1.0,5.0,0.0,312.42147179995663,,,,,,,,,312.4085230000783,313.2208630000241,314.0214817998931,314.00451670004986,314.00454539991915,314.0214817998931,314.0214817998931,314.0214817998931,314.5724603999406,left,1.0,16.459358100080863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-202,1.0,random_dot,59.90520597764109,
right,right,speed,,,,,0.0,1.0,1.0,1.0,3.0,0.0,6.0,1.0,314.58671039994806,,,,,,,,,314.5740656000562,315.7859447998926,316.5863938999828,316.5695330000017,316.5695617001038,316.5863938999828,316.5863938999828,316.5863938999828,317.0875075000804,right,1.0,16.415817300090566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-202,1.0,random_dot,59.90520597764109,
left,left,speed,,,,,0.0,1.0,1.0,1.0,3.0,1.0,7.0,0.0,317.1018219999969,,,,,,,,,317.08906330005266,317.20174330007285,318.0022525000386,317.98562070005573,317.98565139994025,318.0022525000386,318.0022525000386,318.0022525000386,319.2361898999661,right,0.0,17.154148699948564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-202,1.0,random_dot,59.90520597764109,
left,left,speed,,,,,0.0,1.0,1.0,1.0,4.0,0.0,8.0,0.0,319.2504773000255,,,,,,,,,319.237943300046,319.3504423999693,320.15085129998624,320.1341170000378,320.13414560002275,320.15085129998624,320.15085129998624,320.15085129998624,321.0183802000247,left,1.0,16.773751199943945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-202,1.0,random_dot,59.90520597764109,
right,right,speed,,,,,0.0,1.0,1.0,1.0,4.0,1.0,9.0,1.0,321.03299139998853,,,,,,,,,321.0199132999405,321.8323325999081,322.6326967999339,322.6159657998942,322.615994800115,322.6326967999339,322.6326967999339,322.6326967999339,323.1338444000576,right,1.0,16.420896800002083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-202,1.0,random_dot,59.90520597764109,
right,right,speed,,,,,0.0,1.0,1.0,1.0,5.0,0.0,10.0,1.0,323.14810210000724,,,,,,,,,323.13555849995464,323.94771849992685,324.74810190009885,324.73131570010446,324.7313445999753,324.74810190009885,324.74810190009885,324.74810190009885,325.415609800024,left,0.0,16.58974329987541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-202,1.0,random_dot,59.90520597764109,
left,left,speed,,,,,0.0,1.0,1.0,1.0,5.0,1.0,11.0,0.0,325.4303594001103,,,,,,,,,325.4163784000557,326.2295788999181,327.02997489995323,327.0131971000228,327.0132198999636,327.02997489995323,327.02997489995323,327.02997489995323,327.83076849998906,left,1.0,16.717586599988863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-202,1.0,random_dot,59.90520597764109,
left,left,speed,,,,,0.0,1.0,1.0,1.0,6.0,0.0,12.0,0.0,327.8451586998999,,,,,,,,,327.8320436999202,328.64489999995567,329.4452470000833,329.4286877999548,329.4287199000828,329.4452470000833,329.4452470000833,329.4452470000833,330.0798583999276,left,1.0,16.552748000016436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-202,1.0,random_dot,59.90520597764109,
right,right,speed,,,,,0.0,1.0,1.0,1.0,6.0,1.0,13.0,1.0,330.0941781001165,,,,,,,,,330.08162309997715,330.443615199998,331.24408479989506,331.22735689999536,331.2273818999529,331.24408479989506,331.24408479989506,331.24408479989506,332.06158239999786,right,1.0,16.73745959997177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-202,1.0,random_dot,59.90520597764109,
left,left,speed,,,,,0.0,1.0,1.0,1.0,7.0,0.0,14.0,0.0,332.07598680001684,,,,,,,,,332.06304690008983,332.4259182000533,333.22634890000336,333.20940520009026,333.2094328000676,333.22634890000336,333.22634890000336,333.22634890000336,333.794044499984,left,1.0,16.48166669998318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-202,1.0,random_dot,59.90520597764109,
right,right,speed,,,,,0.0,1.0,1.0,1.0,7.0,1.0,15.0,1.0,333.80824330006726,,,,,,,,,333.79551710002124,333.9082951999735,334.708679900039,334.691981199896,334.69200789998285,334.708679900039,334.708679900039,334.708679900039,335.3594289000612,right,1.0,16.570937799988315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-202,1.0,random_dot,59.90520597764109,
left,left,speed,,,,,0.0,1.0,1.0,1.0,8.0,0.0,16.0,0.0,335.3741522000637,,,,,,,,,335.36091820010915,335.4739109000657,336.27442179992795,336.25750629999675,336.257523200009,336.27442179992795,336.27442179992795,336.27442179992795,337.00850749993697,left,1.0,16.656060499837622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-202,1.0,random_dot,59.90520597764109,
right,right,speed,,,,,0.0,1.0,1.0,1.0,8.0,1.0,17.0,1.0,337.0232432000339,,,,,,,,,337.00962319993414,337.8228511000052,338.6231750000734,338.6064706000034,338.60651160008274,338.6231750000734,338.6231750000734,338.6231750000734,339.2898373999633,right,1.0,16.578188000014052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-202,1.0,random_dot,59.90520597764109,
right,right,speed,,,,,0.0,1.0,1.0,1.0,9.0,0.0,18.0,1.0,339.3047237000428,,,,,,,,,339.29058569995686,340.10454680002294,340.9048770000227,340.8886355001014,340.8886794000864,340.9048770000227,340.9048770000227,340.9048770000227,341.47267320007086,left,0.0,16.482424300163984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-202,1.0,random_dot,59.90520597764109,
left,left,speed,,,,,0.0,1.0,1.0,1.0,9.0,1.0,19.0,0.0,341.4871276000049,,,,,,,,,341.4739868999459,341.5870964000933,342.387602499919,342.3706459000241,342.3706809999421,342.387602499919,342.387602499919,342.387602499919,343.2710627000779,left,1.0,16.79835439985618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-202,1.0,random_dot,59.90520597764109,
left,left,speed,,,,,0.0,1.0,1.0,1.0,10.0,0.0,20.0,0.0,343.28575480007567,,,,,,,,,343.27207599999383,343.38571790000424,344.1862554999534,344.1699308999814,344.1699916999787,344.1862554999534,344.1862554999534,344.1862554999534,344.9037742000073,left,1.0,16.634342100005597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-202,1.0,random_dot,59.90520597764109,
right,right,speed,,,,,0.0,1.0,1.0,1.0,10.0,1.0,21.0,1.0,344.91819339990616,,,,,,,,,344.9050243999809,345.7176409000531,346.51807649992406,346.50115950009786,346.5011861999519,346.51807649992406,346.51807649992406,346.51807649992406,347.1024138999637,right,1.0,16.501506000058725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-202,1.0,random_dot,59.90520597764109,
right,right,speed,,,,,0.0,1.0,1.0,1.0,11.0,0.0,22.0,1.0,347.1168506999966,,,,,,,,,347.1037298999727,347.4669206000399,348.26712319999933,348.25048679998145,348.2505171999801,348.26712319999933,348.26712319999933,348.26712319999933,348.8845629999414,left,0.0,16.535366100026295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-202,1.0,random_dot,59.90520597764109,
left,left,speed,,,,,0.0,1.0,1.0,1.0,11.0,1.0,23.0,0.0,348.8990635999944,,,,,,,,,348.8859647999052,348.99922550003976,349.79953769990243,349.78247569990344,349.7825015000999,349.79953769990243,349.79953769990243,349.79953769990243,350.41690209996887,left,1.0,16.523749999934807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-202,1.0,random_dot,59.90520597764109,
right,right,speed,,,,,0.0,1.0,1.0,1.0,12.0,0.0,24.0,1.0,350.43164670001715,,,,,,,,,350.4182826001197,351.2311482001096,352.0315509000793,352.0147798000835,352.0148034000304,352.0315509000793,352.0315509000793,352.0315509000793,352.64886349998415,right,1.0,16.530911199981347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-202,1.0,random_dot,59.90520597764109,
left,left,speed,,,,,0.0,1.0,1.0,1.0,12.0,1.0,25.0,0.0,352.66332529997453,,,,,,,,,352.65014549996704,353.4629866001196,354.2633980000392,354.246638600016,354.2466700999066,354.2633980000392,354.2633980000392,354.2633980000392,354.8139859000221,left,1.0,16.46938670007512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-202,1.0,random_dot,59.90520597764109,
left,left,speed,,,,,0.0,1.0,1.0,1.0,13.0,0.0,26.0,0.0,354.8287233998999,,,,,,,,,354.8150212999899,356.02829240006395,356.8286017999053,356.811478599906,356.8114974000491,356.8286017999053,356.8286017999053,356.8286017999053,357.3627539000008,left,1.0,16.446280899923295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-202,1.0,random_dot,59.90520597764109,
right,right,speed,,,,,0.0,1.0,1.0,1.0,13.0,1.0,27.0,1.0,357.37714780005626,,,,,,,,,357.3640844000038,358.57672829995863,359.3771738000214,359.3603481000755,359.3603862999007,359.3771738000214,359.3771738000214,359.3771738000214,359.9113894999027,right,1.0,16.445611200062558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-202,1.0,random_dot,59.90520597764109,
right,right,speed,,,,,0.0,1.0,1.0,1.0,14.0,0.0,28.0,1.0,359.92573089990765,,,,,,,,,359.91292809997685,360.2756564998999,361.0760765001178,361.0590601000004,361.0590792999137,361.0760765001178,361.0760765001178,361.0760765001178,361.6432161000557,right,1.0,16.487085999920964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-202,1.0,random_dot,59.90520597764109,
left,left,speed,,,,,0.0,1.0,1.0,1.0,14.0,1.0,29.0,0.0,361.6581580999773,,,,,,,,,361.6440163000953,361.7578020999208,362.5584887999576,362.5414315999951,362.5414605000988,362.5584887999576,362.5584887999576,362.5584887999576,363.343483600067,left,1.0,16.706538200145587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-202,1.0,random_dot,59.90520597764109,
right,right,speed,,,,,0.0,1.0,1.0,1.0,15.0,0.0,30.0,1.0,363.3570534000173,,,,,,,,,363.3452475999948,363.70721219992265,364.52383480011486,364.5070193998981,364.5070428000763,364.52383480011486,364.52383480011486,364.52383480011486,365.008256000001,right,1.0,16.40100140008144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-202,1.0,random_dot,59.90520597764109,
left,left,speed,,,,,0.0,1.0,1.0,1.0,15.0,1.0,31.0,0.0,365.0227526999079,,,,,,,,,365.0095226999838,366.2217723999638,367.0223105999176,367.005358699942,367.0053854999133,367.0223105999176,367.0223105999176,367.0223105999176,367.5901393000968,left,1.0,16.488199000013992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-202,1.0,random_dot,59.90520597764109,
right,right,speed,,,,,0.0,1.0,1.0,1.0,16.0,0.0,32.0,1.0,367.6043710000813,,,,,,,,,367.591603100067,368.8037785999477,369.60414339997806,369.5871548000723,369.587182899937,369.60414339997806,369.60414339997806,369.60414339997806,370.3050718999002,right,1.0,16.61558680003509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-202,1.0,random_dot,59.90520597764109,
left,left,speed,,,,,0.0,1.0,1.0,1.0,16.0,1.0,33.0,0.0,370.3193045998924,,,,,,,,,370.30655590002425,371.5185295001138,372.3192332999315,372.3022934999317,372.30232000001706,372.3192332999315,372.3192332999315,372.3192332999315,372.93695309991017,left,1.0,16.53907399997115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-202,1.0,random_dot,59.90520597764109,
left,left,speed,,,,,0.0,1.0,1.0,1.0,17.0,0.0,34.0,0.0,372.95097199990414,,,,,,,,,372.9384079000447,374.1504768999293,374.9508177000098,374.9340790000279,374.9341066000052,374.9508177000098,374.9508177000098,374.9508177000098,375.7016272000037,right,0.0,16.657474799780175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-202,1.0,random_dot,59.90520597764109,
right,right,speed,,,,,0.0,1.0,1.0,1.0,17.0,1.0,35.0,1.0,375.7159935000818,,,,,,,,,375.7031169999391,376.06582790007815,376.866467700107,376.8496546000242,376.8496860999148,376.866467700107,376.866467700107,376.866467700107,377.66739320009947,right,1.0,16.70705860015005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-202,1.0,random_dot,59.90520597764109,
right,right,speed,,,,,0.0,1.0,1.0,1.0,18.0,0.0,36.0,1.0,377.68165939999744,,,,,,,,,377.66919309995137,378.03129440010525,378.8317323999945,378.81514460011385,378.815177399898,378.8317323999945,378.8317323999945,378.8317323999945,379.86605160008185,right,1.0,16.952309800079092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-202,1.0,random_dot,59.90520597764109,
left,left,speed,,,,,0.0,1.0,1.0,1.0,18.0,1.0,37.0,0.0,379.8803391000256,,,,,,,,,379.8678325000219,380.2299381000921,381.0306631999556,381.0134489999618,381.01346289995126,381.0306631999556,381.0306631999556,381.0306631999556,382.0979502000846,left,1.0,16.974420299986377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-202,1.0,random_dot,59.90520597764109,
right,right,speed,,,,,0.0,1.0,1.0,1.0,19.0,0.0,38.0,1.0,382.11225500004366,,,,,,,,,382.0996071998961,383.3115326999687,384.111811199924,384.0951630999334,384.095193099929,384.111811199924,384.111811199924,384.111811199924,384.7296849000268,right,1.0,16.534346099942923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-202,1.0,random_dot,59.90520597764109,
left,left,speed,,,,,0.0,1.0,1.0,1.0,19.0,1.0,39.0,0.0,384.74400019994937,,,,,,,,,384.7313477999997,385.94323659990914,386.7435538999271,386.72674679989,386.72676929994486,386.7435538999271,386.7435538999271,386.7435538999271,387.7606442000251,left,1.0,16.933680100133643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-202,1.0,random_dot,59.90520597764109,
left,left,speed,,,,,0.0,1.0,1.0,1.0,20.0,0.0,40.0,0.0,387.7752642999403,,,,,,,,,387.76180740003474,388.5750472999644,389.3754893001169,389.358507799916,389.3585320001002,389.3754893001169,389.3754893001169,389.3754893001169,389.99294180003926,left,1.0,16.52541170013137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-202,1.0,random_dot,59.90520597764109,
right,right,speed,,,,,0.0,1.0,1.0,1.0,20.0,1.0,41.0,1.0,390.0074080000632,,,,,,,,,389.9942685998976,390.1074244999327,390.9078081001062,390.89067950006574,390.89070379990153,390.9078081001062,390.9078081001062,390.9078081001062,391.9916373000015,right,1.0,16.997762399958447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-202,1.0,random_dot,59.90520597764109,
left,left,speed,,,,,0.0,1.0,1.0,1.0,21.0,0.0,42.0,0.0,392.0062516001053,,,,,,,,,391.9929500999861,392.1060734998901,392.9066021000035,392.8896639999002,392.88968800008297,392.9066021000035,392.9066021000035,392.9066021000035,393.407440100098,left,1.0,16.41511269984767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-202,1.0,random_dot,59.90520597764109,
right,right,speed,,,,,0.0,1.0,1.0,1.0,21.0,1.0,43.0,1.0,393.4219718999229,,,,,,,,,393.4087561999913,394.6211099000648,395.4215092000086,395.4046992000658,395.40472620003857,395.4215092000086,395.4215092000086,395.4215092000086,396.0890760999173,right,1.0,16.583358600037172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-202,1.0,random_dot,59.90520597764109,
left,left,speed,,,,,0.0,1.0,1.0,1.0,22.0,0.0,44.0,0.0,396.1037163999863,,,,,,,,,396.0906094999518,397.3027731999755,398.1033119000495,398.0865128999576,398.0865338000003,398.1033119000495,398.1033119000495,398.1033119000495,398.7708024000749,left,1.0,16.579790899995714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-202,1.0,random_dot,59.90520597764109,
right,right,speed,,,,,0.0,1.0,1.0,1.0,22.0,1.0,45.0,1.0,398.7852650000714,,,,,,,,,398.77153060003184,399.5846504000947,400.38514610007405,400.3682204000652,400.3682409999892,400.38514610007405,400.38514610007405,400.38514610007405,401.019450499909,right,1.0,16.55524089979008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-202,1.0,random_dot,59.90520597764109,
left,left,speed,,,,,0.0,1.0,1.0,1.0,23.0,0.0,46.0,0.0,401.0338357000146,,,,,,,,,401.0205904000904,401.13376790005714,401.9342318000272,401.91731969988905,401.9173431999516,401.9342318000272,401.9342318000272,401.9342318000272,402.7517667999491,left,1.0,16.72981490008533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-202,1.0,random_dot,59.90520597764109,
right,right,speed,,,,,0.0,1.0,1.0,1.0,23.0,1.0,47.0,1.0,402.7662210999988,,,,,,,,,402.75309580005705,402.86609479994513,403.6663963000756,403.6497702999041,403.6497941999696,403.6663963000756,403.6663963000756,403.6663963000756,404.6337031000294,right,1.0,16.878884800011292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-202,1.0,random_dot,59.90520597764109,
left,left,speed,,,,,0.0,1.0,1.0,1.0,24.0,0.0,48.0,0.0,404.6483197000344,,,,,,,,,404.634841500083,404.99814249994233,405.7982795001008,405.7817806999665,405.7818124000914,405.7982795001008,405.7982795001008,405.7982795001008,407.38194200000726,right,0.0,17.49124430003576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-202,1.0,random_dot,59.90520597764109,
right,right,speed,,,,,0.0,1.0,1.0,1.0,24.0,1.0,49.0,1.0,407.39658210007474,,,,,,,,,407.3828757998999,408.5961438000668,409.3964750000741,409.3797911000438,409.379804499913,409.3964750000741,409.3964750000741,409.3964750000741,410.18029360007495,right,1.0,16.703688699984923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-202,1.0,random_dot,59.90520597764109,
right,right,speed,,,,,0.0,1.0,1.0,1.0,25.0,0.0,50.0,1.0,410.1949638999067,,,,,,,,,410.1811440000311,411.3943709000014,412.1946201999672,412.1777981000487,412.1778259999119,412.1946201999672,412.1946201999672,412.1946201999672,412.9617989999242,right,1.0,16.67738899984397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-202,1.0,random_dot,59.90520597764109,
left,left,speed,,,,,0.0,1.0,1.0,1.0,25.0,1.0,51.0,0.0,412.9765385000501,,,,,,,,,412.9626806001179,413.7762859999202,414.5765227000229,414.55954160005786,414.55956150009297,414.5765227000229,414.5765227000229,414.5765227000229,415.2607847000472,left,1.0,16.601393399992958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-202,1.0,random_dot,59.90520597764109,
left,left,speed,,,,,0.0,1.0,1.0,1.0,26.0,0.0,52.0,0.0,415.2751869000495,,,,,,,,,415.2618217999116,416.0748431000393,416.8754137000069,416.8583116000518,416.85833239997737,416.8754137000069,416.8754137000069,416.8754137000069,417.5592217999511,left,1.0,16.603737000143155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-202,1.0,random_dot,59.90520597764109,
right,right,speed,,,,,0.0,1.0,1.0,1.0,26.0,1.0,53.0,1.0,417.573749500094,,,,,,,,,417.560324100079,417.9236272999551,418.7239270999562,418.7069653000217,418.7069856999442,418.7239270999562,418.7239270999562,418.7239270999562,419.5748682999984,right,1.0,16.77089020004496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-202,1.0,random_dot,59.90520597764109,
right,right,speed,,,,,0.0,1.0,1.0,1.0,27.0,0.0,54.0,1.0,419.5893198999111,,,,,,,,,419.5759705998935,419.93900509993546,420.73958800011314,420.72270840010606,420.7227320999373,420.73958800011314,420.73958800011314,420.73958800011314,421.457020400092,right,1.0,16.63479040004313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-202,1.0,random_dot,59.90520597764109,
left,left,speed,,,,,0.0,1.0,1.0,1.0,27.0,1.0,55.0,0.0,421.471417499939,,,,,,,,,421.45827999990433,422.6706101000309,423.47101969993673,423.4542179999408,423.454244799912,423.47101969993673,423.47101969993673,423.47101969993673,424.0718733998947,left,1.0,16.507482999935746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-202,1.0,random_dot,59.90520597764109,
left,left,speed,,,,,0.0,1.0,1.0,1.0,28.0,0.0,56.0,0.0,424.0863699999172,,,,,,,,,424.0728684000205,425.2858027999755,426.0861041999888,426.069346500095,426.0693729000632,426.0861041999888,426.0861041999888,426.0861041999888,426.85394760011695,left,1.0,16.677638000110164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-202,1.0,random_dot,59.90520597764109,
right,right,speed,,,,,0.0,1.0,1.0,1.0,28.0,1.0,57.0,1.0,426.8682788000442,,,,,,,,,426.8554084999487,428.06732230004855,428.8680006999057,428.8508276999928,428.8508460999001,428.8680006999057,428.8680006999057,428.8680006999057,429.7350288000889,right,1.0,16.78576000011526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-202,1.0,random_dot,59.90520597764109,
right,right,speed,,,,,0.0,1.0,1.0,1.0,29.0,0.0,58.0,1.0,429.7495959000662,,,,,,,,,429.7360910999123,430.099642300047,430.8999010000844,430.8828851999715,430.8828998000826,430.8999010000844,430.8999010000844,430.8999010000844,431.8836801999714,right,1.0,16.902350299991667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-202,1.0,random_dot,59.90520597764109,
left,left,speed,,,,,0.0,1.0,1.0,1.0,29.0,1.0,59.0,0.0,431.8983555000741,,,,,,,,,431.884851400042,432.2484601999168,433.0485370000824,433.0318012998905,433.03182090003975,433.0485370000824,433.0485370000824,433.0485370000824,434.2655195998959,left,1.0,17.12433240003884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-202,1.0,random_dot,59.90520597764109,
,,speed,,,,,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-202,1.0,random_dot,59.90520597764109,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434.2663145000115,434.2802937000524,439.2776182999369,sub-202,,,,
