direction,corrAns,thisN,thisTrialN,thisRepN,respDots.keys,respDots.corr,respDots.rt,respDots.duration,randomInstr,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,stimulusDots.stopped,dots.stopped,practice_trials.respDots.keys,practice_trials.respDots.corr,practice_trials.respDots.rt,practice_trials.respDots.duration,feedback.started,textFeedback.started,feedback.stopped,textFeedback.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,instr_trials.respRandomInstr.keys,instr_trials.respRandomInstr.rt,instr_trials.respRandomInstr.duration,test_trials.respDots.keys,test_trials.respDots.corr,test_trials.respDots.rt,test_trials.respDots.duration,goodbye.started,textGoodbye.started,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 87
,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0286407999228686,0.050646899966523,0.050646899966523,18.014429799979556,space,17.900218300055712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-158,1,random_dot,59.90362705018264,
right,right,0.0,0.0,0.0,right,1.0,5.556635300046764,,,,,,0.0,0.0,0.0,1.0,,,,,,,,,18.1460522999987,,,,,,,,,18.13419299991801,18.378450899966992,19.195600599981844,19.16856999997981,19.169029099983163,19.195600599981844,19.195600599981844,19.195600599981844,24.2011208999902,24.76467419997789,right,1.0,5.556635300046764,,24.801424599951133,24.81731329998001,25.280299699981697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-158,1,random_dot,59.90362705018264,
left,left,1.0,1.0,0.0,right,0.0,5.46194770000875,,,,,,0.0,1.0,1.0,0.0,,,,,,,,,25.30204480001703,,,,,,,,,25.28098639997188,25.38535949995276,26.218708799919117,26.19781769998372,26.19857609993778,26.218708799919117,26.218708799919117,26.218708799919117,31.20579329994507,31.686248200014237,right,0.0,5.46194770000875,,31.71104289998766,31.72223249997478,32.21877139993012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-158,1,random_dot,59.90362705018264,
right,right,2.0,0.0,1.0,left,0.0,5.496553000062704,,,,,,1.0,0.0,2.0,1.0,,,,,,,,,32.24015590001363,,,,,,,,,32.21955119993072,33.407396299997345,34.22397579997778,34.20795439998619,34.20901439990848,34.22397579997778,34.22397579997778,34.22397579997778,39.24483250000048,39.724868499906734,left,0.0,5.496553000062704,,39.7252029000083,39.74512749991845,40.24078639992513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-158,1,random_dot,59.90362705018264,
left,left,3.0,1.0,1.0,right,0.0,5.8176426000427455,,,,,,1.0,1.0,3.0,0.0,,,,,,,,,40.26182279991917,,,,,,,,,40.241477499948815,40.59566539991647,41.41289119992871,41.39368819992524,41.39450389996637,41.41289119992871,41.41289119992871,41.41289119992871,46.43302569992375,47.26245579996612,right,0.0,5.8176426000427455,,47.2627098999219,47.28342929994688,47.779731899965554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-158,1,random_dot,59.90362705018264,
left,left,4.0,0.0,2.0,left,1.0,5.5729682999663055,,,,,,2.0,0.0,4.0,0.0,,,,,,,,,47.79996679991018,,,,,,,,,47.78041549993213,48.56625699996948,49.36772799992468,49.356228999909945,49.35660790000111,49.36772799992468,49.36772799992468,49.36772799992468,54.37113210000098,54.96751959994435,left,1.0,5.5729682999663055,,54.97716429992579,54.988403799943626,55.50067709991709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-158,1,random_dot,59.90362705018264,
right,right,5.0,1.0,2.0,left,0.0,4.404626299976371,,,,,,2.0,1.0,5.0,1.0,,,,,,,,,55.52269799995702,,,,,,,,,55.501332100015134,56.28987559990492,57.10717360000126,57.08520809991751,57.08595949993469,57.10717360000126,57.10717360000126,57.10717360000126,,61.5227348000044,left,0.0,4.404626299976371,,61.53150469996035,61.54264899995178,62.0391876999056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-158,1,random_dot,59.90362705018264,
left,left,6.0,0.0,3.0,left,1.0,1.3964630999835208,,,,,,3.0,0.0,6.0,0.0,,,,,,,,,62.05984279990662,,,,,,,,,62.03995469992515,62.41070199990645,63.24500999995507,63.22298039996531,63.22370729991235,63.24500999995507,63.24500999995507,63.24500999995507,,64.65631200000644,left,1.0,1.3964630999835208,,64.66597689990886,64.67828729993198,65.19003119994886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-158,1,random_dot,59.90362705018264,
right,right,7.0,1.0,3.0,right,1.0,1.6089108999585733,,,,,,3.0,1.0,7.0,1.0,,,,,,,,,65.2126077999128,,,,,,,,,65.19069359998684,65.27934669994283,66.11260250001214,66.09160199994221,66.09234420000575,66.11260250001214,66.11260250001214,66.11260250001214,,67.72493969998322,right,1.0,1.6089108999585733,,67.72518459998537,67.74736619996838,68.24402939993888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-158,1,random_dot,59.90362705018264,
right,right,8.0,0.0,4.0,left,0.0,2.9598636000882834,,,,,,4.0,0.0,8.0,1.0,,,,,,,,,68.26469420001376,,,,,,,,,68.24473589996342,69.44880289991852,70.28273440001067,70.26179309992585,70.26266140001826,70.28273440001067,70.28273440001067,70.28273440001067,,73.26300859998446,left,0.0,2.9598636000882834,,73.27127959998325,73.28418479999527,73.78010969993193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-158,1,random_dot,59.90362705018264,
